Wavelength,CH3OH,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.618521,0.013932097724070341,0.005482400575828592,0.012709043399141265,0.032123541699040185
3.620822,0.012811791875302108,0.005424325350172463,0.012056317572322377,0.03029243479779695
3.623124,0.011878617309203624,0.005372702927367015,0.011435359390306843,0.02868667962687748
3.625425,0.01151378576341512,0.005321576874011619,0.010800999233139895,0.027636361870566638
3.627727,0.010547354444163128,0.005269954451206171,0.010538916163512236,0.02635622505888154
3.630029,0.009683175231621923,0.005218828397850776,0.009735294023877423,0.024637297653350126
3.632330000000001,0.009013076474051206,0.00516770234449538,0.009166951003567445,0.023347729822114038
3.634632,0.008295326249275457,0.005116576291139983,0.009014069212951307,0.022425971753366747
3.636934,0.007483265828989755,0.005065450237784588,0.008532094476950445,0.021080810543724786
3.639235,0.006998312876288575,0.005014324184429192,0.008203001531565713,0.02021563859228348
3.641537000000001,0.006573916996493786,0.004963198131073796,0.007552261182547038,0.01908937631011462
3.643838,0.006210574559055441,0.004912568447168453,0.007444052642435616,0.01856719564865951
3.64614,0.005815464476813742,0.004861442393813058,0.007093119441248581,0.01777002631187538
3.648442,0.0054481510837749774,0.0048108127099077145,0.0065476094156410106,0.016806573209323702
3.650743,0.004970643672824583,0.0047601830260023716,0.0065034325345863465,0.016234259233413303
3.653045,0.004588935565734298,0.004709553342097028,0.006193201628303607,0.015491690536134934
3.655347,0.0045417804679793216,0.004658923658191685,0.006015501365184852,0.015216205491355859
3.657648000000001,0.003967977383718764,0.004608293974286342,0.00546750949232702,0.014043780850332126
3.65995,0.0034453003528136035,0.004557664290380997,0.005330511524112562,0.013333476167307163
3.662251,0.003490966342218423,0.004508523714825812,0.004963694500523849,0.012963184557568085
3.664553,0.003536632331623243,0.004444492055769055,0.004983052909075892,0.01296417729646819
3.666855,0.002928083385859019,0.004402797021964655,0.004852507743712115,0.012183388151535787
3.669156,0.002909221346757028,0.004369540268811143,0.004433075558417849,0.011711837173986023
3.671458,0.002484329097512187,0.004336283515657635,0.004449455750269578,0.0112700683634394
3.673759,0.0024873073142125013,0.0043025303930540725,0.0039476262362666175,0.010737463943533192
3.676061,0.002542900692618368,0.0042692736399005645,0.003984357575570493,0.010796531908089423
3.678363,0.001930380791253725,0.004236016886747053,0.003554998001275181,0.009721395679275959
3.680664,0.001987463278009749,0.004202760133593543,0.0034899736033183184,0.009680197014921609
3.682966,0.0015749802650162177,0.0041695033804400325,0.0033867287577074227,0.009131212403163672
3.685268,0.001501021216958412,0.0041362466272865245,0.003022393581368972,0.008659661425613908
3.687569,0.0014901010890572596,0.004103486243583066,0.002977720330864257,0.008571307663504583
3.689871,0.00148811561125705,0.004070229490429557,0.002895819371605614,0.008454164473292222
3.692172,0.0015169050393600881,0.004036972737276046,0.0024336994136068433,0.007987577190242977
3.694474,0.0008711283848419355,0.004004212353572589,0.0024957455948633914,0.0073710863332779155
3.696776,0.0013938054157470966,0.003970955600419079,0.002491774639262973,0.007856535655429148
3.699077,0.0009942280084549269,0.003938195216715622,0.0023016651398929085,0.0072340883650634565
3.701379,0.0009932352695548226,0.003905434833012165,0.0021959384470317507,0.007094608549598738
3.703681,0.0010364194117093797,0.003872674449308707,0.0020291583118141497,0.006938252172832236
3.705982,0.0004472288744971988,0.00383991406560525,0.002008807164362002,0.006295950104464451
3.708284,0.0004958730806023326,0.003807153681901793,0.0018306105317931962,0.006133637294297322
3.710585,0.0004973621889524896,0.003774393298198336,0.0014940720446576787,0.005765827531808504
3.712887,0.0004968658195024372,0.0037416329144948773,0.0014896047196072072,0.005728103453604522
3.715189,0.0004968658195024372,0.00370887253079142,0.001483151916756526,0.005688890267050383
3.71749,0.0004968658195024372,0.0036761121470879634,0.0015387452951623932,0.005711723261752793
3.719792,0.0004968658195024372,0.003643848132834558,0.0010979692235158754,0.0052386831758528705
3.722094,0.0004968658195024372,0.0036110877491311,0.0009942280084549269,0.005102181577088465
3.724395,0.0004973621889524896,0.0035788237348776952,0.0009887679445043508,0.005064953868334535
3.726697,0.00048445658325112765,0.0035460633511742385,0.0009907534223045603,0.005021273356729927
3.728998,0.00016132007126702508,0.003513799336920833,0.0009986953335053984,0.004673814741693256
3.7313,0.0004184394463941605,0.003481535322667428,0.000892472271194188,0.004792447040255776
3.733602,0.0005062968390534326,0.0034492713084140225,0.000698888185673758,0.004654456333141214
3.735903,0.0004824711054509182,0.003417007294160618,0.0004933912333520706,0.004392869632963607
3.738205,0.0004948803417022279,0.0033847432799072124,0.0004973621889524896,0.00437698581056193
3.740507,0.0004963694500523849,0.0033524792656538078,0.0004968658195024372,0.00434571453520863
3.742808,0.0004968658195024372,0.003320215251400403,0.0004958730806023326,0.004312954151505173
3.74511,0.0004968658195024372,0.0032879512371469977,0.000500340405652804,0.004285157462302239
3.747411,0.0004968658195024372,0.003256183592343645,0.00048544932215123244,0.004238498733997315
3.749713,0.00049537671115228,0.0032239195780902397,0.0004780037804004468,0.004197300069642967
3.752015,0.00045070346064756555,0.0031921519332868873,0.00016032733236692032,0.0038031827263013728
3.754316,0.0010438649534601657,0.0031598879190334822,0.0005529555673583566,0.004756708439852005
3.756618,0.0009927389001047698,0.0031281202742301298,0.00038965001829112215,0.004510509192626022
3.75892,0.0010056445058061318,0.003096352629426777,2.4818472502619252e-06,0.004104478982483171
3.761221,0.001173417379923838,0.0030645849846234244,7.941911200838159e-06,0.0042459442757481
3.763523,0.0014886119807071025,0.00303232097037002,1.4891083501571548e-06,0.004522422059427279
3.765824,0.0015069776503590403,0.0030005533255666674,3.4745861503666946e-06,0.004511005562076074
3.768126,0.0016821960662275325,0.0029687856807633145,3.9709556004190785e-06,0.004654952702591266
3.770428,0.0019829959529592783,0.0029375144054100137,7.296630915770058e-05,0.004993476667526993
3.772729,0.0019502355692558202,0.002905746760606661,0.0003032817339820072,0.005159264063844489
3.775031,0.0025419079537182627,0.002873979115803309,9.431019550995313e-05,0.005510197265031525
3.777333,0.0025364478897676873,0.0028427078404500085,0.0004472288744971988,0.005826384604714894
3.779634,0.003009984345117662,0.002810940195646656,0.0004909093861018087,0.006311833926866128
3.781936,0.0032229268391901354,0.0027796689202933553,0.0005008367751028563,0.0065034325345863465
3.784237,0.0035331577454728764,0.0027479012754900033,0.0004928948639020182,0.006773953884864898
3.786539,0.004022081653774476,0.0027166300001367025,0.0005072895779535374,0.007246001231864716
3.788841000000001,0.0042305568227964776,0.0026853587247834022,0.0004884275388515468,0.007404343086431427
3.791142,0.004506538237025603,0.0026535910799800498,0.0009450874328997408,0.008105216749905393
3.793444,0.005025740681780398,0.002622319804626749,0.0010935018984654038,0.008741562384872552
3.795746,0.005233719481352346,0.0025910485292734496,0.0014444350996524402,0.009269203110278236
3.798047,0.005507715417781263,0.002559777253920149,0.0015044958031087787,0.009571988474810193
3.800349,0.006013515887384644,0.0025290023480169016,0.001502510325308569,0.010045028560710113
3.80265,0.005953951553378358,0.0024977310726636013,0.0020162527061127872,0.010467935332154746
3.804952,0.0065029361651362935,0.0024664597973103005,0.0021363741130254643,0.011105770075472058
3.807254,0.0064319553337788046,0.0024356848914070532,0.00246000699445962,0.011327647219645477
3.809555000000001,0.007002283831888994,0.002404413616053752,0.002692804266534189,0.012099501714476936
3.811857,0.0074961714346911176,0.0023726459712504,0.0029921150449157764,0.012860932450857293
3.814159,0.007494185956890906,0.0023522948237982523,0.003200590213937778,0.01304707099462694
3.81646,0.007610832777653218,0.002334425523596366,0.003510324750770466,0.013455583052020052
3.818762,0.00800246827374455,0.002309110681643695,0.0035763418876274327,0.013887920843015678
3.821063,0.00801934483504633,0.002295212337042228,0.003959042733617822,0.014273599905706381
3.823365,0.008107202227705603,0.0022669192783892423,0.0039858466839206505,0.014359968190015497
3.825667,0.00806054349940068,0.0022540136726878802,0.004289624787352711,0.014604181959441269
3.827968,0.008580738683055578,0.002225720614034894,0.00448519435067335,0.015291653647763826
3.83027,0.008501815940497249,0.002211822269433427,0.004634105185689066,0.01534774339561974
3.832572,0.008446222562091382,0.0021870037969308077,0.004963198131073796,0.015596424490095987
3.834873,0.009050800552255187,0.002168638127278869,0.004983052909075892,0.01620249158860995
3.837175,0.009004141823950262,0.0021542434132273505,0.004979578322925525,0.01613796356010314
3.839476,0.00900563093230042,0.0021294249407247307,0.005026733420680501,0.016161789293705653
3.841778,0.009006127301750473,0.0021115556405228455,0.005373695666267119,0.016491378608540438
3.84408,0.00900712004065058,0.00209170086252075,0.005497788028780216,0.016596608931951543
3.846381,0.009016551060201572,0.0020683714983682887,0.005483889684178749,0.016568812242748608
3.848683,0.009009105518450786,0.0020534804148667164,0.005484386053628801,0.016546971986946303
3.850984,0.009529797071555738,0.002026676464563888,0.005484882423078854,0.017041355959198482
3.853286,0.009397266428391752,0.0020122817505123687,0.005483889684178749,0.01689343786308287
3.855588,0.009437968723296046,0.001996894297560744,0.005487364270329115,0.01692222729118591
3.857889,0.00954915548010778,0.001969097608357811,0.005476444142427961,0.016994697230893554
3.860191,0.009015061951851415,0.001957184741556554,0.005460560320026286,0.016432807013434254
3.862493,0.009203682342871321,0.001928891682903568,0.004944336091971807,0.016076910117746694
3.864794,0.009025485710302516,0.0019149933383021012,0.004996951253677359,0.015937430302281976
3.867096,0.009005134562850367,0.0018911676046995864,0.004979578322925525,0.015875880490475478
3.869397,0.009005134562850367,0.001872305565597596,0.0049860311257762064,0.01586347125422417
3.871699,0.009005134562850367,0.0018544362653957094,0.004900655580367196,0.015760226408613274
3.874001,0.009069166221907126,0.0018301141623431434,0.0044772524394725115,0.015376532823722784
3.876302,0.008447215300991488,0.0018162158177416766,0.004498596325824764,0.014762027444557931
3.878604,0.008508765112797979,0.001798842886989843,0.004756708439852005,0.015064316439639831
3.880906,0.008501815940497249,0.0017735280450371712,0.005014820553879245,0.015290164539413663
3.883207,0.008500823201597145,0.0017606224393358094,0.0049780892145753685,0.01523953485550832
3.885509,0.008500823201597145,0.0017323293806828235,0.004981563800725735,0.0152147163830057
3.88781,0.008500823201597145,0.0017199201444315134,0.00498454201742605,0.015205285363454706
3.890112,0.008500326832147092,0.0016946053024788422,0.0050297116373808175,0.01522464377200675
3.892414,0.00849784498489683,0.001677728741177061,0.005503248092730792,0.015678821818804683
3.894715,0.008515714285098716,0.001658370332625018,0.005432267261373301,0.015606351879097034
3.897017,0.008772337290775797,0.0016355373379226086,0.0057817113542101796,0.016189585982908584
3.899319,0.008504794157197564,0.0016216389933211418,0.00600656671508391,0.016132999865602616
3.90162,0.009069662591357178,0.0016037696931192561,0.00598571919818171,0.016659151482658143
3.903922,0.008986272523748376,0.0015789512206166366,0.005989690153782128,0.01655491389814714
3.906223,0.009442436048346518,0.0015665419843653267,0.0062641824596610975,0.017273160492372944
3.908525,0.009061224310706287,0.0015387452951623932,0.006520309095888129,0.017120278701756808
3.910827,0.009537242613306523,0.0015263360589110836,0.0064398972449796425,0.01750347591719725
3.913128,0.00947370732369982,0.0015015175864084645,0.006769982929264478,0.017745207839372758
3.91543,0.00998149327110341,0.0014841446556566312,0.007015685807040409,0.01848132373380045
3.917732,0.009999362571305294,0.001466275355454745,0.006963070645334856,0.01842870857209489
3.920033,0.010016735502057127,0.0014424496218522305,0.007477805765039179,0.018936990888948537
3.922335,0.010327462777789922,0.0014285512772507635,0.0075299245572946795,0.019285938612335362
3.924636,0.01051906138551014,0.0014126674548490875,0.007911632664384962,0.01984336150474419
3.926938,0.010463964376554329,0.0013863598739963109,0.008079901907952722,0.01993022615850336
3.92924,0.01108690803637007,0.001374447007195054,0.008411476700587714,0.02087283174415284
3.931541,0.01103478924411457,0.001347643056892225,0.008509261482248036,0.020891693783254832
3.933843,0.011194620207031438,0.0013337447122907587,0.008511246960048244,0.02103961187937044
3.936145,0.011550020733268943,0.0013119044564884536,0.008488910334795888,0.021350835524553288
3.938446,0.011494923724313131,0.001292049678486358,0.009002652715600105,0.0217896261183996
3.940748,0.012012140691267714,0.0012776549644348387,0.008729153148621242,0.0220189488043238
3.943049,0.012027031774769287,0.001259785664232953,0.0088765748752868,0.02216339231428904
3.945351,0.01204688655277138,0.0012359599306304384,0.008441258867590859,0.02172410535099268
3.947653,0.012328328030951085,0.0012235506943791287,0.008503305048847406,0.02205518377417762
3.949954,0.012543752372273821,0.0011962503746262476,0.00853954001870123,0.022279542765601297
3.952256,0.012555665239075076,0.0011838411383749382,0.00814591904480969,0.021885425422259703
3.954558,0.012552687022374762,0.0011600154047724234,0.008002964643194601,0.02171566707034179
3.956859,0.012552190652924709,0.0011421461045705375,0.007697201061962333,0.02139153781945758
3.959161,0.012552190652924709,0.0011247731738187044,0.0074688711149382345,0.021145834941681648
3.961462000000001,0.012556161608525131,0.0011059111347167137,0.007271812443267439,0.020933885186509283
3.963764,0.01257899460322754,0.0010870490956147226,0.006769486559814425,0.020435530258656687
3.966066000000001,0.012172468023634636,0.0010686834259627848,0.006367923674722046,0.01960907512431946
3.968367,0.012049368400021644,0.0010498213868607939,0.0061356227720975294,0.01923481255897997
3.970669,0.012099998083926988,0.0010309593477588032,0.005602521982741269,0.01873347941442706
3.972971,0.011467127035110195,0.0010125936781068651,0.005262012540005333,0.017741733253222394
3.975272,0.011577817422471878,0.0009937316390048745,0.005003900425978093,0.017575449487454844
3.977574,0.011018409052262841,0.0009753659693529363,0.004471792375521935,0.016465567397137712
3.979875,0.010581107566766687,0.0009565039302509457,0.00443109008061764,0.015968701577635275
3.982177,0.01039000532849652,0.0009401237383992169,0.003932238783314994,0.01526236785021073
3.984479,0.010024181043807912,0.0009262253937977504,0.003697456033440215,0.014647862471045875
3.98678,0.009300970755081591,0.0009118306797462313,0.0034840171699176896,0.01369681860474551
3.989082,0.009030449404803041,0.0008979323351447643,0.00323632881434155,0.013164710554289355
3.991384,0.008473522881844263,0.0008840339905432974,0.002697767961034712,0.012055324833422271
3.993685,0.008107698597155657,0.0008696392764917782,0.0025190749590158533,0.011496412832663288
3.995987,0.007493689587440855,0.0008557409318903116,0.002263941061688928,0.010613371581020091
3.998288,0.007059862688095071,0.0008418425872888447,0.001994908819760535,0.009896614095144451
4.00059,0.006959099689734436,0.0008274478732373258,0.001863867284946705,0.00965041484791847
