Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,CH3OH,all
3.618521,0.05593361280425272,0.00038393670094289236,0.0137725315524012,0.07009008105759681
3.620822,0.055172070515193065,0.0003843206376438353,0.012665056715798326,0.06822144786863522
3.623124,0.05471818738543778,0.0003843206376438353,0.011742569922349762,0.06684507794543137
3.625425,0.054518478808345455,0.00038393670094289236,0.011381916840868544,0.06628433235015689
3.627727,0.053745650776599985,0.00038393670094289236,0.01042655418829176,0.06455614166583462
3.630029,0.05310579823476119,0.0003843206376438353,0.00957227253542264,0.06306239140782766
3.632330000000001,0.052665654270014725,0.0003843206376438353,0.008909848508212234,0.061959823415870786
3.634632,0.05237173427571914,0.00038393670094289236,0.008200318772400203,0.06095598974906224
3.636934,0.05189037281594625,0.00038393670094289236,0.007397558988314111,0.059671868505203264
3.639235,0.0513172533612931,0.0003843206376438353,0.006918160266399621,0.05861973426533655
3.641537000000001,0.05063176716424648,0.0003843206376438353,0.006498625049166364,0.05751471285105667
3.643838,0.0503295055340527,0.00038393670094289236,0.006139444021078945,0.056852886256074535
3.64614,0.04998553572436789,0.0003843206376438353,0.005748859187257106,0.05611871554926883
3.648442,0.0495022115267366,0.0003843206376438353,0.005385752683452885,0.055272284847833315
3.650743,0.04886383103829161,0.00038393670094289236,0.0049137142285073975,0.05416148196774191
3.653045,0.04839719011245672,0.00038393670094289236,0.004536377875229767,0.05331750468862938
3.655347,0.048057636462953315,0.0003843206376438353,0.004489762851092738,0.05293171995168989
3.657648000000001,0.04756106378477781,0.00038624032114854974,0.003922531610014792,0.051869835715941164
3.65995,0.04711748502877914,0.00037664190362497757,0.003405840868790677,0.0508999678011948
3.662251,0.046551725841094994,0.0002802737916883114,0.003450983839533905,0.05028298347231721
3.664553,0.04618763796836157,0.0003178995883807149,0.0034961268102771327,0.050001664367019416
3.666855,0.04569989761054887,0.0003693471063070625,0.0028945476566771657,0.0489637923735331
3.669156,0.04514149868983374,0.0004196428141305814,0.0028759016470223547,0.048437043150986674
3.671458,0.0447631809676269,0.0001232436810026685,0.002455875745324498,0.04734230039395407
3.673759,0.044467788919937516,0.0004127319535136093,0.0024588198521121,0.04733934072556323
3.676061,0.04399771320285043,0.00039007968815797867,0.002513776512147333,0.046901569403155735
3.678363,0.04332694753974183,0.00020617400840633324,0.001908271882830564,0.04544139343097873
3.680664,0.04306148724439306,0.00018045024944315946,0.0019647005962595983,0.04520663809009582
3.682966,0.04253694555173535,0.00013668146553566968,0.0015569418061767498,0.044230568823447766
3.685268,0.04207570215501106,0.00039007968815797867,0.0014838298209513046,0.04394961166412035
3.687569,0.0416488066708088,0.0001566461739847001,0.0014730347627300985,0.0432784876075236
3.689871,0.04130974370577,3.417036638391742e-05,0.0014710720248716975,0.04281498609702561
3.692172,0.04073760562004605,0.0004108122700088949,0.0014995317238185144,0.042647949613873457
3.694474,0.0404952074945335,0.0002660681337534244,0.0008611512353735252,0.04162242686366045
3.696776,0.04018607628183531,0.00019887921108841823,0.0013778419765976405,0.04176279746952137
3.699077,0.039649758162027184,0.00025608577952890917,0.0009828409825943995,0.040888684924150494
3.701379,0.03916250848867908,0.0002814256017911401,0.000981859613665199,0.04042579370413542
3.703681,0.039026098207520205,0.00015511042718092854,0.001024549162085425,0.04020575779678656
3.705982,0.038689979349268995,5.375113813200494e-06,0.00044210670260486974,0.039137461165687074
3.708284,0.03799124467167817,8.06267071980074e-06,0.0004901937801356991,0.038489501122533666
3.710585,0.037984375089173766,0.0001424405160498131,0.0004916658335294998,0.038618481438753086
3.712887,0.03742793890631703,0.00041733919392492405,0.0004911751490648996,0.03833645324930686
3.715189,0.03727582672229093,0.00012708304801209742,0.0004911751490648996,0.03789408491936793
3.71749,0.03690977611169912,0.00027105931086568197,0.0004911751490648996,0.037672010571629715
3.719792,0.03666148977261136,0.00032212289209108665,0.0004911751490648996,0.03747478781376736
3.722094,0.036148233822639465,1.766108824337305e-05,0.0004911751490648996,0.03665707005994773
3.724395,0.03575715830435301,0.00016509278140544373,0.0004916658335294998,0.03641391691928796
3.726697,0.035732624081122995,4.607240411314708e-05,0.0004789080374498921,0.03625760452268603
3.728998,0.035414169863597404,7.678734018857848e-06,0.0001594724509950973,0.035581321048611364
3.7313,0.034971572476527935,0.0002618448300430526,0.00041364700365805233,0.035647064310229036
3.733602,0.03465900647257754,0.00021039731211670507,0.0005004981538923052,0.03536990193858655
3.735903,0.034492664439078044,0.00010711833956306698,0.00047694529959149104,0.0350767280782326
3.738205,0.03407165716845098,0.0003870081945504355,0.0004892124112064986,0.034947877774207915
3.740507,0.03391611019317268,1.4205657934887014e-05,0.0004906844646002993,0.034421000315707884
3.742808,0.033559873271872875,0.00013322603522718368,0.0004911751490648996,0.03418427445616496
3.74511,0.033290978185271915,0.0003758740302230916,0.0004911751490648996,0.034158027364559904
3.747411,0.03292689031253848,0.00021692423603273422,0.0004911751490648996,0.03363498969763612
3.749713,0.032906772249489874,0.00016432490800355796,0.0004897030956710987,0.033560800253164526
3.752015,0.03266535549290653,0.0003098369176609142,0.00044554149385707176,0.033420733904424516
3.754316,0.0322948887221333,0.0003893118147560929,0.0010319094290544297,0.03371610996594382
3.756618,0.03187878829615225,0.00038201701743817787,0.0009813689292005989,0.03324217424279103
3.75892,0.03174041527713496,0.00043231272526169685,0.0009941267252802065,0.033166854727676866
3.761221,0.031390066569410346,1.1902037729229665e-05,0.0011599780743151073,0.032561946681454686
3.763523,0.031258072448432865,0.00043384847206546845,0.0014715627093362974,0.033163483629834636
3.765824,0.03111430190030498,0.00037510615682120587,0.0014897180345265087,0.0329791260916527
3.768126,0.03061821990659408,0.00038393670094289236,0.0016629296505304145,0.03266508625806738
3.770428,0.030351287557851513,0.0003843206376438353,0.001960284436078196,0.03269589263157354
3.772729,0.030311051431754287,0.00038393670094289236,0.0019278992614145762,0.03262288739411176
3.775031,0.02994941698134387,0.00038393670094289236,0.0025127951432181326,0.032846148825504885
3.777333,0.029686410108318108,0.0003843206376438353,0.002507397614107529,0.03257812836006947
3.779634,0.02957944089503524,0.00038393670094289236,0.002975510593336215,0.03293888818931435
3.781936,0.029523012181606207,0.00038393670094289236,0.003186014228649744,0.033092963111198845
3.784237,0.029410154754748136,0.0003843206376438353,0.003492692019024931,0.0332871674114169
3.786539,0.02909807943526235,0.0003843206376438353,0.003976016216656226,0.033458416289562413
3.788841000000001,0.02866087957730348,0.00038393670094289236,0.004182103691788353,0.033226919970034734
3.791142,0.02865842615498048,0.0003843206376438353,0.004454924254106117,0.03349767104673043
3.793444,0.028513183553458794,0.0003843206376438353,0.004968180204078031,0.03386568439518066
3.795746,0.02841995350518474,0.00038393670094289236,0.0051737769947455565,0.03397766720087319
3.798047,0.02798913254526567,0.0003843206376438353,0.005444634819204921,0.033818088002114416
3.800349,0.027945461627916245,0.00038393670094289236,0.005944642288632626,0.034274040617491765
3.80265,0.027912095084323428,0.0003843206376438353,0.0058857601528805896,0.034182175874847856
3.804952,0.02757597622607222,0.0003843206376438353,0.006428457170728521,0.034388754034444566
3.807254,0.02741601309061252,0.00038393670094289236,0.006358289292290678,0.03415823908384609
3.809555000000001,0.02709657750415773,0.0003843206376438353,0.006922085742116422,0.03440298388391798
3.811857,0.02692974478619363,0.0003843206376438353,0.00741031678439372,0.03472438220823118
3.814159,0.026978813232653658,0.00038393670094289236,0.007408354046535319,0.03477110398013187
3.81646,0.02670353924801289,0.0003843206376438353,0.007523664895716389,0.03461152478137311
3.818762,0.02670697403926509,0.0003843206376438353,0.007910814938286027,0.03500210961519495
3.821063,0.026441023059451733,0.00038393670094289236,0.007927498210082436,0.03475245797047706
3.823365,0.026112264468169527,0.0003843206376438353,0.008014349360316687,0.03451093446613005
3.825667,0.026012164837391067,0.0003843206376438353,0.00796822502064426,0.034364710495679164
3.827968,0.026028848109187482,0.00038393670094289236,0.008482462339545374,0.03489524714967575
3.83027,0.025808530784581944,0.0003843206376438353,0.008404443509673927,0.034597294931899704
3.832572,0.025551412125131387,0.0003870081945504355,0.008349486849638692,0.034287907169320515
3.834873,0.025217256004738575,0.0003681952962042338,0.008947140527521857,0.03453259182846466
3.837175,0.025110777475920314,0.0005432704318341926,0.00890101618784943,0.03455506409560394
3.839476,0.024974857879226032,0.00044229507948621204,0.00890248824124323,0.034319641199955474
3.841778,0.02493364038419961,0.0006465494043878308,0.00890297892570783,0.03448316871429527
3.84408,0.024789869836071718,0.0007663376550820132,0.00890396029463703,0.034460167785790766
3.846381,0.02471921127316928,0.0007705609587923851,0.008913283299464437,0.0344030555314261
3.848683,0.02438211104598887,0.0007667215917829561,0.008905923032495431,0.034054755670267264
3.850984,0.02441989374976309,0.0007674894651848418,0.009420651035861146,0.034608034250809085
3.853286,0.02429722263361302,0.0007674894651848418,0.009289638283812868,0.034354350382610734
3.855588,0.024231470915356573,0.0007674894651848418,0.00932987440991009,0.03432883479045151
3.857889,0.024121066910821512,0.0007674894651848418,0.009439787729980557,0.03432834410598691
3.860191,0.024098986109914497,0.0007674894651848418,0.008911811246070636,0.033778286821169984
3.862493,0.02408671899829949,0.0007674894651848418,0.00909827134261875,0.03395247980610308
3.864794,0.0239404950278486,0.0007674894651848418,0.008922115619827243,0.03363010011286069
3.867096,0.023781022576853505,0.0007674894651848418,0.008901997556778628,0.03345050959881697
3.869397,0.023546966087239163,0.0007674894651848418,0.008901997556778628,0.03321645310920263
3.871699,0.02348268642237652,0.0007674894651848418,0.008901997556778628,0.03315217344433999
3.874001,0.023467965888438514,0.0007674894651848418,0.008965295852712071,0.03320075120633542
3.876302,0.02340270485464668,0.0007674894651848418,0.008350468218567894,0.032520662538399414
3.878604,0.0231141823894617,0.0007674894651848418,0.00841131309217833,0.032292984946824865
3.880906,0.022874237686272152,0.0007674894651848418,0.008404443509673927,0.03204617066113092
3.883207,0.02301849891886464,0.0007674894651848418,0.008403462140744725,0.03218945052479421
3.885509,0.022762361628343285,0.0007674894651848418,0.008403462140744725,0.031933313234272856
3.88781,0.02285362893875894,0.0007674894651848418,0.008403462140744725,0.032024580544688507
3.890112,0.022644597356839213,0.0007674894651848418,0.008402971456280127,0.03181505827830418
3.892414,0.022577373585188968,0.0007674894651848418,0.008400518033957123,0.031745381084330934
3.894715,0.022263826212309386,0.0007674894651848418,0.008418182674682735,0.03144949835217696
3.897017,0.02239189485757006,0.0007674894651848418,0.008671866542881088,0.03183125086563598
3.899319,0.02222457145514136,0.0007671055284838991,0.008407387616461528,0.03139906460008678
3.90162,0.02202878835376584,0.0007678734018857847,0.008965786537176671,0.03176244829282829
3.903922,0.021955676368540396,0.0007713288321942707,0.00888335154712382,0.03161035674785848
3.906223,0.022058229421641852,0.0007302476051933814,0.009334290570091492,0.032122767596926734
3.908525,0.02182171950970451,0.0010754066993410416,0.008957444901278462,0.03185457111032401
3.910827,0.02167157006353682,0.001142595622006048,0.00942801130283015,0.03224217698837302
3.913128,0.02169070675765623,0.001184444722408823,0.009365203691361313,0.032240355171426364
3.91543,0.021385991705139443,0.0008792150451592235,0.00986717389864742,0.032132380648946086
3.917732,0.02132367477813521,0.0011260863438655032,0.009884838539373029,0.03233459966137374
3.920033,0.02132907230724581,0.0011372205081928474,0.00990201249563404,0.032368305311072695
3.922335,0.021261848535595568,0.0011510422294267915,0.010209180970473828,0.032622071735496194
3.924636,0.0211485004242729,0.0011475867991183053,0.010398585173809542,0.032694672397200746
3.926938,0.021010618089720216,0.0011479707358192485,0.010344119198238909,0.032502708023778366
3.92924,0.02085212700765432,0.0011479707358192485,0.010959928201312284,0.03296002594478585
3.931541,0.020850654954260518,0.0011479707358192485,0.010908406332529257,0.03290703202260902
3.933843,0.02097038196362299,0.0011479707358192485,0.01106640673013055,0.03318475942957279
3.936145,0.020814344303880097,0.0011479707358192485,0.011417736806784365,0.03338005184648371
3.938446,0.02071522604203084,0.0011479707358192485,0.011363270831213731,0.033226467609063816
3.940748,0.02056213248907554,0.0011479707358192485,0.011874564043327243,0.03358466726822203
3.943049,0.0204909832417085,0.0011479707358192485,0.011889284577265251,0.033528238554793005
3.945351,0.020544467848349932,0.0011479707358192485,0.011908911955849264,0.033601350540018435
3.947653,0.020440442741854668,0.0011479707358192485,0.012187130047277634,0.033775543524951546
3.949954,0.02017890792222271,0.0011479707358192485,0.012400087104914165,0.03372696576295612
3.952256,0.020142597271842286,0.0011479707358192485,0.01241186353206457,0.0337024315397261
3.954558,0.020138671796125485,0.0011479707358192485,0.012408919425276969,0.033695561957221704
3.956859,0.020074882815727446,0.0011483546725201913,0.012408428740812369,0.033631666229060005
3.959161,0.020048385854639028,0.0011472028624173625,0.012408428740812369,0.033604017457868764
3.961462000000001,0.019857509597909512,0.001145667115613591,0.012412354216529172,0.033415530930052284
3.963764,0.019633266797587173,0.0011967306968389956,0.012434925701900785,0.03326492319632696
3.966066000000001,0.019704906729418815,0.0014812277922376788,0.012033055125393141,0.03321918964704964
3.968367,0.019673993608149,0.0015395861707809984,0.011911365378172266,0.033124945157102265
3.970669,0.0196705588168968,0.0014651024507980773,0.011961415193561495,0.03309707646125637
3.972971,0.01965191280724199,0.0013564483644312388,0.011335792501196115,0.032344153672869344
3.975272,0.0193373840654332,0.0015610866260338005,0.01144521513680198,0.03234368582826898
3.977574,0.01931579394899078,0.0015342110569677985,0.010892213745197443,0.03174221875115602
3.979875,0.019331986536322596,0.0015361307404725127,0.01045992073188458,0.031328038008679684
3.982177,0.019387433880822428,0.0015365146771734554,0.010271007213013465,0.03119495577100935
3.984479,0.019269178924853757,0.0015365146771734554,0.009909372762603045,0.03071506636463025
3.98678,0.01909694867777905,0.0015365146771734554,0.009194445497680408,0.02982790885263292
3.989082,0.0190213832702306,0.0015365146771734554,0.008927022464473246,0.0294849204118773
3.991384,0.018944836493752955,0.0015365146771734554,0.008376474495191709,0.02885782566611812
3.993685,0.018995867678071387,0.0015365146771734554,0.008014840044781289,0.02854722240002613
3.995987,0.018911960634624737,0.0015365146771734554,0.007407863362070719,0.02785633867386891
3.998288,0.018763773926315442,0.0015365146771734554,0.006979005140010056,0.027279293743498956
4.00059,0.01874022107201463,0.0015365146771734554,0.006879396193696196,0.027156131942884285
