Wavelength,H2O_40K,CO_CH3OH_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.609314,0.0005002472101763403,0.00020539620717530065,0.016076875875497373,0.016782519292849015
3.611616,0.0005002472101763403,0.0001814083289650465,0.015094372363802384,0.01577602790294377
3.613917,0.0005002472101763403,0.00015841994568021968,0.014169839557782175,0.014828506713638738
3.616219,0.0004997474627136269,0.00013193333015639749,0.013337760032363984,0.013969440825234007
3.618521,0.0004997474627136269,0.00011044418925971153,0.0127955340353197,0.01340572568729304
3.620822,0.0005002472101763403,0.00010144873493086624,0.01213836612185128,0.012740062066958487
3.623124,0.0005002472101763403,0.00010044924000543897,0.011513182045996532,0.012113878496178312
3.625425,0.0004997474627136269,9.29530280647346e-05,0.010874504788648518,0.01146720527942688
3.627727,0.0004997474627136269,6.746590746633961e-05,0.010610638128335723,0.011177851498515691
3.630029,0.0005002472101763403,2.698636298653585e-05,0.009801546986202362,0.01032878055936524
3.632330000000001,0.0005002472101763403,2.1489140896685954e-05,0.00922933614139526,0.009751072492468288
3.634632,0.0004997474627136269,6.246843283920335e-05,0.009075413922879465,0.009637629818432292
3.636934,0.0004997474627136269,6.596666507819874e-05,0.00859015913658453,0.009155873264376356
3.639235,0.0005002472101763403,1.4992423881408804e-06,0.008258826568805396,0.008760573021369877
3.641537000000001,0.0005002472101763403,0.00010494696716986165,0.007603657645187833,0.008208851822534034
3.643838,0.0004997474627136269,0.0001694143898599195,0.007494712698316261,0.008163874550889808
3.64614,0.0005002472101763403,0.00012193838090212496,0.007141391242177726,0.0077635768332561935
3.648442,0.0005002472101763403,5.9969695525635226e-06,0.006592168780655451,0.007098412960384355
3.650743,0.0004997474627136269,0.000133932320007252,0.006547691256473939,0.007181371039194819
3.653045,0.0004997474627136269,0.00020089848001087794,0.006235349092277922,0.0069359950350024275
3.655347,0.0005002472101763403,0.0002038969647871597,0.006056439500626443,0.006760583675589944
3.657648000000001,0.0005027459474899086,0.00015142348120222892,0.005504718301790599,0.006158887730482737
3.65995,0.000490252260922068,6.596666507819874e-05,0.0053667880020816395,0.0059230069280819045
3.662251,0.00036481564778094753,1.2993434030554296e-05,0.004997474627136268,0.00537528370894777
3.664553,0.00041379089912688295,4.797575642050818e-05,0.005016964778182099,0.0054787314337294895
3.666855,0.000480757059130509,3.997979701709015e-05,0.004885531195488416,0.005406268051636015
3.669156,0.0005462239767459942,1.949015104583145e-05,0.004463244589495401,0.005028958717287227
3.671458,0.0001604189355310742,1.1494191642413416e-05,0.004479736255764951,0.004651649382938439
3.673759,0.0005372285224171489,1.1993939105127045e-05,0.0039744915709614735,0.004523714032483749
3.676061,0.0005077434221170448,6.996464477990776e-06,0.004011472883202282,0.004526212769797318
3.678363,0.00026836438747721757,7.995959403418029e-06,0.0035791913279549954,0.0038555516748356314
3.680664,0.00023488130747540458,2.2488635822113207e-05,0.00351372441033951,0.003771094353637028
3.682966,0.00017791009672605114,2.348813074754046e-05,0.0034097769380950762,0.003611175165568668
3.685268,0.0005077434221170448,7.995959403418029e-06,0.003042962300463273,0.003558701681983736
3.687569,0.0002038969647871597,1.5991918806836058e-05,0.0029979850288190477,0.003217873912413043
3.689871,4.447752418151279e-05,4.0979291942517404e-05,0.002915526697471299,0.003000983513595329
3.692172,0.0005347297851035806,6.396767522734423e-05,0.0024502618096849125,0.003048959270015837
3.694474,0.0003463249916605433,8.495706866131655e-05,0.002512730242524116,0.0029440123028459755
3.696776,0.0002588691856856587,0.00010394747224443438,0.002508732262822407,0.0028715489207525
3.699077,0.0003333315576299891,0.00012043913851398406,0.0023173289846030874,0.002771099680747061
3.701379,0.00036631489016908847,0.0001324330776191111,0.0022108827750450854,0.002709630742833285
3.703681,0.00020189797493630525,0.0001414285319479564,0.002042967627573307,0.002386294134457568
3.705982,6.996464477990776e-06,0.00015192322866494255,0.002022477981602048,0.0021813976747449807
3.708284,1.0494696716986162e-05,0.00016891464239720584,0.001843068642487856,0.002022477981602048
3.710585,0.0001854063086667556,0.0001914032782193191,0.0015042398627680164,0.0018810494496540914
3.712887,0.0005432254919697123,0.0002158909038922868,0.0014997421356035944,0.0022588585314655928
3.715189,0.00016541641015821047,0.0002398787821025408,0.0014932454185883168,0.001898540610849068
3.71749,0.00035282170867582046,0.0002643664077755085,0.001549217134412243,0.002166405250863572
3.719792,0.00041928812121673286,0.000291852518224758,0.0011054413875225425,0.0018165820269640332
3.722094,2.298838328482683e-05,0.0003223371134502893,0.0010009941678153942,0.0013463196645505107
3.724395,0.00021489140896685952,0.0003533214561385342,0.0009954969457255448,0.0015637098108309386
3.726697,5.99696955256352e-05,0.00038180706151321077,0.000997495935576399,0.0014392726926152452
3.728998,9.994949254272535e-06,0.0004047954447980377,0.0010054918949798169,0.0014202822890321276
3.7313,0.00034082776957069345,0.0004222866059930146,0.0008985459379591012,0.001661660313522809
3.733602,0.0002738616095670676,0.0004327813027100008,0.0007036444275007865,0.0014102873397778546
3.735903,0.00013942954209710188,0.00043927801972527787,0.000496748977937345,0.0010754565397597248
3.738205,0.0005037454424153358,0.0004462744842032689,0.0005007469576390539,0.0014507668842576587
3.740507,1.849065612040419e-05,0.000456769180920255,0.0005002472101763403,0.0009755070472169996
3.742808,0.00017341236956162852,0.00046826337256266834,0.0004992477152509133,0.00114092345737521
3.74511,0.0004892527659966406,0.0004772588268915136,0.0005037454424153358,0.0014702570353034902
3.747411,0.00028235731643319915,0.0004827560489813636,0.000488753018533927,0.0012538663839484895
3.749713,0.00021389191404143232,0.00048675402868307246,0.00048125680659322266,0.0011819027493177275
3.752015,0.0004032962024098968,0.0004917515033102087,0.00016141843045650145,0.0010564661361766071
3.754316,0.0005067439271916177,0.0004952497355492041,0.0005567186734629803,0.0015587123362038019
3.756618,0.0004972487254000586,0.0004937504931610634,0.000392301758230197,0.0013833009767913193
3.75892,0.0005627156430155439,0.0004837555439067908,2.4987373135681343e-06,0.0010489699242359027
3.761221,1.549217134412243e-05,0.00047026236241352285,7.995959403418029e-06,0.0004937504931610631
3.763523,0.0005647146328663983,0.00046126690808467766,1.4992423881408804e-06,0.001027480783339217
3.765824,0.0004882532710712134,0.00046126690808467766,3.498232238995388e-06,0.0009530184113948863
3.768126,0.0004997474627136269,0.00046976261495080917,3.9979797017090145e-06,0.0009735080573661449
3.770428,0.0005002472101763403,0.0004837555439067908,7.346287701890312e-05,0.0010574656311020342
3.772729,0.0004997474627136269,0.0004997474627136269,0.000305345699718026,0.0013048406251452795
3.775031,0.0004997474627136269,0.0005117414018187539,9.495201791558908e-05,0.0011064408824479695
3.777333,0.0005002472101763403,0.0005162391289831765,0.0004502724639049776,0.0014667588030644945
3.779634,0.0004997474627136269,0.0005182381188340309,0.000494250240623777,0.001512235822171435
3.781936,0.0004997474627136269,0.0005277333206255898,0.0005042451898780494,0.0015317259732172662
3.784237,0.0005002472101763403,0.0005517211988358441,0.0004962492304746314,0.0015482176394868155
3.786539,0.0005002472101763403,0.0005832052889868025,0.0005107419068933267,0.0015941944060564694
3.788841000000001,0.0004997474627136269,0.0006126903892869064,0.0004917515033102087,0.001604189355310742
3.791142,0.0005002472101763403,0.0006351790251090196,0.0009515191690067453,0.002086945404292105
3.793444,0.0005002472101763403,0.0006551689236175647,0.0011009436603581198,0.002256359794152025
3.795746,0.0004997474627136269,0.0006786570543651052,0.0014542651164966538,0.002632669633575386
3.798047,0.0005002472101763403,0.0007076424072024955,0.0015147345594850028,0.0027226241768638386
3.800349,0.0004997474627136269,0.0007411254872043085,0.001512735569634148,0.0027536085195520826
3.80265,0.0005002472101763403,0.0007786065469078305,0.002029974193542752,0.003308827950626923
3.804952,0.0005002472101763403,0.0008170871015367798,0.0021509130795194496,0.00346824739123257
3.807254,0.0004997474627136269,0.0008535686663148746,0.0024767484252087345,0.0038300645542372357
3.809555000000001,0.0005002472101763403,0.0008870517463166877,0.002711129985221425,0.004098428941714453
3.811857,0.0005002472101763403,0.0009185358364676461,0.003012477705237743,0.004431260751881729
3.814159,0.0004997474627136269,0.000951019421544032,0.003222371639577466,0.004673138523835125
3.81646,0.0005002472101763403,0.0009860017439339856,0.003534214056310769,0.005020463010421096
3.818762,0.0005002472101763403,0.0010239825511002213,0.003600680468851681,0.005124910230128243
3.821063,0.0004997474627136269,0.0010664610854308797,0.003985985762603886,0.005552194310748394
3.823365,0.0005002472101763403,0.0011104388621496787,0.004012972125590423,0.005623658197916442
3.825667,0.0005002472101763403,0.0011504186591667688,0.004318817572771163,0.005969483442114272
3.827968,0.0004997474627136269,0.0011839017391685818,0.004515718073080332,0.0061993672749625405
3.83027,0.0005002472101763403,0.0012123873445432588,0.00466564231189442,0.0063782768666140206
3.832572,0.0005037454424153358,0.0012418724448433627,0.004996974879673554,0.006742592766932253
3.834873,0.00047925781674236815,0.0012748557773824619,0.005016964778182099,0.006771078372306929
3.837175,0.0007071426597397818,0.0013103378472351295,0.0050134665459431035,0.007030947052918015
3.839476,0.0005757090770460981,0.001348318654401365,0.0050609425549008975,0.006984970286348362
3.841778,0.0008415747272097475,0.001387298956493028,0.0054102660313377245,0.007639139715040499
3.84408,0.000997495935576399,0.0014272787535101182,0.005535202897016131,0.007959977586102649
3.846381,0.001002993157666249,0.0014672585505272082,0.005521209968060149,0.007991461676253607
3.848683,0.0009979956830391127,0.0015052393576934439,0.005521709715522864,0.008024944756255419
3.850984,0.00099899517796454,0.001541221175008825,0.005522209462985575,0.00806242581595894
3.853286,0.00099899517796454,0.0015752040024733516,0.005521209968060149,0.008095409148498042
3.855588,0.00099899517796454,0.001608187335012451,0.005524708200299143,0.008131890713276134
3.857889,0.00099899517796454,0.0016441691523278322,0.005513713756119444,0.008156878086411816
3.860191,0.00099899517796454,0.001680150969643213,0.0054977218373126096,0.008176867984920361
3.862493,0.00099899517796454,0.0017111353123314586,0.004977984476090437,0.007688114966386435
3.864794,0.00099899517796454,0.0017311252108400033,0.0050309577071380816,0.007761078095942623
3.867096,0.00099899517796454,0.001744618392333271,0.0050134665459431035,0.007757080116240914
3.869397,0.00099899517796454,0.001760610311140107,0.005019963262958381,0.00777956875206303
3.871699,0.00099899517796454,0.001786597179201216,0.0049340066993716365,0.007719599056537393
3.874001,0.00099899517796454,0.001819580511740315,0.004507722113676914,0.007326297803381769
3.876302,0.00099899517796454,0.0018520640968167012,0.0045292112545736,0.007380270529354841
3.878604,0.00099899517796454,0.0018800499547286641,0.004789079935184686,0.00766812506787789
3.880906,0.00099899517796454,0.001902038843088064,0.005048948615795772,0.007949982636848377
3.883207,0.00099899517796454,0.0019185305093576133,0.005011967303554964,0.007929492990877116
3.885509,0.00099899517796454,0.001935022175627163,0.00501546553579396,0.007949482889385661
3.88781,0.00099899517796454,0.0019615087911509853,0.00501846402057024,0.007978967989685764
3.890112,0.00099899517796454,0.0020074855577206386,0.0050639410396771814,0.008070421775362359
3.892414,0.00099899517796454,0.0020654562633954194,0.005540700119105979,0.008605151560465941
3.894715,0.00099899517796454,0.0021234269690702003,0.005469236231937932,0.00859165837897267
3.897017,0.00099899517796454,0.002173401715341563,0.005821058445688325,0.008993455338994427
3.899319,0.0009984954305018263,0.0022183789869857896,0.006047444046297599,0.009264318463785216
3.90162,0.0009994949254272538,0.0022653552484808697,0.006026454652863626,0.009291304826771749
3.903922,0.0010039926525916762,0.0023183284795285147,0.0060304526325653356,0.009352773764685523
3.906223,0.0009505196740813179,0.00237829817505415,0.006306812979445971,0.00963563082858144
3.908525,0.0013997926430608686,0.002446263829983203,0.0065646826702062035,0.010410739143250277
3.910827,0.0014872484490357535,0.002517727717151252,0.006483723581246594,0.0104886997474336
3.913128,0.0015417209224715387,0.0025861931195430192,0.006816055643951155,0.010943969685965713
3.91543,0.0011444216896142054,0.0026461628150686537,0.007063430637994402,0.010854015142677259
3.917732,0.0014657593081390673,0.002700135541041725,0.007010457406946757,0.01117635225612755
3.920033,0.0014802519845577627,0.002754108267014797,0.007528695525780787,0.011763055777353348
3.922335,0.0014982428932154533,0.0028110794777641505,0.007581169009365719,0.01189049138034532
3.924636,0.0014937451660510304,0.0028715489207525,0.007965474808192497,0.012330768894996028
3.926938,0.0014942449135137439,0.002933017858666276,0.00813488919805242,0.012562151970232437
3.92924,0.0014942449135137439,0.002995486291505479,0.00846872050314512,0.012958451708164342
3.931541,0.0014942449135137439,0.0030594539667328233,0.008567170753299705,0.013120869633546271
3.933843,0.0014942449135137439,0.003124421136885595,0.008569169743150558,0.013187835793549898
3.936145,0.0014942449135137439,0.003191887044351934,0.008546681107328447,0.013232813065194124
3.938446,0.0014942449135137439,0.0032608521942064147,0.00906391973123705,0.01381901683895721
3.940748,0.0014942449135137439,0.003332815828837177,0.008788558879281842,0.013615619621632763
3.943049,0.0014942449135137439,0.003408777443169648,0.008936983875707788,0.01384000623239118
3.945351,0.0014942449135137439,0.00349023627959197,0.008498705350907937,0.013483186544013651
3.947653,0.0014942449135137439,0.0035771923381041405,0.00856117378374714,0.013632611035365023
3.949954,0.0014942449135137439,0.003667146881392594,0.008597655348525236,0.013759047143431572
3.952256,0.0014942449135137439,0.0037586006670691867,0.00820135561059333,0.01345420119117626
3.954558,0.0014942449135137439,0.003849554705283067,0.008057428341331803,0.013401227960128614
3.956859,0.001494744660976458,0.003938010006183379,0.007749583904300211,0.013182338571460048
3.959161,0.0014932454185883168,0.004022967074844696,0.007519700071451942,0.013035912564884957
3.961462000000001,0.0014912464287374625,0.004106424901117871,0.007321300328754631,0.012918971658609966
3.963764,0.0015577128412783748,0.004190882222316474,0.0068155558964884426,0.01256415096008329
3.966066000000001,0.001928025711149172,0.0042773385333659325,0.006411260199153118,0.012616624443668224
3.968367,0.0020039873254816443,0.0043647943393408176,0.006177378386603141,0.0125461600514256
3.970669,0.0019070363177152,0.004451250650390274,0.005640649611648706,0.01199893657975418
3.972971,0.0017656077857672434,0.0045387064563651575,0.0052978228522271575,0.011602137094359559
3.975272,0.0020319731833936057,0.0046316594844298935,0.005037954171616072,0.011701586839439572
3.977574,0.001996990861003653,0.0047346074617489005,0.004502224891587064,0.01123382321433962
3.979875,0.001999489598317221,0.004845051651008612,0.004461245599644546,0.011305786848970378
3.982177,0.0019999893457799353,0.004959993567432746,0.003958999399617353,0.010918982312830032
3.984479,0.0019999893457799353,0.005075435231319593,0.0037226188497538064,0.010798043426853334
3.98678,0.0019999893457799353,0.00519337563252001,0.0035077274407869464,0.01070109241908689
3.989082,0.0019999893457799353,0.005316813255810276,0.0032583534568928468,0.010575156058483056
3.991384,0.0019999893457799353,0.0054457481011903905,0.002716127459848561,0.010161864906818887
3.993685,0.0019999893457799353,0.005577681431346789,0.002536218373271656,0.01011388915039838
3.995987,0.0019999893457799353,0.005709115014040473,0.002279348177436852,0.00998845253725726
3.998288,0.0019999893457799353,0.00584104834419687,0.0020084850526460663,0.009849522742622869
4.00059,0.0019999893457799353,0.00597747940151769,0.0018765517224896683,0.009854020469787294
