Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,CO_CH3OH_10K,all
3.611616,0.009882702349087313,0.011867410753114573,0.00018079025110712563,0.02193090335330901
3.613917,0.009811481947136021,0.01173244062074534,0.00015788019173817858,0.02170180275961954
3.616219,0.009734285007958044,0.011704052068918605,0.00013148381898700048,0.02156982089586365
3.618521,0.009651609576322282,0.011751366321963169,0.00011006789392472388,0.02151304379221017
3.620822,0.009564451741766504,0.011534218802727059,0.00010110308808470112,0.021199773632578262
3.623124,0.009478788041517396,0.011673173293247413,0.0001001069985469208,0.02125206833331173
3.625425,0.009405077415721656,0.011246348926308552,9.263632701356851e-05,0.020744062669043783
3.627727,0.009348300312068177,0.011365381626073298,6.72360438001707e-05,0.020780917981941642
3.630029,0.00929401343225915,0.01143311571464236,2.689441752006828e-05,0.020754023564421572
3.632330000000001,0.009220800851232298,0.011384307327291123,2.1415925062276598e-05,0.0206265241035857
3.634632,0.009125674300374278,0.011302627985193138,6.225559611126917e-05,0.020490557881678684
3.636934,0.009044493003045185,0.01111436706255266,6.574190949350024e-05,0.020224601975091343
3.639235,0.009015108361680664,0.011256807866455243,1.49413430667046e-06,0.02027341036244258
3.641537000000001,0.009029053615209587,0.011142257569610507,0.0001045894014669322,0.020275900586287032
3.643838,0.009031543839054041,0.010910666752076588,0.00016883717665376198,0.02011104776778439
3.64614,0.00897377064586278,0.01098238519879677,0.00012152292360919742,0.020077678768268752
3.648442,0.008861710572862497,0.010910666752076588,5.97653722668184e-06,0.01977835386216576
3.650743,0.008725744350955484,0.010859368140880905,0.0001334759980625611,0.019718588489898943
3.653045,0.008593264442430705,0.01088277624501874,0.0002002139970938416,0.019676254684543287
3.655347,0.00847871414558597,0.010709954710213855,0.00020320226570718256,0.01939187112150701
3.657648000000001,0.008394544579643535,0.010677581800235996,0.00015090756497371642,0.019223033944853248
3.65995,0.008341751834141178,0.010506254399737784,6.574190949350024e-05,0.01891374814337246
3.662251,0.008305394566012196,0.010667620904858195,1.2949163991143989e-05,0.018985964634861536
3.664553,0.008270033387420996,0.010417104386106449,4.781229781345472e-05,0.0187349500713409
3.666855,0.008227699582065333,0.010432543773942041,3.984358151121227e-05,0.018700086937518588
3.669156,0.008174408791794086,0.010415610251799776,1.942374598671598e-05,0.018609442789580582
3.671458,0.008109662971838367,0.010425073102408691,1.1455029684473524e-05,0.01854619110393153
3.673759,0.008042426928038195,0.010377260804595235,1.195307445336368e-05,0.01843164080708679
3.676061,0.00798515177961583,0.010318989566635087,6.972626764462147e-06,0.018311113973015374
3.678363,0.007941821884722386,0.010192984240105877,7.968716302242453e-06,0.018142774841130502
3.680664,0.0079004841689045,0.010130230599225718,2.2412014600056896e-05,0.018053126782730283
3.682966,0.007847193378633256,0.010145669987061312,2.3408104137837205e-05,0.01801627146983241
3.685268,0.007780455379601975,0.01004108058559438,7.968716302242453e-06,0.0178295046814986
3.687569,0.007712223246264024,0.010075445674647802,1.5937432604484905e-05,0.01780360635351631
3.689871,0.007652955918766096,0.009999742869776498,4.083967104899257e-05,0.017693538459591585
3.692172,0.0076021553523392986,0.010064488689732216,6.374973041793962e-05,0.017730393772489455
3.694474,0.0075543430545258455,0.010030123600678795,8.466761071132605e-05,0.017669134265915966
3.696776,0.007505534667174609,0.009823435021589385,0.00010359331192915191,0.017432563000693145
3.699077,0.007454734100747816,0.009750720485331422,0.00012002878930252695,0.017325483375381763
3.701379,0.007402937444783237,0.00980849367852268,0.00013198186375589066,0.017343412987061806
3.703681,0.007348152520205322,0.009774626634238148,0.0001409466695959134,0.017263725824039382
3.705982,0.007288885192707394,0.009741257634722509,0.0001514056097426066,0.017181548437172508
3.708284,0.007223143283213894,0.009624217114033324,0.0001683391318848718,0.017015699529132088
3.710585,0.007151424836493711,0.009642644770482258,0.00019075114648492872,0.0169848207534609
3.712887,0.007078212255466859,0.009635672143717796,0.00021515534016054624,0.016929039739345203
3.715189,0.007005497719208897,0.009671033322308998,0.00023906148906727357,0.01691559253058517
3.71749,0.0069283007800309245,0.009430477698935055,0.00026346568274289114,0.016622244161708866
3.719792,0.006839150766399585,0.009287538850263578,0.00029085814503184955,0.016417547761695014
3.722094,0.006734063320163763,0.009404579370952765,0.0003212388759341489,0.016459881567050676
3.724395,0.006621007157625698,0.009397108699419413,0.00035211765160533836,0.01637023350865045
3.726697,0.0065069549055498535,0.00939312434126829,0.00038050620343207714,0.01628058545025022
3.728998,0.006396388966856239,0.009345810088223726,0.0004034162628010241,0.01614561531788099
3.7313,0.006287815207238186,0.009283056447343568,0.0004208478297121795,0.015991719484293933
3.733602,0.0061802375371579135,0.009264130746125742,0.0004313067698588728,0.015875675053142527
3.735903,0.006069671598464298,0.009241220686756795,0.00043778135185444466,0.015748673637075536
3.738205,0.0059531291225440024,0.009178467045876637,0.0004447539786189068,0.015576350147039543
3.740507,0.005828617930321464,0.009057442167036328,0.0004552129187656002,0.01534127301612339
3.742808,0.005702114559023365,0.009098779882854213,0.0004666679484500736,0.01526756239032765
3.74511,0.0055810896801830575,0.00916203156850326,0.0004756327542900965,0.015218754002976412
3.747411,0.005468531562413882,0.009089317032245298,0.00048111124674788807,0.015038959841407068
3.749713,0.005357965623720269,0.009158047210352138,0.00048509560489900936,0.015001108438971416
3.752015,0.0052424192373377535,0.008961817571409418,0.0004900760525879108,0.01469431286133508
3.754316,0.0051238845823418965,0.008843780961182452,0.0004935623659701419,0.01446122790949449
3.756618,0.005009334285497161,0.009016104451218449,0.0004920682316634715,0.014517506968379081
3.75892,0.00490374879449245,0.00896231561617831,0.0004821073362856684,0.014348171746956429
3.761221,0.00480613201978998,0.008901056109604821,0.0004686601275256343,0.014175848256920434
3.763523,0.0047100093793941795,0.008838302468724659,0.0004596953216856115,0.014008007169804451
3.765824,0.004614384783767271,0.008728234574799936,0.0004596953216856115,0.01380231468025282
3.768126,0.0045282230387492725,0.008793478439524547,0.00046816208275674416,0.013789863561030563
3.770428,0.004459990905411323,0.00884029464780022,0.0004821073362856684,0.013782392889497213
3.772729,0.0044131746971356476,0.008847765319333574,0.0004980447688901534,0.013758984785359377
3.775031,0.004383790055771129,0.008656516128079755,0.000509997843343517,0.0135503040271944
3.777333,0.004367354578397754,0.008583303547052902,0.0005144802462635284,0.013465138371714185
3.779634,0.004366856533628865,0.00867344965022202,0.000516472425339089,0.013556778609189971
3.781936,0.00438578223484669,0.008501624204954917,0.0005259352759480018,0.01341334171574961
3.784237,0.004428116040202353,0.00856736611444842,0.0005498414248547292,0.0135453235795055
3.786539,0.004494854039233633,0.008369642341199027,0.000581218245294809,0.013445714625727469
3.788841000000001,0.004587490366247202,0.008375618878425707,0.0006106028866593278,0.013573712131332237
3.791142,0.004706025021243058,0.008440364698381428,0.0006330149012593847,0.01377940462088387
3.793444,0.004850956048990093,0.008580813323208451,0.0006529366920149909,0.014084706064213534
3.795746,0.005022283449488307,0.008422435086701385,0.0006763447961528282,0.01412106333234252
3.798047,0.005213532640742125,0.008385081729034622,0.0007052313927484571,0.014303845762525203
3.800349,0.0054147427273737465,0.008384085639496842,0.0007386003922640974,0.014537428759134684
3.80265,0.005613960634929808,0.008438372519305867,0.0007759537499308589,0.014828286904166531
3.804952,0.005799233288956945,0.008384085639496842,0.0008143031971354008,0.014997622125589187
3.807254,0.005958109570232904,0.008267045118807655,0.0008506604652643818,0.015075815154304941
3.809555000000001,0.006078636404304321,0.008447835369914782,0.000884029464780022,0.015410501238999124
3.811857,0.006152845074868954,0.008292943446789942,0.0009154062852201018,0.015361194806879
3.814159,0.0061742609999312316,0.008360677535359004,0.0009477791951979617,0.015482717730488198
3.81646,0.006142884179491151,0.00834972055044342,0.0009826423290202725,0.015475247058954844
3.818762,0.006068675508926518,0.008106176658456135,0.0010204937314559242,0.015195345898838575
3.821063,0.005961595883615135,0.008145024150429567,0.0010628275368115873,0.015169447570856287
3.823365,0.005831606198934807,0.008100698165998345,0.0011066554764739207,0.015038959841407072
3.825667,0.0056881693054944395,0.007977183063313586,0.0011464990579851328,0.014811851426793159
3.827968,0.005540748053902957,0.0077978869465131296,0.0011798680575007732,0.014518503057916859
3.83027,0.005399801384307043,0.007695787768890648,0.0012082566093275118,0.014303845762525203
3.832572,0.005274792147315613,0.0076175947401748954,0.0012376412506920312,0.014130028138182538
3.834873,0.0051711988353864615,0.0076141084267926625,0.0012705122054387813,0.014055819467617909
3.837175,0.005085037090368465,0.0076071358000282035,0.0013058733840299818,0.01399804627442665
3.839476,0.0050108284198038325,0.007453738011210034,0.0013437247864656336,0.0138082912174795
3.841778,0.004949070868461454,0.00753392321900135,0.0013825722784390655,0.013865566365901869
3.84408,0.00490325074972356,0.007702262350886222,0.0014224158599502779,0.014027928960560057
3.846381,0.004875858287434601,0.007897993945060052,0.00146225944146149,0.01423611167395614
3.848683,0.004861414989136787,0.00802150904774481,0.0015001108438971414,0.014383034880778738
3.850984,0.004852450183296764,0.008279496238029909,0.0015359700672572328,0.014667916488583906
3.853286,0.0048404971088434005,0.008493655488652675,0.0015698371115417634,0.014903989709037838
3.855588,0.0048230655419322435,0.00857085242783065,0.0016027080662885133,0.01499662603605141
3.857889,0.004796171124412176,0.008565871980141748,0.0016385672896486044,0.015000610394202531
3.860191,0.004759813856283195,0.00848319654850598,0.0016744265130086953,0.014917436917797872
3.862493,0.00471698200615864,0.008580315278439561,0.0017053052886798852,0.015002602573278087
3.864794,0.004671161887420748,0.008590774218586254,0.0017252270794354911,0.01498716318544249
3.867096,0.004621855455300623,0.008596252711044047,0.0017386742881955251,0.014956782454540197
3.869397,0.004565576396416035,0.008609201875035192,0.0017546117208000098,0.014929389992251237
3.871699,0.004499834486922536,0.008749152455093322,0.0017805100487822984,0.015029496990798157
3.874001,0.004424131682051232,0.008812404140742374,0.0018133810035290481,0.015049916826322653
3.876302,0.004338467981802125,0.008576828965057329,0.0018457539135069078,0.014761050860366363
3.878604,0.004245831654788557,0.00864057869547527,0.0018736444205647567,0.014760054770828585
3.880906,0.004153195327774988,0.008752140723706663,0.0018955583903959238,0.014800894441877575
3.883207,0.004067531627525882,0.00883282397626687,0.0019119938677692985,0.014812349471562047
3.885509,0.003991828822654579,0.008796964752906778,0.0019284293451426735,0.01471722292070403
3.88781,0.003922600599778847,0.008808917827360142,0.0019548257178938514,0.01468634414503284
3.890112,0.003858850869360908,0.008827843528577968,0.0020006458366317453,0.014687340234570622
3.892414,0.0037985874523251994,0.00860471947211518,0.002058419029823004,0.014461725954263382
3.894715,0.0037388220800583798,0.008811408051204592,0.0021161922230142614,0.014666422354277231
3.897017,0.003679554752560453,0.008777042962151172,0.002165996699903277,0.014622594414614902
3.899319,0.0036212835146003045,0.00870632060496877,0.0022108207291033906,0.014538424848672463
3.90162,0.003566000545253497,0.008787501902297866,0.002257636937379065,0.014611139384930428
3.903922,0.0035156980235955928,0.008749152455093322,0.0023104296828814212,0.014575280161570338
3.906223,0.003471372039164369,0.008767082066773369,0.00237019505514824,0.014608649161085976
3.908525,0.003433022591959827,0.008832325931497978,0.0024379291437173004,0.014703277667175106
3.910827,0.0034006496819819674,0.00893791142250269,0.002509149545668593,0.01484771065015325
3.913128,0.003373257219693009,0.00890603655729372,0.0025773816790065434,0.014856675455993272
3.91543,0.003349849115555171,0.008859220349018045,0.0026371470512733613,0.014846216515846581
3.917732,0.0033309234143373448,0.009012120093067323,0.002690935886313498,0.015033979393718169
3.920033,0.0033184722951150915,0.008820870901813506,0.0027447247213536353,0.01488406791828223
3.922335,0.0033119977131195197,0.008939903601578252,0.002801501825007112,0.015053403139704885
3.924636,0.0033090094445061783,0.008892589348533689,0.002861765242042821,0.015063364035082691
3.926938,0.003307017265430619,0.00893641728819602,0.0029230247486163093,0.01516645930224295
3.92924,0.003303530952048387,0.008957833213258298,0.0029852803447275797,0.015246644510034263
3.931541,0.003300044638666156,0.0089628136609472,0.003049030075145518,0.015311888374758874
3.933843,0.0032955622357461445,0.008864200796706948,0.0031137758951012393,0.015273538927554332
3.936145,0.003292573967132804,0.0089374133777338,0.003181011938901409,0.015410999283768012
3.938446,0.003292573967132804,0.00897377064586278,0.003249742117008251,0.015516086730003837
3.940748,0.003294566146208364,0.008917989631747086,0.003321460563728432,0.015534016341683882
3.943049,0.003291079832826133,0.008982735451702806,0.0033971633685997357,0.015670978653128675
3.945351,0.0032726521763771967,0.009082344405480836,0.0034783446659288307,0.01583334124778686
3.947653,0.003237789042554887,0.008985225675547255,0.003565004455715717,0.015788019173817856
3.949954,0.0031954552371992236,0.008920479855591534,0.003654652514115945,0.015770587606906705
3.952256,0.003153619476612451,0.009017598585525116,0.003745794706822842,0.01591701276896041
3.954558,0.003113277850332348,0.00896629997432943,0.003836438854760851,0.015916016679422627
3.956859,0.003069947955438905,0.00899867288430729,0.003924592778854408,0.015993213618600604
3.959161,0.0030201434785498893,0.009058438256574108,0.0040092603895657344,0.016087842124689732
3.961462000000001,0.0029633663748964124,0.009038018421049612,0.0040924338659703895,0.016093818661916413
3.963764,0.0028986205549406925,0.009203369284321142,0.004176603431912825,0.01627859327117466
3.966066000000001,0.0028278981977582908,0.009143105867285437,0.0042627651769308215,0.01623376924197455
3.968367,0.002756179751038109,0.009039512555356285,0.004349923011486599,0.01614561531788099
3.970669,0.002688943707237938,0.009056944122267438,0.004436084756504596,0.016181972586009973
3.972971,0.0026276842006644485,0.009171494419112173,0.004523242591060372,0.016322421210836994
3.975272,0.0025694129627043013,0.0092611424775124,0.004615878918073941,0.016446434358290643
3.977574,0.002512137814281933,0.009115215360227587,0.004718476140465311,0.01634582931497483
3.979875,0.0024548626658595658,0.009113223181152024,0.0048285440343900365,0.016396629881401628
3.982177,0.0023985836069749787,0.00922478520938342,0.004943094331234772,0.01656646314759317
3.984479,0.002344296727165952,0.009216816493081178,0.0050581426728483975,0.016619255893095528
3.98678,0.0022915039816635953,0.009177969001107743,0.005175681238306472,0.016645154221077815
3.989082,0.0022407034152368,0.009314433267783645,0.005298698296222342,0.01685383497924279
3.991384,0.0021923930726544553,0.009364237744672665,0.005427193846596001,0.016983824663923126
3.993685,0.0021455768643787805,0.009397108699419413,0.0055586776655830025,0.017101363229381196
3.995987,0.0021002547904097764,0.0093926262964994,0.0056896634398011115,0.017182544526710287
3.998288,0.002055430761209663,0.009366229923748222,0.005821147258788111,0.017242807943745997
4.00059,0.002013096955854,0.00932090784977922,0.005957113480695124,0.01729111828632834
