Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH4_10_0.6_a_V3,CO_CH3OH_10K,all
3.613917,0.05679583508645565,0.00823906843778377,0.0001549795107461905,0.06518988303498563
3.616219,0.05629569616060912,0.008219132669181927,0.00012906810989588106,0.06464389693968693
3.618521,0.055729556496747636,0.008252358950185001,0.00010804565260223377,0.06408996109953488
3.620822,0.05497079245675368,0.0080998678078972,9.924555420024184e-05,0.06316990581885111
3.623124,0.054518565177762435,0.008197448148948341,9.826776548890944e-05,0.06281428109219968
3.625425,0.05431958517500627,0.007897712119267961,9.09343501539162e-05,0.06230823164442815
3.627727,0.05354957656483197,0.007981302447265174,6.600073801493918e-05,0.06159687975011208
3.630029,0.05291205832504323,0.008028868491648524,2.640029520597567e-05,0.06096732711189772
3.632330000000001,0.052473520088010636,0.007994592959666405,2.102245729364729e-05,0.06048913550497069
3.634632,0.05218067236896657,0.007937233906145305,6.111179445827702e-05,0.06017901806957016
3.636934,0.05170106700605802,0.007805028282785697,6.453405494794053e-05,0.05957062934379165
3.639235,0.051130038398639874,0.007905056876121273,1.4666830669986485e-06,0.05903656195782815
3.641537000000001,0.050447052983774165,0.007824614301061194,0.00010266781468990538,0.058374335099525276
3.643838,0.05014589406068379,0.007661980399309295,0.00016573518657084726,0.05797360964656392
3.64614,0.04980317911736177,0.007712344446303431,0.00011929022278255672,0.05763481378644776
3.648442,0.04932161817703055,0.007661980399309295,5.866732267994592e-06,0.05698946530860784
3.650743,0.0486855666203088,0.007625956115695436,0.0001310236873185459,0.056442546423322776
3.653045,0.04822062808807023,0.0076423943810337985,0.00019653553097781888,0.056059558000081854
3.655347,0.0478823131939492,0.007521031017790984,0.00019946889711181616,0.055602813108852005
3.657648000000001,0.047387552106015,0.007498297246578355,0.00014813498976686348,0.05503398434236022
3.65995,0.04694559160849273,0.007377983134314584,6.453405494794053e-05,0.054388108797755255
3.662251,0.04638189641640959,0.00749130224005139,1.271125324732162e-05,0.053885909909708304
3.664553,0.04601913680450525,0.007315377825898263,4.693385814395674e-05,0.05338144848854747
3.666855,0.045533175814973036,0.007326220086015057,3.911154845329729e-05,0.052898507449441384
3.669156,0.044976814038224885,0.007314328574919219,1.9066879870982426e-05,0.052310209493015083
3.671458,0.044599876490006234,0.007320973831119832,1.1244570180322967e-05,0.05193209489130638
3.673759,0.04430556208789516,0.007287397799790409,1.1733464535989185e-05,0.051604693352221565
3.676061,0.04383720129516693,0.0072464770116076735,6.844520979327026e-06,0.051090522827753934
3.678363,0.04316888271097122,0.0071579901790415875,7.822309690659456e-06,0.05033469519970347
3.680664,0.0429043908645558,0.0071139216379217185,2.2000246004979726e-05,0.050040312748482495
3.682966,0.042381762798348606,0.007124763898038513,2.2978034716312154e-05,0.04952950473110343
3.685268,0.041922202104022366,0.007051316329505399,7.822309690659456e-06,0.048981340743218416
3.687569,0.04149686401459275,0.00707544910202342,1.5644619381318913e-05,0.048587957735997486
3.689871,0.0411590380148274,0.0070222870524184995,4.008933716462972e-05,0.04822141440441053
3.692172,0.040588987196120585,0.007067754594843761,6.257847752527565e-05,0.04771932026848963
3.694474,0.04034747338442148,0.007043621822325736,8.311204046325673e-05,0.04747420724721047
3.696776,0.04003946994035176,0.006898475436891247,0.00010169002597857295,0.047039635403221584
3.699077,0.039505108409608594,0.006847411889244415,0.00011782353971555808,0.046470343838568566
3.701379,0.03901963631443203,0.006887982927100803,0.00012955700425154725,0.04603717624578438
3.703681,0.03888372368355683,0.006864199904909126,0.00013835710265353916,0.045886280691119496
3.705982,0.03854883104992547,0.0068407666330438,0.00014862388412252968,0.045538221567091815
3.708284,0.03785264548745678,0.006758575306351981,0.00016524629221518103,0.044776467086023945
3.710585,0.03784580096647746,0.006771516068426863,0.00018724653822016078,0.044804563573124484
3.712887,0.037291394767151965,0.006766619563857989,0.00021120236164780536,0.044269216692657765
3.715189,0.03713983751689543,0.00679145183702871,0.00023466929071978368,0.04416595864464392
3.71749,0.03677512232756845,0.0066225224294025435,0.00025862511414742834,0.04365626987111842
3.719792,0.03652774178360134,0.006522144085740619,0.00028551430370907016,0.04333540017305103
3.722094,0.03601635828757448,0.00660433541243244,0.0003153368594047094,0.04293603055941162
3.724395,0.0356267094861085,0.0065990891575372175,0.0003456483094560148,0.04257144695310173
3.726697,0.03560226476832519,0.006596291154926431,0.00037351528772898906,0.04257207121098061
3.728998,0.03528497233149781,0.006563064873923356,0.000396004428089635,0.0422440416335108
3.7313,0.03484398962268689,0.006518996332803486,0.0004131157305379525,0.041776101686028334
3.733602,0.034532563918127514,0.006505705820402256,0.0004233825120069431,0.041461652250536704
3.735903,0.034366828731556665,0.0064896173053902405,0.00042973813863060383,0.04128618417557752
3.738205,0.03394735737439505,0.0064455487642703715,0.000436582659609931,0.04082948879827535
3.740507,0.03379237786364886,0.0063605594349677675,0.0004468494410789216,0.04059978673969555
3.742808,0.03343744056143519,0.006389588712054665,0.00045809401125924444,0.0402851232847491
3.74511,0.0331695264545301,0.006434007003500882,0.00046689410966123634,0.04007042756769222
3.747411,0.03280676684262576,0.006382943455854049,0.0004722719475735648,0.039661982246053384
3.749713,0.03278672217404345,0.006431209000890096,0.0004761831024188944,0.039694114277352435
3.752015,0.032546186151055666,0.006293407372308919,0.0004810720459755567,0.03932066556934015
3.754316,0.03217707091252768,0.006210516544964403,0.0004844943064652201,0.03887208176395731
3.756618,0.03176248849892273,0.006331530157880869,0.0004830276233982216,0.03857704628020182
3.75892,0.031624620290624864,0.006293757122635267,0.00047324973628489717,0.03839162714954502
3.761221,0.031275549720679176,0.0062507378324944424,0.0004600495886819093,0.037986337141855515
3.763523,0.031144037139004963,0.006206669291374574,0.0004512494902799175,0.03780195592065945
3.765824,0.03100079109279476,0.006129374469251628,0.0004512494902799175,0.03758141505232631
3.768126,0.03050651889921622,0.006175191762003239,0.00045956069432624317,0.0371412713555457
3.770428,0.030240560369733795,0.006208068292679966,0.00047324973628489717,0.036921878398698656
3.772729,0.03020047103256917,0.006213314547575189,0.0004888943556662161,0.03690267993581057
3.775031,0.02984015589244316,0.006079010422257493,0.0005006278202022052,0.03641979413490287
3.777333,0.029578108517806068,0.006027597124284312,0.0005050278694032011,0.03611073351149358
3.779634,0.029471529548270838,0.00609090193335333,0.000506983446825866,0.03606941492845003
3.781936,0.029415306697369224,0.005970238070763211,0.0005162724395835242,0.035901817207715965
3.784237,0.029302860995565987,0.006016405113841172,0.0005397393686555025,0.035859005478062665
3.786539,0.02899192418536228,0.005877554234280948,0.0005705397130624742,0.0354400181327057
3.788841000000001,0.02855631931446368,0.005881751238197125,0.0005993844800467809,0.03503745503270759
3.791142,0.02855387484268535,0.0059272187806223885,0.0006213847260517606,0.0351024783493595
3.793444,0.028409162113408156,0.0060258483726525714,0.0006409405002784093,0.03507595098633913
3.795746,0.02831627218583157,0.005914627768873855,0.0006639185349947215,0.03489481848970015
3.798047,0.027887022941556632,0.00588839649439774,0.0006922744076233619,0.034467693843577736
3.800349,0.02784351134390233,0.005887696993745046,0.0007250303294529983,0.03445623866710038
3.80265,0.02781026652771704,0.005925819779316995,0.0007616974061279647,0.034497783713162
3.804952,0.02747537389408568,0.005887696993745046,0.0007993422715142634,0.034162413159344984
3.807254,0.02731599433413849,0.005805505667053228,0.0008350315594778969,0.03395653156066961
3.809555000000001,0.026997724108599783,0.005932465035517611,0.0008677874813075336,0.033797976625424934
3.811857,0.026831500027673275,0.005823692684023329,0.0008985878257145053,0.033553780537411114
3.814159,0.026880389463239892,0.005871258728406681,0.0009303659588328092,0.03368201415047938
3.81646,0.026606119729711147,0.005863564221227022,0.0009645885637294444,0.033434272514667615
3.818762,0.02660954199020081,0.005692536311642768,0.0010017445347600767,0.03330382283660365
3.821063,0.02634456124942972,0.005719816837097925,0.0010433005549917052,0.03310767864151935
3.823365,0.026017002031133357,0.0056886890580529394,0.0010863232582903322,0.032792014347476625
3.825667,0.02591726758257745,0.005601950977118592,0.0011254348067436294,0.032644653366439666
3.827968,0.0259338899906701,0.005476040859633252,0.001158190728573266,0.03256812157887662
3.83027,0.025714376424975968,0.005404342042731878,0.0011860577068462405,0.03230477617455409
3.832572,0.025458195782606868,0.005349431241495215,0.0012149024738305472,0.03202252949793264
3.834873,0.025125258726398172,0.0053469829892107785,0.0012471695013045177,0.03171941121691347
3.837175,0.025019168651218608,0.005342086484641905,0.0012818810005568186,0.03164313613641733
3.839476,0.024883744914699062,0.0052343633841266685,0.001319036971587451,0.031437145270413185
3.841778,0.024842677788823105,0.005290673186668724,0.001357170731329416,0.03149052170682125
3.84408,0.024699431742612903,0.005408888796974405,0.001396282279782713,0.031504602819370016
3.846381,0.02462903095539697,0.005546340675229235,0.0014353938282360102,0.03161076545886221
3.848683,0.024293160533054275,0.0056330787561635785,0.0014725497992666428,0.0313987890884845
3.850984,0.024330805398440576,0.0058142494252119295,0.0015077501928746106,0.03165280501652711
3.853286,0.024208581809524017,0.0059646420655416425,0.001540995009059913,0.031714218884125574
3.855588,0.024143069965864745,0.0060188533661256075,0.0015732620365338833,0.03173518536852424
3.857889,0.02403306873583985,0.006015355862862127,0.001608462430141851,0.03165688702884383
3.860191,0.024011068489834867,0.0059572973086883295,0.0016436628237498185,0.03161202862227302
3.862493,0.023998846130943212,0.0060254986223262225,0.001673974273801124,0.031698319027070564
3.864794,0.023853155612954684,0.006032843379179535,0.0016935300480277725,0.031579529040161994
3.867096,0.023694264947363163,0.006036690632769365,0.00170673019563076,0.03143768577576329
3.869397,0.023461062339710383,0.006045784141254417,0.0017223748150120793,0.03122922129597688
3.871699,0.0233970171791181,0.006144063982958251,0.0017477973215067224,0.031288878483583075
3.874001,0.023382350348448117,0.006188482274404469,0.0017800643489806925,0.031350896971833284
3.876302,0.023317327399144508,0.006023050370041786,0.001811842482098997,0.031152220251285292
3.878604,0.023029857518012776,0.006067818411814351,0.0018392205660163047,0.030936896495843438
3.880906,0.022790788178091995,0.00614616248491634,0.0018607319176656184,0.030797682580673957
3.883207,0.022934523118657863,0.006202822037784743,0.0018768654314026034,0.031014210587845214
3.885509,0.022679320265000098,0.006177640014287675,0.0018929989451395887,0.030749959224427362
3.88781,0.02277025461515401,0.006186034022120032,0.001918910345989898,0.030875198983263942
3.890112,0.02256198561964021,0.0061993245345212614,0.00196388862671119,0.030725198780872664
3.892414,0.02249500709291393,0.0060426363883172825,0.0020206003719684708,0.030558243853199687
3.894715,0.022182603599643226,0.006187782773751772,0.002077312117225752,0.030447698490620744
3.897017,0.022310205026472102,0.006163650001233749,0.002126201552792374,0.030600056580498226
3.899319,0.022143492051189925,0.006113985454892309,0.0021702020448023333,0.03042767955088457
3.90162,0.021948423203279104,0.00617099475808706,0.002216158114234957,0.03033557607560112
3.903922,0.02187557794428484,0.006144063982958251,0.0022679809159355767,0.030287622843178662
3.906223,0.021977756864619082,0.006156654994706786,0.0023266482386155225,0.030461060097941386
3.908525,0.02174210978518796,0.006202472287458395,0.0023931378709861283,0.03033771994363248
3.910827,0.0215925081123541,0.006276619356644207,0.0024630497638463964,0.030332177232844707
3.913128,0.02161157499222508,0.006254235335757924,0.002530028290572668,0.030395838618555673
3.91543,0.02130797159735636,0.006221358805081196,0.0025886956132526143,0.030118026015690167
3.917732,0.021245882014186757,0.0063287321552700825,0.002641496203664565,0.0302161103731214
3.920033,0.02125125985209908,0.006194428029952388,0.0026942967940765173,0.03013998467612799
3.922335,0.021184281325372808,0.0062780183579496,0.002750030750622465,0.030212330433944883
3.924636,0.021071346729213916,0.006244792076946525,0.0028091869676580773,0.030125325773818518
3.926938,0.02093396741527171,0.0062755701056651635,0.0028693209734050227,0.030078858494341887
3.92924,0.020776054538391518,0.006290609369698134,0.0029304327678632987,0.02999709667595295
3.931541,0.02077458785532452,0.006294106872961616,0.002993011245388575,0.03006170597367471
3.933843,0.020893878078107074,0.006224856308344677,0.003056567511625183,0.03017530189807693
3.936145,0.02073840967300522,0.006276269606317858,0.003122568249640122,0.0301372475289632
3.938446,0.020639653013160647,0.0063018013801412745,0.0031900356707220607,0.03013149006402398
3.940748,0.020487117974192785,0.006262629343590281,0.003260436457937995,0.030010183775721063
3.943049,0.020416228292621186,0.006308096886015542,0.00333474839999926,0.03005907357863598
3.945351,0.0204695177773888,0.006378046951285176,0.0034144381799728536,0.030262002908646824
3.947653,0.020365872173987564,0.006309845637647282,0.0034995057978587747,0.03017522360949362
3.949954,0.020105291482417468,0.006264378095222021,0.0035875067818786936,0.029957176359518188
3.952256,0.020069113300098168,0.006332579408859914,0.0036769744489656103,0.030078667157923695
3.954558,0.020065202145252842,0.006296555125246053,0.0037659532216968634,0.030127710492195755
3.956859,0.020001645879016237,0.006319288896458684,0.0038524875226497828,0.0301734222981247
3.959161,0.019975245583810256,0.006361258935620463,0.003935599563113039,0.03027210408254376
3.961462000000001,0.019785065679456097,0.0063469191722401895,0.004017244920509298,0.03014922977220558
3.963764,0.019561640958916642,0.00646303628058778,0.004099868066616889,0.030124545306121308
3.966066000000001,0.01963301953484391,0.006420716491099653,0.0041844467901471435,0.030238182816090708
3.968367,0.01960221919043693,0.006347968423219233,0.004270003302388732,0.0302201909160449
3.970669,0.01959879692994727,0.006360209684641418,0.004354582025918987,0.03031358864050768
3.972971,0.01958021894443196,0.006440652259701497,0.004440138538160574,0.030461009742294032
3.975272,0.01926683766244991,0.006503607318444168,0.00453107288831449,0.03030151786920857
3.977574,0.019245326310800597,0.0064011304728241545,0.004631785125581731,0.030278241909206482
3.979875,0.019261459824537586,0.006399731471518761,0.004739830778183966,0.030401022074240305
3.982177,0.019316704886727862,0.006478075544620751,0.004852276479987195,0.03064705691133581
3.984479,0.019198881347012302,0.006472479539399181,0.004965211076146091,0.030636571962557577
3.98678,0.01902727942817347,0.0064451990139440226,0.005080590144083318,0.030553068586200806
3.989082,0.01895198969740087,0.0065410306033634215,0.005201347049932872,0.030694367350697162
3.991384,0.01887572217791694,0.006576005635998239,0.005327481793694757,0.030779209607609933
3.993685,0.018926567190906227,0.0065990891575372175,0.005456549903590638,0.030982206252034083
3.995987,0.0188429662560873,0.0065959414046000845,0.005585129119130852,0.03102403677981824
3.998288,0.018695320160676102,0.006577404637303629,0.005714197229026733,0.03098692202700647
4.00059,0.018671853231604127,0.006545577357605947,0.005847665388123611,0.031065095977333687
