Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,CH3OH,all
3.611616,0.015957656026701482,0.00017934391583927174,0.017524321473330492,0.03366132141587125
3.613917,0.015114294967920112,0.0001566171386254797,0.016035223505452903,0.0313061356119985
3.616219,0.014627151438946225,0.00013043193879219762,0.01509305037182896,0.029850633749567382
3.618521,0.013692883271309684,0.00010918734270104424,0.01386728658340683,0.02766935719741756
3.620822,0.012950310528867744,0.00010029425596521257,0.012752192318808385,0.02580279710364134
3.623124,0.01233125287997902,9.930613521678681e-05,0.011823358815288187,0.024253917830483997
3.625425,0.011898455992168544,9.18952296035938e-05,0.011460224440241728,0.02345057566201387
3.627727,0.0110713989257362,6.669815051873741e-05,0.010498288891649271,0.02163638596790421
3.630029,0.010714687335554508,2.6679260207494972e-05,0.009638129780144665,0.020379496375906667
3.632330000000001,0.010185548674772523,2.12445960911534e-05,0.008971148274957291,0.01917794154582097
3.634632,0.00942222539661364,6.175754677660873e-05,0.008256736973845479,0.01774071991723573
3.636934,0.009344163857488008,6.521596939609881e-05,0.007448454201633225,0.016857834028517333
3.639235,0.008531434541907837,1.4821811226386094e-06,0.006965757216027251,0.015498673939057728
3.641537000000001,0.008452384882033778,0.00010375267858470266,0.006543335596075247,0.015099473156693731
3.643838,0.007889156055431105,0.00016748646685816286,0.006181683402151427,0.014238325924440697
3.64614,0.0075018127220482156,0.00012055073130794023,0.005788411344277982,0.013410774797634136
3.648442,0.007386696654856616,5.9287244905544375e-06,0.005422806667360459,0.012815432046707629
3.650743,0.006945006680310311,0.0001324081802890491,0.004947520587367678,0.01202493544796704
3.653045,0.006613986229587688,0.00019861227043357362,0.004567588159597982,0.011380186659619243
3.655347,0.006489977075660258,0.00020157663267885087,0.00452065242404776,0.01121220613238687
3.657648000000001,0.00592378388681231,0.00014970029338649954,0.003949518631457681,0.01002300281165649
3.65995,0.00558140004748279,6.521596939609881e-05,0.0034292730574115287,0.00907588907429042
3.662251,0.005463813678420128,1.2845569729534615e-05,0.003474726611839113,0.008951385859988777
3.664553,0.005186151748112494,4.74297959244355e-05,0.003520180166266697,0.008753761710303627
3.666855,0.004957401794851935,3.952482993702959e-05,0.002914462147481719,0.007911388772270683
3.669156,0.004786456905374282,1.926835459430192e-05,0.0028956878532616303,0.007701413113230214
3.671458,0.004457412696148511,1.1363388606896006e-05,0.0024727721729354128,0.0069415482576908214
3.673759,0.004387750183384497,1.1857448981108875e-05,0.0024757365351806906,0.0068753441675462965
3.676061,0.0039860790991494335,6.916845238980178e-06,0.002531071297092532,0.006524067241480946
3.678363,0.003972739469045686,7.904965987405916e-06,0.0019214007953138508,0.005902045230346943
3.680664,0.0038704689715836228,2.2232716839579144e-05,0.0019782177383483304,0.005870919426771532
3.682966,0.0034411305063926385,2.322083758800488e-05,0.0015676535673774358,0.005032004911358079
3.685268,0.003469291947722772,7.904965987405916e-06,0.0014940385716197182,0.004971235485329895
3.687569,0.0033502233975374702,1.5809931974811832e-05,0.001483169243387035,0.004849202572899317
3.689871,0.0029337305020760212,4.051295068545533e-05,0.0014811930018901838,0.00445543645465166
3.692172,0.002970290969767773,6.323972789924733e-05,0.00150984850359453,0.004543379201261551
3.694474,0.002961891943406155,8.399026361618785e-05,0.0008670759567435865,0.003912958163765929
3.696776,0.002499945493517121,0.00010276455783627692,0.0013873215307897385,0.0039900315821431356
3.699077,0.002483641501168097,0.00011906855018530161,0.0009896029295483784,0.003592312980901777
3.701379,0.0024747484144322647,0.0001309259991664105,0.0009886148087999524,0.003594289222398629
3.703681,0.002269713359133924,0.00013981908590224214,0.001031598061356472,0.0034411305063926385
3.705982,0.001954996900760326,0.00015019435376071246,0.0004451483971657957,0.0025503396516868343
3.708284,0.001980688040219395,0.00016699240648395,0.0004935663138386571,0.002641246760542002
3.710585,0.0017469974832167074,0.00018922512332352916,0.0004950484949612955,0.0024312711015015325
3.712887,0.0017213063437576384,0.00021343408165995978,0.0004945544345870826,0.002429294860004681
3.715189,0.0014515493794374115,0.0002371489796221775,0.0004945544345870826,0.0021832527936466715
3.71749,0.0014881098471291635,0.0002613579379586081,0.0004945544345870826,0.0022440222196748547
3.719792,0.0015034257187297626,0.000288531258540316,0.0004945544345870826,0.002286511411857161
3.722094,0.0012148944601894467,0.00031866894136730104,0.0004945544345870826,0.0020281178361438307
3.724395,0.0009876266880515267,0.00034930068456849903,0.0004950484949612955,0.001831975867581321
3.726697,0.0009871326276773141,0.0003774621258986325,0.0004822029252317608,0.0018467976788077074
3.728998,0.0009876266880515267,0.0004001889031124245,0.0001605696216191827,0.001548385212783134
3.7313,0.000990096989922591,0.00041748101620987495,0.00041649289546144926,0.0018240709015939149
3.733602,0.0009762632994446307,0.00042785628406834524,0.0005039415816971271,0.0019080611652101036
3.735903,0.0009199404167843637,0.0004342790689331125,0.00048022668373490945,0.0018344461694523855
3.738205,0.0008403966965360918,0.00044119591417209275,0.0004925781930902311,0.0017741708037984157
3.740507,0.0004906019515933797,0.0004515711820305631,0.0004940603742128698,0.0014362335078368124
3.742808,0.0005098703061876816,0.00046293457063745897,0.0004945544345870826,0.0014673593114122232
3.74511,0.0004930722534644441,0.0004718276573732907,0.0004945544345870826,0.0014594543454248177
3.747411,0.0004940603742128698,0.00047726232148963233,0.0004945544345870826,0.0014658771302895849
3.749713,0.0004940603742128698,0.00048121480448333514,0.0004930722534644441,0.0014683474321606491
3.752015,0.0004940603742128698,0.00048615540822546385,0.00044860681978528576,0.0014288226022236194
3.754316,0.0004975187968323598,0.0004896138308449539,0.0010390089669696653,0.0020261415946469788
3.756618,0.0004204453784551522,0.00048813164972231533,0.0009881207484257397,0.0018966977766032074
3.75892,0.00022973807400898446,0.000478250442238058,0.0010009663181552743,0.0017089548344023167
3.761221,0.000573110034086929,0.00046491081213431056,0.0011679587246392245,0.002205979570860464
3.763523,0.0,0.00045601772539847883,0.0014816870622643965,0.0019377047876628754
3.765824,6.966251276401464e-05,0.00045601772539847883,0.0014999672961102726,0.0020256475342727664
3.768126,0.00045947614801796887,0.0004644167517600976,0.0016743706082074155,0.002598263507985482
3.770428,0.000508882185439256,0.000478250442238058,0.0019737711949804147,0.002960903822657729
3.772729,0.00017539143284556874,0.0004940603742128698,0.0019411632102823656,0.0026106150173408047
3.775031,0.000235172738125326,0.0005059178231939786,0.0025300831763441067,0.003271173737663411
3.777333,0.0005098703061876816,0.0005103643665618946,0.0025246485122277645,0.0035448831849773407
3.779634,0.0004920841327160184,0.000512340608058746,0.0029959821092268427,0.004000406850001607
3.781936,0.0004940603742128698,0.0005217277551687905,0.0032079340097641643,0.004223722139145824
3.784237,0.0004935663138386571,0.0005454426531310082,0.0035167217436472076,0.004555730710616873
3.786539,0.0004960366157097212,0.0005765684567064192,0.004003371212246885,0.005075976284663025
3.788841000000001,0.0005138227891813847,0.0006057180187849782,0.00421087656941629,0.005330417377382653
3.791142,0.0008863443113378885,0.0006279507356245575,0.004485574137478646,0.00599986918444109
3.793444,0.0009876266880515267,0.0006477131505930723,0.005002361288905307,0.006637701127549907
3.795746,0.0009792276616899078,0.0006709339881810773,0.005209372585700499,0.006859534235571485
3.798047,0.0011200348683405759,0.0006995894898854236,0.005482093912266004,0.007301718270492003
3.800349,0.0014945326319939312,0.0007326915349576857,0.005985541433588918,0.008212765600540534
3.80265,0.0014747702170254163,0.0007697460630236513,0.0059262541886833725,0.00817077046873244
3.804952,0.0015582664202673914,0.0008077887118380423,0.0064726849625628075,0.008838740094668241
3.807254,0.001991063308077865,0.0008438551191555817,0.006402034329050367,0.009236952756283813
3.809555000000001,0.002194122121879355,0.0008769571642278438,0.006969709699020954,0.010040788985128151
3.811857,0.0024791949578001804,0.0009080829678032547,0.0074612997713627595,0.010848577696966195
3.814159,0.0025157554254919326,0.0009401968921270912,0.007459323529865908,0.010915275847484932
3.81646,0.002914956207855932,0.000974781118321992,0.0075754277178059345,0.011465165043983858
3.818762,0.0029628800641545803,0.0010123297067621702,0.007965241353059888,0.011940451123976641
3.821063,0.0035186979851440595,0.0010543248385702642,0.007982039405783124,0.012555062229497448
3.823365,0.0034712681892196235,0.0010978021515009966,0.008069488092018802,0.012638558432739422
3.825667,0.003474726611839113,0.0011373269814380265,0.008023046416842792,0.01263510001011993
3.827968,0.004015228661227993,0.0011704290265102885,0.00854082168901788,0.013726479376756159
3.83027,0.003965328563432493,0.0011985904678404222,0.008462266089518035,0.01362618512079095
3.832572,0.003978174133162028,0.0012277400299189815,0.008406931327606193,0.013612845490687205
3.834873,0.004436168100057358,0.001260348014617031,0.009008696863397468,0.01470521297807186
3.837175,0.004461365179142214,0.0012954263011861445,0.008962255188221458,0.014719046668549816
3.839476,0.0044608711187680014,0.0013329748896263227,0.008963737369344095,0.014757583377738422
3.841778,0.004468776084755408,0.0013715115988149266,0.00896423142971831,0.014804519113288644
3.84408,0.00444851960941268,0.001411036428751956,0.008965219550466736,0.014824775588631371
3.846381,0.004979140451317302,0.0014505612586889855,0.008974606697576779,0.015404308407583068
3.848683,0.005000879107782668,0.0014881098471291635,0.008967195791963587,0.015456184746875419
3.850984,0.004543873261635764,0.0015236821940724904,0.009485465124512888,0.015553020580221144
3.853286,0.004983586994685218,0.0015572782995189655,0.009353551004598051,0.015894416298802234
3.855588,0.004634286310116718,0.001589886284217015,0.009394063955283506,0.015618236549617241
3.857889,0.004446543367915828,0.0016254586311603414,0.009504733479107188,0.015576735478183357
3.860191,0.0044608711187680014,0.001661030978103668,0.008973124516454142,0.015095026613325813
3.862493,0.0044608711187680014,0.0016916627213048663,0.009160867458655032,0.0153134012987279
3.864794,0.0044648236017617035,0.001711425136273381,0.008983499784312612,0.015159748522347697
3.867096,0.004463835481013279,0.0017247647663771286,0.008963243308969884,0.015151843556360291
3.869397,0.004295854953780902,0.0017405746983519402,0.008963243308969884,0.014999672961102727
3.871699,0.0039277799749923145,0.0017662658378110093,0.008963243308969884,0.01465728912177321
3.874001,0.003963846382309855,0.0017988738225090586,0.009026977097243346,0.01478969730206226
3.876302,0.003962858261561428,0.0018309877468328953,0.008407919448354619,0.01420176545674894
3.878604,0.003972739469045686,0.001858655127788816,0.008469182934757014,0.014300577531591516
3.880906,0.0039490245710834685,0.0018803937842541824,0.008462266089518035,0.014291684444855688
3.883207,0.0043808333381455174,0.0018966977766032074,0.008461277968769608,0.014738809083518331
3.885509,0.0044663057828843436,0.001913001768952232,0.008461277968769608,0.014840585520606185
3.88781,0.004458400816896937,0.0019391869687855141,0.008461277968769608,0.014858865754452059
3.890112,0.004448025549038467,0.001984640523213098,0.008460783908395397,0.014893449980646963
3.892414,0.004664423992943704,0.0020419515266217906,0.008458313606524331,0.015164689126089825
3.894715,0.0049806226324399395,0.002099262530030484,0.008476099779995996,0.01555598494246642
3.897017,0.004961848338219851,0.002148668567451771,0.008731528993464048,0.015842045899135668
3.899319,0.004923311629031248,0.0021931340011309293,0.008465230451763311,0.015581676081925488
3.90162,0.005284469762580854,0.0022395756763069386,0.009027471157617557,0.01655151659650535
3.903922,0.005464307738794339,0.002291946075973503,0.008944469014749793,0.016700722829517636
3.906223,0.005468754282162256,0.002351233320879048,0.009398510498651421,0.017218498101692722
3.908525,0.005406008614637222,0.0024184255317719976,0.009019072131255938,0.016843506277665156
3.910827,0.005885741237997918,0.002489076165284438,0.00949287603012608,0.017867693433408438
3.913128,0.005961332475252486,0.002556762436551601,0.009429636302226834,0.01794773121403092
3.91543,0.0063229846691763075,0.002616049681457145,0.0099350600650466,0.018874094415680054
3.917732,0.006419326442147818,0.002669408201872136,0.009952846238518262,0.01904158088253821
3.920033,0.006945006680310311,0.0027227667222871252,0.009970138351615712,0.019637911754213148
3.922335,0.006950441344426653,0.002779089604947393,0.010279420145872971,0.020008951095247016
3.924636,0.006915857118231751,0.00283887091022715,0.010470127450319135,0.02022485547877804
3.926938,0.007336796557061117,0.002899640336255333,0.010415286748781508,0.02065172364209796
3.92924,0.007451418563878502,0.0029613978830319416,0.011035332518418659,0.0214481489653291
3.931541,0.007540843491611032,0.003024637610931189,0.010983456179126308,0.021548937281668533
3.933843,0.007908424410025407,0.0030888654595788625,0.01114254361962285,0.02213983348922712
3.936145,0.007962276990814608,0.0031555636100975997,0.011496290847559269,0.02261413144847148
3.938446,0.00796079480969197,0.003223743941738976,0.01144145014602164,0.022625988897452584
3.940748,0.007959806688943546,0.003294888635625629,0.01195626105595145,0.023210956380520627
3.943049,0.007959312628569332,0.003369985812505985,0.011971082867177836,0.023300381308253158
3.945351,0.007960300749317759,0.0034505176535026827,0.01199084528214635,0.02340166368496679
3.947653,0.007976604741666784,0.003536484158615722,0.012270977514325048,0.02378406641460756
3.949954,0.007796272705079088,0.0036254150259740383,0.012485399716733434,0.02390708744778656
3.952256,0.007471180978847017,0.003715828074454994,0.01249725716571454,0.02368426621901655
3.954558,0.007457841348743268,0.003805747062561736,0.012494292803469264,0.02375788121477427
3.956859,0.007204388376772068,0.003893195748797414,0.012493798743095051,0.02359138286866453
3.959161,0.006914868997483326,0.003977186012413602,0.012493798743095051,0.023385853752991983
3.961462000000001,0.006998859261099513,0.004059694094907152,0.012497751226088757,0.023556304582095417
3.963764,0.006430689830754713,0.004143190298149126,0.012520478003302549,0.023094358132206387
3.966066000000001,0.006182671522899854,0.004228662742887953,0.012115842556822206,0.02252717682261001
3.968367,0.005976154286478873,0.004315123308375204,0.011993315584017415,0.02228459317887149
3.970669,0.0055641079343853395,0.004400595753114031,0.012043709742187127,0.0220084134296865
3.972971,0.005346227309357464,0.004487056318601283,0.011413782765065718,0.021247066393024462
3.975272,0.004834874822047143,0.004578951548204878,0.011523958228515187,0.02093778459876721
3.977574,0.004507806854318224,0.004680727985292729,0.010967152186777284,0.02015568702638824
3.979875,0.0044747048092459605,0.004789915327993772,0.010531884997095745,0.019796505134335483
3.982177,0.003946060208838192,0.004903549214062733,0.010341671753023793,0.01919128117592472
3.984479,0.0038838086016873695,0.0050176771605059045,0.009977549257228905,0.01887903501942218
3.98678,0.003562669358449004,0.005134275408820143,0.009257703292000754,0.0179546480592699
3.989082,0.0030394594221575754,0.005256308321250722,0.008988440388054741,0.017284208131463037
3.991384,0.002968808788645135,0.005383775897797642,0.0084341046481879,0.016786689334630678
3.993685,0.002639764579419364,0.00551420783658984,0.008069982152393016,0.01622395456840222
3.995987,0.002504392036885037,0.005644145715007824,0.007458829469491696,0.015607367221384557
3.998288,0.0020859228999267365,0.005774577653800021,0.007027020702429647,0.014887521256156406
4.00059,0.001977229617599905,0.005909456135960135,0.006926726446464434,0.014813412200024474
