Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,all
3.613917,0.055585370435492366,0.014637500020336938,0.00015167650060299455,0.0703745469564323
3.616219,0.05509589075058113,0.014165723901742137,0.0001263173380416106,0.06938793199036487
3.618521,0.05454181697235316,0.013260928120542564,0.00010574292313331796,0.06790848801602904
3.620822,0.0537992241365934,0.012541780548282944,9.71303773577536e-05,0.0664381350622341
3.623124,0.05335663497868245,0.011942251667350605,9.617342782713532e-05,0.06539506007386019
3.625425,0.053161895749201625,0.011523107772939805,8.899630634749841e-05,0.06477399982848893
3.627727,0.05240829799383974,0.01072214101581232,6.459409331673269e-05,0.06319503310296877
3.630029,0.05178436689987664,0.010376682235259126,2.583763732669308e-05,0.06218688677246245
3.632330000000001,0.051355175035394336,0.009864235761613046,2.057441490829264e-05,0.061239985211915676
3.634632,0.05106856865097417,0.00912499224921044,5.980934566364138e-05,0.060253370245848266
3.636934,0.05059918490620592,0.009049393236291595,6.31586690208053e-05,0.059711736811518326
3.639235,0.05004032638032485,0.008262302247358076,1.435424295927393e-06,0.05830406405197885
3.641537000000001,0.049371897133187986,0.008185746284908616,0.00010047970071491751,0.05765812311881152
3.643838,0.049077156677757576,0.0076402850524562044,0.00016220294543979543,0.056879644675653575
3.64614,0.04874174586727587,0.007265160836453845,0.00011674784273542798,0.056123654546465146
3.648442,0.04827044822344638,0.007153676216136819,5.741697183709572e-06,0.055429866136766905
3.650743,0.0476479525537792,0.006725919775950454,0.00012823123710284712,0.0545021035668325
3.653045,0.047192923051970224,0.006405341683193337,0.00019234685565427067,0.053790611590817834
3.655347,0.0468618185143763,0.0062852445171007465,0.0001952177042461255,0.05334228073572317
3.657648000000001,0.04637760205188346,0.005736912436056482,0.00014497785388866672,0.052259492341828605
3.65995,0.045945060864044006,0.005405329423697254,6.31586690208053e-05,0.051413548956762055
3.662251,0.04539337945964257,0.005291452429553681,1.2440343898037407e-05,0.05069727223309429
3.664553,0.0450383511837832,0.005022549611449947,4.593357746967658e-05,0.050106834372702816
3.666855,0.04456274726706592,0.0048010157951118215,3.827798122473049e-05,0.04940204104340247
3.669156,0.04401824298414413,0.004635463526314861,1.8660515847056108e-05,0.04867236702630605
3.671458,0.043649338940090786,0.0043167993326189815,1.1004919602110015e-05,0.04797714319231189
3.673759,0.043361297131374696,0.004249334390710393,1.1483394367419145e-05,0.04762211491645251
3.676061,0.042902918306208536,0.0038603344065140702,6.698646714327837e-06,0.046769951359436936
3.678363,0.042248843302030964,0.003847415587850723,7.655596244946096e-06,0.04610391448612663
3.680664,0.041989988453998726,0.0037483713114317327,2.1531364438910898e-05,0.04575989112986937
3.682966,0.04147849892988326,0.003332576740378098,2.248831396952916e-05,0.044833563984230884
3.685268,0.041028732650492686,0.0033598498020007183,7.655596244946096e-06,0.04439623804873835
3.687569,0.04061245960467374,0.003244537383561218,1.5311192489892193e-05,0.04387230818072485
3.689871,0.040281833541845134,0.0028411831564056213,3.923493075534875e-05,0.043162251629006096
3.692172,0.03972393196549468,0.002876590289038496,6.124476995956877e-05,0.04266176702449274
3.694474,0.03948756543143197,0.002868456218028241,8.134071010255227e-05,0.04243736235956276
3.696776,0.03918612632928722,0.002421082312464204,9.952275118429928e-05,0.041706731392935716
3.699077,0.03866315341080434,0.002405292645209002,0.00011531241843950062,0.04118375847445284
3.701379,0.038188027968852366,0.0023966800994334376,0.00012679581280691972,0.040711503881092716
3.703681,0.038055011984096436,0.002198113071830148,0.00013540835858248407,0.04038853341450907
3.705982,0.037727256769859684,0.001893324646328232,0.00014545632865397586,0.03976603774484188
3.708284,0.037045908704059466,0.0019182053341243066,0.00016172447067448628,0.03912583850885826
3.710585,0.03703921005734515,0.0016918867701330876,0.0001832558351133972,0.038914352662591634
3.712887,0.03649661967348459,0.001667006082337013,0.00020670109861354463,0.03837032685443514
3.715189,0.03634829249623876,0.0014057588604782269,0.00022966788734838292,0.03798371924406537
3.71749,0.03599135032131815,0.0014411659931111028,0.0002531131508485303,0.03768562946527778
3.719792,0.03574924209007173,0.001455998710835686,0.00027942926294053256,0.03748467006384795
3.722094,0.035248757485558384,0.0011765694478951534,0.0003086162236243896,0.036733943157077925
3.724395,0.034867413097607006,0.0009564710558529529,0.00033828165907355567,0.036162165812533516
3.726697,0.03484348935934154,0.000955992581087644,0.0003655547206961761,0.03616503666112536
3.728998,0.03453295923665592,0.0009564710558529529,0.00038756455990039614,0.03587699485240927
3.7313,0.03410137499834708,0.0009588634296794986,0.00040431117668621565,0.0354645496047128
3.733602,0.033796586572845164,0.0009454661362508431,0.00041435914675770754,0.03515641185585371
3.735903,0.033634383627405375,0.0008909200130056021,0.0004205793187067262,0.0349458829591177
3.738205,0.03322385227877014,0.0008138855757908321,0.0004272779654210541,0.03446501581998202
3.740507,0.03307217577816714,0.00047512544195196706,0.00043732593549254586,0.03398462715561165
3.742808,0.03272480309855272,0.0004937859577990231,0.00044833085509465577,0.0336669199114464
3.74511,0.032462598927163314,0.0004775178157785128,0.0004569434008702201,0.03339706014381204
3.747411,0.03210757065130393,0.00047847476530913117,0.0004622066232886206,0.03304825203990168
3.749713,0.032087953185926256,0.00047847476530913117,0.0004660344214110937,0.033032462372646475
3.752015,0.03185254360139417,0.00047847476530913117,0.00047081916906418494,0.03280183753576748
3.754316,0.03149129515358577,0.000481824088666295,0.00047416849242134883,0.03244728773467342
3.756618,0.031085548552603624,0.00040718202527807056,0.00047273306812542157,0.031965463646007115
3.75892,0.030950618668786456,0.000222490765868746,0.00046316357281923887,0.03163627300747444
3.761221,0.03060898768635573,0.0005550307277585921,0.0004502447541558923,0.031614263168270214
3.763523,0.030480277974487574,0.0,0.00044163220838032804,0.030921910182867905
3.765824,0.030340084868252005,6.746494190858748e-05,0.00044163220838032804,0.030849182018540918
3.768126,0.029856346880524468,0.0004449815317374919,0.0004497662793905833,0.03075109469165255
3.770428,0.029596056608196294,0.000492829008268405,0.00046316357281923887,0.030552049189283937
3.772729,0.029556821677440958,0.00016985854168474152,0.00047847476530913117,0.030205154984434823
3.775031,0.029204185775408124,0.00022775398828714637,0.0004899581596765502,0.02992189792337182
3.777333,0.028947723301202433,0.0004937859577990231,0.0004942644325643326,0.029935773691565783
3.779634,0.028843415802365036,0.00047656086624789465,0.0004961783316255688,0.0298161550002385
3.781936,0.028788391204354488,0.00047847476530913117,0.0005052693521664424,0.02977213532183006
3.784237,0.02867834200833339,0.000477996290543822,0.0005282361409012806,0.029684574439778493
3.786539,0.028374032057596782,0.0004803886643703676,0.000558380051115756,0.029412800773082906
3.788841000000001,0.027947711041706347,0.0004976137559214962,0.0005866100622689946,0.029031934859896837
3.791142,0.0279453186678798,0.0008583837289645813,0.0006081414267079056,0.029411843823552282
3.793444,0.0278036901373483,0.0009564710558529529,0.0006272804173202707,0.02938744161052152
3.795746,0.027712779931939567,0.0009483369848426977,0.0006497687312898,0.02931088564807207
3.798047,0.027292679087998144,0.0010847022929558003,0.0006775202676777296,0.029054901648631674
3.800349,0.02725009483388563,0.0014473861650601215,0.0007095780769534412,0.029407059075899192
3.80265,0.027217558549844614,0.0014282471744477565,0.0007454636843516263,0.029391269408643995
3.804952,0.026889803335607858,0.0015091094097849994,0.0007823062412804294,0.029181218986673287
3.807254,0.02673382056211708,0.001928253304195798,0.0008172348991479959,0.029479308765460874
3.809555000000001,0.02642233348990084,0.0021249064327378514,0.0008492927084237077,0.0293965326310624
3.811857,0.026259652069695737,0.0024009863723212198,0.0008794366186381829,0.029540075060655136
3.814159,0.026307499546226645,0.002436393504954096,0.0009105374783832766,0.02965443052956402
3.81646,0.026039075202888225,0.002823001115323873,0.0009440307119549156,0.02980610703016702
3.818762,0.026042424526245386,0.002869413167558859,0.0009803947941184096,0.02989223248792265
3.821063,0.02578309120344784,0.003407697278531632,0.0010210651491696858,0.03021185363114916
3.823365,0.02546251311069072,0.0033617637010619553,0.0010631709285168892,0.029887447740269562
3.825667,0.025364904258567657,0.003365113024419119,0.0011014489097416196,0.0298314661927284
3.827968,0.025381172400588167,0.003888564417667308,0.0011335067190173314,0.030403243537272806
3.83027,0.02516633723096437,0.003840238466371086,0.001160779780639952,0.030167355477975413
3.832572,0.024915616453942385,0.0038526788102691244,0.0011890097917931911,0.029957305056004694
3.834873,0.02458977513876686,0.004296224917710688,0.0012205891263035935,0.030106589182781137
3.837175,0.024485946114694783,0.004320627130741454,0.0012545608346405414,0.030061134080076782
3.839476,0.02435340860470415,0.004320148655976145,0.0012909249168040356,0.02996448217748433
3.841778,0.024313216724418187,0.004327804252221091,0.0013282459484981481,0.029969266925137426
3.84408,0.02417302361818261,0.004308186786843415,0.0013665239297228785,0.029847734334748906
3.846381,0.024104123251978096,0.0048220686847854225,0.0014048019109476088,0.030330993847711124
3.848683,0.023775411088210727,0.004843121574459024,0.0014411659931111028,0.03005969865578085
3.850984,0.023812253645139527,0.0044005324165480786,0.0014756161762133602,0.029688402237900962
3.853286,0.02369263495381224,0.004826374957673205,0.001508152460254381,0.030027162371739833
3.855588,0.02362851933526082,0.00448809329859965,0.0015397317947647838,0.02965634442862525
3.857889,0.02352086251306627,0.004306272887782179,0.0015741819778670413,0.029401317378715486
3.860191,0.023499331148627352,0.004320148655976145,0.0016086321609692985,0.029428111965572795
3.862493,0.023487369279494626,0.004320148655976145,0.0016382975964184651,0.029445815531889238
3.864794,0.023344783799432504,0.004323976454098617,0.0016574365870308302,0.02932619684056195
3.867096,0.023189279500707042,0.004323019504567999,0.0016703554056941765,0.02918265441096922
3.869397,0.022961047037654586,0.0041603380843628955,0.0016856665981840686,0.028807051720201544
3.871699,0.022898366843399083,0.003803874384207592,0.0017105472859801436,0.02841278851358682
3.874001,0.022884012600439808,0.0038388030420751593,0.0017421266204905462,0.02846494226300552
3.876302,0.022820375456653698,0.00383784609254454,0.0017732274802356395,0.02843144902943388
3.878604,0.022539032294651932,0.003847415587850723,0.001800022067092951,0.0281864699495956
3.880906,0.02230505813441576,0.0038244487991158853,0.0018210749567665527,0.0279505818902982
3.883207,0.022445729715416647,0.004242635743996065,0.0018368646240217539,0.028525230083434463
3.885509,0.02219596588792528,0.004325411878394546,0.0018526542912769555,0.028374032057596782
3.88781,0.02228496219427278,0.0043177562821495995,0.0018780134538383395,0.028480731930260718
3.890112,0.02208113194425109,0.004307708312078108,0.0019220331322467798,0.028310873388575974
3.892414,0.022015580901403736,0.004517280259283506,0.001977536205022639,0.028510397365709882
3.894715,0.02170983552637121,0.00482350410908135,0.002033039277798498,0.02856637891325105
3.897017,0.021834717440116887,0.004805322067999603,0.002080886754329411,0.028720926262445906
3.899319,0.021671557545146474,0.004768001036305491,0.002123949483207233,0.0285635080646592
3.90162,0.021480646113788127,0.005117766089746466,0.0021689261111462912,0.028767338314680882
3.903922,0.02140935337375707,0.005291930904318989,0.002219644436269059,0.02892092871434512
3.906223,0.02150935459970668,0.0052962371772067715,0.002277061408106155,0.029082653185019607
3.908525,0.021278729762827683,0.0052354708820125115,0.002342133976188197,0.028856334621028382
3.910827,0.021132316484643084,0.005700069879127679,0.0024105558676274018,0.029242942231398162
3.913128,0.02115097700049014,0.0057732765182199755,0.002476106910474753,0.02940036042918487
3.91543,0.02085384417123317,0.00612352004642626,0.0025335238823118488,0.029510888099971273
3.917732,0.020793077876038908,0.00621682262566154,0.0025851991569652353,0.029595099658665688
3.920033,0.02079834109845731,0.006725919775950454,0.002636874431618621,0.03016113530602638
3.922335,0.02073279005560996,0.006731182998368856,0.0026914205548638627,0.03015539360884268
3.924636,0.02062226238482355,0.006697689764797216,0.002749316001466267,0.03006926815108703
3.926938,0.020487810975771684,0.0071053502648405955,0.0028081683975992905,0.030401329638211568
3.92924,0.020333263626576836,0.007216356410392316,0.002867977743262932,0.03041759778023208
3.931541,0.02033182820228091,0.007302960342913267,0.0029292225132225005,0.03056401105841668
3.933843,0.02044857604501633,0.007658945568303261,0.002991424232712688,0.031098945846032282
3.936145,0.020296421069648032,0.0077110993177219546,0.00305601832602942,0.031063538713399407
3.938446,0.020199769167055587,0.00770966389342603,0.0031220478436420804,0.031031480904123693
3.940748,0.020050485040279137,0.007708706943895411,0.003190948209846595,0.030950140194021144
3.943049,0.019981106199309318,0.007708228469130101,0.003263676374173583,0.030953011042613
3.945351,0.02003325994872801,0.00770918541866072,0.003341667760918972,0.0310841131283077
3.947653,0.019931823298482476,0.0077249750859159205,0.00342492237008276,0.031081720754481155
3.949954,0.01967679624857271,0.00755033179657809,0.003511047827838404,0.0307381758729892
3.952256,0.019641389115939836,0.00723549540100468,0.003598608709889974,0.03047549322683448
3.954558,0.01963756131781736,0.007222576582341333,0.0036856911171762366,0.030545829017334925
3.956859,0.019575359598327173,0.006977119027737749,0.003770381150635953,0.030322859776700874
3.959161,0.01954952196100048,0.006696732815266599,0.0038517218607385046,0.030097976637005582
3.961462000000001,0.019363395277295224,0.006778073525369151,0.003931627146545129,0.030073095949209507
3.963764,0.019144732309548957,0.00622782754526365,0.004012489381882372,0.029385049236694983
3.966066000000001,0.01921458962528409,0.0059876332130784655,0.004095265516280853,0.029297488354643405
3.968367,0.01918444571506961,0.005787630761179249,0.004178998600209951,0.029151075076458813
3.970669,0.019181096391712445,0.0053885828069114355,0.004261774734608432,0.02883145393323231
3.972971,0.0191629143506307,0.005177575435410107,0.004345507818537529,0.028685997604578337
3.975272,0.018856212026067548,0.004682354053315157,0.0044345041248850265,0.02797307020426773
3.977574,0.018835159136393945,0.004365603758680512,0.0045330699265387076,0.02773383282161316
3.979875,0.018850948803649147,0.0043335459494048,0.004638812849672025,0.02782330760272597
3.982177,0.01890501645212908,0.003821577950524031,0.004748862045693126,0.02747545644834624
3.984479,0.018789704033689576,0.003761290130095079,0.004859389716479535,0.02741038388026419
3.98678,0.018621759391066074,0.003450281532644144,0.00497230976109249,0.02704435068480271
3.989082,0.018548074277208462,0.0029435767561817746,0.005090493028123846,0.026582144061514084
3.991384,0.01847343221382024,0.002875154864742569,0.005213939517573602,0.026562526596136414
3.993685,0.01852319358941239,0.002556490671046687,0.005340256855615211,0.02641994111607429
3.995987,0.01844137440454453,0.0024253885853519853,0.005466095718891514,0.026332858708788032
3.998288,0.01829687502542117,0.002020120459135152,0.005592413056933122,0.025909408541489442
4.00059,0.01827390823668634,0.0019148560107671425,0.005723036667862517,0.025911800915315995
