Wavelength,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,all
3.620822,0.011524110789991259,0.013043308952340384,0.005437863582755063,0.030005283325086705
3.623124,0.011662943507742786,0.012419805743226906,0.005386112318790336,0.029468861569760026
3.625425,0.011236493188341148,0.011983900865985558,0.005334858663132964,0.028555252717459668
3.627727,0.011355421573798548,0.011150904559476413,0.005283107399168238,0.0277894335324432
3.630029,0.011423096303598576,0.010791631361567449,0.005231853743510866,0.027446581408676892
3.632330000000001,0.011374330689477968,0.010258692864392238,0.005180600087853492,0.0268136236417237
3.634632,0.011292722927072051,0.009489888029531643,0.005129346432196119,0.025911957388799815
3.636934,0.011104626986892569,0.00941126591696985,0.005078092776538747,0.02559398568040116
3.639235,0.011246942962795565,0.008592700251373942,0.005026839120881373,0.02486648233505088
3.641537000000001,0.011132493052104344,0.00851308292219744,0.004975585465223999,0.024621161439525783
3.643838,0.010901105189185136,0.007945809451814865,0.00492482941787398,0.023771744058873983
3.64614,0.010972760785443986,0.007555684538850006,0.004873575762216607,0.0234020210865106
3.648442,0.010901105189185136,0.007439741803236727,0.0048228197148665886,0.02316366670728845
3.650743,0.010849851533527764,0.006994879976463022,0.004772063667516568,0.02261679517750735
3.653045,0.01087323912397336,0.0066614824105364215,0.0047213076201665476,0.022256029154676327
3.655347,0.010700569041321821,0.006536582725390786,0.004670551572816528,0.021907703339529138
3.657648000000001,0.010668224501343868,0.005966323605164093,0.0046197955254665074,0.021254343631974468
3.65995,0.010497047243614391,0.0056214810481683706,0.004569039478116489,0.020687567769899246
3.662251,0.010658272335196806,0.005503050271018324,0.004519776255688527,0.020681098861903655
3.664553,0.010407975356598178,0.005223394402285861,0.004455584784039974,0.02008695454292401
3.666855,0.010423401214126124,0.00499300175598136,0.004413785686222311,0.019830188656329798
3.669156,0.01040648253167612,0.004820829281637174,0.00438044592962965,0.019607757742942943
3.671458,0.010415937089515829,0.004489422148939987,0.004347106173036991,0.01925246541149281
3.673759,0.010368166692009928,0.0044192593776031935,0.004313268808136977,0.0191006948777501
3.676061,0.010309946520049613,0.0040147038237250965,0.0042799290515443175,0.018604579395319024
3.678363,0.010184051618289268,0.004001268399426561,0.004246589294951657,0.018431909312667485
3.680664,0.010121352971562771,0.0038982634798044634,0.004213249538358997,0.018232865989726232
3.682966,0.01013677882909072,0.003465841860714588,0.004179909781766336,0.017782530471571648
3.685268,0.010032281084546565,0.003494205534233716,0.004146570025173677,0.017673056643953956
3.687569,0.010066616057753929,0.0033742819321616107,0.0041137278768883685,0.01755462586680391
3.689871,0.00999097959503625,0.0029547981290629177,0.00408038812029571,0.017026165844394876
3.692172,0.01005566867499216,0.002991621143807049,0.00404704836370305,0.017094338182502257
3.694474,0.01002133370178479,0.0029831618025820466,0.004014206215417743,0.01701870171978458
3.696776,0.009814826254233244,0.002517898035206865,0.0039808664588250825,0.016313590748265192
3.699077,0.009742175441359684,0.002501476961064212,0.003948024310539776,0.01619167671296367
3.701379,0.009799898005012646,0.002492520011531855,0.003915182162254469,0.016207600178798968
3.703681,0.009766060640112631,0.002286012563980304,0.0038823400139691615,0.015934413218062098
3.705982,0.009732720883519973,0.0019690360721963565,0.003849497865683855,0.015551254821400188
3.708284,0.009615782931291988,0.00199491170417872,0.0038166557173985476,0.01542735035286926
3.710585,0.009634194438664052,0.0017595429748006864,0.0037838135691132414,0.01517755098257798
3.712887,0.00962722792236111,0.0017336673428183238,0.0037509714208279338,0.015111866686007369
3.715189,0.009662558112183185,0.0014619732070035114,0.0037181292725426275,0.014842660591729322
3.71749,0.009422213299731618,0.0014987962217476436,0.0036852871242573203,0.014606296645736582
3.719792,0.009279399715521266,0.0015142220792755908,0.0036529425842793655,0.014446564379076222
3.722094,0.009396337667749256,0.0012236188277813596,0.00362010043599406,0.014240056931524674
3.724395,0.009388873543138956,0.0009947190063989174,0.003587755896016105,0.013971348445553979
3.726697,0.009384892676680131,0.0009942213980915645,0.0035549137477307994,0.013934027822502495
3.728998,0.009337619887481585,0.0009947190063989174,0.0035225692077528454,0.013854908101633348
3.7313,0.009274921240755091,0.0009972070479356832,0.0034902246677748915,0.013762352956465664
3.733602,0.00925601212507567,0.0009832740153297957,0.003457880127796937,0.0136971662682024
3.735903,0.009233122142937427,0.0009265466682915381,0.003425535587818984,0.013585204399047951
3.738205,0.00917042349621093,0.0008464317308076832,0.0033931910478410296,0.013410046274859646
3.740507,0.00904950467752412,0.0004941250492016632,0.003360846507863076,0.012904476234588859
3.742808,0.00909080616703443,0.0005135317731884356,0.003328501967885122,0.012932839908107988
3.74511,0.009154002422068278,0.0004966130907384291,0.003296157427907168,0.012946772940713874
3.747411,0.00908135160919472,0.0004976083073531353,0.0032643104962365678,0.012843270412784422
3.749713,0.009150021555609452,0.0004976083073531353,0.0032319659562586142,0.012879595819221202
3.752015,0.008953963882512317,0.0004976083073531353,0.003200119024588013,0.012651691214453469
3.754316,0.008836030713669623,0.0005010915655046073,0.003167774484610059,0.012504896763784287
3.756618,0.009008203188013807,0.0004234646695575182,0.003135927552939459,0.012567595410510786
3.75892,0.00895446149081967,0.00023138786291920796,0.003104080621268859,0.012289929975007736
3.761221,0.008893255669015235,0.0005772256365296369,0.0030722336895982576,0.01254271499514313
3.763523,0.008830557022288741,0.0,0.003039889149620304,0.011870446171909044
3.765824,0.008720585586363697,7.016277133679207e-05,0.0030080422179497037,0.01179879057565019
3.768126,0.008785772274626956,0.0004627757258384159,0.0029761952862791025,0.012224743286744477
3.770428,0.00883254745551815,0.0005125365565737294,0.002944845962915855,0.012289929975007734
3.772729,0.008840011580128449,0.00017665094911036299,0.002912999031245254,0.011929661560484068
3.775031,0.008648929990104845,0.0002368615543000924,0.0028811520995746533,0.01176694364397959
3.777333,0.008575781568923933,0.0005135317731884356,0.0028498027762114057,0.011939116118323776
3.779634,0.008665848672554852,0.0004956178741237229,0.002817955844540806,0.011979422391219382
3.781936,0.00849417380651802,0.0004976083073531353,0.0027866065211775573,0.011778388635048714
3.784237,0.008559858103088635,0.0004971106990457822,0.002754759589506957,0.011811728391641373
3.786539,0.00836230760506944,0.0004995987405825478,0.002723410266143709,0.011585316611795696
3.788841000000001,0.008368278904757677,0.0005175126396472609,0.0026920609427804627,0.0115778524871854
3.791142,0.008432967984713585,0.0008927093033915248,0.002660214011109861,0.01198589129921497
3.793444,0.00857329352738717,0.0009947190063989174,0.002628864687746614,0.0121968772215327
3.795746,0.008415054085648873,0.0009862596651739142,0.002597515364383367,0.011998829115206154
3.798047,0.008377733462597386,0.001128078032769558,0.002566166041020119,0.012071977536387064
3.800349,0.00837673824598268,0.0015052651297432346,0.002535314325964225,0.01241731770169014
3.80265,0.008430977551484172,0.0014853607974491092,0.002503965002600977,0.012420303351534259
3.804952,0.00837673824598268,0.0015694566013917891,0.002472615679237729,0.0124188105266122
3.807254,0.008259800293754695,0.002005361478633135,0.002441763964181835,0.012706925736569664
3.809555000000001,0.008440432109323883,0.002209878492955274,0.002410414640818587,0.013060725243097744
3.811857,0.008285675925737056,0.002496998486298033,0.002378567709147987,0.013161242121183076
3.814159,0.008353350655537082,0.0025338215010421647,0.0023581657685465087,0.013245337925125757
3.81646,0.008342403272775314,0.0029358890133834984,0.0023402518694817954,0.013618544155640608
3.818762,0.00809907281047963,0.002984157019196753,0.0023148738458067856,0.013398103675483171
3.821063,0.008137886258453176,0.0035439663649690298,0.002300940813200898,0.013982793436623104
3.823365,0.008093599119098745,0.003496195967463129,0.002272577139681769,0.013862372226243643
3.825667,0.007970192258875169,0.003499679225614601,0.0022596393236905877,0.013729510808180356
3.827968,0.0077910532682280405,0.0040440627138589305,0.002231275650171459,0.014066391632258429
3.83027,0.0076890435652206485,0.0039938042748162645,0.002217342617565571,0.013900190457602482
3.832572,0.007610919060966205,0.0040067420908074455,0.0021924622021979143,0.013810123353971564
3.834873,0.007607435802814731,0.004468024991723802,0.002174050694825848,0.014249511489364384
3.837175,0.0076004692865117894,0.0044934030153988115,0.002159620053912608,0.014253492355823209
3.839476,0.007447205927847023,0.00449290540709146,0.0021347396385449505,0.014074850973483431
3.841778,0.0075273208653308795,0.00450086714000911,0.0021168257394802376,0.014145013744820224
3.84408,0.0076955124732162395,0.004480465199407631,0.0020969214071861124,0.014272899079809982
3.846381,0.00789107253800602,0.005014896521504898,0.0020735338167405157,0.014979502876251438
3.848683,0.008014479398229597,0.005036791287028435,0.002058605567519921,0.015109876252777953
3.850984,0.008272240501438521,0.004576503602726786,0.0020317347189228517,0.01488047882308816
3.853286,0.00848621207360037,0.005019374996271076,0.0020173040780096106,0.015522891147881057
3.855588,0.008563341361240108,0.00466756592297241,0.0020018782204816628,0.015232785504694181
3.857889,0.008558365278166575,0.004478474766178218,0.001974012155269888,0.01501085219961468
3.860191,0.008475762299145954,0.00449290540709146,0.0019620695558934128,0.014930737262130825
3.862493,0.008572795919079815,0.00449290540709146,0.001933705882374284,0.014999407208545557
3.864794,0.008583245693534232,0.004496886273550284,0.001919772849768396,0.014999904816852913
3.867096,0.008588719384915117,0.004495891056935578,0.0018958876510154453,0.01498049809286614
3.869397,0.008601657200906299,0.004326704232435512,0.0018769785353360267,0.014805339968677838
3.871699,0.008741485135272528,0.003955986043457426,0.0018590646362713133,0.014556535815001269
3.874001,0.008804681390306376,0.0039923114498942045,0.0018346818292110094,0.014631674669411591
3.876302,0.008569312660928344,0.003991316233279497,0.0018207487966051226,0.014381377690812963
3.878604,0.008633006524269545,0.004001268399426561,0.0018033325058477625,0.014437607429543869
3.880906,0.008744470785116646,0.003977383200673611,0.0017779544821727522,0.01449980846796301
3.883207,0.008825083330907856,0.004412292861300251,0.0017650166661815712,0.015002392858389675
3.885509,0.008789255532778428,0.004498379098472343,0.0017366529926624422,0.015024287623913215
3.88781,0.008801198132154905,0.004490417365554693,0.0017242127849786135,0.015015828282688213
3.890112,0.008820107247834325,0.004479967591100278,0.001698834761303604,0.014998909600238206
3.892414,0.008597178726140119,0.00469792002972095,0.0016819160788535974,0.01497701483471467
3.894715,0.00880368617369167,0.005016389346426957,0.0016625093548668251,0.015482584874985453
3.897017,0.008769351200484304,0.004997480230747539,0.001639619372728581,0.015406450803960425
3.899319,0.008698690820840158,0.004958666782773994,0.0016256863401226931,0.015283043943736844
3.90162,0.008779800974938719,0.005322418455449135,0.0016077724410579804,0.01570999187144583
3.903922,0.008741485135272528,0.005503547879325676,0.0015828920256903234,0.015827925040288526
3.906223,0.00875939903433724,0.005508026354091854,0.0015704518180064948,0.01583787720643559
3.908525,0.008824585722600501,0.005444830099058007,0.0015425857527947195,0.015812001574453227
3.910827,0.008930078683759366,0.005928007765497901,0.0015301455451108912,0.016388231994368157
3.913128,0.008898231752088766,0.006004141836522931,0.0015052651297432346,0.01640763871835493
3.91543,0.00885145657119757,0.006368391117505426,0.0014878488389858744,0.01670769652768887
3.917732,0.009004222321554983,0.0064654247374392885,0.0014699349399211615,0.01693958199891543
3.920033,0.00881314073153138,0.006994879976463022,0.001446049741168211,0.017254070449162613
3.922335,0.008932069116988779,0.007000353667843908,0.0014321167085623234,0.01736453949339501
3.924636,0.008884796327790233,0.0069655210863291865,0.0014161932427270232,0.017266510656846444
3.926938,0.008928585858837308,0.007389483364194059,0.001389820002437307,0.017707889225468676
3.92924,0.008949983016053494,0.0075049284914999875,0.0013778774030608321,0.017832788910614312
3.931541,0.008954959099127023,0.007594995595130905,0.0013510065544637625,0.01790096124872169
3.933843,0.008856432654271102,0.007965216175801638,0.0013370735218578749,0.018158722351930612
3.936145,0.008929581075452013,0.008019455481303128,0.0013151787563343367,0.018264215313089482
3.938446,0.008965906481888792,0.008017962656381071,0.0012952744240402115,0.018279143562310068
3.940748,0.008910174351465242,0.008016967439766364,0.0012808437831269702,0.018207985574358574
3.943049,0.008974863431421148,0.00801646983145901,0.0012629298840622573,0.018254263146942416
3.945351,0.009074385092891777,0.008017465048073717,0.001239044685309307,0.0183308948262748
3.947653,0.008977351472957914,0.00803388612221637,0.0012266044776254785,0.018237842072799763
3.949954,0.008912662393002006,0.007852259090032477,0.0011992360207210562,0.017964157503755542
3.952256,0.009009696012935869,0.007524832823794112,0.0011867958130372276,0.01772132464976721
3.954558,0.008958442357278495,0.0075113973994955785,0.0011629106142842776,0.01763275037105835
3.956859,0.008990786897256449,0.007256124337823419,0.0011449967152195645,0.01739190795029943
3.959161,0.009050499894138827,0.006964525869714483,0.0011275804244622047,0.017142606188315514
3.961462000000001,0.009030097953537349,0.0070491192819645155,0.0011086713087827855,0.017187888544284647
3.963764,0.009195303911578587,0.00647686972850841,0.0010897621931033662,0.016761935833190363
3.966066000000001,0.009135093306388859,0.006227070358217136,0.0010713506857313003,0.016433514350337297
3.968367,0.009031590778459405,0.006019070085743525,0.001052441570051881,0.01610310243425481
3.970669,0.009049007069216766,0.00560406475741101,0.001033532454372462,0.01568660428100024
3.972971,0.009163456979907987,0.005384619493868277,0.001015120947000396,0.01556319742077666
3.975272,0.009253026475231551,0.004869594895757782,0.0009962118313209768,0.015118833202310309
3.977574,0.009107227241177084,0.0045401781962900074,0.0009778003239489107,0.014625205761416004
3.979875,0.00910523680794767,0.004506838439697346,0.0009588912082694916,0.014570966455914509
3.982177,0.009216701068794773,0.003974397550829493,0.0009424701341268383,0.014133568753751102
3.984479,0.009208739335877123,0.003911698904102996,0.0009285371015209504,0.01404897534150107
3.98678,0.009169925887903578,0.0035882535043234584,0.0009141064606077096,0.013672285852834748
3.989082,0.009306270564118336,0.0030612863068364892,0.0009001734280018217,0.013267730298956648
3.991384,0.009356031394853652,0.0029901283188849908,0.0008862403953959338,0.013232400109134578
3.993685,0.009388873543138956,0.002658721186187802,0.000871809754482693,0.012919404483809451
3.995987,0.00938439506837278,0.002522376509973043,0.0008578767218768052,0.012764648300222628
3.998288,0.009358021828083063,0.002100902273644937,0.0008439436892709176,0.01230286779099892
4.00059,0.009312739472113928,0.001991428446027248,0.0008295130483576766,0.01213368096649885
