Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_40K,all
3.616219,0.05566577601094861,0.009448519675672307,0.0004834238769850247,0.06559771956360594
3.618521,0.05510597116139995,0.009368271312092794,0.0004834238769850247,0.06495766635047777
3.620822,0.0543556973043192,0.009283672133620413,0.0004839073008620097,0.06412327673880161
3.623124,0.053908530218108056,0.00920052322677899,0.0004839073008620097,0.06359296074574905
3.625425,0.053711776700175136,0.009128976492985209,0.0004834238769850247,0.06332417707014537
3.627727,0.05295038409392372,0.009073866171008914,0.0004834238769850247,0.06250767414191766
3.630029,0.05231999935833525,0.009021172968417548,0.0004839073008620097,0.06182507962761481
3.632330000000001,0.051886368140679685,0.008950109658500745,0.0004839073008620097,0.06132038510004244
3.634632,0.05159679723836565,0.008857775697996607,0.0004834238769850247,0.06093799681334729
3.636934,0.05112255841504335,0.008778977606048049,0.0004834238769850247,0.06038495989807643
3.639235,0.050557919326724834,0.008750455597305931,0.0004839073008620097,0.05979228222489277
3.641537000000001,0.04988257617057675,0.008763991465861513,0.0004839073008620097,0.059130474937300274
3.643838,0.04958478706235399,0.008766408585246438,0.0004834238769850247,0.05883461952458545
3.64614,0.04924590692458748,0.008710331415516175,0.0004839073008620097,0.058440145640965675
3.648442,0.048769734405757235,0.008601561043194544,0.0004839073008620097,0.05785520274981379
3.650743,0.04814079994179972,0.008469586324777631,0.0004834238769850247,0.05709381014356237
3.653045,0.047681063834786964,0.008340995573499616,0.0004834238769850247,0.056505483285271614
3.655347,0.04734653451191332,0.008229808081793062,0.0004839073008620097,0.056060249894568384
3.657648000000001,0.04685730954840448,0.008148109446582594,0.00048632442024693475,0.055491743415234
3.65995,0.04642029436361001,0.008096866515622178,0.0004742388233223093,0.0549913997025545
3.662251,0.04586290663344628,0.008061576572602272,0.00035289943019906804,0.054277382636247616
3.664553,0.04550420611672338,0.008027253477336335,0.0004002749701436004,0.053931734564203325
3.666855,0.04502368278300027,0.007986162447792608,0.00046505376965959376,0.05347489900045247
3.669156,0.04447354641099132,0.007934436092955209,0.000528382297544632,0.052936364801491165
3.671458,0.04410082660183586,0.007871590988947158,0.00015517906451219292,0.05212759665529521
3.673759,0.04380980542789088,0.0078063287655541795,0.0005196806677589017,0.05213581486120395
3.676061,0.04334668535373922,0.007750735019700901,0.0004911586590167849,0.051588579032456915
3.678363,0.0426858449139007,0.007708677142403204,0.0002595986219409583,0.05065412067824486
3.680664,0.0424243125964518,0.007668552960613445,0.00022720922218296162,0.0503200747792482
3.682966,0.041907532471954806,0.007616826605776048,0.00017209890020666882,0.04969645797793752
3.685268,0.04145311402758889,0.007552047806260056,0.0004911586590167849,0.04949632049286573
3.687569,0.04103253525461191,0.007485818735113107,0.00019723694180989008,0.048715590931534915
3.689871,0.040698489355615264,0.007428291293751889,4.3024725051667204e-05,0.04816980537441881
3.692172,0.04013481711505072,0.007378982058299416,0.0005172635483739763,0.04803106272172411
3.694474,0.03989600571982012,0.007332573366108854,0.0003350127467506221,0.0475635918326796
3.696776,0.03959144867731955,0.00728519782616432,0.0002504135682782428,0.047127060071762115
3.699077,0.03906306637977492,0.00723588859071185,0.0003224437259490114,0.04662139869643578
3.701379,0.03858302646992879,0.007185612507505406,0.00035434970183002314,0.04612298867926422
3.703681,0.038448634632126964,0.007132435881037054,0.00019530324630195,0.04577637375946597
3.705982,0.03811748927639221,0.007074908439675836,6.7679342777903476e-06,0.04519916565034584
3.708284,0.03742909367556554,0.007011096487913813,1.0151901416685518e-05,0.04445034206489604
3.710585,0.03742232574128775,0.0069414834496279686,0.00017935025836144419,0.04454315944927717
3.712887,0.036874123064786726,0.006870420139711172,0.0005254817542827216,0.044270024958780615
3.715189,0.03672426166292137,0.006799840253671358,0.0001600133032820432,0.04368411521987477
3.71749,0.03636362745069055,0.00672490955273868,0.0003412972571514274,0.04342983426058066
3.719792,0.036119014968936124,0.006638376678758359,0.00040559263279043575,0.04316298428048492
3.722094,0.035613353593609794,0.006536374240714519,2.2237498341311136e-05,0.04217196533266563
3.724395,0.03522806476365272,0.006426637020638918,0.00020787226710356066,0.0418625740513952
3.726697,0.03520389356980347,0.006315932952809348,5.801086523820295e-05,0.04157783738785102
3.728998,0.03489015147364019,0.006208612852118672,9.668477539700494e-06,0.04110843280329856
3.7313,0.0344541031365997,0.006103226446935937,0.00032969508410378684,0.04088702466763942
3.733602,0.034146162126960235,0.005998806889507172,0.0002649162845877936,0.0404098853010552
3.735903,0.03398228143266232,0.005891486788816496,0.0001348752616788219,0.040008643483157635
3.738205,0.03356750374620916,0.005778365601602001,0.0004872912680009049,0.03983316061581207
3.740507,0.033414258377204915,0.005657509632355744,1.7886683448445913e-05,0.039089654693009096
3.742808,0.03306329264251378,0.005534719967601547,0.00016774808531380358,0.038765760695429134
3.74511,0.032798376357925985,0.005417247965494186,0.00047327197556833915,0.038688896298988515
3.747411,0.032439675841203094,0.005307994169295571,0.000273134490496539,0.038020804500995216
3.749713,0.03241985546224671,0.005200674068604896,0.0002069054193495906,0.0378274349502012
3.752015,0.03218201091477008,0.00508851972914437,0.00039012306872691487,0.03766065371264137
3.754316,0.03181702588764638,0.0049734648464219355,0.0004901918112628151,0.03728068254533114
3.756618,0.03140708243996308,0.0048622773547153785,0.0004810067576000996,0.03675036655227856
3.75892,0.03127075690665331,0.004759791492794553,0.0005443352854851379,0.036574883684933
3.761221,0.030925592258485998,0.004665040412905489,1.4986140186535767e-05,0.035605618811578026
3.763523,0.030795551235577024,0.004571739604647379,0.000546268980993078,0.03591355982121749
3.765824,0.03065390803962042,0.004478922220266254,0.0004723051278143691,0.035605135387701034
3.768126,0.03016516649998856,0.0043952898895478435,0.0004834238769850247,0.035043880266521416
3.770428,0.0299021839109087,0.004329060818400896,0.0004839073008620097,0.034715152030171614
3.772729,0.02986254315299593,0.004283618973964304,0.0004834238769850247,0.034629586003945265
3.775031,0.02950625975565797,0.004255096965222187,0.0004834238769850247,0.034244780597865176
3.777333,0.029247144557593995,0.004239143977281681,0.0004839073008620097,0.03397019583573768
3.779634,0.02914175815241126,0.004238660553404697,0.0004834238769850247,0.03386384258280098
3.781936,0.029086164406557983,0.004257030660730127,0.0004834238769850247,0.033826618944273135
3.784237,0.028974976914851423,0.004298121690273855,0.0004839073008620097,0.03375700590598728
3.786539,0.02866751932908895,0.004362900489789848,0.0004839073008620097,0.033514327119740804
3.788841000000001,0.028236788654695293,0.004452817330909064,0.0004834238769850247,0.03317302986258938
3.791142,0.02823437153531037,0.004567872213631498,0.0004839073008620097,0.03328615104980387
3.793444,0.0280912780677228,0.004708548561834141,0.0004839073008620097,0.033283733930418946
3.795746,0.027999427531095647,0.004874846375516989,0.0004834238769850247,0.033357697783597665
3.798047,0.02757498136710279,0.005060481144279238,0.0004839073008620097,0.03311936981224404
3.800349,0.027531956642051124,0.005255784390581188,0.0004834238769850247,0.03327116490961733
3.80265,0.027499083818416148,0.005449153941375197,0.0004839073008620097,0.033432145060653354
3.804952,0.027167938462681403,0.005628987623613628,0.0004839073008620097,0.03328083338715704
3.807254,0.027010342278784284,0.00578319984037185,0.0004834238769850247,0.033276965996141154
3.809555000000001,0.026695633334867037,0.005900188418602226,0.0004839073008620097,0.033079729054331264
3.811857,0.026531269216692133,0.005972218576272995,0.0004839073008620097,0.03298739509382713
3.814159,0.02657961160439063,0.005993005802983351,0.0004834238769850247,0.033056041284358996
3.81646,0.026308410809402032,0.0059625500987332955,0.0004839073008620097,0.03275486820899733
3.818762,0.026311794776540925,0.005890519941062526,0.0004839073008620097,0.03268622201846546
3.821063,0.02604977903521504,0.005786583807510745,0.0004834238769850247,0.032319786719710815
3.823365,0.025725885037635083,0.0056604101756176535,0.0004839073008620097,0.03187020251411474
3.825667,0.02562726656673013,0.005521184099045967,0.0004839073008620097,0.03163235796663811
3.827968,0.025643702978547626,0.0053780906314584,0.0004834238769850247,0.03150521748699105
3.83027,0.025426645657781348,0.005241281674271638,0.0004839073008620097,0.031151834632915
3.832572,0.02517333154624119,0.005119942281148397,0.0004872912680009049,0.030780565095390493
3.834873,0.024844119886014385,0.005019390114735511,0.00046360349802863866,0.03032711349877853
3.837175,0.02473921690470864,0.004935757784017102,0.00068404478593381,0.03035901947465955
3.839476,0.024605308490783788,0.004863727626346334,0.0005569043062867486,0.030025940423416875
3.841778,0.024564700885117044,0.00480378306560019,0.0008140858088427817,0.03018256975956001
3.84408,0.02442305768916043,0.004759308068917568,0.0009649140584621092,0.030147279816540112
3.846381,0.024353444650874592,0.004732719755683392,0.0009702317211089446,0.030056396127666925
3.848683,0.02402133244738588,0.004718700463250828,0.0009653974823390943,0.0297054303929758
3.850984,0.02405855608591372,0.004709998833465096,0.0009663643300930645,0.029734919249471883
3.853286,0.02393770011666747,0.0046983966604174565,0.0009663643300930645,0.02960246110717799
3.855588,0.023872921317151474,0.0046814768247229795,0.0009663643300930645,0.02952076247196752
3.857889,0.023764150944829844,0.0046553719353657885,0.0009663643300930645,0.029385887210288692
3.860191,0.023742396870365518,0.0046200819923458815,0.0009663643300930645,0.029328843192804464
3.862493,0.02373031127344089,0.004578507538925168,0.0009663643300930645,0.029275183142459124
3.864794,0.02358625095809936,0.004534032542242547,0.0009663643300930645,0.029086647830434968
3.867096,0.023429138198079225,0.0044861735784210285,0.0009663643300930645,0.02888167610659332
3.869397,0.023198545008757367,0.0044315466803217215,0.0009663643300930645,0.028596456019172156
3.871699,0.023135216480872325,0.004367734728559698,0.0009663643300930645,0.028469315539525086
3.874001,0.023120713764562782,0.004294254299257974,0.0009663643300930645,0.02838133239391382
3.876302,0.02305641838892377,0.00421110539241655,0.0009663643300930645,0.028233888111433382
3.878604,0.022772165149256576,0.004121188551297336,0.0009663643300930645,0.027859718030646977
3.880906,0.022535770873410896,0.0040312717101781215,0.0009663643300930645,0.02753340691368208
3.883207,0.02267789749324449,0.003948122803336697,0.0009663643300930645,0.027592384626674252
3.885509,0.022425550229458312,0.0038746423740349733,0.0009663643300930645,0.02726655693358635
3.88781,0.022515467070577524,0.0038074464551340545,0.0009663643300930645,0.027289277855804643
3.890112,0.022309528498981903,0.003745568198879972,0.0009663643300930645,0.027021461027954944
3.892414,0.02224329942783496,0.003687073909764783,0.0009663643300930645,0.026896737667692804
3.894715,0.021934391570441532,0.0036290630445265796,0.0009663643300930645,0.02652981894506117
3.897017,0.02206056520233462,0.0035715356031653625,0.0009663643300930645,0.026598465135593045
3.899319,0.021895717660282726,0.0035149750095581143,0.0009658809062160793,0.026376573576056918
3.90162,0.021702831533365698,0.0034613149592127765,0.0009668477539700494,0.02613099424654852
3.903922,0.02163080137569493,0.003412489147637289,0.0009711985688629146,0.026014489092195132
3.906223,0.0217318369659848,0.0033694644225856227,0.000919472214025517,0.02602077360259594
3.908525,0.021498826657278026,0.0033322407840577755,0.0013540702794350545,0.026185137720770853
3.910827,0.021350898950920603,0.0033008182320537487,0.0014386694579074336,0.026090386640881785
3.913128,0.021369752482123014,0.0032742299188195725,0.0014913626604988013,0.02613534506144139
3.91543,0.02106954625451532,0.003251508996601276,0.0011070406782957066,0.025428095929412302
3.917732,0.02100815142213822,0.003233138889275845,0.0014178822311970776,0.02565917254261114
3.920033,0.021013469084785054,0.0032210532923512194,0.001431901523629643,0.025666423900765917
3.922335,0.02094724001363811,0.003214768781950414,0.0014493047832011042,0.025611313578789624
3.924636,0.020835569098054563,0.003211868238688504,0.0014449539683082386,0.025492391305051303
3.926938,0.020699726988621773,0.003209934543180565,0.0014454373921852241,0.02535509892398756
3.92924,0.02054358107635561,0.003206550576041669,0.0014454373921852241,0.0251955690445825
3.931541,0.020542130804724657,0.003203166608902774,0.0014454373921852241,0.02519073480581265
3.933843,0.020660086230709,0.003198815794009909,0.0014454373921852241,0.02530433941690413
3.936145,0.020506357437827763,0.003195915250747998,0.0014454373921852241,0.025147710080760985
3.938446,0.02040870581467679,0.003195915250747998,0.0014454373921852241,0.02505005845761001
3.940748,0.02025787756505746,0.003197848946255939,0.0014454373921852241,0.02490116390349862
3.943049,0.02018778110289464,0.003194464979117043,0.0014454373921852241,0.0248276834741969
3.945351,0.020240474305486,0.003176578295668597,0.0014454373921852241,0.024862489993339815
3.947653,0.020137988443565173,0.0031427386242796453,0.0014454373921852241,0.02472616446003004
3.949954,0.019880323517132155,0.0031016475947359184,0.0014454373921852241,0.024427408504053297
3.952256,0.019844550150235264,0.003061039989069177,0.0014454373921852241,0.024351027531489662
3.954558,0.019840682759219384,0.003021882655033389,0.0014454373921852241,0.024308002806438
3.956859,0.019777837655211333,0.0029798247777356925,0.001445920816062209,0.02420358324900923
3.959161,0.019751732765854138,0.0029314823900371896,0.0014444705444312538,0.02412768570032258
3.961462000000001,0.019563680877706963,0.002876372068060897,0.0014425368489233135,0.023882589794691173
3.963764,0.019342756165924808,0.0028135269640528443,0.0015068322245623221,0.023663115354539976
3.966066000000001,0.019413336051964623,0.0027448807735209703,0.0018650493174082255,0.02402326614289382
3.968367,0.019382880347714564,0.002675267735235127,0.0019385297467099491,0.02399667782965964
3.970669,0.019379496380575668,0.0026100055118421484,0.001844745514574854,0.023834247406992668
3.972971,0.01936112627325024,0.0025505443749729907,0.001707936557388092,0.023619607205611324
3.975272,0.01905125156810284,0.0024939837813657425,0.0019656014838211103,0.023510836833289687
3.977574,0.019029980917515496,0.0024383900355124644,0.0019317618124321586,0.02340013276546012
3.979875,0.019045933905456003,0.0023827962896591872,0.001934178931817084,0.023362909126932268
3.982177,0.019100560803555308,0.002328169391559879,0.0019346623556940692,0.02336339255080926
3.984479,0.018984055649201918,0.0022754761889685108,0.0019346623556940692,0.023194194193864502
3.98678,0.018814373868380183,0.0022242332580080988,0.0019346623556940692,0.022973269482082347
3.989082,0.018739926591324483,0.002174924022555626,0.0019346623556940692,0.022849512969574173
3.991384,0.018664512466514814,0.002128031906488079,0.0019346623556940692,0.022727206728696964
3.993685,0.018714788549721258,0.0020825900620514864,0.0019346623556940692,0.022732040967466817
3.995987,0.018632123066756826,0.0020385984892458487,0.0019346623556940692,0.022605383911696742
3.998288,0.01848612905590734,0.0019950903403171973,0.0019346623556940692,0.02241588175191861
4.00059,0.018462924709812062,0.00195399931077347,0.0019346623556940692,0.022351586376279604
