Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,H2O_CH3OH_CO_NH3_120K_NASA,all
3.607012,0.049875747503568935,3.502988092229198e-05,0.017910558522541198,0.06782133590703243
3.609314,0.04934530516153543,3.506491080321427e-05,0.01698015279360864,0.06636052286594728
3.611616,0.04893278519404668,3.506491080321427e-05,0.016035845591671743,0.06500369569652162
3.613917,0.04840734309404333,3.506491080321427e-05,0.015188352219586424,0.06363076022443298
3.616219,0.04798107246097163,3.502988092229198e-05,0.01469882177736257,0.06271492411925647
3.618521,0.04749854910506055,3.502988092229198e-05,0.013759975868391665,0.061293554854374516
3.620822,0.04685185113582567,3.506491080321427e-05,0.013013764656766454,0.05990068070339534
3.623124,0.046466415812666986,3.506491080321427e-05,0.012391673739822752,0.05889315446329296
3.625425,0.04629682427047716,3.502988092229198e-05,0.011956756227258758,0.058288610378658214
3.627727,0.04564054250401778,3.502988092229198e-05,0.0111256467340714,0.056801219119011474
3.630029,0.04509718287007301,3.506491080321427e-05,0.010767187323031212,0.055899435103907436
3.632330000000001,0.044723414778318066,3.506491080321427e-05,0.010235455980615642,0.05499393566973691
3.634632,0.04447381936364557,3.502988092229198e-05,0.009468392559483941,0.053977241804051806
3.636934,0.04406504957767945,3.502988092229198e-05,0.00938994853324523,0.05349002799184697
3.639235,0.043578359353409896,3.506491080321427e-05,0.008573236994240927,0.05218666125845403
3.641537000000001,0.042996247843731315,3.506491080321427e-05,0.008493800005644762,0.0515251127601793
3.643838,0.042739568752849434,3.502988092229198e-05,0.007927811461897099,0.05070241009566883
3.64614,0.04244747128092054,3.506491080321427e-05,0.0075385702177758985,0.05002110640949965
3.648442,0.04203703474761103,3.506491080321427e-05,0.007422890103132735,0.049494989761546974
3.650743,0.0414949251741738,3.502988092229198e-05,0.006979035929351674,0.04850899098444776
3.653045,0.041098655993283086,3.502988092229198e-05,0.006646393539605239,0.047780079413810635
3.655347,0.040810308702876816,3.506491080321427e-05,0.006521776763745009,0.04736715037742503
3.657648000000001,0.04038862162499942,3.524006020782573e-05,0.005952809332924989,0.04637667101813223
3.65995,0.040011936725393535,3.4364313184768434e-05,0.005608747876067856,0.04565504891464616
3.662251,0.039531496803661685,2.5571813073273144e-05,0.005490585355531064,0.04504765397226602
3.664553,0.03922231517146305,2.9004741403657758e-05,0.005211562933087039,0.04446288284595375
3.666855,0.03880812845663091,3.369874544724488e-05,0.00498169214733689,0.04382351934941504
3.669156,0.038333938837436785,3.828765984806513e-05,0.0048099096594976885,0.043182136156782534
3.671458,0.03801267328699857,1.1244591776055724e-05,0.004479253194466159,0.04250317107324078
3.673759,0.03776182781181854,3.765712199146388e-05,0.00440924934826579,0.042208734282075784
3.676061,0.0373626418230769,3.559035901704865e-05,0.004005610149961535,0.04140384233205549
3.678363,0.03679303091847375,1.8811046055270796e-05,0.003992205158135933,0.040804047122664965
3.680664,0.036567603340280405,1.646404403347723e-05,0.003889433554139647,0.04047350093845353
3.682966,0.03612216511275973,1.2470637608335946e-05,0.003457991409826735,0.0395926271601948
3.685268,0.035730479487063344,3.559035901704865e-05,0.0034862908370141173,0.03925236068309451
3.687569,0.035367961939876257,1.4292191416295127e-05,0.003366638872941147,0.0387488930042337
3.689871,0.03508003133630583,3.1176594020839864e-06,0.0029481052392751114,0.038031254234983033
3.692172,0.034594174485707965,3.748197258685241e-05,0.0029848448465008364,0.03761650130479565
3.694474,0.034388331188799436,2.427570747914834e-05,0.0029764046664624943,0.03738901156274108
3.696776,0.034125818482215686,1.8145478317747247e-05,0.0025121947643536647,0.03665615872488711
3.699077,0.03367037977063468,2.336493057516875e-05,0.002495810885455707,0.03618955558666556
3.701379,0.03325660974263839,2.567690271604002e-05,0.002486874224238638,0.035769160869593065
3.703681,0.03314077080227286,1.415207189260596e-05,0.002280834535067339,0.03543575740923281
3.705982,0.03285534031971751,4.904183329120877e-07,0.0019645760242188643,0.03482040676226929
3.708284,0.032261978265471065,7.356274993681315e-07,0.001990393045512617,0.03425310693848305
3.710585,0.03225614464976921,1.2996085822170324e-05,0.0017555574479752093,0.034024698183566585
3.712887,0.031783621777918464,3.807748056253137e-05,0.0017297404266814565,0.03355143968516245
3.715189,0.03165444885880582,1.1594890585278646e-05,0.0014586617030970489,0.033124705452488135
3.71749,0.0313436004792638,2.473109593113813e-05,0.0014954013103227744,0.03286373288551772
3.719792,0.031132756940325107,2.9390070093802973e-05,0.0015107922268632811,0.032672939237282185
3.722094,0.03069690251002892,1.6113745224254308e-06,0.0012208472184872849,0.031919361103038627
3.724395,0.03036480310185868,1.5062848796585553e-05,0.0009924658762733153,0.031372331826928584
3.726697,0.030343968760066318,4.203585710675037e-06,0.0009919693950945897,0.03134014174087158
3.728998,0.03007353900360147,7.005976184458397e-07,0.0009924658762733153,0.031066705477493232
3.7313,0.02969768747766728,2.389037878900313e-05,0.0009949482821669457,0.030716526138623225
3.733602,0.0294322579632326,1.9196374745416007e-05,0.000981046809162617,0.03043250114714063
3.735903,0.029291001125880393,9.773336777319464e-06,0.0009244479547878508,0.030225222417445564
3.738205,0.028933483820723468,3.531011996967031e-05,0.0008445144850129612,0.029813308425706106
3.740507,0.028801394093759907,1.296105594124803e-06,0.0004930058104749387,0.029295696009828967
3.742808,0.028498879450934825,1.2155368680035316e-05,0.0005123685764452533,0.02902340339606011
3.74511,0.02827053506489055,3.429425342292384e-05,0.0004954882163685687,0.028800317534682037
3.747411,0.027961353432691904,1.979188272109497e-05,0.0004964811787260208,0.02847762649413902
3.749713,0.02794426927242217,1.4992789034740966e-05,0.0004964811787260208,0.02845574324018293
3.752015,0.02773925934918534,2.8269113904289626e-05,0.0004964811787260208,0.02826400964181565
3.754316,0.027424660788120687,3.552029925520407e-05,0.0004999565469771028,0.027960137634352997
3.756618,0.027071310351322243,3.485473151768052e-05,0.0004225054830958436,0.02752867056593577
3.75892,0.026953804663613332,3.944364591850077e-05,0.00023086374810759965,0.027224112057639426
3.761221,0.02665629026281841,1.0859263085910513e-06,0.000575918167322184,0.027233294356449188
3.763523,0.02654420150397551,3.958376544218994e-05,0.0,0.0265837852694177
3.765824,0.026422112261072283,3.422419366107926e-05,7.000384620036892e-05,0.026526340300933725
3.768126,0.02600084187003073,3.502988092229198e-05,0.0004617274962151993,0.026497599247168227
3.770428,0.025774164231329843,3.506491080321427e-05,0.0005113756140878012,0.026320604756220858
3.772729,0.02573999591079037,3.502988092229198e-05,0.00017625081844773732,0.0259512766101604
3.775031,0.02543289771277097,3.502988092229198e-05,0.00023632504107358584,0.025704252634766847
3.777333,0.02520955356875686,3.506491080321427e-05,0.0005123685764452533,0.025756987056005327
3.779634,0.02511871583854217,3.502988092229198e-05,0.0004944952540111167,0.02564824097347557
3.781936,0.02507079685241973,3.502988092229198e-05,0.0004964811787260208,0.025602307912068047
3.784237,0.024974958880174872,3.506491080321427e-05,0.0004959846975472949,0.025506008488525383
3.786539,0.02470994605257604,3.506491080321427e-05,0.0004984671034409247,0.02524347806682018
3.788841000000001,0.02433867808183617,3.502988092229198e-05,0.0005163404258750616,0.024890048388633526
3.791142,0.02433659464765693,3.506491080321427e-05,0.000890687234634481,0.025262346793094626
3.793444,0.024213255344246155,3.506491080321427e-05,0.0009924658762733153,0.025240786131322687
3.795746,0.024134084845435184,3.502988092229198e-05,0.000984025696234973,0.025153140422592448
3.798047,0.023768233803561318,3.506491080321427e-05,0.0011255228321718892,0.024928821546536428
3.800349,0.02373114867517092,3.502988092229198e-05,0.0015018555656462127,0.025268034121739426
3.80265,0.02370281397033331,3.506491080321427e-05,0.0014819963184971722,0.025219875199633698
3.804952,0.023417383487777964,3.506491080321427e-05,0.0015659016377018696,0.025018350036283048
3.807254,0.02328154357929177,3.502988092229198e-05,0.0020008191502658627,0.025317392610479925
3.809555000000001,0.023010280449155228,3.506491080321427e-05,0.0022048729147222572,0.0252502182746807
3.811857,0.022868606924967172,3.506491080321427e-05,0.002491342554847172,0.025395014390617563
3.814159,0.022910275608551897,3.502988092229198e-05,0.0025280821620728977,0.025473387651547087
3.81646,0.02267651429364161,3.506491080321427e-05,0.002929238954483522,0.025640818158928345
3.818762,0.02267943110149253,3.506491080321427e-05,0.002977397628819946,0.025691893641115696
3.821063,0.022453586836463344,3.502988092229198e-05,0.0035359389548867194,0.02602455567227236
3.823365,0.022174406656445704,3.506491080321427e-05,0.0034882767617290217,0.02569774832897794
3.825667,0.022089402541932868,3.506491080321427e-05,0.003491752129980104,0.02561621958271619
3.827968,0.022103569894351683,3.502988092229198e-05,0.00403490253950637,0.026173502314780342
3.83027,0.021916477505056275,3.506491080321427e-05,0.003984757940455042,0.02593630035631453
3.832572,0.02169813360307233,3.531011996967031e-05,0.003997666451101918,0.02573111017414392
3.834873,0.02141436986786037,3.3593655804478005e-05,0.00445790450378094,0.025905868027445787
3.837175,0.021323948824481524,4.9567281505043155e-05,0.004483225043895967,0.025856741149882533
3.839476,0.021208526570951847,4.035442282248036e-05,0.004482728562717241,0.025731609556491567
3.841778,0.021173524876740683,5.8990319473139684e-05,0.004490672261576858,0.025723187457790682
3.84408,0.02105143563383744,6.991964232089479e-05,0.00447031653324909,0.025591671809407426
3.846381,0.020991432729475443,7.030497101104e-05,0.0050035373192008365,0.02606527501968732
3.848683,0.020705168873248404,6.995467220181708e-05,0.005025382491064781,0.025800506036514997
3.850984,0.02073725375960864,7.002473196366166e-05,0.004566137400743213,0.02537341589231551
3.853286,0.020633082050646838,7.002473196366166e-05,0.0050080056498093715,0.02571111243241987
3.855588,0.020577246014643304,7.002473196366166e-05,0.004656993456450074,0.02530426420305704
3.857889,0.020483491476577683,7.002473196366166e-05,0.004468330608534186,0.025021846817075533
3.860191,0.020464740568964555,7.002473196366166e-05,0.004482728562717241,0.025017493863645456
3.862493,0.020454323398068373,7.002473196366166e-05,0.004482728562717241,0.02500707669274928
3.864794,0.020330150720985905,7.002473196366166e-05,0.004486700412147049,0.02488687586509661
3.867096,0.020194727499335558,7.002473196366166e-05,0.004485707449789597,0.024750459681088816
3.869397,0.019995967878636438,7.002473196366166e-05,0.00431690384902275,0.024382896459622848
3.871699,0.019941381903140445,7.002473196366166e-05,0.003947025370871865,0.023958432005975968
3.874001,0.01992888129806503,7.002473196366166e-05,0.0039832684969188644,0.02398217452694756
3.876302,0.01987346194889735,7.002473196366166e-05,0.003982275534561411,0.023925762215422426
3.878604,0.019628450089419186,7.002473196366166e-05,0.003992205158135933,0.02369067997951878
3.880906,0.01942469022668989,7.002473196366166e-05,0.0039683740615570826,0.02346308902021064
3.883207,0.019547196156428977,7.002473196366166e-05,0.004402298611763626,0.024019519500156263
3.885509,0.019329685628116728,7.002473196366166e-05,0.004488189855683228,0.02388790021576362
3.88781,0.01940718937958431,7.002473196366166e-05,0.004480246156823611,0.023957460268371585
3.890112,0.019229680787513397,7.002473196366166e-05,0.004469820052070365,0.02376952557154742
3.892414,0.01917259469100232,7.002473196366166e-05,0.004687278808352361,0.023929898231318344
3.894715,0.018906331802895956,7.002473196366166e-05,0.005005026762737014,0.02398138329759663
3.897017,0.019015087067052083,7.002473196366166e-05,0.004986160477945426,0.024071272276961164
3.899319,0.018872996856028168,6.998970208273938e-05,0.004947434946004797,0.023890421504115703
3.90162,0.018706738808525133,7.005976184458396e-05,0.005310362687653517,0.02408716125802323
3.903922,0.018644652469983897,7.037503077288458e-05,0.005491081836709788,0.02420610933746657
3.906223,0.018731740018675964,6.662683351419935e-05,0.005495550167318322,0.024293917019508483
3.908525,0.01853089696379761,9.811869646333984e-05,0.0054324970576201176,0.024061512717881064
3.910827,0.018403390792028358,0.00010424892562474094,0.0059145802821630854,0.024422219999816183
3.913128,0.0184196415786264,0.00010806718264527077,0.005990541902508166,0.02451825066377984
3.91543,0.018160879053565268,8.021842731204863e-05,0.006353966125335613,0.02459506360621293
3.917732,0.018107959825412683,0.00010274264074508236,0.0064507799551871865,0.024661482421344944
3.920033,0.018112543380607,0.00010375850729182884,0.006979035929351674,0.025195337817250498
3.922335,0.018055457284095928,0.00010501958300503136,0.00698449722231766,0.02514497408941862
3.924636,0.017959202625015217,0.00010470431407673072,0.006949743539806837,0.025013650478898784
3.926938,0.01784211362414215,0.000104739343957653,0.007372745504081408,0.025319598472181213
3.92924,0.017707523776163497,0.000104739343957653,0.007487929137545844,0.025300192257666998
3.931541,0.017706273715655956,0.000104739343957653,0.007577792230895253,0.025388805290508864
3.933843,0.017807945303602676,0.000104739343957653,0.007947174227867414,0.025859858875427744
3.936145,0.01767543888980326,0.000104739343957653,0.00800129067634855,0.025781468910109462
3.938446,0.017591268148962124,0.000104739343957653,0.007999801232812371,0.02569580872573215
3.940748,0.017461261856177787,0.000104739343957653,0.00799880827045492,0.02556480947059036
3.943049,0.017400842264979944,0.000104739343957653,0.007998311789276194,0.02550389339821379
3.945351,0.017446261130087286,0.000104739343957653,0.007999304751633645,0.025550305225678586
3.947653,0.017357923520887678,0.000104739343957653,0.008015688630531604,0.025478351495376937
3.949954,0.01713582943738111,0.000104739343957653,0.007834473000296608,0.02507504178163537
3.952256,0.017104994611528417,0.000104739343957653,0.007507788384694884,0.024717522340180955
3.954558,0.017101661116841638,0.000104739343957653,0.007494383392869282,0.02470078385366857
3.956859,0.0170474918281815,0.00010477437383857531,0.007239688548182834,0.02439195475020291
3.959161,0.01702499073904575,0.00010466928419580842,0.006948750577449387,0.024078410600690943
3.961462000000001,0.016862899559901178,0.00010452916467211927,0.007033152377832809,0.024000581102406104
3.963764,0.016672473675918998,0.0001091881388347841,0.006462199022297886,0.02324386083705167
3.966066000000001,0.01673330995395269,0.00013514528059820245,0.0062129654705774225,0.02308142070512832
3.968367,0.016707058683294317,0.00014046982249839085,0.006005436337869946,0.022852964843662654
3.970669,0.016704141875443387,0.00013367402559946617,0.005591371034812446,0.0224291869358553
3.972971,0.016688307775681196,0.00012376056929845757,0.005372422834994271,0.02218449117997392
3.975272,0.016421211513903126,0.00014243149583003916,0.0048585648150128394,0.021422207824746003
3.977574,0.016402877293125846,0.00013997940416547876,0.004529894274696213,0.021072750971987537
3.979875,0.016416627958708806,0.0001401545535700902,0.0044966300357215695,0.02105341254800046
3.982177,0.016463713571159545,0.0001401895834510125,0.003965395174484728,0.020569298329095285
3.984479,0.016363292043720362,0.0001401895834510125,0.003902838545965249,0.020406320173136618
3.98678,0.01621703496433799,0.0001401895834510125,0.0035801257797933353,0.019937350327582336
3.989082,0.016152865191617516,0.0001401895834510125,0.00305435221152248,0.019347406986591008
3.991384,0.01608786204522535,0.0001401895834510125,0.0029833554029646586,0.01921140703164102
3.993685,0.01613119747615346,0.0001401895834510125,0.0026526989379331285,0.0189240859975376
3.995987,0.016059944027223584,0.0001401895834510125,0.002516663094962199,0.0187167967056368
3.998288,0.015934104602797722,0.0001401895834510125,0.0020961435365812594,0.01817043772283
4.00059,0.01591410363467706,0.0001401895834510125,0.001986917677261535,0.018041210895389608
