Wavelength,H2O_CH4_10_0.6_a_V3,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.616219,0.010726567506795258,0.0050935219918437575,0.012182185539951429,0.028002275038590443
3.618521,0.01076993022650358,0.005041486728193771,0.011686937635914291,0.027498354590611642
3.620822,0.01057091816552644,0.004988082115500365,0.011086706305214892,0.0266457065862417
3.623124,0.010698267626564563,0.004940611348661782,0.010515687754108476,0.02615456672933482
3.625425,0.010307090249827393,0.0048935970315043395,0.009932345061611269,0.025133032342942997
3.627727,0.010416181723619905,0.004846126264665755,0.00969133962996923,0.02495364761825489
3.630029,0.010478258880254977,0.004799111947508311,0.008952347596203208,0.02422971842396649
3.632330000000001,0.010433526811503231,0.004752097630350869,0.008429712711297652,0.023615337153151755
3.634632,0.010358669063796237,0.004705083313193426,0.008289126209506463,0.023352878586496126
3.636934,0.010186131084325232,0.0046580689960359824,0.007845913569119305,0.022690113649480526
3.639235,0.010316675693131336,0.00461105467887854,0.0075432874305233375,0.022471017802533213
3.641537000000001,0.010211692266469084,0.004564040361721097,0.006944881898548505,0.021720614526738687
3.643838,0.009999443164738879,0.004517482494244794,0.006845375868059936,0.02136230152704361
3.64614,0.010065171918823073,0.004470468177087353,0.0065226659434937965,0.021058306039404225
3.648442,0.009999443164738879,0.004423910309611049,0.006021027743920691,0.020444381218270618
3.650743,0.009952428847581438,0.0043773524421347465,0.005980403722299211,0.0203101850120154
3.653045,0.009973881982595028,0.004330794574658443,0.0056951226715865715,0.019999799228840043
3.655347,0.00981549394323937,0.0042842367071821395,0.005531713685738371,0.019631444336159886
3.657648000000001,0.009785824713965257,0.004237678839705837,0.005027793237759565,0.01905129679143066
3.65995,0.00962880602365302,0.0041911209722295326,0.0049018131257648635,0.01872174012164741
3.662251,0.00977669572034245,0.004145932453796653,0.0045644968114022366,0.018487124985541344
3.664553,0.00954710153072892,0.004087050444929563,0.0045822983489667065,0.018216450324625183
3.666855,0.009561251470844266,0.004048708671713785,0.004462252082826828,0.01807221222538488
3.669156,0.0095457321816855,0.00401812654307739,0.004076552102263338,0.017640410827026227
3.671458,0.009554404725627163,0.0039875444144409945,0.004091614941740965,0.017633564081809126
3.673759,0.009510585556237702,0.0039565058361234594,0.003630144314108199,0.01709723570646936
3.676061,0.009457180943544296,0.003925923707487065,0.0036639215905125756,0.017047026241543937
3.678363,0.009341699174215816,0.003895341578850669,0.0032690926163262825,0.01650613336939277
3.680664,0.00928418651439215,0.0038647594502142736,0.003209297708096913,0.01635824367270334
3.682966,0.009298336454507495,0.0038341773215778787,0.0031143561744197464,0.016246869950505127
3.685268,0.009202482021468051,0.0038035951929414843,0.002779322108462822,0.015785399322872356
3.687569,0.009233977049466728,0.0037734695139862297,0.002738241637160202,0.01574568820061316
3.689871,0.009164596697933413,0.0037428873853498352,0.002662927439772065,0.01557041152305531
3.692172,0.009223935156481641,0.00371230525671344,0.002237972786630517,0.015174213199825598
3.694474,0.009192440128482963,0.0036821795777581844,0.002295028996773045,0.015169648703014191
3.696776,0.009003013510809774,0.00365159744912179,0.002291377399323923,0.014945988359255487
3.699077,0.0089363718573633,0.003621471770166535,0.0021165571714472173,0.014674400798977054
3.701379,0.008989320020375566,0.0035913460912112803,0.0020193333893643497,0.014599999500951196
3.703681,0.00895828144205803,0.003561220412256025,0.0018659662965012347,0.014385468150815291
3.705982,0.008927699313421635,0.00353109473330077,0.0018472518595744852,0.01430604590629689
3.708284,0.008820433638353683,0.003500969054345516,0.0016833864240451454,0.014004789116744343
3.710585,0.008837322276555872,0.003470843375390261,0.0013739135402320735,0.013682079192178207
3.712887,0.008830931981019908,0.0034407176964350067,0.0013698054931018115,0.013641455170556724
3.715189,0.008863339908380865,0.003410592017479751,0.0013638716472469884,0.013637803573107605
3.71749,0.008642874712390138,0.003380466338524497,0.0014149940115346935,0.013438335062449326
3.719792,0.008511873653902892,0.003350797109250382,0.0010096666946821748,0.012872337457835448
3.722094,0.008619139328970845,0.0033206714302951275,0.000914268711323868,0.01285407947058984
3.724395,0.00861229258375374,0.003291002201021013,0.0009092477648313256,0.012812542549606079
3.726697,0.008608640986304619,0.0032608765220657585,0.0009110735635558863,0.012780591071926264
3.728998,0.008565278266596298,0.003231207292791644,0.0009183767584541301,0.01271486231784207
3.7313,0.00850776560677263,0.0032015380635175288,0.0008206965266901223,0.01253000019698028
3.733602,0.008490420518889302,0.0031718688342434144,0.0006426811510454348,0.01230497050417815
3.735903,0.008469423833556852,0.0031421996049693004,0.0004537109830533823,0.012065334421579536
3.738205,0.008411911173733183,0.003112530375695185,0.0004573625805025041,0.011981804129930874
3.740507,0.008300993901216108,0.003082861146421071,0.00045690613082136387,0.011840761178458543
3.742808,0.008338879224750748,0.0030531919171469567,0.0004559932314590835,0.011848064373356788
3.74511,0.008396848334255556,0.0030235226878728423,0.0004601012785893455,0.011880472300717744
3.747411,0.00833020668080908,0.002994309908279868,0.00044640778815513877,0.01177092437724409
3.749713,0.00839319673680643,0.0029646406790057533,0.0004395610429380355,0.01179739845875022
3.752015,0.008213355562437186,0.0029354278994127786,0.00014743324700829225,0.011296216708858256
3.754316,0.008105176988006953,0.0029057586701386642,0.0005084849447902092,0.011519420602935829
3.756618,0.00826310857768147,0.00287654589054569,0.00035831299969507564,0.011497967467922235
3.75892,0.008213812012118326,0.002847333110952716,2.2822484057011193e-06,0.011063427371476744
3.761221,0.008157668701338078,0.002818120331359741,7.303194898243579e-06,0.010983092227596063
3.763523,0.008100156041514409,0.002788451102085627,1.3693490434206712e-06,0.010889976492643458
3.765824,0.00799928066198242,0.002759238322492652,3.195147767981566e-06,0.010761714132243055
3.768126,0.00805907557021179,0.002730025542899678,3.6515974491217896e-06,0.010792752710560587
3.770428,0.00810198184023897,0.002701269212987844,6.709810312761288e-05,0.010870349156354427
3.772729,0.008108828585456073,0.002672056433394869,0.00027889075517667673,0.01105977577402762
3.775031,0.00793355190789823,0.0026428436538018948,8.672543941664251e-05,0.01066312100111677
3.777333,0.007866453804770615,0.002614087323890061,0.0004112611627073416,0.01089180229136802
3.779634,0.007949071197056996,0.002584874544297087,0.00045142873464768137,0.010985374476001765
3.781936,0.007791596057063619,0.002556118214385253,0.00046055772827048564,0.010808271999719355
3.784237,0.00785184741497413,0.0025269054347922784,0.0004532545333722422,0.01083200738313865
3.786539,0.007670636891561459,0.002498149104880444,0.0004664915741253087,0.010635277570567214
3.788841000000001,0.0076761142877351425,0.00246939277496861,0.00044914648624198015,0.010594653548945732
3.791142,0.0077354527462833705,0.002440179995375636,0.0008690801928909859,0.011044712934549993
3.793444,0.007864171556364914,0.002411423665463801,0.0010055586475519126,0.011281153869380629
3.795746,0.007719020557762323,0.002382667335551968,0.0013282685721180511,0.011429956465432344
3.798047,0.007684786831676806,0.002353911005640134,0.001383498983536018,0.01142219682085296
3.800349,0.007683873932314527,0.0023256111254094398,0.001381673184811457,0.011391158242535424
3.80265,0.00773362694755881,0.002296854795497606,0.0018540986047915888,0.011884580347848004
3.804952,0.007683873932314527,0.0022680984655857714,0.0019645594276275226,0.01191653182552782
3.807254,0.007576608257246575,0.0022397985853550772,0.002262164619730949,0.012078571462332604
3.809555000000001,0.007742299491500475,0.0022110422554432432,0.0024762395201857143,0.012429581267129432
3.811857,0.007600343640665866,0.002181829475850269,0.0027514786779132693,0.012533651794429402
3.814159,0.007662420797300936,0.0021631150389235204,0.002943187543992163,0.01276872338021662
3.81646,0.007652378904315852,0.002146682850402472,0.003228012145023662,0.013027073899741986
3.818762,0.0074291750102382795,0.0021234039166643207,0.003288719952615312,0.012841298879517913
3.821063,0.0074647780853672185,0.002110623325592395,0.003640642656774425,0.01321604406773404
3.823365,0.007424154063745739,0.002084605693767402,0.0036652909395559962,0.013174050697069136
3.825667,0.0073109545428229625,0.002072738002057756,0.003944638144413814,0.013328330689294534
3.827968,0.007146632657612483,0.002046720370232764,0.004124479318783062,0.013317832346628308
3.83027,0.007053060472978738,0.0020339397791608368,0.0042614142231251284,0.013348414475264702
3.832572,0.0069813978730397215,0.0020111172951038253,0.004564040361721097,0.013556555529864643
3.834873,0.0069782027252717396,0.001994228656901637,0.0045822983489667065,0.01355472973114008
3.837175,0.006971812429735777,0.001980991616148571,0.0045791032011987245,0.013531907247083072
3.839476,0.006831225927944588,0.0019581691320915595,0.004622465920907045,0.013411860980943192
3.841778,0.006904714326608165,0.0019417369435705122,0.0049415242480240614,0.01378797551820274
3.84408,0.007058994318833559,0.0019234789563249027,0.005055636668309119,0.014038109943467582
3.846381,0.0072383790435216686,0.0019020258213113125,0.005042856077237192,0.014183260942070171
3.848683,0.0073515785644444435,0.0018883323308771054,0.005043312526918331,0.014283223422239881
3.850984,0.007588019499275079,0.0018636840480955332,0.005043768976599473,0.014495472523970085
3.853286,0.007784292862165374,0.0018504470073424672,0.005042856077237192,0.014677595946745038
3.855588,0.007855042562742111,0.00183629706722712,0.005046051225005173,0.014737390854974403
3.857889,0.007850478065930708,0.0018107358850832675,0.005036009332020089,0.014697223283034062
3.860191,0.0077747074188614295,0.0017997810927359024,0.005021402942223602,0.014595891453820937
3.862493,0.007863715106683775,0.0017737634609109093,0.004546695273837768,0.014184173841432453
3.864794,0.007873300549987718,0.0017609828698389829,0.004595078940038632,0.014229362359865334
3.867096,0.007878321496480262,0.0017390732851442524,0.0045791032011987245,0.014196497982823238
3.869397,0.007890189188189909,0.0017217281972609238,0.004585037047053547,0.01419695443250438
3.871699,0.00801845154859031,0.0017052960087398756,0.004506527701897429,0.014230275259227612
3.874001,0.008076420658095121,0.0016829299743640047,0.004117176123884818,0.013876526756343942
3.876302,0.007860519958915792,0.0016701493832920787,0.0041368034601738475,0.01366747280238172
3.878604,0.00791894551810174,0.0016541736444521708,0.004374157294366764,0.013947276456920676
3.880906,0.00802119024667715,0.0016308947107140192,0.0046115111285596816,0.01426359608595085
3.883207,0.008095135095021869,0.0016190270190043735,0.004577733852155304,0.014291895966181547
3.885509,0.008062270717979771,0.0015930093871793806,0.004580928999923285,0.014236209105082437
3.88781,0.008073225510327138,0.001581598145150875,0.004583667698010128,0.01423849135348814
3.890112,0.008090570598210466,0.0015583192114127238,0.0046252046189938865,0.014274094428617075
3.892414,0.007886081141059645,0.001542799922253956,0.00506065761480166,0.014489538678115263
3.894715,0.008075507758732838,0.0015249983846894876,0.004995385310398609,0.014595891453820932
3.897017,0.008044012730734162,0.0015040016993570374,0.0053167258859213255,0.014864740316012525
3.899319,0.007979196876012251,0.001491221108285111,0.005523497591477847,0.014993915575775209
3.90162,0.008053598174038105,0.0014747889197640632,0.005504326704869958,0.015032713798672128
3.903922,0.00801845154859031,0.0014519664357070517,0.00550797830231908,0.01497839628661644
3.906223,0.008034883737111358,0.0014405551936785461,0.0057603949759896245,0.015235833906779529
3.908525,0.008094678645340728,0.0014149940115346935,0.00599592301145798,0.015505595668333403
3.910827,0.008191445977742455,0.0014035827695061882,0.005921978163113263,0.015517006910361909
3.913128,0.008162233198149479,0.0013807602854491766,0.006225517201071511,0.015768510684670167
3.91543,0.008119326928122299,0.0013647845466092687,0.006451459793235922,0.01593557126796749
3.917732,0.008259456980232349,0.0013483523580882211,0.0064030761270350576,0.016010885465355628
3.920033,0.008084180302674503,0.00132644277339349,0.006876414446377471,0.016287037522445466
3.922335,0.008193271776467016,0.0013136621823215636,0.006924341662897193,0.016431275621685774
3.924636,0.008149909056758695,0.0012990557925250767,0.007275351467694025,0.016724316316977798
3.926938,0.008190076628699035,0.0012748639594246448,0.0074300879096005626,0.016895028497724243
3.92924,0.008209703964988064,0.0012639091670772794,0.0077349962966022315,0.017208609428667573
3.931541,0.008214268461799467,0.0012392608842957075,0.007824916883786856,0.017278446229882033
3.933843,0.0081238914249337,0.0012264802932237813,0.007826742682511415,0.017177114400668894
3.936145,0.008190989528061314,0.0012063965072536113,0.007806202446860106,0.01720358848217503
3.938446,0.008224310354784551,0.0011881385200080026,0.008278627866840237,0.01769107674163279
3.940748,0.008173187990496846,0.0011749014792549358,0.008027124092531975,0.017375213562283755
3.943049,0.008232526449045074,0.0011584692907338878,0.00816268964783062,0.017553685387609583
3.945351,0.00832381638527312,0.0011365597060391571,0.007762383277470646,0.017222759368782918
3.947653,0.008234808697450777,0.0011251484640106514,0.007819439487613173,0.0171793966490746
3.949954,0.008175470238902548,0.0011000437315479392,0.00785276031433641,0.017128274284786894
3.952256,0.00826447792672489,0.0010886324895194336,0.007490795717192211,0.016843906133436542
3.954558,0.008217463609567448,0.0010667229048247028,0.007359338209023827,0.016643524723415976
3.956859,0.008247132838841563,0.0010502907163036548,0.0070781652054414486,0.01637558876058667
3.959161,0.008301906800578388,0.001034314977463747,0.006868198352116946,0.016204420130159082
3.961462000000001,0.00828319236365164,0.0010169698895804184,0.006686987828704277,0.015987150081936338
3.963764,0.008434733657790194,0.0009996248016970897,0.006225060751390371,0.015659419210877656
3.966066000000001,0.008379503246372228,0.0009827361634949015,0.0058557929593479295,0.015218032369215059
3.968367,0.008284561712695059,0.000965391075611573,0.005642174508574307,0.01489212729688094
3.970669,0.00830053745153497,0.0009480459877282446,0.005151947551029705,0.014400530990292915
3.972971,0.00840552087819722,0.0009311573495260565,0.004838823069767512,0.014175501297490787
3.975272,0.00848768182080246,0.0009138122616427277,0.004601469235574595,0.014002963318019784
3.977574,0.008353942064228376,0.0008969236234405394,0.0041121551773922755,0.01336302086506119
3.979875,0.008352116265503813,0.0008795785355572111,0.004074726303538776,0.0133064211045998
3.982177,0.008454360994079223,0.0008645156960795838,0.0036159943739928523,0.01293487106415166
3.984479,0.008447057799180981,0.0008517351050076575,0.0034000936748135265,0.012698886579002163
3.98678,0.008411454724052045,0.000838498064254591,0.0032038203119232303,0.012453773100229864
3.989082,0.008536521936684464,0.0008257174731826647,0.002976051921034259,0.012338291330901387
3.991384,0.008582166904798488,0.0008129368821107384,0.002480804016997116,0.011875907803906342
3.993685,0.00861229258375374,0.0007996998413576719,0.0023164821317866353,0.011728474556898048
3.995987,0.00860818453662348,0.0007869192502857457,0.0020818669956805605,0.011476970782589786
3.998288,0.008583992703523047,0.0007741386592138193,0.0018344712685025594,0.011192602631239426
4.00059,0.008542455782539286,0.000760901618460753,0.0017139685526815398,0.011017325953681578
