Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,HNCO_NH3,all
3.607012,0.01790182882456706,0.00024067600775925214,0.005744464877981657,0.02388696971030797
3.609314,0.016971876580152957,0.00020395430760629412,0.005692856002091014,0.022868686889850262
3.611616,0.016028029638383685,0.000180134826425997,0.005640750887009114,0.021848915351818796
3.613917,0.015180949338909368,0.0001573078236282123,0.005589142011118468,0.02092739917365605
3.616219,0.014691657496330763,0.0001310071464916342,0.005537533135227825,0.020360197778050218
3.618521,0.013753269185665306,0.00010966886126761801,0.00548096186742462,0.019343899914357542
3.620822,0.013007421681207255,0.00010073655582500658,0.005422901882047646,0.01853106011907991
3.623124,0.01238563397456325,9.97440774424942e-05,0.005371293006157002,0.017856671058162746
3.625425,0.011950928443022826,9.230048957365136e-05,0.005320180369457614,0.01736340930205409
3.627727,0.011120224036859964,6.699229081958567e-05,0.00526857149356697,0.016455787821246518
3.630029,0.010761939340772995,2.679691632783427e-05,0.0052174588568675824,0.016006195113968412
3.632330000000001,0.010230467166937615,2.133828522401617e-05,0.005166346220168195,0.015418151672329825
3.634632,0.0094637776164468,6.202989890702377e-05,0.005115233583468807,0.014641041098822631
3.636934,0.009385371824228323,6.550357324581709e-05,0.00506412094676942,0.01451499634424356
3.639235,0.008569058354611891,1.4887175737685703e-06,0.005013008310070032,0.013583555382255693
3.641537000000001,0.0084896600840109,0.00010421023016379992,0.004961895673370644,0.013555765987545343
3.643838,0.007923947405978843,0.00016822508583584845,0.004911279275862514,0.013003451767677206
3.64614,0.007534895880033991,0.00012108236266651038,0.004860166639163126,0.012516144881863629
3.648442,0.007419272148471299,5.954870295074281e-06,0.004809550241654996,0.012234777260421369
3.650743,0.0069756343114882645,0.00013299210325665894,0.004758933844146864,0.011867560258891786
3.653045,0.006643154053346615,0.0001994881548849884,0.004708317446638731,0.011550959654870336
3.655347,0.006518598016341314,0.0002024655900325256,0.0046577010491306,0.011378764655504437
3.657648000000001,0.005949907903161721,0.0001503604749506256,0.00460708465162247,0.010707353029734816
3.65995,0.0056060141436211795,6.550357324581709e-05,0.0045564682541143365,0.010227985970981334
3.662251,0.005487909216102207,1.2902218972660945e-05,0.004507340574179974,0.010008152009254841
3.664553,0.005209022790616228,4.763896236059425e-05,0.004443325718507927,0.009699987471484749
3.666855,0.0049792640450646115,3.969913530049521e-05,0.004401641626442407,0.009420604806807514
3.669156,0.004807565284889969,1.9353328458991413e-05,0.0043683936006282415,0.0091953122139772
3.671458,0.0044770699835133465,1.1413501398892372e-05,0.004335145574814078,0.008823629059726317
3.673759,0.004407100257546225,1.1909740590148566e-05,0.004301401309808656,0.008720411307945028
3.676061,0.004003657795054942,6.9473486775866625e-06,0.0042681532839944905,0.008278758427727021
3.678363,0.003990259336891024,7.939827060099041e-06,0.004234905258180326,0.00823310442213145
3.680664,0.0038875378243009937,2.2330763606528555e-05,0.004201657232366162,0.008111525820273684
3.682966,0.0034563059670993644,2.332324198904093e-05,0.0041684092065519965,0.007648038415640402
3.685268,0.0034845916010009664,7.939827060099041e-06,0.004135161180737832,0.007627692608798897
3.687569,0.003364997955908225,1.5879654120198082e-05,0.0041024093941149226,0.007483287004143347
3.689871,0.002946668317679257,4.0691613683007596e-05,0.00406916136830076,0.007056521299663023
3.692172,0.0029833900178322147,6.351861648079233e-05,0.004035913342486594,0.007082821976799602
3.694474,0.0029749539515808603,8.436066251355229e-05,0.004003161555863685,0.007062476169958097
3.696776,0.0025109703077563217,0.00010321775178128754,0.003969913530049521,0.006584101589587131
3.699077,0.002494594414444868,0.00011959364509274182,0.0039371617434266135,0.006551349802964223
3.701379,0.0024856621090022565,0.00013150338568289035,0.0039044099568037037,0.006521575451488851
3.703681,0.0022797228446309373,0.0001404356911255018,0.0038716581701807953,0.0062918167059372344
3.705982,0.001963618479800745,0.0001508567141418818,0.003838906383557887,0.005953381577500513
3.708284,0.0019894229177460664,0.00016772884664459223,0.0038061545969349775,0.0059633063613256385
3.710585,0.0017547017802818884,0.0001900596102511208,0.0037734028103120695,0.005718164200845078
3.712887,0.0017288973423365665,0.00021437533062267412,0.003740651023689161,0.005683923696648401
3.715189,0.0014579507439106865,0.00023819481180297123,0.0037078992370662522,0.0054040447927799105
3.71749,0.0014946724440636446,0.00026251053217452453,0.003675147450443344,0.005432330426681513
3.719792,0.0015100558589925864,0.000289803687693615,0.0036428919030116907,0.005442751449697893
3.722094,0.0012202521712989713,0.0003200742783602426,0.0036101401163887827,0.005150466566047997
3.724395,0.000991982143321124,0.00035084110821812637,0.0035778845689571305,0.004920707820496382
3.726697,0.0009914859041298678,0.0003791267421197292,0.003545132782334222,0.004915745428583819
3.728998,0.000991982143321124,0.00040195374491751394,0.00351287723490257,0.004906813123141208
3.7313,0.0009944633392774051,0.00041932211661148064,0.0034806216874709176,0.004894407143359803
3.733602,0.0009805686419222318,0.00042974313962786066,0.0034483661400392645,0.004858677921589357
3.735903,0.000923997374119026,0.000436194249114191,0.0034161105926076127,0.004776302215840829
3.738205,0.0008441028643267794,0.00044314159779177775,0.00338385504517596,0.004671099507294517
3.740507,0.0004927655169173967,0.00045356262080815783,0.0033515994977443087,0.004297927635469863
3.742808,0.0005121188453763881,0.0004649761222070501,0.003319343950312655,0.004296438917896094
3.74511,0.0004952467128736777,0.0004739084276496616,0.003287088402881003,0.004256243543404342
3.747411,0.0004962391912561901,0.0004793670587534797,0.003255329094640607,0.004230935344650277
3.749713,0.0004962391912561901,0.0004833369722835292,0.003223073547208955,0.0042026497107486745
3.752015,0.0004962391912561901,0.0004882993641960911,0.003191314238968559,0.00417585279442084
3.754316,0.0004997128655949834,0.0004917730385348843,0.0031590586915369056,0.0041505445956667745
3.756618,0.00042229955175901776,0.0004902843209611159,0.00312729938329651,0.004039883256016644
3.75892,0.00023075122393412842,0.000480359537135992,0.003095540075056114,0.003806650836126234
3.761221,0.0005756374618571805,0.0004669610789720749,0.0030637807668157176,0.004106379307644972
3.763523,0.0,0.0004580287735294634,0.0030315252193840662,0.003489553992913529
3.765824,6.996972596712281e-05,0.0004580287735294634,0.0029997659111436694,0.0035277644106402554
3.768126,0.00046150244786825683,0.00046646483978081865,0.002968006602903273,0.0038959738905523494
3.770428,0.0005111263669938758,0.000480359537135992,0.0029367435338541327,0.003928229437984001
3.772729,0.00017616491289594742,0.0004962391912561901,0.002904984225613737,0.0035773883297658743
3.775031,0.00023620985503794648,0.0005081489318463386,0.002873224917373341,0.003617583704257626
3.777333,0.0005121188453763881,0.0005126150845676443,0.0028419618483242013,0.0038666957782682336
3.779634,0.0004942542344911654,0.0005146000413326691,0.0028102025400838053,0.00381905681590764
3.781936,0.0004962391912561901,0.0005240285859665367,0.0027789394710346646,0.0037992072482573923
3.784237,0.0004957429520649339,0.0005478480671468339,0.002747180162794269,0.0037907711820060357
3.786539,0.0004982241480212149,0.0005791111361959739,0.002715917093745128,0.0037932523779623173
3.788841000000001,0.0005160887589064377,0.0006083892484800889,0.0026846540246959877,0.003809132032082515
3.791142,0.0008902531091136051,0.0006307200120866176,0.002652894716455592,0.004173867837655815
3.793444,0.000991982143321124,0.0006505695797368651,0.002621631647406452,0.0042641833704644425
3.795746,0.0009835460770697686,0.0006738928217259062,0.002590368578357313,0.0042478074771529865
3.798047,0.001124974246577783,0.0007026746948187653,0.0025591055093081728,0.0043867544507047215
3.800349,0.001501123553549975,0.0007359227206329299,0.002528338679450289,0.004765384953633193
3.80265,0.0014812739858997275,0.0007731406599771442,0.0024970756104011485,0.00475149025627802
3.804952,0.0015651384092220234,0.0008113510777038709,0.0024658125413520087,0.004842302028277902
3.807254,0.001999843940762446,0.0008475765386655727,0.002435045711494125,0.005282466190922144
3.809555000000001,0.00220379824836874,0.0008808245644797375,0.0024037826424449845,0.005488405455293462
3.811857,0.002490128261723562,0.0009120876335288774,0.0023720233342045885,0.0057742392294570285
3.814159,0.00252684996187652,0.0009443431809605297,0.002351677527363085,0.005822870670200135
3.81646,0.0029278112284115217,0.0009790799243484633,0.0023338129164778613,0.006240704069237846
3.818762,0.002975946429963372,0.0010167941028839337,0.002308504717723796,0.006301245250571101
3.821063,0.0035342155201265853,0.0010589744341407098,0.0022946100203686233,0.006887799974635919
3.823365,0.003486576557765992,0.0011026434829712543,0.00226632438646702,0.006855544427204266
3.825667,0.0034900502321047852,0.0011423426182717495,0.002253422167494359,0.006885815017870894
3.827968,0.004032935907339056,0.0011755906440859144,0.0022251365335927567,0.0074336630850177264
3.83027,0.003982815749022182,0.0012038762779875171,0.0022112418362375827,0.007397933863247282
3.832572,0.0039957179679948425,0.0012331543902716325,0.0021864298766747733,0.007415302234941248
3.834873,0.004455731698289331,0.0012659061768945411,0.002168069026598294,0.007889706901782166
3.837175,0.004481039897043396,0.0013011391594737302,0.002153678090051865,0.00793585714656899
3.839476,0.004480543657852141,0.0013388533380092008,0.0021288661304890554,0.007948263126350396
3.841778,0.004488483484912239,0.0013775599949271838,0.002111001519603833,0.007977044999443256
3.84408,0.004468137678070736,0.0014172591302276786,0.0020911519519535853,0.007976548760252
3.846381,0.005001098569479884,0.001456958265528174,0.0020678287099645445,0.008525885544972602
3.848683,0.005022933093895157,0.0014946724440636446,0.0020529415342268585,0.008570547072185658
3.850984,0.0045639118419831814,0.0015304016658340901,0.0020261446178990237,0.008120458125716296
3.853286,0.00500556472220119,0.001564145930839511,0.002011753681352595,0.008581464334393295
3.855588,0.0046547236139830635,0.0015968977174624195,0.0019963702664236526,0.008247991597869136
3.857889,0.004466152721305711,0.0016326269392328654,0.0019685808717133067,0.00806736053225188
3.860191,0.004480543657852141,0.001668356161003311,0.0019566711311231576,0.008105570949978609
3.862493,0.004480543657852141,0.0016991229908611954,0.0019283854972215546,0.00810805214593489
3.864794,0.00448451357138219,0.0017189725585114426,0.0019144907998663813,0.008117976929760013
3.867096,0.004483521092999677,0.0017323710166753596,0.0018906713186860843,0.008106563428361122
3.869397,0.004314799767972573,0.0017482506707955574,0.0018718142294183488,0.00793486466818648
3.871699,0.003945101570486711,0.0017740551087408797,0.0018539496185331261,0.007573106297760718
3.874001,0.003981327031448413,0.0018068068953637879,0.0018296338981615727,0.0076177678249737734
3.876302,0.0039803345530659,0.0018390624427954405,0.0018157392008064,0.007635136196667741
3.878604,0.003990259336891024,0.001866851837505787,0.0017983708291124329,0.007655482003509244
3.880906,0.003966439855710728,0.00188868636192106,0.0017730626303583672,0.007628188847990155
3.883207,0.0044001529088686375,0.0019050622552325136,0.0017601604113857059,0.008065375575486856
3.885509,0.004486002288955959,0.001921438148543968,0.0017318747774841036,0.00813931521498403
3.88781,0.00447806246189586,0.0019477388256805461,0.0017194687977026984,0.008145270085279103
3.890112,0.004467641438879479,0.0019933928312761157,0.001694160598948633,0.008155194869104227
3.892414,0.004684994204649691,0.0020509565774618336,0.0016772884664459226,0.008413239248557447
3.894715,0.005002587287053653,0.002108520323647552,0.001657935137986931,0.008769042748688134
3.897017,0.0049837301977859174,0.0021581442427731712,0.0016351081351891465,0.008776982575748235
3.899319,0.004945023540867934,0.002202805769986228,0.0016212134378339733,0.008769042748688134
3.90162,0.0053077743896762074,0.0022494522539643095,0.0016033488269487507,0.00916057547058927
3.903922,0.005488405455293462,0.0023020536082374657,0.0015785368673859404,0.00936899593091687
3.906223,0.005492871608014768,0.002361602311188209,0.0015661308876045359,0.009420604806807512
3.908525,0.005429849230725232,0.0024290908411990506,0.0015383414928941891,0.009397281564818472
3.910827,0.005911697485434992,0.002500053045548686,0.0015259355131127846,0.009937686044096462
3.913128,0.0059876220816971895,0.0025680378147507838,0.001501123553549975,0.010056783449997948
3.91543,0.006350869169696721,0.0026275865177015265,0.0014837551818560086,0.010462210869254257
3.917732,0.006447635811991678,0.002681180350357195,0.0014658905709707855,0.010594706733319659
3.920033,0.0069756343114882645,0.002734774183012864,0.0014420710897904885,0.011152479584291615
3.922335,0.006981092942592083,0.002791345450816069,0.0014281763924353153,0.011200614785843466
3.924636,0.006946356199204148,0.0028513903929580685,0.0014122967383151171,0.011210043330477334
3.926938,0.007369151990154424,0.00291242781348258,0.0013859960611785386,0.011667575864815542
3.92924,0.0074842794825258595,0.0029744577123896037,0.0013740863205883905,0.011832823515503852
3.931541,0.00757409877614323,0.003037976328870396,0.001347289404260556,0.01195936450927418
3.933843,0.007943300734437836,0.003102487423733701,0.0013333947069053829,0.01237918286507692
3.936145,0.00799739080628476,0.0031694797145532857,0.0013115601824901105,0.012478430703328157
3.938446,0.00799590208871099,0.003237960722946641,0.001291710614839863,0.012525573426497492
3.940748,0.007994909610328478,0.003309419166487532,0.0012773196782934332,0.012581648455109442
3.943049,0.007994413371137222,0.0033848475235584725,0.0012594550674082106,0.012638715962103905
3.945351,0.007995405849519735,0.003465734511733232,0.0012356355862279133,0.012696775947480879
3.947653,0.008011781742831191,0.0035520801310118095,0.0012232296064465086,0.012787091480289508
3.949954,0.00783065443802268,0.0036414031854379225,0.0011959364509274185,0.012667994074388022
3.952256,0.007504129050176106,0.0037322149574378046,0.0011835304711460134,0.012419874478759923
3.954558,0.007490730592012189,0.003822530490246432,0.0011597109899657164,0.012472972072224338
3.956859,0.0072361598868977625,0.003910364827098778,0.0011418463790804935,0.012288371093077032
3.959161,0.006945363720821636,0.00399472548961233,0.0011244780073865267,0.012064567217820494
3.961462000000001,0.007029724383335189,0.004077597434552114,0.0011056209181187916,0.012212942736006094
3.963764,0.00645904931339057,0.0041614618578744095,0.001086763828851056,0.011707275000116035
3.966066000000001,0.006209937239379963,0.004247311237961731,0.0010684029787745774,0.011525651456116271
3.968367,0.006002509257434875,0.004334153096431564,0.001049545889506842,0.011386208243373282
3.970669,0.005588645771927214,0.004420002476518885,0.0010306888002391068,0.011039337048685205
3.972971,0.0053698042885832326,0.0045068443349887185,0.0010123279501626275,0.01088897657373458
3.975272,0.0048561967256330755,0.00459914482456237,0.0009934708608948925,0.01044881241109034
3.977574,0.004527686381021479,0.004701370097961145,0.0009751100108184133,0.010204166489801035
3.979875,0.004494438355207313,0.004811038959228763,0.0009562529215506783,0.010261730235986756
3.982177,0.00396346242056319,0.004925173973217687,0.000939877028239224,0.009828513422020102
3.984479,0.00390093628246491,0.005039805226397865,0.0009259823308840507,0.009866723839746828
3.98678,0.0035783808081483867,0.005156917675534328,0.0009115913943376213,0.009646889878020336
3.989082,0.0030528635046080817,0.005279488755774607,0.0008976966969824479,0.009230048957365136
3.991384,0.0029819013002584465,0.005407518467118704,0.0008838019996272744,0.009273221767004423
3.993685,0.0026514059988818235,0.005538525613610339,0.0008694110630808451,0.009059342675573007
3.995987,0.002515436460477628,0.005669036520910714,0.0008555163657256716,0.009039989347114016
3.998288,0.0020951218654836345,0.005800043667402349,0.0008416216683704986,0.008736787201256483
4.00059,0.001985949243407273,0.00593551696661529,0.0008272307318240689,0.00874869694184663
