Wavelength,H2O_40K,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,all
3.609314,0.0004937477427065731,0.016869796751555956,0.00020272759465774388,0.017566272088920268
3.611616,0.0004937477427065731,0.015931626714964644,0.00017905137922326282,0.01660442583689448
3.613917,0.0004937477427065731,0.015089641303575912,0.0001563616727652185,0.015739750719047704
3.616219,0.0004932544882183549,0.014603292378192616,0.00013021918488964572,0.015226766051300616
3.618521,0.0004932544882183549,0.013670548140971704,0.00010900924189625644,0.014272811871086316
3.620822,0.0004937477427065731,0.012929186645179518,0.00010013066110832603,0.013523065048994415
3.623124,0.0004937477427065731,0.01231113877144192,9.914415213188932e-05,0.012904030666280382
3.625425,0.0004932544882183549,0.01187904783976264,9.174533480861403e-05,0.012464047662789609
3.627727,0.0004932544882183549,0.011053339826485115,6.658935590947791e-05,0.011613183670612948
3.630029,0.0004937477427065731,0.010697210085991464,2.6635742363791165e-05,0.011217593571061826
3.632330000000001,0.0004937477427065731,0.010168934529109604,2.120994299338926e-05,0.010683892214809566
3.634632,0.0004932544882183549,0.009406856344812245,6.165681102729436e-05,0.009961767644057895
3.636934,0.0004932544882183549,0.009328922135673743,6.510959244482284e-05,0.009887286216336923
3.639235,0.0004937477427065731,0.008517518502554553,1.4797634646550648e-06,0.009012746008725779
3.641537000000001,0.0004937477427065731,0.008438597784439617,0.00010358344252585452,0.009035928969672044
3.643838,0.0004932544882183549,0.00787628766787069,0.00016721327150602232,0.008536755427595067
3.64614,0.0004937477427065731,0.0074895761491075,0.00012035409512527859,0.008103677986939352
3.648442,0.0004937477427065731,0.007374647853352624,5.9190538586202576e-06,0.00787431464991782
3.650743,0.0004932544882183549,0.006933678340885415,0.00013219220284251912,0.007559125031946289
3.653045,0.0004932544882183549,0.006603197833779117,0.00019828830426377864,0.00729474062626125
3.655347,0.0004937477427065731,0.006479390957236311,0.00020124783119308882,0.007174386531135973
3.657648000000001,0.0004962140151476648,0.005914121313738075,0.00014945610993016153,0.006559791438815903
3.65995,0.00048388265294220615,0.005572295953402755,6.510959244482284e-05,0.006121288198789784
3.662251,0.00036007577639939905,0.0054549013852067865,1.2824616693677229e-05,0.005827801778299864
3.664553,0.0004084147162447978,0.005177692362828071,4.7352430868962074e-05,0.005633459509941831
3.666855,0.0004745108176660574,0.0049493155347829715,3.94603590574684e-05,0.005463286711506497
3.669156,0.0005391271556226619,0.0047786494818594216,1.923692504051584e-05,0.0053370135625226
3.671458,0.00015833469071809193,0.004450141992705998,1.1344853229022164e-05,0.004619821536653111
3.673759,0.0005302485748347313,0.004380593109867209,1.1838107717240515e-05,0.004922679792419182
3.676061,0.0005011465600298485,0.003979577210945689,6.9055628350569684e-06,0.004487629333810593
3.678363,0.0002648776601732566,0.003966259339763792,7.892071811493677e-06,0.004239029071748542
3.680664,0.00023182960946262682,0.003864155660702593,2.219645196982597e-05,0.004118181722135046
3.682966,0.00017559859780573434,0.0034355175104408427,2.318296094626268e-05,0.00363429906919284
3.685268,0.0005011465600298485,0.003463633016269288,7.892071811493677e-06,0.003972671648110632
3.687569,0.00020124783119308882,0.0033447586846086647,1.5784143622987354e-05,0.0035617906594247405
3.689871,4.3899649451433585e-05,0.002928945151040592,4.04468680339051e-05,0.0030132916685259303
3.692172,0.0005277823023936396,0.0029654459831687497,6.313657449194943e-05,0.003556364860054339
3.694474,0.0003418253603353199,0.002957060656869037,8.385326299712032e-05,0.003382739280201477
3.696776,0.0002555058248971078,0.002495867710384876,0.00010259693354941783,0.002853970468831401
3.699077,0.00032900074364164265,0.0024795903122736703,0.00011887433166062351,0.0029274653875759372
3.701379,0.0003615555398640541,0.00247071173148574,0.00013071243937786404,0.002962979710727658
3.703681,0.00019927481324021537,0.0022660111188751225,0.00013959102016579443,0.0026048769522811323
3.705982,6.9055628350569684e-06,0.0019518080098800306,0.00014994936441837988,0.0021086629371334675
3.708284,1.0358344252585453e-05,0.0019774572432673847,0.00016672001701780394,0.002154535604537774
3.710585,0.00018299741512900966,0.0017441478703401027,0.00018891646898762992,0.0021160617544567425
3.712887,0.0005361676286933517,0.0017184986369527487,0.00021308593891032927,0.0024677522045564297
3.715189,0.0001632672356002755,0.0014491816863855267,0.0002367621543448103,0.0018492110763306125
3.71749,0.0003482376686821585,0.0014856825185136848,0.00026093162426750965,0.002094851811463353
3.719792,0.00041384051561519963,0.001500973407648454,0.00028806062111951924,0.0022028745443831727
3.722094,2.2689706458044325e-05,0.0012129127865289347,0.00031814914490083893,0.001553751637887818
3.724395,0.0002120994299338926,0.0009860157219484917,0.0003487309231703769,0.001546846075052761
3.726697,5.9190538586202574e-05,0.0009855224674602731,0.00037684642899882314,0.0014215594350452988
3.728998,9.8650897643671e-06,0.0009860157219484917,0.0003995361354568674,0.001395416947169726
3.7313,0.000336399560964918,0.000988481994389583,0.00041680004254450985,0.0017416815978990108
3.733602,0.0002703034595436585,0.0009746708687194694,0.00042715838679709535,0.0016721327150602233
3.735903,0.000137618002212921,0.0009184398570625768,0.0004335706951439339,0.0014896285544194318
3.738205,0.0004972005241241017,0.0008390258844594218,0.0004404762579789909,0.0017767026665625144
3.740507,1.8250416064079128e-05,0.0004898017068008264,0.00045083460223157635,0.000958886725096482
3.742808,0.00017115930741176916,0.0005090386318413422,0.00046217945546059855,0.0011423773947137098
3.74511,0.00048289614396576923,0.0004922679792419181,0.00047105803624852903,0.0014462221594562165
3.747411,0.0002786887858433705,0.0004932544882183549,0.00047648383561893086,0.0012484271096806564
3.749713,0.00021111292095745592,0.0004932544882183549,0.0004804298715246776,0.0011847972807004885
3.752015,0.00039805637199221235,0.0004932544882183549,0.00048536241640686123,0.0013766732766174285
3.754316,0.000500160051053412,0.0004967072696358834,0.0004888151978243897,0.001485682518513685
3.756618,0.0004907882157772631,0.00041975956947382,0.0004873354343597347,0.0013978832196108178
3.75892,0.0005554045537338676,0.00022936333702153506,0.0004774703445953675,0.0012622382353507699
3.761221,1.5290889134769006e-05,0.0005721752063332918,0.00046415247341347195,0.0010516185688815326
3.763523,0.0005573775716867411,0.0,0.0004552738926255415,0.001012651464312283
3.765824,0.0004819096349893328,6.954888283878803e-05,0.0004552738926255415,0.0010067324104536624
3.768126,0.0004932544882183549,0.0004587266740430701,0.00046365921892525363,0.0014156403811866787
3.770428,0.0004937477427065731,0.0005080521228649057,0.0004774703445953675,0.0014792702101668466
3.772729,0.0004932544882183549,0.00017510534331751596,0.0004932544882183549,0.0011616143197542258
3.775031,0.0004932544882183549,0.00023478913639193687,0.0005050925959355954,0.0012331362205458872
3.777333,0.0004937477427065731,0.0005090386318413422,0.0005095318863295607,0.0015123182608774762
3.779634,0.0004932544882183549,0.0004912814702654815,0.000511504904282434,0.0014960408627662704
3.781936,0.0004932544882183549,0.0004932544882183549,0.0005208767395585829,0.0015073857159952925
3.784237,0.0004937477427065731,0.0004927612337301366,0.0005445529549930638,0.0015310619314297734
3.786539,0.0004937477427065731,0.0004952275061712283,0.0005756279877508203,0.0015646032366286218
3.788841000000001,0.0004932544882183549,0.0005129846677470891,0.000604730002555703,0.001610969158521147
3.791142,0.0004937477427065731,0.0008848985518637287,0.0006269264545255291,0.0020055727490958307
3.793444,0.0004937477427065731,0.0009860157219484917,0.0006466566340542633,0.002126420098709328
3.795746,0.0004932544882183549,0.0009776303956487793,0.0006698395950005258,0.00214072447886766
3.798047,0.0004937477427065731,0.0011182079247910107,0.0006984483553171903,0.0023104040228147747
3.800349,0.0004932544882183549,0.0014920948268605234,0.0007314964060278202,0.0027168457211066985
3.80265,0.0004937477427065731,0.0014723646473317894,0.0007684904926441967,0.0027346028826825595
3.804952,0.0004937477427065731,0.0015557246558406913,0.0008064710882370103,0.002855943486784275
3.807254,0.0004932544882183549,0.0019878155875199697,0.0008424786658769501,0.003323548741615275
3.809555000000001,0.0004937477427065731,0.002190543182177714,0.0008755267165875799,0.0035598176414718672
3.811857,0.0004937477427065731,0.002475151021879705,0.0009066017493453364,0.0038755005139316148
3.814159,0.0004932544882183549,0.0025116518540078637,0.0009386632910795297,0.0039435696333057465
3.81646,0.0004937477427065731,0.002910201480488293,0.0009731911052548143,0.004377140328449681
3.818762,0.0004937477427065731,0.0029580471658454737,0.0010106784463594092,0.004462473354911456
3.821063,0.0004932544882183549,0.0035129584650911232,0.0010526050778579693,0.005058818031167448
3.823365,0.0004937477427065731,0.003465606034222161,0.0010960114728211846,0.00505536524974992
3.825667,0.0004937477427065731,0.00346905881563969,0.0011354718318786526,0.005098278390224915
3.827968,0.0004932544882183549,0.0040086792257505695,0.0011685198825892827,0.005670453596558207
3.83027,0.0004937477427065731,0.003958860522440516,0.0011966353884177293,0.005649243653564818
3.832572,0.0004972005241241017,0.003971685139134194,0.001225737403222612,0.005694623066480907
3.834873,0.0004730310542014023,0.004428932049712609,0.0012582921994450235,0.006160255303359035
3.837175,0.0006979551008289721,0.004454088028611743,0.0012933132681085266,0.006445356397549243
3.839476,0.000568229170427545,0.004453594774123527,0.0013308006092131214,0.006352624553764192
3.841778,0.0008306405581597096,0.0044614868459350214,0.0013692744592941532,0.006661401863388885
3.84408,0.0009845359584838363,0.004441263411918067,0.0014087348183516215,0.006834534188753526
3.846381,0.0009899617578542383,0.0049710187322645795,0.0014481951774090898,0.0074091756675279076
3.848683,0.0009850292129720546,0.004992721929746188,0.0014856825185136848,0.007463433661231926
3.850984,0.0009860157219484917,0.00453646152814421,0.0015211968416654065,0.007043674091758108
3.853286,0.0009860157219484917,0.004975458022658546,0.0015547381468642544,0.007516211891471291
3.855588,0.0009860157219484917,0.004626727099488168,0.001587292943086666,0.007200035764523325
3.857889,0.0009860157219484917,0.004439290393965193,0.0016228072662383874,0.007048113382152072
3.860191,0.0009860157219484917,0.004453594774123527,0.001658321589390109,0.0070979320854621265
3.862493,0.0009860157219484917,0.004453594774123527,0.0016889033676596474,0.007128513863731666
3.864794,0.0009860157219484917,0.004457540810029272,0.0017086335471883814,0.007152190079166145
3.867096,0.0009860157219484917,0.004456554301052836,0.0017219514183702768,0.007164521441371604
3.869397,0.0009860157219484917,0.0042888477750585964,0.001737735561993264,0.007012599059000351
3.871699,0.0009860157219484917,0.003921373181335922,0.0017633847953806188,0.006670773698665032
3.874001,0.0009860157219484917,0.003957380758975861,0.00179593959160303,0.006739336072527382
3.876302,0.0009860157219484917,0.003956394249999424,0.0018280011333372235,0.006770411105285139
3.878604,0.0009860157219484917,0.003966259339763792,0.0018556233846774512,0.006807898446389735
3.880906,0.0009860157219484917,0.00394258312432931,0.001877326582159059,0.006805925428436861
3.883207,0.0009860157219484917,0.0043736875470321524,0.0018936039802702645,0.007253307249250908
3.885509,0.0009860157219484917,0.004459020573493929,0.00190988137838147,0.007354917673823891
3.88781,0.0009860157219484917,0.004451128501682435,0.0019360238662570425,0.007373168089887969
3.890112,0.0009860157219484917,0.00444077015742985,0.0019814032791731317,0.007408189158551472
3.892414,0.0009860157219484917,0.004656815623269488,0.0020386207998064607,0.0076814521450244404
3.894715,0.0009860157219484917,0.004972498495729235,0.0020958383204397893,0.008054352538117517
3.897017,0.0009860157219484917,0.004953754825176938,0.0021451637692616256,0.008084934316387056
3.899319,0.0009855224674602731,0.004915280975095906,0.0021895566732012773,0.008090360115757457
3.90162,0.0009865089764367098,0.005275850005983523,0.0022359225950938024,0.008498281577514035
3.903922,0.000990948266830675,0.005455394639695004,0.002288207570844948,0.008734550477370626
3.906223,0.0009381700365913109,0.005459833930088968,0.0023473981094311513,0.008745402076111429
3.908525,0.001381605821499612,0.005397190610085239,0.002414480719828847,0.0091932771514137
3.910827,0.0014679253569378245,0.005876140718145261,0.002485016111644072,0.009829082186727156
3.913128,0.0015216900961536248,0.00595160865484267,0.0025525919765299865,0.01002589072752628
3.91543,0.0011295527780200323,0.006312670940218507,0.002611782515116189,0.010054006233354729
3.917732,0.0014467154139444348,0.006408855565421086,0.0026650539998437713,0.010520624979209293
3.920033,0.001461019794102767,0.006933678340885415,0.0027183254845713537,0.011113023619559535
3.922335,0.001478776955678628,0.006939104140255817,0.002774556496228246,0.01119243759216269
3.924636,0.0014743376652846627,0.0069045763260805314,0.0028342402893026678,0.01121315428066786
3.926938,0.001474830919772881,0.00732482915004257,0.002894910591353525,0.011694570661168977
3.92924,0.001474830919772881,0.007439264191309228,0.0029565674023808194,0.011870662513462927
3.931541,0.001474830919772881,0.00752854325367675,0.0030197039768727683,0.0120230781503224
3.933843,0.001474830919772881,0.007895524592911205,0.003083827060341155,0.012454182573025243
3.936145,0.001474830919772881,0.007949289332127006,0.003150416416250633,0.01257453666815052
3.938446,0.001474830919772881,0.007947809568662352,0.003218485535624766,0.01264112602406
3.940748,0.001474830919772881,0.007946823059685916,0.0032895141819282085,0.012711168161387006
3.943049,0.001474830919772881,0.007946329805197697,0.0033644888641373985,0.012785649589107977
3.945351,0.001474830919772881,0.007947316314174134,0.0034448893457169906,0.012867036579664006
3.947653,0.001474830919772881,0.00796359371228534,0.003530715626666984,0.012969140258725205
3.949954,0.001474830919772881,0.007783555824085641,0.003619501434546288,0.012877888178404809
3.952256,0.001474830919772881,0.007458994370837963,0.0037097670058902467,0.012643592296501091
3.954558,0.001474830919772881,0.007445676499656066,0.003799539322745988,0.012720046742174937
3.956859,0.0014753241742610993,0.0071926369472000515,0.003886845367160637,0.012554806488621787
3.959161,0.0014738444107964446,0.006903589817104095,0.003970698630157757,0.012348132858058296
3.961462000000001,0.001471871392843571,0.006987443080101215,0.0040530721296902225,0.012512386602635008
3.963764,0.0015374742397766122,0.006420200418650107,0.004136432138199124,0.012094106796625842
3.966066000000001,0.0019029758155464128,0.006172586665564493,0.0042217651646609,0.012297327645771806
3.968367,0.0019779504977556032,0.00596640628948922,0.004308084700099112,0.012252441487343935
3.970669,0.0018822591270412422,0.005555032046315113,0.004393417726560887,0.011830708899917242
3.972971,0.0017426681068754475,0.005337506817010818,0.0044797372619991,0.011559912185885365
3.975272,0.0020055727490958307,0.00482698842170482,0.004571482596807714,0.011404043767608365
3.977574,0.0019710449349205463,0.0045004539505042705,0.004673093021380694,0.01114459190680551
3.979875,0.0019735112073616377,0.00446740589979364,0.0047821022632769505,0.011223019370432227
3.982177,0.001974004461849856,0.003939623597400001,0.004895550795567172,0.010809178854817029
3.984479,0.001974004461849856,0.0038774735318844885,0.0050094925823456135,0.010860970576079956
3.98678,0.001974004461849856,0.003556858114542557,0.005125900641565144,0.010656763217957558
3.989082,0.001974004461849856,0.0030345016115193193,0.005247734500155078,0.010256240573524254
3.991384,0.001974004461849856,0.0029639662197040945,0.005374994158115413,0.010312964839669364
3.993685,0.001974004461849856,0.00263545873055067,0.005505213343005059,0.010114676535405586
3.995987,0.001974004461849856,0.002500307000778841,0.005634939273406486,0.010109250736035184
3.998288,0.001974004461849856,0.0020825204492578944,0.005765158458296131,0.009821683369403882
4.00059,0.001974004461849856,0.001974004461849856,0.005899816933579743,0.009847825857279457
