Wavelength,CO_NH3_10K,H2O_40K,CH3OH,all
3.604711,0.00029401554806542985,0.00048758797357451034,0.021608436224901575,0.02239003974654152
3.607012,0.0002852389645410886,0.00048758797357451034,0.01977656820818214,0.02054939514629774
3.609314,0.000282801024673216,0.00048807556154808487,0.018565887269796636,0.01933676385601793
3.611616,0.0002832886126467905,0.00048807556154808487,0.017294745422687885,0.01806610959688276
3.613917,0.00028133826075249247,0.00048807556154808487,0.01582515527033431,0.016594569092634886
3.616219,0.0002764623810167474,0.00048758797357451034,0.014895325004727716,0.015659375359318974
3.618521,0.0002720740892545768,0.00048758797357451034,0.013685619242289357,0.014445281305118443
3.620822,0.00027158650128100226,0.00048807556154808487,0.012585133185931687,0.013344795248760777
3.623124,0.00027451202912244944,0.00048807556154808487,0.011668467795611608,0.012431055386282142
3.625425,0.00027694996899032187,0.00048758797357451034,0.011310090635034343,0.012074628577599177
3.627727,0.0002754872050695984,0.00048758797357451034,0.010360756850484772,0.01112383202912888
3.630029,0.00027158650128100226,0.00048807556154808487,0.00951186618849155,0.010271528251320636
3.632330000000001,0.0002671982095188317,0.00048807556154808487,0.00885362242416596,0.009608896195232877
3.634632,0.00026329750573023564,0.00048758797357451034,0.008148570214377218,0.008899455693681965
3.636934,0.00025988438991521404,0.00048758797357451034,0.007350876289609318,0.008098348653099044
3.639235,0.00025842162599449045,0.00048807556154808487,0.006874502839427022,0.007621000026969599
3.641537000000001,0.0002574464500473415,0.00048807556154808487,0.006457615122020815,0.007203137133616242
3.643838,0.00025842162599449045,0.00048758797357451034,0.006100700725364274,0.006846710324933275
3.64614,0.00026085956586236305,0.00048807556154808487,0.005712580698398963,0.006461515825809411
3.648442,0.0002628099177566611,0.00048807556154808487,0.005351765597953826,0.006102651077258572
3.650743,0.00025988438991521404,0.00048758797357451034,0.004882705967375147,0.0056301783308648715
3.653045,0.0002506202184172983,0.00048758797357451034,0.0045077508156963495,0.005245959007688157
3.655347,0.0002403808709722336,0.00048807556154808487,0.00446142995820677,0.005189886390727089
3.657648000000001,0.00023404222731576493,0.0004905135014159574,0.003897778260754636,0.004622333989486359
3.65995,0.00023355463934219048,0.0004783238020765948,0.003384348124580676,0.0040962265659994605
3.662251,0.00023404222731576493,0.00035593922070939254,0.003429206218149532,0.004019187666174689
3.664553,0.00023062911150074347,0.00040372284211969464,0.003474064311718386,0.004108416265338825
3.666855,0.00022429046784427475,0.000469059630578679,0.002876281456116037,0.0035696315545389904
3.669156,0.00022087735202925318,0.0005329336551169398,0.0028577531131202052,0.0036115641202663982
3.671458,0.00022429046784427475,0.00015651573951741784,0.0024403778077404245,0.002821184015102117
3.673759,0.00023111669947431797,0.0005241570715925986,0.0024433033355818713,0.003198577106648788
3.676061,0.0002345298152893395,0.0004953893811517026,0.0024979131886222173,0.003227832385063259
3.678363,0.0002320918754214669,0.0002618347418095121,0.0018962296292312712,0.00239015624646225
3.680664,0.00022672840771214732,0.0002291663475800199,0.0019523022461923395,0.002408197001484507
3.682966,0.00022234011594997671,0.0001735813185925257,0.0015471166401519216,0.0019430380746944238
3.685268,0.00022038976405567865,0.0004953893811517026,0.0014744660320893193,0.0021902451772967003
3.687569,0.00021990217608210415,0.00019893589321840025,0.00146373909667068,0.0018825771659711848
3.689871,0.00021990217608210415,4.3395329648131424e-05,0.0014617887447763822,0.0017250862505066179
3.692172,0.0002194145881085297,0.0005217191317247262,0.0014900688472437036,0.0022312025670769594
3.694474,0.00021746423621423164,0.0003378984656871357,0.0008557168936232657,0.001411079595524633
3.696776,0.0002140511203992101,0.00025257057031159637,0.001369147029797225,0.0018357687205080317
3.699077,0.00020966282863703944,0.0003252211783741984,0.0009766387110697443,0.0015115227180809822
3.701379,0.00020478694890129441,0.00035740198463011613,0.0009756635351225953,0.0015378524686540062
3.703681,0.00020137383308627282,0.0001969855413241022,0.0010180836888235775,0.0014164430632339527
3.705982,0.00020039865713912376,6.826231630043147e-06,0.0004393167641906339,0.0006465416529598009
3.708284,0.00020283659700699635,1.0239347445064716e-05,0.00048710038560093586,0.0007001763300529969
3.710585,0.00020771247674274143,0.00018089513819614337,0.0004885631495216593,0.000877170764460544
3.712887,0.0002106380045841885,0.0005300081272754928,0.00048807556154808487,0.001228721693407766
3.715189,0.00020917524066346496,0.00016139161925316298,0.00048807556154808487,0.0008586424214647128
3.71749,0.00020478694890129441,0.00034423710934360427,0.00048807556154808487,0.0010370996197929835
3.719792,0.00019991106916554928,0.00040908630982901424,0.00048807556154808487,0.0010970729405426485
3.722094,0.0001969855413241022,2.2429046784427482e-05,0.00048807556154808487,0.0007074901496566144
3.724395,0.00019649795335052768,0.00020966282863703944,0.0004885631495216593,0.0008947239315092266
3.726697,0.00019893589321840025,5.851055682894123e-05,0.00047588586220872217,0.0007333323122560636
3.728998,0.00020332418498057085,9.751759471490207e-06,0.00015846609141171588,0.00037154203586377683
3.7313,0.0002067373007955924,0.0003325349979778161,0.00041103666172331225,0.0009503089604967208
3.733602,0.00020771247674274143,0.0002671982095188317,0.0004973397330460005,0.0009722504193075736
3.735903,0.00020624971282201792,0.0001360370446272884,0.0004739355103144241,0.0008162222677637305
3.738205,0.00020527453687486886,0.0004914886773631066,0.0004861252096537869,0.0011828884238917624
3.740507,0.00020624971282201792,1.8040755022256884e-05,0.00048758797357451034,0.0007118784414187853
3.742808,0.0002072248887691669,0.00016919302683035512,0.00048807556154808487,0.0008644934771476067
3.74511,0.00020527453687486886,0.0004773486261294456,0.00048807556154808487,0.0011706987245523994
3.747411,0.00019991106916554928,0.0002754872050695984,0.00048807556154808487,0.0009634738357832324
3.749713,0.00019454760145622965,0.0002086876526898905,0.00048661279762736133,0.0008898480517734815
3.752015,0.00019162207361478258,0.0003934834946746299,0.00044272988000565536,0.001027835448295068
3.754316,0.00019162207361478258,0.0004944142052045536,0.0010253975084271957,0.0017114337872465315
3.756618,0.00019162207361478258,0.0004851500337066378,0.0009751759471490207,0.001651948054470441
3.75892,0.00019015930969405905,0.0005490240582448989,0.000987853234461958,0.0017270366024009158
3.761221,0.000187233781852612,1.5115227180809824e-05,0.0011526579695301429,0.0013550069785635646
3.763523,0.00018479584198473944,0.0005509744101391968,0.001462276332749957,0.0021980465848738927
3.765824,0.0001828454900904414,0.0004763734501822967,0.0014803170877722134,0.002139536028044952
3.768126,0.0001823579021168669,0.00048758797357451034,0.0016524356424440158,0.0023223815181353928
3.770428,0.0001833330780640159,0.00048807556154808487,0.0019479139544301687,0.0026193225940422697
3.772729,0.00018479584198473944,0.00048758797357451034,0.0019157331481742515,0.002588116963733501
3.775031,0.00018577101793188844,0.00048758797357451034,0.002496938012675068,0.0031702970041814662
3.777333,0.00018625860590546292,0.00048807556154808487,0.002491574544965748,0.003165908712419296
3.779634,0.00018577101793188844,0.00048758797357451034,0.002956733471755831,0.0036300924632622295
3.781936,0.00018479584198473944,0.00048758797357451034,0.003165908712419296,0.003838292527978546
3.784237,0.0001843082540111649,0.00048807556154808487,0.0034706511959033647,0.0041430350114626145
3.786539,0.0001833330780640159,0.00048807556154808487,0.003950925349874258,0.004622333989486359
3.788841000000001,0.0001823579021168669,0.00048758797357451034,0.0041557122987755536,0.00482565817446693
3.791142,0.00018089513819614337,0.00048807556154808487,0.00442681121208298,0.005095781911827208
3.793444,0.0001799199622489943,0.00048807556154808487,0.004936828232441918,0.005604823756238997
3.795746,0.0001789447863018453,0.00048758797357451034,0.005141127593369637,0.005807660353245992
3.798047,0.0001779696103546963,0.00048807556154808487,0.005410276154782768,0.006076321326685549
3.800349,0.0001735813185925257,0.00048758797357451034,0.005907128299855194,0.00656829759202223
3.80265,0.0001648047350681845,0.00048807556154808487,0.005848617743026252,0.0065014980396425216
3.804952,0.0001540777996495453,0.00048807556154808487,0.00638789004179966,0.007030043402997291
3.807254,0.00014725156801950214,0.00048758797357451034,0.006318164961578506,0.006953004503172519
3.809555000000001,0.00014773915599307664,0.00048807556154808487,0.006878403543215618,0.0075142182607567795
3.811857,0.00015261503572882172,0.00048807556154808487,0.007363553576922257,0.008004244174199163
3.814159,0.00015846609141171588,0.00048758797357451034,0.007361603225027958,0.008007657290014184
3.81646,0.00016285438317388646,0.00048807556154808487,0.007476186398817968,0.008127116343539941
3.818762,0.00016285438317388646,0.00048807556154808487,0.007860893309968257,0.008511823254690227
3.821063,0.00015602815154384334,0.00048758797357451034,0.007877471301069791,0.008521087426188144
3.823365,0.00014676398004592764,0.00048807556154808487,0.007963774372392478,0.00859861391398649
3.825667,0.00014237568828375703,0.00048807556154808487,0.007917941102876474,0.008548392352708316
3.827968,0.00014822674396665117,0.00048758797357451034,0.008428933299182562,0.009064748016723724
3.83027,0.00015846609141171588,0.00048807556154808487,0.008351406811384214,0.008997948464344015
3.832572,0.0001648047350681845,0.0004914886773631066,0.008296796958343868,0.00895309037077516
3.834873,0.0001638295591210355,0.0004675968666579554,0.008890679110157623,0.009522105535936614
3.837175,0.00015797850343814138,0.0006899369826079322,0.008844845840641621,0.009692761326687694
3.839476,0.00015066468383452368,0.000561701345557836,0.008846308604562342,0.0095586746339547
3.841778,0.0001448136281516296,0.0008210981474994753,0.008846796192535917,0.009812707968187022
3.84408,0.000140425336389459,0.0009732255952547227,0.008847771368483066,0.009961422300127249
3.846381,0.0001384749844951609,0.0009785890629640424,0.008857035539980981,0.009974099587440185
3.848683,0.0001384749844951609,0.0009737131832282973,0.008849721720377363,0.009961909888100822
3.850984,0.00013945016044230997,0.0009746883591754463,0.009361201504657026,0.01047534002427478
3.853286,0.00014091292436303353,0.0009746883591754463,0.009231015515712631,0.010346616799251113
3.855588,0.00014286327625733156,0.0009746883591754463,0.009270997729545741,0.010388549364978518
3.857889,0.00014383845220448057,0.0009746883591754463,0.00938021743562643,0.010498744247006355
3.860191,0.0001448136281516296,0.0009746883591754463,0.008855572776060259,0.009975074763387336
3.862493,0.00014383845220448057,0.0009746883591754463,0.009040856206018572,0.0101593830173985
3.864794,0.00014188810031018253,0.0009746883591754463,0.008865812123505323,0.009982388582990952
3.867096,0.0001384749844951609,0.0009746883591754463,0.008845821016588767,0.009958984360259377
3.869397,0.00013554945665371392,0.0009746883591754463,0.008845821016588767,0.009956058832417928
3.871699,0.00013408669273299036,0.0009746883591754463,0.008845821016588767,0.009954596068497204
3.874001,0.0001321363408386923,0.0009746883591754463,0.00890871986517988,0.01001554456519402
3.876302,0.00012921081299724523,0.0009746883591754463,0.008297772134291021,0.009401671306463709
3.878604,0.00012482252123507462,0.0009746883591754463,0.008358233043014257,0.009457743923424777
3.880906,0.00012238458136720209,0.0009746883591754463,0.008351406811384214,0.009448479751926862
3.883207,0.00012384734528792565,0.0009746883591754463,0.008350431635437064,0.009448967339900437
3.885509,0.00012823563705009622,0.0009746883591754463,0.008350431635437064,0.009453355631662606
3.88781,0.0001321363408386923,0.0009746883591754463,0.008350431635437064,0.009457256335451202
3.890112,0.0001311611648915433,0.0009746883591754463,0.008349944047463491,0.00945579357153048
3.892414,0.00012823563705009622,0.0009746883591754463,0.00834750610759562,0.00945043010382116
3.894715,0.00012823563705009622,0.0009746883591754463,0.008365059274644301,0.009467983270869843
3.897017,0.00013262392881226682,0.0009746883591754463,0.00861714225698232,0.009724454544970031
3.899319,0.0001374998085480119,0.0009742007712018717,0.008354332339225659,0.009466032918975544
3.90162,0.00013652463260086292,0.0009751759471490207,0.008909207453153455,0.010020908032903338
3.903922,0.00012823563705009622,0.0009795642389111914,0.008827292673592934,0.009935092549554223
3.906223,0.00011945905352575503,0.0009273923257387187,0.009275386021307909,0.010322237400572384
3.908525,0.00011604593771073347,0.0013657339139822036,0.008900918457602687,0.010382698309295623
3.910827,0.00011750870163145701,0.0014510618093577432,0.009368515324260642,0.010937085835249842
3.913128,0.00011994664149932956,0.0015042088984773645,0.009306104063643107,0.0109302596036198
3.91543,0.00011994664149932956,0.0011165764594856288,0.00980490656060983,0.011041429661594788
3.917732,0.00011750870163145701,0.0014300955264940386,0.009822459727658512,0.011370063955784007
3.920033,0.00011507076176358444,0.0014442355777277,0.009839525306733621,0.011398831646224905
3.922335,0.00011263282189571192,0.0014617887447763822,0.010144755378191265,0.011719176944863356
3.924636,0.00011117005797498836,0.0014574004530142116,0.010332964335991023,0.011901534846980224
3.926938,0.00011117005797498836,0.001457888040987786,0.010278842070924252,0.011847900169887026
3.92924,0.00011214523392213738,0.001457888040987786,0.010890764977760264,0.012460798252670187
3.931541,0.00011214523392213738,0.001457888040987786,0.010839568240534942,0.012409601515444865
3.933843,0.00011117005797498836,0.001457888040987786,0.010996571568025934,0.012565629666988707
3.936145,0.00010970729405426485,0.001457888040987786,0.011345684557105284,0.012913279892147337
3.938446,0.00010873211810711582,0.001457888040987786,0.011291562292038513,0.012858182451133416
3.940748,0.00010970729405426485,0.001457888040987786,0.01179962896050315,0.013367224295545202
3.943049,0.00011117005797498836,0.001457888040987786,0.011814256599710388,0.01338331469867316
3.945351,0.00011019488202783933,0.001457888040987786,0.011833760118653369,0.013401843041668993
3.947653,0.00010726935418639228,0.001457888040987786,0.012110222499670116,0.013675379894844294
3.949954,0.00010385623837137071,0.001457888040987786,0.012321835680201452,0.013883579959560608
3.952256,0.00010239347445064718,0.001457888040987786,0.012333537791567241,0.013893819307005673
3.954558,0.00010239347445064718,0.001457888040987786,0.012330612263725792,0.013890893779164226
3.956859,0.0001033686503977962,0.0014583756289613607,0.01233012467575222,0.013891868955111374
3.959161,0.00010288106242422168,0.0014569128650406367,0.01233012467575222,0.013889918603217076
3.961462000000001,0.00010093071052992365,0.001454962513146339,0.012334025379540816,0.013889918603217078
3.963764,9.800518268847658e-05,0.0015198117136317488,0.012356454426325242,0.01397427132264547
3.966066000000001,9.3616890926306e-05,0.001881114402050461,0.01195711987596772,0.013931851168944484
3.968367,9.264171497915696e-05,0.001955227774033787,0.01183619805852124,0.013884067547534185
3.970669,9.751759471490208e-05,0.0018606357071603316,0.01188593203182584,0.013844085333701071
3.972971,0.00010678176621281775,0.001722648310638745,0.011264257365518341,0.013093687442369904
3.975272,0.00011312040986928641,0.001982532700553959,0.011372989483625454,0.0134686425940487
3.977574,0.00010970729405426485,0.001948401542403744,0.01082347783740698,0.012881586673864987
3.979875,9.946794660920013e-05,0.001950839482271616,0.010393912832687835,0.012444220261568651
3.982177,8.87410111905609e-05,0.0019513270702451906,0.010206191462861652,0.012246259544297405
3.984479,8.240236753409225e-05,0.0019513270702451906,0.009846839126337235,0.011880568564116518
3.98678,7.996442766621972e-05,0.0019513270702451906,0.009136423448839177,0.011167714946750588
3.989082,7.996442766621972e-05,0.0019513270702451906,0.008870688003241069,0.01090197950115248
3.991384,8.093960361336873e-05,0.0019513270702451906,0.008323614296890467,0.010355880970749028
3.993685,8.045201563979421e-05,0.0019513270702451906,0.007964261960366053,0.009996041046251037
3.995987,7.703889982477264e-05,0.0019513270702451906,0.007361115637054383,0.009389481607124344
3.998288,7.118784414187852e-05,0.0019513270702451906,0.006934963748150261,0.00895747866253733
4.00059,6.53367884589844e-05,0.0019513270702451906,0.006835983389514635,0.00885264724821881
