Wavelength,H2O_CH4_10_0.6_a_V3,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.623124,0.0115629437076165,0.011905648763975195,0.011461382149699577,0.03492997462129128
3.625425,0.011140149836235524,0.011539986992986863,0.010825578417287212,0.0335057152465096
3.627727,0.01125805851215157,0.010571356424123894,0.010562898940985391,0.03239231387726085
3.630029,0.011325152988823466,0.009705210650939293,0.009757448046794764,0.030787811686557517
3.632330000000001,0.011276805498280482,0.009033586989940312,0.009187811682466004,0.0294982041706868
3.634632,0.011195897452882022,0.008314203424159188,0.009034581987956607,0.028544682864997818
3.636934,0.011009414275073376,0.007500295046830054,0.008551510451045491,0.027061219772948918
3.639235,0.01115051001278045,0.007014238515870057,0.008221668608643772,0.026386417137294275
3.641537000000001,0.011037041412526509,0.0065888768639040364,0.007569447408962542,0.02519536568539309
3.643838,0.010807637503317459,0.0062247075899401465,0.007460992625186413,0.02449333771844402
3.64614,0.01087867871391123,0.0058286983794548245,0.007109260826426208,0.023816637919792258
3.648442,0.010807637503317459,0.005460549113425754,0.006562509416472225,0.022830696033215442
3.650743,0.010756823304073309,0.004981955067587965,0.006518232004747108,0.02225701037640838
3.653045,0.010780010365864328,0.004599378330322623,0.006207295124654988,0.021586683820841942
3.655347,0.010608820782002952,0.0045521159245486215,0.0060291904797382225,0.0211901271862898
3.657648000000001,0.010576753568887707,0.0039770070711302365,0.005479951574743504,0.02003371221476145
3.65995,0.010407044010247037,0.0034531406155510354,0.005342641848494824,0.019202826474292896
3.662251,0.010566886734083021,0.003498910524300596,0.0049749900814739035,0.019040787339857517
3.664553,0.010318735838745059,0.003544680433050156,0.00499439254279165,0.01885780881458687
3.666855,0.01033402943269233,0.0029347466490614554,0.0048635503036488885,0.018132326385402672
3.669156,0.010317255813524356,0.0029158416867518548,0.004443163641764342,0.01767626114204055
3.671458,0.010326629306588812,0.002489982535777688,0.004459581109033207,0.017276192951399705
3.673759,0.010279268499526298,0.0024929675298265733,0.003956609611796195,0.016728845641149064
3.676061,0.010221547515918859,0.0025486874187390803,0.003993424538399102,0.016763659473057045
3.678363,0.010096732055639528,0.0019347736426852012,0.003563087896351609,0.01559459359467634
3.680664,0.01003457099636998,0.0019919860286221505,0.003497915526284301,0.015524472551276432
3.682966,0.01004986459031725,0.0015785643528516695,0.0033944357325896442,0.015022864675758562
3.685268,0.009946262824868005,0.0015044370006377082,0.0030292714606094595,0.014479971286115173
3.687569,0.009980303404944185,0.0014934920224584653,0.002984496549876194,0.014458291977278845
3.689871,0.00990531546042854,0.0014915020264258765,0.002902409213531875,0.014299226700386287
3.692172,0.009969449886659026,0.0015203569688984249,0.0024392376369466546,0.013929044492504105
3.694474,0.009935409306582842,0.00087311075929867,0.0025014250129650785,0.01330994507884659
3.696776,0.009730672484385522,0.0013969772148778718,0.0024974450208998995,0.013625094720163293
3.699077,0.009658644590311285,0.0009964905133192227,0.0023069029007794484,0.012962038004409955
3.701379,0.009715872232178485,0.000995495515302928,0.0022009356120440545,0.012912303359525468
3.703681,0.00968232499384254,0.0010387779290117508,0.002033775945306532,0.012754878868160822
3.705982,0.009649271097246826,0.00044824660634079866,0.0020133784859724885,0.012110896189560114
3.708284,0.009533335788291715,0.000497001509139243,0.0018347763420475762,0.011865113639478536
3.710585,0.009551589432680392,0.000498494006163685,0.0014974720145236448,0.011547555453367721
3.712887,0.009544682648317109,0.0004979965071555376,0.0014929945234503186,0.011535673678922966
3.715189,0.00957970991187376,0.0004979965071555376,0.0014865270363444024,0.0115642334553737
3.71749,0.009341425851340492,0.0004979965071555376,0.0015422469252569099,0.011381669283752938
3.719792,0.009199836771893184,0.0004979965071555376,0.0011004678060220273,0.010798301085070749
3.722094,0.009315772080848295,0.0004979965071555376,0.0009964905133192227,0.010810259101323057
3.724395,0.009308371954744779,0.000498494006163685,0.0009910180242296016,0.010797883985138066
3.726697,0.0093044252208229,0.00048555903195185283,0.0009930080202621909,0.010782992273036944
3.728998,0.009257557755500623,0.00016168717764790183,0.0010009680043925491,0.010420212937541074
3.7313,0.009195396696231073,0.00041939166386825,0.0008945032166490078,0.010509291576748332
3.733602,0.009176649710102165,0.0005074489883103379,0.0007004786034715255,0.010384577301884029
3.735903,0.009153955990051378,0.0004835690359192634,0.0004945140140985058,0.010132039040069148
3.738205,0.009091794930781829,0.0004960065111229481,0.000498494006163685,0.01008629544806846
3.740507,0.008971912887904842,0.0004974990081473903,0.0004979965071555376,0.00996740840320777
3.742808,0.009012860252344306,0.0004979965071555376,0.000497001509139243,0.010007858268639086
3.74511,0.009075514653354088,0.0004979965071555376,0.0005014790002125693,0.010074990160722191
3.747411,0.009003486759279849,0.0004979965071555376,0.00048655402996814764,0.009988037296403534
3.749713,0.009071567919432212,0.0004965040101310954,0.00047909154484593693,0.010047163474409244
3.752015,0.008877191273779814,0.00045172909939783035,0.00016069217963160702,0.009489612552809251
3.754316,0.008760269281344234,0.0010462404141339619,0.0005542138950761928,0.01036072359055439
3.756618,0.008930965523465378,0.0009949980162947806,0.00039053672139570134,0.01031650026115586
3.75892,0.00887768461552005,0.0010079329905066127,2.487495040736952e-06,0.0098881051010674
3.761221,0.008817003581471203,0.0011760876552604307,7.959984130358245e-06,0.010001051220861992
3.763523,0.008754842522201656,0.0014919995254340235,1.492497024442171e-06,0.010248334544660122
3.765824,0.00864581399760983,0.001510406988735477,3.482493057031732e-06,0.010159703479402336
3.768126,0.00871044176558055,0.0016860241386115055,3.979992065179122e-06,0.010400445896257236
3.770428,0.008756815889162594,0.0019875085375488247,7.313235419766637e-05,0.010817456780909084
3.772729,0.008764216015266111,0.0019546736030110964,0.00030397189397805553,0.011022861512255264
3.775031,0.00857477278701606,0.002547692420722785,9.452481154800416e-05,0.01121699001928685
3.777333,0.008502251551201585,0.0025422199316331644,0.00044824660634079866,0.011492718089175548
3.779634,0.008591546406184033,0.003016833985405775,0.000492026519057769,0.012100406910647576
3.781936,0.008421343505803125,0.003230261059901005,0.0005019764992207167,0.012153581064924849
3.784237,0.008486464615514082,0.0035411979399931244,0.0004940165150903585,0.012521679070597563
3.786539,0.00829060794464098,0.004031234463018304,0.0005084439863266329,0.012830286393985915
3.788841000000001,0.008296528045523792,0.004240184046440208,0.0004895390240170322,0.013026251115981031
3.791142,0.008360662471754281,0.004516793494970157,0.000947238111512631,0.013824694078237068
3.793444,0.008499784842500411,0.005037177457492327,0.0010959903149487008,0.014632952614941441
3.795746,0.008342902169105841,0.005245629541906082,0.0014477221137089056,0.015036253824720831
3.798047,0.00830590153858825,0.005520248994403443,0.00150791949369474,0.01533407002668643
3.800349,0.008304914855107782,0.0060272004837056345,0.0015059294976621502,0.01583804483647556
3.80265,0.008358689104793341,0.005967500602727947,0.0020208409710946998,0.016347030678615992
3.804952,0.008304914855107782,0.00651773450573896,0.002141235731066368,0.01696388509191311
3.807254,0.00818897954615267,0.006446592147573885,0.0024656050843784665,0.017101176778105017
3.809555000000001,0.008368062597857799,0.007018218507935234,0.0026989321191995927,0.018085213224992625
3.811857,0.008214633316644864,0.007513230021041889,0.002998924021112469,0.018726787358799218
3.814159,0.008281727793316759,0.007511240025009298,0.003207873604534373,0.01900084142286043
3.81646,0.008270874275031601,0.007628152291923936,0.0035183129856183443,0.01941733955257388
3.818762,0.008029630164056922,0.008020679009352227,0.0035844803537019468,0.01963478952711109
3.821063,0.008068110819795214,0.008037593975629238,0.003968052088983585,0.02007375688440804
3.823365,0.008024203404914344,0.008125651300071327,0.003994917035423543,0.020144771740409212
3.825667,0.007901854653336184,0.00807888639330547,0.004299386428409747,0.020280127475051403
3.827968,0.007724251626851759,0.008600265353843936,0.004495401037619819,0.02081991801831552
3.83027,0.007623116570103684,0.008521163011548502,0.004644650740064036,0.02078893032171622
3.832572,0.007545661916886865,0.008465443122635993,0.004974492582465755,0.02098559762198861
3.834873,0.007542208524705224,0.009071396914559514,0.00499439254279165,0.02160799798205639
3.837175,0.007535301740341943,0.00902463200779366,0.004990910049734619,0.021550843797870218
3.839476,0.00738335248434971,0.009026124504818102,0.005038172455508621,0.021447649444676437
3.841778,0.007462780504527469,0.00902662200382625,0.005385924262203648,0.02187532677055737
3.84408,0.007629530012726733,0.009027617001842543,0.005510299014240496,0.02216744602880977
3.846381,0.007823413316638897,0.009037069482997344,0.0054963690420123685,0.02235685184164861
3.848683,0.007945762068217056,0.009029606997875134,0.005496866541020515,0.02247223560711271
3.850984,0.00820131308965853,0.009551483457421746,0.005497364040028663,0.02325016058710894
3.853286,0.008413450037959373,0.009418651222246392,0.0054963690420123685,0.023328470302218136
3.855588,0.008489918007695723,0.00945944614091448,0.005499851535069399,0.0234492156836796
3.857889,0.00848498459029338,0.009570885918739494,0.005488906556890156,0.02354477706592303
3.860191,0.008403089861414447,0.009035576985972902,0.0054729865886294395,0.02291165343601679
3.862493,0.008499291500760179,0.009224626609068913,0.004955587620156155,0.02267950572998524
3.864794,0.008509651677305103,0.009046024465143998,0.0050083225150197785,0.02256399865746888
3.867096,0.008515078436447684,0.009025627005809956,0.004990910049734619,0.022531615491992257
3.869397,0.008527905321693782,0.009025627005809956,0.004997377536840536,0.022550909864344267
3.871699,0.008666534350699678,0.009025627005809956,0.004911807707439184,0.022603969063948817
3.874001,0.008729188751709463,0.00908980437786097,0.00448744105348946,0.02230643418305989
3.876302,0.008495838108578537,0.008466438120652288,0.004508833510839798,0.021471109740070625
3.878604,0.008558985851328554,0.008528127997662564,0.004767532995076441,0.02185464684406756
3.880906,0.008669494401141084,0.008521163011548502,0.005026232479313084,0.02221688989200267
3.883207,0.008749415763059076,0.008520168013532205,0.004989417552710178,0.022259001329301458
3.885509,0.008713895157762191,0.008520168013532205,0.004992900045767209,0.02222696321706161
3.88781,0.00872573535952782,0.008520168013532205,0.004995885039816093,0.022241788412876117
3.890112,0.008744482345656732,0.008519670514524059,0.005041157449557506,0.0223053103097383
3.892414,0.00852346524603167,0.008517183019483322,0.0055157715033301155,0.02255641976884511
3.894715,0.008728202068228991,0.008535092983776629,0.00544462914516504,0.02270792419717066
3.897017,0.008694161488152809,0.008792299970988826,0.005794868446900803,0.02328132990604244
3.899319,0.00862410696103951,0.008524148005597386,0.00602023549759157,0.023168490464228468
3.90162,0.008704521664697736,0.009090301876869116,0.005999340539249379,0.023794164080816232
3.903922,0.008666534350699678,0.009006722043500353,0.0060033205313145595,0.02367657692551459
3.906223,0.00868429465334812,0.009463923631987805,0.006278437482820066,0.024426655768155992
3.908525,0.008748922421318842,0.00908184439373061,0.00653514697102412,0.02436591378607357
3.910827,0.008853510870248556,0.009558945942543957,0.006454552131704242,0.024867008944496755
3.913128,0.008821936998873549,0.009495266069501093,0.006785388972122255,0.025102592040496897
3.91543,0.008775562875291505,0.010004207554835871,0.007031650981155215,0.02581142141128259
3.917732,0.0089270187895435,0.010022117519129178,0.006978916086291591,0.025928052394964263
3.920033,0.008737575561293448,0.010039529984414337,0.0074948225577404345,0.026271928103448226
3.922335,0.008855484237209497,0.010350964363514605,0.007547059953595911,0.02675350855432001
3.924636,0.008808616771887219,0.010542998980659494,0.007929636690861252,0.02728125244340797
3.926938,0.008852030845027855,0.010487776590755137,0.00809828885462322,0.027438096290406208
3.92924,0.00887324453985794,0.01111213784598011,0.008430618192065675,0.028416000577903732
3.931541,0.008878177957260284,0.011059900450124631,0.008528625496670713,0.028466703904055632
3.933843,0.008780496292693849,0.011220095130748094,0.0085306154927033,0.028531206916145243
3.936145,0.008853017528508323,0.011576304420581626,0.00850822803733667,0.028937549986426617
3.938446,0.008889031475545442,0.011521082030677265,0.009023139510769218,0.029433253016991925
3.940748,0.008833777200639178,0.012039475997166843,0.008749017557280006,0.029622270755086024
3.943049,0.008897911626869662,0.012054400967411269,0.00889677476269978,0.029849087356980712
3.945351,0.008996579974916569,0.012074300927737164,0.00846046813255452,0.02953134903520825
3.947653,0.008900378335570834,0.012356382865356732,0.008522655508572943,0.029779416709500513
3.949954,0.00883624390934035,0.0125722974348927,0.008558972936167702,0.02996751428040075
3.952256,0.00893244554868608,0.012584237411088236,0.008164456222706822,0.029681139182481137
3.954558,0.008881631349441926,0.012581252417039352,0.008021176508360374,0.02948406027484165
3.956859,0.008913698562557169,0.012580754918031204,0.007714717119341581,0.029209170599929956
3.959161,0.00897289957138531,0.012580754918031204,0.007485867575593781,0.029039522065010294
3.961462000000001,0.008952672560035695,0.012584734910096386,0.007288360469359267,0.02882576793949135
3.963764,0.009116462017793555,0.012607619864471164,0.006784891473114108,0.028508973355378824
3.966066000000001,0.009056767667225178,0.012200168176798452,0.0063824147755228685,0.027639350619546497
3.968367,0.008954152585256399,0.0120767884227779,0.0061495852397098925,0.02718052624774419
3.970669,0.008971419546164606,0.012127533321608932,0.005615271304959594,0.02671422417273313
3.972971,0.009084888146418543,0.011493222086221009,0.005273986985370485,0.02585209721801004
3.975272,0.009173689659660757,0.01160416436503788,0.00501528750113384,0.02579314152583248
3.977574,0.009029140529772044,0.011043482982855771,0.004481968564399839,0.02455459207702765
3.979875,0.009027167162811106,0.01060518635667792,0.0044411736457317524,0.024073527165220782
3.982177,0.009137675712623637,0.010413649238541172,0.003941187142543626,0.023492512093708437
3.984479,0.009129782244779885,0.010046992469536546,0.0037058701116899104,0.022882644826006344
3.98678,0.009091301589041593,0.0093221364146658,0.0034919455381865324,0.02190538354189393
3.989082,0.009226477225865849,0.009050999455225472,0.003243693533120985,0.02152117021421231
3.991384,0.009275811399889302,0.0084928055680841,0.002703907109281066,0.02047252407725447
3.993685,0.009308371954744779,0.008126148799079474,0.002524807466348005,0.01995932822017226
3.995987,0.009303931879082671,0.00751074252600115,0.0022690929761602467,0.019083767381244062
3.998288,0.00927778476685024,0.007075928392880331,0.0019994485137443613,0.01835316167347493
4.00059,0.009232890668488898,0.0069749360942264116,0.0018681087755934504,0.01807593553830876
