Wavelength,H2O_CH4_10_0.6_a_V3,CH3OH,HNCO_NH3,all
3.620822,0.011557596391608834,0.012881088149912156,0.0054536643796148955,0.029892348921135882
3.623124,0.011696832515502737,0.011942866239802712,0.0054017627420343715,0.02904146149733982
3.625425,0.01126914305967093,0.01157606139728652,0.005350360158661354,0.028195564615618805
3.627727,0.011388417015264631,0.010604402855274241,0.005298458521080832,0.027291278391619704
3.630029,0.011456288387485315,0.009735549480007995,0.0052470559377078155,0.02643889380520113
3.632330000000001,0.011407381075149822,0.009061826299876213,0.0051956533543347965,0.025664860729360837
3.634632,0.011325536185118995,0.008340193915823949,0.00514425077096178,0.024809980871904728
3.636934,0.011136893694682098,0.007523741232345732,0.005092848187588764,0.023753483114616596
3.639235,0.011279623198028535,0.007036165271613324,0.005041445604215746,0.0233572340738576
3.641537000000001,0.01116484073030238,0.006609473924196529,0.004990043020842727,0.02276435767534164
3.643838,0.010932780523812543,0.006244166244302851,0.004939139491677215,0.022116086259792608
3.64614,0.011004644329693268,0.005846919095128853,0.004887736908304199,0.021739300333126318
3.648442,0.010932780523812543,0.005477618981575136,0.004836833379138686,0.02124723288452637
3.650743,0.010881377940439528,0.004997528833955304,0.004785929849973174,0.020664836624368004
3.653045,0.010904833488192264,0.00461375614838394,0.004735026320807661,0.020253615957383862
3.655347,0.01073166167818802,0.004566345998670963,0.004684122791642147,0.01998213046850113
3.657648000000001,0.010699223154700194,0.003989439334795156,0.004633219262476636,0.019321881751971987
3.65995,0.010527548507318466,0.0034639352542923663,0.0045823157333111245,0.01857379949492196
3.662251,0.010689242070550092,0.003509848241382829,0.004532909366768126,0.018731999678701046
3.664553,0.010438217804175066,0.003555761228473291,0.004468531373999978,0.01846251040664833
3.666855,0.010453688484607723,0.0029439207700721324,0.004426610820569557,0.017824220075249413
3.669156,0.010436720641552552,0.002924956710186941,0.00439317418866672,0.017754851540406215
3.671458,0.010446202671495148,0.002497766308562641,0.004359737556763884,0.017303706536821672
3.673759,0.010398293467574666,0.002500760633807672,0.004325801870653542,0.01722485597203588
3.676061,0.010339904125296577,0.002556654705048234,0.004292365238750706,0.017188924069095515
3.678363,0.010213643410797805,0.0019408218129870355,0.004258928606847868,0.01641339383063271
3.680664,0.010150762580652171,0.0019982130468501128,0.004225491974945032,0.016374467602447318
3.682966,0.01016623326108483,0.001583499000413439,0.004192055343042195,0.015941787604540462
3.685268,0.010061431877508777,0.0015091399234951905,0.004158618711139359,0.015729190512143325
3.687569,0.010095866617826622,0.0014981607309300796,0.004125681133444028,0.01571970848220073
3.689871,0.010020010378285857,0.00149616451410006,0.004092244501541192,0.01560841939392711
3.692172,0.010084887425261509,0.0015251096581353509,0.004058807869638354,0.015668804953035215
3.694474,0.010050452684943662,0.0008758401341713159,0.004025870291943023,0.014952163111058
3.696776,0.009843345188829079,0.0014013442146741052,0.003992433660040187,0.015237123063543375
3.699077,0.009770483274533346,0.0009996055776325618,0.003959496082344855,0.014729584934510763
3.701379,0.009828373562603928,0.0009986074692175516,0.003926558504649523,0.014753539536471003
3.703681,0.009794437876493586,0.0010420251852704886,0.0038936209269541905,0.014730083988718263
3.705982,0.00976100124459075,0.000449647840962026,0.0038606833492588603,0.014071332434811635
3.708284,0.009643723505827071,0.0004985551532975184,0.003827745771563529,0.013970024430688116
3.710585,0.009662188511504756,0.0005000523159200333,0.003794808193868197,0.013957049021292987
3.712887,0.009655201752599684,0.0004995532617125283,0.003761870616172866,0.013916625630485078
3.715189,0.009690634601332545,0.0004995532617125283,0.0037289330384775335,0.013919120901522605
3.71749,0.009449591419107615,0.0004995532617125283,0.0036959954607822016,0.013645140141602344
3.719792,0.009306362861553672,0.0004995532617125283,0.003663556937294376,0.013469473060560577
3.722094,0.009423640600317357,0.0004995532617125283,0.0036306193595990453,0.013553813221628928
3.724395,0.009416154787204778,0.0005000523159200333,0.003598180836111217,0.01351438793923603
3.726697,0.00941216235354474,0.00048707690652490275,0.003565243258415887,0.013464482518485529
3.728998,0.009364752203831764,0.00016219261743913256,0.0035328047349280603,0.013059749556198956
3.7313,0.009301871373686129,0.0004207026969267346,0.003500366211440233,0.013222940282053095
3.733602,0.009282907313800938,0.0005090352916551237,0.003467927687952407,0.01325987029340847
3.735903,0.009259950820255708,0.00048508068969488273,0.0034354891644645803,0.013180520674415172
3.738205,0.009197069990110074,0.0004975570448825082,0.003403050640976753,0.013097677675969336
3.740507,0.009075799817686352,0.0004990542075050233,0.0033706121174889273,0.012945466142680304
3.742808,0.00911722131690927,0.0004995532617125283,0.0033381735940011003,0.012954948172622898
3.74511,0.009180601201262408,0.0004995532617125283,0.003305735070513274,0.012985889533488207
3.747411,0.009107739286966673,0.0004995532617125283,0.003273795601232953,0.012881088149912154
3.749713,0.009176608767602366,0.0004980560990900132,0.003241357077745126,0.012916021944437505
3.752015,0.008979981409845388,0.0004531412204145611,0.003209417608464805,0.01264254023872475
3.754316,0.008861705562666697,0.0010495109983830642,0.003176979084976977,0.013088195646026741
3.756618,0.009034378318463435,0.0009981084150100467,0.003145039615696657,0.013177526349170141
3.75892,0.008980480464052894,0.0010110838244051774,0.0031131001464163354,0.013104664434874406
3.761221,0.008919096796529776,0.001179764146541875,0.003081160677136013,0.013180021620207665
3.763523,0.008856215966384143,0.001496663568307565,0.0030487221536481877,0.013401601688339895
3.765824,0.008745924986525532,0.0015151285739852507,0.0030167826843678657,0.013277836244878648
3.768126,0.008811301087708692,0.0016912947092345238,0.002984843215087544,0.013487439012030759
3.770428,0.008858212183214163,0.001993721558982568,0.002953402800014728,0.013805336542211456
3.772729,0.008865697996326739,0.0019607839812872366,0.002921463330734406,0.013747945308348379
3.775031,0.00867406118064481,0.0025556565966332236,0.0028895238614540853,0.014119241638732119
3.777333,0.008600700212141571,0.002550167000350669,0.0028580834463812683,0.014008950658873507
3.779634,0.008691029023699979,0.003026264714310461,0.0028261439771009467,0.014543437715111388
3.781936,0.008518855322110747,0.003240358969330116,0.00279470356202813,0.014553917853468991
3.784237,0.008584730477501412,0.003552267849020756,0.002762764092747809,0.014899762419269975
3.786539,0.008386605957121917,0.004043836243413204,0.002731323677674992,0.015161765878210113
3.788841000000001,0.008392594607611976,0.004253439010565314,0.0026998832626021763,0.015345916880779466
3.791142,0.00845747165458763,0.004530913149938106,0.0026679437933218547,0.01565632859784759
3.793444,0.008598204941104045,0.005052923850988361,0.0026365033782490377,0.016287632170341442
3.795746,0.00843950570311745,0.005262027563932964,0.002605062963176222,0.016306596230226636
3.798047,0.00840207663755457,0.005537505486475738,0.002573622548103405,0.016513204672133713
3.800349,0.008401078529139563,0.006046041723923357,0.0025426811872380933,0.016989801440301013
3.80265,0.008455475437757608,0.005986155219022755,0.002511240772165277,0.01695287142894564
3.804952,0.008401078529139563,0.00653810917252331,0.0024798003570924605,0.017418988058755334
3.807254,0.008283800790375882,0.006466744420850093,0.002448858996227149,0.017199404207453126
3.809555000000001,0.008464957467700205,0.007040157705273362,0.0024174185811543323,0.017922533754127903
3.811857,0.008309751609166142,0.0075367166417408624,0.0023854791118740107,0.01823194736278101
3.814159,0.008377622981386825,0.007534720424910841,0.002365017889366305,0.018277361295663968
3.81646,0.008366643788821716,0.007651998163674522,0.002347051937896124,0.018365693890392363
3.818762,0.008122606281351759,0.008045751933395986,0.002321600173313368,0.018489958388061112
3.821063,0.008161532509537151,0.008062719776451156,0.002307626655503228,0.01853187894149154
3.823365,0.008117116685069205,0.008151052371179546,0.002279180565675441,0.018547349621924197
3.825667,0.007993351241607959,0.008104141275674073,0.0022662051562803106,0.018363697673562343
3.827968,0.00781369172690615,0.008627150085139337,0.002237759066452524,0.01867860087849801
3.83027,0.007711385614367619,0.008547800466146041,0.0022237855486423835,0.018482971629156044
3.832572,0.007633034103789332,0.008491906394905475,0.0021988328382671327,0.01832377333696194
3.834873,0.007629540724336795,0.009099754419646595,0.0021803678325894465,0.01890966297657284
3.837175,0.0076225539654317265,0.009052843324141122,0.0021658952605718013,0.018841292550144648
3.839476,0.00746884526952018,0.009054340486763636,0.0021409425501965496,0.018664128306480364
3.841778,0.007549192996928487,0.009054839540971143,0.0021229765987263688,0.018727009136625998
3.84408,0.007717873319065186,0.009055837649386151,0.002103014430426168,0.018876725398877504
3.846381,0.00791400162261466,0.009065319679328748,0.002079558882673432,0.01905888018461684
3.848683,0.008037767066075905,0.009057833866216171,0.0020645872564482807,0.01916018818874036
3.850984,0.008296277145563507,0.009581341729888945,0.00203763832924301,0.01991525720469546
3.853286,0.008510870454790667,0.0094480942564851,0.0020231657572253644,0.01998213046850113
3.855588,0.008588223856953946,0.009489016701500513,0.002007695076792709,0.02008493563524717
3.857889,0.008583233314878895,0.009600804843981636,0.0019797480411724274,0.02016378620003296
3.860191,0.008500390316433059,0.00906382251670623,0.001967770740192307,0.0195319835733316
3.862493,0.008597705886896541,0.009253463115558141,0.0019393246503645208,0.019790493652819204
3.864794,0.008608186025254145,0.009074302655063841,0.00192535113255438,0.01960783981287236
3.867096,0.008613675621536702,0.009053841432556132,0.0019013965305941386,0.019568913584686973
3.869397,0.008626651030931834,0.009053841432556132,0.001882432470708948,0.019562924934196917
3.871699,0.008766885263240744,0.009053841432556132,0.0018644665192387667,0.019685193215035642
3.874001,0.008830265147593882,0.00911821942532428,0.0018400128630710207,0.019788497435989184
3.876302,0.008594212507444006,0.008492904503320487,0.0018260393452608804,0.018913156356025373
3.878604,0.008658091446004648,0.008554787225051106,0.0018085724479982048,0.01902145111905396
3.880906,0.008769879588485774,0.008547800466146041,0.001783120683415448,0.019100800738047263
3.883207,0.008850726370101588,0.008546802357731028,0.0017701452740203176,0.01916767400185293
3.885509,0.008814794467161225,0.008546802357731028,0.0017416991841925312,0.019103296009084784
3.88781,0.008826771768141348,0.008546802357731028,0.0017292228290049054,0.019102796954877283
3.890112,0.008845735828026538,0.008546303303523524,0.0017037710644221494,0.01909581019597221
3.892414,0.008622159543064287,0.008543808032485998,0.0016868032213669785,0.018852770796917263
3.894715,0.008829267039178872,0.00856177398395618,0.0016673401072742824,0.019058381130409332
3.897017,0.008794832298861025,0.008819785009236275,0.0016443836137290519,0.019259000921826357
3.899319,0.008723966601395312,0.00855079479139107,0.0016304100959189114,0.01890517148870529
3.90162,0.00880531243721863,0.009118718479531784,0.0016124441444487305,0.019536475061199148
3.903922,0.008766885263240744,0.009034877372670941,0.0015874914340734787,0.019389254069985158
3.906223,0.008784851214710924,0.009493508189368055,0.0015750150788858535,0.01985337448296484
3.908525,0.00885022731589408,0.0091102345580042,0.001547068043265572,0.019507529917163854
3.910827,0.008956026807885148,0.009588827543001516,0.0015345916880779465,0.020079446038964614
3.913128,0.008924087338604825,0.009524948604440876,0.0015096389777026953,0.019958674920748397
3.91543,0.008877176243099355,0.010035481058718513,0.0014921720804400196,0.020404829382257888
3.917732,0.009030385884803396,0.010053447010188694,0.0014742061289698388,0.02055803902396193
3.920033,0.008838749069121467,0.01007091390745137,0.0014502515270095975,0.02035991450358244
3.922335,0.008958023024715168,0.010383321841349515,0.001436278009199457,0.020777622875264138
3.924636,0.008910612875002192,0.010575956765446452,0.0014203082745592962,0.020906877915007945
3.926938,0.008954529645262633,0.010520561748413395,0.0013938584015615301,0.02086894979523756
3.92924,0.00897598897618535,0.0111468747788322,0.0013818811005814095,0.02150474485559896
3.931541,0.0089809795182604,0.011094474087044172,0.0013549321733761382,0.02143038577868071
3.933843,0.008882166785174403,0.011255169541860791,0.0013409586555659975,0.02147829498260119
3.936145,0.008955527753677642,0.011612492354434387,0.0013190002704357765,0.021887020378547804
3.938446,0.008991958710825509,0.01155709733740133,0.0012990381021355758,0.021848094150362412
3.940748,0.008936064639584948,0.012077111821621562,0.0012845655301179301,0.022297741991324442
3.943049,0.0090009416865606,0.012092083447846716,0.001266599578647749,0.02235962471305506
3.945351,0.009100752528061605,0.012112045616146915,0.001242644976687508,0.022455443120896028
3.947653,0.009003436957598124,0.012395009351802265,0.0012301686214998822,0.022628614930900272
3.949954,0.008938559910622472,0.012611598877859443,0.0012027206400871062,0.022752879428569024
3.952256,0.009035875481085951,0.012623576178839562,0.0011902442848994806,0.022849695944824992
3.954558,0.008984472897712936,0.01262058185359453,0.0011662896829392395,0.02277134443424671
3.956859,0.009016911421200759,0.012620082799387028,0.0011483237314690586,0.02278531795205685
3.959161,0.009076797926101363,0.012620082799387028,0.0011308568342063828,0.022827737559694774
3.961462000000001,0.009056336703593655,0.01262407523304707,0.0011118927743211918,0.022792304710961917
3.963764,0.009222022700485324,0.0126470317265923,0.0010929287144360008,0.022961983141513626
3.966066000000001,0.009161637141377221,0.012238306330645684,0.0010744637087583152,0.022474407180781215
3.968367,0.009057833866216171,0.01211454088718444,0.0010554996488731242,0.022227874402273737
3.970669,0.00907530076347885,0.012165444416349952,0.0010365355889879332,0.02227728076881673
3.972971,0.009190083231205005,0.011529150301781048,0.0010180705833102474,0.0217373041162963
3.975272,0.009279912988555909,0.011640439390054666,0.0009991065234250566,0.021919458902035636
3.977574,0.009133690105756938,0.011078005298196506,0.0009806415177473708,0.02119233692170081
3.979875,0.009131693888926914,0.01063833854138458,0.0009616774578621797,0.020731709888173674
3.982177,0.009243482031408042,0.010446202671495148,0.0009452086690145143,0.020634893371917703
3.984479,0.009235497164087959,0.010078399720563944,0.0009312351512043734,0.020245132035856282
3.98678,0.009196570935902568,0.009351277740229126,0.0009167625791867278,0.019464611255318426
3.989082,0.009333311788758946,0.009079293197138887,0.0009027890613765873,0.01931539404727442
3.991384,0.009383217209509449,0.008519354376318252,0.0008888155435664462,0.018791387129394148
3.993685,0.009416154787204778,0.00815155142538705,0.0008743429715488008,0.018442049184140632
3.995987,0.009411663299337234,0.007534221370703336,0.0008603694537386602,0.01780625412377923
3.998288,0.009385213426339469,0.007098047993343945,0.0008463959359285196,0.01732965735561193
4.00059,0.00933979949345651,0.006996739989220426,0.0008319233639108737,0.017168462846587813
