Wavelength,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,H2O_CH3OH_CO_NH3_100K_NASA,all
3.623124,0.00851996668010389,0.012009058831609474,0.011084766912240836,0.0316137924239542
3.625425,0.008208437904404214,0.011587570168742777,0.01046985536983942,0.030265863442986412
3.627727,0.008295316991209608,0.010782122655456416,0.010215807408659495,0.02929324705532552
3.630029,0.008344754463199287,0.01043473131460053,0.009436823224662709,0.028216309002462525
3.632330000000001,0.008309130402500841,0.009919418120616244,0.008885904823997908,0.027114453347115
3.634632,0.008249514627454461,0.009176039143299985,0.008737710179976281,0.02616326395073072
3.636934,0.008112107536189026,0.009100017215522655,0.008270512130154863,0.025482636881866545
3.639235,0.008216071631696737,0.008308523094043528,0.007951508724355068,0.02447610345009533
3.641537000000001,0.008132464142302424,0.008231538863382943,0.00732071918437991,0.023684722190065274
3.643838,0.007963431609396531,0.007683026219926281,0.007215828170104862,0.022862285999427683
3.64614,0.008015777167973841,0.0073058034896894206,0.006875654100873408,0.022197234758536667
3.648442,0.007963431609396531,0.007193695203789945,0.006346868666523521,0.02150399547971
3.650743,0.007925989994580818,0.006763545814973932,0.006304046188218572,0.02099358199777332
3.653045,0.007943075003283133,0.006441174349082737,0.006003326537200665,0.020387575889566537
3.655347,0.007816936747544759,0.006320405337233946,0.005831074321097608,0.019968416405876314
3.657648000000001,0.00779330854402028,0.005769005785127513,0.005299883129539579,0.01886219745868737
3.65995,0.007668260820752263,0.005435567836078858,0.005167085331650072,0.01827091398848119
3.662251,0.00778603832755121,0.00532105379297124,0.0048115144162864994,0.017918606536808948
3.664553,0.007603192383354081,0.005050646682775938,0.004830279322510016,0.017484118388640037
3.666855,0.007614461218881141,0.004827873565301873,0.004703736493361681,0.017146071277544694
3.669156,0.00760210185088372,0.00466139516649836,0.004297163525185472,0.01656066054256755
3.671458,0.007609008556529338,0.00434094830637368,0.004313041522759218,0.01626299838566224
3.673759,0.007574111517477798,0.00427310595310404,0.0038265974152726532,0.01567381488585449
3.676061,0.007531580751133736,0.0038819298310599475,0.0038622026219531725,0.015275713204146855
3.678363,0.0074396125127999925,0.0038689387421359744,0.003446006624944391,0.014754557879880356
3.680664,0.007393810149044846,0.003769340393718844,0.0033829757860910376,0.014546126328854731
3.682966,0.0074050789845719065,0.0033512197909435467,0.0032828962862322783,0.014039195061747731
3.685268,0.007328741711646666,0.00337864542311638,0.0029297311280768487,0.013637118262839894
3.687569,0.007353823958464959,0.0032626879256838753,0.002886427498330271,0.013502939382479106
3.689871,0.00729857031330002,0.0028570772603909236,0.002807037510461544,0.012962685084152487
3.692172,0.007345826720348982,0.0028926824670714433,0.00235908551830527,0.012597594705725695
3.694474,0.007320744473530686,0.002884502892563757,0.0024192294485088518,0.012624476814603294
3.696776,0.0071698874817974715,0.0024346262946409692,0.0024153802369758226,0.012019894013414262
3.699077,0.007116814901573256,0.0024187482970672233,0.002231099234832049,0.01176666243347253
3.701379,0.007158982157093865,0.0024100875711179077,0.0021286139777651467,0.01169768370597692
3.703681,0.007134263421099024,0.0022104097228420176,0.001966947093377921,0.01131162023731896
3.705982,0.007109908195927639,0.001903916254524568,0.0019472198842711466,0.010961044334723351
3.708284,0.00702448315241606,0.0019289361294892574,0.0017744865167264613,0.010727905798631776
3.710585,0.007037933052883839,0.0017013514975989061,0.0014482658393022362,0.01018755038978498
3.712887,0.00703284390135549,0.0016763316226342164,0.0014439354763275784,0.010153111000317286
3.715189,0.00705865316982069,0.0014136229355049734,0.0014376805075864056,0.009909956612912071
3.71749,0.0068830774420926355,0.0014492281421854935,0.0014915694690488144,0.009823875053326945
3.719792,0.006778749835761468,0.0014641438368759815,0.0010643069888825736,0.009307200661520023
3.722094,0.006864174879273051,0.00118315139496485,0.0009637463375821858,0.009011072611820086
3.724395,0.006858722216921248,0.0009618217318156713,0.0009584536717242707,0.008778997620461191
3.726697,0.006855814130333619,0.0009613405803740425,0.0009603782774907851,0.008777532988198446
3.728998,0.006821280602105535,0.0009618217318156713,0.0009680767005568436,0.008751179034478048
3.7313,0.0067754782383503895,0.0009642274890238144,0.0008651102920483126,0.008604816019422515
3.733602,0.0067616648270591535,0.0009507552486582123,0.0006774612298131392,0.008389881305530505
3.735903,0.006744943329180293,0.0008959039843125463,0.00047826453297887794,0.008119111846471717
3.738205,0.006699140965425147,0.0008184386022103338,0.0004821137445119072,0.007999693312147388
3.740507,0.006610807835325938,0.0004777833815372493,0.0004816325930702785,0.007570223809933468
3.742808,0.006640979233672582,0.0004965482877607667,0.00048067029018702127,0.00761819781162037
3.74511,0.00668714510825118,0.00048018913874539257,0.0004850006531616791,0.007652334900158252
3.747411,0.006634072528026965,0.0004811514416286499,0.00047056610991281963,0.0075857900795684345
3.749713,0.006684237021663551,0.0004811514416286499,0.00046334883828838986,0.00762873730158059
3.752015,0.00654101375722286,0.0004811514416286499,0.00015541191564605393,0.007177577114497564
3.754316,0.006454861692064373,0.0004845195017200505,0.0005360027059743161,0.007475383899758739
3.756618,0.0065806364369792964,0.00040945987682598106,0.0003777038816784902,0.007367800195483765
3.75892,0.0065413772680463144,0.00022373542035732222,2.40575720814325e-06,0.0067675184456117785
3.761221,0.006496665436761529,0.0005581356722892339,7.698423066058399e-06,0.007062499532116822
3.763523,0.006450863073006385,0.0,1.4434543248859498e-06,0.006452306527331271
3.765824,0.006370527181023153,6.784235326963962e-05,3.3680600914005493e-06,0.006441737594384193
3.768126,0.006418147098895567,0.00044747084071464444,3.8492115330292e-06,0.006869467151143241
3.770428,0.006452317116300198,0.0004955859848775095,7.072926191941154e-05,0.007018632363097119
3.772729,0.006457769778652001,0.00017080876177817068,0.00029398353083510514,0.006922562071265278
3.775031,0.006318181622445846,0.00022902808621523736,9.141877390944349e-05,0.006638628482570526
3.777333,0.006264745531398176,0.0004965482877607667,0.00043351744890741365,0.007194811268066356
3.779634,0.006330540990443265,0.00047922683586213533,0.00047585877577073477,0.0072856266020761345
3.781936,0.0062051297563517965,0.0004811514416286499,0.0004854818046033077,0.007171763002583755
3.784237,0.006253113185047663,0.00048067029018702127,0.0004777833815372493,0.007211566856771935
3.786539,0.00610879938813661,0.00048307604739516443,0.0004917367733444801,0.007083612208876254
3.788841000000001,0.006113161518018053,0.000500397499293796,0.0004734530185625916,0.007087012035874441
3.791142,0.006160417925067011,0.0008631856862817978,0.0009161123448609494,0.007939715956209759
3.793444,0.006262927977280907,0.0009618217318156713,0.0010599766259079158,0.008284726335004494
3.795746,0.006147331535422686,0.000953642157307984,0.0014001506951393716,0.00850112438787004
3.798047,0.00612006822366367,0.0010907703181721497,0.0014583700195764378,0.008669208561412258
3.800349,0.006119341202016763,0.0014554831109266661,0.0014564454138099232,0.009031269726753352
3.80265,0.006158963881773198,0.00143623705326152,0.0019544371558955762,0.009549638090930294
3.804952,0.006119341202016763,0.0015175516468967619,0.002070875804769709,0.009707768653683236
3.807254,0.006033916158505184,0.001939040309763459,0.002384586544711589,0.010357543012980232
3.809555000000001,0.0061658705874188145,0.0021367935522728343,0.0026102465708354263,0.010912910710527076
3.811857,0.006052818721324765,0.002414417934092565,0.002900380890137502,0.011367617545554834
3.814159,0.006102256193314446,0.002450023140773085,0.0031024644956215352,0.011654743829709066
3.81646,0.006094258955198471,0.0028387935056090343,0.0034027029951978127,0.012335755456005315
3.818762,0.0059165021625296925,0.002885465195447013,0.0034666961369344226,0.012268663494911129
3.821063,0.005944856006759067,0.003426760567279245,0.003837663898430112,0.013209280472468424
3.823365,0.005912503543471704,0.0033805700288828946,0.0038636460762780577,0.013156719648632657
3.825667,0.005822352859255227,0.003383938088974295,0.004158110758554793,0.013364401706784315
3.827968,0.005691488962811957,0.003910317766116039,0.004347684426556481,0.013949491155484474
3.83027,0.005616969244003981,0.0038617214705115453,0.004492029859045076,0.0139707205735606
3.832572,0.0055598980447217755,0.0038742314079938892,0.00481103326484487,0.014245162717560537
3.834873,0.005557353468957602,0.004320258794383648,0.004830279322510016,0.014707891585851262
3.837175,0.005552264317429253,0.00434479751790671,0.004826911262418616,0.014723973097754578
3.839476,0.005440302983805565,0.004344316366465081,0.004872620649373338,0.014657239999643985
3.841778,0.005498828226381584,0.004352014789531139,0.005208945507071764,0.015059788522984488
3.84408,0.005621694884708877,0.004332287580424364,0.0053292333674789276,0.01528321583261217
3.846381,0.005764554638326116,0.004849044228733534,0.005315761127113325,0.015929359994172974
3.848683,0.005854705322542591,0.004870214892165194,0.005316242278554953,0.016041162493262737
3.850984,0.0060430039290915215,0.004425149808658694,0.005316723429996582,0.0157848771677468
3.853286,0.00619931358317654,0.004853374591708193,0.005315761127113325,0.016368449301998055
3.855588,0.006255657760811838,0.004513200522476736,0.005319129187204725,0.0160879874704933
3.857889,0.006252022652577303,0.004330362974657849,0.005308543855488894,0.015890929482724046
3.860191,0.006191679855884016,0.004344316366465081,0.005293147009356778,0.015829143231705874
3.862493,0.006262564466457454,0.004344316366465081,0.004792749510062981,0.015399630342985516
3.864794,0.006270198193749979,0.0043481655779981105,0.004843751562875619,0.015462115334623706
3.867096,0.006274196812807968,0.004347203275114852,0.004826911262418616,0.015448311350341437
3.869397,0.0062836480942177605,0.004183611784961111,0.004833166231159788,0.015300426110338659
3.871699,0.0063857946356082025,0.003825153960947767,0.0047504081831996605,0.014961356779755632
3.874001,0.0064319605101868,0.0038602780161866588,0.004339986003490422,0.014632224529863885
3.876302,0.00626001989069328,0.0038593157133034,0.004360675515480454,0.014480011119477134
3.878604,0.006306549276095332,0.0038689387421359744,0.004610874265127352,0.014786362283358657
3.880906,0.0063879757005489216,0.0038458434729377994,0.004861073014774251,0.015094892188260971
3.883207,0.006446864453948395,0.004266369832921239,0.004825467808093732,0.015538702094963363
3.885509,0.0064206916746597405,0.004349609032322996,0.0048288358681851315,0.01559913657516787
3.88781,0.006429415934422626,0.004341910609256937,0.004831722776834903,0.015603049320514466
3.890112,0.00644322934571386,0.004331806428982735,0.00487550755802311,0.015650543332719702
3.892414,0.006280376496806678,0.0045425507604160845,0.00533452603333684,0.016157453290559603
3.894715,0.006431233488539893,0.0048504876830584185,0.005265721377183946,0.016547442548782258
3.897017,0.0064061512417216,0.004832203928276531,0.005604451992090515,0.016842807162088646
3.899319,0.006354532704791198,0.004794674115829497,0.005822413595148293,0.016971620415768992
3.90162,0.006413784969014125,0.005146395819660039,0.005802205234599889,0.017362386023274053
3.903922,0.0063857946356082025,0.005321534944412868,0.0058060544461329185,0.017513384026153992
3.906223,0.00639888102525253,0.005325865307387525,0.006072131193353563,0.01779687752599362
3.908525,0.006446500943124942,0.005264759074300688,0.006320405337233946,0.01803166535465957
3.910827,0.006523565237697091,0.005731957124122107,0.006242458803690104,0.0184979811655093
3.913128,0.006500300544996064,0.00580557329469129,0.006562424512373156,0.018868298352060508
3.91543,0.006466130527591432,0.006157776149963462,0.0068005944759793385,0.019424501153534238
3.917732,0.006577728350391667,0.00625160068108105,0.006749592423166703,0.019578921454639416
3.920033,0.006438140194185511,0.006763545814973932,0.007248546468135611,0.020450232477295053
3.922335,0.006525019280990905,0.0067688384808318475,0.007299067369506619,0.02059292513132937
3.924636,0.0064904857527628215,0.00673515787991784,0.0076690728281190515,0.020894716460799708
3.926938,0.0065224747052267315,0.007145098908185451,0.007832183166831163,0.021499756780243344
3.92924,0.006538105670635233,0.007256726042643298,0.008153592329839102,0.021948424043117632
3.931541,0.006541740778869768,0.007343814453578083,0.008248379163839947,0.022133934396287795
3.933843,0.006469765635825967,0.0077017911261497984,0.008250303769606459,0.022421860531582224
3.936145,0.006523201726873637,0.0077542366332873204,0.008228651954733173,0.02250609031489413
3.938446,0.0065497380169857455,0.007752793178962436,0.008726643696818824,0.02302917489276701
3.940748,0.00650902480475895,0.00775183087607918,0.008461529252481437,0.02272238493331957
3.943049,0.0065562812118079095,0.00775134972463755,0.008604431230645145,0.0229120621670906
3.945351,0.006628983376498616,0.007752312027520808,0.008182461416336821,0.022563756820356246
3.947653,0.006558098765925176,0.0077681900250945535,0.008242605346540402,0.022568894137560132
3.949954,0.006510842358876217,0.007592569748900097,0.008277729401779293,0.02238114150955561
3.952256,0.006581726969449656,0.007275972100308443,0.007896176308567775,0.02175387537832588
3.954558,0.006544285354633942,0.007262981011384471,0.007757604693378722,0.02156487105939713
3.956859,0.006567913558158422,0.007016150321828973,0.007461215405335475,0.02104527928532287
3.959161,0.0066115348569728465,0.006734195577034585,0.007239885742186296,0.020585616176193727
3.961462000000001,0.006596630913211251,0.006815991322111455,0.0070488686198597215,0.020461490855182427
3.963764,0.006717316506597823,0.006262667164238507,0.006561943360931528,0.019541927031767856
3.966066000000001,0.006673331696959947,0.006021129140540925,0.006172691844653949,0.01886715268215482
3.968367,0.0065977214456816105,0.005820007837940149,0.005947512969971742,0.018365242253593504
3.970669,0.006610444324502485,0.005418727535621857,0.005430756321662572,0.017459928181786908
3.972971,0.0066940518138967975,0.005206539749863621,0.005100686432705319,0.017001277996465742
3.975272,0.0067594837621184345,0.004708548007777968,0.0048504876830584185,0.016318519452954827
3.977574,0.006652975090846549,0.004390025753419803,0.004334693337632507,0.01537769418189886
3.979875,0.006651521047552733,0.004357788606830682,0.0042952389194189575,0.015304548573802371
3.982177,0.006732947472006325,0.003842956564288028,0.003811681720582165,0.01438758575687652
3.984479,0.006727131298831069,0.003782331482642817,0.003584097088691813,0.014093559870165697
3.98678,0.0066987774546016935,0.0034695830455841944,0.0033772019687914943,0.013545562468977382
3.989082,0.006798379420227961,0.002960043668899455,0.0031371073994187976,0.012895530488546213
3.991384,0.006834730502573315,0.0028912390127465576,0.0026150580852517123,0.012341027600571585
3.993685,0.006858722216921248,0.002570792152621876,0.0024418435662653983,0.011871357935808522
3.995987,0.006855450619510165,0.0024389566576156264,0.002194531725268272,0.011488939002394064
3.998288,0.006836184545867129,0.00203142138655616,0.001933747643905544,0.010801353576328832
4.00059,0.006803105060932857,0.0019255680693978567,0.0018067236633155805,0.010535396793646295
