Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,CO_CH3OH_10K,all
3.609314,0.05857679977909443,0.0004951350377787551,0.00020329720332374463,0.059275232020196925
3.611616,0.05808710578568686,0.0004951350377787551,0.00017955446424943868,0.05876179528771505
3.613917,0.05746336424458896,0.0004951350377787551,0.00015680100596989548,0.05811530028833761
3.616219,0.05695734711806781,0.0004946403973813739,0.00013058506490868271,0.05758257258035788
3.618521,0.05638455353790017,0.0004946403973813739,0.00010931552782128361,0.05698850946310284
3.620822,0.05561687164116429,0.0004951350377787551,0.00010041200066841888,0.05621241867961146
3.623124,0.05515932927358652,0.0004951350377787551,9.942271987365611e-05,0.05575388703123893
3.625425,0.05495801063185229,0.0004946403973813739,9.200311391293553e-05,0.055544654143146605
3.627727,0.054178952005976624,0.0004946403973813739,6.677645364648546e-05,0.054740368857004486
3.630029,0.05353394092779132,0.0004951350377787551,2.671058145859419e-05,0.05405578654702867
3.632330000000001,0.05309024849134023,0.0004951350377787551,2.1269537087399077e-05,0.05360665306620638
3.634632,0.05279395889330878,0.0004946403973813739,6.183004967267172e-05,0.05335042934036283
3.636934,0.05230871666347766,0.0004946403973813739,6.529253245434134e-05,0.052868649593313374
3.639235,0.05173097667933621,0.0004951350377787551,1.483921192144121e-06,0.05222759563830711
3.641537000000001,0.051039964044194426,0.0004951350377787551,0.0001038744834500885,0.05163897356542327
3.643838,0.05073526555940752,0.0004946403973813739,0.00016768309471228572,0.05139758905150118
3.64614,0.05038852264084317,0.0004951350377787551,0.0001206922569610552,0.051004349935582984
3.648442,0.049901301849422514,0.0004951350377787551,5.935684768576484e-06,0.05040237257196984
3.650743,0.04925777469242935,0.0004946403973813739,0.00013256362649820817,0.04988497871630893
3.653045,0.04878737167451967,0.0004946403973813739,0.00019884543974731222,0.04948085751164835
3.655347,0.04844508051953175,0.0004951350377787551,0.00020181328213160049,0.049142028839442096
3.657648000000001,0.0479445044373818,0.000497608239765662,0.00014987604040655626,0.04859198871755401
3.65995,0.04749734951814903,0.00048524222983112775,6.529253245434134e-05,0.0480478842804345
3.662251,0.04692702913996831,0.00036108749008840286,1.286065033191572e-05,0.04730097728038863
3.664553,0.046560005965111326,0.0004095622490317775,4.7485478148611874e-05,0.04701705369229171
3.666855,0.04606833341011424,0.00047584406228088163,3.957123179050991e-05,0.046583748704185635
3.669156,0.04550543263789425,0.0005406419543378415,1.9290975497873576e-05,0.04606536556772997
3.671458,0.0451240648915132,0.000158779567559421,1.1376729139771593e-05,0.045294221188212386
3.673759,0.04482629137228961,0.0005317384271849769,1.1871369537152969e-05,0.04536990116901175
3.676061,0.04435242587159826,0.0005025546437394758,6.924965563339234e-06,0.04486190548090107
3.678363,0.04367625244837792,0.0002656218933937977,7.914246358101981e-06,0.04394978858812983
3.680664,0.0434086519933946,0.0002324809867692457,2.225881788216182e-05,0.043663391798046014
3.682966,0.04287988140859391,0.00017609198146776905,2.324809867692457e-05,0.043079221488738606
3.685268,0.04241491943505543,0.0005025546437394758,7.914246358101981e-06,0.042925388325153004
3.687569,0.041984582289333626,0.00020181328213160049,1.5828492716203963e-05,0.042202224064181434
3.689871,0.0416427857747431,4.402299536694226e-05,4.056051258527265e-05,0.04172736928269531
3.692172,0.04106603507139641,0.0005292652251980699,6.331397086481585e-05,0.041658614267459294
3.694474,0.04082168271509002,0.000342785795385292,8.408886755483354e-05,0.04124855737803015
3.696776,0.04051005926473975,0.00025622372584355163,0.00010288520265532576,0.04086916819323863
3.699077,0.03996941731040191,0.00032992514505337633,0.00011920833576891109,0.04041855079122419
3.701379,0.0394782393958022,0.000362571411280547,0.00013107970530606405,0.03997189051238882
3.703681,0.03934072936533019,0.000199834720542075,0.00013998323245892878,0.039680547318331184
3.705982,0.03900190069312394,6.924965563339234e-06,0.00015037068080393762,0.03915919633949121
3.708284,0.03829753276725286,1.0387448345008847e-05,0.00016718845431490433,0.03847510866991277
3.710585,0.03829060780168953,0.0001835115874284897,0.00018944727219706616,0.03866356666131509
3.712887,0.03772968559105905,0.0005376741119535532,0.0002136846516687535,0.03848104435468135
3.715189,0.037576347067870816,0.00016372597153323473,0.00023742739074305942,0.03797750043014711
3.71749,0.03720734533142432,0.0003492161205512498,0.0002616647702147467,0.03781822622219032
3.719792,0.036957057290349336,0.0004150032934029726,0.0002888699920707222,0.03766093057582304
3.722094,0.03643966343468843,2.2753458279543194e-05,0.0003190430563109861,0.03678145994927896
3.724395,0.03604543503797547,0.00021269537087399072,0.0003497107609486313,0.036607841169798094
3.726697,0.0360207030181064,5.9356847685764856e-05,0.0003779052635993696,0.036457965129391534
3.728998,0.035699681400205886,9.892807947627477e-06,0.0004006587218789128,0.03611023293003244
3.7313,0.035253515761767884,0.0003373447510140969,0.0004179711357872608,0.036008831648569245
3.733602,0.034938429828635965,0.00027106293776499286,0.0004283585841322697,0.03563785135053322
3.735903,0.034770746733923684,0.0001380046708694033,0.0004347889092982275,0.035343540314091315
3.738205,0.03434634527297045,0.0004985975205604248,0.0004417138748615668,0.035286656668392445
3.740507,0.03418954426700056,1.830169470311083e-05,0.0004521013232065757,0.034659947284910245
3.742808,0.033830435338501684,0.0001716402178913367,0.00046347805234634717,0.03446555360873937
3.74511,0.033559372400736684,0.00048425294903636486,0.00047238157949921203,0.034516006929272265
3.747411,0.033192349225879714,0.0002794718245204762,0.00047782262387040714,0.033949643674270585
3.749713,0.03317206896958707,0.000211706090079228,0.0004817797470494581,0.03386555480671576
3.752015,0.032928705894075434,0.0003991748006867687,0.0004867261510232719,0.033814606845785466
3.754316,0.0325552523940525,0.0005015653629447131,0.0004901886338049414,0.03354700639080215
3.756618,0.032135797337073085,0.0004921671953944669,0.0004887047126127974,0.03311666924508035
3.75892,0.03199630874501155,0.0005569650874514268,0.0004788119046651698,0.033032085737128146
3.761221,0.031643135501281235,1.533385231882259e-05,0.00046545661393587273,0.03212392596753594
3.763523,0.03151007723438565,0.0005589436490409524,0.00045655308678300803,0.032525573970209616
3.765824,0.03136514759795291,0.00048326366824160213,0.00045655308678300803,0.032304964352977535
3.768126,0.030865066156200344,0.0004946403973813739,0.0004649619735384914,0.031824668527120216
3.770428,0.030595981780024876,0.0004951350377787551,0.0004788119046651698,0.0315699287224688
3.772729,0.030555421267439608,0.0004946403973813739,0.0004946403973813739,0.031544702062202355
3.775031,0.03019087129456953,0.0004946403973813739,0.0005065117669185267,0.03119202345886943
3.777333,0.029925744041573117,0.0004951350377787551,0.0005109635304949592,0.03093184260984683
3.779634,0.029817912434943975,0.0004946403973813739,0.0005129420920844845,0.03082549492440984
3.781936,0.02976102878924512,0.0004946403973813739,0.0005223402596347309,0.030778009446261217
3.784237,0.0296472614978474,0.0004951350377787551,0.0005460829987090366,0.030688479534335195
3.786539,0.029332670205112845,0.0004951350377787551,0.0005772453437440633,0.03040505058663567
3.788841000000001,0.02889194561104604,0.0004946403973813739,0.0006064291271895642,0.02999301513561698
3.791142,0.02888947240905913,0.0004951350377787551,0.000628687945071726,0.03001329539190961
3.793444,0.02874305885143425,0.0004951350377787551,0.000648473560966981,0.029886667450179982
3.795746,0.028649077175931795,0.0004946403973813739,0.0006717216596439057,0.029815439232957076
3.798047,0.028214782907030937,0.0004951350377787551,0.0007004108026920253,0.02941032874750172
3.800349,0.028170759911664,0.0004946403973813739,0.0007335517093165772,0.02939895201836195
3.80265,0.02813712436464207,0.0004951350377787551,0.0007706497391201803,0.029402909141541006
3.804952,0.027798295692435825,0.0004951350377787551,0.0008087370497185462,0.029102167779933127
3.807254,0.027637042922889498,0.0004946403973813739,0.0008448457987273862,0.028976529118998264
3.809555000000001,0.027315032024194226,0.0004951350377787551,0.0008779867053519385,0.02868815376732492
3.811857,0.02714685428908456,0.0004951350377787551,0.000909149050386965,0.02855113837725028
3.814159,0.027196318328822692,0.0004946403973813739,0.0009413006762167543,0.028632259402420826
3.81646,0.026918825065891744,0.0004951350377787551,0.0009759255040334504,0.02838988560770395
3.818762,0.02692228754867341,0.0004951350377787551,0.001013518174234435,0.0284309407606866
3.821063,0.02665419245329271,0.0004946403973813739,0.0010555626080118515,0.028204395458685937
3.823365,0.026322783387047185,0.0004951350377787551,0.0010990909629814123,0.027917009387807355
3.825667,0.02622187674598139,0.0004951350377787551,0.0011386621947719225,0.02785567397853207
3.827968,0.026238694519492355,0.0004946403973813739,0.0011718031013964745,0.027905138018270204
3.83027,0.02601660098106812,0.0004951350377787551,0.0011999976040472126,0.02771173362289409
3.832572,0.02575740941284028,0.0004985975205604248,0.0012291813874927141,0.027485188320893417
3.834873,0.02542055930222356,0.0004743601410887374,0.0012618276537198847,0.027156747097032183
3.837175,0.025313222335991804,0.0006999161622946441,0.001296947121933962,0.02731008562022041
3.839476,0.02517620694591716,0.0005698257377833426,0.0013345397921349464,0.027080572475835448
3.841778,0.025134657152537127,0.0008329744291902334,0.0013731217431306936,0.027340753324858053
3.84408,0.02498972751610438,0.000987302233173222,0.0014126929749212036,0.02738972272419881
3.846381,0.02491849929888146,0.0009927432775444173,0.0014522642067117133,0.0273635067831376
3.848683,0.024578681345880458,0.0009877968735706034,0.0014898568769126975,0.027056335096363758
3.850984,0.024616768656478827,0.0009887861543653662,0.0015254709855241568,0.02713102579636835
3.853286,0.024493108557133485,0.0009887861543653662,0.0015591065325460901,0.027041001244044943
3.855588,0.02442682674388438,0.0009887861543653662,0.0015917527987732607,0.02700736569702301
3.857889,0.024315532654473573,0.0009887861543653662,0.0016273669073847198,0.02693168571622366
3.860191,0.024293273836591408,0.0009887861543653662,0.0016629810159961786,0.02694504100695295
3.862493,0.024280907826656883,0.0009887861543653662,0.001693648720633824,0.02696334270165606
3.864794,0.024133504988237228,0.0009887861543653662,0.0017134343365290787,0.026835725479131677
3.867096,0.023972746859088283,0.0009887861543653662,0.0017267896272583755,0.026688322640712026
3.869397,0.02373680338953736,0.0009887861543653662,0.0017426181199745796,0.026468207663877308
3.871699,0.023672005497480404,0.0009887861543653662,0.0017683394206384113,0.02642913107248418
3.874001,0.02365716628555897,0.0009887861543653662,0.0018009856868655817,0.026446938126789915
3.876302,0.023591379112707242,0.0009887861543653662,0.001833137312695371,0.02641330257976798
3.878604,0.023300530559046996,0.0009887861543653662,0.0018608371749487282,0.026150153888361092
3.880906,0.0230586514047275,0.0009887861543653662,0.0018826013524335086,0.025930038911526374
3.883207,0.023204075681557627,0.0009887861543653662,0.0018989244855470934,0.026091786321470092
3.885509,0.022945873394124548,0.0009887861543653662,0.0019152476186606792,0.025849907167150597
3.88781,0.023037876508037482,0.0009887861543653662,0.0019414635597218921,0.02596812622212474
3.890112,0.02282715969875302,0.0009887861543653662,0.0019869704762809784,0.025802916329399364
3.892414,0.02275939396431177,0.0009887861543653662,0.002044348762377217,0.025792528881054357
3.894715,0.022443318750385074,0.0009887861543653662,0.0021017270484734573,0.025533831953223896
3.897017,0.02257241989410161,0.0009887861543653662,0.002151191088211595,0.025712397136678573
3.899319,0.022403747518594558,0.000988291513967985,0.0021957087239759185,0.02558774775653846
3.90162,0.022206386000039397,0.0009892807947627477,0.002242204921329767,0.025437871716131908
3.903922,0.022132684580829568,0.0009937325583391798,0.002294636803452193,0.025421053942620942
3.906223,0.02223606442388228,0.0009408060358193726,0.0023539936511379573,0.02553086411083961
3.908525,0.021997647752344456,0.001385487753065228,0.0024212647451818245,0.02580440025059151
3.910827,0.02184628779074576,0.0014720498226069685,0.002491998322007361,0.025810335935360085
3.913128,0.021865578766243628,0.0015259656259215381,0.0025597640564486088,0.02595130844861377
3.91543,0.021558407079469797,0.0011327265100033461,0.0026191209041343737,0.025310254493607517
3.917732,0.02149558774900236,0.0014507802855195694,0.0026725420670515626,0.02561891010157349
3.920033,0.02150102879337356,0.0014651248570436294,0.002725963229968751,0.025692116880385932
3.922335,0.021433263058932308,0.0014829319113493589,0.0027823522352702274,0.025698547205551897
3.924636,0.02131900112713721,0.0014784801477729262,0.002842203723353374,0.025639684998263516
3.926938,0.021180007175473047,0.0014789747881703073,0.0029030444922312827,0.02556202645587464
3.92924,0.02102023832711886,0.0014789747881703073,0.0029648745419039546,0.025464087657193126
3.931541,0.02101875440592672,0.0014789747881703073,0.0030281885127687704,0.025525917706865797
3.933843,0.021139446662887768,0.0014789747881703073,0.003092491764428349,0.025710913215486426
3.936145,0.02098215101652049,0.0014789747881703073,0.003159268218074834,0.025620394022765638
3.938446,0.020882233656249458,0.0014789747881703073,0.003227528592913464,0.02558873703733323
3.940748,0.020727905852266467,0.0014789747881703073,0.003298756810136381,0.02550563745057316
3.943049,0.020656182994646173,0.0014789747881703073,0.0033739421505383504,0.02550909993335483
3.945351,0.020710098797960732,0.0014789747881703073,0.0034545685353115146,0.02564364212144256
3.947653,0.020605235033715887,0.0014789747881703073,0.0035406359644558727,0.025624845786342068
3.949954,0.02034159170191161,0.0014789747881703073,0.003629671235984521,0.025450237726066444
3.952256,0.0203049883125054,0.0014789747881703073,0.0037201904287053117,0.025504153529381016
3.954558,0.020301031189326343,0.0014789747881703073,0.003810214981028722,0.02559022095852537
3.956859,0.02023672793766677,0.0014794694285676893,0.003897766331365225,0.025613963697599683
3.959161,0.020210017356208167,0.0014779855073755448,0.0039818551989200595,0.02566985806250377
3.961462000000001,0.02001760224162681,0.0014760069457860196,0.004064460145282747,0.025558069332695586
3.963764,0.019791551580023527,0.001541794118637742,0.0041480543724402,0.025481400071101463
3.966066000000001,0.01986376907804121,0.00190832265309734,0.004233627161187178,0.026005718892325728
3.968367,0.019832606733006183,0.001983507993499309,0.004320189230728919,0.02613630395723441
3.970669,0.019829144250224508,0.0018875477564073218,0.004405762019475896,0.02612245402610773
3.972971,0.019810347915124017,0.0017475645239483936,0.004492324089017637,0.02605023652809005
3.975272,0.01949328342040256,0.0020112078557526654,0.0045843272029305725,0.0260888184790858
3.977574,0.019471519242917776,0.00197658302793597,0.0046862231247911355,0.02613432539564488
3.979875,0.019487842376031364,0.0019790562299228766,0.004795538652612418,0.02626243725856666
3.982177,0.019543736740935458,0.0019795508703202578,0.004909305944010135,0.02643259355526585
3.984479,0.01942452840516655,0.0019795508703202578,0.005023567875805232,0.02642764715129204
3.98678,0.019250909625685687,0.0019795508703202578,0.005140303009587236,0.02637076350559318
3.989082,0.01917473500448896,0.0019795508703202578,0.005262479187740436,0.026416765062549648
3.991384,0.01909757110249746,0.0019795508703202578,0.0053900964102648295,0.026467218383082542
3.993685,0.019149013703825126,0.0019795508703202578,0.005520681475173513,0.02664924604931889
3.995987,0.01906443019587291,0.0019795508703202578,0.005650771899684814,0.02669475296587798
3.998288,0.018915048795863733,0.0019795508703202578,0.005781356964593496,0.026675956630777486
4.00059,0.018891306056789427,0.0019795508703202578,0.005916393793078611,0.026787250720188296
