Wavelength,H2O_40K,CO_CH3OH_10K,CH3OH,all
3.611616,0.0004988015016255549,0.00018088406102904737,0.017674814448210226,0.018354500010864826
3.613917,0.0004988015016255549,0.0001579621139013995,0.01617292860815086,0.016829692223677813
3.616219,0.0004983031984271279,0.00013155204438476174,0.015222664408750326,0.015852519651562216
3.618521,0.0004983031984271279,0.00011012500685239525,0.01398637417345262,0.014594802378732143
3.620822,0.0004988015016255549,0.00010115554928070693,0.012861703854602596,0.013461660905508856
3.623124,0.0004988015016255549,0.00010015894288385269,0.011924893841559595,0.012523854286069004
3.625425,0.0004983031984271279,9.268439490744577e-05,0.011558640990715656,0.012149628584050231
3.627727,0.0004983031984271279,6.727093178766226e-05,0.01058844466337804,0.011154018793592829
3.630029,0.0004988015016255549,2.6908372715064904e-05,0.009720898794916407,0.010246608669257027
3.632330000000001,0.0004988015016255549,2.1427037532366494e-05,0.009048189477039786,0.009568418016197709
3.634632,0.0004983031984271279,6.228789980339097e-05,0.00832764305211416,0.008888234150344678
3.636934,0.0004983031984271279,6.577602219238087e-05,0.007512419019487378,0.008076498240106887
3.639235,0.0004988015016255549,1.4949095952813831e-06,0.007025576794624074,0.0075258732058449095
3.641537000000001,0.0004988015016255549,0.00010464367166969684,0.006599527559968879,0.007202972733264131
3.643838,0.0004983031984271279,0.00016892478426679632,0.006234769618720223,0.006901997601414147
3.64614,0.0004988015016255549,0.00012158598041621919,0.005838120272772229,0.0064585077548140035
3.648442,0.0004988015016255549,5.9796383811255325e-06,0.005469375905936154,0.005974157045942835
3.650743,0.0004983031984271279,0.00013354525717847025,0.004990008229049258,0.005621856684654856
3.653045,0.0004983031984271279,0.00020031788576770532,0.004606813069458796,0.005305434153653629
3.655347,0.0004988015016255549,0.0002033077049582681,0.004559474265608219,0.005261583472192043
3.657648000000001,0.0005012930176176905,0.00015098586912341968,0.00398343576822646,0.004635714654967571
3.65995,0.0004888354376570124,6.577602219238087e-05,0.0034587225002826933,0.004013333960132087
3.662251,0.00036376133485180334,1.2955883159105325e-05,0.0035045663945379893,0.0038812836125488985
3.664553,0.0004125950482976618,4.7837107049004274e-05,0.0035504102887932852,0.004010842444139952
3.666855,0.00047936767688689687,3.986425587417023e-05,0.002939490567521627,0.0034587225002826946
3.669156,0.0005446453958808506,1.9433824738657988e-05,0.0029205550459813962,0.003484634266600905
3.671458,0.00015995532669510801,1.146097356382394e-05,0.0024940075081277746,0.0026654238083867066
3.673759,0.0005356759383091624,1.1959276762251068e-05,0.0024969973273183373,0.0030446325423897505
3.676061,0.0005062760496019618,6.97624477797979e-06,0.002552807285542176,0.003066059579922117
3.678363,0.00026758881755536756,7.972851174834042e-06,0.0019379011386831,0.002213462807413302
3.680664,0.0002342025032607501,2.2423643929220748e-05,0.00199520600650222,0.0022518321536921905
3.682966,0.00017739593864005748,2.3420250326075006e-05,0.0015811160486092766,0.001781932237575409
3.685268,0.0005062760496019618,7.972851174834042e-06,0.0015068688720436345,0.0020211177728204303
3.687569,0.0002033077049582681,1.5945702349668087e-05,0.0014959062016782375,0.0017151596089861735
3.689871,4.434898466001437e-05,4.086086227102448e-05,0.0014939129888845294,0.0015791228358155679
3.692172,0.0005331844223170269,6.378280939867235e-05,0.0015228145743933026,0.002119781806109001
3.694474,0.0003453241165099995,8.471154373261172e-05,0.0008745221132396093,0.0013045577734822206
3.696776,0.0002581210567852522,0.00010364706527284258,0.0013992353811833748,0.0017610035032414695
3.699077,0.0003323682333508942,0.00012009107082093779,0.000998101306449537,0.0014505606106213688
3.701379,0.00036525624444708465,0.00013205034758318886,0.0009971047000526829,0.0014944112920829565
3.703681,0.00020131449216455964,0.00014101980515487714,0.0010404570783158428,0.0013827913756352796
3.705982,6.97624477797979e-06,0.00015148417232184686,0.0004489711817828421,0.0006074315988826688
3.708284,1.0464367166969683e-05,0.00016842648106836917,0.0004978048952287007,0.0006766957434640394
3.710585,0.0001848704866164644,0.00019085012499758992,0.000499299804823982,0.0008750204164380363
3.712887,0.0005416555766902878,0.00021526698172051923,0.0004988015016255549,0.001255724060036362
3.715189,0.00016493835867937933,0.00023918553524502129,0.0004988015016255549,0.0009029253955499557
3.71749,0.0003518020580895522,0.0002636023919679506,0.0004988015016255549,0.0011142059516830577
3.719792,0.0004180763834803602,0.0002910090678814426,0.0004988015016255549,0.0012078869529873581
3.722094,2.292194712764788e-05,0.00032140556298549744,0.0004988015016255549,0.0008431290117387003
3.724395,0.0002142703753236649,0.0003523003612879793,0.000499299804823982,0.0010658705414356264
3.726697,5.9796383811255335e-05,0.00038070364359832565,0.00048634392166487666,0.0009268439490744576
3.728998,9.966063968542558e-06,0.0004036255907259735,0.00016194853948881652,0.0005755401941833325
3.7313,0.0003398427813273011,0.00042106620267092296,0.0004200695962740687,0.0011809785802722927
3.733602,0.000273070152738066,0.0004315305698378927,0.0005082692623956703,0.0012128699849716289
3.735903,0.00013902659236116863,0.00043800851141744527,0.0004843507088711682,0.001061385812649782
3.738205,0.0005022896240145448,0.0004449847561954251,0.0004968082888318464,0.0014440826690418165
3.740507,1.8437218341803726e-05,0.0004554491233623949,0.0004983031984271279,0.0009721895401313263
3.742808,0.00017291120985421336,0.00046691009692621864,0.0004988015016255549,0.0011386228084059866
3.74511,0.000487838831260158,0.00047587955449790713,0.0004988015016255549,0.00146251988738362
3.747411,0.0002815413071113272,0.00048136088968060557,0.0004988015016255549,0.0012617036984174876
3.749713,0.00021327376892681072,0.0004853473152680225,0.0004973065920302735,0.0011959276762251064
3.752015,0.00040213068113069216,0.0004903303472522936,0.00045245930417183204,0.0013449203325548178
3.754316,0.0005052794432051077,0.0004938184696412836,0.0010479316262922498,0.0020470295391386414
3.756618,0.0004958116824349922,0.0004923235600460023,0.0009966063968542558,0.00198474163933525
3.75892,0.0005610894014289459,0.00048235749607745965,0.001009562280013361,0.0020530091775197664
3.761221,1.5447399151240963e-05,0.00046890330971992723,0.0011779887610817302,0.0016623394699528985
3.763523,0.0005630826142226544,0.00045993385214823895,0.001494411292082956,0.002517427758453849
3.765824,0.0004868422248633038,0.00045993385214823895,0.00151284851042476,0.0024596245874363033
3.768126,0.0004983031984271279,0.0004684050065215002,0.001688749539469536,0.0026554577444181642
3.770428,0.0004988015016255549,0.00048235749607745965,0.0019907212777163755,0.0029718802754193896
3.772729,0.0004983031984271279,0.0004983031984271279,0.001957833266620185,0.002954439663474441
3.775031,0.0004983031984271279,0.0005102624751893788,0.002551810679145321,0.003560376352761828
3.777333,0.0004988015016255549,0.0005147472039752232,0.002546329343962623,0.003559878049563401
3.779634,0.0004983031984271279,0.0005167404167689313,0.003021710595262103,0.004036754210458161
3.781936,0.0004983031984271279,0.000526208177539047,0.003235482667387341,0.004259994043353516
3.784237,0.0004988015016255549,0.0005501267310635492,0.0035469221664042967,0.0045958503990934
3.786539,0.0004988015016255549,0.0005815198325644582,0.004037750816855017,0.005118072151045029
3.788841000000001,0.0004983031984271279,0.0006109197212716586,0.0042470381601944105,0.005356261079893197
3.791142,0.0004988015016255549,0.0006333433652008794,0.004524094738519893,0.005656239605346327
3.793444,0.0004988015016255549,0.0006532754931379643,0.005045319884074669,0.006197396878838188
3.795746,0.0004983031984271279,0.0006766957434640394,0.005254108924215635,0.0064291078661068025
3.798047,0.0004988015016255549,0.0007055973289728129,0.00552917228974741,0.006733571120345778
3.800349,0.0004983031984271279,0.0007389836432674303,0.006036943248944653,0.007274230090639213
3.80265,0.0004988015016255549,0.000776356383149465,0.005977146865133397,0.0072523047499084186
3.804952,0.0004988015016255549,0.000814725729428354,0.006528270202593801,0.007841797433647709
3.807254,0.0004983031984271279,0.0008511018629135343,0.006457012845218722,0.007806417906559384
3.809555000000001,0.0004988015016255549,0.0008844881772081519,0.0070295632202114905,0.008412852899045198
3.811857,0.0004988015016255549,0.0009158812787090607,0.007525374902646484,0.0089400576829811
3.814159,0.0004983031984271279,0.0009482709866068242,0.007523381689852775,0.008969955874886727
3.81646,0.0004988015016255549,0.000983152210496723,0.0076404829414831515,0.009122436653605428
3.818762,0.0004988015016255549,0.0010210232535771847,0.008033644165042155,0.009553468920244895
3.821063,0.0004983031984271279,0.0010633790254434908,0.008050586473788677,0.009612268697659295
3.823365,0.0004988015016255549,0.001107229706905078,0.008138786139910278,0.009744817348440913
3.825667,0.0004988015016255549,0.001147093962779248,0.00809194563925813,0.009737841103662931
3.827968,0.0004983031984271279,0.0011804802770738654,0.008614167391209758,0.01029295086671075
3.83027,0.0004988015016255549,0.001208883559384212,0.008534937182659845,0.010242622243669612
3.832572,0.0005022896240145448,0.0012382834480914127,0.008479127224436006,0.010219700296541965
3.834873,0.0004778727672916156,0.0012711714591876028,0.009086060520120249,0.010835104746599466
3.837175,0.0007050990257743857,0.0013065509862759286,0.009039220019468098,0.011050870031518412
3.839476,0.0005740452845880513,0.0013444220293563904,0.009040714929063378,0.01095918224300782
3.841778,0.0008391425861512832,0.0013832896788337071,0.009041213232261806,0.011263645497246795
3.84408,0.000994613184060547,0.001423153934707877,0.009042209838658662,0.011459976957427086
3.846381,0.0010000945192432456,0.001463018190582047,0.009051677599428777,0.011514790309254069
3.848683,0.0009951114872589742,0.0015008892336625089,0.009044203051452369,0.011540203772373851
3.850984,0.0009961080936558284,0.001536767063949262,0.009566923106602426,0.012099798264207515
3.853286,0.0009961080936558284,0.0015706516814423064,0.009433876152622384,0.012000635927720521
3.855588,0.0009961080936558284,0.0016035396925384972,0.009474737014893408,0.012074384801087737
3.857889,0.0009961080936558284,0.0016394175228252505,0.009586356931341085,0.012221882547822164
3.860191,0.0009961080936558284,0.0016752953531120034,0.009050182689833495,0.011721586136601328
3.862493,0.0009961080936558284,0.0017061901514144858,0.009239537905235806,0.01194183615030612
3.864794,0.0009961080936558284,0.0017261222793515706,0.009060647057000465,0.011782877430007863
3.867096,0.0009961080936558284,0.0017395764657091026,0.009040216625864952,0.011775901185229884
3.869397,0.0009961080936558284,0.0017555221680587711,0.009040216625864952,0.011791846887579551
3.871699,0.0009961080936558284,0.0017814339343769816,0.009040216625864952,0.011817758653897763
3.874001,0.0009961080936558284,0.0018143219454731718,0.009104497738462052,0.011914927777591051
3.876302,0.0009961080936558284,0.0018467116533709355,0.008480123830832862,0.011322943577859628
3.878604,0.0009961080936558284,0.0018746166324828547,0.008541913427437823,0.011412638153576505
3.880906,0.0009961080936558284,0.0018965419732136484,0.008534937182659845,0.011427587249529322
3.883207,0.0009961080936558284,0.001912985978761744,0.008533940576262989,0.011443034648680562
3.885509,0.0009961080936558284,0.0019294299843098386,0.008533940576262989,0.011459478654228656
3.88781,0.0009961080936558284,0.001955840053826476,0.008533940576262989,0.011485888723745293
3.890112,0.0009961080936558284,0.0020016839480817717,0.008533442273064564,0.011531234314802165
3.892414,0.0009961080936558284,0.002059487119099319,0.008530950757072428,0.011586545969827576
3.894715,0.0009961080936558284,0.002117290290116866,0.008548889672215804,0.011662288055988498
3.897017,0.0009961080936558284,0.0021671206099595787,0.008806512425802628,0.011969741129418034
3.899319,0.000995609790457401,0.0022119678978180205,0.008537927001850408,0.011745504690125828
3.90162,0.0009966063968542558,0.0022588083984701702,0.00910499604166048,0.012360410836984905
3.903922,0.0010010911256400996,0.0023116285375034463,0.00902128110432472,0.012334000767468264
3.906223,0.0009477726834083973,0.002371424921314701,0.009479221743679251,0.01279841934840235
3.908525,0.001395747258794385,0.0024391941563007905,0.00909652488728722,0.012931466302382393
3.910827,0.0014829503185191323,0.0025104515136758696,0.00957439765457883,0.013567799486773837
3.913128,0.0015372653671476893,0.0025787190518603864,0.009510614845180164,0.01362659926418824
3.91543,0.0011411143243981227,0.0026385154356716413,0.010020379017171113,0.013800008777240878
3.917732,0.0014615232809867655,0.002692332181101771,0.010038317932314491,0.014192173394403025
3.920033,0.0014759740737411526,0.002746148926531901,0.010055758544259441,0.014277881544532491
3.922335,0.0014939129888845294,0.002802955491152593,0.010367696346474822,0.014664564826511944
3.924636,0.0014894282600986847,0.0028632501781622765,0.010560041381067692,0.014912719819328653
3.926938,0.001489926563297112,0.0029245414715688128,0.01050472972604228,0.01491919776090821
3.92924,0.001489926563297112,0.0029868293713722037,0.011130100240068328,0.015606856174737643
3.931541,0.001489926563297112,0.003050612180770876,0.011077778404233478,0.015618317148301466
3.933843,0.001489926563297112,0.0031153915965664034,0.011238232034127013,0.01584355019399053
3.936145,0.001489926563297112,0.0031826625283540647,0.011595017124200836,0.016267606215852014
3.938446,0.001489926563297112,0.003251428369737009,0.011539705469175428,0.016281060402209547
3.940748,0.001489926563297112,0.003323184030310515,0.012058937401936492,0.016872047995544117
3.943049,0.001489926563297112,0.003398926116471439,0.012073886497889309,0.016962739177657858
3.945351,0.001489926563297112,0.003480149537815061,0.012093818625826392,0.01706389472693856
3.947653,0.001489926563297112,0.0035668542943413798,0.012376356539334572,0.01743313739697307
3.949954,0.001489926563297112,0.003656548870058264,0.012592620127451949,0.017739095560807317
3.952256,0.001489926563297112,0.003747738355370428,0.012604579404214195,0.01784224432288174
3.954558,0.001489926563297112,0.003838429537484165,0.012601589585023634,0.01792994568580491
3.956859,0.0014904248664955393,0.003926629203605767,0.012601091281825206,0.018018145351926508
3.959161,0.0014889299569002578,0.004011340747338378,0.012601091281825206,0.01810136198606384
3.961462000000001,0.0014869367441065493,0.004094557381475709,0.012605077707412626,0.018186571832994883
3.963764,0.0015532110694973572,0.004178770622009893,0.012627999654540272,0.018359981346047518
3.966066000000001,0.001922453739531859,0.004264977075337787,0.012219889335028454,0.0184073201498981
3.968367,0.0019981958256927827,0.004352180135062535,0.012096310141818528,0.018446686102573846
3.970669,0.0019015250051979196,0.004438386588390427,0.012147137068058094,0.01848704866164644
3.972971,0.0017605052000430426,0.004525589648115174,0.011511800490063506,0.017797895338221726
3.975272,0.002026100804804701,0.004618274043022621,0.011622922103312757,0.018267296951140082
3.977574,0.001991219580914802,0.004720924501898608,0.01106133439868538,0.017773478481498798
3.979875,0.0019937110969069378,0.0048310495087510045,0.010622329280871085,0.017447089886529026
3.982177,0.0019942094001053658,0.004945659244389243,0.010430482549476641,0.017370351193971248
3.984479,0.0019942094001053658,0.0050607672832259105,0.010063233092235844,0.01711820977556712
3.98678,0.0019942094001053658,0.005178366838054712,0.009337205332127521,0.0165097815702876
3.989082,0.0019942094001053658,0.005301447728066213,0.009065630088984736,0.016361287217156316
3.991384,0.0019942094001053658,0.005430009953260412,0.008506533900349498,0.015930753253715273
3.993685,0.0019942094001053658,0.005561561997645174,0.008139284443108706,0.015695055840859246
3.995987,0.0019942094001053658,0.005692615738831508,0.0075228833866543485,0.015209708525591222
3.998288,0.0019942094001053658,0.005824167783216269,0.007087366391229037,0.014905743574550672
4.00059,0.0019942094001053658,0.005960204556386875,0.006986210841948331,0.014940624798440568
