Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_NH3_10K,CH3OH,all
3.609314,0.0585804037152609,0.00028690908146940475,0.018835581198466424,0.07770289399519673
3.611616,0.058090679593442426,0.00028740375229952437,0.017545974344344458,0.07592405769008642
3.613917,0.057466899676661534,0.0002854250689790457,0.016055036462363798,0.07380736120800438
3.616219,0.056960851417449124,0.00028047836067784915,0.015111699189325596,0.07235302896745258
3.618521,0.05638802259617055,0.0002760263232067722,0.013884420859798713,0.07054846977917603
3.620822,0.055620293467824836,0.0002755316523766525,0.01276794879621863,0.06866377391642013
3.623124,0.05516272294996415,0.00027849967735737053,0.011837967635593666,0.06727919026291519
3.625425,0.05496139192210544,0.0002809730315079688,0.011474384575455713,0.06671674952906911
3.627727,0.05418228536466697,0.00027948901901760987,0.010511260469212727,0.06497303485289731
3.630029,0.053537234602190925,0.0002755316523766525,0.009650038553974394,0.06346280480854198
3.632330000000001,0.05309351486757359,0.0002710796149055756,0.008982232933312849,0.062346827415792026
3.634632,0.05279720704033191,0.00026712224826461824,0.008266938912959815,0.061331268201556335
3.636934,0.052311934955984525,0.0002636595524537806,0.007457657434884045,0.06003325194332235
3.639235,0.05173415942640475,0.0002621755399634216,0.006974364033857134,0.058970699000225314
3.641537000000001,0.051043104276727584,0.0002611861983031823,0.006551420474104822,0.05785571094913557
3.643838,0.05073838704537388,0.0002621755399634216,0.006189321426457228,0.05718988401179453
3.64614,0.05039162279345999,0.00026464889411401994,0.005795563445681976,0.056451835133255975
3.648442,0.04990437202579212,0.00026662757743449857,0.005429507031393425,0.05560050663462005
3.650743,0.04926080527580645,0.0002636595524537806,0.00495363369281831,0.05447809852107854
3.653045,0.048790373316362635,0.00025426080668150693,0.0045732318244562885,0.05361786594750043
3.655347,0.048448061101919834,0.00024387271924899403,0.00452623809559492,0.05321817191676375
3.657648000000001,0.047947454221838735,0.00023744199845743844,0.003954398615976589,0.05213929483627276
3.65995,0.047500271791410566,0.0002369473276273188,0.0034335102318605827,0.05117072935089845
3.662251,0.04692991632428258,0.00023744199845743844,0.003479019948231593,0.05064637827097161
3.664553,0.04656287056833379,0.00023397930264660083,0.0035245296646026023,0.05032137953558299
3.666855,0.04607116776319485,0.00022754858185504515,0.0029180632268758946,0.04921677957192579
3.669156,0.04550823235851868,0.00022408588604420752,0.0028992657353313477,0.048631583979894234
3.671458,0.04512684114849641,0.00022754858185504515,0.0024758275047489157,0.04783021723510037
3.673759,0.04482904930876437,0.00023447397347672045,0.0024787955297296328,0.047542318811970734
3.676061,0.04435515465350973,0.00023793666928755805,0.0025341986627030358,0.047127289985500316
3.678363,0.04367893962873616,0.00023546331513695976,0.0019237748583353712,0.04583817780220849
3.680664,0.043411322709641424,0.0002300219360056435,0.0019806620037991322,0.0456220066494462
3.682966,0.0428825195922435,0.0002255698985345665,0.001569590543969692,0.044677680034747765
3.685268,0.04241752901193102,0.00022359121521408785,0.0014958845902818619,0.04413700481742697
3.687569,0.04198716538972691,0.00022309654438396815,0.0014850018320192295,0.043695263766130116
3.689871,0.04164534784611422,0.00022309654438396815,0.001483023148698751,0.043351467539196935
3.692172,0.0410685616581947,0.00022260187355384848,0.0015117140568456913,0.04280287758859424
3.694474,0.04082419426811558,0.00022062319023336991,0.0008681473068600093,0.04191296476520896
3.696776,0.040512551645140185,0.00021716049442253225,0.0013890356909760147,0.04211874783053874
3.699077,0.0399718764278194,0.00021270845695145525,0.0009908256727296858,0.041175410557500534
3.701379,0.03948066829351057,0.00020776174865025864,0.0009898363310694466,0.040678266373230285
3.703681,0.03934314980273732,0.00020429905283942098,0.0010328726932898572,0.040580321548866594
3.705982,0.039004300284105335,0.0002033097111791817,0.0004456984179378167,0.039653308413222337
3.708284,0.038299889022014935,0.00020578306532978002,0.0004941761592895438,0.038999848246634265
3.710585,0.03829296363039327,0.00021072977363097658,0.0004956601717799028,0.03899935357580415
3.712887,0.037732006909037566,0.0002136977986116946,0.0004951655009497831,0.038440870208599036
3.715189,0.03757865895170046,0.00021221378612133559,0.0004951655009497831,0.03828603823877158
3.71749,0.037209634512431214,0.00020776174865025864,0.0004951655009497831,0.03791256176203125
3.719792,0.036959331072390654,0.00020281504034906202,0.0004951655009497831,0.03765731161368949
3.722094,0.03644190538408549,0.000199847015368344,0.0004951655009497831,0.03713691790040361
3.724395,0.03604765273248011,0.0001993523445382244,0.0004956601717799028,0.03674266524879824
3.726697,0.036022919190974126,0.00020182569868882263,0.0004827987301967915,0.036707543619859735
3.728998,0.03570187782222647,0.00020627773615989963,0.0001607680197888906,0.03606892357817526
3.7313,0.03525568473345853,0.0002097404319707373,0.0004170075097908762,0.035882432675220136
3.733602,0.0349405794146723,0.00021072977363097658,0.0005045642467220566,0.03565587343502534
3.735903,0.03477288600326174,0.0002092457611406176,0.0004808200468763129,0.03546295181127868
3.738205,0.03434845843101906,0.00020825641948037828,0.0004931868176293044,0.03504990166812875
3.740507,0.034191647777871134,0.0002092457611406176,0.0004946708301196633,0.03489556436913142
3.742808,0.03383251675520426,0.0002102351028008569,0.0004951655009497831,0.034537917358954895
3.74511,0.03356143714029868,0.00020825641948037828,0.0004951655009497831,0.03426485906072884
3.747411,0.03319439138434989,0.00020281504034906202,0.0004951655009497831,0.03389237192564873
3.749713,0.03317410988031499,0.00019737366121774569,0.0004936814884594241,0.033865165029992164
3.752015,0.03293073183189611,0.0001944056362370277,0.00044916111374865427,0.033574298581881795
3.754316,0.032557255355155766,0.0001944056362370277,0.0010402927557416524,0.03379195374713445
3.756618,0.032137774491214285,0.0001944056362370277,0.0009893416602393267,0.03332152178769065
3.75892,0.03199827731712055,0.00019292162374666871,0.0010022031018224382,0.03319340204268966
3.761221,0.031645082344415106,0.00018995359876595075,0.0011694018424028845,0.033004437785583936
3.763523,0.03151201589111292,0.00018748024461535243,0.0014835178195288705,0.033183013955257135
3.765824,0.031367077337887864,0.00018550156129487375,0.0015018206402432981,0.03305439953942603
3.768126,0.030866965128636882,0.00018500689046475414,0.0016764394432755394,0.03272841146237717
3.770428,0.030597864197051777,0.00018599623212499342,0.0019762099663280554,0.032760070395504826
3.772729,0.030557301188981967,0.00018748024461535243,0.0019435616915401575,0.03268834312513748
3.775031,0.030192728787183775,0.00018846958627559171,0.002533209321042796,0.032914407694502164
3.777333,0.029927585222239636,0.0001889642571057114,0.00252776794191148,0.032644317421256834
3.779634,0.02981974698127355,0.00018846958627559171,0.002999683913845639,0.03300790048139478
3.781936,0.02976285983580978,0.00018748024461535243,0.0032118976999669746,0.03316223778039211
3.784237,0.029649085544882263,0.0001869855737852328,0.003521066968791765,0.033357138087459264
3.786539,0.02933447489692616,0.00018599623212499342,0.004008317736459633,0.03352878886551078
3.788841000000001,0.028893723187289538,0.00018500689046475414,0.0042160794851098925,0.03329480956286419
3.791142,0.028891249833138937,0.00018352287797439515,0.004491116466656424,0.033565889177769766
3.793444,0.028744827267423518,0.00018253353631415581,0.0050085421549615925,0.03393590295869927
3.795746,0.028650839809700783,0.00018154419465391642,0.0052158092327817315,0.03404819323713643
3.798047,0.02821651882085572,0.00018055485299367714,0.005488867531007785,0.03388594120485718
3.800349,0.02817249311697507,0.00017610281552260016,0.005992937106899723,0.0343415330393974
3.80265,0.02813885550052693,0.00016719874058044622,0.005933576607285363,0.03423963084839274
3.804952,0.027800005981894964,0.00015631598231781365,0.00648068254539771,0.034437004509610486
3.807254,0.02763874329127595,0.00014939059069613836,0.0064099446166905995,0.03419807849866269
3.809555000000001,0.02731671258086805,0.000149885261526258,0.00697832140049809,0.0344449192428924
3.811857,0.02714852449862737,0.0001548319698274546,0.0074705188764671564,0.03477387534492198
3.814159,0.02719799158163933,0.0001607680197888906,0.007468540193146677,0.034827299794574905
3.81646,0.026920481245942204,0.00016522005725996757,0.0075847878382247986,0.034670489141426966
3.818762,0.02692394394175304,0.00016522005725996757,0.007975083123189213,0.03506424712220222
3.821063,0.026655832351828185,0.0001582946656382923,0.00799190193141328,0.034806028948879755
3.823365,0.02632440289564801,0.0001488959198660187,0.008079458668344463,0.034552757483858484
3.825667,0.0262234900463036,0.00014444388239494171,0.008032959610313214,0.034400893539011754
3.827968,0.02624030885452766,0.0001503799323563777,0.00855137464027862,0.03494206342716266
3.83027,0.026018201651803942,0.0001607680197888906,0.008472721978289596,0.034651691649882424
3.832572,0.025758994136821232,0.00016719874058044622,0.008417318845316192,0.034343511722717865
3.834873,0.025422123301509742,0.00016620939892020688,0.009019827916401943,0.03460816061683189
3.837175,0.025314779731373773,0.00016027334895877098,0.008973328858370693,0.03444838193870324
3.839476,0.025177755911430632,0.000152853286506976,0.008974812870861052,0.034305422068798656
3.841778,0.02513620356170057,0.00014691723654554004,0.008975307541691173,0.03425842833993729
3.84408,0.024991265008475514,0.00014246519907446306,0.008976296883351413,0.034110027090901385
3.846381,0.02492003240893828,0.00014048651575398438,0.008985695629123686,0.03404621455381595
3.848683,0.024580193548646077,0.00014048651575398438,0.00897827556667189,0.03369895563107195
3.850984,0.024618283202565292,0.00014147585741422375,0.009497185267467418,0.03425694432744693
3.853286,0.024494615495035368,0.0001429598699045827,0.00936510815582547,0.034002683520765416
3.855588,0.02442832960379934,0.00014493855322506138,0.00940567116389528,0.03397893932091968
3.857889,0.024317028667022414,0.0001459278948853007,0.009516477429842084,0.0339794339917498
3.860191,0.024294768479667026,0.00014691723654554004,0.008984211616633327,0.033425897332845886
3.862493,0.02428240170891404,0.0001459278948853007,0.009172186532078798,0.03360051613587814
3.864794,0.024134989801538376,0.00014394921156482207,0.008994599704065841,0.03327353871716904
3.867096,0.023974221781749492,0.00014048651575398438,0.008974318200030933,0.0330890264975344
3.869397,0.023738263795782408,0.00013751849077326642,0.008974318200030933,0.032850100486586604
3.871699,0.02367346191703673,0.00013603447828290744,0.008974318200030933,0.03278381459535057
3.874001,0.02365862179213314,0.00013405579496242876,0.009038130737116372,0.032830808324211945
3.876302,0.023592830571727227,0.0001310877699817108,0.008418308186976432,0.03214222652868537
3.878604,0.02330196412361686,0.00012663573251063382,0.008479647369911268,0.03190824722603877
3.880906,0.023060070087688348,0.0001241623783600355,0.008472721978289596,0.031656954444337984
3.883207,0.023205503311743533,0.0001256463908503945,0.008471732636629354,0.03180288233922328
3.885509,0.022947285138421064,0.00013009842832147146,0.008471732636629354,0.03154911620337189
3.88781,0.023039293912823326,0.00013405579496242876,0.008471732636629354,0.031645082344415106
3.890112,0.022828564139192348,0.00013306645330218942,0.008471237965799237,0.031432868558293775
3.892414,0.02276079423546595,0.00013009842832147146,0.008468764611648636,0.03135965727543605
3.894715,0.022444699575019492,0.00013009842832147146,0.008486572761532946,0.031061370764873905
3.897017,0.022573808661680718,0.00013455046579254843,0.00874231758070481,0.03145067670817808
3.899319,0.022405125908609914,0.00013949717409374507,0.008475690003270312,0.03102031308597397
3.90162,0.02220775224739217,0.0001385078324335057,0.009038625407946487,0.031384885487772164
3.903922,0.02213404629370434,0.00013009842832147146,0.008955520708486386,0.0312196654305122
3.906223,0.02223743249719935,0.00012119435337931753,0.009410123201366357,0.031768750051945016
3.908525,0.021999001157081668,0.00011773165756847988,0.009030216003834456,0.031146948818484607
3.910827,0.021847631883065054,0.00011921567005883889,0.009504605329919213,0.0314714528830431
3.913128,0.021866924045439717,0.00012168902420943721,0.009441287463663895,0.031429900533313064
3.91543,0.02155973345993541,0.00012168902420943721,0.009947335722876312,0.031628758207021164
3.917732,0.021496910264510213,0.00011921567005883889,0.009965143872760618,0.03158126980732967
3.920033,0.021502351643641532,0.00011674231590824055,0.009982457351814808,0.03160155131136458
3.922335,0.02143458173991513,0.00011426896175764223,0.01029212129146972,0.031840971993142494
3.924636,0.02132031277815749,0.00011278494926728325,0.010483064231895906,0.031916161959320684
3.926938,0.02118131027489387,0.00011278494926728325,0.010428155769752624,0.03172225099391378
3.92924,0.021021531596765217,0.00011377429092752258,0.011048967661552802,0.03218427354924554
3.931541,0.021020047584274858,0.00011377429092752258,0.010997027224390237,0.032130849099592615
3.933843,0.021140747266824054,0.00011278494926728325,0.011156311231688771,0.032409843447780105
3.936145,0.020983441942846,0.00011130093677692427,0.011510495546054449,0.032605238425677384
3.938446,0.02088351843516183,0.00011031159511668493,0.011455587083911166,0.03244941711418968
3.940748,0.02072918113616449,0.00011130093677692427,0.011971034088895854,0.03281151616183727
3.943049,0.020657453865797145,0.00011278494926728325,0.011985874213799446,0.032756113028863866
3.945351,0.020711372986280185,0.00011179560760704393,0.012005661047004231,0.03282882964089145
3.947653,0.020606502770294816,0.00010882758262632596,0.01228613940768208,0.033001469760603225
3.949954,0.02034284321784104,0.00010536488681548829,0.012500826547954015,0.03294903465261054
3.952256,0.020306237576412183,0.00010388087432512932,0.012512698647876885,0.0329228170986142
3.954558,0.020302280209771227,0.00010388087432512932,0.012509730622896169,0.032915891706992516
3.956859,0.020237973001855668,0.00010487021598536865,0.012509235952066045,0.03285207916990709
3.959161,0.02021126077702921,0.00010437554515524896,0.012509235952066045,0.0328248722742505
3.961462000000001,0.020018833824112656,0.00010239686183477032,0.012513193318707006,0.03263442400465443
3.963764,0.019792769254747968,9.942883685405232e-05,0.01253594817689251,0.03242814626849454
3.966066000000001,0.01986499119594544,9.497679938297538e-05,0.012130812767024506,0.032090780762352916
3.968367,0.019833826933647904,9.398745772273604e-05,0.01200813440115483,0.03193594879252547
3.970669,0.019830364237837062,9.893416602393268e-05,0.012058590825827034,0.03198788922968803
3.972971,0.01981156674629252,0.00010833291179620628,0.011427885517424465,0.03134778517551319
3.975272,0.019494482744185814,0.00011476363258776189,0.011538197112541148,0.031147443489314725
3.977574,0.019472717227660547,0.00011130093677692427,0.010980703086996288,0.030564721251433762
3.979875,0.0194890413650545,0.00010091284934441132,0.010544898085660864,0.030134852300059776
3.982177,0.019544939168858026,9.003009108177875e-05,0.010354449816064794,0.029989419076004595
3.984479,0.01942572349879918,8.359937029022311e-05,0.0099898774142666,0.029499200283356005
3.98678,0.01925209403742718,8.112601613962479e-05,0.009269142014782251,0.028602362068349062
3.989082,0.019175914729588756,8.112601613962479e-05,0.008999546412367037,0.02825658715809541
3.991384,0.019098746080090084,8.211535779986414e-05,0.008444525740972774,0.027625387178862718
3.993685,0.01915019184642253,8.162068696974446e-05,0.008079953339174583,0.027311765872566854
3.995987,0.019065603134472062,7.815799115890682e-05,0.007468045522316558,0.02661180664794753
3.998288,0.018916212543775925,7.222194119747086e-05,0.0070357032167919714,0.026024137701765367
4.00059,0.018892468343930185,6.62858912360349e-05,0.006935285038277682,0.0258940392734439
