Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.618521,0.013437210783638071,0.012955266173217576,0.0124137234315089,0.03880620038836455
3.620822,0.012708503303652214,0.011913509163350391,0.011776164990935778,0.03639817745793839
3.623124,0.012101004652672656,0.01104576296106847,0.011169636010588268,0.0343164036243294
3.625425,0.01167628891583459,0.01070651112134655,0.010550016476708078,0.03293281651388921
3.627727,0.010864674596808429,0.009807839921430108,0.010294023429846779,0.030966537948085317
3.630029,0.01051462349863824,0.009004251550061583,0.009509075053202,0.029027950101901824
3.632330000000001,0.009995364875175263,0.00838113592608254,0.008953938616353163,0.027330439417610968
3.634632,0.00924629431191635,0.0077137098577316566,0.008804609339017404,0.025764613508665414
3.636934,0.00916969033198437,0.006958586034894833,0.008333834247156948,0.02446211061403615
3.639235,0.008372136237122938,0.006507634949985556,0.008012388432632248,0.022892159619740744
3.641537000000001,0.008294562586558906,0.006112995054798832,0.007376769333323228,0.021784326974680968
3.643838,0.007741850326290193,0.005775127916463528,0.007271075234429738,0.02078805347718346
3.64614,0.007361739438526447,0.0054077204818803295,0.006928296665999929,0.019697756586406705
3.648442,0.007248772809892576,0.0050661608065140406,0.006395462653688248,0.018710396270094867
3.650743,0.00681533003736606,0.0046221332285378645,0.006352312310562006,0.01778977557646593
3.653045,0.0064904903756291855,0.004267188106434249,0.006049290238046265,0.0168069687201097
3.655347,0.0063687967113068645,0.004223339229191279,0.0058757191949092465,0.01646785513540739
3.657648000000001,0.005813175439141997,0.0036897676282136704,0.0053404610060174395,0.014843404073373109
3.65995,0.005477184565136543,0.003203737441510018,0.005206646458794488,0.01388756846544105
3.662251,0.0053617937599225495,0.003246201617366368,0.004848353160251875,0.013456348537540791
3.664553,0.005089316312316392,0.003288665793222717,0.004867261737576857,0.013245243843115966
3.666855,0.004864837560996731,0.0027227844932239736,0.004739750049462233,0.012327372103682935
3.669156,0.004697084541652016,0.002705244942326785,0.004330064207420949,0.01173239369139975
3.671458,0.00437418422117924,0.002310143480011186,0.004346063772849781,0.011030391474040209
3.673759,0.0043058224416196896,0.002312912882784426,0.0038558952683483156,0.010474630592752431
3.676061,0.003911651329691213,0.002364608401218243,0.0038917730817341796,0.010168032812643635
3.678363,0.003898560776158532,0.0017950345641885121,0.003472390533372393,0.009165985873719435
3.680664,0.003798199865741319,0.0018481147840089488,0.003408877106973093,0.00905519175672336
3.682966,0.003376877976115431,0.0014645524999151835,0.0033080313612398548,0.008149461837270468
3.685268,0.0034045135891288664,0.001395778997713052,0.0029521622392773665,0.007752454826119285
3.687569,0.0032876682779667964,0.001385624520877838,0.0029085270608351,0.007581819859679735
3.689871,0.002878952106557564,0.0013837782523623448,0.002828529233690944,0.0070912595926108535
3.692172,0.0029148299199434273,0.0014105491458369995,0.0023771475544714944,0.006702526620251921
3.694474,0.0029065877195709987,0.0008100503111727536,0.002437751968974643,0.006154389999718395
3.696776,0.002453266699087449,0.0012960804978764055,0.002433873286446441,0.006183220483410296
3.699077,0.002437267133658617,0.0009245189591333477,0.002248181360408794,0.00560996745320076
3.701379,0.0024285400979701644,0.0009235958248756011,0.0021449114380954295,0.005497047360941195
3.703681,0.0022273334418197108,0.0009637521650875836,0.0019820067719109667,0.005173092378818262
3.705982,0.001918493345511667,0.00041587198311490085,0.0019621285239539337,0.004296493852580501
3.708284,0.0019437047819449765,0.0004611055617444905,0.0017880726455008914,0.004192882989190359
3.710585,0.001714377677465063,0.00046249026313111046,0.0014593543012358145,0.003636222241831988
3.712887,0.0016891662410317533,0.0004620286960022371,0.0014549907833915875,0.003606185720425578
3.715189,0.0014244461584820007,0.0004620286960022371,0.0014486879242832599,0.003335162778767498
3.71749,0.0014603239718678647,0.0004620286960022371,0.001502989479678081,0.003425342147548183
3.719792,0.0014753538666646454,0.0004620286960022371,0.0010724557190477148,0.0030098382817145978
3.722094,0.001192210042105936,0.0004620286960022371,0.0009711251379984504,0.0026253638761066234
3.724395,0.0009691857967343496,0.00046249026313111046,0.0009657919495221736,0.0023974680093876337
3.726697,0.0009687009614183248,0.0004504895177804031,0.0009677312907862742,0.002386921769985002
3.728998,0.0009691857967343496,0.00015000931688384324,0.0009754886558426773,0.00209468376946087
3.7313,0.0009716099733144756,0.0003891010896402457,0.0008717338982132871,0.0022324449611680077
3.733602,0.0009580345844657707,0.00047079847145083104,0.000682648124963464,0.0021114811808800654
3.735903,0.0009027633584388992,0.0004486432492649097,0.00048192630412903633,0.001833332911832845
3.738205,0.0008247048725588442,0.00046018242748674376,0.0004858049866572378,0.0017706922867028255
3.740507,0.00048144146881301113,0.00046156712887336377,0.0004853201513412126,0.0014283287490275875
3.742808,0.0005003500461379935,0.0004620286960022371,0.0004843504807091624,0.001446729222849393
3.74511,0.0004838656453931371,0.0004620286960022371,0.000488713998553389,0.0014346083399487633
3.747411,0.0004848353160251875,0.0004620286960022371,0.0004741689390726333,0.0014210329511000581
3.749713,0.0004848353160251875,0.0004606439946156171,0.00046689640933225566,0.00141237571997306
3.752015,0.0004848353160251875,0.0004191029530170144,0.00015660180707613558,0.0010605400761183373
3.754316,0.00048822916323736396,0.0009706756720206844,0.0005401065420520589,0.001999011377310107
3.756618,0.00041259485393743456,0.0009231342577467275,0.0003805957230797722,0.0017163248347639346
3.75892,0.00022544842195171215,0.0009351350030974352,2.4241765801259375e-06,0.0011630076016292733
3.761221,0.0005624089665892173,0.0010911446926566322,7.757365056403e-06,0.0016613110243022527
3.763523,0.0,0.0013842398194912182,1.4545059480755625e-06,0.0013856943254392938
3.765824,6.836177955955141e-05,0.001401317803259533,3.3938472121763126e-06,0.0014730734300312605
3.768126,0.0004508968439034244,0.00156425099975183,3.8786825282015e-06,0.002019026526183456
3.770428,0.0004993803755059432,0.0018439606798490887,7.127079145570256e-05,0.0024146118468107345
3.772729,0.00017211653718894154,0.0018134972493434466,0.0002962343780913896,0.0022818481646237772
3.775031,0.00023078161042798921,0.002363685266960496,9.21187100447856e-05,0.002686585587433271
3.777333,0.0005003500461379935,0.002358608028542889,0.0004368366197386939,0.003295794694419577
3.779634,0.0004828959747610868,0.002798943069488078,0.0004795021275489104,0.003761341171798075
3.781936,0.0004848353160251875,0.002996955367774752,0.0004891988338694142,0.003970989517669353
3.784237,0.0004843504807091624,0.003285434823320604,0.00048144146881301113,0.004251226772842778
3.786539,0.0004867746572892882,0.0037400784452608672,0.0004955016929777417,0.004722354795527897
3.788841000000001,0.000504228728666195,0.0039339366393876815,0.00047707795096878447,0.00491524331902266
3.791142,0.0008697945569491862,0.00419056796304127,0.0009231264417119569,0.005983488961702413
3.793444,0.0009691857967343496,0.004673367179842809,0.001068092201203488,0.006710645177780646
3.795746,0.0009609435963619217,0.0048667638068407475,0.0014108707696332955,0.007238578172835966
3.798047,0.0010991216614291003,0.005121548861978845,0.0014695358428723432,0.007690206366280289
3.800349,0.0014666268309761919,0.005591885766300803,0.0014675965016082426,0.008526109098885237
3.80265,0.0014472334183351847,0.005536497710835999,0.001969401053694311,0.008953132182865496
3.804952,0.0015291705867434414,0.006046990955369939,0.002086731200172407,0.009662892742285788
3.807254,0.001953886323581505,0.00598098685594105,0.0024028438262208287,0.010337717005743385
3.809555000000001,0.002153153638467857,0.006511327487016543,0.002630231589436642,0.011294712714921044
3.811857,0.0024329036158143905,0.006970586780245541,0.0029225872849998305,0.012326077681059762
3.814159,0.0024687814292002545,0.0069687405117300465,0.003126218117730409,0.012563740058660709
3.81646,0.002860528364548606,0.007077208787015288,0.003428755354930126,0.013366492506494021
3.818762,0.002907557390203049,0.007441385251696372,0.003493238451961476,0.013842181093860895
3.821063,0.003452997120731385,0.007457078534078065,0.003867046480616896,0.014777122135426347
3.823365,0.0034064529303929674,0.0075387759158886515,0.003893227587682255,0.014838456433963872
3.825667,0.003409846777605144,0.007495388605774555,0.00418994680108967,0.015095182184469369
3.827968,0.003940256613336698,0.00797911095683384,0.0043809719156035955,0.01630033948577413
3.83027,0.0038912882464181547,0.007905721783342977,0.00452642251041115,0.01632343254017228
3.832572,0.0039038939646348103,0.007854026264909159,0.004847868324935849,0.01660578855447982
3.834873,0.00435333630259016,0.008416215027876916,0.004867261737576857,0.017636813068043933
3.837175,0.0043780629037074425,0.008372827717762819,0.00486386789036468,0.017614758511834944
3.839476,0.0043775780683914176,0.00837421241914944,0.004909927245387072,0.01766171773292793
3.841778,0.004385335433447821,0.008374673986278312,0.00524882713128868,0.018008836551014814
3.84408,0.004365457185490788,0.008375597120536059,0.005370035960294978,0.018111090266321826
3.846381,0.004886170314901839,0.008384366895984655,0.005356460571446272,0.018626997782332764
3.848683,0.004907503068806947,0.008377443389051553,0.005356945406762297,0.0186418918646208
3.850984,0.004459030401483649,0.008861627307239711,0.005357430242078322,0.018678087950801683
3.853286,0.0048905338327460655,0.008738388883830524,0.005356460571446272,0.018985383288022864
3.855588,0.0045477552643162595,0.008776237388398141,0.005359854418658447,0.018683847071372845
3.857889,0.004363517844226687,0.008879628425265773,0.0053491880417058935,0.018592334311198357
3.860191,0.0043775780683914176,0.008382982194598034,0.005333673311593088,0.018094233574582543
3.862493,0.0043775780683914176,0.008558377703569911,0.004829444582926892,0.017765400354888224
3.864794,0.0043814567509196205,0.008392675104304375,0.004880837126425562,0.017654968981649553
3.867096,0.004380487080287569,0.008373750852020566,0.00486386789036468,0.017618105822672814
3.869397,0.004215643072839005,0.008373750852020566,0.004870170749473008,0.01745956467433258
3.871699,0.003854440762400241,0.008373750852020566,0.004786779075116676,0.017014970689537483
3.874001,0.00388983374047008,0.008433293011645231,0.004373214550547192,0.016696341302662503
3.876302,0.0038888640698380283,0.007854949399166906,0.004394062469136274,0.01613787593814121
3.878604,0.003898560776158532,0.007912183723147202,0.004646176833469372,0.016456921332775102
3.880906,0.003875288680989324,0.007905721783342977,0.0048982911978024705,0.016679301662134768
3.883207,0.004299034747195337,0.007904798649085228,0.0048624133844166065,0.01706624678069717
3.885509,0.004382911256867695,0.007904798649085228,0.004865807231628781,0.017153517137581703
3.88781,0.00437515389181129,0.007904798649085228,0.004868716243524933,0.01714866878442145
3.890112,0.004364972350174763,0.007904337081956356,0.004912836257283225,0.01718214568941434
3.892414,0.004577330218593795,0.007902029246311988,0.005375369148771254,0.017854728613677037
3.894715,0.004887624820849915,0.00791864566295143,0.005306037698579652,0.018112308182381
3.897017,0.004869201078840958,0.008157275868578956,0.005647361761061384,0.0186738387084813
3.899319,0.0048313839241909936,0.007908491186116216,0.005866992159220793,0.018606867269528003
3.90162,0.005185798540205405,0.008433754578774103,0.005846629075947736,0.019466182194927243
3.903922,0.005362278595238573,0.00835621130112338,0.005850507758475937,0.019568997654837886
3.906223,0.0053666421130828,0.008780391492558,0.0061186216882378654,0.02026565529387866
3.908525,0.0053050680279476,0.008425907937583256,0.0063687967113068645,0.020099772676837727
3.910827,0.005775843119808058,0.008868550814172812,0.006290253390110783,0.020934647324091653
3.913128,0.005850022923159912,0.008809470221677024,0.006612668875267532,0.021272162020104467
3.91543,0.006204922374490349,0.009281653394514474,0.0068526623567,0.022339238125704826
3.917732,0.006299465261115261,0.009298269811153916,0.00680126981320133,0.022399004885470503
3.920033,0.00681533003736606,0.00931442466066448,0.00730404403591945,0.023433798733949997
3.922335,0.006820663225842338,0.009603365683339207,0.0073549517441020935,0.02377898065328364
3.924636,0.006786724753720574,0.009781530595084327,0.007727790102125463,0.024296045450930358
3.926938,0.007199804442974034,0.009730296643779382,0.007892149274258003,0.02482225036101142
3.92924,0.007312286236291878,0.010309563390515456,0.008216019265362827,0.02583786889217016
3.931541,0.007400041428492435,0.010261098841983752,0.00831153182261979,0.025972672093095974
3.933843,0.007760758903615176,0.010409723457480974,0.008313471163883887,0.02648395352498004
3.936145,0.00781360595306192,0.010740205521754304,0.008291653574662758,0.026845465049478986
3.938446,0.007812151447113845,0.01068897157044936,0.008793458126748827,0.027294581144312036
3.940748,0.007811181776481795,0.011169924518735405,0.008526313867618948,0.027507420162836152
3.943049,0.00781069694116577,0.011183771532601606,0.008670309956478427,0.027664778430245802
3.945351,0.007811666611797822,0.01120223421775654,0.008245109384324337,0.0272590102138787
3.947653,0.007827666177226652,0.011463942779827737,0.008305713798827486,0.027597322755881875
3.949954,0.0076507012868774595,0.01166426291375878,0.008341106776897325,0.02765607097753356
3.952256,0.007331679648932885,0.011675340524851736,0.007956632371289353,0.026963652545073977
3.954558,0.007318589095400205,0.011672571122078498,0.007816999800274097,0.0268081600177528
3.956859,0.007069868578279285,0.011672109554949623,0.007518341245602581,0.026260319378831488
3.959161,0.006785755083088525,0.011672109554949623,0.007295317000230996,0.025753181638269142
3.961462000000001,0.0068681770868128066,0.011675802091980613,0.0071028373797689965,0.02564681655856241
3.963764,0.00631061647338384,0.011697034179908786,0.006612184039951507,0.02461983469324413
3.966066000000001,0.006067229144739197,0.0113190107013615,0.006219952269287129,0.023606192115387826
3.968367,0.005864567982640667,0.011204542053400908,0.005993049341387342,0.02306215937742892
3.970669,0.005460215329075662,0.01125162190054599,0.00547233621197629,0.022184173441597944
3.972971,0.005246402954708553,0.010663123811232451,0.005139739185183013,0.021049265951124014
3.975272,0.004744598402622485,0.010766053280971213,0.004887624820849915,0.02039827650444361
3.977574,0.00442363742341381,0.01024586712673093,0.004367881362070914,0.019037385912215654
3.979875,0.004391153457240123,0.009839226486193495,0.004328124866156849,0.018558504809590468
3.982177,0.003872379669093173,0.009661523141577252,0.003840865373551536,0.01737476818422196
3.984479,0.0038112904192739994,0.009321348167597582,0.003611538269071621,0.0167441768559432
3.98678,0.0034961474638576266,0.008648844860829091,0.003403059083180791,0.015548051407867509
3.989082,0.0029827068641869537,0.008397290775593109,0.0031611262604842225,0.014541123900264285
3.991384,0.002913375413995352,0.007879412456997194,0.002635079942596894,0.013427867813589437
3.993685,0.0025904750935225765,0.007539237483017525,0.0024605392288278263,0.012590251805367929
3.995987,0.002457630216931675,0.006968278944601173,0.0022113338763908802,0.011637243037923729
3.998288,0.0020469747042583413,0.0065648692739658536,0.0019485531351052284,0.010560397113329423
4.00059,0.0019403109347328005,0.00647117114680456,0.001820556611674579,0.01023203869321194
