Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,H2O_40K,all
3.616219,0.009431353976450145,0.011339821869868429,0.0004825456114837629,0.021253721457802337
3.618521,0.009351251404943842,0.011385663702959384,0.0004825456114837629,0.02121946071938699
3.620822,0.009266805922934182,0.011175273816352464,0.00048302815709524657,0.02092510789638189
3.623124,0.009183808077758976,0.011309904041956436,0.00048302815709524657,0.02097674027681066
3.625425,0.00911239132725938,0.010896362452914851,0.0004825456114837629,0.020491299391657995
3.627727,0.009057381127550229,0.01101169085405947,0.0004825456114837629,0.02055161759309346
3.630029,0.0090047836558985,0.011077317057221262,0.00048302815709524657,0.02056512887021501
3.632330000000001,0.008933849451010386,0.011030027587295852,0.00048302815709524657,0.020446905195401485
3.634632,0.008841683239216988,0.010950890107012516,0.0004825456114837629,0.020275118957713268
3.636934,0.008763028304545135,0.010768487865871652,0.0004825456114837629,0.02001406178190055
3.639235,0.008734558113467591,0.01090649591075601,0.00048302815709524657,0.020124082181318847
3.641537000000001,0.008748069390589138,0.010795510420114745,0.00048302815709524657,0.020026607967799127
3.643838,0.008750482118646557,0.010571126710774792,0.0004825456114837629,0.019804154440905112
3.64614,0.00869450682771444,0.010640613278828457,0.00048302815709524657,0.019818148263638143
3.648442,0.008585934065130594,0.010571126710774792,0.00048302815709524657,0.01964008893300063
3.650743,0.008454199113195525,0.010521424512791968,0.0004825456114837629,0.019458169237471252
3.653045,0.008325841980540845,0.010544104156531705,0.0004825456114837629,0.01935249174855631
3.655347,0.00821485648989958,0.010376660829346835,0.00048302815709524657,0.019074545476341662
3.657648000000001,0.008133306281558825,0.010345295364600392,0.00048544088515266553,0.018964042531311884
3.65995,0.008082156446741545,0.010179299674249978,0.0004733772448655715,0.018734833365857097
3.662251,0.00804693061710323,0.01033564445237072,0.00035225829638314685,0.018734833365857097
3.664553,0.008012669878687885,0.010092924009794384,0.00039954776630855566,0.018505141654790825
3.666855,0.007971653501711763,0.010107882923750382,0.0004642088782473799,0.018543745303709527
3.669156,0.007920021121283002,0.010091476372959934,0.0005274223533517529,0.018538919847594686
3.671458,0.007857290191790113,0.010100644739578123,0.0001548971412862879,0.018112832072654527
3.673759,0.007792146534239803,0.010054320360875684,0.0005187365323450451,0.01836520342746053
3.676061,0.007736653788919172,0.009997862524332084,0.0004902663412675031,0.01822478265451876
3.678363,0.007694672320720085,0.009875778484626693,0.0002591269933667807,0.017829577798713556
3.680664,0.00765462103496693,0.009814977737579738,0.0002267964373973686,0.017696395209944038
3.682966,0.007602988654538169,0.009829936651535734,0.00017178623768821958,0.017604711543762124
3.685268,0.007538327542599344,0.009728602073124143,0.0004902663412675031,0.01775719595699099
3.687569,0.007472218793826068,0.009761897720316524,0.00019687860948537528,0.01743099512362797
3.689871,0.0074147958660595,0.00968855078737099,4.2946559422054896e-05,0.017146293212852545
3.692172,0.007365576213688156,0.00975128171686388,0.0005163238042876263,0.017633181734839663
3.694474,0.007319251834985716,0.0097179860696715,0.00033440410875824764,0.017371642013415463
3.696776,0.0072719623650603065,0.00951772964090574,0.0002499586267485892,0.017039650632714638
3.699077,0.007222742712688962,0.009447277981629112,0.0003218579228596698,0.016991878617177745
3.701379,0.007172557969094651,0.009503253272561228,0.00035370593321759825,0.017029517174873478
3.703681,0.007119477951831437,0.009470440170980329,0.00019494842703944018,0.016784866549851202
3.705982,0.007062055024064868,0.00943810961501092,6.7556385607726815e-06,0.01650692027763656
3.708284,0.006998359003349014,0.009324711396312234,1.0133457841159019e-05,0.01633320385750241
3.710585,0.006928872435295353,0.009342565583937134,0.00017902442186047606,0.016450462441092963
3.712887,0.006857938230407239,0.00933580994537636,0.0005245270796828502,0.01671827525546645
3.715189,0.00678748657113061,0.009370070683791708,0.0001597225974011255,0.016317279852323445
3.71749,0.0067126920013506255,0.00913700115344505,0.00034067720170753664,0.016190370356503215
3.719792,0.006626316336895032,0.00899851056294921,0.00040485576803487715,0.01602968266787912
3.722094,0.0065244992128719575,0.009111908781647896,2.2197098128253093e-05,0.01565860509264811
3.724395,0.006414961359065143,0.00910467059747564,0.00020749461293801804,0.015727126569478802
3.726697,0.006304458414035361,0.009100810232583769,5.7905473378051536e-05,0.015463174119997182
3.728998,0.006197333288285967,0.009054968399492809,9.65091222967526e-06,0.015261952600008453
3.7313,0.006092138344982507,0.008994167652445857,0.0003290961070319263,0.015415402104460291
3.733602,0.0059879084929020145,0.008975830919209473,0.0002644349950931021,0.01522817440720459
3.735903,0.005880783367152619,0.008953633821081221,0.00013463022560396984,0.014969047413837809
3.738205,0.005767867694065418,0.00889283307403427,0.000486405976375633,0.015147106744475319
3.740507,0.005647231291194477,0.008775574490443713,1.7854187624899228e-05,0.014440659969263091
3.742808,0.005524664705877602,0.008815625776196864,0.00016744332718486574,0.014507733809259332
3.74511,0.005407406122287048,0.008876909068855302,0.0004724121536426038,0.014756727344784957
3.747411,0.005298350814091717,0.008806457409578673,0.0002726382704883261,0.01437744649415872
3.749713,0.005191225688342321,0.008873048703963429,0.00020652952171505056,0.014270803914020804
3.752015,0.005079275106478089,0.00868292573303883,0.0003894143084673967,0.014151615147984315
3.754316,0.004964429250944953,0.008568562423117177,0.0004893012500445357,0.014022292924106668
3.756618,0.004853443760303687,0.00873552320469056,0.00048013288342634415,0.01406909984842059
3.75892,0.004751144090669129,0.008683408278650313,0.0005433463585307169,0.01397789872785016
3.761221,0.0046565651508183115,0.008624055168437809,1.4958913955996649e-05,0.01329557923321212
3.763523,0.004563433847801946,0.008563254421390856,0.0005452765409766522,0.013671964810169456
3.765824,0.004470785090397064,0.008456611841252945,0.0004714470624196364,0.013398843994069643
3.768126,0.004387304699610372,0.008519825316357319,0.0004825456114837629,0.013389675627451454
3.770428,0.0043211959508370965,0.008565184603836791,0.00048302815709524657,0.013369408711769134
3.772729,0.004275836663357623,0.008572422788009048,0.0004825456114837629,0.01333080506285043
3.775031,0.0042473664722800794,0.008387125273199283,0.0004825456114837629,0.013117037356963127
3.777333,0.0042314424671011175,0.00831619106831117,0.00048302815709524657,0.013030661692507531
3.779634,0.004230959921489634,0.008403531823989731,0.0004825456114837629,0.013117037356963129
3.781936,0.004249296654726015,0.00823705358802783,0.0004825456114837629,0.012968895854237609
3.784237,0.004290313031702136,0.00830074960874369,0.00048302815709524657,0.013074090797541071
3.786539,0.00435497414364096,0.008109179000984634,0.00048302815709524657,0.012947181301720841
3.788841000000001,0.00444472762737694,0.008114969548322441,0.0004825456114837629,0.013042242787183142
3.791142,0.004559573482910076,0.00817770047781533,0.00048302815709524657,0.013220302117820652
3.793444,0.004699994255851851,0.00831377834025375,0.00048302815709524657,0.013496800753200849
3.795746,0.004865989946202265,0.008160328835801915,0.0004825456114837629,0.013508864393487944
3.798047,0.0050512874610120296,0.008124137914940632,0.00048302815709524657,0.013658453533047907
3.800349,0.00524623588805147,0.008123172823717665,0.0004825456114837629,0.013851954323252898
3.80265,0.005439254132644975,0.008175770295369394,0.00048302815709524657,0.014098052585109615
3.804952,0.005618761100116936,0.008123172823717665,0.00048302815709524657,0.014224962080929847
3.807254,0.005772693150180254,0.008009774605018982,0.0004825456114837629,0.014265013366682996
3.809555000000001,0.005889469188159325,0.008184938661987587,0.00048302815709524657,0.01455743600724216
3.811857,0.0059613684842704075,0.008034866976816138,0.00048302815709524657,0.014479263618181791
3.814159,0.00598211794556421,0.008100493179977927,0.0004825456114837629,0.014565156737025896
3.81646,0.005951717572040731,0.008089877176525286,0.00048302815709524657,0.014524622905661262
3.818762,0.005879818275929651,0.007853912372509724,0.00048302815709524657,0.01421675880553462
3.821063,0.005776070969460642,0.007891550930205458,0.0004825456114837629,0.014150167511149862
3.823365,0.005650126564863379,0.007848604370783404,0.00048302815709524657,0.013981759092742031
3.825667,0.0055111534287560545,0.0077289330591354295,0.00048302815709524657,0.01372311464498673
3.827968,0.005368319927756862,0.007555216639001276,0.0004825456114837629,0.0134060821782419
3.83027,0.005231759519706958,0.007456294788647105,0.00048302815709524657,0.013171082465449308
3.832572,0.005110640571224533,0.0073805351276441545,0.000486405976375633,0.01297758167524432
3.834873,0.00501027108403591,0.007377157308363767,0.0004627612414129286,0.012850189633812606
3.837175,0.004926790693249219,0.007370401669802996,0.0006828020402495246,0.012979994403301741
3.839476,0.004854891397138138,0.007221777621465995,0.0005558925444292948,0.01263256156303343
3.841778,0.004795055741314153,0.007299467464914881,0.0008126068097386568,0.01290713001596769
3.84408,0.004750661545057646,0.007462567881596394,0.0009631610405215908,0.01317639046717563
3.846381,0.004724121536426039,0.007652208306909512,0.0009684690422479123,0.013344798885583462
3.848683,0.00471012771369301,0.0077718796185574845,0.0009636435861330744,0.013445650918383569
3.850984,0.004701441892686302,0.008021838245306074,0.000964608677356042,0.01368788881534842
3.853286,0.004689860798010692,0.008229332858244095,0.000964608677356042,0.013883802333610829
3.855588,0.00467297170160876,0.008304127428024078,0.000964608677356042,0.01394170780698888
3.857889,0.004646914238588637,0.008299301971909239,0.000964608677356042,0.01391082488785392
3.860191,0.004611688408950322,0.008219199400402933,0.000964608677356042,0.013795496486709295
3.862493,0.004570189486362718,0.008313295794642267,0.000964608677356042,0.013848093958361028
3.864794,0.004525795290106213,0.008323429252483427,0.000964608677356042,0.013813833219945679
3.867096,0.004478023274569321,0.008328737254209748,0.000964608677356042,0.01377136920613511
3.869397,0.0044234956204716545,0.008341283440108326,0.000964608677356042,0.013729387737936022
3.871699,0.004359799599755797,0.008476878756935263,0.000964608677356042,0.0138012870340471
3.874001,0.0042864526668102655,0.0085381620495937,0.000964608677356042,0.013789223393760007
3.876302,0.004203454821635057,0.008309917975361882,0.000964608677356042,0.01347798147435298
3.878604,0.0041137013378990785,0.008371683813631802,0.000964608677356042,0.01344999382888692
3.880906,0.0040239478541630996,0.008479774030604164,0.000964608677356042,0.013468330562123305
3.883207,0.003940950008987892,0.008557946419664536,0.000964608677356042,0.01346350510600847
3.885509,0.00386760307604236,0.0085232031356377,0.000964608677356042,0.013355414889036105
3.88781,0.003800529236046117,0.008534784230313315,0.000964608677356042,0.013299922143715474
3.890112,0.003738763397776195,0.008553120963549697,0.000964608677356042,0.013256493038681934
3.892414,0.003680375378786659,0.008336940529604972,0.000964608677356042,0.012981924585747671
3.894715,0.003622469905408608,0.008537196958370734,0.000964608677356042,0.013124275541135384
3.897017,0.0035650469776420408,0.008503901311178353,0.000964608677356042,0.013033556966176436
3.899319,0.0035085891410984397,0.008435379834347658,0.0009641261317445585,0.012908095107190657
3.90162,0.0034550265782237427,0.008514034769019513,0.0009650912229675258,0.01293415257021078
3.903922,0.0034062894714638825,0.008476878756935263,0.0009694341334708797,0.012852602361870026
3.906223,0.0033633429120418275,0.008494250398948678,0.000917801753042117,0.012775395064032623
3.908525,0.003326186899957578,0.008557463874053052,0.00135161025776602,0.013235261031776649
3.910827,0.0032948214352111326,0.00865976354368761,0.0014360557397756785,0.01339064071867442
3.913128,0.0032682814265795265,0.008628880624552648,0.0014886532114274085,0.01338581526255958
3.91543,0.003245601782839789,0.008583521337073173,0.001105029450297817,0.01293415257021078
3.917732,0.003227265049603406,0.00873166283979869,0.0014153062784818765,0.013374234167883971
3.920033,0.003215201409316312,0.008546365324988925,0.0014293001012149061,0.013190866835520143
3.922335,0.003208928316367023,0.008661693726133544,0.0014466717432283214,0.013317293785728887
3.924636,0.003206033042698121,0.008615851893042589,0.0014423288327249672,0.013264213768465677
3.926938,0.0032041028602521862,0.008658315906853158,0.0014428113783364512,0.013305230145441795
3.92924,0.0032007250409717995,0.008679065368146959,0.0014428113783364512,0.013322601787455212
3.931541,0.0031973472216914127,0.008683890824261797,0.0014428113783364512,0.013324049424289662
3.933843,0.0031930043111880594,0.008588346793188012,0.0014428113783364512,0.013224162482712522
3.936145,0.003190109037519157,0.008659280998076125,0.0014428113783364512,0.013292201413931731
3.938446,0.003190109037519157,0.00869450682771444,0.0014428113783364512,0.013327427243570049
3.940748,0.0031920392199650915,0.008640461719228259,0.0014428113783364512,0.013275312317529802
3.943049,0.0031886614006847052,0.008703192648721148,0.0014428113783364512,0.013334665427742304
3.945351,0.003170807213059806,0.0087997017710179,0.0014428113783364512,0.013413320362414155
3.947653,0.003137029020255943,0.008705605376778565,0.0014428113783364512,0.013285445775370958
3.949954,0.0030960126432798226,0.008642874447285677,0.0014428113783364512,0.01318169846890195
3.952256,0.0030554788119151865,0.008736970841525011,0.0014428113783364512,0.013235261031776649
3.954558,0.0030163926173850017,0.008687268643542185,0.0014428113783364512,0.013146472639263638
3.956859,0.0029744111491859146,0.00871863410828863,0.0014432939239479347,0.01313633918142248
3.959161,0.002926156588037539,0.00877653958166668,0.0014418462871134837,0.013144542456817702
3.961462000000001,0.0028711463883283896,0.008756755211595845,0.0014399161046675484,0.013067817704591785
3.963764,0.0028084154588355003,0.008916960354608455,0.0015040946709948886,0.013229470484438843
3.966066000000001,0.002739893982004806,0.00885857233561892,0.0018616609691043573,0.013460127286728085
3.968367,0.0026704074139511447,0.008758202848430296,0.001935007902049889,0.01336361816443133
3.970669,0.002605263756400836,0.00877509194483223,0.001841394053422039,0.013221749754655105
3.972971,0.0025459106461883326,0.008886077435473495,0.0017048336453721342,0.013136821727033959
3.975272,0.002489452809644733,0.008972935645540572,0.00196203045629298,0.013424418911478284
3.977574,0.0024339600643241,0.00883154978137583,0.001928252263489117,0.013193762109189044
3.979875,0.0023784673190034677,0.008829619598929892,0.0019306649915465355,0.013138751909479895
3.982177,0.002323939664905802,0.008937709815902256,0.0019311475371580195,0.013192797017966076
3.984479,0.002271342193254072,0.00892998908611852,0.0019311475371580195,0.013132478816530608
3.98678,0.002220192358436793,0.008892350528422783,0.0019311475371580195,0.013043690424017595
3.989082,0.0021709727060654493,0.009024568025969334,0.0019311475371580195,0.013126688269192804
3.991384,0.0021241657817515245,0.009072822587117713,0.0019311475371580195,0.013128135906027254
3.993685,0.0020788064942720507,0.00910467059747564,0.0019311475371580195,0.013114624628905707
3.995987,0.0020348948436270282,0.009100327686972285,0.0019311475371580195,0.013066370067757332
3.998288,0.0019914657385934893,0.009074752769563646,0.0019311475371580195,0.012997366045315154
4.00059,0.0019504493616173694,0.009030841118918623,0.0019311475371580195,0.012912438017694013
