Wavelength,H2O_40K,CH3OH,HNCO_NH3,all
3.616219,0.0004970433544678682,0.015184177435638904,0.0055465067925069425,0.02122772758261372
3.618521,0.0004970433544678682,0.013951012873204124,0.005489843850097605,0.0199379000777696
3.620822,0.000497540397822336,0.012829186022170144,0.005431689777624864,0.018758416197617343
3.623124,0.000497540397822336,0.011894744515770555,0.005379997268760204,0.017772282182353098
3.625425,0.0004970433544678682,0.01152941765023667,0.0053288018032500144,0.017355262807954554
3.627727,0.0004970433544678682,0.010561674239087729,0.005277109294385357,0.016335826887940955
3.630029,0.000497540397822336,0.009696321758959172,0.005225913828875167,0.015419775985656674
3.632330000000001,0.000497540397822336,0.00902531323042755,0.005174718363364975,0.01469757199161486
3.634632,0.0004970433544678682,0.008306588539867014,0.0051235228978547855,0.013927154792189669
3.636934,0.0004970433544678682,0.00749342561195758,0.005072327432344596,0.013062796398770045
3.639235,0.000497540397822336,0.007007814254642474,0.005021131966834404,0.012526486619299214
3.641537000000001,0.000497540397822336,0.006582842186572446,0.004969936501324213,0.012050319085718995
3.643838,0.0004970433544678682,0.006219006451101967,0.004919238079168492,0.011635287884738324
3.64614,0.000497540397822336,0.005823359940945543,0.0048680426136583025,0.01118894295242618
3.648442,0.000497540397822336,0.005455547858639321,0.004817344191502579,0.010770432447964235
3.650743,0.0004970433544678682,0.004977392151641232,0.004766645769346856,0.010241081275455956
3.653045,0.0004970433544678682,0.00459516581205544,0.0047159473471911325,0.009808156513714444
3.655347,0.000497540397822336,0.004547946693380994,0.0046652489250354106,0.00971073601623874
3.657648000000001,0.0005000256145946754,0.003973364575616138,0.004614550502879689,0.0090879406930905
3.65995,0.0004875995307329787,0.003449977923361473,0.004563852080723965,0.008501429534818417
3.662251,0.00036284164876154376,0.003495705911972517,0.004514644788631646,0.008373192349365706
3.664553,0.0004115518974993948,0.003541433900583561,0.004450526195905292,0.008403511993988248
3.666855,0.00047815570699808916,0.002932058748005955,0.004408774554129993,0.007818989009134036
3.669156,0.0005432683864333798,0.0029131711005361753,0.004375472649380644,0.007831912136350198
3.671458,0.00015955091678418568,0.0024877019891116803,0.004342170744631297,0.006989423650527163
3.673759,0.0005343216060529583,0.0024906842492384874,0.004308371796527481,0.007333377651818926
3.676061,0.000504996048139354,0.002546353104938889,0.004275069891778135,0.007326419044856378
3.678363,0.0002669122813492453,0.0019330016055255394,0.004241767987028786,0.006441681873903572
3.680664,0.00023361037659989808,0.001990161591289344,0.0042084660822794395,0.006432238050168682
3.682966,0.00017694743419056103,0.0015771185637265454,0.004175164177530093,0.005929230175447199
3.685268,0.000504996048139354,0.0015030591039108332,0.0041418622727807455,0.006149917424830933
3.687569,0.00020279368862289018,0.0014921241501125405,0.0041090574113858665,0.005803975250121297
3.689871,4.4236858547640257e-05,0.001490135976694669,0.00407575550663652,0.005610128341878829
3.692172,0.0005318363892806191,0.001518964491253805,0.004042453601887172,0.006093254482421596
3.694474,0.00034445104464623263,0.0008723110870911088,0.004009648740492293,0.005226410872229635
3.696776,0.00025746845761435565,0.0013956977393457734,0.003976346835742946,0.0056295130327030755
3.699077,0.00033152791743006803,0.00099557783899914,0.003943541974348066,0.0052706477307772745
3.701379,0.0003643327788249474,0.0009945837522902044,0.003910737112953187,0.0052696536440683395
3.703681,0.0002008055152050188,0.0010378265241289088,0.003877932251558307,0.0051165642908922344
3.705982,6.958606962550156e-06,0.0004478360623755493,0.0038451273901634283,0.004299922059501528
3.708284,1.0437910443825232e-05,0.0004965463111134004,0.0038123225287685493,0.004319306750325775
3.710585,0.0001844030845075791,0.0004980374411768039,0.0037795176673736702,0.004461958193058052
3.712887,0.0005402861263065727,0.000497540397822336,0.00374671280597879,0.004784539330107699
3.715189,0.00016452135032886438,0.000497540397822336,0.003713907944583911,0.004375969692735111
3.71749,0.0003509126082543149,0.000497540397822336,0.003681103083189032,0.004529556089265683
3.719792,0.00041701937439854133,0.000497540397822336,0.0036487952651486203,0.004563355037369497
3.722094,2.286399430552193e-05,0.000497540397822336,0.0036159904037537404,0.004136394795881599
3.724395,0.0002137286424211833,0.0004980374411768039,0.003583682585713329,0.004295448669311317
3.726697,5.9645202536144176e-05,0.00048511431396063936,0.0035508777243184507,0.004095637240815234
3.728998,9.940867089357364e-06,0.00016153909020205715,0.003518569906278039,0.0036900498635694533
3.7313,0.0003389835677470861,0.0004190075478164129,0.003486262088237628,0.004244253203801127
3.733602,0.0002723797582483918,0.0005069842215572255,0.003453954270197216,0.0042333182500028325
3.735903,0.00013867509589653523,0.00048312614054276786,0.003421646452156805,0.004043447688596108
3.738205,0.0005010197013036111,0.0004955522244044646,0.003389338634116393,0.004385910559824469
3.740507,1.839060411531112e-05,0.0004970433544678682,0.003357030816075982,0.003872464774659162
3.742808,0.00017247404400035028,0.000497540397822336,0.00332472299803557,0.003994737439858257
3.74511,0.0004866054440240429,0.000497540397822336,0.0032924151799951585,0.004276561021841536
3.747411,0.00028082949527434553,0.000497540397822336,0.0032606044053092157,0.004038974298405897
3.749713,0.00021273455571224758,0.0004960492677589326,0.0032282965872688038,0.0039370804107399845
3.752015,0.0004011139870555696,0.0004513153658568242,0.00319648581258286,0.004048915165495254
3.754316,0.0005040019614304184,0.001045282174445927,0.0031641779945424486,0.004713462130418794
3.756618,0.0004945581376955289,0.0009940867089357364,0.003132367219856505,0.004621012066487771
3.75892,0.0005596708171308197,0.0010070098361519009,0.0031005564451705623,0.004667237098453282
3.761221,1.5408343988503913e-05,0.0011750104899620403,0.0030687456704846182,0.004259164504435163
3.763523,0.0005616589905486911,0.0014906330200491367,0.003036437852444207,0.005088729863042036
3.765824,0.00048561135731510724,0.0015090236241644475,0.003004627077758263,0.004999262059237819
3.768126,0.0004970433544678682,0.0016844799282916053,0.0029728163030723195,0.005154339585831793
3.770428,0.000497540397822336,0.0019856882010991336,0.0029415025717408443,0.0054247311706623145
3.772729,0.0004970433544678682,0.0019528833397042546,0.0029096917970549,0.005359618491227023
3.775031,0.0004970433544678682,0.002545359018229953,0.002877881022368957,0.005920283395066778
3.777333,0.000497540397822336,0.002539891541330807,0.002846567291037481,0.005883999230190624
3.779634,0.0004970433544678682,0.0030140709014931525,0.0028147565163515373,0.006325870772312559
3.781936,0.0004970433544678682,0.0032273025005598683,0.0027834427850200612,0.006507788640047797
3.784237,0.000497540397822336,0.0035379545971022867,0.0027516320103341185,0.006787127005258741
3.786539,0.000497540397822336,0.0040275423012531356,0.0027203182790026424,0.007245400978078116
3.788841000000001,0.0004970433544678682,0.004236300510129641,0.002689004547671167,0.007422348412268676
3.791142,0.000497540397822336,0.004512656615213775,0.0026571937729852235,0.0076673907860213344
3.793444,0.000497540397822336,0.005032563963987166,0.002625880041653748,0.008155984403463249
3.795746,0.0004970433544678682,0.005240825129509202,0.0025945663103222718,0.008332434794299343
3.798047,0.000497540397822336,0.005515193061175466,0.002563252578990796,0.008575986037988597
3.800349,0.0004970433544678682,0.0060216802393782244,0.002532435891013789,0.00905115948485988
3.80265,0.000497540397822336,0.005962035036842079,0.002501122159682313,0.008960697594346728
3.804952,0.000497540397822336,0.006511764986883541,0.002469808428350837,0.009479113813056713
3.807254,0.0004970433544678682,0.006440687787194636,0.002438991740373829,0.009376722882036332
3.809555000000001,0.000497540397822336,0.0070117906014782174,0.002407678009042353,0.009917009008342905
3.811857,0.000497540397822336,0.007506348739173745,0.002375867234356409,0.01037975637135249
3.814159,0.0004970433544678682,0.007504360565755873,0.0023554884568232274,0.01035689237704697
3.81646,0.000497540397822336,0.007621165754055823,0.002337594896062384,0.010456301047940543
3.818762,0.000497540397822336,0.008013332960730972,0.002312245684984523,0.01082311904353783
3.821063,0.0004970433544678682,0.008030232434782878,0.002298328471059423,0.010825604260310168
3.823365,0.000497540397822336,0.008118209108523691,0.002269996999854754,0.01088574650620078
3.825667,0.000497540397822336,0.008071487033203711,0.002257073872638589,0.010826101303664636
3.827968,0.0004970433544678682,0.008592388468686037,0.002228742401433921,0.011318174224587826
3.83027,0.000497540397822336,0.008513358575325647,0.0022148251875088207,0.011225724160656805
3.832572,0.0005010197013036111,0.008457689719625246,0.0021899730197854268,0.011148682440714285
3.834873,0.00047666457693468564,0.009063088525367108,0.002171582415670116,0.01171133551797191
3.837175,0.0007033163465720335,0.00901636645004713,0.002157168158390548,0.011876850955009713
3.839476,0.0005725939443469841,0.009017857580110531,0.0021323159906671547,0.01172276751512467
3.841778,0.00083702100892389,0.009018354623465,0.0021144224299063114,0.011969798062295202
3.84408,0.0009920985355178651,0.009019348710173935,0.0020945406957275964,0.012105987941419398
3.846381,0.0009975660124170117,0.009028792533908826,0.002071179658067607,0.012097538204393445
3.848683,0.0009925955788723329,0.009021336883591807,0.00205626835743357,0.01207020081989771
3.850984,0.0009935896655812683,0.0095427353624286,0.002029428016292306,0.012565753044302177
3.853286,0.0009935896655812683,0.00941002478678568,0.0020150137590127376,0.012418628211379687
3.855588,0.0009935896655812683,0.009450782341852045,0.001999605415024233,0.012443977422457548
3.857889,0.0009935896655812683,0.009562120053252849,0.001971770987174033,0.012527480706008148
3.860191,0.0009935896655812683,0.009027301403845422,0.0019598419466668048,0.011980733016093495
3.862493,0.0009935896655812683,0.009216177878543213,0.001931510475462136,0.012141278019586615
3.864794,0.0009935896655812683,0.009037739314289249,0.0019175932615370355,0.011948922241407551
3.867096,0.0009935896655812683,0.009017360536756064,0.0018937351805225773,0.011904685382859909
3.869397,0.0009935896655812683,0.009017360536756064,0.0018748475330527987,0.011885797735390129
3.871699,0.0009935896655812683,0.009017360536756064,0.0018569539722919554,0.011867904174629287
3.874001,0.0009935896655812683,0.00908147912948242,0.0018325988479230301,0.01190766764298672
3.876302,0.0009935896655812683,0.008458683806334182,0.0018186816339979296,0.01127095510591338
3.878604,0.0009935896655812683,0.008520317182288194,0.0018012851165915542,0.011315191964461015
3.880906,0.0009935896655812683,0.008513358575325647,0.0017759359055136926,0.011282884146420608
3.883207,0.0009935896655812683,0.00851236448861671,0.0017630127782975284,0.011268966932495506
3.885509,0.0009935896655812683,0.00851236448861671,0.00173468130709286,0.011240635461290838
3.88781,0.0009935896655812683,0.00851236448861671,0.0017222552232311634,0.011228209377429141
3.890112,0.0009935896655812683,0.008511867445262243,0.001696906012153302,0.011202363122996814
3.892414,0.0009935896655812683,0.008509382228489903,0.0016800065381013946,0.011182978432172565
3.894715,0.0009935896655812683,0.008527275789250747,0.0016606218472771475,0.011181487302109164
3.897017,0.0009935896655812683,0.008784247203510634,0.0016377578529716255,0.011415594722063528
3.899319,0.0009930926222268008,0.008516340835452453,0.0016238406390465256,0.01113327409672578
3.90162,0.0009940867089357364,0.009081976172836887,0.0016059470782856823,0.011682009960058306
3.903922,0.0009985600991259474,0.008998472889286286,0.0015810949105622887,0.011578127898974522
3.906223,0.0009453764601978852,0.009455255732042256,0.001568668826700592,0.01196930101894073
3.908525,0.0013922184358644988,0.009073526435810934,0.0015408343988503911,0.012006579270525824
3.910827,0.001479201022896376,0.009550191012745618,0.0015284083149886946,0.012557800350630687
3.913128,0.0015333787485333735,0.009486569463373734,0.0015035561472653012,0.012523504359172408
3.91543,0.001138229281731418,0.009995044814994362,0.0014861596298589258,0.012619433726584708
3.917732,0.0014578281586542573,0.010012938375755205,0.001468266069098083,0.012939032603507544
3.920033,0.0014722424159338255,0.01003033489316158,0.0014444079880836249,0.012946985297179029
3.922335,0.001490135976694669,0.010341484033058464,0.0014304907741585244,0.01326211078391166
3.924636,0.001485662586504458,0.010533342767883062,0.0014145853868155528,0.013433590741203072
3.926938,0.0014861596298589258,0.010478170955537129,0.0013882420890287558,0.013352572674424813
3.92924,0.0014861596298589258,0.011101960365394304,0.0013763130485215274,0.013964433043774758
3.931541,0.0014861596298589258,0.01104977081317518,0.001349472707380262,0.013885403150414366
3.933843,0.0014861596298589258,0.011209818773313831,0.001335555493455162,0.01403153389662792
3.936145,0.0014861596298589258,0.011565701815112827,0.0013136855858585756,0.014365547030830329
3.938446,0.0014861596298589258,0.011510530002766892,0.001293803851679861,0.014290493484305682
3.940748,0.0014861596298589258,0.01202844917812241,0.0012793895944002926,0.014793998402381629
3.943049,0.0014861596298589258,0.012043360478756449,0.0012614960336394495,0.014791016142254825
3.945351,0.0014861596298589258,0.01206324221293516,0.001237637952624992,0.014787039795419081
3.947653,0.0014861596298589258,0.012345065794918442,0.001225211868763295,0.015056437293540663
3.949954,0.0014861596298589258,0.012560782610757498,0.0011978744842675625,0.015244816724883987
3.952256,0.0014861596298589258,0.012572711651264723,0.0011854484004058653,0.015244319681529516
3.954558,0.0014861596298589258,0.012569729391137915,0.001161590319391408,0.015217479340388253
3.956859,0.0014866566732133935,0.01256923234778345,0.0011436967586305649,0.01519958577962741
3.959161,0.0014851655431499901,0.01256923234778345,0.0011263002412241895,0.015180698132157631
3.961462000000001,0.0014831773697321186,0.012573208694619194,0.0011074125937544103,0.015163798658105725
3.963764,0.0015492841358763448,0.012596072688924716,0.0010885249462846312,0.015233881771085691
3.966066000000001,0.0019175932615370355,0.012188994181615532,0.0010701343421693204,0.015176721785321888
3.968367,0.001993143851416152,0.0120657274297075,0.001051246694699541,0.015110117975823194
3.970669,0.0018967174406493848,0.012116425851863222,0.0010323590472297618,0.015045502339742368
3.972971,0.0017560541713349778,0.011482695574916692,0.001013968443114451,0.01425271818936612
3.975272,0.002020978279266352,0.011593536242963023,0.000995080795644672,0.014609595317874046
3.977574,0.0019861852444536016,0.011033368382477735,0.0009766901915293608,0.0139962438184607
3.979875,0.0019886704612259412,0.010595473187191545,0.000957802544059582,0.013541946192477068
3.982177,0.0019891675045804087,0.010404111495721416,0.0009414001133621424,0.01333467911366397
3.984479,0.0019891675045804087,0.010037790543478595,0.000927482899437042,0.012954440947496048
3.98678,0.0019891675045804087,0.009313598376018915,0.0009130686421574738,0.012215834522756798
3.989082,0.0019891675045804087,0.009042709747833926,0.0008991514282323737,0.011931028680646707
3.991384,0.0019891675045804087,0.008485027104120977,0.000885234214307273,0.011359428823008659
3.993685,0.0019891675045804087,0.00811870615187816,0.000870819957027705,0.010978693613486272
3.995987,0.0019891675045804087,0.007503863522401405,0.0008569027431026046,0.01034993377008442
3.998288,0.0019891675045804087,0.0070694476305964895,0.0008429855291775044,0.0099016006643544
4.00059,0.0019891675045804087,0.006968547829639512,0.0008285712718979362,0.009786286606117856
