Wavelength,CO_NH3_10K,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.604711,0.00029803622800773905,0.005773401624143284,0.017761081017343455,0.02383251886949448
3.607012,0.0002891396241866125,0.005721504768520046,0.016813098454625638,0.022823742847332296
3.609314,0.00028666834534741073,0.005670102168664647,0.015900208051424485,0.021856978565436544
3.611616,0.00028716260111525104,0.00561820531304141,0.014928501211850334,0.020833869126006998
3.613917,0.00028518557804388964,0.005566802713186011,0.014014128041345662,0.019866116332575564
3.616219,0.000280243020365486,0.005515400113330614,0.013191192187891457,0.01898683532158756
3.618521,0.0002757947184549227,0.005459054955796813,0.012654924679784662,0.0183897743540364
3.620822,0.0002753004626870824,0.00540122703095949,0.012004978345074585,0.017681505838721155
3.623124,0.0002782659972941245,0.005349824431104092,0.011386664379506287,0.01701475480790451
3.625425,0.0002807372761333263,0.005298916087016535,0.010755005508206305,0.016334658871356166
3.627727,0.00027925450882980527,0.005247513487161137,0.010494038462786594,0.01602080645877754
3.630029,0.0002753004626870824,0.00519660514307358,0.009693838374653044,0.01516574398041371
3.632330000000001,0.00027085216077651913,0.005145696798986022,0.00912791552047583,0.014544464480238368
3.634632,0.00026689811463379617,0.005094788454898465,0.008975684743980998,0.014337371313513259
3.636934,0.00026343832425891367,0.005043880110810908,0.008495762393408005,0.013803080828477829
3.639235,0.00026195555695539247,0.00499297176672335,0.008168070819329843,0.013422998143008586
3.641537000000001,0.0002609670454197118,0.004942063422635792,0.007520101507691128,0.012723131975746631
3.643838,0.00026195555695539247,0.004891649334316075,0.007412353750301928,0.012565958641573395
3.64614,0.00026442683579459435,0.004840740990228519,0.007062914922438792,0.012168082748461906
3.648442,0.0002664038588659558,0.0047903269019088,0.006519727833582232,0.011576458594356987
3.650743,0.00026343832425891367,0.004739912813589085,0.00647573907024444,0.011479090208092438
3.653045,0.0002540474646699467,0.004689498725269367,0.006166829215344213,0.011110375405283526
3.655347,0.00024366809354529908,0.00463908463694965,0.005989885650457364,0.010872638380952312
3.657648000000001,0.00023724276856337438,0.004588670548629933,0.005444227282761603,0.01027014059995491
3.65995,0.00023674851279553399,0.0045382564603102145,0.005307812690837662,0.010082817663943413
3.662251,0.00023724276856337438,0.0044893251392940205,0.004942557678403633,0.009669125586261026
3.664553,0.00023378297818849186,0.004425566145242614,0.004961833653349406,0.009621182776780509
3.666855,0.0002273576532065671,0.004384048660744023,0.0048318443864073905,0.00944325070035798
3.669156,0.00022389786283168457,0.004350933524298718,0.004414198262582284,0.008989029649712686
3.671458,0.0002273576532065671,0.0043178183878534145,0.004430508702921015,0.008975684743980998
3.673759,0.00023427723395633222,0.0042842089956402684,0.003930816121634409,0.008449302351231012
3.676061,0.00023773702433121474,0.004251093859194965,0.003967391048454596,0.008456221931980777
3.678363,0.0002352657454920129,0.00421797872274966,0.003539859809272682,0.007993104277514356
3.680664,0.0002298289320457689,0.004184863586304356,0.0034751123036855947,0.007889804822035721
3.682966,0.00022538063013520567,0.00415174844985905,0.0033723071039747986,0.007749436183969055
3.685268,0.00022340360706384418,0.004118633313413747,0.003009523370379972,0.007351560290857564
3.687569,0.00022290935129600385,0.0040860124327362825,0.0029650403512743394,0.007273962135306626
3.689871,0.00022290935129600385,0.0040528972962909785,0.00288348814958068,0.007159294797167664
3.692172,0.00022241509552816348,0.004019782159845674,0.0024233360297213013,0.00666553328509514
3.694474,0.00022043807245680205,0.003987161279168211,0.0024851180007013467,0.006692717352326359
3.696776,0.00021697828208191948,0.0039540461427229065,0.0024811639545586238,0.006652188379363449
3.699077,0.00021252998017135617,0.003921425262045443,0.002291863995475764,0.006425819237692564
3.701379,0.0002075874224929526,0.003888804381367978,0.002186587516925767,0.0062829793207866995
3.703681,0.00020412763211807004,0.0038561835006905134,0.002020517578931405,0.00608082871173999
3.705982,0.0002031391205823893,0.003823562620013049,0.0020002530924499505,0.006026954833045391
3.708284,0.00020561039942159116,0.0037909417393355866,0.0018228152717952601,0.005819367410552438
3.710585,0.0002105529570999948,0.003758320858658123,0.0014877098611994935,0.005456583676957611
3.712887,0.00021351849170703696,0.0037256999779806577,0.0014832615592889305,0.005422480028976625
3.715189,0.00021203572440351584,0.003693079097303194,0.0014768362343070055,0.005381951056013716
3.71749,0.0002075874224929526,0.0036604582166257305,0.0015321928803051262,0.005400238519423809
3.719792,0.00020264486481454892,0.003628331591716106,0.0010932937584628836,0.004924270214993539
3.722094,0.00019967933020750682,0.003595710711038643,0.0009899943029842476,0.004785384344230398
3.724395,0.0001991850744396664,0.0035635840861290187,0.0009845574895380037,0.0047473266501066895
3.726697,0.00020165635327886824,0.0035309632054515553,0.0009865345126093652,0.004719154071339789
3.728998,0.0002061046551894315,0.003498836580541932,0.0009944426048948108,0.004699383840626174
3.7313,0.00020956444556431404,0.0034667099556323078,0.0008886718705769732,0.004564946271773595
3.733602,0.0002105529570999948,0.0034345833307226838,0.0006959121211192315,0.004341048408941911
3.735903,0.00020907018979647368,0.003402456705813061,0.000491290233233321,0.0041028171288428564
3.738205,0.00020808167826079292,0.003370330080903437,0.0004952442793760438,0.0040736560385402736
3.740507,0.00020907018979647368,0.003338203455993814,0.0004947500236082036,0.00404202366939849
3.742808,0.0002100587013321544,0.00330607683108419,0.0004937615120725231,0.0040098970444888676
3.74511,0.00020808167826079292,0.0032739502061745664,0.0004982098139830862,0.003980241698418445
3.747411,0.00020264486481454892,0.0032423178370327827,0.0004833821409478753,0.003928344842795207
3.749713,0.00019720805136830494,0.00321019121212316,0.0004759683044302699,0.0038833675679217344
3.752015,0.00019424251676126278,0.0031785588429813767,0.00015964461301243733,0.0035324459727550765
3.754316,0.00019424251676126278,0.0031464322180717523,0.0005506009253741646,0.0038912756602071798
3.756618,0.00019424251676126278,0.003114799848929969,0.0003879907777546852,0.003697033143445917
3.75892,0.0001927597494577417,0.003083167479788186,2.471278839201817e-06,0.00327839850808513
3.761221,0.0001897942148506995,0.0030515351106464032,7.908092285445813e-06,0.003249237417782548
3.763523,0.0001873229360114977,0.00301940848573678,1.48276730352109e-06,0.0032082141890517986
3.765824,0.00018534591294013623,0.002987776116594996,3.459790374882544e-06,0.003176581819910015
3.768126,0.0001848516571722959,0.002956143747453213,3.954046142722907e-06,0.003144949450768232
3.770428,0.0001858401687079766,0.0029250056340792696,7.265559787253341e-05,0.0031835014006597797
3.772729,0.0001873229360114977,0.002893373264937487,0.000301990274150462,0.0033826864750994465
3.775031,0.0001883114475471784,0.0028617408957957034,9.3908595889669e-05,0.003143960939232551
3.777333,0.00018880570331501875,0.002830602782421761,0.0004453244468241673,0.0034647329325609467
3.779634,0.0001883114475471784,0.002798970413279977,0.0004888189543941193,0.003476100815221275
3.781936,0.0001873229360114977,0.0027678322999060345,0.0004987040697509265,0.0034538593056684585
3.784237,0.00018682868024365727,0.002736199930764251,0.0004907959774654809,0.003413824588473389
3.786539,0.0001858401687079766,0.0027050618173903077,0.0005051293947328512,0.003396031380831136
3.788841000000001,0.0001848516571722959,0.0026739237040163647,0.0004863476755549175,0.003345123036743579
3.791142,0.0001833688898687748,0.0026422913348745822,0.0009410629819680516,0.0037667232067114093
3.793444,0.00018238037833309405,0.002611153221500639,0.0010888454565523202,0.003882379056386054
3.795746,0.0001813918667974133,0.002580015108126697,0.0014382842844154573,0.004199691259339567
3.798047,0.0001804033552617326,0.002548876994752753,0.001498089232324141,0.004227369582338628
3.800349,0.0001759550533511693,0.002518233137146651,0.0014961122092527796,0.0041903003997506
3.80265,0.00016705844953004281,0.0024870950237727077,0.002007666928967556,0.004661820402270306
3.804952,0.00015618482263755483,0.0024559569103987646,0.0021272768247849235,0.004739418557821244
3.807254,0.00014926524188778973,0.0024253130527926627,0.0024495315854168405,0.005024109880097293
3.809555000000001,0.00014975949765563007,0.0023941749394187192,0.002681337540533971,0.005225271977608321
3.811857,0.00015470205533403368,0.0023625425702769364,0.0029793737685417107,0.005496618394152681
3.814159,0.00016063312454811805,0.0023422780837954816,0.003186961191034663,0.005689872399378263
3.81646,0.00016508142645868133,0.0023244848761532285,0.0034953767901670487,0.005984943092778959
3.818762,0.00016508142645868133,0.0022992778319933693,0.003561112807289817,0.006025472065741869
3.821063,0.00015816184570891626,0.00228543867049384,0.003942184004294739,0.0063857845204974934
3.823365,0.00014877098611994934,0.002257266091726939,0.003968873815758117,0.006374910893605004
3.825667,0.0001443226842093861,0.0022444154417630893,0.00427135834567642,0.006660096471648896
3.827968,0.00015025375342347046,0.002216242862996189,0.004466095118205522,0.006832591734625183
3.83027,0.00016063312454811805,0.002202403701496659,0.004614371848557632,0.0069774086746024104
3.832572,0.00016705844953004281,0.002177690913104641,0.004942063422635792,0.007286812785270475
3.834873,0.00016606993799436206,0.002159403449694547,0.004961833653349406,0.007287307041038316
3.837175,0.00016013886878027772,0.0021450700324271766,0.004958373862974525,0.00726358276418198
3.839476,0.00015272503226267226,0.0021203572440351578,0.0050053281609193576,0.0072784104372171895
3.841778,0.00014679396304858791,0.002102564036392905,0.005350812942639774,0.007600170942081267
3.84408,0.00014234566113802464,0.002082793805679291,0.005474376884599864,0.00769951635141718
3.846381,0.00014036863806666315,0.002059563784590794,0.0054605377231003345,0.00766047014575779
3.848683,0.00014036863806666315,0.0020447361115555826,0.005461031978868174,0.00764613672849042
3.850984,0.0001413571496023439,0.002018046300092203,0.005461526234636015,0.007620929684330562
3.853286,0.000142839916905865,0.0020037128828248327,0.0054605377231003345,0.0076070905228310315
3.855588,0.00014481693997722646,0.0019883909540217813,0.0054639975134752146,0.007597205407474224
3.857889,0.0001458054515129072,0.001960712631022721,0.005453123886582728,0.007559641969118355
3.860191,0.00014679396304858791,0.0019488504925945528,0.0054373077020118355,0.007532952157654977
3.862493,0.0001458054515129072,0.001920677913827652,0.0049232817034578595,0.006989765068798418
3.864794,0.00014382842844154573,0.0019068387523281216,0.004975672814848937,0.0070263399956186036
3.867096,0.00014036863806666315,0.001883114475471784,0.004958373862974525,0.006981856976512972
3.869397,0.000137403103459621,0.0018643327562938505,0.00496479918795645,0.006966535047709921
3.871699,0.0001359203361560999,0.001846539548651597,0.004879787195887907,0.006862247080695603
3.874001,0.00013394331308473845,0.0018223210160274196,0.0044581870259200775,0.006414451355032234
3.876302,0.00013097777847769626,0.001808481854527889,0.004479440023937214,0.0064188996569427975
3.878604,0.00012652947656713301,0.0017911829026534766,0.0047364530232142,0.006654165402434811
3.880906,0.00012405819772793114,0.001765975858493618,0.0049934660224911906,0.00688350007871274
3.883207,0.00012554096503145226,0.0017531252085297684,0.004956891095671004,0.006835557269232224
3.885509,0.00012998926694201556,0.0017249526297628678,0.004960350886045886,0.006815292782750768
3.88781,0.00013394331308473845,0.0017125962355668586,0.004963316420652929,0.006809855969304526
3.890112,0.00013295480154905772,0.0016873891914070006,0.005008293695526401,0.00682863768848246
3.892414,0.00012998926694201556,0.0016705844953004278,0.005479813698046108,0.007280387460288551
3.894715,0.00012998926694201556,0.0016513085203546534,0.005409135123244936,0.007190432910541605
3.897017,0.0001344375688525788,0.0016285727550339974,0.005757091183804552,0.007520101507691128
3.899319,0.00013938012653098245,0.0016147335935344672,0.0059809890466362365,0.007735102766701686
3.90162,0.0001383916149953017,0.001596940385892214,0.0059602303043869405,0.007695562305274456
3.903922,0.00012998926694201556,0.0015722275975001954,0.005964184350529664,0.007666401214971875
3.906223,0.000121092663120889,0.0015598712033041864,0.0062375077901453855,0.007918471656570461
3.908525,0.00011763287274600647,0.0015321928803051262,0.006492543766351013,0.008142369519402145
3.910827,0.00011911564004952757,0.001519836486109117,0.006412474331960874,0.008051426458119518
3.913128,0.00012158691888872937,0.0014951236977170988,0.0067411544175747145,0.008357865034180545
3.91543,0.00012158691888872937,0.0014778247458426864,0.006985811022655696,0.008585222687387109
3.917732,0.00011911564004952757,0.001460031538200433,0.0069334199112646155,0.008512567089514577
3.920033,0.0001166443612103257,0.0014363072613440954,0.007445963142515073,0.008998914765069494
3.922335,0.00011417308237112393,0.0014224680998445654,0.007497859998138311,0.009034501180354001
3.924636,0.00011269031506760283,0.001406651915273674,0.00787794268360755,0.009397284913948829
3.926938,0.00011269031506760283,0.0013804563595781346,0.008045495388905434,0.009538642063551171
3.92924,0.00011367882660328357,0.001368594221149966,0.008375658241822796,0.009857931289576046
3.931541,0.00011367882660328357,0.0013419044096865866,0.00847302662808735,0.00992860986437722
3.933843,0.00011269031506760283,0.0013280652481870562,0.008475003651158709,0.009915759214413369
3.936145,0.00011120754776408174,0.0013063179944020802,0.008452762141605894,0.009870287683772056
3.938446,0.000110219036228401,0.0012865477636884658,0.008964316861320671,0.010361083661237535
3.940748,0.00011120754776408174,0.001272214346421095,0.00869198193324063,0.010075403827425805
3.943049,0.00011269031506760283,0.001254421138778842,0.008838775896289217,0.010205887350135662
3.945351,0.00011170180353192209,0.0012306968619225046,0.00840531358789322,0.009747712253347644
3.947653,0.00010873626892487992,0.0012183404677264956,0.008467095558873266,0.00979417229552464
3.949954,0.0001052764785499974,0.0011911564004952757,0.008503176229925611,0.009799609108970885
3.952256,0.0001037937112464763,0.0011788000062992665,0.008111231406028202,0.009393825123573944
3.954558,0.0001037937112464763,0.001155075729442929,0.007968885744890176,0.00922775518557958
3.956859,0.00010478222278215702,0.001137282521800676,0.007664424191900512,0.008906488936483345
3.959161,0.00010428796701431664,0.0011199835699262633,0.007437066538693945,0.008661338075634526
3.961462000000001,0.0001023109439429552,0.0011012018507483292,0.007240846998861322,0.008444359793552608
3.963764,9.934540933591303e-05,0.0010824201315703954,0.006740660161806874,0.007922425702713183
3.966066000000001,9.489710742534975e-05,0.0010641326681603024,0.006340807245624021,0.007499837021209672
3.968367,9.3908595889669e-05,0.0010453509489823682,0.0061094955462747316,0.007248755091146769
3.970669,9.885115356807268e-05,0.0010265692298044346,0.005578664851614182,0.006704085234986688
3.972971,0.00010824201315703956,0.001008281766394341,0.0052396053948756925,0.006356129174427072
3.975272,0.00011466733813896428,0.0009895000472164071,0.004982592395598702,0.006086759780954075
3.977574,0.00011120754776408174,0.0009712125838063137,0.004452750212473833,0.005535170344044229
3.979875,0.00010082817663943412,0.0009524308646283801,0.0044122212395109215,0.005465480280778737
3.982177,8.995454974694613e-05,0.000936120424289648,0.003915494192831358,0.0049415691668679524
3.984479,8.352922476502141e-05,0.000922281262790118,0.003681711214642866,0.004687521702198006
3.98678,8.105794592581959e-05,0.0009079478455227475,0.0034691812344715104,0.0044581870259200775
3.989082,8.105794592581959e-05,0.0008941086840232172,0.003222547606319169,0.0041977142362682055
3.991384,8.204645746150029e-05,0.0008802695225236869,0.0026862800982123745,0.0036485960781975618
3.993685,8.155220169365994e-05,0.0008659361052563165,0.0025083480217898435,0.00345583632873982
3.995987,7.809241131877742e-05,0.0008520969437567863,0.002254300557119897,0.003184489912195461
3.998288,7.216134210469303e-05,0.0008382577822572563,0.00198641393095042,0.002896833055312369
4.00059,6.623027289060868e-05,0.0008239243649898856,0.001855930408240564,0.0027460850461210576
