Wavelength,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,all
3.609314,0.011850659549569759,0.01702816600516072,0.00020463074846118696,0.02908345630319167
3.611616,0.01186360456042132,0.01608118867286588,0.00018073226688907756,0.02812552550017628
3.613917,0.011728677716545451,0.01523129892195774,0.00015782955538247266,0.027117806193885662
3.616219,0.011700298269678572,0.01474038427966399,0.00013144164864660183,0.02657212419798917
3.618521,0.011747597347790038,0.01379888368272943,0.0001100325922382538,0.025656513622757726
3.620822,0.011530519473510043,0.013050562478502756,0.00010107066164871275,0.024682152613661516
3.623124,0.01166942939764793,0.01242671253246415,0.0001000748915832082,0.02419621682169529
3.625425,0.011242741924579228,0.011990565243773151,9.260661609192403e-05,0.023325913784444305
3.627727,0.011361736447407022,0.011157105698945836,6.721447942155776e-05,0.02258605662577441
3.630029,0.011429448811861332,0.01079763270529869,2.6885791768623105e-05,0.02225396730892865
3.632330000000001,0.011380656078651607,0.010264397835220998,2.140905640834803e-05,0.021666462970280957
3.634632,0.011299002933280237,0.009495165459618728,6.223562909403498e-05,0.020856404021993
3.636934,0.011110802390899873,0.009416499624443865,6.572082432330092e-05,0.02059302283966704
3.639235,0.011253197510267026,0.008597478745566366,1.493655098256839e-06,0.01985216991093165
3.641537000000001,0.011138683952734,0.008517817140326001,0.00010455585687797872,0.01976105694993798
3.643838,0.010907167412504193,0.007950228202988402,0.0001687830261030228,0.01902617864159561
3.64614,0.010978862857220516,0.007559886337310614,0.00012148394799155626,0.018660233142522686
3.648442,0.010907167412504193,0.007443879124679332,5.974620393027358e-06,0.01835702115757655
3.650743,0.010855885254130709,0.006998769905398795,0.00013343318877761097,0.017988088348307108
3.653045,0.010879285850670065,0.006665186933454768,0.00020014978316641643,0.01774462256729125
3.655347,0.010706519744305022,0.006540217790233947,0.0002031370933629301,0.017449874627901898
3.657648000000001,0.010674157217176123,0.005969641542699834,0.00015085916492394073,0.0167946579247999
3.65995,0.01050288476590934,0.005624607215002504,6.572082432330092e-05,0.016193212805235148
3.662251,0.01066419951652108,0.005506110577207461,1.2945010851559272e-05,0.0161832551045801
3.664553,0.010413763345046682,0.005226299188800679,4.779696314421885e-05,0.015687859496991582
3.666855,0.010429197781062004,0.004995778418636374,3.9830802620182376e-05,0.015464807002318559
3.669156,0.010412269689948423,0.004823510197304085,1.9417516277338908e-05,0.015255197403529847
3.671458,0.010421729505570718,0.004491918765491067,1.1451355753302431e-05,0.014925099626815087
3.673759,0.0103739325424265,0.004421716975872996,1.1949240786054712e-05,0.014807598759085553
3.676061,0.010315679993594484,0.004016936444245393,6.9703904585319165e-06,0.014339586828298409
3.678363,0.010189715080308154,0.004003493548361081,7.966160524036475e-06,0.014201174789193272
3.680664,0.010126981566181371,0.0039004313465813593,2.2404826473852586e-05,0.014049817739236584
3.682966,0.01014241600219669,0.0034677692531196284,2.3400596539357143e-05,0.013633585851855676
3.685268,0.010037860145318713,0.0034961486999865077,7.966160524036475e-06,0.013541975005829257
3.687569,0.01007221421257862,0.003376158407093209,1.593232104807295e-05,0.0134643049407199
3.689871,0.009996535687600273,0.002956441324483037,4.082657268568693e-05,0.012993803584768994
3.692172,0.010061260741858069,0.0029932848169067056,6.37292841922918e-05,0.013118274842957066
3.694474,0.010026906674598159,0.002984820771349917,8.464045556788752e-05,0.013096367901515964
3.696776,0.009820284386005964,0.0025192982657265355,0.00010356008681247418,0.012443142738544976
3.699077,0.009747593171224131,0.0025028680596457104,0.00011999029289329938,0.012370451523763143
3.701379,0.009805347835023395,0.002493906129056169,0.00013193953367935413,0.012431193497758921
3.703681,0.009771491652796241,0.002287283840463973,0.00014090146426889514,0.012199676957529106
3.705982,0.009738133355601841,0.0019701310746007713,0.00015135704995669305,0.011859621480159302
3.708284,0.009621130372905051,0.001996021096303889,0.00016828514107027052,0.011785436610279212
3.710585,0.009639552119116887,0.0017605214758120613,0.00019068996754412318,0.011590763562473072
3.712887,0.009632581728658357,0.0017346314541089429,0.00021508633414898484,0.011582299516916285
3.715189,0.009667931565983768,0.0014627862262261975,0.00023898481572109424,0.011369702607931059
3.71749,0.009427453095164415,0.0014996297186498663,0.000263381182325956,0.011190463996140241
3.719792,0.009284560090764513,0.0015150641546651873,0.0002907648591273313,0.011090389104557029
3.722094,0.009401563073461298,0.0012242992955378556,0.00032113584612522035,0.010946998215124373
3.724395,0.009394094797970012,0.0009952721804718072,0.00035200471815586176,0.010741371696597684
3.726697,0.009390111717707992,0.0009947742954390546,0.0003803841650227417,0.01076527017816979
3.728998,0.00934281263959653,0.0009952721804718072,0.0004032868765293466,0.010741371696597684
3.7313,0.00928007912546974,0.0009977616056355684,0.00042071285267567633,0.010698553583780985
3.733602,0.009261159494225155,0.0009838208247185051,0.00043116843836347416,0.010676148757307134
3.735903,0.00923825678271855,0.0009270619309847448,0.00043764094378925377,0.010602959657492549
3.738205,0.009175523268591765,0.0008469024407116279,0.00044461133424778584,0.010467037043551177
3.740507,0.009054537205632958,0.0004943998375230137,0.00045506691993558367,0.010004003963091557
3.742808,0.009095861663351398,0.0005138173538003526,0.000466518275688886,0.010076197292840636
3.74511,0.009159093062510936,0.0004968892626867751,0.00047548020627842725,0.01013146253147614
3.747411,0.009086401847729105,0.0004978850327522797,0.00048095694163870223,0.010065243822120084
3.749713,0.009155109982248916,0.0004978850327522797,0.0004849400219007205,0.010137935036901918
3.752015,0.00895894327934452,0.0004978850327522797,0.0004899188722282434,0.009946747184325044
3.754316,0.008840944526582229,0.0005013702279815456,0.0004934040674575091,0.009835718822021285
3.756618,0.00901321274791452,0.00042370016287218996,0.0004919104123592526,0.009928823323145965
3.75892,0.008959441164377272,0.00023151654022981005,0.00048195271170420686,0.009672910416311287
3.761221,0.008898201305348742,0.0005775466379926446,0.00046850981581989524,0.00994425775916128
3.763523,0.008835467791221956,0.0,0.0004595478852303542,0.00929501567645231
3.765824,0.008725435198983701,7.020178961807142e-05,0.0004595478852303542,0.009255184873832126
3.768126,0.008790658138274251,0.0004630330804596201,0.00046801193078714295,0.009721703149521014
3.770428,0.008837459331352963,0.0005128215837348481,0.00048195271170420686,0.00983223362679202
3.772729,0.00884492760684425,0.00017674918662705926,0.0004978850327522797,0.009519561826223587
3.775031,0.008653739754267373,0.0002369932755900851,0.0005098342735383344,0.009400567303395791
3.777333,0.008580550654452788,0.0005138173538003526,0.000514315238833105,0.009608683247086249
3.779634,0.008670667845380951,0.0004958934926212707,0.0005163067789641139,0.009682868116966337
3.781936,0.008498897509081414,0.0004978850327522797,0.0005257665945864073,0.0095225491364201
3.784237,0.008564618333404717,0.0004973871477195273,0.0005496650761585167,0.009611670557282759
3.786539,0.008366957975402059,0.0004998765728832888,0.0005810318332219104,0.009447866381507259
3.788841000000001,0.008372932595795086,0.0005178004340623709,0.0006104070501542949,0.009501140080011752
3.791142,0.008437657650052884,0.0008932057487575899,0.0006328118766281475,0.009963675275438622
3.793444,0.008578061229289025,0.0009952721804718072,0.0006527272779382387,0.010226060687699072
3.795746,0.008419733788873805,0.0009868081349150182,0.0006761278744775957,0.01008266979826642
3.798047,0.008382392411417382,0.0011287053692494182,0.000705005206377228,0.010216102987044028
3.800349,0.008381396641351877,0.001506102224075646,0.0007383635035716308,0.010625862368999154
3.80265,0.008435666109921875,0.0014861868227655551,0.0007757048810280517,0.01069755781371548
3.804952,0.008381396641351877,0.0015703293933006905,0.0008140420285499772,0.010765768063202544
3.807254,0.008264393658655092,0.002006476681991687,0.0008503876359408938,0.011121257976587673
3.809555000000001,0.008445125925544169,0.0022111074304528733,0.0008837459331352965,0.011539979289132337
3.811857,0.008290283680358208,0.0024983870943509393,0.00091511269019869,0.01170378346490784
3.814159,0.00835799604481252,0.002535230586774609,0.0009474752173275882,0.011840701848914715
3.81646,0.00834704257409197,0.00293752169323845,0.0009823271696202476,0.012266891436950669
3.818762,0.008103576793076104,0.0029858165414154213,0.001020166432109421,0.012109559766600948
3.821063,0.008142411825630783,0.003545937203261736,0.0010624866598933649,0.012750835688785885
3.823365,0.008098100057715829,0.0034981402401175173,0.0011063005427755655,0.012702540840608914
3.825667,0.007974624569593266,0.0035016254353467838,0.0011461313453957475,0.012622381350335795
3.827968,0.007795385957802443,0.004046311661177776,0.0011794896425901505,0.01302118726157037
3.83027,0.0076933195260882265,0.0039960252728697965,0.0012078690894570304,0.012897213888415051
3.832572,0.007615151575946119,0.004008970283721356,0.0012372443063894153,0.012861366166056891
3.834873,0.007611666380716852,0.004470509709082721,0.0012701047185510654,0.013352280808350636
3.837175,0.0076046959902583205,0.004495901845753086,0.0013054545558764774,0.013406052391887885
3.839476,0.0074513474001706185,0.0044954039607203325,0.0013432938183656506,0.0132900451792566
3.841778,0.007531506890443735,0.00450337012124437,0.0013821288509203286,0.013417005862608434
3.84408,0.007699792031514006,0.004482956834901526,0.0014219596535405108,0.013604708519956044
3.846381,0.007895460849385652,0.005017685360077475,0.0014617904561606931,0.01437493666562382
3.848683,0.008018936337508217,0.005039592301518575,0.0014996297186498663,0.014558158357676656
3.850984,0.008276840784473898,0.004579048646222717,0.0015354774410080304,0.014391366871704643
3.853286,0.008490931348557378,0.005022166325372245,0.0015693336232351855,0.015082431297164809
3.855588,0.008568103528633983,0.004670161607216383,0.001602194035396836,0.0148404591712472
3.857889,0.00856312467830646,0.004480965294770517,0.0016380417577550007,0.014682131730831978
3.860191,0.00848047576286958,0.0044954039607203325,0.001673889480113164,0.014649769203703075
3.862493,0.008577563344256273,0.0044954039607203325,0.001704758352143806,0.014777725657120412
3.864794,0.008588018929944072,0.004499387040982353,0.0017246737534538966,0.014812079724380322
3.867096,0.008593495665304348,0.004498391270916847,0.0017381166493382087,0.014830003585559403
3.869397,0.008606440676155905,0.004329110359781072,0.0017540489703862813,0.01468960000632326
3.871699,0.008746346370359297,0.003958186010380624,0.0017799389920894,0.014484471372829322
3.874001,0.008809577769518838,0.0039945316177715405,0.00181279940425105,0.014616908791541428
3.876302,0.008574078149027008,0.003993535847706035,0.0018451619313799485,0.01441277592811299
3.878604,0.0086378074332193,0.004003493548361081,0.0018730434932140762,0.014514344474794456
3.880906,0.00874933368055581,0.003979595066788972,0.0018949504346551765,0.014623879181999956
3.883207,0.00882999105586168,0.004414746585414464,0.0019113806407360016,0.015156118282012148
3.885509,0.008794143333503516,0.0045008806960806095,0.001927810846816827,0.015222834876400953
3.88781,0.008806092574289572,0.004492914535556571,0.001954198753552697,0.01525320586339884
3.890112,0.008825012205534158,0.004482458949868775,0.0020000041765659074,0.01530747533196884
3.892414,0.008601959710861138,0.004700532594214273,0.002057758840365172,0.015360251145440582
3.894715,0.008808581999453332,0.005019179015175732,0.0021155135041644366,0.015943274518793498
3.897017,0.008774227932193427,0.0050002593839311455,0.002165302007439665,0.015939789323564234
3.899319,0.0087035282575426,0.004961424351376467,0.0022101116603873696,0.015875064269306436
3.90162,0.008784683517881222,0.0053253783103183825,0.002256912853466084,0.016366974681665692
3.903922,0.008746346370359297,0.005506608462240214,0.0023096886669378256,0.016562643499537337
3.906223,0.00876427023153838,0.0055110894275349825,0.0023694348708680987,0.016644794529941463
3.908525,0.008829493170828928,0.005447858028375443,0.002437147235322409,0.01671449843452678
3.910827,0.008935044797772412,0.005931304395177908,0.002508344795005985,0.017374693987956304
3.913128,0.008903180155676265,0.006007480805189007,0.0025765550444930467,0.017487216005358318
3.91543,0.00885637896259755,0.006371932649163675,0.002636301248423321,0.017864612860184547
3.917732,0.009009229667652502,0.00646902023055037,0.0026900728319605672,0.01816832273016344
3.920033,0.008818041815075625,0.006998769905398795,0.002743844415497813,0.018560656135972232
3.922335,0.008937036337903421,0.007004246640759071,0.002800603309231573,0.018741886287894062
3.924636,0.008889737259791955,0.00696939468846641,0.0028608473981946,0.01871997934645296
3.926938,0.008933551142674155,0.0073935927363713546,0.002922087257223129,0.01924923113626864
3.92924,0.008954960199082505,0.007509102063969882,0.0029843228863171644,0.01944838514936955
3.931541,0.008959939049410027,0.007599219254898045,0.0030480521705094567,0.019607210474817525
3.933843,0.008861357812925073,0.007969645719265742,0.003112777224767253,0.01994378075695807
3.936145,0.008934546912739658,0.008023915187835738,0.00317999170418881,0.02013845380476421
3.938446,0.008970892520130575,0.008022421532737483,0.003248699838708625,0.020242013891576684
3.940748,0.00891512939646232,0.008021425762671978,0.003320395283424953,0.020256950442559245
3.943049,0.008979854450720116,0.008020927877639226,0.0033960738084032995,0.02039685613676264
3.945351,0.009079431457270571,0.00802192364770473,0.003477229068741921,0.020578584173717225
3.947653,0.008982343875883876,0.008038353853785556,0.003563861064440818,0.02058455879411025
3.949954,0.008917618821626082,0.007856625816830975,0.003653480370336229,0.020427725008793286
3.952256,0.009014706403012777,0.007529017465279973,0.0037445933313298954,0.020288317199622645
3.954558,0.008963424244639294,0.0075155745693956605,0.00383520840729081,0.020314207221325764
3.956859,0.008995786771768191,0.0072601595475937425,0.003923334058087964,0.0201792803774499
3.959161,0.009055532975698465,0.006968398918400907,0.004007974513655851,0.020031906407755217
3.961462000000001,0.00903511968935562,0.007053039373968794,0.004091121314125482,0.02017928037744989
3.963764,0.009200417520229376,0.006480471586303672,0.004175263884660618,0.019856152991193667
3.966066000000001,0.009140173431266352,0.006230533299862028,0.004261397995326762,0.019632104726455143
3.968367,0.009036613344453876,0.006022417356171574,0.004348527876058411,0.019407558576683862
3.970669,0.009054039320600206,0.005607181238856175,0.004434661986724555,0.019095882546180932
3.972971,0.009168552878133231,0.005387613939412418,0.004521791867456204,0.019077958685001853
3.975272,0.009258172184028642,0.0048723029305138095,0.004614398483548128,0.018744873598090583
3.977574,0.009112291869432224,0.0045427030388318,0.0047169628002950974,0.01837195770855912
3.979875,0.009110300329301213,0.004509344741637397,0.004826995392533353,0.01844664046347196
3.982177,0.009221826576637723,0.003976607756592458,0.004941508950066376,0.01813994328329656
3.984479,0.009213860416113691,0.00391387424246567,0.0050565203926321535,0.01818425505121151
3.98678,0.009175025383559009,0.0035902489711766884,0.00517402126036169,0.01793929561509739
3.989082,0.009311445882533137,0.003062988721492025,0.005296998863451504,0.017671433467476662
3.991384,0.009361234385808364,0.0029917911618084487,0.005425453201901592,0.017778478749518406
3.993685,0.009394094797970012,0.0026601997299954307,0.005556894850548194,0.017611189378513636
3.995987,0.009389613832675245,0.0025237792310213057,0.005687838614162043,0.01760123167785859
3.998288,0.009363225925939371,0.0021020706082801248,0.005819280262808643,0.01728457679702814
4.00059,0.009317918387958916,0.0019925359010746235,0.005955202876750017,0.017265657165783554
