Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,CH3OH,all
3.579393,0.06725666355815173,2.867373044100176e-05,0.04423395126746337,0.11151928855605613
3.581695,0.06678739055915771,2.8355507140068505e-05,0.0421242112169013,0.10893995728319908
3.583996,0.06597908770283964,2.8054100517639862e-05,0.039768401108604017,0.10577554291196127
3.586298,0.0652513168654167,2.7782446480257814e-05,0.03723213962463425,0.1025112389365312
3.588599,0.06432569575935013,2.7549600162501775e-05,0.035199451814373096,0.09955269717388572
3.590901,0.06381516252845304,2.7356855155025948e-05,0.03298134151616198,0.09682386089977003
3.593203,0.0631420739260824,2.7174458872783715e-05,0.030771682108822567,0.09394093049377776
3.595504,0.06242523953566991,2.6968777958765885e-05,0.0287563931915326,0.09120860150516127
3.597806,0.06189730741180165,2.674110600362665e-05,0.02688029541801204,0.08880434393581732
3.600108,0.061072599884967875,2.6519902001758412e-05,0.025466013975069268,0.0865651337620389
3.602409,0.06073257580518832,2.6327156994282585e-05,0.023524794630713733,0.08428369759289635
3.604711,0.06024540680199539,2.6161577390544958e-05,0.022030478280103558,0.08230204665948948
3.607012,0.059502225516512276,2.600375933073253e-05,0.020162831397454704,0.07969106067329773
3.609314,0.05886940292358921,2.584206049895751e-05,0.018928504218956674,0.07782374920304484
3.611616,0.058377262808118786,2.566871935129468e-05,0.01763253524821791,0.07603546677568797
3.613917,0.05775040554992869,2.5483735887744048e-05,0.016134242007785744,0.07391013129360219
3.616219,0.0572418607639426,2.5283229336343022e-05,0.015186250896470506,0.07245339488974945
3.618521,0.056666205962210524,2.5068493287745786e-05,0.013952917940427972,0.07064419239592623
3.620822,0.0558946893367458,2.484211492326075e-05,0.012830937899400971,0.06875046935107003
3.623124,0.055434861451079,2.4619617330738316e-05,0.011896368791234924,0.06735584985964466
3.625425,0.055232537181385585,2.4428165913916683e-05,0.01153099203884022,0.06678795738613973
3.627727,0.05444958699768265,2.4280696579337853e-05,0.010563116478415064,0.06503698417267706
3.630029,0.0538013539566994,2.413969519803004e-05,0.009697645830905977,0.0635231394828034
3.632330000000001,0.05335544518540953,2.3949537371862605e-05,0.009026545673446316,0.06240594039622771
3.634632,0.05305767555998854,2.3702461556910365e-05,0.008307722838122856,0.06138910085966831
3.636934,0.052570009445567854,2.3491606280275728e-05,0.0074944488695272956,0.06008794992137542
3.639235,0.05198938353155831,2.341528443167792e-05,0.0070087712000176,0.059021570016007587
3.641537000000001,0.051294919146394495,2.345150496999553e-05,0.006583741100293149,0.05790211175165764
3.643838,0.0509886986301018,2.345797292326653e-05,0.0062198556815816885,0.05723201228460676
3.64614,0.05064022365945052,2.3307916407379305e-05,0.0058241551442943604,0.05648768672015226
3.648442,0.050150569100118836,2.3016858510184256e-05,0.005456292835760918,0.05562987879438995
3.650743,0.04950382739281883,2.26637082615876e-05,0.004978071834667441,0.05450456293574786
3.653045,0.04903107461523058,2.2319613147570345e-05,0.004595793300529308,0.05364918752890746
3.655347,0.04868707364562904,2.2022087297104306e-05,0.004548567733893258,0.053257663466819385
3.657648000000001,0.04818399708314816,2.1803470476544467e-05,0.003973907154616688,0.0521797077082414
3.65995,0.04773460853326406,2.1666349867199247e-05,0.003450449031798153,0.05120672391492942
3.662251,0.04716143928767074,2.1571917749442628e-05,0.0034961832647509602,0.050679194470171135
3.664553,0.046792582756681786,2.148007281299441e-05,0.0035419174977037657,0.05035598032719856
3.666855,0.04629845419630039,2.1370117607387398e-05,0.002932459132484845,0.04925228344639263
3.669156,0.04573274161912329,2.1231703407387974e-05,0.0029135689058304238,0.0486675422283611
3.671458,0.045349468862529656,2.1063536622341948e-05,0.002488041694878225,0.04785857409403022
3.673759,0.04505020790342542,2.088890188402492e-05,0.002491024362244712,0.047562121167554164
3.676061,0.04457397534724293,2.0740138958791896e-05,0.0025467008197524762,0.0471414163059542
3.678363,0.043894424298911563,2.062759657187648e-05,0.0019332655647115715,0.045848317460195014
3.680664,0.04362548712469995,2.052022854757786e-05,0.0019904333559025798,0.045636440709150114
3.682966,0.04309407522223745,2.038181434757844e-05,0.0015773339256440774,0.0446917909622291
3.685268,0.042626790668154425,2.0208473199915613e-05,0.0015032643527096404,0.04415026349406399
3.687569,0.04219430390001375,2.003125128029018e-05,0.0014923279056991868,0.043706663056993215
3.689871,0.04185080004163996,1.9877313992440358e-05,0.0014903394607881956,0.04336101681642058
3.692172,0.0412711683500859,1.9745367745711936e-05,0.001519171911997573,0.04281008562982919
3.694474,0.04102559540357845,1.962118304290872e-05,0.0008724302046975592,0.041917646791318916
3.696776,0.04071241533009727,1.9494411158797096e-05,0.0013958883275160946,0.04212779806877216
3.699077,0.04016907275816882,1.936246491206868e-05,0.0009957137891790377,0.041184149012259925
3.701379,0.03967544130901515,1.922793148403185e-05,0.000994719566723542,0.040689388807222726
3.703681,0.03953724438770125,1.9085636512069832e-05,0.001037968243537609,0.04059429826775092
3.705982,0.039196723196693935,1.8931699224220007e-05,0.0004478972162008552,0.03966355211211901
3.708284,0.038488836808380916,1.8760945257865586e-05,0.0004966141165201491,0.039004211870158935
3.710585,0.03848187725119246,1.8574668203660754e-05,0.0004981054502033928,0.03899855736959952
3.712887,0.03791815311892634,1.838451037749332e-05,0.0004976083389756448,0.038434145968279466
3.715189,0.037764048638324485,1.819564614198009e-05,0.0004976083389756448,0.038279852623442114
3.71749,0.037393203662424566,1.7995139590579062e-05,0.0004976083389756448,0.037908807140990784
3.719792,0.03714166538118413,1.7763586863477223e-05,0.0004976083389756448,0.03765703730702325
3.722094,0.03662168703695983,1.7490639235440978e-05,0.0004976083389756448,0.03713678601517092
3.724395,0.03622548938844476,1.7196994156937534e-05,0.0004981054502033928,0.03674079183280509
3.726697,0.03620063382705736,1.6900761897125682e-05,0.00048518055828194746,0.036702715147236435
3.728998,0.035878008640248975,1.661358477189324e-05,0.00016156114901806653,0.03605618337403894
3.7313,0.035429614312820365,1.6331582009277598e-05,0.0004190647649914772,0.03586501065982112
3.733602,0.035112954460744965,1.6052166427970348e-05,0.0005070534523028549,0.035636060079475784
3.735903,0.03494443375453843,1.5764989302737906e-05,0.00048319211337095587,0.035443390857212126
3.738205,0.034517912321130724,1.546228908965506e-05,0.0004956198940646535,0.03502899450428503
3.740507,0.03436032806193464,1.5138891426105005e-05,0.000497111227747897,0.034872578181108636
3.742808,0.03399942531058967,1.4810319399938153e-05,0.0004976083389756448,0.034511843968965256
3.74511,0.03372700835778382,1.4495976870967506e-05,0.0004976083389756448,0.03423911267363043
3.747411,0.03335815182679488,1.420362538311826e-05,0.0004976083389756448,0.03386996379115364
3.749713,0.03333777026645721,1.3916448257885812e-05,0.0004961170052924012,0.0338478037200075
3.752015,0.03309319154240525,1.3616335226111365e-05,0.0004513769947950905,0.03355818487242645
3.754316,0.03271787256545559,1.3308460650411716e-05,0.0010454249119538274,0.033776605938059825
3.756618,0.032296322244325375,1.3010934799945665e-05,0.000994222455495794,0.03330355563462112
3.75892,0.03215613687810047,1.2736693581255224e-05,0.0010071473474172394,0.033176020919098964
3.761221,0.03180119946148847,1.2483149813031986e-05,0.0011751709423960287,0.032988853553697524
3.763523,0.03166747654122428,1.2233486816771346e-05,0.001490836572015943,0.033170546600057006
3.765824,0.03152182295149415,1.1985117411164905e-05,0.0015092296874426154,0.03304303775634793
3.768126,0.031019243500241024,1.1761326227988267e-05,0.001684709950837623,0.032715714777306636
3.770428,0.03074881499234617,1.158410430836284e-05,0.0019859593548528487,0.032746358451507376
3.772729,0.030708051871670843,1.1462506786868021e-05,0.001953150013821488,0.0326726643922792
3.775031,0.030341680896820638,1.1386184938270207e-05,0.0025457065972969805,0.032898773679055894
3.777333,0.03007522927874777,1.13434964466816e-05,0.002540238373791754,0.032626811148986204
3.779634,0.02996685903109873,1.1342202856027406e-05,0.003014482485063248,0.032992683719018014
3.781936,0.029909691239907717,1.139135930088701e-05,0.003227743201767096,0.0331488258009757
3.784237,0.029795355657525707,1.1501314506494028e-05,0.003538437719109532,0.03334529469114173
3.786539,0.029479192916678037,1.1674655654156854e-05,0.00402809227844121,0.033518959850773404
3.788841000000001,0.029036266812754667,1.1915263515838096e-05,0.0042368789940953255,0.03328506107036583
3.791142,0.029033781256615925,1.2223138091537743e-05,0.004513272836723157,0.033559277231430616
3.793444,0.02888663633320255,1.2599572971910002e-05,0.005033251180947457,0.03393248708712192
3.795746,0.02879218519993045,1.3044568156954876e-05,0.005241540785373826,0.03404677055346123
3.798047,0.028355721541967787,1.3541306968167752e-05,0.005515946183090665,0.033885209032026624
3.800349,0.028311478642698232,1.4063917592464636e-05,0.006022502524165772,0.03434804508445646
3.80265,0.028277675079211376,1.4581353854144714e-05,0.005962849176836025,0.03425510560990155
3.804952,0.02793715388820406,1.5062569577507193e-05,0.0065126541947251974,0.034464870652506766
3.807254,0.027775095627958248,1.5475224996197058e-05,0.00644156728915725,0.034232138142111686
3.809555000000001,0.027451476218694367,1.578827393451351e-05,0.007012748089839583,0.03448001258246847
3.811857,0.027282458401260087,1.598101894198934e-05,0.00750737376144874,0.03480581318165082
3.814159,0.027332169524034874,1.603664334011995e-05,0.007505385316537748,0.034853591483912746
3.81646,0.02705329012526831,1.5955147128905334e-05,0.007622206455058505,0.03469145172745572
3.818762,0.027056769903862538,1.5762402121429504e-05,0.008014427213751596,0.03508695951973556
3.821063,0.02678733561842318,1.5484280130776458e-05,0.008031328995495024,0.03483414889404898
3.823365,0.026454271095832087,1.5146652970030206e-05,0.008119317682806403,0.03458873543160852
3.825667,0.02635286040537152,1.4774098861620545e-05,0.0080725892273981,0.03444022373163124
3.827968,0.026369762187114947,1.4391196027977286e-05,0.008593561794077895,0.03497771517722082
3.83027,0.02614655924585614,1.402510987283863e-05,0.008514521108865981,0.034675105464594964
3.832572,0.025886072962516243,1.3700418618634375e-05,0.008458844651358216,0.034358618032493085
3.834873,0.025547540216419917,1.3431351762560734e-05,0.009064326126755154,0.034625297694937635
3.837175,0.025439667079998632,1.3207560579384095e-05,0.009017597671346852,0.03447047231192486
3.839476,0.025301967269912462,1.3014815571908271e-05,0.009019089005030095,0.034334071090514465
3.841778,0.02526020992678164,1.2854410330787444e-05,0.009019586116257843,0.034292650453370266
3.84408,0.025114556337051504,1.2735399990601026e-05,0.00902058033871334,0.03414787207575545
3.846381,0.025042972320255808,1.2664252504620013e-05,0.00903002545204055,0.034085662024800976
3.848683,0.024701456906793,1.2626738375648207e-05,0.00902256878362433,0.03373665242879298
3.850984,0.02473973447132959,1.2603453743872605e-05,0.009544038461531876,0.034296376386605334
3.853286,0.02461545666439261,1.2572407568171796e-05,0.009411309763723187,0.034039338835683976
3.855588,0.0245488437598744,1.2527131895274793e-05,0.009452072884398513,0.03401344377616818
3.857889,0.024436993733631118,1.245727799994798e-05,0.009563425799414042,0.03401287681104511
3.860191,0.024414623728382462,1.2362845882191365e-05,0.009028534118357306,0.03345552069262196
3.862493,0.02440219594768877,1.2251597085930146e-05,0.009217436384901505,0.033631883929676205
3.864794,0.02425405680181989,1.2132586745743727e-05,0.009038973454140013,0.03330516284270565
3.867096,0.024092495652801832,1.2004521270977907e-05,0.00901859189380235,0.033123092067875164
3.869397,0.023855373597166083,1.1858345527053284e-05,0.00901859189380235,0.032885823836495486
3.871699,0.023790252026331102,1.1687591560698855e-05,0.00901859189380235,0.03282053151169415
3.874001,0.02377533868949867,1.1490965781260427e-05,0.009082719242181828,0.03286954889746176
3.876302,0.0237092228962082,1.126846818873799e-05,0.008459838873813711,0.03218033023821065
3.878604,0.02341692149429244,1.1027860327056752e-05,0.008521480666054449,0.031949430020673936
3.880906,0.023173834103923714,1.0787252465375513e-05,0.008514521108865981,0.03169914246525507
3.883207,0.0233199848048816,1.0564754872853081e-05,0.008513526886410484,0.03184407644616494
3.885509,0.0230604927439972,1.036812909341465e-05,0.008513526886410484,0.031584387759501086
3.88781,0.0231529554323583,1.0188319992480819e-05,0.008513526886410484,0.03167667063876127
3.890112,0.0229411860493377,1.0022740388743194e-05,0.008513029775182738,0.03146423856490918
3.892414,0.022873081811136238,9.866215919584965e-06,0.008510544219043997,0.031393492246099816
3.894715,0.02255542773660533,9.710985041080942e-06,0.008528440223242922,0.03109357894488933
3.897017,0.022685173767047533,9.557047753231118e-06,0.008785446727988583,0.031480177542789346
3.899319,0.0225156588383855,9.405697646689696e-06,0.008517503776232468,0.031042568312264655
3.90162,0.022317311458514087,9.262109084073472e-06,0.009083216353409574,0.031409789921007736
3.903922,0.02224324188557965,9.131456427999252e-06,0.008999701667147926,0.031252075009155576
3.906223,0.022347138132178958,9.016326859775431e-06,0.009456546885448244,0.03181270134448698
3.908525,0.02210753052040448,8.916720379402017e-06,0.009074765462537859,0.031191212703321737
3.910827,0.021955414484713626,8.832636986879004e-06,0.009551495129948092,0.0315157422516486
3.913128,0.021974801822595792,8.761489500897992e-06,0.009487864892796363,0.03147142820489305
3.91543,0.021666095750164344,8.700690740150583e-06,0.009996409678782462,0.031671206119686955
3.917732,0.02160296262424036,8.651534295290974e-06,0.010014305682981384,0.03162591984151704
3.920033,0.021608430847745587,8.619194528935967e-06,0.010031704575952562,0.03164875461822708
3.922335,0.02154032660954413,8.602377850431367e-06,0.010342896204522748,0.0318918251919173
3.924636,0.02142549391593436,8.594616306506166e-06,0.010534781138433431,0.0319688696706743
3.926938,0.0212858056609372,8.589441943889366e-06,0.010479601792153416,0.03177399689503451
3.92924,0.02112523873437463,8.580386809309964e-06,0.011103476382977028,0.03223729550416097
3.931541,0.021123747400691388,8.571331674730562e-06,0.0110512797040635,0.032183598436429615
3.933843,0.021245042540261872,8.559689358842759e-06,0.011211349519398322,0.03246495174901903
3.936145,0.021086961169838044,8.551927814917557e-06,0.011567281158465816,0.032662794256118774
3.938446,0.02098654470183297,8.551927814917557e-06,0.0115121018121858,0.03250719844183369
3.940748,0.020831445998775625,8.55710217753436e-06,0.012030091711499108,0.03287009481245226
3.943049,0.02075936487075218,8.548047042954959e-06,0.012045005048331545,0.03281291796612668
3.945351,0.0208135499945767,8.50018418874955e-06,0.01206488949744146,0.032886939676206914
3.947653,0.020708162414294143,8.409632842955538e-06,0.012346751563574518,0.03306332361071162
3.949954,0.02044320212990452,8.299677637348516e-06,0.012562497836417106,0.03301399964395897
3.952256,0.02040641589905117,8.191016022395702e-06,0.012574428505883056,0.032989035420956624
3.954558,0.02040243900922919,8.086235179405484e-06,0.01257144583851657,0.032981971082925166
3.956859,0.02033781454962196,7.973692792490068e-06,0.012570948727288818,0.03291673696970328
3.959161,0.02031097054332357,7.844333727070047e-06,0.012570948727288818,0.03288976360433946
3.961462000000001,0.020117594275729643,7.696864392491223e-06,0.012574925617110804,0.03270021675723293
3.963764,0.019890414444648855,7.528697607445198e-06,0.012597792733587208,0.032495735875843514
3.966066000000001,0.019962992683900047,7.345007734548767e-06,0.012190658638061678,0.032160996329696274
3.968367,0.019931674676551932,7.1587306803439395e-06,0.0120673750535802,0.032006208460812466
3.970669,0.01992819489795769,6.984095942026911e-06,0.012118080398810484,0.032053259392710205
3.972971,0.01990930467130328,6.824984291560283e-06,0.011484263583431915,0.031400393239026755
3.975272,0.019590656374316874,6.6736341850188615e-06,0.011595119387219695,0.031192449395721588
3.977574,0.01956878348029597,6.524871259785836e-06,0.011034875033547815,0.03061018338510357
3.979875,0.019585188150811648,6.3761083345528124e-06,0.01059692004190192,0.03018848430104812
3.982177,0.01964136171954716,6.22993259062819e-06,0.01040553221921898,0.03005312387135677
3.984479,0.01952155791365992,6.088931209320368e-06,0.010039161244368778,0.029566808089238013
3.98678,0.019347071872720403,5.951810599975146e-06,0.009314870185540095,0.02866789386886048
3.989082,0.019270516743647232,5.819864353246724e-06,0.009043944566417493,0.028320281174417962
3.991384,0.019192967392118555,5.6943860597893055e-06,0.008486185768884349,0.02768484754706269
3.993685,0.019244666959804337,5.572788538294486e-06,0.00811981479403415,0.027370054542376784
3.995987,0.019159660939859446,5.455071788762266e-06,0.007504888205310002,0.02667000421695821
3.998288,0.01900953334907958,5.338648629884249e-06,0.007070412992258339,0.0260852849899678
4.00059,0.018985672010147683,5.228693424277232e-06,0.006969499413025515,0.02596040011659748
