Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.620822,0.00942945079536197,0.012673586465272226,0.011926261735500257,0.03402929899613445
3.623124,0.009344996226688659,0.011750478389075574,0.011312002052882164,0.0324074766686464
3.625425,0.009272326016434882,0.011389582412477416,0.010684484967042098,0.031346393395954394
3.627727,0.009216350313942105,0.010433576335692904,0.010425229081812402,0.030075155731447405
3.630029,0.009162829686120066,0.009578719335342706,0.009630275903428156,0.028371824924890925
3.632330000000001,0.009090650490800432,0.008915849174244045,0.009068063803829664,0.027074563468874144
3.634632,0.008996866638378327,0.008205841579467259,0.00891683120411234,0.026119539421957924
3.636934,0.00891683120411234,0.007402541147202513,0.008440055703055453,0.024759428054370303
3.639235,0.00888786132299766,0.006922819556540743,0.008114512801715887,0.023925193681254286
3.641537000000001,0.00890160974115378,0.006503001787844925,0.007470792223048969,0.022875403752047677
3.643838,0.008904064815824515,0.0061435788560492074,0.007363750967404888,0.02241139463927861
3.64614,0.008847107083463444,0.005752730968468071,0.007016603408962849,0.02161644146089436
3.648442,0.008736628723280335,0.005389379917199177,0.006476977996335126,0.02060298663681464
3.650743,0.00860258164625816,0.004917023550549613,0.006433277667196029,0.0199528828640038
3.653045,0.008471971673775017,0.00453943306619045,0.006126393333354057,0.019137798073319525
3.655347,0.008359038238921172,0.004492786647446471,0.005950609986929375,0.018802434873297014
3.657648000000001,0.008276056715050304,0.003925173383572359,0.005408529499630915,0.017609759598253578
3.65995,0.008224009132030705,0.003408134657915405,0.0052730093778063005,0.01690515316775241
3.662251,0.008188165041837961,0.0034533080318569433,0.004910149341471553,0.01655162241516646
3.664553,0.008153302981513514,0.0034984814057984807,0.004929298923903292,0.016581083311215286
3.666855,0.008111566712111006,0.002896497096534069,0.0048001619962225895,0.015808225804867668
3.669156,0.00805902811415726,0.002877838529036477,0.004385254376868244,0.015322121020061981
3.671458,0.007995196172718131,0.002457529745406512,0.0044014578696951,0.014854183787819743
3.673759,0.007928909156608264,0.0024604758350113953,0.0039050417712723257,0.014294426762891985
3.676061,0.007872442439181344,0.002515469507635877,0.003941376876399215,0.014329288823216437
3.678363,0.007829724139910541,0.001909557078898287,0.0035166489583619265,0.013255930177170751
3.680664,0.007788969900376324,0.0019660237963252092,0.0034523260019886487,0.01320731969869018
3.682966,0.0077364313024225785,0.0015579903860489235,0.003350194895686041,0.012644616584157544
3.685268,0.007670635301246859,0.0014848291608609975,0.002989789934022029,0.012145254396129887
3.687569,0.007603366255268699,0.0014740268323097602,0.0029455985899487845,0.012022991677527245
3.689871,0.007544935478105187,0.0014720627725731718,0.002864581125814505,0.011881579376492864
3.692172,0.0074948519548221765,0.0015005416387537064,0.0024074462221235025,0.011402839815699386
3.694474,0.007447714521144052,0.0008617312094282575,0.002468823088891897,0.010778268819464207
3.696776,0.00739959505759763,0.001378769935085212,0.00246489496941872,0.011243259962101562
3.699077,0.007349511534314621,0.0009835029130967519,0.002276836249640359,0.010609850697051731
3.701379,0.007298445981163315,0.0009825208832284578,0.002172250068667015,0.010453216933058791
3.703681,0.00724443433840713,0.0010252391824992603,0.002007269050793571,0.010276942571699959
3.705982,0.007186003561243617,0.0004424044556665869,0.001987137438493537,0.009615545455403742
3.708284,0.007121189589936194,0.0004905239192130082,0.001810863077134709,0.009422576586283909
3.710585,0.0070504834394190035,0.0004919969640154496,0.0014779549517829375,0.00902043535521739
3.712887,0.006978304244099371,0.0004915059490813023,0.0014735358173756134,0.008943346010556286
3.715189,0.006906616063713887,0.0004915059490813023,0.0014671526232317,0.008865274636026889
3.71749,0.006830508748921078,0.0004915059490813023,0.0015221462958561814,0.008844160993858562
3.719792,0.0067426170757087355,0.0004915059490813023,0.0010861250343335077,0.008320248059123545
3.722094,0.006639012924603687,0.0004915059490813023,0.0009835029130967519,0.008114021786781741
3.724395,0.006527552534552282,0.0004919969640154496,0.0009781017488211337,0.007997651247388866
3.726697,0.006415110114632585,0.00047923057572762354,0.000980065808557722,0.007874406498917928
3.728998,0.0063061047992519145,0.00015957985359782548,0.0009879220475040764,0.007453606700353817
3.7313,0.006199063543607836,0.00041392558948605187,0.0008828448515965852,0.007495833984690474
3.733602,0.00609300431783205,0.0005008352328300983,0.0006913490272791946,0.007285188577941344
3.735903,0.005983999002451381,0.00047726651599103495,0.00048806884454227225,0.006949334362984689
3.738205,0.005869101507860948,0.0004895418893447139,0.0004919969640154496,0.006850640361221111
3.740507,0.0057463477743241575,0.0004910149341471554,0.0004915059490813023,0.0067288686575526155
3.742808,0.005621629981050781,0.0004915059490813023,0.0004905239192130082,0.00660365984934509
3.74511,0.005502313352053023,0.0004915059490813023,0.0004949430536203325,0.006488762354754657
3.747411,0.005391343976935766,0.0004915059490813023,0.00048021260559591786,0.006363062531612986
3.749713,0.005282338661555096,0.0004900329042788608,0.0004728473815837106,0.006245218947417668
3.752015,0.005168423196832957,0.000445841560205617,0.00015859782372953116,0.0057728625807681065
3.754316,0.005051561642505934,0.0010326044065114678,0.000546990636639931,0.006631156685657333
3.756618,0.004938628207652089,0.0009820298682943107,0.0003854467233055169,0.006306104799251915
3.75892,0.00483453304161289,0.0009947962565821367,2.455074670735777e-06,0.005831784372865763
3.761221,0.004738294114520049,0.0011607593043238753,7.856238946354482e-06,0.005906909657790279
3.763523,0.004643528232229648,0.0014725537875073186,1.473044802441466e-06,0.006117555064539408
3.765824,0.004549253364873394,0.0014907213400707634,3.437104539030088e-06,0.006043411809483188
3.768126,0.004464307781265936,0.001664049611824709,3.928119473177241e-06,0.006132285512563822
3.770428,0.004397038735287776,0.0019616046619178856,7.217919531963182e-05,0.006430822592525293
3.772729,0.004350883331477943,0.0019291976762641726,0.00030001012476391184,0.0065800911325060284
3.775031,0.004321913450363261,0.002514487477767582,9.32928374879595e-05,0.0069296937656188025
3.777333,0.004305709957536405,0.0025090863134919635,0.0004424044556665869,0.007257200726694954
3.779634,0.00430521894260226,0.0029775145606683487,0.0004856137698715366,0.007768347273142145
3.781936,0.00432387751009985,0.00318815996741748,0.0004954340685544797,0.00800747154607181
3.784237,0.004365613779502358,0.003495044301259452,0.0004875778296081252,0.008348235910369935
3.786539,0.004431409780678078,0.0039786940113944,0.0005018172626983928,0.008911921054770868
3.788841000000001,0.004522738558429448,0.0041849202837362055,0.00048315869520080087,0.009190817537366454
3.791142,0.004639600112756471,0.004457924587122022,0.0009348924346161836,0.010032417134494676
3.793444,0.004782485458593293,0.0049715262082399465,0.0010817058999261831,0.010835717566759424
3.795746,0.004951394595939914,0.0051772614656476045,0.0014288534583682222,0.011557509519955742
3.798047,0.005139944330652422,0.005448301709296835,0.0014882662654000275,0.012076512305349285
3.800349,0.005338314364047872,0.005948645927192787,0.001486302205663439,0.012773262496904098
3.80265,0.005534720337706734,0.0058897241350951285,0.001994502662505745,0.013418947135307608
3.804952,0.005717377893209476,0.006432786652261882,0.0021133282765693558,0.014263492822040712
3.807254,0.005874011657202418,0.0063625715166788395,0.002433470013633302,0.01467005318751456
3.809555000000001,0.005992837271266031,0.006926747676013921,0.0026637560177483178,0.015583340965028268
3.811857,0.006065998496453957,0.007415307535490341,0.002959838023039052,0.01644114405498335
3.814159,0.006087112138622284,0.00741334347575375,0.003166064295380857,0.01666651990975689
3.81646,0.006056178197771014,0.007528731985278333,0.0034724576142886824,0.017057367797338026
3.818762,0.005983016972583087,0.007916142768320438,0.003537762600530254,0.017436922341433778
3.821063,0.005877448761741449,0.00793283727608144,0.003916335114757711,0.0177266211525806
3.823365,0.005749293863929042,0.008019746919425488,0.003942849921201657,0.017711890704556185
3.825667,0.00560788156289466,0.007973591515615655,0.004243351060899715,0.01782482413941003
3.827968,0.005462541142387103,0.008488175166601874,0.004436810944953695,0.01838752725394267
3.83027,0.005323583916023457,0.008410103792072477,0.004584115425197842,0.018317803133293776
3.832572,0.005200339167552521,0.008355110119447994,0.004909658326537406,0.01846510761353792
3.834873,0.005098208061249913,0.00895316630923923,0.004929298923903292,0.018980673294392438
3.837175,0.005013262477642454,0.008907010905429395,0.0049258618193642615,0.018846135202436116
3.839476,0.00494010125245453,0.008908483950231838,0.00497250823810824,0.01882109344079461
3.841778,0.004879215400620282,0.008908974965165984,0.005315727677077104,0.01910391804286337
3.84408,0.004834042026678744,0.008909956995034279,0.005438481410613893,0.01918248043232692
3.846381,0.00480703620530065,0.008919286278783077,0.005424732992457772,0.0191510554765415
3.848683,0.004792796772210384,0.008911921054770868,0.005425224007391919,0.01912994183437317
3.850984,0.004783958503395734,0.009426995720691236,0.0054257150223260674,0.019636669246413038
3.853286,0.0047721741449762035,0.009295894733273944,0.005424732992457772,0.01949280187070792
3.855588,0.004754988622281052,0.009336157957874009,0.0054281700969968025,0.019519316677151864
3.857889,0.004728473815837107,0.009446145303122972,0.005417367768445564,0.01959198688740564
3.860191,0.004692629725644363,0.008917813233980634,0.005401655290552856,0.019012098250177856
3.862493,0.004650402441307707,0.009104398908956556,0.004890999759039814,0.01864580110930408
3.864794,0.0046052290673661705,0.008928124547597725,0.004943047342059412,0.018476400957023305
3.867096,0.004556618588885601,0.00890799293529769,0.0049258618193642615,0.018390473343547552
3.869397,0.004501133901326972,0.00890799293529769,0.004932245013508175,0.01834137185013284
3.871699,0.004436319930019548,0.00890799293529769,0.0048477904448348645,0.018192103310152103
3.874001,0.0043616856600291794,0.008971333861802676,0.004428954706007341,0.0177619742278392
3.876302,0.00427723109135587,0.008356092149316291,0.004450068348175669,0.017083391588847828
3.878604,0.004185902313604499,0.008416978001150535,0.004705396113932189,0.017308276428687222
3.880906,0.004094573535853127,0.008410103792072477,0.00496072387968871,0.017465401207614313
3.883207,0.004010118967179818,0.00840912176220418,0.004924388774561821,0.017343629503945822
3.885509,0.003935484697189451,0.00840912176220418,0.00492782587910085,0.017272432338494483
3.88781,0.003867233621342996,0.00840912176220418,0.004930771968705734,0.01720712735225291
3.890112,0.00380438370977216,0.008408630747270036,0.004975454327713125,0.017188468784755318
3.892414,0.003744970902740353,0.0084061756725993,0.005443882574889511,0.017595029150229164
3.894715,0.0036860491106426954,0.008423852210228597,0.005373667439306468,0.01748356876017776
3.897017,0.0036276183334791826,0.008677706931182675,0.005719341952946065,0.01802466721760792
3.899319,0.0035701695861839657,0.008413049881677358,0.005941771718114728,0.017924991185976052
3.90162,0.003515666928493632,0.008971824876736822,0.005921149090880546,0.018408640896111002
3.903922,0.003466074420144769,0.008889334367800098,0.005925077210353722,0.018280485998298592
3.906223,0.003422374091005673,0.009340577092281336,0.0061966084689371,0.01895955965222411
3.908525,0.0033845659410763423,0.00896347762285632,0.006449972174957033,0.01879801573888969
3.910827,0.0033526499703567763,0.009434360944703441,0.006370427755625193,0.01915743867068541
3.913128,0.0033256441489786827,0.009371511033132609,0.00669695268683305,0.01939410786894434
3.91543,0.003302566447073767,0.009873819310765149,0.006940005079235893,0.02011639083707481
3.917732,0.0032839078795761745,0.009891495848394443,0.006887957496216296,0.020063361224186917
3.920033,0.0032716325062224962,0.009908681371089594,0.007397139982926895,0.020577453860238987
3.922335,0.0032652493120785826,0.010216056719865713,0.0074486965510123454,0.02093000258295664
3.924636,0.0032623032224737,0.010405588484446514,0.007826287035371506,0.021494178742291724
3.926938,0.003260339162737112,0.01035108582675618,0.007992741098047394,0.021604166087540684
3.92924,0.003256902058198081,0.010967309569110862,0.008320739074057695,0.02254495070136664
3.931541,0.003253464953659051,0.01091575300102541,0.008417469016084684,0.022586686970769147
3.933843,0.003249045819251727,0.011073859809820794,0.008419433075821272,0.02274233870489379
3.936145,0.0032460997296468435,0.011425426502670158,0.008397337403784651,0.023068863636101646
3.938446,0.0032460997296468435,0.011370923844979824,0.008905537860626957,0.023522561435253626
3.940748,0.003248063789383433,0.011882561406361158,0.008634988631911873,0.023765613827656462
3.943049,0.003244626684844402,0.011897291854385574,0.008780820067353578,0.023922738606583557
3.945351,0.003226459132280957,0.011916932451751459,0.008350199970106524,0.023493591554138937
3.947653,0.003192088086890657,0.012195337919412895,0.008411576836874917,0.023799002843178468
3.949954,0.0031503518174881484,0.012408438400832762,0.00844742092706766,0.02400621114538857
3.952256,0.0031091065630197874,0.012420222759252293,0.008058046084288967,0.02358737540656105
3.954558,0.003069334353353868,0.01241727666964741,0.007916633783254584,0.02340324480625586
3.956859,0.003026616054083065,0.012416785654713262,0.007614168583819938,0.023057570292616264
3.959161,0.0029775145606683487,0.012416785654713262,0.007388301714112245,0.022782601929493856
3.961462000000001,0.0029215388581755744,0.012420713774186442,0.007193368785255825,0.022535621417617842
3.963764,0.0028577069167364444,0.012443300461157207,0.006696461671898904,0.02199746904979256
3.966066000000001,0.002787982796087548,0.012041159230090687,0.0062992305901738545,0.02112837261635209
3.968367,0.002717276645570358,0.011919387526422196,0.006069435600992987,0.020706099772985542
3.970669,0.0026509896294604914,0.011969471049705204,0.005542085561718943,0.020162546240884642
3.972971,0.002590594792560391,0.011343427008667582,0.005205249316893994,0.01913927111812197
3.975272,0.0025331460452651744,0.011452923338982395,0.004949921551137473,0.018935990935385043
3.977574,0.002476679327838251,0.010899549508198552,0.004423553541731722,0.017799782377768525
3.979875,0.0024202126104113284,0.01046696535121491,0.004383290317131655,0.01727046827875789
3.982177,0.0023647279228527,0.010277924601568254,0.0038898203083137643,0.016532472832734714
3.984479,0.00231120729503066,0.0099160465951018,0.0036575702444621603,0.015884824134594622
3.98678,0.002259159712011061,0.009200637836049396,0.0034464338227788837,0.014906231370839344
3.989082,0.0022090761887280518,0.008933034696939197,0.003201417370639453,0.0143435282563067
3.991384,0.002161447740115778,0.008382115940826088,0.002668666167089789,0.013212229848031654
3.993685,0.0021152923363059453,0.008020237934359636,0.002491900790796813,0.012627431061462394
3.995987,0.002070609977298554,0.007412852460819603,0.0022395191146451754,0.011722981552763334
3.998288,0.00202641863322531,0.00698370540837499,0.0019733890203374174,0.010983513061937716
4.00059,0.001984682363822802,0.0068840293767431174,0.001843761077722568,0.010712472818288486
