Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.613917,0.015251329279959215,0.00015803711368158577,0.014135597228163037,0.029544963621803838
3.616219,0.014759769046236682,0.00013161450476952252,0.013305528476491614,0.028196912027497814
3.618521,0.013817030301845895,0.00011017729376539576,0.012764612803480513,0.0266918203990918
3.620822,0.013067724996283048,0.00010120357753111012,0.012109032978586865,0.025277961552401026
3.623124,0.01244305463841861,0.0001002064979495228,0.011485359700304015,0.02402862083667215
3.625425,0.012006333781683377,9.272840108761817e-05,0.010848225847669734,0.022947288030440733
3.627727,0.011171778171894813,6.73028717571422e-05,0.010584996838130693,0.021824077881782644
3.630029,0.0108118324429418,2.6921148702856877e-05,0.009777860916835777,0.020616614508480437
3.632330000000001,0.010277896327001804,2.1437211004126774e-05,0.009207032856377051,0.019506366394382985
3.634632,0.00950765235022562,6.231747384920574e-05,0.00905348260081261,0.01862345242488744
3.636934,0.009428883063280227,6.580725238476126e-05,0.008569400463951979,0.01806409077961697
3.639235,0.00860878510742468,1.4956193723809375e-06,0.008238868582655792,0.016849149309452853
3.641537000000001,0.008529018740897695,0.00010469335606666564,0.0075852829169253235,0.016218995013889684
3.643838,0.007960683379392937,0.00016900498907904598,0.007476601242532308,0.015606289611004291
3.64614,0.0075698281834107204,0.00012164370895364958,0.0071241336104412014,0.014815605502805569
3.648442,0.007453668412155798,5.982477489523751e-06,0.006576238380358983,0.014035889270004306
3.650743,0.007007973839186279,0.00013360866393269708,0.006531868338978349,0.013673450842097326
3.653045,0.0066739521793545385,0.0002004129958990456,0.00622028096973232,0.013094646144985905
3.655347,0.006548818691865335,0.00020340423464380752,0.0060418037246281935,0.012794026651137337
3.657648000000001,0.005977492091615815,0.00015105755661047469,0.00549141579559201,0.0116199654438183
3.65995,0.005632004016595818,6.580725238476126e-05,0.005353818813332963,0.011051630082313541
3.662251,0.005513351546386931,1.2962034560634794e-05,0.0049853979079364594,0.010511711488884024
3.664553,0.005233172183960901,4.785981991619001e-05,0.005004840959777411,0.0102858729636545
3.666855,0.005002348260823443,3.9883183263491667e-05,0.004873724994798682,0.009915956438885615
3.669156,0.00482985349320884,1.9443051840952192e-05,0.0044524588715780505,0.009301755416627843
3.671458,0.0044978259925402735,1.1466415188253854e-05,0.004468910684674242,0.00897820309240277
3.673759,0.0044275318820383705,1.1964954979047502e-05,0.003964886956181865,0.008404383793199284
3.676061,0.004022219032123135,6.9795570711110425e-06,0.004001778900700596,0.008030977489894842
3.678363,0.004008758457771706,7.976636652698335e-06,0.003570541981664092,0.007587277076088496
3.680664,0.003905560721077423,2.2434290585714066e-05,0.0035052332690701238,0.007433228280733261
3.682966,0.0034723296428777442,2.3431370167301355e-05,0.003401536992585046,0.006897298005630092
3.685268,0.0035007464109529807,7.976636652698335e-06,0.00303560878614251,0.006544331833748189
3.687569,0.003380598321371713,1.595327330539667e-05,0.0029907402049710818,0.00638729179964819
3.689871,0.0029603292777326696,4.088026284507896e-05,0.0029084811394901305,0.005909690680067879
3.692172,0.0029972212222513987,6.381309322158668e-05,0.0024443405942612463,0.005505374909734231
3.694474,0.0029887460458079074,8.47517644349198e-05,0.002506658068110452,0.005580155878353279
3.696776,0.0025226113414158484,0.00010369627648507835,0.0025026697497841023,0.005128977367685029
3.699077,0.002506159528319658,0.00012014808958126865,0.002311729009910136,0.004938036627811063
3.701379,0.002497185812085373,0.00013211304456031616,0.002205540034471089,0.004834838891116779
3.703681,0.002290291798906009,0.00014108676079460178,0.0020380306647644246,0.004469409224465036
3.705982,0.0019727219521704573,0.00015155609640126835,0.002017590533341885,0.004141868581913611
3.708284,0.001998646021291727,0.00016850644928825232,0.0018386147484469664,0.004005767219026945
3.710585,0.001762836700246332,0.0001909407398739664,0.001500604770288874,0.0034543822104091725
3.712887,0.0017369126311250625,0.00021536918962285502,0.0014961179121717315,0.003448399732919649
3.715189,0.0014647099053517318,0.00023929909958095,0.0014896368948914141,0.003193645899824096
3.71749,0.0015016018498704615,0.0002637275493298387,0.0015454733514603024,0.003310802750660602
3.719792,0.0015170565833850643,0.0002911472378234892,0.0011027700172355447,0.0029109738384440987
3.722094,0.0012259093455615753,0.00032155816506190165,0.0009985752009596728,0.0025460427115831497
3.724395,0.0009965810417964982,0.00035246763209110767,0.0009930912632609428,0.002342139937148549
3.726697,0.0009960825020057047,0.00038088440016634543,0.0009950854224241169,0.002372052324596167
3.728998,0.0009965810417964982,0.0004038172305428532,0.0010030620590768156,0.002403460331416167
3.7313,0.0009990737407504662,0.0004212661232206308,0.0008963745438469754,0.002316714407818073
3.733602,0.0009851146266082443,0.0004317354588272974,0.0007019440254374534,0.002118794110872995
3.735903,0.0009282810904577688,0.0004382164761076147,0.000495548552048884,0.0018620461186142675
3.738205,0.0008480161841399918,0.0004451960331787258,0.0004995368703752331,0.0017927490876939508
3.740507,0.0004950500122580903,0.00045566536878539237,0.0004990383305844394,0.0014497537116279222
3.742808,0.0005144930640990426,0.00046713178397364617,0.0004980412510028524,0.0014796660990755413
3.74511,0.0004975427112120586,0.00047610550020793193,0.0005025281091199951,0.0014761763205399854
3.747411,0.0004985397907936459,0.00048158943790666204,0.0004875719153961856,0.0014677011440964935
3.749713,0.0004985397907936459,0.0004855777562330111,0.00048009381853428106,0.0014642113655609385
3.752015,0.0004985397907936459,0.0004905631541409477,0.00016102835242634764,0.0011501312973609412
3.754316,0.0005020295693292015,0.000494052932676503,0.0005553733269441216,0.001551455828949826
3.756618,0.0004242573619653927,0.0004925573133041223,0.00039135373577301206,0.001308168411042527
3.75892,0.00023182100271904537,0.0004825865174882493,2.4926989539682296e-06,0.0007169002191612628
3.761221,0.0005783061573206293,0.0004691259431368208,7.976636652698335e-06,0.0010554087371101484
3.763523,0.0,0.00046015222690253514,1.4956193723809375e-06,0.0004616478462749161
3.765824,7.029411050190407e-05,0.00046015222690253514,3.489778535555522e-06,0.0005339361159399948
3.768126,0.00046364200543809074,0.00046862740334602715,3.988318326349168e-06,0.0009362577271104672
3.770428,0.0005134959845174553,0.0004825865174882493,7.328534924666594e-05,0.0010693678512523703
3.772729,0.0001769816257317443,0.0004985397907936459,0.00030460781217491763,0.000980129228700308
3.775031,0.00023730494041777545,0.0005105047457726933,9.472256025079273e-05,0.0008425322464412616
3.777333,0.0005144930640990426,0.0005149916038898364,0.000449184351505075,0.001478669019493954
3.779634,0.0004965456316304714,0.0005169857630530108,0.0004930558530949158,0.0015065872477783985
3.781936,0.0004985397907936459,0.0005264580190780902,0.0005030266489107887,0.0015280244587825248
3.784237,0.0004980412510028524,0.0005503879290361852,0.0004950500122580903,0.0015434791922971278
3.786539,0.0005005339499568204,0.0005817959358561847,0.0005095076661911062,0.0015918375520041115
3.788841000000001,0.0005184813824253918,0.0006112097835130097,0.0004905631541409477,0.001620254320079349
3.791142,0.0008943803846838008,0.0006336440740987241,0.0009492197616711018,0.002477244220453627
3.793444,0.0009965810417964982,0.0006535856657304697,0.0010982831591184019,0.00274844986664537
3.795746,0.000988105865353006,0.0006770170358977713,0.0014507507912095098,0.003115873692460287
3.798047,0.0011301897057291955,0.0007059323437638026,0.0015110741058955409,0.003347196155388539
3.800349,0.001508082867150779,0.0007393345097469769,0.001509079946732366,0.003756497323630122
3.80265,0.001488141275519033,0.0007767249940565003,0.002025068630203789,0.004289934899779323
3.804952,0.0015723945001631591,0.0008151125579476112,0.002145715259575852,0.004533222317686623
3.807254,0.002009115356898393,0.0008515059626755471,0.002470763203173309,0.00533138452274725
3.809555000000001,0.0022140152109145807,0.0008849081286587217,0.002704578365055529,0.005803501704628832
3.811857,0.002501672670202515,0.0009163161354787213,0.003005197858904098,0.006423186664585335
3.814159,0.002538564614721245,0.0009487212218803082,0.003214584571037429,0.006701870407638982
3.81646,0.002941384765682511,0.0009836190072358632,0.003525673400492664,0.007450677173411037
3.818762,0.0029897431253894944,0.0010215080313361806,0.0035919791926682185,0.007603230349393894
3.821063,0.003550600390032346,0.0010638839135536403,0.003976353371370121,0.008590837674956105
3.823365,0.003502740570116157,0.0011077554151434812,0.004003274520072975,0.008613770505332614
3.825667,0.003506230348651712,0.0011476385984069727,0.004308380872038688,0.008962249819097372
3.827968,0.00405163287977996,0.0011810407643901473,0.004504805549611385,0.009737479193781493
3.83027,0.004001280360909802,0.0012094575324653849,0.004654367486849479,0.009865105380224668
3.832572,0.004014242395470437,0.0012388713801222105,0.004984899368145665,0.010238013143738314
3.834873,0.004476388781536147,0.001271775006314591,0.005004840959777411,0.01075300474762815
3.837175,0.004501814310866622,0.0013071713314609394,0.005001351181241855,0.01081033682356942
3.839476,0.00450131577107583,0.0013450603555612564,0.005048712461367251,0.010895088588004335
3.841778,0.004509292407728528,0.0013839464592431613,0.005397191775132011,0.0112904306421037
3.84408,0.0044888522763059865,0.0014238296425066526,0.005521826722830423,0.011434508641643065
3.846381,0.005024284011618364,0.0014637128257701446,0.0055078676086882,0.011995864446076707
3.848683,0.005046219762413285,0.0015016018498704615,0.005508366148478994,0.01205618776076274
3.850984,0.004585070455929162,0.001537496714807604,0.005508864688269788,0.011631431859006554
3.853286,0.005028770869735507,0.0015713974205815722,0.0055078676086882,0.01210803589900528
3.855588,0.0046763032376443995,0.0016043010467739526,0.0055113573872237545,0.011791961671642108
3.857889,0.0044868581171428135,0.001640195911711095,0.005500389511826295,0.011627443540680205
3.860191,0.00450131577107583,0.0016760907766482373,0.005484436238520899,0.011661842786244969
3.862493,0.00450131577107583,0.0017070002436774439,0.004965954856095507,0.01117427087084878
3.864794,0.004505304089402178,0.0017269418353091895,0.005018800073919633,0.011251045998631
3.867096,0.0045043070098205905,0.0017404024096606178,0.005001351181241855,0.011246060600723064
3.869397,0.0043348034809507505,0.0017563556829660145,0.005007832198522173,0.01109899136243894
3.871699,0.003963391336809485,0.001782279752087284,0.004922083354505666,0.010667754443402434
3.874001,0.003999784741537421,0.001815183378279665,0.0044968289129586865,0.010311797032775773
3.876302,0.003998787661955833,0.0018475884646812519,0.004518266123962813,0.0103646422505999
3.878604,0.004008758457771706,0.0018755066929656962,0.0047775068151755095,0.010661771965912909
3.880906,0.0039848285478136115,0.0018974424437606164,0.005036747506388205,0.01091901849796243
3.883207,0.004420552324967257,0.0019138942568568066,0.0049998555618694755,0.01133430214369354
3.885509,0.0045067997087745604,0.0019303460699529968,0.00500334534040503,0.011440491119132586
3.88781,0.004498823072121861,0.0019567686788650603,0.005006336579149793,0.011461928330136713
3.890112,0.004488353736515196,0.0020026343396180755,0.005051703700112014,0.011542691776245284
3.892414,0.004706714164882811,0.002060464955350138,0.005527310660529153,0.0122944897807621
3.894715,0.005025779630990743,0.0021182955710822016,0.005456019470445661,0.012600094672518606
3.897017,0.005006835118940586,0.0021681495501615663,0.005806991483164388,0.01298197615226654
3.899319,0.004967949015258682,0.002213018131332994,0.006032830008393909,0.013213797154985586
3.90162,0.005332381602328836,0.0022598808716675967,0.006011891337180576,0.013604153811177008
3.903922,0.005513850086177723,0.0023127260894917233,0.006015879655506925,0.01384245583117637
3.906223,0.005518336944294866,0.002372550864386961,0.006291572159815812,0.014182459968497641
3.908525,0.005455022390864074,0.0024403522759348967,0.006548818691865335,0.014444193358664302
3.910827,0.005939104527724704,0.002511643466018388,0.006468055245756762,0.014918803239499857
3.913128,0.006015381115716131,0.002579943417357117,0.006799584206634536,0.015394908739707785
3.91543,0.006380312242577082,0.0026397681922523553,0.007046361403077392,0.016066441837906828
3.917732,0.006477527501781842,0.0026936104896580692,0.006993516185253265,0.016164654176693175
3.920033,0.007007973839186279,0.0027474527870637827,0.0075105019483062765,0.01726592857455634
3.922335,0.007013457776885011,0.0028042863232142588,0.007562848626339607,0.017380592726438878
3.924636,0.0069785599915294545,0.0028646096379002896,0.00794622572545992,0.017789395354889666
3.926938,0.007403315893285642,0.002925930032167908,0.008115230714538969,0.01844447663999252
3.92924,0.007518977124749767,0.002988247506017113,0.008448255294789124,0.018955479925556004
3.931541,0.007609212826883416,0.0030520605992387,0.008546467633575474,0.019207741059697588
3.933843,0.007980126431233891,0.0031168707720418748,0.008548461792738646,0.01964545899601441
3.936145,0.008034467268430396,0.003184173643799016,0.008526027502152934,0.019744668414382348
3.938446,0.008032971649058016,0.00325297213492854,0.009042016185624356,0.020327959969610912
3.940748,0.00803197456947643,0.0033247618648028247,0.008767320760897056,0.02012405719517631
3.943049,0.008031476029685635,0.0034005399130034586,0.008915387078762771,0.020347403021451858
3.945351,0.008032473109267224,0.0034818018989028234,0.008478167682236745,0.01999244269040679
3.947653,0.008048924922363414,0.0035685478225009172,0.008540485156085948,0.02015795790095028
3.949954,0.007866957898723733,0.0036582849848437733,0.008576878560813885,0.020102121444381397
3.952256,0.007538918716381514,0.0037495177665590094,0.008181536506714524,0.019469972989655047
3.954558,0.007525458142030084,0.003840252008483454,0.008037957046965952,0.01940366719747949
3.956859,0.007269707229352944,0.003928493551453929,0.007730856535837067,0.01892905731664394
3.959161,0.0069775629119478684,0.004013245315888849,0.0075015282320719905,0.01849233645990871
3.961462000000001,0.0070623146763827875,0.004096501460951389,0.007303607935126913,0.01846242407246109
3.963764,0.0064889939169700955,0.0041807546855955145,0.006799085666843742,0.01746883426940935
3.966066000000001,0.006238726941991685,0.004267002069402816,0.006395766976091683,0.01690149598748619
3.968367,0.006030337309439941,0.004354246532791704,0.006162450354000257,0.0165470341962319
3.970669,0.005614555123918041,0.0044404939165990035,0.005627018618687881,0.015682067659204928
3.972971,0.005394699076178042,0.004527738379987893,0.005285020322203441,0.015207457778369375
3.975272,0.004878710392706619,0.00462046678107551,0.005025779630990743,0.014524956804772872
3.977574,0.004548677051201226,0.004723165977979,0.0044913449752599565,0.013763188004440182
3.979875,0.00451527488521805,0.0048333432717443964,0.004450464712414877,0.013799082869377323
3.982177,0.003981837309068851,0.0049480074236269355,0.003949432222667263,0.012879276955363048
3.984479,0.003919021295428851,0.005063170115300268,0.003713622901621869,0.012695814312350987
3.98678,0.0035949704314129803,0.005180825505927568,0.003499250791580601,0.012275046728921149
3.989082,0.00306701679296251,0.005303964834253599,0.0032504794359745717,0.01162146106319068
3.991384,0.002995725602879019,0.00543258810027836,0.002709563762963465,0.011137877466120844
3.993685,0.00266369810221045,0.005564202605047882,0.002530089438277753,0.010757990145536085
3.995987,0.002527098199532991,0.0056953185700266105,0.0022738399858098193,0.01049625675536942
3.998288,0.002104834996730773,0.005826933074796133,0.002003631419199663,0.00993539949072657
4.00059,0.001995156242756171,0.0059630344376828,0.00187201691443014,0.00983020759486911
