Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,CO_CH3OH_10K,all
3.607012,0.057070418731510926,0.009584527113193695,0.000231245430797878,0.0668861912755025
3.609314,0.05646345907500432,0.009524927775359193,0.00019596262279985123,0.06618434947316337
3.611616,0.05599143231935505,0.009461037285200605,0.00017307647707140143,0.06562554608162706
3.613917,0.05539019419928057,0.00939285564271793,0.0001511439207483037,0.0649341937627468
3.616219,0.05490243321844298,0.009318952463803144,0.00012587380150647375,0.0643472594837526
3.618521,0.054350304952744136,0.00923980454315892,0.0001053716292914042,0.06369548112519446
3.620822,0.05361031957419093,0.009156365470190614,9.67893246432355e-05,0.06286347436902477
3.623124,0.0531692844742156,0.009074356781330336,9.583573523788344e-05,0.062339476990783814
3.625425,0.05297522903022645,0.009003791165334283,8.868381469774291e-05,0.062067704010258476
3.627727,0.05222427737351168,0.008949436569229214,6.4367284861265e-05,0.06123808122760215
3.630029,0.05160253708122213,0.008897465946637527,2.5746913944506e-05,0.06052574994180416
3.632330000000001,0.05117485223292173,0.008827377125344149,2.0502172215069592e-05,0.06002273153048095
3.634632,0.05088925220601878,0.008736309337133026,5.9599337834504624e-05,0.05968516088098631
3.636934,0.05042151660269359,0.008658591800596832,6.293690075323689e-05,0.059143045304043664
3.639235,0.04986462038996798,0.008630460913138946,1.4303841080281112e-06,0.05849651168721495
3.641537000000001,0.04919853819032955,0.008643811164813877,0.00010012688756196778,0.0579424762427054
3.643838,0.04890483265348112,0.008646195138327257,0.00016163340420717658,0.05771266119601555
3.64614,0.048570599566905216,0.008590886952816835,0.00011633790745295305,0.057277824427175016
3.648442,0.04810095678476932,0.008483608144714726,5.721536432112445e-06,0.05659028646591616
3.650743,0.0474806468765878,0.008353443190884168,0.00012778098031717794,0.05596187104778914
3.653045,0.04702721511434289,0.008226615799972341,0.00019167147047576685,0.055445502384790984
3.655347,0.046697273180091065,0.008116953018356854,0.0001945322386918231,0.05500875843713974
3.657648000000001,0.04621475694098292,0.008036374713604605,0.00014446879491083922,0.05439560044949837
3.65995,0.04578373452976378,0.007985834475120943,6.293690075323689e-05,0.05383250590563796
3.662251,0.04523399023757831,0.007951028461825594,1.2396662269576965e-05,0.053197415361673474
3.664553,0.044880208568192685,0.007917176037935595,4.577229145689956e-05,0.05284315689758518
3.666855,0.044406274633732715,0.007876648488208132,3.814357621408296e-05,0.05232106669815492
3.669156,0.04386368226208738,0.007825631455021796,1.8594993404365446e-05,0.05170790871051354
3.671458,0.04349607354632416,0.007763648143673913,1.0966278161548853e-05,0.05127068796815962
3.673759,0.04320904313531318,0.007699280858812645,1.144307286422489e-05,0.05091976706699005
3.676061,0.04275227381014953,0.0076444494680049015,6.675125837464519e-06,0.0504033984039919
3.678363,0.04210049545159139,0.007602968328872087,7.628715242816593e-06,0.04971109249570629
3.680664,0.041842549517443664,0.007563394368549975,2.1455761620421668e-05,0.049427399647614056
3.682966,0.041332855980282975,0.007512377335363638,2.2409351025773734e-05,0.04886764266667239
3.685268,0.0408846689597675,0.007448486845205052,7.628715242816593e-06,0.04834078452021537
3.687569,0.040469857568439335,0.007383165970938433,1.5257430485633185e-05,0.047868280969863404
3.689871,0.040140392428890205,0.007326427401319984,3.909716561943504e-05,0.04750591699582963
3.692172,0.039584449805569945,0.007277794341647028,6.102972194253274e-05,0.0469232738691595
3.694474,0.03934891322244798,0.00723202205019013,8.105509945492628e-05,0.04666199037209304
3.696776,0.03904853255976208,0.007185296169327876,9.917329815661572e-05,0.04633300202724658
3.699077,0.03852739594973717,0.007136663109654922,0.00011490752334492492,0.045778966582737016
3.701379,0.03805393880997986,0.0070870764605766145,0.0001263505962091498,0.04526736586676563
3.703681,0.03792138988263593,0.00703462904328225,0.00013493290085731847,0.045090951826775486
3.705982,0.03759478551130285,0.0069778904736638005,0.0001449455896135153,0.04471762157458017
3.708284,0.03691582985469216,0.006914953572910565,0.0001611566095045005,0.043991940037107234
3.710585,0.03690915472885471,0.0068462951357252146,0.00018261237112492215,0.04393806223570485
3.712887,0.03636846953602008,0.006776206314431838,0.000205975311556048,0.04335065116200796
3.715189,0.03622066317819049,0.006706594287841137,0.0002288614572844977,0.04315611892331614
3.71749,0.03586497432999418,0.006632691108926353,0.00025222439771562357,0.04274988983663616
3.719792,0.03562371621044011,0.00654734485714734,0.0002784481063628056,0.04244950917395026
3.722094,0.035124988951440984,0.006446741174882697,0.0003075325832260439,0.04187926270954972
3.724395,0.034744983573408175,0.006338508777375236,0.0003370938547919582,0.04142058620557537
3.726697,0.03472114383827437,0.0062293227904624245,0.0003642711528444922,0.04131473778158128
3.728998,0.03441170407623762,0.006123474366468344,0.00038620370916758994,0.04092138215187356
3.7313,0.03398163525442383,0.006019533121284968,0.00040289152376125133,0.04040405989947005
3.733602,0.0336779170288192,0.005916545465506943,0.0004129042125174481,0.04000736670684359
3.735903,0.03351628362461203,0.0058106970415128635,0.00041910254365223654,0.039746083209777135
3.738205,0.03310719376971598,0.00569912708108667,0.00042577766948970105,0.03923209852029235
3.740507,0.03295604984896768,0.005579928405417661,0.00043579035824589787,0.038971768612631234
3.742808,0.03260989689482488,0.0054588225509379475,0.0004467566364074466,0.038515476082170284
3.74511,0.032348613397758415,0.005342961438187671,0.00045533894105561533,0.0381469137770017
3.747411,0.03199483172837279,0.005235205835382887,0.00046058368278505184,0.037690621246540726
3.749713,0.03197528314556307,0.005129357411388806,0.00046439804040646006,0.037569038597358335
3.752015,0.03174070015184646,0.005018741040367965,0.00046916598743322043,0.03722860717964765
3.754316,0.03138072015132605,0.004905263901131069,0.00047250355035195264,0.036758487602809066
3.756618,0.030976398243456767,0.00479560111951558,0.0004710731662439246,0.03624307252921628
3.75892,0.03084194213730214,0.00469452064254826,0.0004615372721904038,0.035998000052040804
3.761221,0.030501510719591438,0.0046010688808237575,0.00044866381521815077,0.03555124341563335
3.763523,0.03037325294457158,0.004509047503207282,0.0004400815105699821,0.03532238195834885
3.765824,0.03023355209668752,0.004417502920293483,0.0004400815105699821,0.035091136527550984
3.768126,0.029751512652282038,0.0043350174367305285,0.0004481870205154749,0.03453471710952804
3.770428,0.029492136334026267,0.004269696562463911,0.0004615372721904038,0.03422337016868058
3.772729,0.029453039168406837,0.004224877860412364,0.00047679470267603693,0.03415471173149524
3.775031,0.0291016414725346,0.004196746972954478,0.00048823777554026193,0.033786626221029334
3.777333,0.028846079511900238,0.004181012747766168,0.0004925289278643462,0.033519621187530754
3.779634,0.02874213826671686,0.0041805359530634936,0.0004944361066750503,0.03341711032645541
3.781936,0.02868730687590912,0.004198654151765182,0.0005034952060258951,0.0333894562337002
3.784237,0.02857764409429363,0.004239181701492645,0.000526381351754345,0.033343207147540625
3.786539,0.028274402663391675,0.004303072191651235,0.0005564194180229351,0.033133894273065845
3.788841000000001,0.02784957858330732,0.004391756006348977,0.0005845503054808213,0.032825884895137124
3.791142,0.02784719460979394,0.004505233145585872,0.0006060060671012429,0.03295843382248105
3.793444,0.027706063377801838,0.004643980404064601,0.0006250778552082843,0.032975121637074715
3.795746,0.02761547238429339,0.004807997781785158,0.0006474872062340582,0.03307095737231261
3.798047,0.027196846635343826,0.004991086947612754,0.0006751412989892683,0.03286307488194585
3.800349,0.027154411906805655,0.0051837120074938745,0.0007070865440685629,0.0330452104583681
3.80265,0.02712198986702369,0.005374429888564289,0.0007428461467692656,0.03323926590235725
3.804952,0.026795385495690605,0.005551797517959775,0.0007795593388753206,0.033126742352525704
3.807254,0.026639950422618217,0.005703895028113431,0.0008143653521706713,0.03315821080290232
3.809555000000001,0.026329557071176117,0.005819279346161032,0.0008463105972499657,0.03299514701458712
3.811857,0.02616744687226627,0.005890321756859762,0.0008763486635185562,0.03293411729264459
3.814159,0.026215126342533868,0.005910823929074831,0.0009073403191924987,0.0330332905908012
3.81646,0.025947644514332614,0.00588078586280624,0.0009407159483798211,0.032769146325518674
3.818762,0.02595098207725134,0.005809743452107511,0.0009769523457832,0.03273767787514205
3.821063,0.02569255934840093,0.005707232591032163,0.0010174798955106632,0.032417271834943764
3.823365,0.025373106897607987,0.005582789173633718,0.0010594378293461543,0.03201533390058786
3.825667,0.02527584077826208,0.005445472299263018,0.0010975814055602373,0.03181889448308533
3.827968,0.02529205179815306,0.005304341067270912,0.0011295266506395315,0.0317259195160635
3.83027,0.025077970976651518,0.005169408166413594,0.0011567039486920661,0.031404083091757184
3.832572,0.02482813055244928,0.005049732696041908,0.0011848348361499519,0.03106269808464113
3.834873,0.02450343335992689,0.004950559397885293,0.0012163032865265707,0.03067029604433876
3.837175,0.024399968909446196,0.004868073914322337,0.0012501557104165686,0.0305181985341851
3.839476,0.02426789677680493,0.0047970315036236074,0.0012863921078199475,0.030351320388248487
3.841778,0.024227846021780144,0.00473790896049178,0.0013235820946286786,0.030289337076900607
3.84408,0.024088145173896063,0.004694043847845585,0.0013617256708427618,0.03014391469258441
3.846381,0.02401948673671072,0.004667820139198402,0.0013998692470568446,0.030087176122965964
3.848683,0.02369192877597228,0.0046539930928207966,0.0014361056444602235,0.0297820275132533
3.850984,0.02372864196807833,0.004645410788172629,0.001470434863052898,0.02984448761930386
3.853286,0.023609443292409327,0.004633967715308404,0.0015028569028348686,0.029746267910552595
3.855588,0.023545552802250732,0.0046172799007147425,0.0015343253532114872,0.029697158056176964
3.857889,0.023438273994148627,0.0045915329867702364,0.0015686545718041618,0.029598461552723027
3.860191,0.023416818232528204,0.004556726973474885,0.0016029837903968364,0.029576528996399926
3.862493,0.023404898364961305,0.004515722629044746,0.001632545061962751,0.0295531660559688
3.864794,0.023262813543563847,0.0044718575163985525,0.0016516168500697922,0.029386287910032192
3.867096,0.02310785526519413,0.004424654840833622,0.001664490307042045,0.029197000413069805
3.869397,0.022880424192017662,0.004370777039431231,0.0016797477375276786,0.028930948968976574
3.871699,0.0228179640859671,0.004307840138677996,0.0017045410620668323,0.028830345286711932
3.874001,0.022803660244886826,0.0042353673438712365,0.0017360095124434507,0.028775037101201512
3.876302,0.02274024654943091,0.00415335865501096,0.0017670011681173933,0.028660606372559263
3.878604,0.0224598912642574,0.004064674840313216,0.0017937016714672511,0.028318267776037867
3.880906,0.022226738654648817,0.0039759910256154714,0.001814680638384997,0.028017410318649287
3.883207,0.022366916297235574,0.0038939823367551947,0.0018304148635733058,0.028091313497564076
3.885509,0.022118029462438682,0.003821509541948437,0.0018461490887616157,0.02778568809314873
3.88781,0.022206713277136424,0.0037552350782764678,0.001871419208003445,0.02783336756341634
3.890112,0.022003598733796436,0.0036942053563339353,0.0019152843206496407,0.027613088410780008
3.892414,0.02193827785952981,0.0036365131973101344,0.001970592506160061,0.02754538356300001
3.894715,0.021633606044519832,0.0035792978329890093,0.002025900691670481,0.02723880456917932
3.897017,0.021758049461918276,0.003522559263370561,0.002073580161938085,0.02735418888722692
3.899319,0.021595462468305744,0.0034667742831574646,0.002116491685178929,0.027178728436642142
3.90162,0.021405221381938004,0.003413850071160425,0.002161310387230476,0.0269803818403289
3.903922,0.021334178971239275,0.003365693806190145,0.0022118506257141355,0.026911723403143555
3.906223,0.021433829064098568,0.0033232590776519784,0.00226906599003526,0.027026154131785805
3.908525,0.021204014017408717,0.003286545885545924,0.002333910069599201,0.026824469972553847
3.910827,0.021058114838389853,0.0032555542298719807,0.002402091712081875,0.026715760780343708
3.913128,0.021076709831794216,0.003229330521224799,0.0024674125863484915,0.02677345293936751
3.91543,0.0207806203214324,0.003206921170199025,0.002524627950669616,0.02651216944230104
3.917732,0.02072006739419254,0.0031888029714973354,0.002576121778558628,0.026484992144248504
3.920033,0.020725312135921974,0.0031768831039304343,0.0026276156064476397,0.02652981084630005
3.922335,0.02065999126165536,0.003170684772795646,0.0026819702025527078,0.02651264623700372
3.924636,0.020549851685337198,0.00316782400457959,0.002739662361576509,0.02645733805149329
3.926938,0.02041587237388523,0.0031659168257688864,0.002798308110005661,0.02638009730965977
3.92924,0.02026186768492087,0.003162579262850153,0.002857907447840166,0.02628235439561119
3.931541,0.020260437300812843,0.003159241699931421,0.0029189371697826987,0.026338616170526963
3.933843,0.020376775208265797,0.003154950547607337,0.002980920481130584,0.02651264623700372
3.936145,0.02022515449281481,0.0031520897793912805,0.0030452877659918483,0.02642253203819794
3.938446,0.020128841962874258,0.0031520897793912805,0.0031110854349611413,0.02639201717722668
3.940748,0.01998008201563933,0.0031539969582019853,0.0031797438721464905,0.026313822845987805
3.943049,0.01991094678375131,0.0031506593952832533,0.0032522166669532483,0.026313822845987808
3.945351,0.01996291740634299,0.0031330179912842392,0.003329934203489443,0.026425869601116675
3.947653,0.019861836929375674,0.0030996423620969172,0.0034128964817550732,0.02637437577322766
3.949954,0.019607705352849347,0.0030591148123694533,0.0034987195282367594,0.02616553969345556
3.952256,0.019572422544851326,0.0030190640573446665,0.003585972958826474,0.026177459561022458
3.954558,0.019568608187229917,0.0029804436864279073,0.003672749594713513,0.02622180146837133
3.956859,0.019506624875882027,0.0029389625472950928,0.003757142257087172,0.02620272968026429
3.959161,0.01948087796193752,0.0028912830770274887,0.0038381973565420977,0.026210358395507102
3.961462000000001,0.01929540482259654,0.002836928480922421,0.003917822071888996,0.02605015537540796
3.963764,0.019077509643473597,0.002774945169574536,0.003998400376641246,0.02585085518968937
3.966066000000001,0.019147121670064292,0.0027072403217945377,0.0040808858602042015,0.02593524785206304
3.968367,0.019117083603795704,0.002638581884609189,0.004164324933172508,0.0259199904215774
3.970669,0.019113746040876973,0.0025742145997479236,0.0042468104167354605,0.02593477105736036
3.972971,0.019095627842175285,0.0025155688513187713,0.0043302494897037675,0.025941446183197825
3.975272,0.018790002437759943,0.002459783871105675,0.004418933304401511,0.025668719613267128
3.977574,0.018769023470842198,0.0024049524802979305,0.004517153013152774,0.0256911289642929
3.979875,0.01878475769603051,0.002350121089490187,0.004622524642444179,0.02575740342796487
3.982177,0.0188386354974329,0.0022962432880877944,0.004732187424059667,0.02586706620958036
3.984479,0.018723727974087973,0.002244272665496107,0.004842327000377832,0.02581032763996191
3.98678,0.018556373033448686,0.0021937324270124466,0.004954850550209377,0.02570495601067051
3.989082,0.01848294664923657,0.0021450993673394906,0.0050726188417703575,0.025700664858346427
3.991384,0.01840856667561911,0.002098850281179915,0.005195631875060776,0.0257030488318598
3.993685,0.01845815332469742,0.002054031579128368,0.00532150567656725,0.025833690580393042
3.995987,0.01837662143053982,0.0020106432611848484,0.005446902683371047,0.025834167375095717
3.998288,0.018232629430331646,0.0019677317379440053,0.005572776484877521,0.025773137653153182
4.00059,0.01820974328460321,0.0019272041882165414,0.005702941438708078,0.025839888911527824
