Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,all
3.604711,0.0002983780310693612,0.012050414909837734,0.01880870205468904,0.03115749499559613
3.607012,0.00028947122417176835,0.0118955354343407,0.01785072549059238,0.03003573214910485
3.609314,0.00028699711114465917,0.011777767654250308,0.016923427928031882,0.02898819269342685
3.611616,0.000287491933750081,0.011790633041991277,0.01598227533251956,0.028060400308260926
3.613917,0.0002855126433283937,0.01165653611592196,0.01513761314506451,0.027079661904314864
3.616219,0.00028056441727417546,0.011628331227412915,0.014649718056118588,0.026558613700805683
3.618521,0.00027611101382537905,0.011675339374927988,0.013714008509265912,0.025665458898019283
3.620822,0.0002756161912199572,0.011459596718964071,0.012970290133316908,0.02470550304350094
3.623124,0.0002785851268524882,0.011597652225876763,0.012350277408723362,0.024226514761452614
3.625425,0.00028105923987959726,0.011173589253030258,0.011916812806373842,0.023371461299283698
3.627727,0.0002795747720633318,0.011291851855726074,0.011088479764897704,0.02265990639268711
3.630029,0.0002756161912199572,0.011359147730063444,0.010731217843783144,0.022365981765066545
3.632330000000001,0.00027116278777116083,0.011310655114732105,0.010201262833376369,0.02178308073587963
3.634632,0.00026720420692778616,0.011229504207442923,0.009436761907999648,0.020933470322370355
3.636934,0.0002637404486898334,0.011042461262593471,0.009358579936342998,0.02066478164762631
3.639235,0.00026225598087356794,0.011183980527744115,0.008544596750424096,0.01999083325904178
3.641537000000001,0.0002612663356627242,0.011070171328497096,0.008465425133556605,0.019796862797716426
3.643838,0.00026225598087356794,0.010840078816975945,0.007901327363375722,0.01900366216122524
3.64614,0.000264730093900677,0.010911333272156688,0.00751338644072501,0.01868944980678237
3.648442,0.0002667093843223643,0.010840078816975945,0.0073980927736617234,0.018504880974960038
3.650743,0.0002637404486898334,0.0107891120886175,0.006955721364414611,0.018008573901721944
3.653045,0.00025433881918681864,0.010812368751072323,0.0066241902187819885,0.017690897789041128
3.655347,0.0002439475444729603,0.01064066530699095,0.006499989744821111,0.01738460259628502
3.657648000000001,0.00023751485060247656,0.01060850183763853,0.005932923039007697,0.016778939727248702
3.65995,0.00023702002799705474,0.010438282861373424,0.005590010973450371,0.01626531386282085
3.662251,0.00023751485060247656,0.010598605385530094,0.0054722431933599755,0.01630836342949255
3.664553,0.00023405109236452384,0.010349709615002915,0.0051941528891129105,0.01577791359648035
3.666855,0.00022761839849404003,0.010365049115770995,0.004965050022802604,0.01555771753706764
3.669156,0.00022415464025608725,0.01034822514718665,0.0047938414013266525,0.01536622118876939
3.671458,0.00022761839849404003,0.010357626776689666,0.0044642895461157175,0.015049534721299425
3.673759,0.00023454591496994566,0.010310123806569172,0.004394519558751238,0.014939189280290355
3.676061,0.00023800967320789838,0.010252229561734818,0.003992228780543295,0.01448246801548601
3.678363,0.00023553556018078925,0.010127039442563095,0.003978868570196904,0.014341443572940787
3.680664,0.00023009251152114921,0.010064691794279945,0.0038764402908745867,0.01417122459667568
3.682966,0.0002256391080723528,0.010080031295048022,0.0034464394467630197,0.013752109849883395
3.685268,0.00022365981765066543,0.009976118547909441,0.003474644335272064,0.013674422700832169
3.687569,0.0002231649950452436,0.010010261307683543,0.003355392087365404,0.013588818390094192
3.689871,0.0002231649950452436,0.009935048271659426,0.002938256630994805,0.013096469897699472
3.692172,0.00022267017243982182,0.009999375210364264,0.002974873503796019,0.013196918886600104
3.694474,0.00022069088201813453,0.009965232450590156,0.0029664615195038485,0.01315238485211214
3.696776,0.0002172271237801817,0.0097598810693401,0.002503802383434441,0.012480910576554722
3.699077,0.00021277372033138528,0.009687636968948516,0.002487473237455521,0.012387883926735422
3.701379,0.00020782549427716704,0.009745036391177443,0.002478566430557928,0.01243142831601254
3.703681,0.00020436173603921424,0.009711388454008759,0.0022732150493078697,0.012188965239355844
3.705982,0.00020337209082837054,0.009678235339445498,0.0019580130496541664,0.011839620479928035
3.708284,0.00020584620385547968,0.00956195202717137,0.001983743825136101,0.011751542056162951
3.710585,0.000210794429909698,0.009580260463571978,0.0017496927327715775,0.011540747626253256
3.712887,0.00021376336554222893,0.009573332947096072,0.0017239619572896427,0.011511058269927944
3.715189,0.00021227889772596346,0.009608465352081022,0.0014537888147293256,0.01127453306453631
3.71749,0.00020782549427716704,0.00936946603366228,0.0014904056875305405,0.011067697215469987
3.719792,0.00020287726822294875,0.009227451945906214,0.001505745188298617,0.010936074402427779
3.722094,0.00019990833259041782,0.009343735258180344,0.0012167687867322705,0.010760412377503031
3.724395,0.000199413509984996,0.009336312919099015,0.0009891503882382305,0.010524876817322244
3.726697,0.00020188762301210508,0.009332354338255642,0.0009886555656328088,0.010522897526900556
3.728998,0.00020634102646090155,0.009285346190740569,0.0009891503882382305,0.010480837605439702
3.7313,0.00020980478469885438,0.00922299854245742,0.0009916245012653395,0.010424427828421613
3.733602,0.000210794429909698,0.009204195283451391,0.0009777694683135287,0.010392759181674616
3.735903,0.0002093099620934325,0.009181433443601986,0.0009213596912954404,0.01031210309699086
3.738205,0.00020832031688258884,0.009119085795318836,0.0008416932518225265,0.01016909936402395
3.740507,0.0002093099620934325,0.00899884390220133,0.0004913588471838733,0.00969951271147864
3.742808,0.00021029960730427607,0.009039914178451344,0.0005106569287953246,0.009760870714550946
3.74511,0.00020832031688258884,0.009102756649339915,0.0004938329602109826,0.009804909926433488
3.747411,0.00020287726822294875,0.009030512548948329,0.0004948226054218262,0.0097282124225931
3.749713,0.00019743421956330864,0.00909879806849654,0.0004948226054218262,0.009791054893481673
3.752015,0.00019446528393077768,0.00890383796196034,0.0004948226054218262,0.009593125851312943
3.754316,0.00019446528393077768,0.00878656500447537,0.0004982863636597791,0.009479316652065924
3.756618,0.00019446528393077768,0.00895777362595132,0.00042109403721397415,0.009573332947096072
3.75892,0.00019298081611451222,0.008904332784565762,0.00023009251152114921,0.009327406112201423
3.761221,0.00019001188048198126,0.008843469604098878,0.0005739942222893183,0.009607475706870178
3.763523,0.00018753776745487213,0.008781121955815728,0.0,0.0089686597232706
3.765824,0.00018555847703318485,0.008671766160017505,6.976998736447751e-05,0.008927094624415165
3.768126,0.00018506365442776302,0.008736587921327766,0.00046018502304229843,0.009381836598797828
3.770428,0.00018605329963860664,0.008783101246237414,0.0005096672835844812,0.0094788218294605
3.772729,0.00018753776745487213,0.008790523585318745,0.00017566202492474831,0.009153723377698365
3.775031,0.00018852741266571577,0.008600511704836762,0.00023553556018078925,0.009024574677683266
3.777333,0.0001890222352711376,0.008527772781839752,0.0005106569287953246,0.009227451945906216
3.779634,0.00018852741266571577,0.008617335673421104,0.000492843315000139,0.009298706401086956
3.781936,0.00018753776745487213,0.008446621874550572,0.0004948226054218262,0.00912898224742727
3.784237,0.00018704294484945026,0.008511938458466255,0.0004943277828164044,0.00919330918613211
3.786539,0.00018605329963860664,0.008315493884113791,0.0004968018958435135,0.008998349079595909
3.788841000000001,0.00018506365442776302,0.00832143175537885,0.0005146155096386995,0.009021110919445312
3.791142,0.00018357918661149756,0.008385758694083688,0.0008877117541267563,0.009457049634821942
3.793444,0.00018258954140065384,0.008525298668812643,0.0009891503882382305,0.009697038598451528
3.795746,0.00018159989618981017,0.008367945080288505,0.0009807384039460594,0.009530283380424377
3.798047,0.00018061025097896653,0.008330833384881867,0.0011217628464912802,0.009633206482352113
3.800349,0.00017615684753017008,0.008329843739671024,0.0014968383814010242,0.01000283896860222
3.80265,0.00016725004063257724,0.008383779403661999,0.001477045477184151,0.01002807492147873
3.804952,0.0001563639433132971,0.008329843739671024,0.0015606704975004398,0.01004687818048476
3.807254,0.00014943642683739152,0.008213560427396894,0.00199413509984996,0.010357131954084244
3.809555000000001,0.00014993124944281334,0.008393181033165017,0.00219750719067833,0.01074061947328616
3.811857,0.00015487947549703158,0.008239291202878828,0.002483019834006724,0.010877190512382584
3.814159,0.00016081734676209354,0.008306587077216196,0.002519636706807939,0.010987041130786229
3.81646,0.00016527075021088996,0.008295700979896917,0.002919453371988775,0.011380425102096579
3.818762,0.00016527075021088996,0.008053732725845643,0.0029674511647146923,0.011186454640771226
3.821063,0.0001583432337349844,0.008092328889068546,0.0035241265958142467,0.011774798718617776
3.823365,0.00014894160423196967,0.008048289677186005,0.003476623625693751,0.011673854907111723
3.825667,0.00014448820078317325,0.00792557367104139,0.003480087383931704,0.01155014925575627
3.827968,0.0001504260720482352,0.007747437533089535,0.004021423314263181,0.01191928691940095
3.83027,0.00016081734676209354,0.00764599889897806,0.003971446231115577,0.01177826247685573
3.832572,0.00016725004063257724,0.007568311749926831,0.003984311618856545,0.011719873409415956
3.834873,0.0001662603954217336,0.00756484799168888,0.004443012174082578,0.012174120561193191
3.837175,0.00016032252415667167,0.007557920475212973,0.004468248126959091,0.012186491126328736
3.839476,0.00015290018507534432,0.0074055151127430515,0.0044677533043536695,0.012026168602172066
3.841778,0.00014696231381028239,0.007485181552215965,0.004475670466040418,0.012107814332066669
3.84408,0.00014250891036148594,0.007652431592848544,0.004455382739218122,0.012250323242428151
3.846381,0.00014052961993979863,0.00784689687677932,0.004986822217441165,0.012974248714160284
3.848683,0.00014052961993979863,0.007969612882923933,0.005008594412079724,0.013118736914943457
3.850984,0.0001415192651506423,0.008225930992532441,0.004550883502064536,0.01291833375974762
3.853286,0.00014300373296690782,0.008438704712863824,0.004991275620889961,0.013572984066720693
3.855588,0.0001449830233885951,0.008515402216704208,0.00464143603885673,0.013301821278949532
3.857889,0.00014597266859943874,0.00851045399064999,0.004453403448796436,0.013109830108045863
3.860191,0.00014696231381028239,0.008428313438149966,0.0044677533043536695,0.013043029056313916
3.862493,0.00014597266859943874,0.008524803846207222,0.0044677533043536695,0.01313852981916033
3.864794,0.00014399337817775143,0.008535195120921081,0.004471711885197043,0.013150900384295876
3.867096,0.00014052961993979863,0.00854063816958072,0.004470722239986199,0.01315189002950672
3.869397,0.00013756068430726767,0.008553503557321691,0.004302482554142778,0.012993546795771737
3.871699,0.00013607621649100218,0.008692548709445221,0.003933839713103519,0.012762464639039742
3.874001,0.00013409692606931493,0.008755391180333794,0.003969961763299312,0.01285944986970242
3.876302,0.00013112799043678397,0.00852134008796927,0.003968972118088467,0.01262144019649452
3.878604,0.0001266745869879875,0.008584677381463263,0.003978868570196904,0.012690220538648156
3.880906,0.00012420047396087837,0.008695517645077751,0.0039551170851366575,0.012774835204175286
3.883207,0.00012568494177714388,0.008775678907156087,0.004387592042275333,0.013288955891208563
3.885509,0.0001301383452259403,0.008740051679565715,0.004473196353013309,0.013343386377804965
3.88781,0.00013409692606931493,0.00875192742209584,0.0044652791913265604,0.013351303539491715
3.890112,0.00013310728085847123,0.00877073068110187,0.004454887916612703,0.013358725878573044
3.892414,0.0001301383452259403,0.008549050153872894,0.004671620217787461,0.013350808716886294
3.894715,0.0001301383452259403,0.00875440153512295,0.0049883066852574294,0.01387284656560632
3.897017,0.00013459174867473672,0.008720258775348844,0.004969503426251401,0.01382435395027498
3.899319,0.00013953997472895501,0.008649993965378943,0.004930907263028497,0.013720441203136395
3.90162,0.00013855032951811132,0.008730650050062702,0.005292622587591852,0.014161822967172666
3.903922,0.0001301383452259403,0.008692548709445221,0.005472738015965397,0.01429542507063656
3.906223,0.00012123153832834741,0.008710362323240408,0.005477191419414194,0.014308785280982946
3.908525,0.00011776778009039462,0.008775184084550665,0.005414348948525623,0.014307300813166682
3.910827,0.00011925224790666013,0.008880086476900093,0.005894821698390215,0.014894160423196969
3.913128,0.00012172636093376926,0.008848417830153095,0.005970529557019755,0.014940673748106622
3.91543,0.00012172636093376926,0.008801904505243444,0.006332739704188532,0.015256370570365748
3.917732,0.00011925224790666013,0.008953815045107946,0.006429230112245788,0.015502297405260396
3.920033,0.00011677813487955098,0.008763803164625964,0.006955721364414611,0.015836302663920127
3.922335,0.00011430402185244188,0.00888206576732178,0.0069611644130742525,0.015957534202248474
3.924636,0.00011281955403617637,0.008835057619806708,0.006926526830694723,0.015874404004537608
3.926938,0.00011281955403617637,0.00887860200908383,0.007348115690514119,0.016339537253634125
3.92924,0.00011380919924702,0.008899879381116967,0.007462914534971983,0.01647660311533597
3.931541,0.00011380919924702,0.008904827607171184,0.007552477426553333,0.016571114232971536
3.933843,0.00011281955403617637,0.008806852731297662,0.007920625444987173,0.01684029773032101
3.936145,0.00011133508621991091,0.00887959165429467,0.007974561108978151,0.016965487849492734
3.938446,0.00011034544100906724,0.008915713704490466,0.007973076641161885,0.016999135786661415
3.940748,0.00011133508621991091,0.00886029357268322,0.007972086995951042,0.016943715654854172
3.943049,0.00011281955403617637,0.008924620511388058,0.00797159217334562,0.017009032238769855
3.945351,0.00011182990882533272,0.009023585032472423,0.007972581818556465,0.017107996759854218
3.947653,0.00010886097319280176,0.008927094624415165,0.007988910964535384,0.017024866562143352
3.949954,0.000105397214954849,0.00886276768571033,0.007808300713556419,0.016776465614221598
3.952256,0.00010391274713858352,0.008959258093767585,0.007482707439188856,0.016545878280095024
3.954558,0.00010391274713858352,0.008908291365409137,0.007469347228842465,0.016481551341390187
3.956859,0.00010490239234942716,0.008940454834761555,0.0072155032322610705,0.016260860459372056
3.959161,0.00010440756974400532,0.008999833547412175,0.0069255371854838816,0.01602977830264006
3.961462000000001,0.00010242827932231802,0.008979545820589881,0.00700965702840559,0.01609163112831779
3.963764,9.945934368978706e-05,0.009143826925589928,0.00644061103217049,0.015683897301450204
3.966066000000001,9.500594024099063e-05,0.009083953390333887,0.006192210084248735,0.015371169414823612
3.968367,9.401629503014699e-05,0.008981030288406145,0.005985374235182409,0.015060420818618704
3.970669,9.896452108436523e-05,0.008998349079595909,0.005572692182260607,0.014670005782940882
3.972971,0.00010836615058737991,0.00911215827884293,0.005354475413269581,0.01457499984269989
3.975272,0.00011479884445786367,0.009201226347818859,0.00484233401665799,0.014158359208934712
3.977574,0.00011133508621991091,0.009056243324430264,0.004514761451868742,0.013682339862518916
3.979875,0.00010094381150605254,0.009054264034008577,0.004481608337305479,0.013636816182820106
3.982177,9.005771418677238e-05,0.009165104297623064,0.003952148149504126,0.013207310161313966
3.984479,8.362502031628862e-05,0.009157187135936315,0.003889800501220976,0.01313061265747358
3.98678,8.11509072891795e-05,0.009118590972713413,0.003568165807696789,0.012767907687699382
3.989082,8.11509072891795e-05,0.009254172366598994,0.003044148668555075,0.012379471942443248
3.991384,8.214055250002315e-05,0.009303654627141177,0.002973389035979754,0.012359184215620954
3.993685,8.164572989460132e-05,0.009336312919099015,0.002643837180768817,0.012061795829762436
3.995987,7.818197165664855e-05,0.00933185951565022,0.002508255786883237,0.011918297274190106
3.998288,7.224410039158664e-05,0.009305633917562865,0.00208914104009095,0.0114670190580454
4.00059,6.630622912652472e-05,0.009260605060469477,0.0019802800668981485,0.011307191356494151
