Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.613917,0.009809513493712115,0.011730086770120624,0.014118728203081897,0.035658328466914635
3.616219,0.009732332042365649,0.01170170391381902,0.01328965003216663,0.0347236859883513
3.618521,0.009649673197697823,0.011749008674321692,0.012749379872741372,0.03414806174476088
3.620822,0.009562532849403423,0.011531904720856795,0.0120945823984149,0.033189019968675126
3.623124,0.009476886335651215,0.011670831333280436,0.011471653394321813,0.03261937106325346
3.625425,0.009403190498236529,0.011244092599061587,0.010835279879349015,0.03148256297664713
3.627727,0.00934642478563332,0.011363101417589365,0.010572364999923638,0.031281891203146325
3.630029,0.009292148797267096,0.011430821916835296,0.009766192291988614,0.030489163006091006
3.632330000000001,0.0092189509046998,0.011382023321790431,0.009196045441719562,0.029797019668209794
3.634632,0.009123843438847059,0.011300360366817398,0.00904267842872142,0.029466882234385882
3.636934,0.00904267842872142,0.0111121372145015,0.008559173981899367,0.028713989625122286
3.639235,0.009013299682725023,0.011254549440856916,0.008229036548075452,0.028496885671657392
3.641537000000001,0.00902724213845213,0.011140022125955707,0.00757623085313857,0.02774349511754641
3.643838,0.009029731862689112,0.01090847777191631,0.0074676788764061214,0.027405888511011545
3.64614,0.008971970260391109,0.010980181829941413,0.0071156318692967594,0.027067783959629284
3.648442,0.008859932669726886,0.01090847777191631,0.006568390482007945,0.026336800923651142
3.650743,0.008723993726387626,0.010857189452634466,0.006524073390589653,0.026105256569611743
3.653045,0.008591540396980143,0.010880592860462102,0.006212857860966804,0.02568499111840905
3.655347,0.008477013082078938,0.0107078059984155,0.006034593605598839,0.025219412686093283
3.657648000000001,0.00839286040286892,0.010675439583334723,0.005484862494073044,0.024553162480276686
3.65995,0.008340078249044884,0.010504146555830308,0.0053474297161915955,0.024191654521066787
3.662251,0.008303728275184934,0.010665480686386793,0.0049794484739655405,0.023948657435537268
3.664553,0.008268374191019782,0.010415014428146326,0.004998868323014006,0.023682256942180117
3.666855,0.008226048878991074,0.01043045071841562,0.0048679088281487135,0.02352440842555541
3.669156,0.008172768780319644,0.010413520593604135,0.004447145432098625,0.023033434806022404
3.671458,0.00810803595015809,0.01042298154570467,0.004463577612062711,0.022994595107925474
3.673759,0.008040813395759554,0.0103751788403546,0.003960155371344795,0.02237614760745895
3.676061,0.007983549738308953,0.010316919293209204,0.003997003290052139,0.022297472321570297
3.678363,0.007940228536585452,0.010190939246817876,0.003566280997054121,0.021697448780457446
3.680664,0.007898899114251536,0.01012819819604591,0.003501050222045172,0.02152814753234262
3.682966,0.007845619015580107,0.010143634486315205,0.003397477693786689,0.021386731195682
3.685268,0.007778894406028969,0.010039066068361928,0.0030319861757976178,0.020849946650188512
3.687569,0.007710675961935641,0.01007342426283229,0.002987171139531928,0.02077127136429986
3.689871,0.00765142052509545,0.009997736646028012,0.0029050102397114967,0.020554167410834958
3.692172,0.007600630150661002,0.010062469476189564,0.002441423586785305,0.020104523213635872
3.694474,0.007552827445310933,0.0100281112817192,0.0025036666927098737,0.02008460541974001
3.696776,0.0075040288502660705,0.009821464170049634,0.002499683133930701,0.01982517615424641
3.699077,0.007453238475831621,0.009748764222329736,0.002308970257377821,0.019510972955539174
3.701379,0.00740145221170238,0.009806525824627736,0.0022029080048823553,0.01941088604121247
3.703681,0.0073466782784887595,0.009772665575004771,0.002035598536157113,0.019154942389650643
3.705982,0.0072874228416485685,0.0097393032702292,0.0020151827974138545,0.019041908909291624
3.708284,0.007221694121792224,0.009622286231091012,0.0018364205971984921,0.018680400950081725
3.710585,0.00714999006376712,0.009640710190444685,0.0014988139906636278,0.018289514244875432
3.712887,0.007076792171199826,0.00963373896258113,0.001494332487037059,0.018204863620818017
3.715189,0.00700409222347993,0.009669093046746288,0.0014878592040209035,0.01816104447424712
3.71749,0.0069269107721334645,0.00942858568545375,0.0015436290269293176,0.017899125484516533
3.719792,0.006837778644449481,0.00928567551425094,0.0011014540024411774,0.017224908161141597
3.722094,0.006732712281648808,0.00940269255338913,0.000997383529335298,0.017132788364373236
3.724395,0.00661967880128979,0.009395223380678185,0.0009919061360139359,0.01700680831798191
3.726697,0.00650564943123598,0.00939123982189901,0.0009938979154035222,0.01689078716853851
3.728998,0.0063951056751139455,0.009343935061396335,0.0010018650329618667,0.01674090576947215
3.7313,0.006286553698381496,0.00928119401062437,0.0008953048356190043,0.016463052544624872
3.733602,0.00617899761134384,0.009262272106423304,0.0007011063451343481,0.01614237606290149
3.735903,0.0060684538552218045,0.009239366643443063,0.0004949571783121747,0.01580277767697704
3.738205,0.005951934760931011,0.009176625592671095,0.0004989407370913472,0.01562750109069345
3.740507,0.005827448549081873,0.00905562499475373,0.0004984427922439507,0.015381516336079556
3.742808,0.005700970557843147,0.009096954417087648,0.0004974469025491576,0.01529537187747995
3.74511,0.005579969959925785,0.009160193412707008,0.0005019284061757264,0.015242091778808519
3.747411,0.005467434424414164,0.009087493464987113,0.0004869900607538298,0.015041917950155106
3.749713,0.005356890668292129,0.009156209853927837,0.0004795208880428816,0.014992621410262844
3.752015,0.005241367463696129,0.008960019584053593,0.00016083618570908697,0.01436222323345881
3.754316,0.0051228565900157475,0.00884200665522061,0.0005547105599997612,0.014519573805236118
3.756618,0.00500832927511454,0.009014295572419818,0.00039088670520629496,0.014413511552740654
3.75892,0.004902764967466471,0.008960517528900992,2.4897242369827707e-06,0.013865772220604445
3.761221,0.004805167777376747,0.008899270312671214,7.967117558344864e-06,0.013712405207606306
3.763523,0.004709064421829212,0.00883652926189925,1.4938345421896625e-06,0.01354708751827065
3.765824,0.0046134590111290745,0.008726483450624609,3.4856139317758787e-06,0.013343428075685459
3.768126,0.0045273145525294685,0.00879171422563356,3.983558779172432e-06,0.013323012336942202
3.770428,0.00445909610843614,0.008838521041288834,7.319789256729344e-05,0.013370815042292268
3.772729,0.0044122892927808645,0.008845990213999783,0.00030424430175929454,0.013562523808539943
3.775031,0.004382910546784469,0.008654779392599506,9.460952100534527e-05,0.01313229946038932
3.777333,0.004366478366820382,0.008581581500032213,0.0004486483075042953,0.01339670817435689
3.779634,0.004365980421972987,0.008671709517410989,0.0004924674540751921,0.013530157393459169
3.781936,0.004384902326174054,0.008499918545059177,0.000502426351023123,0.013387247222256357
3.784237,0.004427227638202762,0.008565647264915523,0.0004944592334647783,0.013487334136583064
3.786539,0.004493952247753901,0.008367963160499092,0.0005088996340392784,0.01337081504229227
3.788841000000001,0.00458656998936966,0.00837393849866785,0.0004899777298382091,0.01345048621787572
3.791142,0.004705080863050039,0.008438671328829403,0.0009480869894430387,0.014091839181322481
3.793444,0.0048499828136424365,0.008579091775795229,0.0010969724988146086,0.014526047088252276
3.795746,0.005021275841146852,0.008420745314323127,0.0014490195059239724,0.014891040661393953
3.798047,0.005212486662547128,0.008383399450768384,0.0015092708324589553,0.015105156945774469
3.800349,0.005413656380895336,0.008382403561073592,0.001507279053069369,0.015303338995038296
3.80265,0.005612834319853957,0.008436679549439816,0.0020226519701248024,0.016072165839418576
3.804952,0.005798069803085476,0.008382403561073592,0.0021431546231947688,0.016323627987353838
3.807254,0.0059569142094049775,0.0082653865219354,0.002467814663697323,0.016690115395037702
3.809555000000001,0.006077416862474943,0.00844614050154035,0.002701350797126306,0.017224908161141597
3.811857,0.0061516106447370295,0.008291279654000021,0.0030016115401064287,0.017444501838843482
3.814159,0.006173022273175081,0.008359000153245954,0.003210748376012981,0.017742770802434017
3.81646,0.006141651747789098,0.00834804536660323,0.003521465960788431,0.01801116307518076
3.818762,0.006067457965527012,0.008104550336226314,0.003587692625492172,0.0177597009272455
3.821063,0.005960399823336752,0.008143390034323246,0.003971608102834916,0.018075397960494916
3.823365,0.005830436218166252,0.008099072942904953,0.003998497124594329,0.017928006285665533
3.825667,0.005687028102116044,0.007975582620750606,0.004303239371201021,0.017965850094067672
3.827968,0.005539636427286664,0.007796322475687848,0.004499429641075263,0.017835388544049778
3.83027,0.0053987180354734396,0.007694243781971554,0.004648813095294229,0.017741774912739226
3.832572,0.005273733878776905,0.0076160664409302935,0.004978950529118144,0.017868750848825343
3.834873,0.005170161350518421,0.007612580826998519,0.004998868323014006,0.017781610500530946
3.837175,0.005084016891918817,0.007605609599134966,0.00499538270908223,0.017685009200136013
3.839476,0.005009823109656732,0.00745224258613683,0.005042687469584903,0.017504753165378462
3.841778,0.004948077948579558,0.0075324117065676734,0.005390750917915095,0.017871240573062327
3.84408,0.004902267022619075,0.007700717064987709,0.0055152371297642324,0.018118221217371017
3.846381,0.004874880056012265,0.007896409390014555,0.005501294674037129,0.018272584120063957
3.848683,0.004860439655437765,0.008019899712168899,0.005501792618884525,0.01838213198649119
3.850984,0.004851476648184626,0.008277835143120315,0.005502290563731923,0.01863160235503686
3.853286,0.0048395259718471105,0.008491951427500833,0.005501294674037129,0.018832772073385073
3.855588,0.0048220979021882295,0.0085691328788473,0.005504780287968905,0.01889601106900444
3.857889,0.0047952088804288145,0.008564153430373336,0.005493825501326181,0.01885318781212833
3.860191,0.004758858906568867,0.008481494585705506,0.005477891266209491,0.01871824475848386
3.862493,0.0047160356496927635,0.008578593830947834,0.004960028624917075,0.01825465810555767
3.864794,0.004670224723732281,0.008589050672743162,0.00501281077874111,0.018272086175216556
3.867096,0.004620928183840022,0.008594528066064524,0.00499538270908223,0.018210838958986772
3.869397,0.004564660416084211,0.008607474632096834,0.005001855992098386,0.018173991040279436
3.871699,0.004498931696227866,0.008747397134215266,0.004916209478346178,0.018162538308789312
3.874001,0.00442324407942359,0.00881063612983463,0.004491462523516918,0.017725342732775137
3.876302,0.0043375975656713825,0.008575108217016058,0.00451287415195497,0.01742557993464241
3.878604,0.004244979824055624,0.00863884515748282,0.004771805472601177,0.01765563045413962
3.880906,0.0041523620824398646,0.008750384803299644,0.005030736793247386,0.017933483678986898
3.883207,0.004066715568687658,0.008831051868577888,0.004993888874540042,0.017891656311805587
3.885509,0.0039910279518833814,0.008795199839565334,0.004997374488471817,0.017783602279920534
3.88781,0.00392181361809526,0.008807150515902853,0.005000362157556197,0.017729326291554312
3.890112,0.003858076677628501,0.008826072420103921,0.005045675138669282,0.017729824236401702
3.892414,0.003797825351093518,0.008602993128470265,0.005520714523085595,0.017921533002649374
3.894715,0.0037380719694059313,0.008809640240139834,0.005449508409907889,0.017997220619453653
3.897017,0.003678816532565741,0.008775282045669472,0.005800061582475063,0.01825416016071028
3.899319,0.003620556985420345,0.008704573877339163,0.0060256305983457025,0.01835076146110521
3.90162,0.0035652851073593272,0.0087857388874648,0.006004716914755046,0.01835574090957917
3.903922,0.003514992677772276,0.008747397134215266,0.0060087004735342175,0.01827109028552176
3.906223,0.003470675586353982,0.008765323148721542,0.006284063974144514,0.01852006270922004
3.908525,0.0034323338331044475,0.008830553923730491,0.006541003515401135,0.01880389127223607
3.910827,0.003399967418023671,0.008936118231378559,0.0064603364501228935,0.018796422099525124
3.913128,0.003372580451416861,0.00890424976114518,0.0067914697736416,0.01906829998620364
3.91543,0.003349177043589223,0.008857442945489903,0.0070379524731028955,0.019244572462182023
3.917732,0.0033302551393881536,0.009010312013640649,0.006985170319278861,0.01932573747230766
3.920033,0.00331780651820324,0.00881910119224037,0.007501539126029087,0.019638446836472697
3.922335,0.003311333235187085,0.008938110010768146,0.007553823335005727,0.01980326658096096
3.924636,0.003308345566102705,0.008890805250265475,0.007936742922653674,0.020135893739021853
3.926938,0.0033063537867131197,0.00893462439683637,0.008105546225921108,0.0203465244094706
3.92924,0.003302868172781343,0.008956036025274424,0.008438173383982006,0.020697077582037773
3.931541,0.0032993825588495678,0.008961015473748389,0.008536268518919128,0.020796666551517084
3.933843,0.0032949010552229987,0.008862422393963868,0.008538260298308712,0.020695583747495583
3.936145,0.003291913386138619,0.008935620286531162,0.008515852780175871,0.020743386452845645
3.938446,0.003291913386138619,0.008971970260391109,0.009031225697231304,0.021295109343761037
3.940748,0.003293905165528205,0.008916200437482698,0.008756858086315801,0.0209669636893267
3.943049,0.0032904195515964297,0.008980933267644249,0.008904747705992576,0.021176100525233256
3.945351,0.003271995592242757,0.00908052223712356,0.0084680500748258,0.020820567904192115
3.947653,0.0032371394529249987,0.008983422991881231,0.008530293180750369,0.0207508556255566
3.949954,0.003194814140896291,0.008918690161719681,0.008566643154610316,0.020680147457226287
3.952256,0.0031529867737149805,0.009015789406962007,0.00817177289062485,0.020340549071301842
3.954558,0.0031126532410758593,0.008964501087680165,0.00802836477457464,0.020105519103330662
3.956859,0.00306933203935236,0.008996867502760941,0.007721630748578364,0.01978783029069166
3.959161,0.003019537554612704,0.009056620884448526,0.007492576118775948,0.01956873455783718
3.961462000000001,0.0029627718420094967,0.00903620514570527,0.007294892014359517,0.019293869002074283
3.963764,0.0028980390118479448,0.009201522835040922,0.006790971828794204,0.01889053367568307
3.966066000000001,0.002827330843517634,0.009141271508505942,0.0063881344472503905,0.01835673679927396
3.968367,0.0027556267854925306,0.009037698980247456,0.0061550962586688065,0.01794842202440879
3.970669,0.002688404231093996,0.009055127049906336,0.0056203034925649065,0.017363834773565238
3.972971,0.002627157014864219,0.009169654364807545,0.005278713327250871,0.01707552470692263
3.975272,0.0025688974677188225,0.009259284437338923,0.005019782006604662,0.016847963911662406
3.977574,0.002511633810268219,0.009113386597051734,0.0044859851301955545,0.01611100553751551
3.979875,0.0024543701528176158,0.009111394817662145,0.004445153652709038,0.016010918623188798
3.982177,0.0023981023850618045,0.009222934463478974,0.0039447190810755015,0.015565755929616282
3.984479,0.0023438263966955803,0.009214967345920632,0.003709191168256932,0.015267984910873144
3.98678,0.002291044242871545,0.009176127647823698,0.003495074883876413,0.014962246774571657
3.989082,0.0022402538684370968,0.009312564536010356,0.0032466004050255327,0.014799418809472985
3.991384,0.0021919532182396308,0.009362359020750012,0.0027063302456002713,0.014260642484589912
3.993685,0.0021451464025843553,0.009395223380678185,0.002527070100537512,0.01406743988380005
3.995987,0.0020998334214712686,0.009390741877051616,0.0022711264489756826,0.013761701747498566
3.998288,0.002055018385205579,0.009364350800139596,0.002001240341686751,0.013420609527031929
4.00059,0.002012693073176872,0.009319037819026509,0.0018697829019740605,0.01320151379417744
