Wavelength,CO_NH3_10K,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,all
3.604711,0.00030027892039062435,0.018928527434441168,0.005816845885709592,0.025045652240541387
3.607012,0.0002913153705282177,0.01796444784924009,0.005764558511512218,0.024020321731280526
3.609314,0.00028882549556643813,0.017031242713565084,0.005712769112307202,0.023032837321438723
3.611616,0.00028932347055879394,0.01608409427810411,0.0056604817381098295,0.022033899486772736
3.613917,0.0002873315705893703,0.01523405096615254,0.005608692338904813,0.021130074875646724
3.616219,0.000282351820665811,0.014743047623689597,0.005556902939699797,0.020582302384055205
3.618521,0.00027787004573460766,0.013801376913144536,0.005500133790571222,0.019579380749450363
3.620822,0.0002773720707422517,0.013052920499633577,0.005441870716465578,0.01877216328684141
3.623124,0.0002803599206963873,0.0124289578342116,0.005390081317260561,0.01809939907216855
3.625425,0.0002828497956581669,0.011992731740907809,0.0053387898930479,0.017614371429613872
3.627727,0.0002813558706810992,0.011159121603703984,0.005287000493842884,0.016727477968227968
3.630029,0.0002773720707422517,0.010799583659223004,0.005235709069630224,0.01631266479959548
3.632330000000001,0.00027289029581104837,0.010266252442409805,0.005184417645417563,0.015723560383638417
3.634632,0.00026890649587220096,0.009496881079219895,0.005133126221204903,0.014898913796297
3.636934,0.0002654206709257094,0.00941820103042766,0.0050818347969922425,0.014765456498345613
3.639235,0.0002639267459486417,0.008599032168002159,0.005030543372779582,0.013893502286730385
3.641537000000001,0.00026293079596392984,0.008519356169225212,0.004979251948566921,0.013761538913756064
3.643838,0.0002639267459486417,0.007951664677939453,0.004928458499346615,0.013144049923234712
3.64614,0.0002664166209104213,0.007561252283932405,0.004877167075133956,0.012704835979976785
3.648442,0.00026840852087984504,0.007445224110713473,0.004826373625913653,0.01254000625750697
3.650743,0.0002654206709257094,0.007000034467547276,0.004775580176693347,0.01204103531516633
3.653045,0.00025595914607094684,0.006666391222668803,0.004724786727473042,0.011647137096212791
3.655347,0.0002455016712314724,0.006541399499587468,0.004673993278252736,0.011460894449071677
3.657648000000001,0.00023902799633084527,0.005970720158347573,0.004623199829032433,0.010832947983710851
3.65995,0.00023853002133848936,0.005625623488644915,0.004572406379812127,0.01043655988979553
3.662251,0.00023902799633084527,0.005507105440464205,0.004523106855568891,0.010269240292363941
3.664553,0.00023554217138435385,0.0052272434947601715,0.0044588680815549776,0.009921653747699502
3.666855,0.0002290684964837267,0.004996681073299378,0.004417038182197079,0.009642787751980185
3.669156,0.00022558267153723527,0.0048243817259442275,0.004383673857709231,0.009433638255190693
3.671458,0.0002290684964837267,0.004492730381035179,0.004350309533221386,0.009072108410740291
3.673759,0.0002360401463767097,0.004422515907112993,0.004316447233741181,0.008975003287230884
3.676061,0.00023952597132320121,0.004017662238327625,0.0042830829092533355,0.008540271118904161
3.678363,0.0002370360963614216,0.004004216913534015,0.0042497185847654865,0.008490971594660923
3.680664,0.0002315583714455064,0.0039011360901163384,0.00421635426027764,0.008349048721839484
3.682966,0.00022707659651430298,0.003468395821759037,0.004182989935789793,0.00787846235406313
3.685268,0.0002250846965448793,0.0034967803963233237,0.004149625611301945,0.00787149070417015
3.687569,0.00022458672155252333,0.003376768423165546,0.004116759261806454,0.007718114406524523
3.689871,0.00022458672155252333,0.002956975504609499,0.004083394937318607,0.00726495716348063
3.692172,0.00022408874656016742,0.002993825654043837,0.004050030612830761,0.007267945013434764
3.694474,0.0002220968465907437,0.002985360079173787,0.004017164263335269,0.007224621189099799
3.696776,0.00021861102164425224,0.002519753461320994,0.003983799938847421,0.006722164421812667
3.699077,0.00021412924671304888,0.0025033202865732485,0.0039509335893519295,0.0066683831226382285
3.701379,0.00020914949678948964,0.002494356736710842,0.003918067239856439,0.006621573473356771
3.703681,0.00020566367184299812,0.002287697114883132,0.003885200890360948,0.006378561677087077
3.705982,0.0002046677218582863,0.0019704870447524057,0.0038523345408654564,0.006027489307476149
3.708284,0.00020715759682006597,0.0019963817443549143,0.003819468191369966,0.006023007532544946
3.710585,0.0002121373467436252,0.0017608395729705605,0.0037866018418744735,0.00575957876158866
3.712887,0.0002151251966977608,0.0017349448733680526,0.003753735492378983,0.005703805562444796
3.715189,0.00021363127172069297,0.0014630505275417154,0.0037208691428834905,0.0053975509421459004
3.71749,0.00020914949678948964,0.0014999006769760544,0.003688002793388,0.005397052967153544
3.719792,0.00020416974686593038,0.001515337901739088,0.0036556344188848648,0.005375142067489883
3.722094,0.00020118189691179482,0.001224520506203226,0.003622768069389374,0.005048470472504395
3.724395,0.0002006839219194389,0.0009954520097194997,0.003590399694886238,0.004786535626525177
3.726697,0.0002031737968812185,0.0009949540347271436,0.0035575333453907476,0.004755661176999109
3.728998,0.00020765557181242185,0.0009954520097194997,0.0035251649708876115,0.004728272552419533
3.7313,0.00021114139675891332,0.000997941884681279,0.003492796596384477,0.0047018798778246705
3.733602,0.0002121373467436252,0.0009839985848953132,0.003460428221881341,0.00465656415352028
3.735903,0.00021064342176655744,0.0009272294357667373,0.0034280598473782065,0.004565932704911502
3.738205,0.0002096474717818456,0.0008470554619974331,0.0033956914728750704,0.004452394406654349
3.740507,0.00021064342176655744,0.0004944891674094361,0.003363323098371936,0.0040684556875479295
3.742808,0.0002116393717512693,0.0005139101921113173,0.0033309547238688,0.004056504287731386
3.74511,0.0002096474717818456,0.0004969790423712158,0.003298586349365665,0.0040052128635187255
3.747411,0.00020416974686593038,0.0004979749923559278,0.0032667159498548856,0.003968860689076744
3.749713,0.00019869202195001517,0.0004979749923559278,0.0032343475753517504,0.003931014589657693
3.752015,0.00019570417199587958,0.0004979749923559278,0.003202477175840971,0.003896156340192778
3.754316,0.00019570417199587958,0.0005014608173024191,0.003170108801337835,0.0038672737906361343
3.756618,0.00019570417199587958,0.0004237767184948944,0.003138238401827056,0.0037577192923178297
3.75892,0.00019421024701881182,0.0002315583714455064,0.003106368002316277,0.0035321366207805953
3.761221,0.00019122239706467626,0.0005776509911328763,0.0030744976028054976,0.00384337099100305
3.763523,0.00018873252210289656,0.0,0.0030421292283023624,0.003230861750405259
3.765824,0.00018674062213347288,7.021447392218579e-05,0.0030102588287915827,0.003267213924847241
3.768126,0.00018624264714111696,0.0004631167428910128,0.0029783884292808034,0.0036277478193129328
3.770428,0.00018723859712582882,0.0005129142421266057,0.00294701600476238,0.0036471688440148147
3.772729,0.00018873252210289656,0.00017678112228635431,0.002915145605251601,0.0032806592496408514
3.775031,0.00018972847208760844,0.0002370360963614216,0.002883275205740821,0.0033100397741898514
3.777333,0.00019022644707996435,0.0005139101921113173,0.002851902781222398,0.0035560394204136796
3.779634,0.00018972847208760844,0.000495983092386504,0.0028200323817116186,0.003505743946185731
3.781936,0.00018873252210289656,0.0004979749923559278,0.002788659957193195,0.00347536747165202
3.784237,0.00018823454711054064,0.0004974770173635718,0.002756789557682416,0.0034425011221565285
3.786539,0.00018723859712582882,0.0004999668923253513,0.0027254171331639924,0.003412622622615172
3.788841000000001,0.00018624264714111696,0.0005178939920501648,0.0026940447086455685,0.00339818134783685
3.791142,0.0001847487221640492,0.0008933671362865342,0.0026621743091347896,0.0037402901675853725
3.793444,0.00018375277217933732,0.0009954520097194997,0.0026308018846163657,0.0038100066665152023
3.795746,0.00018275682219462544,0.0009869864348494486,0.002599429460097943,0.003769172717142017
3.798047,0.0001817608722099136,0.0011289093076708885,0.0025680570355795197,0.0038787272154603212
3.800349,0.00017727909727871026,0.0015063743518766812,0.002537182586053452,0.004220836035208843
3.80265,0.00016831554741630357,0.0014864553521824445,0.0025058101615350282,0.004160581061133776
3.804952,0.00015736009758447316,0.0015706131258905961,0.0024744377370166048,0.0042024109604916725
3.807254,0.00015038844769149016,0.0020068392191943886,0.002443563287490537,0.004600790954376416
3.809555000000001,0.00015088642268384607,0.002211506941052675,0.002412190862972113,0.0047745842267086355
3.811857,0.00015586617260740534,0.002498838511642045,0.002380320463461334,0.005035025147710785
3.814159,0.0001618418725156765,0.002535688661076384,0.002359903488774741,0.005057434022366802
3.81646,0.00016632364744687984,0.002938052454899973,0.002341976389049928,0.0054463524913967816
3.818762,0.00016632364744687984,0.002986356029158498,0.0023165796644397754,0.005469259341045153
3.821063,0.00015935199755389687,0.0035465778955589174,0.00230263636465381,0.006008566257766624
3.823365,0.00014989047269913422,0.003498772296292748,0.0022742517900895213,0.005922914559081404
3.825667,0.00014540869776793092,0.0035022581212392394,0.002261304440288268,0.005908971259295438
3.827968,0.000151384397676202,0.0040470427628766245,0.0022329198657239802,0.006431347026276806
3.83027,0.0001618418725156765,0.003996747288648675,0.0022189765659380136,0.006377565727102365
3.832572,0.00016831554741630357,0.0040096946384499295,0.0021940778163202176,0.00637208800218645
3.834873,0.0001673195974315917,0.004471317456363875,0.002175652741603048,0.0068142897953985156
3.837175,0.00016134389752332055,0.004496714180974027,0.002161211466824726,0.006819269545322074
3.839476,0.00015387427263798163,0.004496216205981672,0.0021363127172069297,0.006786403195826583
3.841778,0.00014789857272971049,0.0045041838058593655,0.002118385617482116,0.006770467996071193
3.84408,0.0001434167977985072,0.004483766831172772,0.0020984666177878792,0.0067256502467591605
3.846381,0.00014142489782908345,0.005018591972963039,0.0020750617931471513,0.007235078663939273
3.848683,0.00014142489782908345,0.0050405028726267,0.002060122543376473,0.007242050313832256
3.850984,0.0001424208478137953,0.004579876004697467,0.0020332318937892526,0.0067555287463005155
3.853286,0.0001439147727908631,0.0050230737478942425,0.002018790619010931,0.007185779139696036
3.855588,0.00014590667276028683,0.0046710054282986,0.0020033533942478967,0.006820265495306785
3.857889,0.00014690262274499869,0.004481774931203349,0.0019754667946759647,0.006604144348624314
3.860191,0.00014789857272971049,0.004496216205981672,0.0019635153948594232,0.006607630173570805
3.862493,0.00014690262274499869,0.004496216205981672,0.0019351308202951352,0.006578249649021806
3.864794,0.00014491072277557498,0.004500200005920519,0.0019211875205091692,0.006566298249205263
3.867096,0.00014142489782908345,0.004499204055935806,0.0018972847208760845,0.006537913674640974
3.869397,0.0001384370478749479,0.004329892558534791,0.001878361671166559,0.006346691277576298
3.871699,0.00013694312289788013,0.003958901189229625,0.0018604345714417453,0.00595627888356925
3.874001,0.0001349512229284564,0.003995253363671607,0.0018360337968163047,0.00596623838341637
3.876302,0.00013196337297432086,0.003994257413686896,0.0018220904970303398,0.005948311283691555
3.878604,0.00012748159804311748,0.004004216913534015,0.0018046613722978821,0.005936359883875014
3.880906,0.00012499172308133783,0.00398031411390093,0.0017792646476877296,0.005884570484669997
3.883207,0.00012648564805840562,0.0044155442572200105,0.0017663172978864754,0.006308347203164892
3.885509,0.00013096742298960898,0.004501693930897587,0.0017379327233221875,0.006370594077209383
3.88781,0.0001349512229284564,0.00449372633101989,0.0017254833485132893,0.006354160902461637
3.890112,0.00013395527294374454,0.004483268856180417,0.001700086623903137,0.006317310753027297
3.892414,0.00013096742298960898,0.004701381902832313,0.0016831554741630356,0.006515504799984958
3.894715,0.00013096742298960898,0.0050200858979401065,0.0016637344494611545,0.006814787770390868
3.897017,0.00013544919792081233,0.005001162848230581,0.0016408275998127818,0.006777439645964176
3.899319,0.00014042894784437157,0.004962320798826819,0.001626884300026816,0.006729634046698007
3.90162,0.00013943299785965977,0.005326340518239003,0.0016089572003020025,0.007074730716400664
3.903922,0.00013096742298960898,0.0055076034154565605,0.0015840584506842056,0.007222629289130374
3.906223,0.00012200387312720227,0.005512085190387764,0.0015716090758753078,0.007205698139390274
3.908525,0.0001185180481807108,0.005448842366358561,0.0015437224763033758,0.007111082890842648
3.910827,0.00012001197315777859,0.0059323760839361675,0.0015312731014944776,0.007583661158588424
3.913128,0.0001225018481195582,0.006008566257766624,0.0015063743518766812,0.007637442457762863
3.91543,0.0001225018481195582,0.006373083952171163,0.0014889452271442238,0.007984531027434945
3.917732,0.00012001197315777859,0.006470189075680569,0.0014710181274194105,0.008061219176257758
3.920033,0.00011752209819599893,0.007000034467547276,0.0014471153277863258,0.0085646718935296
3.922335,0.00011503222323421928,0.0070055121924631905,0.0014331720280003598,0.008553716443697769
3.924636,0.00011353829825715149,0.006970653942998275,0.0014172368282449699,0.008501429069500395
3.926938,0.00011353829825715149,0.007394928636485527,0.0013908441536501061,0.008899311088392783
3.92924,0.00011453424824186336,0.007510458834712102,0.0013788927538335638,0.009003885836787528
3.931541,0.00011453424824186336,0.007600592308328523,0.0013520021042463435,0.00906712866081673
3.933843,0.00011353829825715149,0.007971085702641335,0.0013380588044603775,0.009422682805358865
3.936145,0.00011204437328008371,0.00802536497680813,0.0013161479047967169,0.00945355725488493
3.938446,0.00011104842329537187,0.008023871051831062,0.0012962289051024801,0.009431148380228916
3.940748,0.00011204437328008371,0.008022875101846351,0.0012817876303241578,0.009416707105450593
3.943049,0.00011353829825715149,0.008022377126853995,0.0012638605305993445,0.00939977595571049
3.945351,0.00011254234827243965,0.008023373076838708,0.00123995773096626,0.009375873156077406
3.947653,0.00010955449831830408,0.008039806251586453,0.0012275083561573616,0.00937686910606212
3.949954,0.0001060686733718126,0.00785804537937654,0.001200119731577786,0.009164233784326138
3.952256,0.00010457474839474482,0.007530377834406339,0.0011876703567688875,0.008822622939569971
3.954558,0.00010457474839474482,0.007516932509612727,0.001163767557135803,0.008785274815143275
3.956859,0.00010557069837945668,0.007261471338534138,0.0011458404574109895,0.008512882494324584
3.959161,0.00010507272338710075,0.006969657993013564,0.0011284113326785322,0.008203142049079197
3.961462000000001,0.00010308082341767704,0.007054313741714072,0.0011094882829690068,0.008266882848100756
3.963764,0.00010009297346354146,0.006481642500504755,0.0010905652332594815,0.007672300707227778
3.966066000000001,9.561119853233813e-05,0.006231659054342079,0.0010721401585423124,0.00739941041141673
3.968367,9.461524854762625e-05,0.0060235055075373006,0.001053217108832787,0.007171337864917714
3.970669,9.959499847118553e-05,0.005608194363912458,0.0010342940591232617,0.006742083421506904
3.972971,0.00010905652332594816,0.005388587392283493,0.0010158689844060923,0.0065135129000155325
3.975272,0.0001155301982265752,0.004873183275195108,0.000996945934696567,0.00598565940811825
3.977574,0.00011204437328008371,0.004543523830255484,0.0009785208599793977,0.005634089063514965
3.979875,0.00010158689844060924,0.004510159505767637,0.0009595978102698724,0.005571344214478118
3.982177,9.063144860877885e-05,0.003977326263946796,0.0009431646355221269,0.0050111223480777
3.984479,8.415777370815177e-05,0.003914581414909948,0.0009292213357361609,0.004927960524354261
3.98678,8.166789874637214e-05,0.0035908976698785944,0.0009147800609578393,0.0045873456295828065
3.989082,8.166789874637214e-05,0.0030635421529736674,0.0009008367611718733,0.004046046812891914
3.991384,8.2663848731084e-05,0.0029923317290667696,0.000886893461385907,0.00396188903918376
3.993685,8.216587373872807e-05,0.0026606803841577216,0.0008724521866075853,0.0036152984445040346
3.995987,7.868004879223658e-05,0.0025242352362521967,0.0008585088868216192,0.003461424171866053
3.998288,7.270434888396546e-05,0.0021024504177267265,0.0008445655870356534,0.003019720353646345
4.00059,6.672864897569431e-05,0.0019928959194084233,0.0008301243122573313,0.0028897488806414484
