Wavelength,CO_NH3_10K,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,all
3.609314,0.0002732561778565517,0.01611316299805504,0.017939268076282617,0.03432568725219421
3.611616,0.0002737273091976836,0.015217071187222004,0.01671102866995153,0.03220182716637122
3.613917,0.00027184278383315567,0.014412849987909706,0.015291038807779725,0.029975731579522588
3.616219,0.00026713147042183586,0.013948314485553566,0.014392591340241031,0.028608037296216433
3.618521,0.000262891288351648,0.01305740511947298,0.013223714482892572,0.0265440108907172
3.620822,0.000262420157010516,0.012349294713751608,0.012160371045957682,0.024772085916719803
3.623124,0.0002652469450573079,0.01175896714331323,0.011274644124629548,0.023298858213000092
3.625425,0.00026760260176296783,0.01134625608848161,0.01092836258889754,0.02254222127914212
3.627727,0.0002661892077395719,0.010557582223426669,0.010011069867713563,0.020834841298879803
3.630029,0.000262420157010516,0.010217425395129372,0.009190830202802777,0.019670675754942663
3.632330000000001,0.00025817997494032816,0.009712843728777015,0.008554802892274595,0.018525826595991942
3.634632,0.00025441092421127224,0.008984945806728099,0.007873546972997744,0.017112903703937116
3.636934,0.00025111300482334834,0.008910507054829243,0.007102776098905816,0.016264396158558406
3.639235,0.0002496996107999524,0.00813549599866713,0.006642480778619866,0.015027676388086946
3.641537000000001,0.00024875734811768843,0.008060114984086009,0.006239663481952018,0.014548535814155716
3.643838,0.0002496996107999524,0.007523025255195545,0.005894795340243404,0.013667520206238905
3.64614,0.00025205526750561233,0.00715365828374807,0.005519774792702343,0.012925488343956026
3.648442,0.00025393979287014027,0.007043884681264317,0.005171137600264674,0.012468962074399131
3.650743,0.00025111300482334834,0.006622693262292322,0.004717909250095704,0.011591715517211372
3.653045,0.00024216150934184058,0.0063070352637338905,0.004355609248765207,0.010904806021840938
3.655347,0.0002322677511780689,0.006188781297109764,0.004310851771357669,0.010731900819645502
3.657648000000001,0.0002261430437433531,0.005648864780172508,0.003766223941009093,0.009641231764924952
3.65995,0.00022567191240222115,0.0053223707607680405,0.0032701226387971123,0.008818165311967375
3.662251,0.0002261430437433531,0.005210241501578629,0.003313466722181255,0.008749851267503238
3.664553,0.0002228451243554292,0.004945465687862453,0.0033568108055653982,0.00852512161778328
3.666855,0.00021672041692071337,0.004727331876918344,0.002779203781337584,0.0077232560751766405
3.669156,0.0002134224975327895,0.0045643204328866755,0.002761300790374568,0.007539043720794034
3.671458,0.00021672041692071337,0.004250546959692775,0.002358012362365588,0.006825279738979076
3.673759,0.0002233162556965612,0.004184117440593165,0.00236083915041238,0.0067682728467021065
3.676061,0.00022661417508448511,0.00380108766025286,0.0024136058606191624,0.006441307695956508
3.678363,0.00022425851837882518,0.003788367114042296,0.0018322297856622923,0.005844855418083413
3.680664,0.0002190760736263733,0.0036908429264279757,0.0018864098898924704,0.005796328889946818
3.682966,0.00021483589155618546,0.00328142979098428,0.0014948997454117905,0.004991165427952257
3.685268,0.0002129513661916575,0.0033082842774288033,0.0014247011755831244,0.004945936819203585
3.687569,0.0002124802348505255,0.003194741624215995,0.0014143362860782208,0.004821558145144741
3.689871,0.0002124802348505255,0.0027975779036417308,0.0014124517607136929,0.004422509899205949
3.692172,0.00021200910350939356,0.0028324416228854977,0.0014397773784993481,0.004484228104894239
3.694474,0.0002101245781448656,0.002824432390086254,0.0008268355036866348,0.003861392471917753
3.696776,0.0002068266587569417,0.002383924586127848,0.0013229368058986155,0.003913688050783405
3.699077,0.0002025864766867538,0.002368377251870492,0.0009436760762873672,0.003514639804844613
3.701379,0.000197875163275434,0.002359896887730116,0.0009427338136051033,0.0035005058646106536
3.703681,0.00019457724388751007,0.0021643773811603423,0.000983722240283586,0.0033426768653314373
3.705982,0.0001936349812052461,0.0018642667168592675,0.00042448933835991903,0.0024823910364244325
3.708284,0.00019599063791090604,0.0018887655465981304,0.0004706602097908537,0.0025554163942998905
3.710585,0.00020070195132222587,0.001665920422242701,0.0004720736038142495,0.002338695977379177
3.712887,0.00020352873936901783,0.0016414215925038382,0.0004716024724731176,0.002316552804345973
3.715189,0.00020211534534562186,0.0013841838802457738,0.0004716024724731176,0.0020579016980645133
3.71749,0.000197875163275434,0.0014190475994895404,0.0004716024724731176,0.0020885252352380924
3.719792,0.00019316384986411408,0.0014336526710646324,0.0004716024724731176,0.002098418993401864
3.722094,0.00019033706181732218,0.0011585119678435526,0.0004716024724731176,0.0018204515021339922
3.724395,0.00018986593047619024,0.0009417915509228392,0.0004720736038142495,0.0016037310852132787
3.726697,0.00019222158718185011,0.0009413204195817074,0.00045982418894481797,0.0015933661957083756
3.728998,0.00019646176925203798,0.0009417915509228392,0.0001531176858678953,0.0012913710060427725
3.7313,0.0001997596886399619,0.000944147207628499,0.00039716372057426385,0.001541070616842725
3.733602,0.00020070195132222587,0.0009309555300768038,0.0004805539679546253,0.0016122114493536547
3.735903,0.00019928855729882996,0.0008772465571877572,0.00045793966358029014,0.0015344747780668775
3.738205,0.00019834629461656597,0.0008013944112655076,0.00046971794710858966,0.0014694586529906634
3.740507,0.00019928855729882996,0.00046783342174406173,0.00047113134113198563,0.0011382533201748776
3.742808,0.00020023081998109387,0.00048620754404820915,0.0004716024724731176,0.0011580408365024207
3.74511,0.00019834629461656597,0.0004701890784497216,0.0004716024724731176,0.0011401378455394053
3.747411,0.00019316384986411408,0.00047113134113198563,0.0004716024724731176,0.0011358976634692176
3.749713,0.00018798140511166228,0.00047113134113198563,0.0004701890784497216,0.0011293018246933695
3.752015,0.00018515461706487037,0.00047113134113198563,0.0004277872577478429,0.0010840732159446988
3.754316,0.00018515461706487037,0.0004744292605199097,0.0009907892104005658,0.0016503730879853455
3.756618,0.00018515461706487037,0.00040093277130331977,0.0009422626822639713,0.0015283500706321615
3.75892,0.00018374122304147438,0.0002190760736263733,0.0009545120971334027,0.0013573293938012507
3.761221,0.00018091443499468248,0.0005465123557131034,0.001113754490436014,0.0018411812811438
3.763523,0.00017855877828902255,0.0,0.0014129228920548248,0.0015914816703438473
3.765824,0.00017667425292449462,6.642951909960996e-05,0.0014303547516767085,0.0016734585237008126
3.768126,0.00017620312158336265,0.00043815214725274665,0.0015966641150962993,0.0022110193839324087
3.770428,0.0001771453842656266,0.0004852652813659452,0.0018821697078222827,0.0025445803734538545
3.772729,0.00017855877828902255,0.0001672516261018549,0.001851075039307572,0.0021968854436984486
3.775031,0.00017950104097128652,0.00022425851837882518,0.002412663597936898,0.00281642315728701
3.777333,0.00017997217231241852,0.00048620754404820915,0.0024074811531844464,0.0030736608695450737
3.779634,0.00017950104097128652,0.0004692468157674577,0.002856940452624361,0.003505688309363105
3.781936,0.00017855877828902255,0.00047113134113198563,0.003059055797969983,0.0037087459173909907
3.784237,0.00017808764694789055,0.0004706602097908537,0.0033535128861774737,0.004002260742916219
3.786539,0.0001771453842656266,0.00047301586649651345,0.0038175772571924795,0.00446773850795462
3.788841000000001,0.00017620312158336265,0.0004899765947772651,0.004015452420467914,0.0046816321368285405
3.791142,0.00017478972755996668,0.0008452096259907822,0.0042774014461372965,0.0052974007996880465
3.793444,0.0001738474648777027,0.0009417915509228392,0.004770204828961354,0.005885843844761897
3.795746,0.00017290520219543872,0.0009337823181235957,0.004967608860895656,0.00607429638121469
3.798047,0.00017196293951317476,0.0010680547503462117,0.0052276733612005135,0.0064676910510599
3.800349,0.00016772275744298686,0.0014251723069242564,0.005707756197814006,0.00730065126218125
3.80265,0.0001592423933026111,0.0014063270532789773,0.005651220436878168,0.007216789883459756
3.804952,0.00014887750379770747,0.0014859482499302828,0.006172291700170144,0.007807117453898134
3.807254,0.00014228166502185967,0.001898659304761902,0.00610491991838827,0.008145860888172032
3.809555000000001,0.00014275279636299164,0.002092294285967148,0.006646249829348921,0.008881296911679059
3.811857,0.00014746410977431148,0.002364137069800304,0.0071150255137752486,0.009626626693349865
3.814159,0.0001531176858678953,0.002399000789044071,0.007113140988410719,0.009665259463322685
3.81646,0.00015735786793808317,0.002779674912678715,0.007223856853576736,0.010160889634193534
3.818762,0.00015735786793808317,0.002825374652768517,0.007595579481729874,0.010578312002436474
3.821063,0.0001507620291622354,0.003355397411542001,0.007611597947328359,0.011117757388032598
3.823365,0.00014181053368072767,0.003310168802793331,0.00769498819470872,0.011146967531182779
3.825667,0.00013757035161053978,0.003313466722181255,0.0076507018486423155,0.01110173892243411
3.827968,0.00014322392770412364,0.0038288844093796468,0.008144447494148636,0.012116555831232409
3.83027,0.0001531176858678953,0.003781300143925317,0.00806953761090865,0.012003955440701859
3.832572,0.0001592423933026111,0.0037935495587947477,0.008016770900701867,0.011969562852799228
3.834873,0.00015830013062034717,0.0042302883120241,0.008590608874200626,0.012979197316845072
3.837175,0.00015264655452676336,0.004254316010421829,0.008546322528134219,0.012953285093082812
3.839476,0.00014557958440978354,0.0042538448790806985,0.008547735922157615,0.012947160385648096
3.841778,0.00013992600831619974,0.00426138298053881,0.008548207053498747,0.012949516042353757
3.84408,0.0001356858262460119,0.004242066595552397,0.008549149316181013,0.012926901737979422
3.846381,0.00013380130088148391,0.004748061655928151,0.008558100811662521,0.013439963768472151
3.848683,0.00013380130088148391,0.004768791434937958,0.008551033841545541,0.013453626577364982
3.850984,0.0001347435635637479,0.004332994944390872,0.009045250618392993,0.013512989126347612
3.853286,0.00013615695758714387,0.0047523018379983396,0.008919458550310752,0.013807917345896236
3.855588,0.0001380414829516718,0.004419211979818025,0.008958091320283575,0.013515344783053272
3.857889,0.00013898374563393577,0.0042401820701878715,0.009063624740697138,0.013442790556518943
3.860191,0.00013992600831619974,0.0042538448790806985,0.008556687417639123,0.012950458305036022
3.862493,0.00013898374563393577,0.0042538448790806985,0.008735717327269276,0.013128545951983909
3.864794,0.00013709922026940784,0.004257613929809754,0.008566581175802895,0.012961294325882056
3.867096,0.00013380130088148391,0.00425667166712749,0.00854726479081648,0.012937737758825457
3.869397,0.00013097451283469199,0.004096487011142615,0.00854726479081648,0.012774726314793787
3.871699,0.00012956111881129605,0.0037454941619992853,0.00854726479081648,0.012422320071627064
3.874001,0.0001276765934467681,0.003779886749901921,0.008608040733822509,0.0125156040771712
3.876302,0.0001248498053999762,0.0037789444872196563,0.008017713163384132,0.011921507456003764
3.878604,0.00012060962332978834,0.003788367114042296,0.008076133449684497,0.01198511018705658
3.880906,0.00011825396662412836,0.003765752809667961,0.00806953761090865,0.01195354438720074
3.883207,0.00011966736064752434,0.004177521601817317,0.008068595348226385,0.012365784310691227
3.885509,0.00012390754271771222,0.004259027323833151,0.008068595348226385,0.012451530214777249
3.88781,0.0001276765934467681,0.004251489222375037,0.008068595348226385,0.01244776116404819
3.890112,0.00012673433076450412,0.0042415954642112666,0.008068124216885254,0.012436454011861027
3.892414,0.00012390754271771222,0.004447950991627077,0.008065768560179595,0.012637627094524385
3.894715,0.00012390754271771222,0.004749475049951547,0.008082729288460344,0.012956111881129606
3.897017,0.00012814772478790008,0.004731572058988532,0.008326304191825581,0.013186023975602014
3.899319,0.00013285903819921992,0.004694823814380237,0.008072364398955442,0.012900047251534898
3.90162,0.00013191677551695595,0.005039220824747718,0.008608511865163641,0.013779649465428315
3.903922,0.00012390754271771222,0.00521071263291976,0.008529361799853467,0.01386398197549094
3.906223,0.00011542717857733648,0.005214952814989948,0.008962331502353761,0.014292711495921047
3.908525,0.00011212925918941258,0.005155119134666187,0.008600502632364398,0.013867751026219998
3.910827,0.00011354265321280854,0.005612587666905346,0.00905231758850997,0.014778447908628124
3.913128,0.00011589830991846849,0.005684670762098539,0.008992012776845078,0.014792581848862087
3.91543,0.00011589830991846849,0.006029538903807153,0.0094739801388231,0.01561941735254872
3.917732,0.00011354265321280854,0.00612140951532789,0.00949094086710385,0.015725893035644548
3.920033,0.00011118699650714858,0.006622693262292322,0.009507430464043471,0.01624131072284294
3.922335,0.00010883133980148868,0.006627875707044774,0.009802358683592092,0.016539065730438354
3.924636,0.00010741794577809273,0.006594896513165535,0.009984215381269038,0.016686529840212662
3.926938,0.00010741794577809273,0.006996300415809987,0.009931919802403391,0.01703563816399147
3.92924,0.00010836020846035668,0.007105602886952606,0.010523189635524031,0.017737152730936994
3.931541,0.00010836020846035668,0.0071908776596974954,0.010473720844705173,0.017772958712863024
3.933843,0.00010741794577809273,0.007541399377499694,0.010625425136549672,0.018274242459827457
3.936145,0.00010600455175469676,0.00759275269368308,0.010962755176800176,0.01866151242223795
3.938446,0.0001050622890724328,0.007591339299659684,0.010910459597934524,0.018606861186666643
3.940748,0.00010600455175469676,0.007590397036977421,0.01140137845539405,0.01909778004412617
3.943049,0.00010741794577809273,0.007589925905636287,0.011415512395628012,0.01911285624704239
3.945351,0.00010647568309582876,0.007590868168318553,0.01143435764927329,0.019131701500687676
3.947653,0.00010364889504903685,0.007606415502575908,0.011701489119695128,0.019411553517320074
3.949954,0.00010035097566111294,0.007434452563062735,0.01190596012174641,0.019440763660470255
3.952256,9.8937581637717e-05,0.007124448140597888,0.011917267273933576,0.019140652996169183
3.954558,9.8937581637717e-05,0.0071117275943873215,0.011914440485886784,0.019125105661911824
3.956859,9.987984431998095e-05,0.006870037216386614,0.011913969354545651,0.018883886415252245
3.959161,9.940871297884897e-05,0.006593954250483271,0.011913969354545651,0.01860733231800777
3.961462000000001,9.752418761432102e-05,0.0066740465784757095,0.011917738405274709,0.01868930917136474
3.963764,9.469739956752909e-05,0.006132245536173924,0.01193941044696678,0.018166353382708236
3.966066000000001,9.045721749734124e-05,0.0058957376029256684,0.011553553878579684,0.01753974869900269
3.968367,8.951495481507726e-05,0.005698804702332498,0.011436713305978952,0.017225032963126528
3.970669,9.422626822639715e-05,0.0053058811638284215,0.011484768702774413,0.01688487613482923
3.972971,0.00010317776370790484,0.005098112242389216,0.010884076242831131,0.016085366248928253
3.975272,0.00010930247114262064,0.0046104913043176115,0.010989138531903564,0.015708932307363796
3.977574,0.00010600455175469676,0.004298602356488237,0.010458173510447815,0.014862780418690753
3.979875,9.611079359092508e-05,0.004267036556632393,0.010043106798910538,0.014406254149133857
3.982177,8.574590408602139e-05,0.0037629260216211695,0.009861721232574722,0.013710393158281913
3.984479,7.962119665130557e-05,0.003703563472638539,0.00951449743416045,0.013297682103450292
3.98678,7.726553994564565e-05,0.003397328100902748,0.008828059070131147,0.01230265271097954
3.989082,7.726553994564565e-05,0.0028984000106439763,0.008571292489214215,0.011546958039803835
3.991384,7.820780262790962e-05,0.0028310282288621018,0.008042683124464127,0.010951919155954138
3.993685,7.773667128677762e-05,0.002517254755668199,0.007695459326049855,0.01029045075300483
3.995987,7.443875189885373e-05,0.002388164768198035,0.0071126698570695875,0.009575273377166477
3.998288,6.878517580526989e-05,0.0019891165222592428,0.006700901064920231,0.008758802762984744
4.00059,6.313159971168609e-05,0.0018854676272102066,0.006605261402670438,0.008553860629592331
