Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH4_10_0.6_a_V3,CH3OH,all
3.620822,0.055313956724160035,0.0036048685131194174,0.012697627486968888,0.07161645272424834
3.623124,0.05485890634155393,0.003648296913100433,0.01177276833096945,0.07027997158562381
3.625425,0.05465868417320724,0.003514898566205345,0.011411187756682432,0.06958477049609503
3.627727,0.05388386865687792,0.003552100672282272,0.010453368194591523,0.06788933752375173
3.630029,0.0532423706039932,0.003573270071556171,0.009596889582572895,0.06641253025812227
3.632330000000001,0.05280109471945517,0.0035580156514911547,0.008932761997147768,0.0652918723680941
3.634632,0.052506418850070236,0.003532487846484394,0.008221407561203521,0.06426031425775815
3.636934,0.05202381947132798,0.003473649369090761,0.007416583316940176,0.06291405215735893
3.639235,0.05144922612334536,0.0035181673705049913,0.006935951723636214,0.06190334521748656
3.641537000000001,0.05076197705902023,0.0034823661805564845,0.0065153375862003,0.06075968082577703
3.643838,0.05045893810152256,0.00340998551392146,0.006155232850992008,0.06002415646643601
3.64614,0.05011408370346106,0.0034324001719761767,0.005763643548770968,0.059310127424208214
3.648442,0.049629516539280515,0.00340998551392146,0.005399603242686082,0.05843910529588805
3.650743,0.04898949432547451,0.003393952807118433,0.004926350844775732,0.057309797977368675
3.653045,0.04852165333751948,0.003401268702455737,0.004548044094263196,0.05647096613423841
3.655347,0.04818122645669415,0.0033472556028377727,0.00450130919010365,0.05602979124963557
3.657648000000001,0.04768337674080509,0.003337137875243629,0.00393261919843591,0.05495313381448464
3.65995,0.04723865723175004,0.003283591747668471,0.003414599681804309,0.05393684866122282
3.662251,0.04667144307916103,0.003334024728291585,0.003459858746885133,0.053465326554337736
3.664553,0.04630641888035698,0.003255729082447677,0.003505117811965957,0.05306726577477062
3.666855,0.04581742419894026,0.003260554460223345,0.002901991575128025,0.051979970234291635
3.669156,0.04525758924174487,0.003255262110404871,0.0028832976134642065,0.05139614896561394
3.671458,0.04487829859851317,0.0032582196000093123,0.0024621915296687176,0.050598709728191214
3.673759,0.044582146890049516,0.003243276494639501,0.0024651432078261625,0.05029056659251519
3.676061,0.04411086227757747,0.003225064584970043,0.00252024120009847,0.04985616806264599
3.678363,0.04343837160403959,0.0031856832760266854,0.0019131793923839449,0.04853723427245021
3.680664,0.043172228623509966,0.003166070450228808,0.001969753223734974,0.04830805229747374
3.682966,0.04264633796512517,0.003170895828004477,0.0015609457989288395,0.047378179592058485
3.685268,0.042183908387125456,0.003138207785008014,0.001487645791352288,0.04680976196348576
3.687569,0.04175591505429592,0.003148948141992566,0.0014768229714416565,0.04638168616773015
3.689871,0.04141598011983017,0.0031252882251570305,0.0014748551860033598,0.04601612353099056
3.692172,0.04084237066456669,0.0031455236803453173,0.0015033880748586616,0.04549128241977067
3.694474,0.04059934916293705,0.0031347833233607647,0.0008633658610526673,0.04459749834735048
3.696776,0.04028942295640532,0.003070185524105852,0.0013813853776842675,0.04474099385819544
3.699077,0.039751725585390765,0.0030474595513559303,0.0009853685582270613,0.04378455369497375
3.701379,0.0392632228503336,0.0030655158036777853,0.0009843846655079131,0.043313123319519295
3.703681,0.039126461762371986,0.0030549311040408353,0.0010271839987908656,0.043208576865203685
3.705982,0.03878947850606368,0.0030445020617514877,0.00044324366997632665,0.0422772242377915
3.708284,0.03808894689003006,0.00300792258506497,0.0004914544132145952,0.04158832388830963
3.710585,0.03808205964099603,0.0030136819069262514,0.0004929302522933177,0.0415886718002156
3.712887,0.037524192469238916,0.00301150270405982,0.0004924383059337435,0.04102813347923248
3.715189,0.037371689097770916,0.003022554375739577,0.0004924383059337435,0.04088668177944424
3.71749,0.0370046971135286,0.0029473718768477128,0.0004924383059337435,0.040444507296310064
3.719792,0.03675577225558407,0.0029026982180858805,0.0004924383059337435,0.040150908779603686
3.722094,0.03624119636346949,0.0029392776947723986,0.0004924383059337435,0.039672912364175625
3.724395,0.035849115114888884,0.002936942834558365,0.0004929302522933177,0.03927898820174056
3.726697,0.03582451779691016,0.0029356975757775477,0.00048013964694438937,0.0392403550196321
3.728998,0.03550524460954653,0.0029209101277553385,0.00015988256686160502,0.03858603730416348
3.7313,0.035061508993210616,0.002901297301957461,0.0004147107811210248,0.03837751707628912
3.733602,0.03474813916216188,0.002895382322748577,0.0005017852867656527,0.038145306771676116
3.735903,0.03458136934626624,0.0028882220847588768,0.0004781718615060927,0.03794776329253121
3.738205,0.0341592793697516,0.0028686092589609983,0.0004904705204954469,0.037518359149208036
3.740507,0.034003332373766584,0.0028307845234936627,0.0004919463595741693,0.03732606325683442
3.742808,0.033646179316715735,0.0028437040833446453,0.0004924383059337435,0.03698232170599413
3.74511,0.033376592711669095,0.002863472566490125,0.0004924383059337435,0.03673250358409296
3.747411,0.03301156851286506,0.002840746593740204,0.0004924383059337435,0.036344753412538996
3.749713,0.03299139871212252,0.002862227307709308,0.0004909624668550211,0.036344588486686855
3.752015,0.03274936110321204,0.0028008983127540397,0.0004466872944933458,0.035996946710459415
3.754316,0.03237794160173353,0.002764007521372317,0.0010345631941844782,0.036176512317290334
3.756618,0.031960771088814635,0.00281786496364268,0.0009838927191483386,0.035762528771605656
3.75892,0.031822042215414716,0.002801053970101642,0.0009966833244972669,0.03561977951001363
3.761221,0.03147079251467876,0.0027819081163465713,0.0011629611940333366,0.03541566182505867
3.763523,0.03133845894395331,0.0027622952905486933,0.0014753471323629339,0.03557610136686494
3.765824,0.031194318660598082,0.0027278950167286065,0.0014935491476671782,0.035415762824993875
3.768126,0.0306969608910686,0.002748286129264496,0.0016672062125968599,0.035112453232929955
3.770428,0.03042934207146024,0.002762917919939102,0.001965325706498807,0.035157585697898154
3.772729,0.03038900246997516,0.0027652527801531354,0.001932857246766912,0.03508711249689521
3.775031,0.030026438002969006,0.0027054803586738893,0.0025192573073793212,0.035251175669022215
3.777333,0.02976275475423725,0.002682598728576365,0.0025138458974240056,0.034959199380237616
3.779634,0.029655510447850083,0.0027107727084923644,0.002983162724457763,0.035349445880800204
3.781936,0.02959893661649905,0.0026570709235696037,0.003194207712715082,0.03545021525278373
3.784237,0.029485788953796988,0.0026776176934530955,0.003501674187448938,0.03566508083469902
3.786539,0.02917291106910782,0.002615821726455021,0.003986241351629495,0.035774974147192336
3.788841000000001,0.028734586862727236,0.002617689614626247,0.004192858822650646,0.035545135300004124
3.791142,0.02873212713092936,0.0026379250698145337,0.004466380998573884,0.03583643319931778
3.793444,0.028586511008495408,0.0026818204418383547,0.004980956890688465,0.03624928834102222
3.795746,0.02849304120017632,0.0026323214053008545,0.0051870824153500425,0.03631244502082722
3.798047,0.02806111229647019,0.002620647104230689,0.005458636805834983,0.03614039620653586
3.800349,0.02801732907046809,0.0026203357895354853,0.005959930146241061,0.03659759500624464
3.80265,0.027983876718017053,0.0026373024404241245,0.0059008965830921615,0.036522075741533336
3.804952,0.027646893461708743,0.0026203357895354853,0.006444989256781193,0.03671221850802542
3.807254,0.02748651894848756,0.002583756312848967,0.006374640927362086,0.03644491618869862
3.809555000000001,0.027166261868404783,0.0026402599300285666,0.006939887294512807,0.036746409092946165
3.811857,0.02699900010614957,0.002591850494924281,0.007429373922289107,0.03702022452336296
3.814159,0.02704819474210698,0.002613019894198181,0.0074274061368508094,0.037088620773155966
3.81646,0.026772212834385876,0.0026095954325509327,0.007543013531350741,0.03692482179828754
3.818762,0.02677565645890289,0.0025334789895734553,0.00793115920905476,0.03724029465753111
3.821063,0.02650902153201369,0.002545620262686427,0.00794788538528028,0.0370025271799804
3.823365,0.026179417471099,0.0025317667587498307,0.008034959890924908,0.03674614412077373
3.825667,0.02607906041374587,0.002493163736544485,0.007988716933124938,0.03656094108341529
3.827968,0.02609578658997139,0.002437127091407692,0.008504276717958666,0.03703719039933775
3.83027,0.025874902674522592,0.0024052173351492407,0.008426057246786373,0.0367061772564582
3.832572,0.025617122782105727,0.0023807791315756943,0.008370959254514067,0.03636886116819549
3.834873,0.02528210731123571,0.002379689530142479,0.008970149920475404,0.036631946761853586
3.837175,0.02517535495120812,0.002377510327276048,0.008923906962675433,0.0364767722411596
3.839476,0.025039085809606072,0.002329567864214569,0.008925382801754155,0.0362940364755748
3.841778,0.024997762315401843,0.0023546286971785238,0.00892587474811373,0.036278265760694095
3.84408,0.02485362203204661,0.002407240880668069,0.00892685864083288,0.03618772155354756
3.846381,0.02478278175626793,0.002468414218275735,0.008936205621664788,0.03618740159620845
3.848683,0.024444814607240475,0.002507017240481081,0.008928826426271174,0.035880658273992734
3.850984,0.024482694476927688,0.002587647746539022,0.009444878157464478,0.03651522038093118
3.853286,0.024359707887034145,0.002654580406007969,0.009313528479458174,0.036327816772500285
3.855588,0.02429378707485121,0.002678707294886311,0.009353868080943257,0.03632636245068077
3.857889,0.024183099143947017,0.0026771507214102892,0.00946406406548787,0.036324313930845176
3.860191,0.024160961557766182,0.002651311601708323,0.008934729782586064,0.03574700294206057
3.862493,0.024148662898776825,0.002681664784490753,0.009121669399224248,0.035951997082491825
3.864794,0.024002062883623724,0.002684933588790399,0.008945060656137123,0.03563205712855125
3.867096,0.023842180316762118,0.002686645819614023,0.00892489085539458,0.035453716991770724
3.869397,0.023607521903245242,0.0026906929106516805,0.00892489085539458,0.0352231056692915
3.871699,0.023543076930141026,0.002734432625327899,0.00892489085539458,0.035202400410863505
3.874001,0.0235283185393538,0.002754201108473379,0.00898835193577965,0.035270871583606825
3.876302,0.023462889673530437,0.002680575183057537,0.008371943147233215,0.03451540800382119
3.878604,0.023173625214100824,0.0027004993235506193,0.008432944495820409,0.03430706903347185
3.880906,0.022933063444269045,0.0027353665694135124,0.008426057246786373,0.03409448726046894
3.883207,0.02307769567398386,0.0027605830597250696,0.008425073354067223,0.03426335208777615
3.885509,0.022820899674286143,0.0027493757306977108,0.008425073354067223,0.033995348759051074
3.88781,0.022912401697166938,0.002753111507040164,0.008425073354067223,0.03409058655827432
3.890112,0.022702832547988345,0.0027590264862490475,0.008424581407707651,0.03388644044194505
3.892414,0.02263543589672668,0.0026892919945232605,0.008422121675909779,0.03374684956715972
3.894715,0.022321082172958792,0.0027538897937781745,0.00843983174485445,0.033514803711591414
3.897017,0.022449480172807647,0.0027431494367936233,0.008694168012754295,0.033886797622355566
3.899319,0.022281726464192853,0.0027210460934341102,0.00842900892494382,0.03343178148257078
3.90162,0.022085439866722758,0.002746418241093269,0.008988843882139223,0.03382070198995525
3.903922,0.02201213985914621,0.002734432625327899,0.008906196893730761,0.03365276937820487
3.906223,0.02211495664829721,0.0027400362898415786,0.009358295598179424,0.034213288536318213
3.908525,0.021877838502982458,0.002760427402377467,0.008980480794026462,0.03361874669938639
3.910827,0.021727302916952768,0.0027934267600691343,0.00945225735285809,0.03397298702987999
3.913128,0.021746488824976158,0.002783464689822593,0.0093892882188326,0.03391924173363135
3.91543,0.0214409901356806,0.002768832899147986,0.009892549344676971,0.034102372379505565
3.917732,0.021378512948014683,0.0028166197048618627,0.009910259413621642,0.03410539206649818
3.920033,0.02138392435797,0.002756847283382617,0.009927477536206738,0.03406824917755935
3.922335,0.021316527706708333,0.002794049389459543,0.010235435957300169,0.034346013053468044
3.924636,0.0212028880976467,0.0027792619414373342,0.010425327252095795,0.034407477291179836
3.926938,0.02106465117060636,0.002792959788026328,0.010370721206183065,0.03422833216481575
3.92924,0.0209057524964639,0.0027996530539732226,0.010988113887448648,0.034693519437885775
3.931541,0.02090427665738518,0.0028012096274492447,0.010936459519693359,0.03464194580452778
3.933843,0.021024311569121275,0.002770389472624008,0.011094866247476244,0.034889567289221525
3.936145,0.020867872626776692,0.002793271102721532,0.011447099840931348,0.03510824357042957
3.938446,0.020768499462142712,0.002804634089096493,0.011392493795018615,0.03496562734625782
3.940748,0.020615012197955567,0.0027872004661650463,0.0119051019016949,0.03530731456581551
3.943049,0.020543679975817315,0.0028074359213533327,0.011919860292482123,0.035270976189652775
3.945351,0.020597302129010897,0.0028385673908737736,0.01193953814686509,0.035375407666749764
3.947653,0.020493009500781173,0.002808214208091343,0.012218471732743643,0.035519695441616164
3.949954,0.020230802091128142,0.002787978752903057,0.012431976452798836,0.03545075729683003
3.952256,0.020194398060519654,0.0028183319356854873,0.012443783165428612,0.035456513161633764
3.954558,0.020190462489643058,0.00280229922888246,0.012440831487271169,0.035433593205796685
3.956859,0.02012650946289842,0.002812416956476603,0.012440339540911595,0.03537926596028662
3.959161,0.020099944359481408,0.0028310958381888678,0.012440339540911595,0.03537137973858187
3.961462000000001,0.01990857722560706,0.002824713886937177,0.012444275111788191,0.03517756622433243
3.963764,0.019683757739281663,0.0028763921263411088,0.0124669046443286,0.035027054509951375
3.966066000000001,0.01975558190777949,0.0028575575872812425,0.012064000575837357,0.03467714007089809
3.968367,0.01972458928712632,0.0028251808589799835,0.011941997878662965,0.03449176802476927
3.970669,0.0197211456626093,0.002830628866146061,0.011992176407339529,0.034543950936094886
3.972971,0.019702451700945485,0.0028664300560945675,0.011364944798882462,0.03393382655592252
3.975272,0.01938711408445844,0.0028944483786629643,0.0114746488370675,0.0337562113001889
3.977574,0.01936546844463717,0.002848840775815519,0.010920225289827409,0.0331345345102801
3.979875,0.019381702674503128,0.002848218146425109,0.010486820547042568,0.0327167413679708
3.982177,0.01943729261313501,0.0028830853922880034,0.010297421198606512,0.032617799204029525
3.984479,0.019318733540477636,0.002880594874726368,0.009934856731600349,0.03213418514680435
3.98678,0.0191460603682671,0.0028684536016133962,0.009218090885700787,0.03123260485558128
3.989082,0.019070300628892683,0.0029111037148564,0.008949980119732864,0.030931384463481936
3.991384,0.018993556996799103,0.0029266694496166198,0.008398016304290646,0.030318242750706367
3.993685,0.019044719418194817,0.002936942834558365,0.008035451837284484,0.030017114090037662
3.995987,0.01896059659070764,0.0029355419184299452,0.0074269141904912345,0.029323052699628812
3.998288,0.018812028790116238,0.002927292079007029,0.006996953072223411,0.028736273941346674
4.00059,0.018788415364856682,0.002913127260375228,0.006897087961229854,0.02859863058646176
