Wavelength,CO_NH3_10K,H2O_CH3OH_CO_NH3_120K_NASA,H2O_CH3OH_CO_NH3_100K_NASA,all
3.607012,0.00028934128073780543,0.01784271231216467,0.016824824524543466,0.03495687811744594
3.609314,0.000286868278338337,0.016915831012843906,0.01591129743817983,0.033113996729362084
3.611616,0.0002873628788182307,0.015975100900086116,0.014938912894708847,0.031201376673613192
3.613917,0.00028538447689865595,0.015130817880907596,0.014023902006905531,0.02944010436471178
3.616219,0.0002804384720997191,0.014643141807732424,0.013200392207882545,0.028123972487714685
3.618521,0.000275987067780676,0.013707852300253464,0.0126637506871979,0.02664759005523204
3.620822,0.00027549246730078234,0.012964467778973258,0.012013351056137702,0.025253311302411745
3.623124,0.00027846007018014437,0.012344733377666471,0.011394605855790704,0.02401779930363732
3.625425,0.0002809330725796128,0.011911463357279604,0.010762506442486571,0.022954902872345792
3.627727,0.0002794492711399317,0.011083502153937577,0.01050135738910271,0.021864308814180212
3.630029,0.00027549246730078234,0.010726400607454336,0.009700599212154831,0.02070249228690995
3.632330000000001,0.00027104106298173915,0.0101966834934882,0.009134281662676566,0.019602006219146505
3.634632,0.0002670842591425896,0.009432525752052456,0.00898194471486931,0.01868155472606436
3.636934,0.0002636220557833339,0.009354378876229254,0.008501687648892543,0.01811968858090513
3.639235,0.00026213825434365283,0.008540761086804145,0.00817376753072303,0.016976666871870827
3.641537000000001,0.00026114905338386543,0.008461625010021154,0.00752534630158241,0.01624812036498743
3.643838,0.00026213825434365283,0.007897780462942355,0.007417523396965588,0.015577442114251596
3.64614,0.00026461125674312117,0.0075100136867057065,0.007067840857680752,0.014842465801129578
3.648442,0.0002665896586626959,0.007394771774890477,0.006524274930277592,0.014185636363830762
3.650743,0.0002636220557833339,0.006952598945865523,0.006480255487567054,0.01369647648921591
3.653045,0.0002542246466653538,0.006621216624336754,0.006171130187633502,0.013046571458635609
3.655347,0.00024383803658758641,0.0064970719038834395,0.005994063215831562,0.012734973156302587
3.657648000000001,0.0002374082303489685,0.005930259753925278,0.005448024286028935,0.01161569227030318
3.65995,0.0002369136298690749,0.005587501621358954,0.0053115145535782785,0.011135929804806306
3.662251,0.0002374082303489685,0.005469786707144257,0.004946004798936845,0.010653199736430072
3.664553,0.0002339460269897128,0.005191821237444006,0.004965294217652697,0.010391061482086416
3.666855,0.00022751622075109482,0.004962821215253229,0.00483521429144066,0.010025551727444985
3.669156,0.00022405401739183911,0.004791689449210015,0.004417276885930496,0.00943302035253235
3.671458,0.00022751622075109482,0.004462285529600821,0.004433598701766989,0.009123400452118905
3.673759,0.0002344406274696065,0.0043925468619358116,0.0039335576165944715,0.008560545105999892
3.676061,0.00023790283082886226,0.003990436671782247,0.003970158052106604,0.008198497554717715
3.678363,0.0002354298284293938,0.0039770824588251175,0.003542328636998569,0.007754840924253079
3.680664,0.00022998922315056332,0.003874700159487125,0.0034775359741324955,0.007582225356770181
3.682966,0.0002255378188315201,0.0034448923424595128,0.003374659074314609,0.007045089235605642
3.685268,0.00022355941691194542,0.0034730845698134525,0.003011622322072645,0.006708266308798043
3.687569,0.00022306481643205172,0.003353885854159075,0.002967108278882213,0.0065440589494733395
3.689871,0.00022306481643205172,0.002936937649608699,0.002885499199699756,0.006045501665740506
3.692172,0.00022257021595215802,0.002973538085120832,0.0024250261529187352,0.005621134453991724
3.694474,0.0002205918140325833,0.002965129876962639,0.0024868512129054463,0.005672572903900668
3.696776,0.00021712961067332749,0.0025026784282620443,0.0024828944090662963,0.005202702448001667
3.699077,0.00021267820635428435,0.002486356612425552,0.0022934624252670148,0.004992497244046851
3.701379,0.00020773220155534752,0.002477453803787466,0.0021881125230496607,0.004873298528392475
3.703681,0.0002042699981960917,0.0022721946046315865,0.0020219267618053825,0.004498391364633061
3.705982,0.00020328079723630436,0.0019571340989393096,0.002001648142129741,0.004162063038305355
3.708284,0.0002057537996357728,0.0019828533238937813,0.0018240865698479086,0.004012693693377463
3.710585,0.00021069980443470958,0.0017489072969040685,0.0014887474444799905,0.0034483545458187685
3.712887,0.00021366740731407173,0.0017231880719495972,0.0014842960401609472,0.003421151519424616
3.715189,0.00021218360587439065,0.001453136209927645,0.0014778662339223292,0.003143186049724365
3.71749,0.00020773220155534752,0.0014897366454397778,0.0015332614876704216,0.003230730334665547
3.719792,0.00020278619675641064,0.001505069260316482,0.0010940562615248304,0.0028019117185977232
3.722094,0.00019981859387704852,0.0012162225800585698,0.00099068476122705,0.0024067259351626693
3.724395,0.00019932399339715488,0.0009887063593074753,0.0009852441559482198,0.00217327450865285
3.726697,0.0002017969957966233,0.0009882117588275816,0.0009872225578677943,0.0021772313124919992
3.728998,0.0002062484001156664,0.0009887063593074753,0.0009951361655460929,0.0021900909249692353
3.7313,0.00020971060347492224,0.0009911793617069435,0.0008892916628488448,0.0020901816280307108
3.733602,0.00021069980443470958,0.0009773305482699208,0.0006963974756903077,0.0018844278283949379
3.735903,0.00020921600299502857,0.0009209460935620407,0.0004916328770143224,0.0016217949735713914
3.738205,0.00020822680203524122,0.0008413154162991575,0.0004955896808534716,0.0015451318991878706
3.740507,0.00020921600299502857,0.0004911382765344287,0.0004950950803735781,0.0011954493599030354
3.742808,0.0002102052039548159,0.0005104276952502824,0.0004941058794137908,0.0012147387786188893
3.74511,0.00020822680203524122,0.0004936112789338972,0.0004985572837328338,0.0012003953647019721
3.747411,0.00020278619675641064,0.0004946004798936845,0.00048371926933602334,0.0011811059459861187
3.749713,0.0001973455914775801,0.0004946004798936845,0.0004763002621376183,0.0011682463335088828
3.752015,0.000194377988598218,0.0004946004798936845,0.0001597559550056601,0.0008487344234975625
3.754316,0.000194377988598218,0.0004980626832529403,0.0005509849346015647,0.0012434256064527232
3.756618,0.000194377988598218,0.00042090500838952547,0.00038826137671654233,0.001003544373704286
3.75892,0.00019289418715853692,0.00022998922315056332,2.473002399468422e-06,0.0004253564127085687
3.761221,0.00018992658427917488,0.000573736556676674,7.913607678298954e-06,0.0007715767486341478
3.763523,0.0001874535818797064,0.0,1.4838014396810538e-06,0.00018893738331938746
3.765824,0.0001854751799601317,6.973866766500949e-05,3.462203359255792e-06,0.00025867605098439704
3.768126,0.00018498057948023803,0.00045997844630112664,3.956803839149477e-06,0.0006489158296205141
3.770428,0.00018596978044002537,0.0005094384942904951,7.270627054437162e-05,0.0007681145452748919
3.772729,0.0001874535818797064,0.00017558317036225798,0.00030220089321504124,0.0006652376454570057
3.775031,0.00018844278283949381,0.0002354298284293938,9.397409117980003e-05,0.0005178467024486876
3.777333,0.00018893738331938746,0.0005104276952502824,0.0004456350323842097,0.0011450001109538795
3.779634,0.00018844278283949381,0.0004926220779741099,0.000489159874614854,0.0011702247354284578
3.781936,0.0001874535818797064,0.0004946004798936845,0.0004990518842127276,0.0011811059459861187
3.784237,0.00018695898139981272,0.0004941058794137908,0.0004911382765344287,0.0011722031373480324
3.786539,0.00018596978044002537,0.000496578881813259,0.0005054816904513456,0.0011880303527046301
3.788841000000001,0.00018498057948023803,0.0005143844990894318,0.00048668687221538565,0.0011860519507850555
3.791142,0.00018349677804055696,0.0008873132609292699,0.0009417193137175752,0.002012529352687402
3.793444,0.0001825075770807696,0.0009887063593074753,0.001089604857205787,0.002260818793594032
3.795746,0.00018151837612098218,0.0009802981511492829,0.001439287396490622,0.0026011039237608872
3.798047,0.00018052917516119484,0.001121259287918983,0.0014991340545577575,0.0028009225176379355
3.800349,0.00017607777084215168,0.0014961664516783956,0.0014971556526381829,0.00316939987515873
3.80265,0.00016717496220406534,0.0014763824324826485,0.0020090671493281464,0.0036526245440148602
3.804952,0.00015629375164640433,0.001559969913584681,0.002128760465462418,0.003845024130693504
3.807254,0.00014936934492789273,0.0019932399339715485,0.0024512399783531004,0.004593849257252541
3.809555000000001,0.0001498639454077864,0.0021965207312078525,0.002683207603423239,0.005029592280038878
3.811857,0.00015480995020672323,0.002481905208106509,0.0029814516927991305,0.005618166851112362
3.814159,0.00016074515596544746,0.002518505643618641,0.003189183894354478,0.005868434693938567
3.81646,0.00016519656028449062,0.0029181428313727388,0.003497814593808137,0.006581153985465366
3.818762,0.00016519656028449062,0.0029661190779224256,0.0035635964576339967,0.0066949120958409115
3.821063,0.00015827215356597902,0.003522544617802821,0.003944933427632028,0.007625750199000829
3.823365,0.00014887474444799905,0.0034750629717330275,0.003971641853546286,0.007595579569727312
3.825667,0.0001444233401289559,0.003478525175092283,0.0042743373472412215,0.00789728586246246
3.827968,0.0001503585458876801,0.004019618100095972,0.004469209936319335,0.008639186582302987
3.83027,0.00016074515596544746,0.003969663451626712,0.004617590080287439,0.008747998687879597
3.832572,0.00016717496220406534,0.003982523064103948,0.004945510198456951,0.009095208224764964
3.834873,0.000166185761244278,0.0044410177089653936,0.004965294217652697,0.00957249768786237
3.837175,0.00016025055548555381,0.0044662423334399706,0.0049618320142934425,0.009588324903218969
3.839476,0.00015283154828714849,0.004465747732960078,0.005008819059883343,0.009627398341130569
3.841778,0.0001468963425284243,0.0044736613406383754,0.0053545447953290285,0.00997510247849583
3.84408,0.00014244493820938115,0.004453382720962735,0.00547819491530245,0.010074022574474569
3.846381,0.00014046653628980638,0.004984583636368552,0.005464346101865428,0.010589396274523788
3.848683,0.00014046653628980638,0.0050063460574838745,0.00546484070234532,0.010611653296119
3.850984,0.00014145573724959378,0.004548840613582217,0.005465335302825214,0.010155631653657023
3.853286,0.00014293953868927482,0.004989035040687596,0.005464346101865428,0.010596320681242298
3.855588,0.00014491794060884957,0.004639352501402761,0.005467808305224682,0.010252078747236291
3.857889,0.00014590714156863694,0.00445140431904316,0.005456927094667021,0.01005423855527882
3.860191,0.0001468963425284243,0.004465747732960078,0.005441099879310424,0.010053743954798926
3.862493,0.00014590714156863694,0.004465747732960078,0.004926715380220991,0.009538370254749705
3.864794,0.0001439287396490622,0.004469704536799227,0.004979143031089721,0.00959277630753801
3.867096,0.00014046653628980638,0.004468715335839439,0.0049618320142934425,0.009571013886422687
3.869397,0.0001374989334104443,0.004300551172675586,0.0049682618205320606,0.009406311926618092
3.871699,0.00013601513197076322,0.003932073815154792,0.004883190537990347,0.008951279485115902
3.874001,0.00013403673005118848,0.003968179650187032,0.0044612963286410345,0.008563512708879254
3.876302,0.00013106912717182642,0.003967190449227243,0.0044825641492764615,0.008580823725675531
3.878604,0.00012661772285278326,0.0039770824588251175,0.004739756398821179,0.008843456580499079
3.880906,0.0001241447204533148,0.00395334163579022,0.004996948648365895,0.00907443500460943
3.883207,0.00012562852189299586,0.0043856224552173,0.004960348212853761,0.009471599189964059
3.885509,0.00013007992621203902,0.0044711883382389074,0.004963810416213017,0.009565078680663964
3.88781,0.00013403673005118848,0.004463274730560607,0.004966778019092379,0.009564089479704177
3.890112,0.00013304752909140113,0.004452888120482842,0.005011786662762705,0.00959772231233695
3.892414,0.00013007992621203902,0.004669523130676275,0.00548363552058128,0.010283238577469595
3.894715,0.00013007992621203902,0.004986067437808234,0.0054129076519564825,0.010529055015976757
3.897017,0.00013453133053108218,0.004967272619572275,0.0057611063898016365,0.010862910339904993
3.899319,0.00013947733533001898,0.0049286937821405655,0.0059851604071934775,0.011053331524664062
3.90162,0.00013848813437023164,0.005290246732942849,0.0059643871870379405,0.011393122054351022
3.903922,0.00013007992621203902,0.00547028130762415,0.00596834399087709,0.01156870522471328
3.906223,0.00012117711757395271,0.005474732711943193,0.0062418580562582995,0.011837767885775443
3.908525,0.0001177149142146969,0.0054119184509966965,0.0064970719038834395,0.012026705269094832
3.910827,0.00011919871565437796,0.005892175516973464,0.006416946626140663,0.012428320858768504
3.913128,0.00012167171805384641,0.005967849390397197,0.0067458559452699615,0.012835377053721005
3.91543,0.00012167171805384641,0.006329896941679374,0.006990683182817337,0.013442251842550558
3.917732,0.00011919871565437796,0.006426344035258643,0.006938255531948607,0.013483798282861628
3.920033,0.00011672571325490954,0.006952598945865523,0.007451156229598356,0.01452048088871879
3.922335,0.00011425271085544111,0.006958039551144354,0.007503089279987194,0.014575381541986987
3.924636,0.00011276890941576004,0.006923417517551795,0.007883437049025438,0.014919623475992991
3.926938,0.00011276890941576004,0.0073448171264212155,0.008051106611709397,0.015508692647546372
3.92924,0.00011375811037554741,0.00745956443775655,0.008381499732278377,0.015954822280410473
3.931541,0.00011375811037554741,0.007549087124617306,0.008478936026817435,0.01614178126181029
3.933843,0.00011276890941576004,0.007917069881658209,0.008480914428737007,0.016510753219810978
3.936145,0.00011128510797607901,0.007970981333966618,0.008458657407141794,0.01654092384908449
3.938446,0.00011029590701629165,0.007969497532526938,0.008970568903831756,0.017050362343374988
3.940748,0.00011128510797607901,0.007968508331567151,0.008698044039410336,0.016777837478953568
3.943049,0.00011276890941576004,0.007968013731087256,0.00884494038193876,0.016925723022441774
3.945351,0.00011177970845597271,0.007969002932047045,0.008411175761071999,0.016491958401575017
3.947653,0.00010881210557661059,0.007985324747883538,0.008473000821058708,0.016567137674518853
3.949954,0.00010534990221735479,0.007804795572722342,0.008509106656090948,0.016419252131030647
3.952256,0.00010386610077767376,0.007479348456952296,0.008116888475535258,0.015700103033265227
3.954558,0.00010386610077767376,0.007465994243995167,0.007974443537325874,0.015544303882098716
3.956859,0.00010485530173746112,0.0072122641978097065,0.007669769641711365,0.014986889141258534
3.959161,0.00010436070125756742,0.006922428316592009,0.00744225342096027,0.014469042438809848
3.961462000000001,0.00010238229933799268,0.0070065103981739344,0.007245897030442478,0.014354789727954403
3.963764,9.941469645863055e-05,0.006437719846296197,0.006745361344790069,0.013282495887544895
3.966066000000001,9.496329213958744e-05,0.006189430405389568,0.006345229556556077,0.012629623254085232
3.968367,9.397409117980003e-05,0.005982687404794007,0.006113756531965835,0.012190418027939642
3.970669,9.89200959787369e-05,0.005570190604562675,0.005582555616560017,0.011251666317101429
3.972971,0.00010831750509671688,0.0053520717929295605,0.00524325968735295,0.010703648985379226
3.975272,0.0001147473113353348,0.004840160296239597,0.004986067437808234,0.009940975045383164
3.977574,0.00011128510797607901,0.004512734778549977,0.004455855723362203,0.009079875609888259
3.979875,0.00010089849789831165,0.0044795965463971,0.004415298484010921,0.008995793528306333
3.982177,9.001728734065058e-05,0.0039503740329108585,0.003918225001717768,0.007958616321969278
3.984479,8.358748110203267e-05,0.003888054372444254,0.003684278974728056,0.007655920828274341
3.98678,8.111447870256425e-05,0.0035665640605133586,0.0034716007683737713,0.007119279307589693
3.989082,8.111447870256425e-05,0.0030427821523059478,0.003224795128906823,0.006348691759915336
3.991384,8.210367966235162e-05,0.00297205428368115,0.0026881536082221753,0.0057423115715656775
3.993685,8.160907918245794e-05,0.002642650364071956,0.0025100974354604487,0.005234356878714862
3.995987,7.814687582320216e-05,0.0025071298325810864,0.002255872788795095,0.004841149497199384
3.998288,7.221167006447793e-05,0.0020882032261111357,0.001987799328692718,0.004148214224868332
4.00059,6.627646430575373e-05,0.0019793911205345256,0.0018572248020007848,0.003902892386841064
