Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.620822,0.040753399122713176,0.008674122780157622,0.012108248019207908,0.0615357699220787
3.623124,0.04041813383052355,0.00804232429010701,0.011484615170098059,0.05994507329072862
3.625425,0.0402706171019601,0.007795317965539352,0.010847522619208865,0.058913457686708325
3.627727,0.039699759982826405,0.00714100325270502,0.010584310673301593,0.057425073908833016
3.630029,0.039227126533080164,0.006555917523354961,0.009777227074013944,0.05556027113044907
3.632330000000001,0.03890200981189736,0.006102232437414362,0.009206436017074876,0.054210678266386585
3.634632,0.03868490288214429,0.005616285300917987,0.009052895715295632,0.05335408389835791
3.636934,0.03832934044794102,0.0050664861893633065,0.008568844958712369,0.0519646715960167
3.639235,0.03790600005737076,0.0047381526123529616,0.008238334503908349,0.05088248717363207
3.641537000000001,0.03739965885392329,0.0044508187245905825,0.007584791206399949,0.04943526878491382
3.643838,0.037176390291773234,0.004204820589102792,0.007476116577218536,0.04885732745809456
3.64614,0.036922313567638164,0.003937314419911149,0.00712367179358891,0.047983299781138224
3.648442,0.03656530133757678,0.0036886277802103775,0.006575812080422064,0.04682974119820922
3.650743,0.03609375523472412,0.003365335148599373,0.0065314449152975435,0.04599053529862104
3.653045,0.03574906626945673,0.003106902681126543,0.006219877744479275,0.04507584669506255
3.655347,0.035498251586002436,0.0030749766935973897,0.006041412069034568,0.0446146403486344
3.657648000000001,0.035131453233898755,0.002686487834821589,0.005491059818501179,0.04330900088722152
3.65995,0.034803799369964236,0.0023326134677879216,0.0053534717558678295,0.04248988459362
3.662251,0.03438589571386192,0.002363531266237207,0.004985074733092309,0.04173450171319144
3.664553,0.03411695858218116,0.002394449064686492,0.005004516524551369,0.04151592417141902
3.666855,0.033756684311439016,0.001982435794047105,0.004873409059071041,0.04061252916455715
3.669156,0.033344217389804635,0.001969665399035443,0.0044521702441247405,0.03976605303296482
3.671458,0.033064769238152526,0.0016819954482464412,0.0044686209907439465,0.03921538567714291
3.673759,0.032846574961505864,0.0016840118264061774,0.003964629935228313,0.038495216723140366
3.676061,0.03249934885348677,0.0017216508853879155,0.004001519488253196,0.03822251922712788
3.678363,0.03200388111897518,0.0013069491105355464,0.0035703105238407127,0.03688114075335144
3.680664,0.03180779622916481,0.001345596358597153,0.0035050060448372023,0.03665839863259917
3.682966,0.03142033828608296,0.0010663279834737178,0.0034013164903888824,0.035887982759945564
3.685268,0.031079636259425388,0.0010162545925069407,0.003035412004979907,0.03513130285691224
3.687569,0.030764305660284874,0.001008861205921242,0.002990546332382076,0.0347637131985882
3.689871,0.030513853425795105,0.0010075169538147515,0.0029082925992860533,0.034429662978895915
3.692172,0.03009123793315391,0.001027008609358866,0.0024441821416351594,0.03356242868414794
3.694474,0.029912188144676426,0.0005897906117227781,0.002506495575798813,0.03300847433219802
3.696776,0.029683845297022945,0.0009436649787564447,0.0025025075160123394,0.033130017791791734
3.699077,0.029287688578792388,0.0006731342423251991,0.0023115791537349035,0.032272401974852497
3.701379,0.02892777675701477,0.0006724621162719537,0.0022053970619200377,0.031805635935206765
3.703681,0.02882701594487562,0.0007016995995881257,0.002037898550888136,0.03156661409535188
3.705982,0.028578738404173024,0.0003027927869870217,0.0020174597444824575,0.030898990935642506
3.708284,0.02806261107868326,0.00033572696359604297,0.0018384955615644441,0.030236833603843744
3.710585,0.028057536793179853,0.0003367351526759109,0.0015005074946607849,0.02989477944051655
3.712887,0.027646519667403592,0.00033639908964928824,0.001496020927401002,0.02947893968445388
3.715189,0.027534160488399496,0.00033639908964928824,0.001489540330247982,0.02936009990829677
3.71749,0.027263773560860623,0.00033639908964928824,0.0015453731672586154,0.029145545817768532
3.719792,0.027080374384808783,0.00033639908964928824,0.0011026985309600188,0.028519472005418087
3.722094,0.026701252767911108,0.00033639908964928824,0.0009985104690383897,0.028036162326598786
3.724395,0.02641238094318123,0.0003367351526759109,0.000993026886831988,0.027742142982689132
3.726697,0.026394258494954758,0.00032799751398372164,0.000995020916725225,0.027717276925663708
3.728998,0.026159029116975232,0.0001092204836523663,0.0010029970362981724,0.02727124663692576
3.7313,0.025832100150969768,0.00028330113144290714,0.0008963164370099973,0.027011717719422682
3.733602,0.02560122016056459,0.0003427842871551189,0.0007018985224193972,0.02664590297013911
3.735903,0.025478349961589156,0.000326653261877231,0.0004955164284693754,0.02630051965193576
3.738205,0.025167368750022984,0.0003350548375427976,0.0004995044882558493,0.02600192807582163
3.740507,0.025052472428267192,0.0003360630266226656,0.0004990059807825401,0.025887541435672397
3.742808,0.0247893344800189,0.00033639908964928824,0.0004980089658359216,0.025623742535504108
3.74511,0.024590712447456826,0.00033639908964928824,0.0005024955330957048,0.025429607070201816
3.747411,0.02432177531577606,0.00033639908964928824,0.0004875403088964277,0.02514571471432177
3.749713,0.024306914908230358,0.00033539090056942017,0.00048006269679678933,0.025122368505596567
3.752015,0.02412859001768193,0.0003051452281733803,0.00016101791387888157,0.02459475315973419
3.754316,0.023854941049462286,0.0007067405449874657,0.0005553373252664832,0.02511701891971624
3.756618,0.023547584327541414,0.0006721260532453312,0.00039132836654774623,0.02461103874733449
3.75892,0.023445373719544145,0.0006808636919375205,2.4925373665461542e-06,0.024128729948848213
3.761221,0.023186585158870204,0.0007944529949359813,7.976119572947695e-06,0.02398901427337913
3.763523,0.023089086387411813,0.001007853016841374,1.4955224199276927e-06,0.024098434926673115
3.765824,0.022982888840804724,0.0010202873488264128,3.489552313164617e-06,0.024006665741944305
3.768126,0.02261645293766557,0.0011389175972242136,3.988059786473848e-06,0.02375935859467626
3.770428,0.022419280700961608,0.001342571791357549,7.328059857645694e-05,0.02383513309089562
3.772729,0.02238955988587021,0.0013203916316004533,0.00030458806619194006,0.0240145395836626
3.775031,0.02212243499901209,0.0017209787593346704,9.471641992875386e-05,0.023938130178275518
3.777333,0.021928162354024373,0.0017172820660418212,0.000449155233451617,0.02409459965351781
3.779634,0.021849148479756983,0.002037886193439844,0.0004930238911028294,0.024380058564299652
3.781936,0.02180746684883611,0.0021820572318609678,0.000502994040569014,0.024492518121266092
3.784237,0.02172410358699436,0.0023920966235001337,0.0004950179209960662,0.02461121813149056
3.786539,0.02149358604555371,0.0027231187047234593,0.000509474637722034,0.024726179387999203
3.788841000000001,0.02117064401815808,0.002864265175904979,0.0004905313537362832,0.02452544054779934
3.791142,0.021168831773335433,0.003051116218707181,0.0009491582291807756,0.025169106221223387
3.793444,0.02106154687983475,0.003402638144554489,0.0010982119637002355,0.025562396988089483
3.795746,0.02099268157657418,0.003543448552709385,0.0014506567473298619,0.025986786876613432
3.798047,0.020674451385717427,0.003728955343405097,0.0015109761516002788,0.025914382880722803
3.800349,0.020642193427874315,0.004071403567533593,0.001508982121707042,0.026222579117114952
3.80265,0.020617546898286324,0.0040310760043388745,0.002024937356582095,0.02667356025920729
3.804952,0.02036926935758373,0.0044027617117835425,0.0021455761651229303,0.026917607234490205
3.807254,0.02025111099514717,0.004354704698976501,0.0024706030377205485,0.02707641873184422
3.809555000000001,0.020015156719238574,0.0047408411165659435,0.0027044030427025773,0.0274604008785071
3.811857,0.019891924071298608,0.005075223828055496,0.003005003049108044,0.02797215094846215
3.814159,0.01992816896775154,0.0050738795759490045,0.0032143761878979213,0.028216424731598463
3.81646,0.019724835098650587,0.005152854387205331,0.0035254448512428813,0.0284031343370988
3.818762,0.01972737224140229,0.005418008115210615,0.0035917463451930094,0.028737126701805917
3.821063,0.0195309249026274,0.005429434258115785,0.003976095607114425,0.02893645476785761
3.823365,0.019288084096392745,0.0054889174138279965,0.0040030150106731225,0.02878001652089386
3.825667,0.01921414450762876,0.005457327489325465,0.0043081015843383745,0.028979573581292606
3.827968,0.019226467772422758,0.00580952154122602,0.004504513528822211,0.029540502842470995
3.83027,0.01906372818734909,0.005756087519993017,0.004654065770814979,0.029473881478157087
3.832572,0.018873804929935727,0.005718448461011277,0.004984576225618999,0.029576829616566002
3.834873,0.018626977185091247,0.0061277732274376846,0.005004516524551369,0.0297592669370803
3.837175,0.018548325759788386,0.006096183302935153,0.005001026972238204,0.029645536034961745
3.839476,0.01844792739661376,0.006097191492015022,0.005048385182202581,0.02959350407083136
3.841778,0.0184174816835933,0.006097527555041644,0.005396841906045734,0.02991185114468068
3.84408,0.018311284136986204,0.00609819968109489,0.005521468774373042,0.029930952592454138
3.846381,0.018259091486093986,0.006104584878600721,0.005507510565120383,0.029871186929815087
3.848683,0.018010089047462333,0.00609954393320138,0.005508009072593692,0.029617642053257405
3.850984,0.01803799761773109,0.006452074048128556,0.005508507580067002,0.02999857924592665
3.853286,0.01794738537659876,0.006362345220020305,0.005507510565120383,0.02981724116173945
3.855588,0.017898817215351828,0.006389902388203363,0.005511000117433547,0.029799719720988736
3.857889,0.01781726619833273,0.006465180506166839,0.005500032953020744,0.02978247965752032
3.860191,0.01780095599492891,0.006103576689520852,0.00548408071387485,0.029388613398324614
3.862493,0.017791894770815678,0.006231280639637465,0.004965632941633249,0.028988808352086393
3.864794,0.017683884979385937,0.006110634013079929,0.005018474733804027,0.028812993726269893
3.867096,0.017566089065913906,0.0060968554289883995,0.005001026972238204,0.028663971467140514
3.869397,0.017393200909833418,0.0060968554289883995,0.005007507569391225,0.028497563908213043
3.871699,0.017345720095480074,0.0060968554289883995,0.004921764283982036,0.028364339808450514
3.874001,0.017334846626544196,0.0061402075594227225,0.004496537409249263,0.027971591595216182
3.876302,0.017286640914261794,0.005719120587064522,0.004517973230601559,0.02752373473192788
3.878604,0.01707352092311855,0.005760792402365733,0.0047771971167223605,0.02761151044220664
3.880906,0.0168962833794637,0.005756087519993017,0.00503642100284316,0.02768879190229988
3.883207,0.017002843375035333,0.00575541539393977,0.004999531449818277,0.027757790218793377
3.885509,0.016813645015551017,0.00575541539393977,0.0050030210021314424,0.02757208141162223
3.88781,0.016881060522953475,0.00575541539393977,0.005006012046971297,0.027642487963864544
3.890112,0.01672665726406398,0.005755079330913147,0.005051376227042437,0.027533112822019562
3.892414,0.016677001755923463,0.0057533990157800355,0.005526952356579443,0.027957353128282937
3.894715,0.016445396867589224,0.005765497284738451,0.005455665787896222,0.027666559940223896
3.897017,0.016539996047331376,0.005939241869502368,0.005806615049105922,0.028285852965939662
3.899319,0.016416400950426874,0.005758103898152752,0.006032438934515004,0.028206943783094632
3.90162,0.016271783813579674,0.0061405436224493464,0.0060115016206360155,0.02842382905666504
3.903922,0.016217778917864804,0.006084085033976737,0.006015489680422489,0.028317353632264033
3.906223,0.016293530751451433,0.006392926955442965,0.0062911643131624935,0.028977622020056888
3.908525,0.0161188303505483,0.00613483055099676,0.0065483941693900575,0.02880205507093512
3.910827,0.016007920967402323,0.006457114993527896,0.0064676359587139635,0.02893267191964418
3.913128,0.016022056477018966,0.006414098926120196,0.006799143428464599,0.02923529883160376
3.91543,0.015796975670046252,0.006757891402355182,0.0070459046277526706,0.029600771700154106
3.917732,0.01575094465155103,0.006769989671313597,0.0069930628355818905,0.02951399715844652
3.920033,0.01575493159016085,0.006781751877245391,0.007510015085403564,0.030046698552809805
3.922335,0.01570527608202034,0.006992127331911182,0.007562358370101031,0.03025976178403255
3.924636,0.01562155037121406,0.007121847660187529,0.00794571061707583,0.030689108648477417
3.926938,0.01551970221218132,0.007084544664232413,0.008114704650527663,0.030718951526941395
3.92924,0.015402631196638344,0.0075063037626438575,0.008447707642698227,0.03135664260198043
3.931541,0.015401543849744756,0.0074710171448484795,0.008545913614940146,0.031418474609533384
3.933843,0.015489981397089913,0.007579229439420977,0.008547907644833382,0.03161711848134427
3.936145,0.015374722626369585,0.007819850566482807,0.008525474808534468,0.031720048001386864
3.938446,0.015301507935534663,0.007782547570527691,0.00904143004340952,0.032125485549471866
3.940748,0.015188423858601509,0.008132725244268507,0.008766752425616134,0.03208790152848615
3.943049,0.01513586875874476,0.008142807135067187,0.008914809145188976,0.03219348503900092
3.945351,0.015175375695878453,0.008156249656132094,0.00847761809109678,0.03180924344310733
3.947653,0.015098536515398237,0.008346797392227146,0.008539931525260435,0.031985265432885816
3.949954,0.014905351217304106,0.008492648745781383,0.008576322570812008,0.031974322533897495
3.952256,0.014878529993928937,0.008500714258420325,0.008181006144477787,0.03156025039682705
3.954558,0.0148756304022127,0.008498697880260591,0.00803743599216473,0.031411764274638015
3.956859,0.014828512036823891,0.008498361817233966,0.007730355388606244,0.031057229242664106
3.959161,0.014808939792739303,0.008498361817233966,0.0075010419508839965,0.030808343560857262
3.961462000000001,0.014667947145537397,0.008501050321446948,0.007303134483980233,0.030472131950964574
3.963764,0.014502307968747491,0.00851650922067159,0.00679864492099129,0.029817462110410368
3.966066000000001,0.014555225517568776,0.008241273601867627,0.006395352375084123,0.029191851494520527
3.968367,0.014532391232803425,0.008157929971265207,0.0061620508775754035,0.028852372081644036
3.970669,0.01452985409005172,0.008192208399980718,0.005626653851241289,0.028348716341273724
3.972971,0.01451608102939961,0.00776372804103682,0.0052846777245511576,0.027564486794987585
3.975272,0.014283751243136309,0.007838670095973674,0.005025453838430356,0.02714787517754033
3.977574,0.014267803488697016,0.0074599270649699295,0.004491053827042861,0.02621878438070981
3.979875,0.014279764304526488,0.007163855538515363,0.004450176214231504,0.025893796057273356
3.982177,0.0143207210375183,0.007034471273265635,0.003949176203555727,0.025304368514339662
3.984479,0.01423337083706673,0.006786792822644732,0.003713382168680461,0.02473354582839192
3.98678,0.014106151250516938,0.006297148992855508,0.003499023955157492,0.023902324198529938
3.989082,0.01405033410997942,0.006113994643346154,0.0032502687259761856,0.023414597479301764
3.991384,0.013993792071512844,0.005736931927475524,0.0027093881174356693,0.022440112116424042
3.993685,0.014031486763823894,0.00548925347685462,0.0025299254270443466,0.02205066566772286
3.995987,0.01396950799088938,0.005073543512922382,0.002273692585763402,0.021316744089575162
3.998288,0.01386004840360152,0.004779824427654173,0.002003501535229799,0.02064337436648549
4.00059,0.013842650853304116,0.004711603633249771,0.0018718955622761613,0.020426150048830048
