Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,CH3OH,all
3.620822,0.009378716514989451,0.0113102320230494,0.01260539741555888,0.03329434595359773
3.623124,0.009294716346244493,0.01144648811072291,0.01168725603625352,0.03242846049322092
3.625425,0.009222437131277902,0.011027952386220412,0.01132830182679105,0.03157869134428937
3.627727,0.00916676260083066,0.011144673550929976,0.01037743945152108,0.030688875603281717
3.630029,0.009113529935753914,0.011211092289007386,0.009527181929515427,0.029851804154276726
3.632330000000001,0.00904173909386142,0.011163231727745724,0.008867878279482318,0.02907284910108946
3.634632,0.008948459836708587,0.011083138543593551,0.008161690814335749,0.02819328919463789
3.636934,0.008868855025630515,0.010898533521584285,0.007362712465110444,0.027130101012325242
3.639235,0.008840041014258698,0.011038208220776485,0.006885571971716115,0.02676382120675129
3.641537000000001,0.008853715460333459,0.010925882413733806,0.006468012993361815,0.02624761086742908
3.643838,0.008856157325703953,0.010698788934277958,0.006110523903121642,0.025665470163103558
3.64614,0.008799506049108514,0.010769114656948157,0.0057217789361391595,0.025290399642195833
3.648442,0.008689622107436332,0.010698788934277958,0.005360382861306197,0.024748793903020486
3.650743,0.008556296258207412,0.010648486507645804,0.004890567964023347,0.024095350729876563
3.653045,0.008426389020497187,0.010671440042128435,0.004515009070041528,0.023612838132667152
3.655347,0.008314063213454511,0.010501974585416223,0.0044686136280021604,0.02328465142687289
3.657648000000001,0.008231528163931849,0.010470230335599814,0.0039040543543441813,0.022605812853875848
3.65995,0.008179760618077396,0.010302229998109895,0.003389797507318359,0.021871788123505653
3.662251,0.008144109383668198,0.010460462874117844,0.0034347278301354307,0.022039300087921473
3.664553,0.008109434895407198,0.010214811217846249,0.003479658152952502,0.02180390426620595
3.666855,0.008067923184108818,0.010229950783143305,0.0028809127641076225,0.02117878673135975
3.669156,0.008015667265180267,0.010213346098623951,0.0028623545872918754,0.02109136795109609
3.671458,0.00795217876554745,0.010222625187031828,0.0024443072358634765,0.020619111188442757
3.673759,0.007886248400544141,0.01017574137191836,0.0024472374743080678,0.020509227246770567
3.676061,0.007830085497022802,0.010118601722248826,0.002501935258607111,0.020450622477878738
3.678363,0.007787597039576224,0.00999504333450188,0.0018992828851694425,0.019681923259247548
3.680664,0.007747062074426039,0.009933508327165457,0.0019554457886907808,0.019636016190282275
3.682966,0.007694806155497489,0.009948647892462513,0.0015496077641148473,0.01919306181207485
3.685268,0.007629364163568278,0.00984608954690181,0.0014768401760741562,0.018952293886544243
3.687569,0.0075624570524167704,0.009879787289014612,0.0014660959684439873,0.018908340309875368
3.689871,0.0075043406565990355,0.009805554581751624,0.001464142476147593,0.018774037714498253
3.692172,0.0074545266030409795,0.009869043081384442,0.0014924681144453116,0.01881603779887073
3.694474,0.007407642787927516,0.009835345339271636,0.0008570947450430372,0.01810008287224219
3.696776,0.0073597822266658515,0.009632670513520722,0.0013713515920688595,0.018363804332255432
3.699077,0.0073099681731077955,0.009561368044702328,0.0009782112674194892,0.017849547485229614
3.701379,0.007259177373401541,0.009618019321297765,0.0009772345212712922,0.01785443121597059
3.703681,0.007205456335250695,0.009584809952259058,0.00101972297871787,0.017809989266227625
3.705982,0.007147339939432963,0.009552088956294455,0.00044002413976283565,0.01713945303549025
3.708284,0.007082874693651949,0.009437321283881285,0.00048788470102449817,0.017008080678557733
3.710585,0.00701254897098175,0.00945539108762293,0.0004893498202467938,0.016957289878851475
3.712887,0.006940758129089257,0.009448553864585551,0.0004888614471726953,0.0168781734408475
3.715189,0.0068694556602708606,0.009483228352846552,0.0004888614471726953,0.01684154546029011
3.71749,0.00679375783378558,0.009247344158056928,0.0004888614471726953,0.0165299634390152
3.719792,0.0067063390535219295,0.00910718108579063,0.0004888614471726953,0.016302381586485254
3.722094,0.006603292334887126,0.0092219487582038,0.0004888614471726953,0.016314102540263622
3.724395,0.006492431647066746,0.009214623162092322,0.0004893498202467938,0.016196404629405862
3.726697,0.006380594213098166,0.009210716177499531,0.0004766521203202304,0.016067962510917928
3.728998,0.006272175390648277,0.009164320735460169,0.00015872124908204393,0.015595217375190488
3.7313,0.006165710060494784,0.009102785728123744,0.00041169850146511694,0.015680194290083646
3.733602,0.006060221476489486,0.009084227551307998,0.0004981405355805686,0.01564258956337805
3.735903,0.005951802654039598,0.009061762389899464,0.000474698628023836,0.015488263671962897
3.738205,0.0058375233547005275,0.00900022738256304,0.0004869079548763009,0.01532465869213987
3.740507,0.005715430086175878,0.008881552725557079,0.0004883730740985967,0.015085355885831554
3.742808,0.005591383325354834,0.008922087690707263,0.0004888614471726953,0.015002332463234791
3.74511,0.005472708668348875,0.008984111071117785,0.0004888614471726953,0.014945681186639356
3.747411,0.005362336353602592,0.008912808602299389,0.0004888614471726953,0.014764006403074676
3.749713,0.005253917531152704,0.008980204086524996,0.0004873963279503995,0.014721517945628097
3.752015,0.0051406149779618295,0.00878778509533015,0.00044344275128152576,0.014371842824573502
3.754316,0.005024382186326363,0.008672040676768779,0.001027048574829349,0.014723471437924494
3.756618,0.004912056379283685,0.008841017760406897,0.0009767461481971934,0.014729820287887775
3.75892,0.004808521287574782,0.008788273468404249,0.000989443848123757,0.014586238604102788
3.761221,0.004712800165051458,0.00872820358029012,0.0011545139471690828,0.014595517692510659
3.763523,0.0046185441617504295,0.008666668572953697,0.0014646308492216914,0.01474984358392582
3.765824,0.004524776531523499,0.008558738123577906,0.0014827006529633394,0.014566215308064744
3.768126,0.004440287989704441,0.008622714996284824,0.0016550963481201445,0.014718099334109409
3.770428,0.004373380878552933,0.008668622065250091,0.001951050431023894,0.014993053374826919
3.772729,0.004327473809587665,0.00867594766136157,0.0019188178081333863,0.014922239279082622
3.775031,0.0042986597982158465,0.008488412400907709,0.0025009585124589136,0.01528803071158247
3.777333,0.004282543486770594,0.008416621559015215,0.002495586408643829,0.015194751454429641
3.779634,0.0042820551136964966,0.008505017085427061,0.0029614943213338908,0.015748566520457447
3.781936,0.004300613290512243,0.008336528374863044,0.003171006370122189,0.015808148035497474
3.784237,0.0043421250018106225,0.008400993620644061,0.003476239541433812,0.016219358163888496
3.786539,0.004407566993739835,0.008207109510226919,0.00395728701942093,0.016571963523387682
3.788841000000001,0.004498404385522174,0.0082129699871161,0.0041624037105423405,0.016873778083180614
3.791142,0.00461463717715764,0.00827645848674892,0.004433939139741159,0.017325034803647714
3.793444,0.004756753741720332,0.008414179693644722,0.0049447773752482925,0.018115710810613347
3.795746,0.004924754079210249,0.00825887705608137,0.005149405693295603,0.018333036828587224
3.798047,0.00511228933966411,0.008222249075523973,0.005418987630198029,0.01875352604538611
3.800349,0.005309592061599943,0.008221272329375778,0.0059166397927045,0.019447504183680218
3.80265,0.005504941291239382,0.008274504994452524,0.005858035023812667,0.019637481309504573
3.804952,0.00568661607480406,0.008221272329375778,0.006398175643765715,0.02030606404794556
3.807254,0.0058424070854415115,0.008106504656962608,0.006328338294169617,0.020277250036573737
3.809555000000001,0.005960593369373372,0.008283784082860398,0.006889478956308904,0.021133856408542675
3.811857,0.0060333609574140645,0.008131900056815734,0.007375410165037008,0.021540671179266804
3.814159,0.0060543609996003035,0.008198318794893142,0.007373456672740613,0.021626136467234058
3.81646,0.00602359349593209,0.008187574587262977,0.007488224345153784,0.02169939242834885
3.818762,0.005950825907891401,0.00794876015402876,0.007873550700617576,0.021773136762537736
3.821063,0.005845825696960202,0.00798685325380845,0.00789015538513693,0.02172283433590558
3.823365,0.005718360324620469,0.007943388050213676,0.00797659741925238,0.02163834579408652
3.825667,0.005577708879280072,0.007822271527837224,0.007930690350287112,0.02133067075740441
3.827968,0.005433150449346888,0.007646457221161729,0.008442505331942442,0.02152211300245106
3.83027,0.005294940869376986,0.007546340740971515,0.008364854013160766,0.021206135623509263
3.832572,0.005172359227778239,0.007469666168338036,0.008310156228861722,0.020952181624977997
3.834873,0.0050707776283657295,0.0074662475568193455,0.008904994633113813,0.021442019818298887
3.837175,0.004986289086546671,0.007459410333781967,0.008859087564148544,0.021304786984477183
3.839476,0.004913521498505982,0.007308991426959599,0.00886055268337084,0.02108306560883642
3.841778,0.004852963237317755,0.007387619491889473,0.008861041056444939,0.021101623785652168
3.84408,0.0048080329145006855,0.007552689590934798,0.008862017802593138,0.02122274030802862
3.846381,0.004781172395425261,0.007744620209055547,0.00887129689100101,0.02139708949548182
3.848683,0.0047670095762764025,0.007865736731431998,0.00886397129488953,0.021496717602597932
3.850984,0.004758218860942628,0.00811871398381507,0.009376274649618958,0.022253207494376655
3.853286,0.004746497907164262,0.008328714405677468,0.009245879038834634,0.022321091351676363
3.855588,0.004729404849570811,0.008404412232162753,0.009285925630910718,0.022419742712644283
3.857889,0.004703032703569486,0.008399528501421765,0.009395321199508802,0.022497882404500052
3.860191,0.004667381469160289,0.008318458571121397,0.008869831771778714,0.0218556718120604
3.862493,0.00462538138478781,0.008413691320570625,0.009055413539936179,0.02209448624529461
3.864794,0.0045804510619707394,0.008423947155126696,0.008880087606334785,0.02188448582343222
3.867096,0.004532102127634978,0.008429319258941779,0.00886006431029674,0.021821485696873498
3.869397,0.004476915970261836,0.008442016958868344,0.00886006431029674,0.021778997239426917
3.871699,0.004412450724480821,0.008579249792690048,0.00886006431029674,0.02185176482746761
3.874001,0.004338218017217834,0.00864127317310057,0.008923064436855461,0.021902555627173862
3.876302,0.0042542178484728755,0.008410272709051933,0.008311132975009919,0.020975623532534727
3.878604,0.0041633804566905365,0.008472784462536555,0.008371691236198143,0.021007856155425237
3.880906,0.0040725430649081965,0.008582180031134638,0.008364854013160766,0.0210195771092036
3.883207,0.003988542896163239,0.008661296469138612,0.008363877267012567,0.021013716632314414
3.885509,0.003914310188900253,0.008626133607803512,0.008363877267012567,0.02090432106371633
3.88781,0.003846426331600548,0.00863785456158188,0.008363877267012567,0.020848158160194998
3.890112,0.003783914578115928,0.008656412738397627,0.00836338889393847,0.020803716210452024
3.892414,0.003724821436149997,0.008437621601201456,0.008360947028567975,0.020523390065919432
3.894715,0.003666216667258165,0.008640296426952373,0.008378528459235526,0.02068504155344606
3.897017,0.003608100271440432,0.008606598684839569,0.0086310173385445,0.0208457162948245
3.899319,0.003550960621770897,0.00853724970831757,0.008367784251605356,0.020455994581693827
3.90162,0.0034967512105459524,0.008616854519395641,0.008923552809929559,0.02103715853987115
3.903922,0.0034474255300619944,0.008579249792690048,0.008841506133480994,0.02086818145623304
3.906223,0.0034039603264672197,0.008596831223357597,0.009290320988577605,0.021291112538402417
3.908525,0.0033663555997616268,0.008660808096064513,0.008915250467669883,0.020942414163496025
3.910827,0.003334611349945218,0.008764343187773416,0.009383600245730437,0.02148255478344907
3.913128,0.003307750830869796,0.008733087311031106,0.009321088492245815,0.021361926634146718
3.91543,0.0032847972963871612,0.008687180242065837,0.009820694147048682,0.021792671685501683
3.917732,0.0032662391195714146,0.008837110775814108,0.009838275577716231,0.02194162547310175
3.920033,0.00325402979271895,0.008649575515360247,0.00985536863530968,0.021758973943388882
3.922335,0.003247680942755668,0.008766296680069811,0.010161090179695405,0.022175067802520883
3.924636,0.0032447507043110767,0.008719901238030445,0.01034960218629746,0.02231425412863898
3.926938,0.0032427972120146827,0.00876287806855112,0.010295392775072515,0.022301068055638317
3.92924,0.003239378600495992,0.008783878110737362,0.010908300983066256,0.02293155769429961
3.931541,0.003235959988977302,0.008788761841478348,0.010857021810285904,0.022881743640741557
3.933843,0.0032315646313104147,0.008692063972806823,0.011014277940145652,0.02293790654426289
3.936145,0.0032286343928658225,0.008763854814699318,0.01136395306120025,0.02335644226876539
3.938446,0.0032286343928658225,0.008799506049108514,0.011309743649975305,0.023337884091949642
3.940748,0.003230587885162217,0.008744808264809473,0.01181862839318604,0.02379402454315773
3.943049,0.003227169273643527,0.008808296764442291,0.011833279585409,0.02386874562349481
3.945351,0.003209099469901879,0.008905971379262011,0.011852814508372942,0.023967885357536838
3.947653,0.003174913354714977,0.008810738629812782,0.012129722041386848,0.02411537402591461
3.949954,0.0031334016434165965,0.008747250130179966,0.01234167595554564,0.0242223277291422
3.952256,0.0030923783051923144,0.008842482879629195,0.012353396909324002,0.02428825809414551
3.954558,0.0030528200861903282,0.008792180452997038,0.012350466670879412,0.024195467210066775
3.956859,0.00301033162874375,0.008823924702813445,0.012349978297805313,0.024184234629362502
3.959161,0.0029614943213338908,0.008882529471705277,0.012349978297805313,0.02419400209084448
3.961462000000001,0.0029058197908866505,0.008862506175667235,0.012353885282398105,0.024122211248951992
3.963764,0.0028423312912538327,0.009024646036267969,0.01237635044380664,0.02424332777132844
3.966066000000001,0.002772982314731832,0.00896555289430204,0.011976372896119887,0.02371490810515376
3.968367,0.0027026565920616344,0.00886397129488953,0.011855256373743435,0.0234218842606946
3.970669,0.002636726227058324,0.008881064352482981,0.011905070427301493,0.0234228610068428
3.972971,0.002576656338944196,0.008993390159525659,0.011282394757825779,0.02285244125629564
3.975272,0.002519516689274661,0.009081297312863406,0.011391301953349768,0.02299211595548784
3.977574,0.002463353785753321,0.00893820400215252,0.010840905498840649,0.022242463286746488
3.979875,0.002407190882231983,0.008936250509856122,0.010410648820559785,0.02175409021264789
3.982177,0.0023520047248588413,0.009045646078454208,0.010222625187031828,0.02162027599034488
3.984479,0.0022987720597820948,0.009037832109268631,0.00986269423142116,0.021199298400471887
3.98678,0.0022470045139276434,0.00899973900948894,0.009151134662459506,0.02039787818587609
3.989082,0.002197190460369587,0.009133553231791956,0.00888497133707577,0.02021571502923732
3.991384,0.002149818272182023,0.009182390539201815,0.008337016747937144,0.019669225559320984
3.993685,0.0021039112032167546,0.009214623162092322,0.00797708579232648,0.01929562015763556
3.995987,0.0020594692534737823,0.009210227804425436,0.007372968299666514,0.01864266535756573
3.998288,0.002015515676804909,0.009184344031498207,0.006946130232904341,0.018145989941207457
4.00059,0.0019740039655065282,0.009139902081755236,0.006846990498862325,0.017960896546124087
