Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,CH3OH,all
3.602409,0.00031129670539290925,0.012305463826181662,0.023646057767750632,0.036262818299325206
3.604711,0.0003013032317045333,0.012168553236650913,0.02214403867238773,0.03461389514074318
3.607012,0.00029230910538499504,0.012012155373427829,0.02026676464002632,0.03257122911883914
3.609314,0.00028981073696290096,0.011893233036536156,0.01902607488161445,0.031209118655113513
3.611616,0.0002903104106473198,0.011906224552331044,0.017723425586334655,0.029919960549313018
3.613917,0.00028831171590964463,0.011770812983853551,0.01621740910149641,0.028276533801259607
3.616219,0.0002833149790654567,0.01174233158384168,0.015264531385309763,0.0272901779482169
3.618521,0.00027881791590568755,0.011789800583861464,0.014024840974266735,0.026093459474033888
3.620822,0.0002783182422212688,0.011571942857454873,0.012897077468533516,0.024747338568209654
3.623124,0.00028131628432778147,0.011711351815407715,0.01195769094182618,0.023950359041561682
3.625425,0.0002838146527498755,0.011283131467860807,0.011590430783778369,0.02315737690438905
3.627727,0.00028231563169661916,0.0114025534784369,0.010617566120214974,0.02230243523034849
3.630029,0.0002783182422212688,0.011470509099517856,0.009747634235641851,0.021496461577380974
3.632330000000001,0.00027382117906149967,0.011421541078444812,0.009073074761676478,0.02076843701918279
3.634632,0.00026982378958614927,0.011339594594200132,0.008350546614006901,0.01995996499779318
3.636934,0.00026632607379521766,0.011150717941489826,0.00753308046629775,0.018950124481582797
3.639235,0.00026482705274196133,0.011293624615233602,0.0070448992766205904,0.018603350944596152
3.641537000000001,0.00026382770537312374,0.01117869966781728,0.00661767827644252,0.018060205649632927
3.643838,0.00026482705274196133,0.010946351404562541,0.006251917139447962,0.017463095596752458
3.64614,0.00026732542116405524,0.011018304415118843,0.0058541768866506,0.017139806722933502
3.648442,0.0002693241159017304,0.010946351404562541,0.005484418360180693,0.016700093880644962
3.650743,0.00026632607379521766,0.010894885015067404,0.005003732275769812,0.016164943364632433
3.653045,0.0002568322737912605,0.010918369678235087,0.004619483212451759,0.01579468516447811
3.655347,0.0002463391264184658,0.010744982909741765,0.004572014212431972,0.015563336248592203
3.657648000000001,0.0002398433685210216,0.010712504120254544,0.003994391433243846,0.01494673892201941
3.65995,0.0002393436948366028,0.010540616372814478,0.0034682350435508553,0.014248195111201938
3.662251,0.0002398433685210216,0.010702510646566169,0.0035142050225173845,0.014456559037604575
3.664553,0.00023634565273008998,0.010451174783303516,0.0035601750014839133,0.014247695437517518
3.666855,0.00022984989483264566,0.010466664667520496,0.0029475750643864714,0.013644089626739613
3.669156,0.0002263521790417141,0.010449675762250258,0.002928587464378557,0.013604615405670529
3.671458,0.00022984989483264566,0.010459169562254214,0.0025008667905160684,0.013189886247602927
3.673759,0.0002368453264145088,0.010411200888550009,0.002503864832622581,0.0131519110475871
3.676061,0.00024034304220544038,0.010352739067473013,0.0025598282852774858,0.013152910394955938
3.678363,0.00023784467378334639,0.010226321625315057,0.0019432309587046933,0.012407397257803094
3.680664,0.00023234826325473965,0.010163362741078288,0.0020006934324128547,0.01239640443674588
3.682966,0.00022785120009497046,0.01017885262529527,0.001585464600660836,0.011992168426051077
3.685268,0.00022585250535729525,0.010073921151567324,0.0015110132216824355,0.011810786878607057
3.687569,0.00022535283167287652,0.010108398635792222,0.0015000204006252221,0.01183377186809032
3.689871,0.00022535283167287652,0.010032448235760563,0.0014980217058875472,0.011755822773320986
3.692172,0.00022485315798845767,0.010097405814735007,0.0015270027795838373,0.011849261752307305
3.694474,0.00022285446325078247,0.01006292833051011,0.0008769273161549851,0.011162710109915878
3.696776,0.00021935674745985096,0.009855563751476313,0.0014030837058479758,0.011478004204784138
3.699077,0.00021485968430008182,0.00978261139355117,0.0010008463898908463,0.010998317467742096
3.701379,0.00020986294745589386,0.009840573540943745,0.0009998470425220086,0.011050283530921648
3.703681,0.0002063652316649623,0.009806595730403269,0.0010433186530664435,0.011056279615134671
3.705982,0.00020536588429612468,0.00977311759354721,0.0004502059896613342,0.010428689467504668
3.708284,0.00020786425271821868,0.009655694277708793,0.0004991740107343762,0.010362732541161388
3.710585,0.00021286098956240664,0.009674182204032288,0.0005006730317876324,0.010387716225382327
3.712887,0.0002158590316689194,0.009667186772450424,0.0005001733581032137,0.010383219162222556
3.715189,0.00021436001061566303,0.009702663604044159,0.0005001733581032137,0.010417196972763035
3.71749,0.00020986294745589386,0.00946132121446988,0.0005001733581032137,0.010171357520028988
3.719792,0.00020486621061170592,0.009317914867041687,0.0005001733581032137,0.010022954435756608
3.722094,0.00020186816850519316,0.009435338182880105,0.0005001733581032137,0.010137379709488513
3.724395,0.0002013684948207744,0.009427843077613822,0.0005006730317876324,0.010129884604222228
3.726697,0.0002038668632428683,0.009423845688138472,0.0004876815159927438,0.010115394067374084
3.728998,0.00020836392640263747,0.009376376688118686,0.00016239394743610834,0.009747134561957431
3.7313,0.00021186164219356903,0.00931341780388192,0.00042122491596504415,0.009946504362040531
3.733602,0.00021286098956240664,0.009294430203874004,0.0005096671581071707,0.010016958351543582
3.735903,0.00021136196850915024,0.009271445214390741,0.00048568282125506865,0.00996849000415496
3.738205,0.00021036262114031265,0.009208486330153972,0.0004981746633655385,0.009917023614659824
3.740507,0.00021136196850915024,0.009087065624840204,0.0004996736844187949,0.009798101277768149
3.742808,0.00021236131587798785,0.009128538540646963,0.0005001733581032137,0.009841073214628166
3.74511,0.00021036262114031265,0.00919199709856815,0.0005001733581032137,0.009902533077811677
3.747411,0.00020486621061170592,0.009119044740643008,0.0005001733581032137,0.009824084309357928
3.749713,0.0001993698000830992,0.0091879997090928,0.0004986743370499573,0.009886043846225854
3.752015,0.0001963717579765864,0.008991128277431796,0.00045370370545226574,0.009641203740860648
3.754316,0.0001963717579765864,0.00887270561422454,0.0010508137583327259,0.010119891130533852
3.756618,0.0001963717579765864,0.009045592709033443,0.0009993473688375898,0.01024131183584762
3.75892,0.00019487273692333002,0.008991627951116214,0.0010123388846324784,0.010198839572672022
3.761221,0.00019187469481681723,0.008930168087932702,0.0011812285899660312,0.010303271372715549
3.763523,0.00018937632639472329,0.008867209203695934,0.001498521379571966,0.010555106909662623
3.765824,0.00018737763165704808,0.00875678131943938,0.0015170093058954612,0.010461168256991891
3.768126,0.00018687795797262926,0.008822238572098243,0.001693394116495296,0.010702510646566169
3.770428,0.00018787730534146688,0.00886920789843361,0.0019961963692530856,0.01105328157302816
3.772729,0.00018937632639472329,0.00887670300369989,0.0019632179060814453,0.01102929723617606
3.775031,0.00019037567376356085,0.008684828308883074,0.0025588289379086483,0.011434032920555282
3.777333,0.00019087534744797964,0.00861137627727351,0.0025533325273800413,0.011355584152101531
3.779634,0.00019037567376356085,0.008701817214153314,0.0030300212223155717,0.011922214110232443
3.781936,0.00018937632639472329,0.008529429793028828,0.003244381232931236,0.011963187352354788
3.784237,0.0001888766527103045,0.008595386719372109,0.003556677285692983,0.012340940657775398
3.786539,0.00018787730534146688,0.008397016266657849,0.004048855864845495,0.01263374943684481
3.788841000000001,0.00018687795797262926,0.008403012350870874,0.004258718812301389,0.012848609121144891
3.791142,0.0001853789369193729,0.00846796992984532,0.004536537380838239,0.013189886247602927
3.793444,0.0001843795895505353,0.008608877908851417,0.0050591960547402975,0.013852453553142251
3.795746,0.00018338024218169768,0.008449981677206241,0.005268559328511772,0.013901921247899712
3.798047,0.0001823808948128601,0.00841250615087483,0.005544379202310948,0.014139266247998638
3.800349,0.000177883831653091,0.008411506803505994,0.0060535466867337,0.014642937321892785
3.80265,0.00016888970533355266,0.008465971235107641,0.005993585844603445,0.014628446785044637
3.804952,0.00015789688427633917,0.008411506803505994,0.006546224939570632,0.015115628627352962
3.807254,0.00015090145269447606,0.008294083487667577,0.006474771602698745,0.014919756543060797
3.809555000000001,0.00015140112637889485,0.008475465035111599,0.00704889666609594,0.015675762827586433
3.811857,0.00015639786322308282,0.008320066519257353,0.00754607198209264,0.016022536364573074
3.814159,0.00016239394743610834,0.008388022140338309,0.0075440732873549654,0.016094489375129382
3.81646,0.00016689101059587749,0.008377029319281097,0.007661496603193383,0.016205416933070357
3.818762,0.00016689101059587749,0.008132688887600305,0.008055739140199811,0.016355319038396
3.821063,0.00015989557901401435,0.008171663434984974,0.00807272804547005,0.016404287059469037
3.823365,0.00015040177901005727,0.0081271924770717,0.008161170287612178,0.01643876454369394
3.825667,0.0001459047158502881,0.008003273403335839,0.00811420096127681,0.016263379080462936
3.827968,0.00015190080006331365,0.007823390876945072,0.008637858982547708,0.016613150659556094
3.83027,0.00016239394743610834,0.007720957771639219,0.008558410866725121,0.01644176258580045
3.832572,0.00016888970533355266,0.007642509003185469,0.008502447414070214,0.016313846122589234
3.834873,0.0001678903579647151,0.007639011287394536,0.009111049961692309,0.01691795160705156
3.837175,0.00016189427375168955,0.007632015855812673,0.009064080635356941,0.016857990764921303
3.839476,0.00015439916848540762,0.007478116361011684,0.009065579656410196,0.01669809518590729
3.841778,0.00014840308427238212,0.007558563824203111,0.009066079330094614,0.016773046238570108
3.84408,0.00014390602111261292,0.007727453529536664,0.009067078677463451,0.01693843822811273
3.846381,0.00014190732637493777,0.00792382528751325,0.009076572477467407,0.017142305091355597
3.848683,0.00014190732637493777,0.00804774436124911,0.009069077372201128,0.017258729059825173
3.850984,0.00014290667374377536,0.008306575329778047,0.009593235067156444,0.01804271707067827
3.853286,0.00014440569479703174,0.008521435014078128,0.009459822193416626,0.018125662902291784
3.855588,0.00014640438953470692,0.008598884435163042,0.009500795435538964,0.01824608426023672
3.857889,0.0001474037369035445,0.008593887698318854,0.009612722340848777,0.01835401377607117
3.860191,0.00014840308427238212,0.008510941866705334,0.009075073456414154,0.017734418407391872
3.862493,0.0001474037369035445,0.008608378235166999,0.009264949456493294,0.01802073142856384
3.864794,0.0001454050421658693,0.008618871382539793,0.009085566603786949,0.017849843028492608
3.867096,0.00014190732637493777,0.0086243677930684,0.009065079982725776,0.017831355102169114
3.869397,0.00013890928426842498,0.00863735930886329,0.009065079982725776,0.01784134857585749
3.871699,0.0001374102632151686,0.008777767614184969,0.009065079982725776,0.01798025786012591
3.874001,0.0001354115684774934,0.008841226172106158,0.009129537888015805,0.018106175628599445
3.876302,0.00013241352637098064,0.008604880519376067,0.008503446761439052,0.0172407408071861
3.878604,0.0001279164632112115,0.008668838750981673,0.008565406298306981,0.017362161512499863
3.880906,0.0001254180947891175,0.00878076565629148,0.008558410866725121,0.01746459461780572
3.883207,0.0001269171158423739,0.008861712793167328,0.008557411519356281,0.017546041428365983
3.885509,0.00013141417900214305,0.008825736287889173,0.008557411519356281,0.017514561986247595
3.88781,0.0001354115684774934,0.008837728456315226,0.008557411519356281,0.017530551544149002
3.890112,0.00013441222110865579,0.008856716056323141,0.008556911845671863,0.01754804012310366
3.892414,0.00013141417900214305,0.00863286224570352,0.00855441347724977,0.017318689901955432
3.894715,0.00013141417900214305,0.00884022682473732,0.008572401729888846,0.01754404273362831
3.897017,0.00013591124216191222,0.008805749340512422,0.008830733024733363,0.017772393607407698
3.899319,0.00014090797900610016,0.008734795677324953,0.008561408908831631,0.017437112565162685
3.90162,0.00013990863163726254,0.008816242487885217,0.00913003756170022,0.0180861886812227
3.903922,0.00013141417900214305,0.008777767614184969,0.00904609238271786,0.017955274175904968
3.906223,0.00012242005268260474,0.008795755866824047,0.009505292498698734,0.018423468418205385
3.908525,0.00011892233689167317,0.00886121311948291,0.009121543109065102,0.018101678565439684
3.910827,0.00012042135794492956,0.008967143940579694,0.009600730172422724,0.018688295470947344
3.913128,0.00012291972636702356,0.00893516482477689,0.00953677194081712,0.018594856491961038
3.91543,0.00012291972636702356,0.008888195498441522,0.010047938119977548,0.01905905334478609
3.917732,0.00012042135794492956,0.009041595319558093,0.010065926372616623,0.019227943050119645
3.920033,0.00011792298952283559,0.008849720624741276,0.010083414951571279,0.0190510585658354
3.922335,0.00011542462110074162,0.008969142635317371,0.010396210678017449,0.019480777934435558
3.924636,0.00011392560004748523,0.008921673635297583,0.0105890847202031,0.01962468395554817
3.926938,0.00011392560004748523,0.008965644919526438,0.010533620941232615,0.019613191460806537
3.92924,0.00011492494741632283,0.008987130887956446,0.011160711415178205,0.02026276725055097
3.931541,0.00011492494741632283,0.008992127624800634,0.01110824567831423,0.020215298250531186
3.933843,0.00011392560004748523,0.008893192235285709,0.01126914060469708,0.020276258440030274
3.936145,0.00011242657899422883,0.008966644266895274,0.011626906962740937,0.02070597780863044
3.938446,0.00011142723162539126,0.009003120445857845,0.011571443183770451,0.020685990861253688
3.940748,0.00011242657899422883,0.008947156993202943,0.012092103162934836,0.02115168673513201
3.943049,0.00011392560004748523,0.009012114572177385,0.0121070933734674,0.02123313354569227
3.945351,0.00011292625267864763,0.009112049309061144,0.012127080320844152,0.021352055882583945
3.947653,0.00010992821057213488,0.009014612940599478,0.012410395299909607,0.021534936451081226
3.949954,0.00010643049478120332,0.008949655361625035,0.012627253678947369,0.021683339535353605
3.952256,0.00010493147372794693,0.0090470917300867,0.012639245847373415,0.021791269051188063
3.954558,0.00010493147372794693,0.008995625340591566,0.012636247805266905,0.021736804619586412
3.956859,0.00010593082109678452,0.009028104130078788,0.012635748131582485,0.021769783082758055
3.959161,0.00010543114741236572,0.00908806497220904,0.012635748131582485,0.021829244251203892
3.961462000000001,0.00010343245267469052,0.009067578351147873,0.012639745521057837,0.0218107563248804
3.963764,0.00010043441056817776,0.00923347001437491,0.0126627305105411,0.021996634935484188
3.966066000000001,9.593734740840864e-05,0.009173009498560238,0.012253497763002106,0.02152244460897075
3.968367,9.493800003957104e-05,0.009069077372201128,0.012129578689266248,0.021293594061506944
3.970669,9.993473688375899e-05,0.009086565951155786,0.012180545405076964,0.021367046093116508
3.972971,0.00010942853688771607,0.009201490898572107,0.011543461457443,0.020854380892902827
3.975272,0.0001159242947851604,0.00929143216176749,0.011654888689068391,0.02106224514562104
3.977574,0.00011242657899422883,0.009145027772232785,0.011091756446728407,0.020349210797955423
3.979875,0.00010193343162143415,0.009143029077495108,0.01065154393075545,0.019896506439871998
3.982177,9.094061056422068e-05,0.00925495598280492,0.010459169562254214,0.019805066155623358
3.984479,8.444485266677633e-05,0.00924696120385422,0.010090910056837562,0.01942231611335856
3.98678,8.194648424468236e-05,0.009207986656469552,0.00936288549863938,0.018652818639353613
3.989082,8.194648424468236e-05,0.0093448972460003,0.009090563340631136,0.018517407070876117
3.991384,8.294583161351995e-05,0.00939486461444218,0.008529929466713247,0.01800773991276895
3.993685,8.244615792910116e-05,0.009427843077613822,0.008161669961296596,0.017671959196839518
3.995987,7.894844213816959e-05,0.009423346014454052,0.007543573613670545,0.01704586807026277
3.998288,7.295235792514406e-05,0.009396863309179855,0.0071068588134885185,0.01657667448059352
4.00059,6.695627371211852e-05,0.009351393003897744,0.0070054250555515035,0.01642377433316137
