Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,all
3.588599,0.0643697496827829,3.388003521314848e-05,0.008375808606857205,0.07277943832485326
3.590901,0.0638588668094669,3.4848036219238426e-05,0.008395941968760435,0.07228965681444657
3.593203,0.0631853172374417,3.427862386271493e-05,0.008295935269470617,0.07151553113077502
3.595504,0.06246799191775164,3.416474139141022e-05,0.008180085924748745,0.0706822425838918
3.597806,0.0619396982357053,3.5075801161847827e-05,0.008132557988452596,0.07010733202531974
3.600108,0.06111442590188713,3.5872978460980734e-05,0.008151041074789988,0.06930133995513807
3.602409,0.06077416895412846,3.547438981141429e-05,0.008128267271981416,0.06893791061592129
3.604711,0.060286666309678924,3.433556509836728e-05,0.00803783217097346,0.06835883404575074
3.607012,0.05954297605105434,3.331062285662497e-05,0.007934524920551963,0.06751081159446293
3.609314,0.058909720064947935,3.302591667836322e-05,0.007855971803618047,0.06679871778524435
3.611616,0.05841724290371829,3.3082857914015564e-05,0.007864553236560407,0.06631487899819273
3.613917,0.057789956337748014,3.2855092971406164e-05,0.007775108300891955,0.06559791973161137
3.616219,0.05728106327114404,3.2285680614882663e-05,0.007756295159441396,0.06506964411120032
3.618521,0.05670501422800876,3.177320949401151e-05,0.007787650395192328,0.0645244378326951
3.620822,0.05593296922373764,3.171626825835916e-05,0.007643746365851203,0.0636084318578472
3.623124,0.05547282642157862,3.205791567227326e-05,0.007735831742424997,0.0632407160796759
3.625425,0.05527036358862865,3.234262185053501e-05,0.007452974510440262,0.06275568072091944
3.627727,0.0544868771957633,3.217179814357796e-05,0.007531857682487346,0.06205090667639423
3.630029,0.05383820020763859,3.171626825835916e-05,0.007576745177878156,0.06144666165377511
3.632330000000001,0.053391986052463855,3.1203797137488016e-05,0.00754439977678772,0.06096758962638906
3.634632,0.053094012497336016,3.07482672522692e-05,0.007490270738228214,0.0606150315028165
3.636934,0.052606012401208456,3.034967860270275e-05,0.007365509905450816,0.06000187198526196
3.639235,0.05202498884129308,3.0178854895745698e-05,0.007459905667816785,0.05951507336400561
3.641537000000001,0.051330048847113466,3.0064972424440998e-05,0.0073839929917882095,0.058744106811326115
3.643838,0.05102361861345947,3.0178854895745698e-05,0.0072305173641652185,0.058284314832520424
3.64614,0.050674904987174633,3.046356107400745e-05,0.0072780453004613705,0.05798341384871001
3.648442,0.050184915084335036,3.0691326016616855e-05,0.0072305173641652185,0.057446123774516876
3.650743,0.04953773045124436,3.034967860270275e-05,0.007196521687508946,0.056764601817356014
3.653045,0.0490646539054571,2.9267795125308087e-05,0.007212034277827827,0.056305955978410226
3.655347,0.04872041734427435,2.807202917660873e-05,0.007097505153558628,0.05584599452700959
3.657648000000001,0.04821699624612849,2.7331793113128174e-05,0.0070760515712027265,0.05532037961044434
3.65995,0.04776729992920768,2.727485187747583e-05,0.006962512612273032,0.05475708739335819
3.662251,0.047193738144462434,2.7331793113128174e-05,0.007069450468939372,0.054290520406514935
3.664553,0.04682462899937921,2.693320446356173e-05,0.00690343274701601,0.05375499495085879
3.666855,0.046330162031437534,2.619296840008117e-05,0.006913664455524209,0.05327001945536182
3.669156,0.04576406202186245,2.579437975051472e-05,0.006902442581676507,0.05269229898328946
3.671458,0.04538052677811693,2.619296840008117e-05,0.006908713628826693,0.052315433375343716
3.673759,0.04508106086795506,2.699014569921408e-05,0.006877028337962592,0.051985079351616864
3.676061,0.04460450216042172,2.738873434878053e-05,0.0068384118897219705,0.051470302784492473
3.678363,0.0439244857165824,2.7104028170518774e-05,0.006754907946090536,0.05070649769084346
3.680664,0.04365536435877913,2.647767457834293e-05,0.0067133210018314035,0.05039516303518888
3.682966,0.04312358851498672,2.596520345747177e-05,0.006723552710339603,0.04987310642878379
3.685268,0.042655983937657564,2.573743851486237e-05,0.006654241136574383,0.0493359625127468
3.687569,0.042223200977789074,2.5680497279210016e-05,0.0066770149393829544,0.04892589641445124
3.689871,0.04187946186828435,2.5680497279210016e-05,0.006626846562181461,0.04853198892774502
3.692172,0.04129943321172498,2.562355604355767e-05,0.006669753726893265,0.04799481049466181
3.694474,0.041053692082788175,2.5395791100948262e-05,0.006646979924084692,0.04772606779797381
3.696776,0.04074029752564203,2.4997202451381812e-05,0.0065100070521200894,0.047275301780213504
3.699077,0.04019658284157738,2.448473133051066e-05,0.006461819005597602,0.046682886578505486
3.701379,0.03970261332531369,2.391531897398716e-05,0.006500105398725057,0.04622663404301275
3.703681,0.039564321758827,2.351673032442071e-05,0.006477661651029651,0.04606550014018107
3.705982,0.03922356735939032,2.3402847853116007e-05,0.006455547958447415,0.04570251816569085
3.708284,0.03851519616990444,2.368755403137776e-05,0.006377985006853003,0.04491686873078882
3.710585,0.03850823184641231,2.425696638790126e-05,0.006390197046040207,0.04492268585884042
3.712887,0.03794412164354926,2.4598613801815365e-05,0.0063855762744558595,0.04435429653180693
3.715189,0.037789911623366236,2.442779009485831e-05,0.006409010187490767,0.04422334960095186
3.71749,0.037418812671570975,2.391531897398716e-05,0.006249593567830758,0.04369232155837572
3.719792,0.03716710212249804,2.334590661746365e-05,0.0061548677503516225,0.043345315779467125
3.722094,0.03664676766729985,2.3004259203549553e-05,0.006232430701946038,0.04290220262844944
3.724395,0.03625029867992608,2.2947317967897206e-05,0.006227479875248521,0.0425007258731425
3.726697,0.0362254260960256,2.3232024146158953e-05,0.006224839434343179,0.04247349755451493
3.728998,0.03590257995699727,2.3744495267030107e-05,0.006193484198592247,0.042119808650856544
3.7313,0.03545387854343248,2.414308391659656e-05,0.006151897254333114,0.04162991888168219
3.733602,0.035137001824540284,2.425696638790126e-05,0.0061393551600327405,0.04130061395096092
3.735903,0.034968365705694976,2.408614268094421e-05,0.006124172624827026,0.04111662447320295
3.738205,0.034541552165962615,2.397226020963951e-05,0.006082585680567893,0.04064811010674015
3.740507,0.03438385998403352,2.408614268094421e-05,0.0060023822880681385,0.0404103284147826
3.742808,0.03402271006579845,2.420002515224891e-05,0.006029776862461058,0.04007668695341175
3.74511,0.03375010654624911,2.397226020963951e-05,0.006071693861833358,0.03984577266829211
3.747411,0.033380997401165874,2.334590661746365e-05,0.006023505815310871,0.03942784912309421
3.749713,0.033360601882367474,2.2719553025287803e-05,0.006069053420928016,0.039452374856320784
3.752015,0.03311585565678669,2.23779056113737e-05,0.0059390117063399354,0.039077245268738
3.754316,0.032740279639889326,2.23779056113737e-05,0.005860788644519185,0.03862344619001989
3.756618,0.03231844061693706,2.23779056113737e-05,0.0059749877136752155,0.03831580623622365
3.75892,0.03217815924373832,2.2207081904416645e-05,0.005939341761453103,0.03813970808709584
3.761221,0.031822978745639365,2.1865434490502545e-05,0.005898744982533473,0.037743589162663335
3.763523,0.03168916424425473,2.158072831224079e-05,0.005857158038274342,0.03756790301084132
3.765824,0.031543410902597886,2.135296336963139e-05,0.005784215858264274,0.03734897972423179
3.768126,0.031040487256130032,2.129602213397904e-05,0.005827453078089247,0.036889236356353265
3.770428,0.030769873543292726,2.140990460528374e-05,0.0058584782587270115,0.03664976170662502
3.772729,0.03072908250569593,2.158072831224079e-05,0.005863429085424528,0.036614092319432696
3.775031,0.03036246061900275,2.1694610783545488e-05,0.005736687921968122,0.03612084315175442
3.777333,0.030095826519589523,2.1751552019197838e-05,0.0056881698203324685,0.03580574789194118
3.779634,0.0299873820537834,2.1694610783545488e-05,0.005747909795815825,0.03575698646038277
3.781936,0.029930175110812283,2.158072831224079e-05,0.005634040781772961,0.03558579662089748
3.784237,0.02981576122487004,2.152378707658844e-05,0.0056776080567111035,0.03551489306865773
3.786539,0.029499381957655838,2.140990460528374e-05,0.005546576176783518,0.035067368039044644
3.788841000000001,0.02905615251254916,2.129602213397904e-05,0.005550536838141529,0.03462798537282467
3.791142,0.029053665254159113,2.112519842702199e-05,0.0055934440028533325,0.03466823445543946
3.793444,0.028906419557468224,2.1011315955717287e-05,0.0056865195447666295,0.034613950418190584
3.795746,0.028811903738646377,2.0897433484412587e-05,0.005581562018779296,0.03441436319091008
3.798047,0.02837514116535382,2.078355101310789e-05,0.005556807885291715,0.03395273260165864
3.800349,0.02833086796601095,2.0271079892236733e-05,0.005556147775065382,0.033907286820968566
3.80265,0.028297041251906293,1.9246137650494425e-05,0.005592123782400663,0.03390841117195745
3.804952,0.027956286852469616,1.7993430466142717e-05,0.005556147775065382,0.03353042805800114
3.807254,0.02779411760543844,1.7196253167009813e-05,0.005478584823470968,0.033289898682076415
3.809555000000001,0.02747027656305409,1.7253194402662163e-05,0.00559839482955085,0.033085924587007605
3.811857,0.027301142992530787,1.782260675918567e-05,0.005495747689355689,0.032814713288645665
3.814159,0.02735088816033176,1.850590158701387e-05,0.005540635184746498,0.03291002924666527
3.81646,0.02707181776896829,1.9018372707885025e-05,0.005533373972256809,0.03262421011393299
3.818762,0.02707529993071436,1.9018372707885025e-05,0.005371977021917793,0.03246629532534003
3.821063,0.02680568112123308,1.822119540875212e-05,0.005397721320744875,0.032221623637386704
3.823365,0.026472388496966547,1.7139311931357466e-05,0.00536834641567295,0.031857874224570856
3.825667,0.026370908354652563,1.662684081048631e-05,0.005286492747607355,0.031674027943070414
3.827968,0.02638782171170489,1.7310135638314513e-05,0.0051676729068669755,0.03157280475421018
3.83027,0.02616446590827852,1.850590158701387e-05,0.0051000116086675935,0.031282983418533125
3.832572,0.02590380122900141,1.9246137650494425e-05,0.005048192955900262,0.03097124032255217
3.834873,0.02556503663627677,1.9132255179189725e-05,0.005045882570108086,0.03063005146156405
3.837175,0.025457089622148658,1.844896035136152e-05,0.00504126179852374,0.03051680038102376
3.839476,0.02531929550733996,1.7594841816576267e-05,0.004939604823668082,0.03027649517282462
3.841778,0.025277509566387142,1.6911546988748066e-05,0.0049927436968880854,0.030287164810263976
3.84408,0.025131756224730285,1.6399075867876912e-05,0.005104302325138774,0.030252457625736938
3.846381,0.025060123183096885,1.6171310925267505e-05,0.005234013984613688,0.030310308478635837
3.848683,0.02471837388030419,1.6171310925267505e-05,0.005315867652679282,0.030050412843908737
3.850984,0.02475667765951094,1.6285193396572212e-05,0.00548683620130016,0.03025979905420767
3.853286,0.024632314740008505,1.645601710352926e-05,0.005628759899962279,0.030277530657074312
3.855588,0.0245656562151552,1.6683782046138662e-05,0.005679918442503276,0.030262258439704613
3.857889,0.024453729587603,1.6797664517443366e-05,0.005676617891371599,0.03014714514349205
3.860191,0.024431344262092567,1.6911546988748066e-05,0.005621828742585757,0.03007008455166707
3.862493,0.024418907970142324,1.6797664517443366e-05,0.005686189489653461,0.030121895124313233
3.864794,0.02427066737009542,1.656989957483396e-05,0.0056931206470299854,0.02998035791670024
3.867096,0.02410899557474225,1.6171310925267505e-05,0.00569675125327483,0.029821918138942357
3.869397,0.023871711124331608,1.5829663511353405e-05,0.00570533268621719,0.02959287347406015
3.871699,0.02380654495451233,1.5658839804396355e-05,0.005798078173017319,0.029620281967334045
3.874001,0.023791621404172042,1.543107486178695e-05,0.0058399951723896205,0.02964704765142345
3.876302,0.02372546033099674,1.5089427447872849e-05,0.005683879103861289,0.029424428862305906
3.878604,0.023432958744327013,1.4576956327001693e-05,0.005726126158346757,0.029173661859000773
3.880906,0.023189704873780245,1.4292250148739945e-05,0.005800058503696325,0.029004055627625314
3.883207,0.023335955667115108,1.4463073855696995e-05,0.005853527432029496,0.029203946173000307
3.885509,0.023076285891194023,1.4975544976568149e-05,0.0058297634638814185,0.028921024900052012
3.88781,0.02316881190330384,1.543107486178695e-05,0.005837684786597445,0.02902192776476307
3.890112,0.022956897488471687,1.531719239048225e-05,0.005850226880897819,0.028822441561759986
3.892414,0.02288874660858435,1.4975544976568149e-05,0.005702362190198681,0.0286060843437596
3.894715,0.022570874986336125,1.4975544976568149e-05,0.0058393350621632825,0.028425185593475975
3.897017,0.02270070987429667,1.54880160974393e-05,0.005816561259354711,0.028532759149748826
3.899319,0.022531078852095345,1.6057428453962805e-05,0.005769693433284895,0.0283168297138342
3.90162,0.022332595632569452,1.5943545982658105e-05,0.005823492416731232,0.02817203159528335
3.903922,0.022258475332546004,1.4975544976568149e-05,0.005798078173017319,0.02807152905053989
3.906223,0.02236244273325004,1.395060273482584e-05,0.005809960157091357,0.028186353493076226
3.908525,0.022122671024449345,1.3552014085259387e-05,0.005853197376916328,0.02798942041545093
3.910827,0.021970450810978363,1.372283779221644e-05,0.005923169060907885,0.027907342709678463
3.913128,0.021989851426420744,1.4007543970478193e-05,0.00590204553366515,0.027905904504056372
3.91543,0.02168093393437669,1.4007543970478193e-05,0.005871020353027385,0.027565961831374552
3.917732,0.021617757571269457,1.372283779221644e-05,0.005972347272769875,0.027603827681831547
3.920033,0.02162322953972756,1.3438131613954687e-05,0.005845606109313471,0.027482273780654987
3.922335,0.021555078659840226,1.3153425435692935e-05,0.0059244892813605544,0.027492721366636472
3.924636,0.021440167322219976,1.2982601728735885e-05,0.005893134045609622,0.027346283969558332
3.926938,0.02130038340069924,1.2982601728735885e-05,0.005922178895568382,0.027235544897996358
3.92924,0.021139706508702092,1.3096484200040585e-05,0.005936371265434594,0.027089174258336724
3.931541,0.021138214153668063,1.3096484200040585e-05,0.005939671816566271,0.02709098245443437
3.933843,0.02125959236310244,1.2982601728735885e-05,0.005874320904159062,0.027146895868990238
3.936145,0.021101402729495337,1.2811778021778835e-05,0.0059228390057947155,0.02703705351331184
3.938446,0.02100091749053737,1.2697895550474131e-05,0.0059469330290559605,0.02696054841514381
3.940748,0.020845712566998333,1.2811778021778835e-05,0.005909966856381176,0.026768491201401286
3.943049,0.02077358207368692,1.2982601728735885e-05,0.005952874021092979,0.026739438696508636
3.945351,0.020827804306589974,1.2868719257431185e-05,0.006018885043726524,0.02685955806957393
3.947653,0.020722344550851916,1.2527071843517086e-05,0.005954524296658817,0.026689395919354247
3.949954,0.020457202806472726,1.212848319395063e-05,0.005911617131947014,0.026380948421613686
3.952256,0.0204203913823,1.195765948699358e-05,0.00597597787901472,0.026408326920801712
3.954558,0.020416411768875924,1.195765948699358e-05,0.005941982202358445,0.02637035163072136
3.956859,0.020351743050734655,1.207154195829828e-05,0.005963435784714346,0.0263272503774073
3.959161,0.020324880660122127,1.2014600722645927e-05,0.006003042398294472,0.026339937659139244
3.961462000000001,0.020131371957376337,1.1786835780036528e-05,0.0059895101386545965,0.02613266893181097
3.963764,0.019904036540525884,1.1445188366122425e-05,0.006099088436226278,0.026014570165118288
3.966066000000001,0.01997666448551531,1.0932717245251272e-05,0.0060591517675329856,0.02604674897029354
3.968367,0.01994532502980069,1.081883477394657e-05,0.005990500303994099,0.02594664416856874
3.970669,0.019941842868054626,1.1388247130470075e-05,0.00600205223295497,0.02595528334814006
3.972971,0.019922939704290252,1.2470130607864733e-05,0.0060779649089835455,0.026013374743881663
3.975272,0.01960407317868601,1.3210366671345285e-05,0.006137374829353734,0.025754658374711088
3.977574,0.019582185304853582,1.2811778021778835e-05,0.006040668681195593,0.02563566576407095
3.979875,0.019598601210227905,1.1616012073079475e-05,0.006039348460742921,0.025649565683043902
3.982177,0.01965481324984301,1.0363304888727768e-05,0.006113280806092491,0.025778457360824226
3.984479,0.019534927395442655,9.623068825247213e-06,0.006107999924281808,0.02565255038854971
3.98678,0.01936032185646124,9.338362646985462e-06,0.006082255625454725,0.025451915844562942
3.989082,0.019283714298047736,9.338362646985462e-06,0.00617269072646268,0.0254657433871574
3.991384,0.01920611183627821,9.452245118290162e-06,0.006205696237779453,0.02542126031917596
3.993685,0.019257846810791228,9.395303882637812e-06,0.006227479875248521,0.025494721989922385
3.995987,0.019172782573851563,8.996715233071359e-06,0.006224509379230013,0.025406288668314646
3.998288,0.019022552167092616,8.313420405243153e-06,0.006207016458232122,0.025237882045729985
4.00059,0.018998674486548156,7.63012557741495e-06,0.00617698144293386,0.025183286055059432
