Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,CO_NH3_10K,all
3.604711,0.060009185089834376,0.01001415748080972,0.00029858272156488616,0.07032192529220897
3.607012,0.0592689178116594,0.009953747709614168,0.0002896698045032478,0.06951233532577683
3.609314,0.05863857651057796,0.009891852452241678,0.00028719399420834823,0.06881762295702801
3.611616,0.05814836607218786,0.00982550073633837,0.0002876891562673281,0.06826155596479355
3.613917,0.0575239667158142,0.009754692561904242,0.0002857085080314085,0.06756436778574984
3.616219,0.05701741592947775,0.009677942442762356,0.0002807568874416094,0.06697611525968172
3.618521,0.05644401826517901,0.00959574554097169,0.00027630042891079023,0.06631606423506149
3.620822,0.055675526749642185,0.009509092180650209,0.0002758052668518103,0.0654604241971442
3.623124,0.05521750184508578,0.00942392430650566,0.00027877623920568976,0.06492020239079713
3.625425,0.05501597088708095,0.009350640321776635,0.0002812520495005893,0.06464786325835818
3.627727,0.05423609064418759,0.009294191847052923,0.00027976656332364964,0.06381004905456418
3.630029,0.05359039931927778,0.009240219182624116,0.0002758052668518103,0.06310642376875371
3.632330000000001,0.0531462389523728,0.009167430359954069,0.00027134880832099123,0.06258501812064787
3.634632,0.052849636879043836,0.009072854406688905,0.0002673875118491519,0.062189878797581886
3.636934,0.05236388289918455,0.00899214299107518,0.0002639213774362925,0.061619947267696026
3.639235,0.051785533614296005,0.008962928429595366,0.00026243589125935266,0.06101089793515072
3.641537000000001,0.05109379221790106,0.008976792967246803,0.00026144556714139295,0.06033203075228926
3.643838,0.050788772389569456,0.008979268777541703,0.00026243589125935266,0.060030477058370516
3.64614,0.050441663786224535,0.008921829978700032,0.00026491170155425224,0.05962840546647881
3.648442,0.049953929158129316,0.008810418515429552,0.00026689234979017194,0.05903124002334905
3.650743,0.04930972331939646,0.008675239273328035,0.0002639213774362925,0.058248883970160786
3.653045,0.04883882420130657,0.00854352616563938,0.0002545132983156741,0.05763686366526163
3.655347,0.04849617205649246,0.008429638892074001,0.000244114895077096,0.05716992584364356
3.657648000000001,0.04799506805280479,0.008345956504106397,0.00023767778831035717,0.05657870234522155
3.65995,0.04754744155148695,0.008293469325854525,0.0002371826262513773,0.05607809350359285
3.662251,0.04697651969748312,0.008257322495548992,0.00023767778831035717,0.05547151998134247
3.664553,0.04660910944972002,0.008222165989361421,0.00023421165389749785,0.05506548709297893
3.666855,0.04611691836309399,0.008180077214348125,0.00022777454713075894,0.05452477012457287
3.669156,0.045553423939974864,0.008127094874037276,0.00022430841271789962,0.05390482722673003
3.671458,0.045171653992501344,0.008062723806369888,0.00022777454713075894,0.05346215234600199
3.673759,0.044873566432995435,0.007995876928407598,0.00023470681595647773,0.05310415017735951
3.676061,0.04439920118049268,0.007938933291624909,0.00023817295036933706,0.052576307422486916
3.678363,0.043722314645867136,0.007895854192493659,0.00023569714007443755,0.051853865978435235
3.680664,0.04345443197195902,0.007854755741598324,0.0002302503574256585,0.051539438070983004
3.682966,0.042925103730909485,0.007801773401287473,0.0002257938988948393,0.0509526710310918
3.685268,0.04245965139546837,0.007735421685384165,0.00022381325065891963,0.05041888633151146
3.687569,0.042028860404155835,0.0076675844833039184,0.0002233180885999397,0.0499197629760597
3.689871,0.041686703421400725,0.00760866019828531,0.0002233180885999397,0.049518681708285966
3.692172,0.04110934446063015,0.007558153668269356,0.00022282292654095986,0.04889032105544047
3.694474,0.04086473440349408,0.007510618110607287,0.00022084227830504018,0.048596194792406414
3.696776,0.04055278230633673,0.007462092228827255,0.00021737614389218083,0.04823225067905616
3.699077,0.04001157017587169,0.007411585698811305,0.00021291968536136166,0.047636075560044365
3.701379,0.03951987425130463,0.007360088844677394,0.00020796806477156252,0.04708793116075359
3.703681,0.03938221919890823,0.0073056210181896035,0.0002045019303587032,0.04689234214745653
3.705982,0.03904303318850698,0.007246696733170994,0.0002035116062407433,0.04649324152791872
3.708284,0.03833792241651959,0.007181335341385645,0.0002059874165356429,0.04572524517444088
3.710585,0.03833099014769388,0.007110032004892539,0.00021093903712544198,0.04565196118971186
3.712887,0.037769476372810654,0.0070372431822224935,0.00021391000947932148,0.04502062956451247
3.715189,0.03761597613452688,0.006964949521611425,0.00021242452330238172,0.04479335017944069
3.71749,0.037246585238527884,0.00688819940246954,0.00020796806477156252,0.04434275270576898
3.719792,0.03699603323668404,0.006799565393912134,0.00020301644418176346,0.04399861507477793
3.722094,0.03647809372299105,0.006695086199467373,0.00020004547182788401,0.04337322539428631
3.724395,0.03608344956198406,0.0065826844120789344,0.00019955030976890408,0.0428656842838319
3.726697,0.03605869145903506,0.006469292300572535,0.00020202612006380358,0.0427300098796714
3.728998,0.0357373312827571,0.006359366323478994,0.0002064825785946228,0.042303180184830716
3.7313,0.03529069510555722,0.0062514209946213746,0.00020994871300748216,0.041752064813186066
3.733602,0.03497527687398702,0.006144465989881713,0.00021093903712544198,0.041330681900994176
3.735903,0.03480741693599283,0.006034540012788173,0.00020945355094850228,0.041051410499729504
3.738205,0.034382567889388066,0.005918672090986872,0.00020846322683054243,0.04050970320720548
3.740507,0.03422560151669144,0.005794881576241896,0.00020945355094850228,0.04022993664388183
3.742808,0.03386611386187202,0.005669110413260997,0.00021044387506646207,0.03974566815019948
3.74511,0.03359476505355103,0.00554878603292888,0.00020846322683054243,0.03935201431331045
3.747411,0.03322735480578793,0.005436879407599421,0.00020301644418176346,0.03886725065756911
3.749713,0.033207053161369765,0.0053269534305058815,0.0001975696615329844,0.038731576253408624
3.752015,0.03296343342835165,0.005212075832822541,0.00019459868917910493,0.0383701079503533
3.754316,0.032589586073821813,0.005094227262785322,0.00019459868917910493,0.037878412025786234
3.756618,0.032169688647806845,0.004980339989219942,0.00019459868917910493,0.03734462732620589
3.75892,0.032030052947174516,0.004875365632716201,0.00019311320300216517,0.03709853178289288
3.761221,0.03167650723706285,0.00477831386915614,0.0001901422306482857,0.03664496333686728
3.763523,0.03154330864319725,0.004682747591773015,0.00018766642035338615,0.03641372265532365
3.765824,0.031398226159916144,0.004587676476448874,0.00018568577211746656,0.03617158840848248
3.768126,0.03089761731828745,0.004502013440245349,0.00018519061005848665,0.03558482136859128
3.770428,0.030628249158202375,0.004434176238165101,0.00018618093417644644,0.035248606330543934
3.772729,0.03058764586936603,0.004387631004620989,0.00018766642035338615,0.035162943294340415
3.775031,0.030222711431897836,0.004358416443141174,0.000188656744471346,0.034769784619510365
3.777333,0.0299573045682846,0.0043420760951948375,0.0001891519065303259,0.034488532570009764
3.779634,0.02984935923942698,0.00434158093313586,0.000188656744471346,0.03437959691703419
3.781936,0.029792415602644288,0.004360397091377095,0.00018766642035338615,0.034340479114374774
3.784237,0.02967852832907892,0.004402485866390387,0.00018717125829440626,0.034268185453763714
3.786539,0.029363605259567688,0.004468837582293696,0.00018618093417644644,0.03401862377603783
3.788841000000001,0.028922415865016586,0.0045609377252639575,0.00018519061005848665,0.03366854420033903
3.791142,0.028919940054721687,0.0046787862953011775,0.0001837051238815469,0.03378243147390442
3.793444,0.02877337208526364,0.004822878454464332,0.00018271479976358703,0.033778965339491554
3.795746,0.02867929129405745,0.004993214202753421,0.00018172447564562724,0.033854229972456504
3.798047,0.02824453900627309,0.005183356433401706,0.00018073415152766744,0.03360862959120246
3.800349,0.02820046958302388,0.0053834019052295895,0.00017627769299684824,0.03376014918125032
3.80265,0.02816679856301325,0.005581466728821554,0.00016736477593520983,0.033915630067770014
3.804952,0.02782761255261201,0.005765667014762082,0.00015647121063765184,0.03374975077801174
3.807254,0.027666189721384557,0.005923623711576673,0.00014953894181193308,0.033739352374773164
3.809555000000001,0.027343839220988632,0.006043452929849811,0.00015003410387091296,0.033537326254709364
3.811857,0.027175484120935463,0.006117232076637818,0.00015498572446071202,0.033447701922033994
3.814159,0.027225000326833452,0.006138524045173954,0.000160927669168471,0.03352445204117588
3.81646,0.026947214411745725,0.00610732883545822,0.0001653841276992902,0.03321992737490324
3.818762,0.02695068054615858,0.006033549688670213,0.0001653841276992902,0.03314961436252808
3.821063,0.026682302710191477,0.005927089845989532,0.00015845185887357146,0.03276784441505458
3.823365,0.026350544130674933,0.005797852548595776,0.00014904377975295314,0.032297440459023656
3.825667,0.026249531070643036,0.00565524587560956,0.00014458732122213394,0.032049364267474734
3.827968,0.026266366580648348,0.005508677906151507,0.00015052926592989287,0.031925573752729745
3.83027,0.02604403881616637,0.005368547043460193,0.000160927669168471,0.03157351352879503
3.832572,0.025784573897260896,0.005244261366656235,0.00016736477593520983,0.031196200039852337
3.834873,0.02544736853509557,0.005141267658388414,0.00016637445181725,0.03075501064530124
3.837175,0.02533991836829693,0.005055604622184889,0.0001604325071094911,0.030555955497591318
3.839476,0.025202758477959497,0.004981825475396883,0.00015300507622479243,0.03033758902958117
3.841778,0.025161164865005185,0.0049204253800833745,0.0001470631315170335,0.030228653376605588
3.84408,0.025016082381724068,0.004874870470657221,0.00014260667298621432,0.030033559525367508
3.846381,0.02494477904523096,0.004847636557413325,0.00014062602475029462,0.02993304162739458
3.848683,0.02460460271071177,0.0048332768577029105,0.00014062602475029462,0.02957850559316497
3.850984,0.02464273018925322,0.004824363940641271,0.0001416163488682545,0.029608710478762745
3.853286,0.02451893967450824,0.004812480051225753,0.00014310183504519423,0.029474521560779187
3.855588,0.024452587958604933,0.004795149379161456,0.0001450824832811139,0.0293928198210475
3.857889,0.024341176495334453,0.0047684106279765395,0.00014607280739907367,0.029255659930710068
3.860191,0.02431889420268036,0.004732263797671007,0.0001470631315170335,0.029198221131868395
3.862493,0.02430651515120586,0.004689679860598734,0.00014607280739907367,0.02914226781920367
3.864794,0.024158956857629848,0.004644124951172583,0.00014409215916315403,0.028947173967965582
3.867096,0.023998029188461376,0.004595103907333572,0.00014062602475029462,0.028733759120545238
3.869397,0.02376183688632796,0.004539150594668842,0.00013765505239641518,0.02843864253339322
3.871699,0.02369697065660159,0.004473789202883494,0.0001361695662194755,0.028306929425704563
3.874001,0.023682115794832197,0.004398524569918547,0.0001341889179835558,0.028214829282734295
3.876302,0.023616259240987862,0.0043133566957740035,0.00013121794562967636,0.028060833882391542
3.878604,0.02332510395030768,0.004221256552803739,0.00012676148709885715,0.02767312199021028
3.880906,0.0230829697034665,0.0041291564098334755,0.0001242856768039576,0.02733641179010393
3.883207,0.0232285473488066,0.004043988535688932,0.0001257711629808973,0.027398307047476426
3.885509,0.02297007275401908,0.003968723902723985,0.00013022762151171653,0.027069024278254784
3.88781,0.023062172896989343,0.003899896376525778,0.0001341889179835558,0.02709625819149868
3.890112,0.022851233859863904,0.0038365156329763493,0.000133198593865596,0.026820948086705848
3.892414,0.022783396657783655,0.0037766010238397788,0.00013022762151171653,0.02669022530313515
3.894715,0.02246698810209549,0.00371718157676219,0.00013022762151171653,0.0263143973003694
3.897017,0.02259622539948925,0.0036582572917435814,0.00013468408004253574,0.02638916677127536
3.899319,0.0224273751373771,0.003600323330842931,0.00013963570063233482,0.02616733416885237
3.90162,0.022229805475844112,0.003545360342296161,0.000138645376514375,0.02591381119465465
3.903922,0.02215602632905611,0.0034953489743391897,0.00013022762151171653,0.025781602924907016
3.906223,0.02225951519938291,0.0034512795510899786,0.00012131470445007814,0.02583210945492297
3.908525,0.0220208470869546,0.003413152072548525,0.00011784857003721875,0.02555184772954034
3.910827,0.021869327496906742,0.0033809665387148306,0.0001193340562141585,0.02536962809183573
3.913128,0.02188863881720696,0.003353732625470936,0.00012180986650905803,0.025364181309186957
3.91543,0.021581143178580432,0.00333046000869888,0.00012180986650905803,0.02503341305378837
3.917732,0.021518257597089984,0.003311643850457643,0.0001193340562141585,0.024949235503761786
3.920033,0.02152370437973876,0.003299264798983145,0.00011685824591925894,0.024939827424641167
3.922335,0.02145586717765852,0.0032928276922164065,0.0001143824356243594,0.024863077305499283
3.924636,0.021341484742034157,0.003289856719862527,0.00011289694944741964,0.024744238411344103
3.926938,0.0212023442034608,0.0032878760716266078,0.00011289694944741964,0.024603117224534832
3.92924,0.021042406858410287,0.0032844099372137483,0.00011388727356537949,0.024440704069189412
3.931541,0.02104092137223335,0.0032809438028008893,0.00011388727356537949,0.024435752448599617
3.933843,0.021161740914624444,0.0032764873442700697,0.00011289694944741964,0.02455112520834193
3.936145,0.02100427937986884,0.00327351637191619,0.00011141146327047993,0.024389207215055504
3.938446,0.020904256643954896,0.00327351637191619,0.00011042113915252009,0.024288194155023604
3.940748,0.02074976608155316,0.00327549702015211,0.00011141146327047993,0.02413667456497575
3.943049,0.02067796758300108,0.0032720308857392506,0.00011289694944741964,0.02406289541818775
3.945351,0.020731940247429883,0.003253709889556993,0.00011190662532945984,0.024097556762316338
3.947653,0.020626965890926142,0.0032190485454284003,0.00010893565297558036,0.02395495008933012
3.949954,0.02036304451348985,0.0031769597704151076,0.00010546951856272099,0.023645473802467683
3.952256,0.020326402521125338,0.003135366157460795,0.00010398403238578127,0.02356575271097192
3.954558,0.0203224412246535,0.003095258030683422,0.00010398403238578127,0.0235216832877227
3.956859,0.020258070156986108,0.00305217893155217,0.00010497435650374108,0.023415223445042026
3.959161,0.020231331405801196,0.003002662725654179,0.00010447919444476116,0.02333847332590013
3.961462000000001,0.020038713364858008,0.002946214250930469,0.00010249854620884151,0.02308742616199732
3.963764,0.019812424303904192,0.0028818431832630807,9.952757385496204e-05,0.02279379506102223
3.966066000000001,0.019884717964515256,0.0028115301708879327,9.507111532414288e-05,0.022791319250727332
3.968367,0.019853522754799523,0.002740226834394827,9.408079120618304e-05,0.02268783038040053
3.970669,0.019850056620386664,0.0026733799564325387,9.903241179598217e-05,0.022622468988615186
3.972971,0.01983124046214543,0.002612475023178009,0.00010844049091660043,0.02255215597624004
3.975272,0.019513841582339302,0.0025545410622773604,0.00011487759768333931,0.022183260242300003
3.977574,0.019492054451744185,0.0024975974254946697,0.00011141146327047993,0.022101063340509337
3.979875,0.019508394799690527,0.0024406537887119804,0.00010101306003190179,0.02205006164843441
3.982177,0.019564348112355256,0.0023847004760472502,9.011949473434377e-05,0.02203916808313685
3.984479,0.019445014056141092,0.0023307278116184407,8.368238796760492e-05,0.02185942425572714
3.98678,0.019271212173439148,0.0022782406333665696,8.120657767270537e-05,0.021630659384478418
3.989082,0.01919495721635624,0.0022277341033506187,8.120657767270537e-05,0.021503897897379564
3.991384,0.01911771193515537,0.002179703383629568,8.219690179066518e-05,0.02137961222057561
3.993685,0.019169208789289283,0.002133158150085456,8.170173973168527e-05,0.021384068679106426
3.995987,0.01908453607720372,0.002088098402718284,7.823560531882592e-05,0.02125087008524083
3.998288,0.018934997135391787,0.002043533817410092,7.229366061106697e-05,0.021050824613412945
4.00059,0.018911229356560755,0.0020014450423968,6.635171590330805e-05,0.020979026114860858
