Wavelength,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,all
3.618521,0.010756308513054286,0.013848612706947748,0.014024999511405716,0.03862992073140775
3.620822,0.010557548160789328,0.013097594669836348,0.01289722325740676,0.03655236608803244
3.623124,0.010684736551344198,0.012471496465910479,0.011957826111851585,0.035114059129106256
3.625425,0.010294053932327988,0.012033777370428385,0.011590561802286127,0.0339183931050425
3.627727,0.010403007428179649,0.011197314167418084,0.010617686141437228,0.032218007737034954
3.630029,0.010465006070170552,0.010836545689178276,0.009747744423133205,0.031049296182482037
3.632330000000001,0.010420330578147695,0.010301389123811469,0.009073177323931344,0.029794897025890513
3.634632,0.010345567509864545,0.009529384554724898,0.008350641008786247,0.028225593073375695
3.636934,0.010173247754919238,0.009450435220151644,0.007533165620420144,0.027156848595491025
3.639235,0.01030362725204717,0.008628462717790863,0.007044978912331096,0.02597706888216913
3.641537000000001,0.01019877660750373,0.008548514024552123,0.006617753082836587,0.02536504371489244
3.643838,0.009986795956578946,0.00797887958522611,0.006251987811269358,0.024217663353074414
3.64614,0.010052441577510493,0.007587130988356292,0.005854243062406632,0.023493815628273414
3.648442,0.009986795956578946,0.0074707057038273786,0.005484480356177467,0.02294198201658379
3.650743,0.009939841102718188,0.007023992380355927,0.0050037888380795505,0.021967622321153662
3.653045,0.009961267103994456,0.00668920722741871,0.004619535431200864,0.02127000976261403
3.655347,0.009803079392444134,0.006563787714900439,0.004572065894590363,0.02093893300193493
3.657648000000001,0.009773447688551424,0.0059911551995779746,0.0039944365859404755,0.01975903947406988
3.65995,0.009616627594103842,0.0056448774219876865,0.003468274248563028,0.01872977926465456
3.662251,0.00976433024119982,0.005525953740795063,0.003514244747175303,0.018804528729170187
3.664553,0.00953502644030699,0.005245133955793993,0.003560215245787578,0.01834037564188856
3.666855,0.009549158483701976,0.005013782424734393,0.0029476083838457443,0.017510549292282112
3.669156,0.00953365882320425,0.004840893375605621,0.002928620569201543,0.017303172768011413
3.671458,0.009542320398188272,0.004508106939999372,0.0025008950603742914,0.016551322398561937
3.673759,0.009498556650900577,0.004437652154082735,0.002503893136370744,0.016440101941354056
3.676061,0.009445219583893695,0.004031412856563394,0.002559857221637861,0.01603648966209495
3.678363,0.00932988387489591,0.004017921514579356,0.0019432529250340894,0.015291058314509356
3.680664,0.00927244395658081,0.003914487892701738,0.0020007160482994326,0.015187647897581981
3.682966,0.009286575999975795,0.0034802665525488397,0.0015854825227907346,0.01435232507531537
3.685268,0.009190842802783957,0.0035087482745151397,0.0015110303022121592,0.014210621379511255
3.687569,0.00922229799614699,0.0033883255553242898,0.0015000373568918328,0.014110660908363113
3.689871,0.009153005396274802,0.002967095877822686,0.0014980386395608645,0.013618139913658352
3.692172,0.009212268804060227,0.003004072148445602,0.0015270200408599068,0.013743360993365736
3.694474,0.009180813610697192,0.0029955775997889873,0.000876937228962414,0.013053328439448592
3.696776,0.00899162657815142,0.0025283774236751076,0.0014030995663398618,0.01292310356816639
3.699077,0.008925069212484716,0.0025118880056946183,0.0010008577034824589,0.012437814921661792
3.701379,0.008977950407124012,0.00250289377770526,0.0009998583448169746,0.012480702529646249
3.703681,0.008946951086128559,0.002295526854617282,0.0010433304467655383,0.01228580838751138
3.705982,0.00891640763750069,0.001977231119660554,0.0004502110788006467,0.011343849835961891
3.708284,0.008809277631119349,0.002003214444963144,0.0004991796534093741,0.011311671729491869
3.710585,0.008826144908719814,0.0017668661205761226,0.0005006786914076003,0.011093689720703535
3.712887,0.008819762695573692,0.001740882795273533,0.0005001790120748583,0.011060824502922085
3.715189,0.008852129633671886,0.0014680578795963374,0.0005001790120748583,0.01082036652534308
3.71749,0.00863194328013066,0.0015050341502192536,0.0005001790120748583,0.010637156442424772
3.719792,0.008501107910635148,0.0015205242095342596,0.0005001790120748583,0.010521811132244268
3.722094,0.00860823791701649,0.0012287114792128636,0.0005001790120748583,0.010337128408304213
3.724395,0.008601399831502788,0.00099885898615149,0.0005006786914076003,0.01010093750906188
3.726697,0.008597752852562144,0.0009983593068187482,0.0004876870287563054,0.010083799188137198
3.728998,0.00855444497764203,0.00099885898615149,0.00016239578314118774,0.009715699746934708
3.7313,0.008497005059326927,0.0010013573828152006,0.00042122967750160393,0.009919592119643732
3.733602,0.00847968190935888,0.0009873663614984216,0.0005096729193969584,0.00997672119025426
3.735903,0.008458711780450193,0.0009304029175658203,0.00048568831142533703,0.00987480300944135
3.738205,0.008401271862135089,0.0008499545449943398,0.0004981802947438899,0.00974940670187332
3.740507,0.008290494876813105,0.0004961815774129212,0.0004996793327421161,0.009286355786968143
3.742808,0.008328332283322259,0.0005156690713898638,0.0005001790120748583,0.009344180366786985
3.74511,0.008386228074004944,0.0004986799740766319,0.0005001790120748583,0.009385087060156434
3.747411,0.008319670708338238,0.0004996793327421161,0.0005001790120748583,0.009319529053155213
3.749713,0.008382581095064302,0.0004996793327421161,0.0004986799740766319,0.00938094040188305
3.752015,0.008202967382237712,0.0004996793327421161,0.0004537088341298415,0.00915635554910967
3.754316,0.00809492563112121,0.000503177088071311,0.0010508256367566704,0.009648928355949191
3.756618,0.008252657470303952,0.00042522711216354085,0.0009993586654842325,0.009677243247951724
3.75892,0.008203423254605293,0.00023235088972508404,0.0010123503281355274,0.009448124472465905
3.761221,0.00814735095339293,0.0005796280259808548,0.0011812419426023627,0.009908220921976149
3.763523,0.00808991103507783,0.0,0.0014985383188936064,0.009588449353971436
3.765824,0.007989163241842609,7.045478591663837e-05,0.001517026454205065,0.009576644481964313
3.768126,0.008048882521995614,0.0004647017794501682,0.0016934132586630315,0.010206997560108812
3.770428,0.008091734524548148,0.0005146697127243797,0.0019962189343047548,0.01060262317157728
3.772729,0.008098572610061852,0.0001773861631234512,0.0019632400983437747,0.010239198871529076
3.775031,0.007923517620911064,0.00023784736238524726,0.002558857862972377,0.010720222846268687
3.777333,0.007856504382876777,0.0005156690713898638,0.0025533613903122136,0.010925534844578855
3.779634,0.00793901728140879,0.0004976806154111476,0.0030300554737481924,0.01146675337056813
3.781936,0.007781741314593626,0.0004996793327421161,0.003244417907494561,0.011525838554830305
3.784237,0.007841916467114213,0.0004991796534093741,0.0035567174904583844,0.01189781361098197
3.786539,0.007660935137184881,0.0005016780500730844,0.004048901633209368,0.012211514820467331
3.788841000000001,0.007666405605595844,0.0005196665060518007,0.004258766952961057,0.0124448390646087
3.791142,0.0077256690133812676,0.0008964247229393564,0.004536588661965673,0.013158682398286296
3.793444,0.007854225021038875,0.00099885898615149,0.005059253244013928,0.013912337251204292
3.795746,0.007709257608148381,0.0009903644374948742,0.0052686188844328725,0.013968240930076129
3.798047,0.007675067180579867,0.0011327730473263775,0.005544441876106521,0.014352282104012766
3.800349,0.007674155435844706,0.001511529981544901,0.006053615116170738,0.015239300533560348
3.80265,0.007723845523910945,0.0014915428082352168,0.005993653596241684,0.015209041928387844
3.804952,0.007674155435844706,0.0015759886154686346,0.0065462989382544644,0.015796442989567804
3.807254,0.007567025429463366,0.002013707710950728,0.006474844793672342,0.016055577934086438
3.809555000000001,0.00773250709889497,0.002219075916707738,0.007048976346993033,0.01700055936259574
3.811857,0.007590730792577533,0.002507390891699939,0.007546157283071439,0.017644278967348912
3.814159,0.007652729434568437,0.0025443671623228557,0.0075441585657404706,0.017741255162631763
3.81646,0.007642700242481675,0.002948108063178485,0.007661583208934869,0.01825239151459503
3.818762,0.007419778654734967,0.002996576958454471,0.008055830202468398,0.01847218581565784
3.821063,0.00745533669940622,0.003558716207789351,0.00807281929978163,0.0190868722069772
3.823365,0.007414764058691586,0.0035107469918461078,0.008161262541676985,0.01908677359221468
3.825667,0.007301707711531702,0.003514244747175303,0.008114292684399225,0.01893024514310623
3.827968,0.0071375936592028375,0.0040608939371951785,0.008637956625112962,0.019836444221510974
3.83027,0.007044139823848902,0.0040104263245882244,0.008558507611206967,0.01961307375964409
3.832572,0.006972567862138813,0.004023417987239521,0.008502543525939849,0.01949852937531818
3.834873,0.0069693767555657525,0.0044866207286914615,0.009111152953219749,0.02056715043747696
3.837175,0.006962994542419629,0.004512104374661309,0.009064183095941987,0.020539282013022925
3.839476,0.006822585853204936,0.004511604695328567,0.009065682133940213,0.02039987268247372
3.841778,0.006895981304385344,0.00451959956465244,0.009066181813272955,0.02048176268231074
3.84408,0.007050066164627443,0.004499112712010014,0.009067181171938441,0.0206163600485759
3.846381,0.007229224005086453,0.005035768315375047,0.00907667507926054,0.021341667399722042
3.848683,0.007342280352246338,0.0050577542060157,0.009069179889269408,0.021469214447531443
3.850984,0.007578422238652869,0.004595550823229243,0.009593343509315887,0.021767316571198004
3.853286,0.007774447356712346,0.005040265429369726,0.009459929127473744,0.022274641913555816
3.855588,0.007845107573687274,0.00468699214112105,0.009500902832758595,0.02203300254756692
3.857889,0.007840548850011472,0.004497113994679045,0.00961283100329283,0.021950493847983348
3.860191,0.007764874036993163,0.004511604695328567,0.009075176041262314,0.021351654773584042
3.862493,0.007853769148671296,0.004511604695328567,0.009265054187704316,0.02163042803170418
3.864794,0.00786334246839048,0.004515602129990504,0.009085669307249898,0.021464613905630883
3.867096,0.007868357064433862,0.004514602771325021,0.009065182454607471,0.021448142290366352
3.869397,0.007880209745990949,0.0043447117981927,0.009065182454607471,0.02129010399879112
3.871699,0.008008309881280977,0.003972450695299824,0.009065182454607471,0.021045943031188268
3.874001,0.00806620567196366,0.004008927286589998,0.009129641088531206,0.021204774047084863
3.876302,0.007850578042098235,0.004007927927924513,0.008503542884605335,0.020362048854628084
3.878604,0.007908929705148497,0.004017921514579356,0.008565503121865355,0.02049235434159321
3.880906,0.008011045115486457,0.003993936906607735,0.008558507611206967,0.02056348963330116
3.883207,0.008084896439034447,0.004430656643424344,0.008557508252541481,0.021073061335000275
3.885509,0.008052073628568673,0.00451710116798873,0.008557508252541481,0.021126683049098885
3.88781,0.0080630145653906,0.0045091062986648564,0.008557508252541481,0.021129629116596937
3.890112,0.008080337715358646,0.004498613032677273,0.00855700857320874,0.02113595932124466
3.892414,0.007876106894682725,0.004717472580418319,0.008554510176545028,0.021148089651646072
3.894715,0.008065293927228498,0.005037267353373272,0.008572498632523745,0.02167505991312552
3.897017,0.008033838733865466,0.005018279538729072,0.008830832847551418,0.02188295112014596
3.899319,0.007969104857669081,0.004979304550775188,0.008561505687203418,0.021509915095647692
3.90162,0.00804341205358465,0.005344570143009674,0.009130140767863946,0.022518122964458268
3.903922,0.008008309881280977,0.005526453420127804,0.00904619463996327,0.02258095794137205
3.906223,0.008024721286513863,0.005530950534122485,0.009505399946753276,0.023061071767389626
3.908525,0.008084440566666866,0.005467491258864235,0.009121646219207332,0.02267357804473844
3.910827,0.008181085508593864,0.00595267989095683,0.00960083869930702,0.023734604098857717
3.913128,0.008151909677068732,0.006029130828866375,0.00953687974471603,0.023717920250651132
3.91543,0.008109057674516196,0.006394896100433603,0.010048051702111215,0.024552005477061014
3.917732,0.008249010491363309,0.0064923335703183154,0.01006604015808993,0.02480738421977156
3.920033,0.008073955502212522,0.007023992380355927,0.010083528934735905,0.025181476817304357
3.922335,0.008182908998064184,0.00702948885301609,0.01039632819703247,0.025608726048112745
3.924636,0.008139601123144071,0.006994511299724142,0.010589204419470926,0.02572331684233914
3.926938,0.008179717891491124,0.007420238091220425,0.01053374001353655,0.0261336959962481
3.92924,0.008199320403297072,0.007536163696416596,0.011160837576127907,0.026896321675841574
3.931541,0.008203879126972874,0.007626605655642919,0.011108371246189986,0.02693885602880577
3.933843,0.008113616398191997,0.007998367079203053,0.011269267991332946,0.027381251468728
3.936145,0.008180629636226283,0.008052832126471943,0.011627038393576304,0.02786050015627453
3.938446,0.008213908319059637,0.008051333088473717,0.011571573987641928,0.027836815395175282
3.940748,0.008162850613890658,0.008050333729808234,0.012092239852359209,0.028305424196058106
3.943049,0.00822211402167608,0.00804983405047549,0.012107230232341476,0.02837917830449305
3.945351,0.008313288495192117,0.008050833409140977,0.01212721740565116,0.02849133930998425
3.947653,0.00822439338351398,0.008067322827121465,0.012410535587315941,0.02870225179795138
3.949954,0.008165129975728557,0.007884939870670595,0.01262739641772602,0.02867746626412517
3.952256,0.008254025087406693,0.007556150869726282,0.012639388721711829,0.0284495646788448
3.954558,0.008207070233545935,0.007542659527742244,0.012636390645715376,0.028386120407003564
3.956859,0.008236701937438645,0.0072863240300455375,0.01263589096638263,0.02815891693386682
3.959161,0.008291406621548267,0.006993511941058659,0.01263589096638263,0.02792080952898956
3.961462000000001,0.00827271585447748,0.007078457427624817,0.012639888401044573,0.02799106168314687
3.963764,0.008424065480514097,0.006503826194971384,0.012662873650350707,0.02759076532583619
3.966066000000001,0.008368904924036897,0.006252987169934842,0.012253636276834914,0.02687552837080665
3.968367,0.008274083471580219,0.006044121208848637,0.012129715802314872,0.026447920482743727
3.970669,0.008290039004445526,0.005627388645341713,0.012180683094254564,0.026098110744041805
3.972971,0.00839488964898897,0.0054070300596024395,0.011543591945008369,0.025345511653599776
3.975272,0.0084769466751534,0.00488986195021435,0.011655020436209858,0.02502182906157761
3.977574,0.008343376071452408,0.0045590742319390675,0.011091881828209494,0.02399433213160097
3.979875,0.008341552581982086,0.004525595716645346,0.01065166433606369,0.023518812634691126
3.982177,0.008443667992320046,0.003990938830611282,0.010459287792957976,0.022893894615889303
3.984479,0.008436374034438764,0.003927979234685775,0.010091024124727037,0.02245537739385157
3.98678,0.00840081598976751,0.0036031876684034,0.009362991336921771,0.021366994995092682
3.989082,0.008525725018484476,0.003074027255029499,0.00909066610057732,0.02069041837409129
3.991384,0.008571312255242497,0.003002573110447376,0.008530025889240666,0.020103911254930537
3.993685,0.008601399831502788,0.0026697866748411265,0.008161762221009727,0.01943294872735364
3.995987,0.008597296980194565,0.0025328745376697872,0.007543658886407727,0.01867383040427208
3.998288,0.008573135744712817,0.0021096461428372145,0.007106939149591119,0.01778972103714115
4.00059,0.00853165135926302,0.001999716689633949,0.007005504245044468,0.01753687229394144
