Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_NH3_10K,CO_CH3OH_10K,all
3.600108,0.061105560277693136,0.000313349094257024,0.0004536101174006441,0.0618725194893508
3.602409,0.060765352689642664,0.00030986743765416813,0.0003770136721378161,0.06145223379943464
3.604711,0.06027792076524284,0.00029991984736029434,0.0003014119859043754,0.06087925259850751
3.607012,0.05953433839077577,0.00029096701609580795,0.00024122906462643905,0.060066534471498026
3.609314,0.058901174268570715,0.0002884801185223395,0.0002044229805391061,0.05939407736763215
3.611616,0.05840876854902395,0.0002889774980370332,0.00018054876383380902,0.058878294810894787
3.613917,0.05778157298099521,0.0002869879799782584,0.00015766930615789936,0.058226230267131376
3.616219,0.05727275373746357,0.0002820141848313216,0.00013130819187913385,0.05768607611417403
3.618521,0.05669678825944829,0.0002775377691990784,0.00010992087274730524,0.05708424690139467
3.620822,0.05592485525264368,0.00027704038968438463,0.0001009680414828188,0.05630286368381088
3.623124,0.05546477920155202,0.0002800246667725468,9.997328245343144e-05,0.055844777150777986
3.625425,0.05526234573907168,0.00028251156434601517,9.251258973302612e-05,0.05563736989315072
3.627727,0.05447897300342912,0.00028101942580193416,6.714623448364799e-05,0.0548271386637147
3.630029,0.05383039011626855,0.00027704038968438463,2.68584937934592e-05,0.054134288999746386
3.632330000000001,0.053384240691588314,0.0002725639740521415,2.138731913182862e-05,0.053678191984772285
3.634632,0.05308631036228679,0.000268584937934592,6.21724393367111e-05,0.053417067739558094
3.636934,0.052598381058372286,0.00026510328133173616,6.565409593956692e-05,0.052929138435643584
3.639235,0.05201744178521005,0.00026361114278765504,1.4921385440810663e-06,0.05228254506654178
3.641537000000001,0.051322602603182964,0.0002626163837582677,0.00010444969808567465,0.05168966868502689
3.643838,0.051016216822131664,0.00026361114278765504,0.0001686116554811605,0.05144843962040048
3.64614,0.05066755378233138,0.0002660980403611235,0.00012136060158526006,0.05105501242427777
3.648442,0.05017763496035809,0.00026808755841989824,5.968554176324266e-06,0.05045169107295433
3.650743,0.04953054421174161,0.00026510328133173616,0.00013329770993790859,0.04992894520301126
3.653045,0.049057536293267916,0.000255653070552556,0.00019994656490686288,0.04951313592872734
3.655347,0.04871334966909988,0.00024520810074398847,0.00020293084199502504,0.049161488611838895
3.657648000000001,0.04821000160022987,0.00023874216705297062,0.0001507059929521877,0.048599449760235024
3.65995,0.04776037051894677,0.0002382447875382769,6.565409593956692e-05,0.04806426940242461
3.662251,0.04718689193850495,0.00023874216705297062,1.293186738203591e-05,0.04743856597293995
3.664553,0.04681783633860223,0.00023526051045011484,4.774843341059413e-05,0.04710084528246294
3.666855,0.046323441100996704,0.00022879457675909683,3.9790361175495114e-05,0.0465920260389313
3.669156,0.045757423213275285,0.00022531292015624102,1.9397801073053863e-05,0.04600213393450458
3.671458,0.04537394360744645,0.00022879457675909683,1.1439728837954844e-05,0.045614177913043515
3.673759,0.04507452113960085,0.00023575788996480849,1.1937108352648532e-05,0.045322216137918314
3.676061,0.0445980315645243,0.00023923954656766431,6.963313205711644e-06,0.04484423442429767
3.678363,0.043918113767938034,0.00023675264899419585,7.95807223509902e-06,0.04416282448916733
3.680664,0.043649031450488734,0.0002312814743325653,2.2382078161216e-05,0.043902695002982516
3.682966,0.04311733274928119,0.00022680505870032206,2.337683719060337e-05,0.043367514645172106
3.685268,0.04264979600546912,0.00022481554064154733,7.95807223509902e-06,0.042882569618345766
3.687569,0.042217075827685614,0.00022431816112685366,1.591614447019804e-05,0.04245731013328266
3.689871,0.041873386583032274,0.00022431816112685366,4.078512020488248e-05,0.04213848986436401
3.692172,0.041293442068899434,0.00022382078161216,6.366457788079216e-05,0.04158092742839237
3.694474,0.04104773658864075,0.0002218312635533852,8.455451749792707e-05,0.04135412236969206
3.696776,0.040734387494383725,0.00021834960695052937,0.00010345493905628728,0.041056192040390536
3.699077,0.04019075168482352,0.00021387319131828617,0.000119868463041179,0.04052449333918298
3.701379,0.039696853826732686,0.00020889939617134933,0.00013180557139382752,0.04003755879429786
3.703681,0.03955858232164785,0.00020541773956849347,0.00014075840265831391,0.03990475846387466
3.705982,0.03921787735408267,0.0002044229805391061,0.0001512033724668814,0.039573503707088654
3.708284,0.03850960892515885,0.00020690987811257456,0.00016811427596646682,0.038884633079237896
3.710585,0.03850264561195315,0.00021188367325951146,0.0001904963541276828,0.03890502563934035
3.712887,0.0379386172422905,0.0002148679503476736,0.0002148679503476736,0.03836835314298585
3.715189,0.03778442959273545,0.0002133758118035925,0.00023874216705297062,0.03823654757159201
3.71749,0.03741338447477397,0.00020889939617134933,0.00026311376327296137,0.03788539763421828
3.719792,0.03716171044033896,0.0002039256010244124,0.00029046963658111433,0.03765610567794449
3.722094,0.03664145146796936,0.00020094132393625027,0.0003208097869774293,0.03716320257888304
3.724395,0.03624503999475849,0.0002004439444215566,0.00035164731688843803,0.03679713125606848
3.726697,0.036220171019023806,0.00020293084199502504,0.0003799979492259782,0.036803099810244815
3.728998,0.0358973717139876,0.00020740725762726823,0.0004028774069018879,0.03650765637851676
3.7313,0.0354487353917339,0.00021088891423012406,0.000420285689916167,0.03607990999588018
3.733602,0.03513190464087401,0.00021188367325951146,0.0004307306597247345,0.03577451897385826
3.735903,0.034963292985392865,0.0002103915347154304,0.0004371965934157524,0.035610881113524034
3.738205,0.03453654136178567,0.00020939677568604297,0.00044415990662146417,0.035190098044093183
3.740507,0.03437887205562777,0.0002103915347154304,0.00045460487643003163,0.03504386846677323
3.742808,0.034017774527960155,0.00021138629374481773,0.0004660446052679863,0.034695205426972964
3.74511,0.033745210553908014,0.00020939677568604297,0.00047499743653247283,0.03442960476612653
3.747411,0.03337615495400529,0.0002039256010244124,0.0004804686111941034,0.0340605491662238
3.749713,0.03335576239390285,0.00019845442636278184,0.00048444764731165284,0.034038664467577286
3.752015,0.033111051672673565,0.00019547014927461968,0.0004894214424585898,0.03379594326440676
3.754316,0.032735530139079816,0.00019547014927461968,0.0004929030990614455,0.03342390338741588
3.756618,0.032313752310619566,0.00019547014927461968,0.0004914109605173646,0.033000633420411554
3.75892,0.032173491287475965,0.0001939780107305386,0.0004814633702234908,0.03284893266842999
3.761221,0.03181836231398466,0.00019099373364237648,0.0004680341233267612,0.0324773901709538
3.763523,0.031684567224532056,0.00018850683606890802,0.00045908129206227483,0.03233215535266324
3.765824,0.03153883502672681,0.0001865173180101333,0.00045908129206227483,0.032184433636799216
3.768126,0.031035984337371487,0.0001860199384954396,0.0004675367438120675,0.031689541019679
3.770428,0.03076540988137812,0.00018701469752482696,0.0004814633702234908,0.03143388794912643
3.772729,0.030724624761173238,0.00018850683606890802,0.0004973795146936888,0.03141051111193583
3.775031,0.030358056058843987,0.00018950159509829544,0.0005093166230463373,0.031056874276988618
3.777333,0.03009146063896817,0.0001899989746129891,0.0005137930386785804,0.030795252652259738
3.779634,0.02998303190476495,0.00018950159509829544,0.0005157825567373552,0.0306883160566006
3.781936,0.029925833260575168,0.00018850683606890802,0.0005252327675165354,0.03063957286416061
3.784237,0.029811435972195623,0.00018800945655421435,0.0005491069842218324,0.03054855241297167
3.786539,0.029495102600850438,0.00018701469752482696,0.0005804418936475349,0.0302625591920228
3.788841000000001,0.02905193745325836,0.0001860199384954396,0.0006097872850144624,0.02984774467676827
3.791142,0.029049450555684895,0.00018452779995135852,0.0006321693631756785,0.029866147718811933
3.793444,0.028902226219335563,0.00018353304092197115,0.0006520645437634258,0.02973782380402096
3.795746,0.028807724111543764,0.00018253828189258376,0.0006754413809540294,0.02966570377439038
3.798047,0.0283710248976427,0.00018154352286319642,0.0007042893928062633,0.02925685781331216
3.800349,0.028326758120834964,0.0001770671072309532,0.0007376138202907403,0.02924143904835665
3.80265,0.028292936313835795,0.00016811427596646682,0.0007749172838927671,0.029235967873695024
3.804952,0.027952231346270617,0.0001571719266432057,0.0008132155065241813,0.028922618779438008
3.807254,0.027790085624480473,0.00015020861343749403,0.0008495242110968204,0.02878981844901479
3.809555000000001,0.02746629156041488,0.0001507059929521877,0.0008828486385812976,0.02849984619194837
3.811857,0.02729718252541903,0.00015567978809912457,0.000914183548007,0.028367045861525157
3.814159,0.0273469204768884,0.00016164834227544886,0.0009465132164620901,0.028455082035625936
3.81646,0.027067890569145242,0.00016612475790769206,0.000981329782490648,0.028215345109543582
3.818762,0.02707137222574809,0.00016612475790769206,0.0010191306256073685,0.028256627609263157
3.821063,0.026801792528784115,0.00015916144470198046,0.001061407884356332,0.028022361857842428
3.823365,0.026468548253939343,0.00014971123392280034,0.0011051772816493763,0.027723436769511518
3.825667,0.026367082832941837,0.00014523481829055714,0.0011449676428248714,0.027657285294057258
3.827968,0.026383993736441416,0.0001512033724668814,0.001178292070309349,0.02771348917921765
3.83027,0.026160670334343952,0.00016164834227544886,0.0012066427026468892,0.02752896137926629
3.832572,0.025900043468644458,0.00016811427596646682,0.0012359880940138168,0.02730414583862474
3.834873,0.02556132801913805,0.00016711951693707946,0.0012688151419836002,0.02699726267805873
3.837175,0.025453396664449526,0.00016115096276075514,0.0013041290875268519,0.02691867671473713
3.839476,0.025315622538879368,0.00015369027004034984,0.0013419299306435724,0.02681124273956329
3.841778,0.0252738426596451,0.00014772171586402557,0.0013807255327896802,0.026802289908298804
3.84408,0.02512811046183985,0.00014324530023178238,0.0014205158939651751,0.02669187165603681
3.846381,0.025056487811723958,0.00014125578217300759,0.0014603062551406705,0.026658049849037642
3.848683,0.024714788085129398,0.00014125578217300759,0.0014981070982573903,0.02635415096555979
3.850984,0.02475308630776081,0.000142250541202395,0.001533918423315336,0.026429255272278542
3.853286,0.024628741429087383,0.00014374267974647607,0.001567740230314507,0.026340224339148368
3.855588,0.02456209257411843,0.00014573219780525084,0.0016005672782842904,0.026308392050207973
3.857889,0.024450182183312352,0.00014672695683463818,0.0016363786033422364,0.026233287743489226
3.860191,0.024427800105151137,0.00014772171586402557,0.0016721899284001815,0.026247711749415342
3.862493,0.0244153656172838,0.00014672695683463818,0.0017030274583111904,0.026265120032429624
3.864794,0.02426714652190508,0.00014473743877586344,0.001722922638898938,0.026134806599579882
3.867096,0.024105498179629627,0.00014125578217300759,0.0017363518857956676,0.0259831058475983
3.869397,0.02386824815112074,0.00013827150508484548,0.0017522680302658655,0.025758787686471447
3.871699,0.02380309143469586,0.00013677936654076441,0.0017781317650299375,0.02571800256626656
3.874001,0.023788170049255056,0.00013478984848198965,0.0018109588129997206,0.02573391871073677
3.876302,0.023722018573800796,0.00013180557139382752,0.001843288481454811,0.02569711262664943
3.878604,0.023429559419160903,0.00012732915576158432,0.0018711417342776567,0.025428030309200145
3.880906,0.02318634083647569,0.00012484225818811591,0.0018930264329241801,0.025204209527587985
3.883207,0.02333257041379564,0.00012633439673219695,0.0019094399569090715,0.02536834476743691
3.885509,0.02307293830712553,0.00013081081236444015,0.0019258534808939628,0.02512960260038393
3.88781,0.023165450896858557,0.00013478984848198965,0.0019522145951727285,0.02525245534051327
3.890112,0.022953567223599047,0.00013379508945260228,0.001997973510524548,0.025085335823576197
3.892414,0.02288542623008601,0.00013081081236444015,0.002055669534229016,0.025071906576679463
3.894715,0.022567600720196743,0.00013081081236444015,0.002113365557933484,0.024811777090494667
3.897017,0.0226974167735318,0.00013528722799668335,0.0021631035094028532,0.02499580751093133
3.899319,0.022527810359021246,0.00014026102314362022,0.0022078676657252853,0.024875939047890157
3.90162,0.022329355932658463,0.00013926626411423285,0.002254621340106491,0.024723243536879186
3.903922,0.022255246384969105,0.00013081081236444015,0.0023073435686640224,0.024693400765997568
3.906223,0.022359198703540088,0.00012185798109995376,0.0023670291104272646,0.024848085795067303
3.908525,0.02211946177745773,0.00011837632449709793,0.002434672724425607,0.02467251082638044
3.910827,0.021967263645961462,0.000119868463041179,0.0025057979950268037,0.024592930104029447
3.913128,0.021986661447034515,0.00012235536061464743,0.0025739389885398394,0.024682955796189
3.91543,0.02167778876840973,0.00012235536061464743,0.0026336245303030825,0.024433768659327462
3.917732,0.021614621570043638,0.000119868463041179,0.002687341517890001,0.024421831550974816
3.920033,0.021620092744705263,0.00011738156546771057,0.002741058505476919,0.02447853281564989
3.922335,0.02155195175119223,0.00011489466789424211,0.002797759770152,0.02446460618923847
3.924636,0.021437057083297986,0.00011340252935016103,0.002857942691429936,0.02440840230407808
3.926938,0.021297293439669063,0.00011340252935016103,0.00291912037173726,0.024329816340756483
3.92924,0.021136639856423,0.00011439728837954839,0.00298129281107397,0.024232329955876517
3.931541,0.02113514771787892,0.00011439728837954839,0.0030449573889547625,0.024294502395213233
3.933843,0.021256508319464174,0.00011340252935016103,0.003109616725864943,0.02447952757467928
3.936145,0.021098341633791585,0.00011191039080607998,0.0031767629603485907,0.02438701498494625
3.938446,0.020997870971823464,0.0001109156317766926,0.00324540133337632,0.024354187936976475
3.940748,0.020842688563239026,0.00011191039080607998,0.0033170239834922105,0.024271622937537315
3.943049,0.020770568533608445,0.00011340252935016103,0.003392625669725651,0.024276596732684255
3.945351,0.02082478290071005,0.00011240777032077366,0.003473698530620723,0.02441088920165155
3.947653,0.020719338443594998,0.00010942349323261156,0.0035602425661774243,0.024389004503005032
3.949954,0.02045423516226326,0.00010594183662975573,0.003649770878822289,0.024209947877715302
3.952256,0.020417429078175932,0.00010444969808567465,0.003740791330011233,0.02426267010627284
3.954558,0.020413450042058374,0.00010444969808567465,0.003831314401685485,0.024349214141829542
3.956859,0.0203487907051482,0.00010544445711506203,0.003919350575786268,0.024373585738049527
3.959161,0.020321932211354737,0.00010494707760036832,0.004003905093284195,0.0244307843822393
3.961462000000001,0.02012845158013889,0.00010295755954159356,0.004086967472238041,0.024318376611918525
3.963764,0.019901149141923875,9.997328245343144e-05,0.004171024610221274,0.024172147034598586
3.966066000000001,0.019973766551069156,9.549686682118826e-05,0.0042570712662632825,0.024326334684153624
3.968367,0.01994243164164345,9.450210779180086e-05,0.004344112681334679,0.02438104643076993
3.970669,0.019938949985040595,9.947590293873775e-05,0.004430159337376686,0.02446858522535602
3.972971,0.019920049563482242,0.00010892611371791783,0.004517200752448081,0.02454617642964824
3.975272,0.019601229294563583,0.0001153920474089358,0.004609713342181108,0.024326334684153628
3.977574,0.019579344595917057,0.00011191039080607998,0.004712173522208008,0.024403428508931145
3.979875,0.01959575811990195,0.00010146542099751252,0.004822094394955313,0.024519317935854774
3.982177,0.01965196200506234,9.052307167425136e-05,0.004936491683334861,0.024678976760071452
3.984479,0.01953209354202116,8.405713798323341e-05,0.005051386351229104,0.02466753703123349
3.98678,0.019357513332363675,8.157024040976496e-05,0.005168767916696814,0.024607851489470253
3.989082,0.019280916887100846,8.157024040976496e-05,0.005291620656826155,0.024654107784336767
3.991384,0.019203325682808633,8.256499943915233e-05,0.005419944571617127,0.02470583525386491
3.993685,0.019255053152336773,8.206761992445865e-05,0.005551252763496261,0.02488837353575749
3.995987,0.019170001255324157,7.858596332160283e-05,0.0056820635758607005,0.024930650794506456
3.998288,0.01901979264188666,7.261740914527857e-05,0.005813371767739835,0.024905781818771767
4.00059,0.018995918425181363,6.664885496895429e-05,0.005949156375251212,0.02501172365540153
