Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_CH3OH_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.613917,0.05581559510439934,0.00015230471755754046,0.01362286423226026,0.06959076405421714
3.616219,0.05532408808212375,0.00012684052187757314,0.012822904122691471,0.0682738327266928
3.618521,0.054767719429342575,0.00010618089142024116,0.01230160879603554,0.06717550911679836
3.620822,0.05402205090678957,9.753267401949752e-05,0.011669808469258993,0.06578939205006806
3.623124,0.053577628623695805,9.657176097497044e-05,0.011068757359907307,0.06474295774457807
3.625425,0.053382082819134535,8.936491314101744e-05,0.010454733924454512,0.06392618165673006
3.627727,0.052625363796569465,6.486163050557718e-05,0.010201052880699366,0.06289127830777441
3.630029,0.05199884849153782,2.594465220223087e-05,0.0094231937711547,0.06144798691489475
3.632330000000001,0.051567878991067434,2.0659630457331987e-05,0.008873071053162958,0.06046160967468772
3.634632,0.05128008553423157,6.0057065282941824e-05,0.008725090444305788,0.0600652330438203
3.636934,0.050808757685891034,6.342026093878657e-05,0.008258567161187896,0.059130745108017725
3.639235,0.050247584467887234,1.4413695667906038e-06,0.007940024486927173,0.0581890503243812
3.641537000000001,0.04957638670628507,0.00010089586967534228,0.00731014598623968,0.056987428562200085
3.643838,0.04928042548857075,0.00016287476104733819,0.007205406464386228,0.05664870671400433
3.64614,0.048943625466464,0.00011723139143230244,0.006865723703145909,0.055926580561042216
3.648442,0.04847037579203442,5.765478267162415e-06,0.006337701985178286,0.05481384325547987
3.650743,0.04784530185656957,0.00012876234796662726,0.006294941354696829,0.054269005559233016
3.653045,0.04738838770389695,0.00019314352194994087,0.005994656028282121,0.053576187254129014
3.655347,0.047055911790490575,0.0001960262610835221,0.005822652593311776,0.05307459064488587
3.657648000000001,0.04656968978995988,0.00014557832624585094,0.0052922285927328346,0.05200749670893856
3.65995,0.04613535709383365,6.342026093878657e-05,0.0051596225925880975,0.05135839994736053
3.662251,0.04558139072366379,1.24918695788519e-05,0.004804565222635346,0.05039844781587798
3.664553,0.045224891984144235,4.612382613729932e-05,0.004823303027003624,0.05009431883728517
3.666855,0.04474731820101429,3.843652178108277e-05,0.004696942961648314,0.04948269768444368
3.669156,0.044200558678678385,1.873780436827785e-05,0.004290957200335627,0.0485102536833823
3.671458,0.0438301267000132,1.1050500012061295e-05,0.0043068122655703246,0.04814798946559559
3.673759,0.043540891873610564,1.153095653432483e-05,0.0038210707215618907,0.047373493551706766
3.676061,0.043080614525282085,6.726391311689485e-06,0.003856624504209392,0.04694396542080317
3.678363,0.04242383045934784,7.687304356216553e-06,0.003441029612451435,0.04587254737615549
3.680664,0.04216390348080327,2.1620543501859054e-05,0.0033780898080349115,0.04556361383234004
3.682966,0.04165029545850355,2.2581456546386124e-05,0.0032781548514040967,0.044951031766454035
3.685268,0.04119866632757583,7.687304356216553e-06,0.002925499764062662,0.044131853395994715
3.687569,0.04078066915320655,1.5374608712433105e-05,0.002882258677058944,0.043678302438977926
3.689871,0.04044867369632245,3.939743482560984e-05,0.002802983350885461,0.04329105448203352
3.692172,0.03988846139136317,6.149843484973242e-05,0.00235567832865811,0.042305638154871004
3.694474,0.03965111586936498,8.167760878480086e-05,0.002415735393941052,0.042148528872090835
3.696776,0.03934842826033896,9.99349566308152e-05,0.0024118917417629442,0.04186025495873271
3.699077,0.038823289281504914,0.00011579002186551184,0.0022278768937360103,0.04116695619710644
3.701379,0.038346195954897216,0.00012732097839983665,0.002125539654493877,0.04059905658779093
3.703681,0.03821262904170796,0.00013596919580058028,0.0019641062630133296,0.040312704500521865
3.705982,0.037883516323957436,0.00014605878276811453,0.0019444075456005246,0.039973982652326066
3.708284,0.03719934623625416,0.00016239430452507468,0.0017719236541079155,0.03913366419488715
3.710585,0.03719261984494248,0.00018401484802693373,0.001446174132013239,0.038822808824982666
3.712887,0.03664778214869563,0.00020755721761784692,0.0014418500233128676,0.03829718938962634
3.715189,0.036498840626793934,0.00023061913068649659,0.0014356040885234412,0.03816506384600386
3.71749,0.036140420061185334,0.00025416150027740976,0.0014894152190169571,0.03788399678047971
3.719792,0.03589730906091999,0.0002805866090019042,0.0010627698272469386,0.037240665497168826
3.722094,0.03539475153863233,0.0003098944568599798,0.0009623544140938598,0.036667000409586176
3.724395,0.0350118276903883,0.000339682761240319,0.0009570693923489609,0.03630857984397758
3.726697,0.03498780486427512,0.0003670687830093404,0.000958991218438015,0.03631386486572248
3.728998,0.03467598858132608,0.0003891697830334629,0.0009666785227942316,0.03603183688715378
3.7313,0.034242616798244384,0.00040598576131268665,0.0008638608270298353,0.035512463386586895
3.733602,0.033936565993562505,0.000416075348280221,0.0006764827833470568,0.035029124125189784
3.735903,0.03377369123251517,0.00042232128306964685,0.0004775737831299533,0.03467358629871477
3.738205,0.03336145953641305,0.00042904767438133636,0.0004814174353080616,0.034271924646102445
3.740507,0.033209154818855516,0.00043913726134887053,0.00048093697878579813,0.03412922905899018
3.742808,0.03286034338369219,0.0004501877613609318,0.0004799760657412711,0.033790507210794386
3.74511,0.03259705320949177,0.0004588359787616756,0.0004843001744416428,0.03354018936269509
3.747411,0.032240554469972225,0.0004641210005065745,0.00046988647877373684,0.033174561949252536
3.749713,0.03222085575255942,0.0004679646526846827,0.0004626796309397839,0.03315150003618389
3.752015,0.03198447114360576,0.00047276921790731806,0.00015518745669112168,0.0326124278182042
3.754316,0.031621726469296785,0.0004761324135631627,0.0005352285658015776,0.03263308744866153
3.756618,0.031214299338417312,0.00047469104399637226,0.00037715836997687465,0.03206614875239056
3.75892,0.031078810599139,0.0004650819135511016,2.402282611317673e-06,0.03154629479530142
3.761221,0.030735764642242838,0.000452109587449986,7.687304356216553e-06,0.031195561534049038
3.763523,0.030606521837753937,0.00044346137004924236,1.4413695667906038e-06,0.031051424577369976
3.765824,0.03046574807673073,0.00044346137004924236,3.3631956558447424e-06,0.03091257264243582
3.768126,0.029980006532722293,0.00045162913092772254,3.843652178108276e-06,0.030435479315828125
3.770428,0.029718638184610933,0.0004650819135511016,7.062710877273958e-05,0.03025434720693477
3.772729,0.029679240749785327,0.00048045652226353465,0.0002935589351030196,0.03045325620715188
3.775031,0.029325144292877095,0.0004919874787978594,9.128673923007156e-05,0.029908418510905026
3.777333,0.029067619596943838,0.0004963115874982312,0.0004328913265594447,0.029996822511001518
3.779634,0.028962880075090392,0.0004982334135872853,0.00047517150051863563,0.02993628498919632
3.781936,0.02890762757503008,0.0005073620875102924,0.0004847806309639064,0.029899770293504283
3.784237,0.028797122574909476,0.0005304240005789421,0.0004770933266076897,0.029804639902096107
3.786539,0.028491552226749862,0.0005606927614815449,0.0004910265657533324,0.029543271553984743
3.788841000000001,0.028063465465413055,0.0005890396962950934,0.00047276921790731806,0.029125274379615467
3.791142,0.028061063182801736,0.0006106602397969523,0.0009147892183897698,0.029586512640988463
3.793444,0.02791884805221173,0.0006298785006874938,0.0010584457185465667,0.029607172271445794
3.795746,0.027827561312981662,0.00065245995723388,0.0013981284797868858,0.029878149750002424
3.798047,0.027405720486434276,0.0006803264355251651,0.0014562637189807733,0.029542310640940213
3.800349,0.027362959855952815,0.0007125170225168218,0.001454341892891719,0.029529818771361363
3.80265,0.027330288812438902,0.0007485512616865869,0.0019516143934344766,0.03003045446755996
3.804952,0.02700117609468838,0.0007855464139008791,0.0020678848718222527,0.02985460738041152
3.807254,0.02684454726843047,0.000820619740026117,0.002381142524338077,0.030046309532794663
3.809555000000001,0.02653177007243691,0.0008528103270177738,0.002606476633279675,0.029991057032734355
3.811857,0.02636841485486731,0.0008830790879203765,0.0028961919162045872,0.030147685858992274
3.814159,0.026416460507093658,0.0009143087618675064,0.0030979836555552714,0.03042875292451644
3.81646,0.026146924398103816,0.0009479407184259537,0.003397788525447717,0.03049265364197748
3.818762,0.026150287593759657,0.0009844554141179825,0.0034616892429087665,0.030596432250786405
3.821063,0.025889880158692827,0.001025294218510383,0.0038321212215739523,0.030747295598777164
3.823365,0.025567974288776257,0.001067574392469574,0.003858065873776182,0.030493614555022013
3.825667,0.025469961158234498,0.0011060109142506565,0.004152105265401465,0.030728077337886617
3.827968,0.025486296679991458,0.0011382015012423134,0.0043414051351732975,0.03096590331640707
3.83027,0.02527057170149513,0.001165587523011335,0.004485542091852359,0.030921701316358824
3.832572,0.02501881248382904,0.0011939344578248837,0.004804084766113082,0.031016831707767006
3.834873,0.024691621592167562,0.001225644588294277,0.004823303027003624,0.030740569207465464
3.837175,0.02458736252683638,0.0012597570013749876,0.0048199398313477785,0.030667059359559143
3.839476,0.02445427607016938,0.0012962716970670162,0.004865583200962814,0.030616130968199214
3.841778,0.024413917722299245,0.001333747305803572,0.005201422310025025,0.030949087338127845
3.84408,0.024273143961276028,0.0013721838275846548,0.005321536440590909,0.030966864229451593
3.846381,0.024203958222070082,0.0014106203493657375,0.005308083657967529,0.03092266222940335
3.848683,0.023873884591275037,0.0014471350450577661,0.0053085641144897935,0.030629583750822593
3.850984,0.023910879743489325,0.0014817279146607403,0.005309044571012058,0.030701652229162126
3.853286,0.02379076561292344,0.0015143989581746608,0.005308083657967529,0.03061324822906563
3.855588,0.023726384438940127,0.0015461090886440545,0.005311446853623374,0.030583940381207562
3.857889,0.023618281721430837,0.0015807019582470287,0.005300876810133577,0.030499860489811438
3.860191,0.023596661177928968,0.001615294827850003,0.005285502201421144,0.03049745820720012
3.862493,0.023584649764872387,0.0016450831322303429,0.004785827418267068,0.0300155603153698
3.864794,0.02344147372123785,0.001664301393120884,0.0048367558096270025,0.029942530923985737
3.867096,0.0232853253515022,0.0016772737192219992,0.0048199398313477785,0.02978253890207198
3.869397,0.0230561475903825,0.0016926483279344322,0.004826185766137205,0.029574981684454136
3.871699,0.02299320778596597,0.0017176320670921359,0.004743547244307878,0.02945438709736599
3.874001,0.022978794090298068,0.0017493421975615293,0.004333717830817082,0.02906185411867668
3.876302,0.022914893372837017,0.0017805718715086594,0.004354377461274414,0.029049842705620086
3.878604,0.02263238493774606,0.0018074774367554172,0.004604214852851452,0.02904407722735293
3.880906,0.02239744169835919,0.0018286175237350129,0.004854052244428491,0.029080111466522694
3.883207,0.022538695915904676,0.0018444725889697085,0.004818498461780989,0.029201666966655368
3.885509,0.0222878976112831,0.0018603276542044054,0.004821861657436833,0.028970086922924337
3.88781,0.022377262524424117,0.001885791849884373,0.004824744396570414,0.029087798770878907
3.890112,0.02217258804593986,0.0019299938499326183,0.004868465940096396,0.028971047835968874
3.892414,0.022106765502389752,0.0019857268065151877,0.0053268214623358075,0.02941931377124075
3.894715,0.02179975378466336,0.0020414597630977584,0.0052581161796521215,0.029099329727413237
3.897017,0.021925152936974137,0.002089505415324112,0.005596357571325651,0.029611015923623894
3.899319,0.02176131726288227,0.00213274650232783,0.0058140043759110326,0.029708068141121133
3.90162,0.021569615110499117,0.002177909415420602,0.0057938252019759644,0.029541349727895686
3.903922,0.021498027088681856,0.002228837806780537,0.005797668854154072,0.02952453374961646
3.906223,0.02159844250183493,0.002286492589452161,0.006063361310965807,0.029948296402252907
3.908525,0.021366862458103916,0.002351834676480002,0.006311276876453791,0.030029974011037706
3.910827,0.021219842762291267,0.002420539959163687,0.006233442919847097,0.029873825641302063
3.913128,0.021238580566659542,0.0024863625027137914,0.0065529465071523475,0.030277889576525687
3.91543,0.02094021706633389,0.002544017285385416,0.006790772485672799,0.030275006837392107
3.917732,0.020879199088006426,0.002595906589789877,0.006739844094312863,0.03021494977210917
3.920033,0.020884484109751317,0.0026477958941943393,0.007238077507900148,0.030770357511845807
3.922335,0.020818661566201217,0.002702567937732382,0.007288525442737818,0.03080975494667142
3.924636,0.02070767610955834,0.00276070317692627,0.007657996508358476,0.03112637579484308
3.926938,0.02057266782680229,0.002819799329164685,0.007820871269405815,0.031213338425372793
3.92924,0.02041748037011117,0.0028798563944476266,0.008141816226277855,0.03143915299083665
3.931541,0.020416039000544374,0.0029413548292973584,0.008236466161163775,0.031593859991005516
3.933843,0.02053327039197668,0.003003814177191618,0.008238387987252826,0.031775472556421124
3.936145,0.020380485217896867,0.003068675807697195,0.00821676744375097,0.03166592846934503
3.938446,0.020283433000399642,0.0031349788077695635,0.008714039944293726,0.03213245175246293
3.940748,0.020133530565453417,0.003204164546975512,0.008449308400526519,0.03178700351295545
3.943049,0.02006386436972521,0.003277193938359569,0.008592003987638791,0.03193306229572356
3.945351,0.020116234130651927,0.0033555083514885263,0.008170643617613669,0.031642386099754116
3.947653,0.020014377347932058,0.0034391077863623804,0.008230700682896611,0.03168418581719105
3.949954,0.0197582940215656,0.003525589960369817,0.00826577400902185,0.03154965799095726
3.952256,0.019722740238918096,0.003613513503944043,0.007884771986866866,0.031221025729729006
3.954558,0.019718896586739986,0.003700956590996007,0.007746400508454967,0.031166253686190963
3.956859,0.01965643723884573,0.0037859973954366523,0.007450439290740631,0.03089287392502301
3.959161,0.01963049258664349,0.003867675004221453,0.007229429290499405,0.03072759688136435
3.961462000000001,0.01944359499948298,0.003947911243439464,0.007038688051160781,0.030430194294083224
3.963764,0.019224026368808544,0.004029108395702001,0.006552466050630084,0.02980560081514063
3.966066000000001,0.01929417302105902,0.004112227374053593,0.006163776724118885,0.029570177119231492
3.968367,0.01926390426015642,0.0041963072654497115,0.00593892307169955,0.02939913459730568
3.970669,0.01926054106450057,0.004279426243801302,0.005422912766788515,0.02896288007509039
3.972971,0.01924228371665456,0.0043635061351974215,0.005093319592515732,0.028699109444367713
3.975272,0.018934311085883632,0.004452871048338439,0.004843482200938692,0.028230664335160763
3.977574,0.01891317099890404,0.004551845091924726,0.004328432809072183,0.027793448899900944
3.979875,0.018929026064138738,0.004658025983344968,0.004289035374246573,0.02787608742173028
3.982177,0.018983317651154515,0.0047685309834655815,0.0038061765693717213,0.027558025203991816
3.984479,0.018867527629288998,0.004879516440108457,0.0035789206343410686,0.027325964703738527
3.98678,0.0186988873899745,0.004992904179362653,0.003372324329767749,0.02706411589910491
3.989082,0.01862489708554592,0.0051115769403617456,0.003132576525158245,0.02686905055106591
3.991384,0.01854994586807281,0.005235534723105737,0.0026112811985023105,0.026396761789680853
3.993685,0.01859991334638821,0.0053623752449833105,0.0024383168504874377,0.02640060544185896
3.995987,0.01851775528108115,0.005488735310338619,0.002191362198043981,0.026197852789463745
3.998288,0.01837265741135756,0.00561557583221619,0.0019309547629771454,0.02591918800655089
4.00059,0.018349595498288917,0.0057467404627941365,0.0018041142410995727,0.025900450202182623
