Wavelength,CO_NH3_10K,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,all
3.597806,0.0003079793623385688,0.022879966816071302,0.0005259647551626207,0.02371391093357249
3.600108,0.00031497889330080897,0.02137006799421664,0.0004559694455402187,0.02214101633305766
3.602409,0.0003114791278196889,0.02040463268792479,0.0003789746049555765,0.021095086420700054
3.604711,0.0003014797978736315,0.019004226528979446,0.00030297969736554014,0.019608686024218617
3.607012,0.00029248040092217986,0.018036291390201086,0.0002424837511918926,0.01857125554231516
3.609314,0.00028998056843566536,0.017099354174255506,0.00020548623039148012,0.017594820973082653
3.611616,0.00029048053493296817,0.016148417896385443,0.0001814878385209423,0.016620386269839353
3.613917,0.00028848066894375675,0.01529497508548944,0.00015848937964501022,0.01574194513407821
3.616219,0.00028348100397072813,0.014802008119148809,0.00013199115528795806,0.015217480278407497
3.618521,0.0002789813054950023,0.01385657147274908,0.00011049259590393457,0.014246045374148015
3.620822,0.00027848133899769934,0.013105121827302864,0.00010149319895248289,0.013485096365253043
3.623124,0.0002814811379815166,0.012478663806182368,0.00010049326595787714,0.012860638210121764
3.625425,0.0002839809704680309,0.012040693154545052,9.29937684983341e-05,0.012417667893511416
3.627727,0.00028248107097612234,0.011203749238060045,6.749547713588763e-05,0.011553725786172057
3.630029,0.00027848133899769934,0.010842773427007372,2.6998190854355054e-05,0.011148252956859426
3.632330000000001,0.0002739816405219736,0.010307309308395995,2.149855938402347e-05,0.010602789508301994
3.634632,0.00026998190854355054,0.009534861070063062,6.249581216285894e-05,0.00986733879076947
3.636934,0.00026648214306243046,0.009455866363489206,6.599557764397903e-05,0.009788344084195615
3.639235,0.0002649822435705218,0.008633421475425984,1.4998994919086143e-06,0.008899903618488414
3.641537000000001,0.0002639823105759161,0.008553426835857525,0.00010499296443360301,0.008922402110867044
3.643838,0.0002649822435705218,0.007983465028932251,0.00016948864258567342,0.008417935915088446
3.64614,0.0002674820760570362,0.007591491295046798,0.00012199182534190061,0.007980965196445736
3.648442,0.00026948194204624767,0.00747499910117523,5.999597967634457e-06,0.007750480641189113
3.650743,0.00026648214306243046,0.007028029052586464,0.00013399102127716953,0.007428502216926062
3.653045,0.0002569827796136758,0.006693051499393539,0.00020098653191575428,0.007151020810922969
3.655347,0.0002464834831703156,0.006567559908570521,0.00020398633089957152,0.007018029722640407
3.657648000000001,0.00023998391870537822,0.005994598302661428,0.00015148984868277004,0.006386072070049578
3.65995,0.00023948395220807538,0.0056481215200305385,6.599557764397903e-05,0.005953601049882593
3.662251,0.00023998391870537822,0.005529129493672454,1.2999128929874656e-05,0.005782112541307708
3.664553,0.0002364841532242582,0.005248148322188241,4.799678374107566e-05,0.005532629259153574
3.666855,0.00022998458875932084,0.005016663833937012,3.999731978422971e-05,0.005286645742480562
3.669156,0.0002264848232782008,0.004843675425870217,1.9498693394811985e-05,0.00508965894254323
3.671458,0.00022998458875932084,0.004510697738666507,1.1499229437966044e-05,0.004752181556863792
3.673759,0.0002369841197215611,0.004440202462546801,1.1999195935268915e-05,0.004689185778203631
3.676061,0.00024048388520268114,0.0040337297002395675,6.999530962240201e-06,0.004281213116404488
3.678363,0.0002379840527161668,0.004020230604812389,7.999463956845941e-06,0.0042662141214854015
3.680664,0.00023248442124583526,0.003916737539870695,2.2498492378629216e-05,0.004171720453495159
3.682966,0.00022798472277010934,0.0034822666537145,2.3498425373234955e-05,0.0037337498018578438
3.685268,0.0002259848567808979,0.0035107647440607626,7.999463956845941e-06,0.0037447490647985054
3.687569,0.00022548489028359497,0.0033902728182107714,1.5998927913691886e-05,0.0036317566364080576
3.689871,0.00022548489028359497,0.00296880106098445,4.0997252778835455e-05,0.0032352832040468808
3.692172,0.00022498492378629213,0.003005798581784863,6.399571165476753e-05,0.003294779217225923
3.694474,0.00022298505779708066,0.002997299151330714,8.499430454148813e-05,0.003305278513669283
3.696776,0.00021948529231596053,0.002529830476352529,0.00010399303143899727,0.0028533088001074874
3.699077,0.0002149855938402347,0.002513331581941534,0.00012049192584999199,0.002848809101631761
3.701379,0.00020998592886720601,0.002504332184990083,0.0001324911217852609,0.00284680923564255
3.703681,0.00020648616338608588,0.002296846088609391,0.0001414905187367126,0.0026448227707321892
3.705982,0.00020548623039148012,0.0019783674298274627,0.0001519898151800729,0.0023358434753990146
3.708284,0.0002079860628779945,0.002004365687687212,0.0001689886760883705,0.002381340426653576
3.710585,0.0002129857278510232,0.001767881534462953,0.00019148716846699974,0.002172354430780976
3.712887,0.00021598552683484048,0.0017418832766032044,0.00021598552683484048,0.002173854330272885
3.715189,0.00021448562734293182,0.0014689015690758365,0.00023998391870537822,0.0019233711151241464
3.71749,0.00020998592886720601,0.0015058990898762484,0.0002644822770732189,0.0019803672958166735
3.719792,0.00020498626389417728,0.0015213980512926374,0.00029198043442487683,0.002018364749611692
3.722094,0.00020198646491036005,0.0012294176168677607,0.00032247839076035215,0.0017538824725384726
3.724395,0.00020148649841305718,0.0009994330281084401,0.0003534763135931301,0.0015543958401146273
3.726697,0.00020398633089957152,0.0009989330616111372,0.0003819744039393937,0.0015848937964501025
3.728998,0.00020848602937529736,0.0009994330281084401,0.0004049728628153258,0.0016128919202990633
3.7313,0.00021198579485641749,0.0010019328605949539,0.0004224716902209263,0.0016363903456722976
3.733602,0.0002129857278510232,0.000987933798670474,0.00043297098666428665,0.001633890513185784
3.735903,0.00021148582835911464,0.0009309376179779467,0.00043947055112922393,0.0015818939974662856
3.738205,0.00021048589536450883,0.0008504430119121842,0.0004464700820914642,0.0015073989893681574
3.740507,0.00021148582835911464,0.0004964667318217513,0.0004569693785348245,0.0011649219387156904
3.742808,0.00021248576135372035,0.0005159654252165633,0.00046846860797279053,0.001196919794543074
3.74511,0.00021048589536450883,0.0004989665643082657,0.00047746800492424226,0.0011869204645970168
3.747411,0.00020498626389417728,0.0004999664973028714,0.0004829676363945738,0.0011879203975916227
3.749713,0.00019948663242384568,0.0004999664973028714,0.00048696736837299675,0.0011864204980997141
3.752015,0.0001964868334400285,0.0004999664973028714,0.0004919670333460255,0.0011884203640889256
3.754316,0.0001964868334400285,0.0005034662627839916,0.0004954667988271456,0.0011954198950511654
3.756618,0.0001964868334400285,0.00042547148920474363,0.000493966899335237,0.001115925221980009
3.75892,0.00019498693394811984,0.00023248442124583526,0.0004839675693891796,0.0009114389245831345
3.761221,0.00019198713496430264,0.0005799611368713307,0.00047046847396200195,0.0012424167457976355
3.763523,0.00018948730247778827,0.0,0.0004614690770105503,0.0006509563794883387
3.765824,0.0001874874364885768,7.049527611970484e-05,0.0004614690770105503,0.000719451789618832
3.768126,0.00018698746999127396,0.0004649688424916705,0.0004699685074646992,0.0011219248199476435
3.770428,0.00018798740298587964,0.0005149654922219576,0.0004839675693891796,0.0011869204645970168
3.772729,0.00018948730247778827,0.0001774881065425193,0.0004999664973028714,0.000866941906323179
3.775031,0.000190487235472394,0.0002379840527161668,0.0005119656932381404,0.000940436981426701
3.777333,0.00019098720196969685,0.0005159654252165633,0.0005164653917138662,0.0012234180189001262
3.779634,0.000190487235472394,0.00049796663131366,0.0005184652577030776,0.0012069191244891316
3.781936,0.00018948730247778827,0.0004999664973028714,0.0005279646211518322,0.001217418420932492
3.784237,0.00018898733598048535,0.0004994665308055686,0.00055196301302237,0.001240416879808424
3.786539,0.00018798740298587964,0.0005019663632920828,0.000583460902352451,0.0012734146686304132
3.788841000000001,0.00018698746999127396,0.0005199651571949864,0.0006129589256933202,0.0013199115528795807
3.791142,0.0001854875704993653,0.0008969398961613512,0.0006354574180719495,0.001717884884732666
3.793444,0.00018448763750475956,0.0009994330281084401,0.0006554560779640644,0.001839376743577264
3.795746,0.0001834877045101538,0.0009909335976542911,0.0006789545033372994,0.0018533758055017445
3.798047,0.00018248777151554807,0.0011334240493856096,0.000707952560180866,0.002023864381082024
3.800349,0.0001779880730398222,0.001512398654341186,0.0007414503155001582,0.0024318370428811666
3.80265,0.0001689886760883705,0.0014923999944490712,0.0007789478027978736,0.002440336473335316
3.804952,0.00015798941314770738,0.0015768943324932564,0.0008174452230901947,0.0025523289687311586
3.807254,0.00015098988218546717,0.002014864984130572,0.0008539427773933042,0.003019797643709343
3.809555000000001,0.00015148984868277004,0.0022203512145220518,0.0008874405327125967,0.0032592815959174193
3.811857,0.00015648951365579872,0.002508831883465809,0.0009189384220426775,0.0035842598191642852
3.814159,0.0001624891116234332,0.002545829404266221,0.0009514362443673644,0.0036597547602570187
3.81646,0.00016698881009915903,0.002949802334086941,0.0009864338991785653,0.0041032250433646646
3.818762,0.00016698881009915903,0.00299829908432532,0.0010244313529735834,0.004189719247398062
3.821063,0.00015998927913691885,0.00356076139379105,0.0010669285052443275,0.004787679178172297
3.823365,0.00015048991568816428,0.003512764610049975,0.0011109255570069805,0.004774180082745119
3.825667,0.00014599021721243844,0.003516264375531095,0.00115092287679121,0.004813177469534743
3.827968,0.0001519898151800729,0.004063227723580435,0.0011844206321105024,0.00539963817087101
3.83027,0.0001624891116234332,0.0040127311073528465,0.0012129187224567662,0.005388138941433045
3.832572,0.0001689886760883705,0.004025730236282721,0.0012424167457976355,0.005437135658168727
3.834873,0.00016798874309376482,0.004489199179282483,0.0012754145346196252,0.005932602456995873
3.837175,0.00016198914512613038,0.004514697470644929,0.0013109121559281287,0.005987598771699188
3.839476,0.00015448964766658722,0.0045141975041476275,0.0013489096097231467,0.00601759676153736
3.841778,0.0001484900496989528,0.0045221969681044725,0.0013879069965127713,0.006058594014316196
3.84408,0.00014399035122322694,0.004501698341715054,0.0014279043162970008,0.006073593009235281
3.846381,0.00014199048523401547,0.0050386623598183385,0.0014679016360812304,0.0066485544811335845
3.848683,0.00014199048523401547,0.0050606608856996645,0.0015058990898762484,0.006708550460809927
3.850984,0.00014299041822862123,0.00459819187569451,0.0015418966776820553,0.006283078971605185
3.853286,0.00014449031772052984,0.005043162058294064,0.0015758943994986505,0.006763546775513245
3.855588,0.00014649018370974134,0.0046896857447009345,0.0016088921883206401,0.006445068116731315
3.857889,0.00014749011670434707,0.004499698475725842,0.0016448897761264466,0.006292078368556636
3.860191,0.0001484900496989528,0.0045141975041476275,0.0016808873639322535,0.006343574917778833
3.862493,0.00014749011670434707,0.0045141975041476275,0.001711885286765032,0.006373572907617005
3.864794,0.0001454902507151356,0.004518197236126049,0.0017318839466571466,0.006395571433498332
3.867096,0.00014199048523401547,0.004517197303131443,0.001745383042084324,0.006404570830449782
3.869397,0.00013899068625019824,0.004347208694048465,0.0017613819699980155,0.006247581350296681
3.871699,0.00013749078675828966,0.003974733653557828,0.0017873802278577653,0.005899604668173883
3.874001,0.00013549092076907816,0.0040112312078609364,0.0018203780166797547,0.0059671001453097715
3.876302,0.0001324911217852609,0.0040102312748663315,0.0018528758390044414,0.0059955982356560324
3.878604,0.00012799142330953506,0.004020230604812389,0.0018808739628534024,0.006029095990975326
3.880906,0.0001254915908230207,0.0039962322129418505,0.0019028724887347288,0.006024596292499601
3.883207,0.00012699149031492933,0.004433202931584561,0.0019193713831457235,0.006479565805045213
3.885509,0.00013149118879065514,0.0045196971356179574,0.0019358702775567184,0.006587058601965332
3.88781,0.00013549092076907816,0.004511697671661111,0.00196236850191377,0.006609557094343959
3.890112,0.0001344909877744724,0.004501198375217752,0.0020083654196656345,0.0066440547826578595
3.892414,0.00013149118879065514,0.00472018370103641,0.0020663615333527674,0.006918036423179831
3.894715,0.00013149118879065514,0.005040162259310247,0.0021243576470399007,0.007296011095140803
3.897017,0.00013599088726638103,0.005021163532412738,0.0021743542967701877,0.007331508716449307
3.899319,0.00014099055223940968,0.004982166145623113,0.0022193512815274464,0.00734250797938997
3.90162,0.00013999061924480395,0.005347641655151511,0.002266348132273916,0.007753980406670233
3.903922,0.00013149118879065514,0.005529629460169757,0.0023193445809880204,0.007980465229948433
3.906223,0.0001224917918392035,0.005534129158645483,0.002379340560664365,0.008035961511149051
3.908525,0.0001189920263580834,0.005470633413488019,0.0024473360042975554,0.008036961444143658
3.910827,0.00012049192584999199,0.005956100882369107,0.002518831213411866,0.008595424021630965
3.913128,0.00012299175833650639,0.006032595756456447,0.0025873266235423593,0.008742914138335313
3.91543,0.00012299175833650639,0.0063985712324821494,0.0026473226032187047,0.009168885594037359
3.917732,0.00012049192584999199,0.0064960646994562075,0.0027013189849274147,0.009317875610233612
3.920033,0.00011799209336347764,0.007028029052586464,0.002755315366636125,0.009901336512586066
3.922335,0.0001154922608769633,0.007033528684056795,0.002812311547328652,0.009961332492262413
3.924636,0.00011399236138505468,0.0069985310292455935,0.0028728074935022987,0.009985330884132948
3.926938,0.00011399236138505468,0.0074245024849476406,0.0029343033726705525,0.010472798219003248
3.92924,0.00011499229437966042,0.007540494712321906,0.002996799184833411,0.01065228619153498
3.931541,0.00011499229437966042,0.007630988648333725,0.0030607948964881788,0.010806775839201564
3.933843,0.00011399236138505468,0.008002963722327063,0.003125790541137552,0.01124274662484967
3.936145,0.00011249246189314607,0.008057460070533075,0.0031932860182734392,0.011363238550699659
3.938446,0.00011149252889854033,0.008055960171041167,0.003262281394901236,0.011429734094840945
3.940748,0.00011249246189314607,0.008054960238046563,0.003334276570512849,0.011501729270452557
3.943049,0.00011399236138505468,0.008054460271549258,0.0034102714781028857,0.0115787241110372
3.945351,0.00011299242839044892,0.008055460204543865,0.0034917660171632538,0.01166021865009757
3.947653,0.00010999262940663171,0.008071959098954858,0.003578760187693953,0.011760711916055443
3.949954,0.0001064928639255116,0.007889471327439312,0.0036687541572084704,0.011664718348573294
3.952256,0.00010499296443360301,0.007560493372214021,0.003760248026214895,0.011425734362862521
3.954558,0.00010499296443360301,0.007546994276786844,0.003851241928724017,0.011503229169944463
3.956859,0.00010599289742820874,0.0072905114636704705,0.003939735998746628,0.011336240359845307
3.959161,0.00010549293093090586,0.006997531096250989,0.004024730303288115,0.011127754330470007
3.961462000000001,0.00010349306494169439,0.007082525400792477,0.0041082247083376955,0.011294243174071864
3.963764,0.00010049326595787714,0.006507563928894174,0.0041927190463818785,0.01080077624123393
3.966066000000001,9.599356748215132e-05,0.006256580747248134,0.0042792132504152775,0.010631787565145562
3.968367,9.499363448754556e-05,0.006047594751375532,0.004366707387443279,0.010509295773306357
3.970669,9.999329946057427e-05,0.005630622692624938,0.004453201591476675,0.010183817583562188
3.972971,0.00010949266290932884,0.005410137467314371,0.004540695728504678,0.01006032585872838
3.975272,0.00011599222737426617,0.004892672142605899,0.0046336894970030115,0.009642353866983177
3.977574,0.00011249246189314607,0.004561694321391399,0.004736682595447404,0.009410869378731949
3.979875,0.00010199316544978576,0.004528196566072107,0.004847175191351339,0.009477364922873231
3.982177,9.09939025091226e-05,0.003993232413958036,0.004962167485730999,0.009046393802198157
3.984479,8.449433804418525e-05,0.003930236635297872,0.005077659746607962,0.00909239071995002
3.98678,8.199450555767091e-05,0.0036052584120510045,0.0051956518399714395,0.008882904757580115
3.989082,8.199450555767091e-05,0.0030757938914072647,0.00531914356480525,0.008476931961770186
3.991384,8.299443855227665e-05,0.0030042986822929546,0.00544813492110939,0.00853542804195462
3.993685,8.249447205497378e-05,0.0026713209950892424,0.005580126076397348,0.008333941543541562
3.995987,7.899470657385369e-05,0.002534330174828255,0.005711617265188003,0.008324942146590112
3.998288,7.299510860621922e-05,0.002110858551612723,0.005843608420475961,0.008027462080694903
4.00059,6.699551063858477e-05,0.0020008659222060915,0.005980099274239645,0.00804796070708432
