Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_40K,CH3OH,all
3.616219,0.009600587561167835,0.0004912042753219666,0.015005799406810755,0.025097591243300563
3.618521,0.00951904765146439,0.0004912042753219666,0.013787121599736956,0.023797373526523315
3.620822,0.009433086903283046,0.0004916954795972884,0.01267847355033528,0.02260325593321561
3.623124,0.009348599767927668,0.0004916954795972884,0.011755009512729982,0.021595304760254938
3.625425,0.009275901535180018,0.0004912042753219666,0.011393974370368338,0.021161080180870324
3.627727,0.009219904247793313,0.0004912042753219666,0.010437599646316468,0.020148708169431748
3.630029,0.009166362981783218,0.0004916954795972884,0.009582413002980924,0.019240471464361437
3.632330000000001,0.009094155953310888,0.0004916954795972884,0.00891928723129627,0.018505138664204446
3.634632,0.009000335936724394,0.0004912042753219666,0.008209005849180707,0.01770054606122707
3.636934,0.008920269639846913,0.0004912042753219666,0.0074053956547539684,0.016816869569922847
3.639235,0.008891288587602917,0.0004916954795972884,0.006925489077764407,0.016308473144964614
3.641537000000001,0.008905042307311931,0.0004916954795972884,0.006505509422364126,0.015902247209273346
3.643838,0.008907498328688543,0.0004912042753219666,0.006145947892828446,0.015544650496838956
3.64614,0.008850518632751193,0.0004916954795972884,0.00575494928967216,0.015097163402020644
3.648442,0.008739997670803752,0.0004916954795972884,0.005391458125933905,0.014623151276334944
3.650743,0.008605898903640854,0.0004912042753219666,0.004918919613074174,0.014016022792036995
3.653045,0.008475238566405209,0.0004912042753219666,0.0045411835253515815,0.013507626367078758
3.655347,0.008362261583081159,0.0004916954795972884,0.004494519119195994,0.013348476181874442
3.657648000000001,0.008279248060551747,0.0004941515009738983,0.003926686976923801,0.012700086538449446
3.65995,0.00822718040736762,0.0004818713940908493,0.0034094488750097693,0.012118500676468236
3.662251,0.008191322495269115,0.00035857912098503567,0.003454639668339391,0.012004541284593542
3.664553,0.008156446991721257,0.0004067171399665883,0.0034998304616690127,0.012062994593356855
3.666855,0.008114694628318889,0.00047253851285973184,0.002897614020124281,0.0114848471613029
3.669156,0.008062135770859439,0.0005368862729269095,0.0028789482576620463,0.011477970301448395
3.671458,0.00799827921506758,0.00015767657237835127,0.0024584773979864426,0.010614433185432377
3.673759,0.007931966637899116,0.0005280445959711141,0.002461424623638375,0.010921435857508606
3.676061,0.007875478146237092,0.000499063543727118,0.002516439502474435,0.010890981192438646
3.678363,0.007832743374284079,0.0002637766958478961,0.0019102934267271282,0.010006813496859104
3.680664,0.007791973419432355,0.00023086600940132432,0.0019667819183891537,0.009989621347222831
3.682966,0.007739414561972905,0.00017486872201462005,0.0015585911655966,0.009472874449584126
3.685268,0.0076735931890797625,0.000499063543727118,0.001485401728573627,0.009658058461380507
3.687569,0.007606298203360651,0.0002004113443313624,0.0014745952345165435,0.009281304782208556
3.689871,0.007547844894597339,4.3717180503655014e-05,0.001472630417415256,0.009064192492516249
3.692172,0.007497742058514497,0.0005255885745945043,0.0015011202653839298,0.009524450898492931
3.694474,0.0074505864480835906,0.0003404045627981228,0.0008620635031900514,0.008653054514071766
3.696776,0.007402448429102036,0.0002544438146167787,0.001379301605104082,0.009036193848822895
3.699077,0.007352345593019195,0.0003276332516397517,0.000983882163469899,0.008663861008128847
3.701379,0.0073012603483857096,0.0003600527338110015,0.0009828997549192553,0.008644212837115967
3.703681,0.007247227878100295,0.0001984465272300745,0.0010256345268722662,0.008471308932202635
3.705982,0.007188774569336981,6.876859854507532e-06,0.0004425750520650919,0.007638226481256579
3.708284,0.007123935604994481,1.0315289781761296e-05,0.0004907130710466446,0.007624963965822887
3.710585,0.0070532021893481185,0.00018223678614444962,0.0004921866838726106,0.00772762565936518
3.712887,0.0069809951608757895,0.0005339390472749776,0.0004916954795972884,0.008006629687748056
3.715189,0.006909279336678782,0.00016258861513157097,0.0004916954795972884,0.00756356343140764
3.71749,0.006833142674003878,0.00034679021837730835,0.0004916954795972884,0.007671628371978475
3.719792,0.006745217108721245,0.00041212038699513,0.0004916954795972884,0.007649032975313662
3.722094,0.00664157300662831,2.2595396664810464e-05,0.0004916954795972884,0.007155863882890409
3.724395,0.006530069636130224,0.00021121783838844562,0.0004921866838726106,0.007233474158391281
3.726697,0.006417583857081494,5.8944513038635985e-05,0.00047941537271423937,0.006955943742834369
3.728998,0.006308536507960017,9.824085506439333e-06,0.0001596413894796391,0.006478001982946095
3.7313,0.006201453975939829,0.0003350013157695812,0.0004140852040964178,0.0069505404958058285
3.733602,0.006095353852470283,0.0002691799428764377,0.0005010283608284058,0.006865562156175127
3.735903,0.005986306503348807,0.00013704599281482872,0.00047745055561295157,0.006600803051776586
3.738205,0.0058713647029234655,0.0004951339095245423,0.0004897306624960007,0.00685622927494401
3.740507,0.005748563634092975,1.8174558186912767e-05,0.0004912042753219666,0.006257942467601855
3.742808,0.005623797748161195,0.0001704478835367224,0.0004916954795972884,0.006285941111295206
3.74511,0.005504435109257958,0.00048088898554020517,0.0004916954795972884,0.006477019574395453
3.747411,0.0053934229430351935,0.00027753041555691116,0.0004916954795972884,0.0061626488381893935
3.749713,0.005284375593913717,0.0002102354298378017,0.0004902218667713227,0.005984832890522842
3.752015,0.0051704162020390215,0.0003964018501848271,0.0004460134819923457,0.006012831534216194
3.754316,0.005053509584512393,0.0004980811351764742,0.001033002591002096,0.006584593310690963
3.756618,0.00494053260118834,0.0004887482539453566,0.0009824085506439332,0.006411689405777629
3.75892,0.004836397294820082,0.0005530960140125344,0.0009951798618023043,0.0063846731706349216
3.761221,0.004740121256856978,1.5227332534980966e-05,0.0011612069068611289,0.0059165554962530885
3.763523,0.004645318831719839,0.0005550608311138223,0.0014731216216905775,0.0066735012845242385
3.765824,0.004551007610858021,0.0004799065769895613,0.0014912961798774905,0.006522210367725072
3.768126,0.00446602927122732,0.0004912042753219666,0.0016646912890661448,0.006621924835615431
3.770428,0.0043987342855082105,0.0004916954795972884,0.0019623610799112566,0.006852790845016755
3.772729,0.004352561083627945,0.0004912042753219666,0.0019299415977400071,0.006773706956689919
3.775031,0.00432358003138395,0.0004912042753219666,0.0025154570939237906,0.007330241400629708
3.777333,0.004307370290298325,0.0004916954795972884,0.0025100538468952487,0.0073091196167908625
3.779634,0.004306879086023003,0.0004912042753219666,0.002978662725552405,0.007776746086897377
3.781936,0.0043255448484852375,0.0004912042753219666,0.003189389359665529,0.008006138483472734
3.784237,0.004367297211887605,0.0004916954795972884,0.0034963920317417586,0.008355384723226653
3.786539,0.00443311858478075,0.0004916954795972884,0.003980228242933896,0.008905042307311933
3.788841000000001,0.004524482579990634,0.0004912042753219666,0.004186534038569121,0.009202220893881723
3.791142,0.004641389197517261,0.0004916954795972884,0.004459643615648135,0.009592728292762686
3.793444,0.004784329641635955,0.0004916954795972884,0.004973443287634912,0.010249468408868156
3.795746,0.004953303912346711,0.0004912042753219666,0.005179257878994816,0.010623766066663494
3.798047,0.005141926354070347,0.0004916954795972884,0.0054504026389725424,0.011084024472640177
3.800349,0.005340372881300421,0.0004912042753219666,0.005950939795525626,0.011782516952148013
3.80265,0.005536854591429207,0.0004916954795972884,0.005891995282486989,0.011920545353513484
3.804952,0.005719582581848979,0.0004916954795972884,0.006435267210993085,0.012646545272439351
3.807254,0.005876276745676686,0.0004912042753219666,0.0063650249996220435,0.012732506020620695
3.809555000000001,0.0059951481803046025,0.0004916954795972884,0.0069294187119669825,0.013416262371868874
3.811857,0.006068337617327575,0.0004916954795972884,0.007418166965912341,0.013978200062837204
3.814159,0.006089459401166421,0.0004912042753219666,0.00741620214881105,0.013996865825299435
3.81646,0.006058513531821136,0.0004916954795972884,0.007531635153511714,0.01408184416493014
3.818762,0.0059853240947981634,0.0004916954795972884,0.007919195326740746,0.014396214901136196
3.821063,0.00587971517560394,0.0004912042753219666,0.007935896272101691,0.014306815723027597
3.823365,0.005751510859744907,0.0004916954795972884,0.008022839428833679,0.014266045768175875
3.825667,0.00561004402845218,0.0004916954795972884,0.007976666226953416,0.014078405735002884
3.827968,0.005464647562956878,0.0004912042753219666,0.008491448307490837,0.01444730014576968
3.83027,0.005325636753040762,0.0004916954795972884,0.008413346827714644,0.014230679060352696
3.832572,0.005202344479934948,0.0004951339095245423,0.008358331948878583,0.014055810338338076
3.834873,0.005100173990667979,0.00047106490003376604,0.008956618756220738,0.014527857646922484
3.837175,0.005015195651037278,0.0006950540495805828,0.008910445554340474,0.014620695254958337
3.839476,0.004942006214014306,0.0005658673251709057,0.008911919167166441,0.014419792706351653
3.841778,0.004881096883874382,0.0008271879996421918,0.008912410371441762,0.014620695254958337
3.84408,0.004835906090544761,0.0009804437335426454,0.008913392779992407,0.014729742604079813
3.846381,0.004808889855402053,0.0009858469805711868,0.008922725661223523,0.014717462497196762
3.848683,0.004794644931417715,0.000980934937817967,0.008915357597093694,0.014690937466329376
3.850984,0.00478580325446192,0.0009819173463686114,0.009430630881906436,0.015198351482736969
3.853286,0.004774014351854193,0.0009819173463686114,0.009299479340395472,0.015055411038618275
3.855588,0.004756822202217925,0.0009819173463686114,0.009339758090971872,0.01507849763955841
3.857889,0.004730297171350538,0.0009819173463686114,0.009449787848643993,0.01516200236636314
3.860191,0.0046944392592520355,0.0009819173463686114,0.008921252048397558,0.014597608654018204
3.862493,0.004652195691574345,0.0009819173463686114,0.009107909673019905,0.014742022710962862
3.864794,0.004607004898244725,0.0009819173463686114,0.008931567338179321,0.014520489582792655
3.867096,0.00455837567498785,0.0009819173463686114,0.008911427962891117,0.01445172098424758
3.869397,0.004502869591876468,0.0009819173463686114,0.008911427962891117,0.014396214901136196
3.871699,0.004438030627533968,0.0009819173463686114,0.008911427962891117,0.014331375936793697
3.874001,0.004363367577685029,0.0009819173463686114,0.008974793314407653,0.01432007823846129
3.876302,0.004278880442329651,0.0009819173463686114,0.008359314357429228,0.01362011214612749
3.878604,0.0041875164471197645,0.0009819173463686114,0.00842022368756915,0.013589657481057529
3.880906,0.004096152451909879,0.0009819173463686114,0.008413346827714644,0.013491416625993137
3.883207,0.0040116653165545016,0.0009819173463686114,0.008412364419163999,0.013405947082087113
3.885509,0.003937002266705563,0.0009819173463686114,0.008412364419163999,0.013331284032238173
3.88781,0.0038687248724358094,0.0009819173463686114,0.008412364419163999,0.013263006637968418
3.890112,0.0038058507251945975,0.0009819173463686114,0.008411873214888678,0.013199641286451888
3.892414,0.003746415007880639,0.0009819173463686114,0.008409417193512068,0.01313774954776132
3.894715,0.0036874704948420016,0.0009819173463686114,0.00842710054742366,0.013096488388634274
3.897017,0.003629017186078689,0.0009819173463686114,0.008681053157765116,0.013291987690212415
3.899319,0.003571546285866019,0.0009814261420932893,0.008416294053366576,0.012969266481325886
3.90162,0.003517022611305281,0.0009824085506439332,0.008975284518682973,0.013474715680632188
3.903922,0.003467410979497762,0.0009868293891218312,0.008892762200428882,0.013347002569048477
3.906223,0.003423693798994107,0.0009342705316623804,0.009344178929449769,0.013702143260106256
3.908525,0.003385871069794316,0.0013758631751768285,0.0089669340460025,0.013728668290973644
3.910827,0.003353942791898388,0.0014618239233581726,0.009437998946036264,0.014253765661292824
3.913128,0.00332692655675568,0.001515365189368267,0.009375124798795056,0.014217416544919002
3.91543,0.0033038399558155468,0.0011248577904873034,0.009877626772449428,0.014306324518752281
3.917732,0.003285174193353312,0.001440702139519328,0.009895310126361016,0.014621186459233656
3.920033,0.003272894086470264,0.001454947063503665,0.009912502275997286,0.014640343425971213
3.922335,0.003266508430891077,0.001472630417415256,0.010219996152348835,0.014959135000655169
3.924636,0.003263561205239146,0.0014682095789373582,0.010409601002623116,0.01514137178679962
3.926938,0.0032615963881378585,0.0014687007832126801,0.010355077328062377,0.015085374499412916
3.92924,0.003258157958210605,0.0014687007832126801,0.010971538693591446,0.015698397435014732
3.931541,0.003254719528283351,0.0014687007832126801,0.01091996224468264,0.01564338255617867
3.933843,0.003250298689805453,0.0014687007832126801,0.011078130021336313,0.015797129494354446
3.936145,0.003247351464153521,0.0014687007832126801,0.01142983228246684,0.01614588452983304
3.938446,0.003247351464153521,0.0014687007832126801,0.011375308607906105,0.016091360855272303
3.940748,0.003249316281254809,0.0014687007832126801,0.01188714346279159,0.01660516052725908
3.943049,0.003245877851327555,0.0014687007832126801,0.011901879591051252,0.016616458225591487
3.945351,0.003227703293140642,0.0014687007832126801,0.011921527762064128,0.01661793183841745
3.947653,0.003193318993868105,0.0014687007832126801,0.012200040586171685,0.016862060363252468
3.949954,0.003151566630465737,0.0014687007832126801,0.012413223241661421,0.017033490655339836
3.952256,0.0031103054713386927,0.0014687007832126801,0.012425012144269144,0.017004018398820514
3.954558,0.003070517925037613,0.0014687007832126801,0.012422064918617212,0.016961283626867503
3.956859,0.0030277831530846023,0.0014691919874880019,0.012421573714341891,0.016918548854914492
3.959161,0.002978662725552405,0.001467718374662036,0.012421573714341891,0.01686795481455633
3.961462000000001,0.0029226654381657013,0.0014657535575607484,0.012425503348544469,0.01681392234427092
3.963764,0.0028588088823738463,0.0015310837261785699,0.012448098745209277,0.016837991353761694
3.966066000000001,0.002789057875278126,0.0018950660941921469,0.012045802443720586,0.01672992641319086
3.968367,0.0027183244596317635,0.0019697291440410863,0.01192398378344074,0.01661203738711359
3.970669,0.002652011882463298,0.0018744355146286247,0.011974086619523578,0.0165005340166155
3.972971,0.0025915937565986953,0.0017354247047125075,0.011347801168488072,0.015674819629799275
3.975272,0.0025341228563860252,0.001997236583459116,0.01145733972188487,0.015988699161730013
3.977574,0.0024776343647239995,0.0019628522841865785,0.010903752503597014,0.01534423915250759
3.979875,0.002421145873061973,0.0019653083055631887,0.010471001537038359,0.014857455715663522
3.982177,0.002365639789950591,0.001965799509838511,0.010281887891039405,0.014613327190828503
3.984479,0.0023120985239404967,0.001965799509838511,0.009919870340127116,0.014197768373906124
3.98678,0.002260030870756368,0.001965799509838511,0.009204185710983009,0.013430016091577887
3.989082,0.0022099280346735283,0.001965799509838511,0.008936479380932538,0.013112206925444576
3.991384,0.0021622812199672973,0.001965799509838511,0.008385348184021292,0.0125134289138271
3.993685,0.002116108018087032,0.001965799509838511,0.008023330633109003,0.012105238161034546
3.995987,0.002071408429032733,0.001965799509838511,0.00741571094453573,0.011452918883406972
3.998288,0.0020272000442537567,0.001965799509838511,0.00698639840790433,0.0109793979619966
4.00059,0.001985447680851389,0.001965799509838511,0.006886683940013971,0.01083793113070387
