Wavelength,CO_NH3_10K,CO_CH3OH_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.597806,0.0003038835428433484,0.0005189699465441599,0.02106909453132559,0.0218919480207131
3.600108,0.000310789986998879,0.0004499055049888533,0.019639953908570432,0.020400649400558163
3.602409,0.00030733676492111366,0.0003739346192780163,0.0186715717744771,0.01935284315867623
3.604711,0.0002974704161274985,0.00029895036844654067,0.017727362194928122,0.01832378297950216
3.607012,0.00028859070221324483,0.00023925895824516874,0.016781179345620418,0.01730902900607884
3.609314,0.00028612411501484104,0.0002027534677087925,0.015870022034530057,0.016358899617253692
3.611616,0.00028661743245452165,0.000179074230604116,0.014900159948117685,0.015365851611176325
3.613917,0.00028464416269579864,0.000156381628378801,0.013987522684708278,0.014428548475782878
3.616219,0.0002797109882989911,0.00013023580407572072,0.013166149147639809,0.013576095940014523
3.618521,0.00027527113134186425,0.00010902315416944803,0.012630899725586188,0.0130151940110975
3.620822,0.00027477781390218347,0.00010014344025519433,0.011982187292405988,0.012357108546563364
3.623124,0.00027773771854026804,9.91568053758328e-05,0.011365047175365356,0.011741941699281456
3.625425,0.00028020430573867184,9.175704378062143e-05,0.010734587487453344,0.011106548836972636
3.627727,0.0002787243534196296,6.659785435690265e-05,0.010474115879301905,0.010819438087078435
3.630029,0.00027477781390218347,2.663914174276106e-05,0.009675434944458751,0.009976851900103695
3.632330000000001,0.00027033795694505667,2.121264990627269e-05,0.009110586476024285,0.009402137082875612
3.634632,0.0002663914174276106,6.166467996009505e-05,0.008958644704602605,0.009286700801990313
3.636934,0.0002629381953498453,6.511790203786036e-05,0.008479633470672588,0.008807689568060294
3.639235,0.00026145824303080295,1.4799523190422809e-06,0.008152564008164245,0.008415502203514091
3.641537000000001,0.00026047160815144144,0.00010359666233295968,0.007505824844742769,0.007869893115227171
3.643838,0.00026145824303080295,0.00016723461205177774,0.007398281642892362,0.007826974497974943
3.64614,0.00026392483022920674,0.00012036945528210551,0.007049506213038066,0.007433800498549376
3.648442,0.0002658980999879298,5.9198092761691235e-06,0.00650735034682891,0.006779168256093007
3.650743,0.0002629381953498453,0.00013220907383444376,0.006463445094697322,0.006858592363881611
3.653045,0.00025356516399591074,0.0001983136107516656,0.006155121694896846,0.0066070004696444215
3.655347,0.0002432054977626148,0.0002012735153897502,0.005978514051491134,0.006422993064643499
3.657648000000001,0.0002367923710467649,0.00014947518422327036,0.005433891598083575,0.005820159153353609
3.65995,0.00023629905360708417,6.511790203786036e-05,0.0052977359847316855,0.0055991529403766295
3.662251,0.0002367923710467649,1.2826253431699768e-05,0.0049331743968076035,0.005182793021286068
3.664553,0.00023333914896899965,4.735847420935299e-05,0.004952413776955152,0.005233111400133505
3.666855,0.00022692602225314967,3.946539517446082e-05,0.004822671290319113,0.0050890627077467224
3.669156,0.00022347280017538443,1.9239380147549646e-05,0.004405818053788871,0.004648530234111804
3.671458,0.00022692602225314967,1.1346301112657487e-05,0.004422097529298335,0.0046603698526641426
3.673759,0.00023383246640868043,1.1839618552338247e-05,0.003923353597781087,0.004169025682742107
3.676061,0.0002372856884864457,6.906444155530646e-06,0.0039598590883174615,0.004204051220959439
3.678363,0.0002348191012880419,7.893079034892165e-06,0.0035331395029936053,0.00377585168331654
3.680664,0.00022939260945155357,2.2199284785634215e-05,0.003468514918395425,0.0037201068126326135
3.682966,0.00022495275249442666,2.318591966499573e-05,0.0033659048909418275,0.00361404356310125
3.685268,0.00022297948273570367,7.893079034892165e-06,0.0030038098902161496,0.003234682451986745
3.687569,0.0002224861652960229,1.578615806978433e-05,0.0029594113206448808,0.0031976836440106887
3.689871,0.0002224861652960229,4.045203005382233e-05,0.002878013943097556,0.0031409521384474014
3.692172,0.00022199284785634214,6.314463227913732e-05,0.002418735406754768,0.002703872886890248
3.694474,0.0002200195780976191,8.386396474572925e-05,0.002480400086714863,0.0027842836295582114
3.696776,0.00021656635601985375,0.00010261002745359816,0.002476453547197417,0.0027956299306708685
3.699077,0.0002121264990627269,0.00011888950296306323,0.0022875129677996852,0.0026185289698254753
3.701379,0.0002071933246659193,0.0001307291215154015,0.002182436353147684,0.0025203587993290048
3.703681,0.000203740102588154,0.00013960883542965514,0.0020166816934149485,0.0023600306314327576
3.705982,0.0002027534677087925,0.00014996850166295114,0.001996455678388037,0.0023491776477597807
3.708284,0.00020522005490719632,0.00016674129461209696,0.0018193547175426442,0.0021913160670619376
3.710585,0.00021015322930400388,0.00018894057939773117,0.0014848854934390887,0.001883979302140824
3.712887,0.00021311313394208848,0.00021311313394208848,0.0014804456364819615,0.0019066719043661386
3.715189,0.0002116331816230462,0.0002367923710467649,0.0014740325097661116,0.0019224580624359227
3.71749,0.0002071933246659193,0.00026096492559112217,0.0015292840630103568,0.0019974423132673984
3.719792,0.00020226015026911167,0.000288097384773564,0.0010912181765738418,0.0015815757116165177
3.722094,0.0001993002456310272,0.00031818974859409044,0.0009881148316805632,0.0015056048259056804
3.724395,0.00019880692819134642,0.0003487754298542976,0.0009826883398440748,0.0015302706978897187
3.726697,0.0002012735153897502,0.0003768945239161008,0.0009846616096027977,0.0015628296489086483
3.728998,0.00020571337234687705,0.0003995871261414158,0.0009925546886376897,0.001597855187125983
3.7313,0.0002091665944246424,0.0004168532365302424,0.000886984756546007,0.0015130045875008918
3.733602,0.00021015322930400388,0.00042721290276353846,0.0006945909550705103,0.0013319570871380528
3.735903,0.0002086732769849616,0.00043362602947938833,0.0004903575350426757,0.0011326568415070256
3.738205,0.00020768664210560008,0.00044053247363491903,0.0004943040745601216,0.0011425231903006408
3.740507,0.0002086732769849616,0.00045089213986821504,0.000493810757120441,0.0011533761739736176
3.742808,0.00020965991186432312,0.0004622384409808724,0.0004928241222410796,0.001164722475086275
3.74511,0.00020768664210560008,0.00047111815489512616,0.0004972639791982063,0.0011760687761989323
3.747411,0.00020226015026911167,0.00047654464673161447,0.0004824644560077836,0.0011612692530085095
3.749713,0.00019683365843262336,0.00048049118624906044,0.0004750646944125722,0.0011523895390942562
3.752015,0.0001938737537945388,0.0004854243606458682,0.00015934153301688558,0.0008386396474572926
3.754316,0.0001938737537945388,0.0004888775827236334,0.0005495556278043669,0.0012323069643225392
3.756618,0.0001938737537945388,0.0004873976304045913,0.0003872541901493968,0.001068525574348527
3.75892,0.0001923938014754965,0.00047753128161097597,2.4665871984038015e-06,0.0006723916702848764
3.761221,0.00018943389683741195,0.0004642117107395954,7.893079034892165e-06,0.0006615386866118995
3.763523,0.00018696730963900816,0.0004553319968253417,1.4799523190422809e-06,0.0006437792587833923
3.765824,0.00018499403988028512,0.0004553319968253417,3.453222077765323e-06,0.0006437792587833923
3.768126,0.0001845007224406044,0.00046371839329991467,3.9465395174460835e-06,0.0006521656552579652
3.770428,0.00018548735731996587,0.00047753128161097597,7.251766363307176e-05,0.0007355363025640136
3.772729,0.00018696730963900816,0.0004933174396807604,0.00030141695564494457,0.000981701704964713
3.775031,0.00018795394451836967,0.0005051570582330987,9.373031353934446e-05,0.0007868413162908128
3.777333,0.0001884472619580504,0.0005095969151902254,0.00044447901315236506,0.001142523190300641
3.779634,0.00018795394451836967,0.0005115701849489483,0.000487890947844272,0.0011874150773115901
3.781936,0.00018696730963900816,0.0005209432163028829,0.0004977572966378871,0.0012056678225797785
3.784237,0.00018647399219932738,0.0005446224534075594,0.000489864217602995,0.0012209606632098814
3.786539,0.00018548735731996587,0.0005757014521074473,0.0005041704233537371,0.0012653592327811502
3.788841000000001,0.0001845007224406044,0.000604807181048612,0.0004854243606458682,0.0012747322641350847
3.791142,0.00018302077012156208,0.0006270064658342463,0.0009392764051521676,0.001749303641107976
3.793444,0.00018203413524220052,0.0006467391634214768,0.001086778319616715,0.0019155516182803925
3.795746,0.00018104750036283904,0.0006699250830864724,0.0014355537494710126,0.002286526332920324
3.798047,0.00018006086548347748,0.0006985374945879567,0.0014952451596723846,0.0023738435197438183
3.800349,0.00017562100852635062,0.0007315897630465675,0.0014932718899136614,0.0024004826614865797
3.80265,0.00016674129461209696,0.0007685885710226245,0.0020038554399832483,0.0029391853056179697
3.804952,0.00015588831093912029,0.0008065740138780431,0.0021232382603859922,0.0030857005852031557
3.807254,0.00014898186678358964,0.0008425861869747385,0.002444881231057848,0.003436449284816176
3.809555000000001,0.00014947518422327036,0.0008756384554333495,0.002676247110268125,0.0037013607499247455
3.811857,0.00015440835862007795,0.0009067174541332373,0.002973717526395623,0.004034843339148939
3.814159,0.0001603281678962471,0.0009387830877124867,0.0031809108510615428,0.0042800221066702756
3.81646,0.00016476802485337395,0.00097331530849014,0.003488740933422337,0.004626824266765851
3.818762,0.00016476802485337395,0.0010108074339058779,0.0035543521528998783,0.00472992761165913
3.821063,0.0001578615806978433,0.0010527394162787426,0.003934699898893744,0.0051453008958703295
3.823365,0.00014848854934390886,0.0010961513509706493,0.003961339040636505,0.0052059789409510645
3.825667,0.000144048692386782,0.0011356167461451102,0.004263249313721131,0.005542914752253022
3.827968,0.00014996850166295114,0.0011686690146037212,0.004457616384955351,0.005776253901222023
3.83027,0.0001603281678962471,0.0011967881086655243,0.004605611616859578,0.00596272789342135
3.832572,0.00016674129461209696,0.0012258938376066896,0.0049326810793679215,0.0063253162115867075
3.834873,0.00016575465973273545,0.0012584527886256196,0.004952413776955152,0.006376621225313507
3.837175,0.00015983485045656634,0.0012934783268429533,0.004948960554877387,0.006402273732176906
3.839476,0.00015243508886135493,0.0013309704522586911,0.00499582571164706,0.006479231252767104
3.841778,0.00014651527958518582,0.0013694492125537908,0.005340654601983912,0.006856619094122888
3.84408,0.00014207542262805898,0.0014089146077282517,0.005463983961904103,0.0070149739922604135
3.846381,0.00014010215286933592,0.001448380002902712,0.00545017107359304,0.0070386532293650874
3.848683,0.00014010215286933592,0.00148587212831845,0.00545066439103272,0.007076638672220506
3.850984,0.00014108878774869742,0.0015213909839754648,0.005451157708472402,0.007113637480196564
3.853286,0.00014256874006773974,0.0015549365698737565,0.00545017107359304,0.007147676383534536
3.855588,0.00014454200982646278,0.0015874955208926866,0.0054536242956708045,0.007185661826389955
3.857889,0.0001455286447058243,0.0016230143765497015,0.0054427713119978285,0.0072113143332533545
3.860191,0.00014651527958518582,0.001658533232206716,0.0054269851539280435,0.007232033665719945
3.862493,0.0001455286447058243,0.0016891189134669235,0.004913935016660053,0.006748582574832801
3.864794,0.00014355537494710127,0.0017088516110541536,0.0049662266652662134,0.006818633651267468
3.867096,0.00014010215286933592,0.001722171181925534,0.004948960554877387,0.006811233889672257
3.869397,0.00013714224823125137,0.0017379573399953186,0.004955373681593238,0.006830473269819807
3.871699,0.0001356622959122091,0.0017636098468587179,0.004870523081968146,0.006769795224739074
3.874001,0.00013368902615348602,0.0017961687978776484,0.004449723305920457,0.006379581129951593
3.876302,0.0001307291215154015,0.0018282344314568977,0.004470935955826732,0.00642989950879903
3.878604,0.00012628926455827464,0.00185586020807902,0.004727461024460726,0.00670961049709802
3.880906,0.00012382267735987082,0.0018775661754249734,0.004983986093094722,0.006985374945879566
3.883207,0.00012530262967891308,0.0018938456509344386,0.004947480602558346,0.006966628883171698
3.885509,0.00012974248663603997,0.0019101251264439039,0.0049509338246361105,0.006990801437716054
3.88781,0.00013368902615348602,0.0019362709507469839,0.004953893729274196,0.007023853706174665
3.890112,0.00013270239127412451,0.001981656155197614,0.004998785616285144,0.007113144162756883
3.892414,0.00012974248663603997,0.002038880978200582,0.0054694104537405894,0.007638033918577211
3.894715,0.00012974248663603997,0.0020961058012035506,0.005398866059866241,0.00762471434770583
3.897017,0.0001341823435931668,0.0021454375451716266,0.005746161537401496,0.008025781426166289
3.899319,0.00013911551798997438,0.002189836114742895,0.005969634337576881,0.00829858597030975
3.90162,0.00013812888311061288,0.0022362079540728863,0.005948915005110289,0.008323251842293787
3.903922,0.00012974248663603997,0.0022884996026790467,0.0059528615446277355,0.00837110363394282
3.906223,0.00012086277272178628,0.0023476976954407386,0.0062256660887711965,0.00869422655693372
3.908525,0.00011740955064402095,0.0024147888672373216,0.0064802178876464675,0.00901241630552781
3.910827,0.00011888950296306323,0.0024853332611116698,0.006400300462418185,0.009004523226492919
3.913128,0.00012135609016146705,0.0025529177503479344,0.006728356559805889,0.00940263040031529
3.91543,0.00012135609016146705,0.0026121158431096263,0.0069725486924478676,0.009706020625718959
3.917732,0.00011888950296306323,0.002665394126595148,0.0069202570438417045,0.009704540673399915
3.920033,0.00011642291576465942,0.00271867241008067,0.007431827228790655,0.010266922554635984
3.922335,0.00011395632856625564,0.002774910598204277,0.007483625559957133,0.010372492486727666
3.924636,0.00011247637624721333,0.002834602008405649,0.007862986671071638,0.0108100650557245
3.926938,0.00011247637624721333,0.002895280053486382,0.008030221283123416,0.011037977712857009
3.92924,0.00011346301112657485,0.002956944733446477,0.008359757332830162,0.011430165077403215
3.931541,0.00011346301112657485,0.0030200893657256144,0.008456940868447275,0.011590493245299463
3.933843,0.00011247637624721333,0.003084220632884113,0.008458914138205997,0.011655611147337323
3.936145,0.00011099642392817107,0.003150818487241016,0.008436714853420364,0.01169852976458955
3.938446,0.00011000978904880956,0.003218896293916961,0.00894729840348995,0.01227620448645572
3.940748,0.00011099642392817107,0.0032899340052309897,0.00867548049422585,0.012076410923385012
3.943049,0.00011247637624721333,0.003364918256062466,0.008821995773811037,0.012299390406120716
3.945351,0.00011148974136785184,0.0034453289987304305,0.008389356379211009,0.011946175119309291
3.947653,0.00010852983672976729,0.003531166233234882,0.008451021059171105,0.012090717129135757
3.949954,0.00010507661465200194,0.0036199633723774187,0.0084870332322678,0.01221207321929722
3.952256,0.00010359666233295968,0.0037102404638389977,0.008095832502600958,0.011909669628772915
3.954558,0.00010359666233295968,0.0038000242378608967,0.007953757079972897,0.011857377980166754
3.956859,0.0001045832972123212,0.003887341424684391,0.00764987353712955,0.011641798259026262
3.959161,0.00010408997977264042,0.00397120538943012,0.0074229475148764,0.01149824288407916
3.961462000000001,0.00010211671001391738,0.004053589401856807,0.0072271004913231395,0.011382806603193863
3.963764,9.91568053758328e-05,0.004136960049162856,0.0067278632423662076,0.010963980096904895
3.966066000000001,9.471694841870598e-05,0.0042223039662276285,0.006328769433664473,0.010645790348310806
3.968367,9.373031353934446e-05,0.004308634518171761,0.0060978968718938785,0.010500261703604984
3.970669,9.866348793615208e-05,0.004393978435236532,0.005568073941676742,0.010060715864849426
3.972971,0.0001080365192900865,0.004480308987180665,0.00522965817805574,0.009818003684526492
3.975272,0.00011444964600593638,0.004572066030961287,0.004973133109421745,0.00965964878638897
3.977574,0.00011099642392817107,0.004673689423535524,0.004444296814083969,0.009228982661547664
3.979875,0.00010063675769487512,0.004782712577704971,0.004403844784030147,0.009287194119429992
3.982177,8.978377402189838e-05,0.004896175588831546,0.003908060757150983,0.008894020120004427
3.984479,8.337064730604848e-05,0.005010131917397802,0.0036747216081819845,0.008768224172885834
3.98678,8.090406010764469e-05,0.005126554833162461,0.003462595109119257,0.008670054002389363
3.989082,8.090406010764469e-05,0.00524840424076361,0.0032164297067185576,0.008545738007589811
3.991384,8.189069498700621e-05,0.0053756801402012454,0.0026811802846649323,0.008138751119853184
3.993685,8.139737754732545e-05,0.005505915944276966,0.002503586006379859,0.00809089932820415
3.995987,7.794415546956014e-05,0.005635658430913007,0.002250020842383948,0.007963623428766513
3.998288,7.2024346193391e-05,0.005765894234988726,0.0019826427900769762,0.007820561371259093
4.00059,6.610453691722188e-05,0.0059005698960215725,0.0018524069860012546,0.00781908141894005
