Wavelength,CO_CH3OH_10K,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.613917,0.00015029523156027258,0.015387955948013269,0.01344312616927435,0.028981377348847887
3.616219,0.00012516700672527434,0.01448381397140305,0.012653720615495629,0.027262701593623952
3.618521,0.00010477995638744555,0.013307528578655302,0.012139303182552744,0.02555161171759549
3.620822,9.624584229254048e-05,0.01223744549464415,0.011515838736174951,0.02384953007311164
3.623124,9.529760739310656e-05,0.011346104689176288,0.010922717806579052,0.02236412010314845
3.625425,8.818584564735238e-05,0.010997628363634332,0.010316795705840792,0.021402609915122474
3.627727,6.4005855711788e-05,0.01007452168903543,0.010066461692390245,0.020204989237137462
3.630029,2.560234228471521e-05,0.009249083209078223,0.009298865541298504,0.018573551092661445
3.632330000000001,2.038705033782877e-05,0.008609024651960345,0.0087560010613726,0.017385412763670775
3.634632,5.926468121461853e-05,0.007923450819669638,0.00860997288685978,0.016592688387744036
3.636934,6.258350336263717e-05,0.007147794671932711,0.008149604843184622,0.015359983018479968
3.639235,1.4223523491508447e-06,0.006684581923559253,0.007835264974022286,0.01452126924993069
3.641537000000001,9.956466444055912e-05,0.0062792115040512615,0.007213696997443367,0.013592473165935188
3.643838,0.0001607258154540454,0.0059321575308584566,0.007110339393405072,0.013203222739717572
3.64614,0.00011568465773093535,0.005554760040883765,0.00677513835645519,0.012445583055069891
3.648442,5.689409396603379e-06,0.005203913128093223,0.006254083279216264,0.011463685816706091
3.650743,0.00012706347652414213,0.00474781214146552,0.0062118868261914545,0.011086762444181116
3.653045,0.00019059521478621315,0.004383215822633186,0.0059155634201183615,0.010489374457537759
3.655347,0.00019343991948451487,0.004338174664910076,0.005745829373119695,0.010277443957514286
3.657648000000001,0.0001436575872642353,0.003790094893037283,0.0052224037086321855,0.009156156188933704
3.65995,6.258350336263717e-05,0.0032908492184853372,0.005091547292510307,0.008444980014358281
3.662251,1.2327053692640656e-05,0.003334468023859297,0.004741174497169482,0.008087969574721418
3.664553,4.551527517282703e-05,0.003378086829233256,0.004759665077708443,0.008183267182114526
3.666855,3.792939597735586e-05,0.0027968188358802773,0.004634972188432886,0.0074697204202905185
3.669156,1.849058053896098e-05,0.0027788023727910328,0.004234342943422064,0.007031635896752058
3.671458,1.0904701343489807e-05,0.002372957835833325,0.0042499888192627224,0.006633851356439539
3.673759,1.1378818793206756e-05,0.0023758025405316275,0.003770656077598889,0.006157837436923722
3.676061,6.637644296037277e-06,0.002428903694899925,0.003805740768877943,0.0062412821080739065
3.678363,7.585879195471172e-06,0.0018438427619492112,0.0033956291748727828,0.005247057816017466
3.680664,2.133528523726267e-05,0.0018983662686666606,0.003333519788959863,0.005253221342863786
3.682966,2.2283520136696565e-05,0.0015043746679518767,0.0032349033594187373,0.004761561547507311
3.685268,7.585879195471172e-06,0.0014337311679440512,0.0028869011513264977,0.0043282181984660205
3.687569,1.5171758390942344e-05,0.0014233005840502786,0.0028442305808519717,0.004282702923293193
3.689871,3.887763087678976e-05,0.0014214041142514107,0.002766001201648676,0.004226282946776877
3.692172,6.0687033563769375e-05,0.0014489029263349935,0.002324597855962197,0.00383418781586096
3.694474,8.059996645188119e-05,0.0008320761242532441,0.002383862537176816,0.0032965386278819412
3.696776,9.861642954112525e-05,0.0013313217988051905,0.0023800695975790803,0.003810007825925396
3.699077,0.00011426230538178453,0.0009496572517830472,0.0021984826143374887,0.0032624021715023203
3.701379,0.0001256411241749913,0.0009487090168836133,0.0020974955975477786,0.0031718457386063826
3.703681,0.00013417523826989638,0.0009899572350089876,0.0019381921344428844,0.003062324607721769
3.705982,0.00014413170471395227,0.00042717982219497033,0.001918753319004489,0.0024900648459134124
3.708284,0.0001602516980043285,0.00047364333226723135,0.0017485451545561053,0.002382440184827665
3.710585,0.00018158698324159117,0.000475065684616382,0.001427093523648014,0.0020837461915059873
3.712887,0.00020481873827772162,0.00047459156716666515,0.0014228264666005614,0.0021022367720449483
3.715189,0.0002275763758641351,0.00047459156716666515,0.0014166629397542412,0.0021188308827850416
3.71749,0.00025080813090026555,0.00047459156716666515,0.0014697640941225393,0.0021951637921894702
3.719792,0.0002768845906346977,0.00047459156716666515,0.0010487477987738893,0.0018002239565752523
3.722094,0.0003058057550674316,0.00047459156716666515,0.0009496572517830472,0.001730054574017144
3.724395,0.00033520103694988237,0.000475065684616382,0.0009444419598361607,0.0017547086814024256
3.726697,0.00036222573158374837,0.0004627386309237415,0.0009463384296350283,0.0017713027921425185
3.728998,0.00038403513427072796,0.00015408817115800816,0.0009539243088304996,0.0014920476142592355
3.7313,0.0004006292450108212,0.00039968101011138735,0.0008524631745910729,0.0016527734297132814
3.733602,0.0004105857114548772,0.00048359979871128713,0.0006675573692014631,0.0015617428793676276
3.735903,0.00041674923830119736,0.00046084216112487374,0.0004712727450186465,0.0013488641444447177
3.738205,0.0004233868825972348,0.00047269509736779734,0.000475065684616382,0.0013711476645814145
3.740507,0.00043334334904129065,0.00047411744971694817,0.00047459156716666515,0.0013820523659249038
3.742808,0.0004442480503847804,0.00047459156716666515,0.00047364333226723135,0.0013924829498186768
3.74511,0.00045278216447968567,0.00047459156716666515,0.0004779103893146838,0.0014052841209610345
3.747411,0.00045799745642657197,0.00047459156716666515,0.0004636868658231753,0.0013962758894164125
3.749713,0.00046179039602430754,0.00047316921481751437,0.0004565751040774211,0.001391534714919243
3.752015,0.00046653157052147713,0.0004304986443429889,0.00015313993625857425,0.0010501701511230405
3.754316,0.0004698503926694956,0.0009970689967547422,0.0005281668389846803,0.001995086228408918
3.756618,0.00046842804032034494,0.0009482348994338963,0.0003721821980278043,0.0017888451377820454
3.75892,0.00045894569132600587,0.0009605619531265373,2.3705872485847413e-06,0.0014218782317011278
3.761221,0.00044614452018364826,0.0011208136511308656,7.585879195471172e-06,0.0015745440505099849
3.763523,0.0004376104060887432,0.0014218782317011276,1.4223523491508447e-06,0.001860910990139021
3.765824,0.0004376104060887432,0.0014394205773406547,3.3188221480186383e-06,0.0018803498055774163
3.768126,0.0004456704027339312,0.0016067840370907376,3.792939597735586e-06,0.0020562473794224047
3.770428,0.00045894569132600587,0.0018940992116192087,6.969526510839138e-05,0.002422740168053605
3.772729,0.00047411744971694817,0.0018628074599378894,0.00028968576177705536,0.002626610671431893
3.775031,0.000485496268510155,0.002427955460000492,9.008231544622017e-05,0.0030035340439568663
3.777333,0.0004897633255576075,0.002422740168053605,0.00042717982219497033,0.0033396833158061837
3.779634,0.0004916597953564752,0.0028750482150835736,0.0004689021577700618,0.003835610168210111
3.781936,0.0005006680269010974,0.003078444601012145,0.00047838450676440067,0.004057497134677643
3.784237,0.0005234256644875108,0.0033747680070852376,0.00047079862756892947,0.004368992299141678
3.786539,0.0005532950638196786,0.003841773695056432,0.0004845480336107211,0.004879616792486831
3.788841000000001,0.0005812679933529784,0.00404090302393755,0.00046653157052147713,0.005088702587812006
3.791142,0.0006026032785902411,0.0043045123259801725,0.0009027196242610693,0.005809835228831483
3.793444,0.000621567976578919,0.004800439178384101,0.001044480741726437,0.006466487896689457
3.795746,0.0006438514967156158,0.004999094389815503,0.0013796817786763196,0.007022627665207437
3.798047,0.0006713503087991986,0.005260807222059257,0.0014370499900920699,0.007369207520950527
3.800349,0.0007031161779302343,0.005743932903320828,0.001435153520293202,0.007882202601544264
3.80265,0.0007386749866590053,0.0056870388093547925,0.0019258650807502434,0.008351578876764042
3.804952,0.0007751820302872104,0.006211412708741738,0.002040601503581745,0.009027196242610691
3.807254,0.0008097926041165474,0.0061436139134322144,0.002349726080797195,0.009303132598345958
3.809555000000001,0.0008415584732475831,0.006688374863156988,0.002572087164714444,0.010102020501119016
3.811857,0.0008714278725797508,0.007160121725625352,0.0028579799868937643,0.010889529585098869
3.814159,0.0009022455068113523,0.007158225255826483,0.003057109315774882,0.011117580078412716
3.81646,0.0009354337282915387,0.007269642856509967,0.0033529586043982576,0.011558035189199765
3.818762,0.0009714666544700267,0.007643721524336639,0.0034160162252106115,0.012031204404017278
3.821063,0.0010117666376959675,0.007659841517627016,0.0037815607789423787,0.012453168934265362
3.823365,0.0010534889732710588,0.007743760306226916,0.0038071631212270936,0.012604412400725068
3.825667,0.0010914183692484146,0.0076991932659535205,0.004097323000453866,0.0128879346356558
3.827968,0.0011231842383794502,0.008196068353256883,0.004284125275642344,0.013603377867278678
3.83027,0.0011502089330133163,0.00812068367875189,0.004426360510557429,0.013697253122322634
3.832572,0.0011781818625466163,0.00806758252438359,0.004740700379719765,0.013986464766649971
3.834873,0.001209473614227935,0.008645057578138833,0.004759665077708443,0.014614196270075213
3.837175,0.001243135953157838,0.00860049053786544,0.004756346255560424,0.014599972746583704
3.839476,0.0012791688793363262,0.008601912890214591,0.004801387413283534,0.014682469182834453
3.841778,0.0013161500404142482,0.008602387007664308,0.005132795510635681,0.01505133255871424
3.84408,0.0013540794363916038,0.008603335242563744,0.005251324873064919,0.015208739552020269
3.846381,0.0013920088323689595,0.008612343474108362,0.005238049584472844,0.015242401890950169
3.848683,0.0014280417585474476,0.00860523171236261,0.00523852370192256,0.015271797172832618
3.850984,0.0014621782149270685,0.009102580917115688,0.005238997819372278,0.01580375695141504
3.853286,0.0014944182015078206,0.008975991558041262,0.005238049584472844,0.015708459344021927
3.855588,0.0015257099531891393,0.009014869188918051,0.005241368406620862,0.015781947548728054
3.857889,0.0015598464095687595,0.009121071497654648,0.005230937822727089,0.0159118557299505
3.860191,0.0015939828659483795,0.008610921121759214,0.005215766064336147,0.01542067005204374
3.862493,0.0016233781478308307,0.008791085752651653,0.004722683916630521,0.015137147817113006
3.864794,0.0016423428458195086,0.00862087758820327,0.004772940366300518,0.015036160800323297
3.867096,0.001655144016961866,0.008601438772764874,0.004756346255560424,0.015012929045287162
3.869397,0.0016703157753528086,0.008601438772764874,0.004762509782406743,0.015034264330524426
3.871699,0.0016949698827380898,0.008601438772764874,0.004680961581055429,0.014977370236558396
3.874001,0.0017262616344194087,0.008662599923778361,0.004276539396446873,0.014665400954644641
3.876302,0.00175707926865101,0.008068530759283023,0.0042969264467847025,0.014122536474718738
3.878604,0.001783629845835159,0.008127321323047925,0.004543467520637515,0.0144544186895206
3.880906,0.001804491013622705,0.00812068367875189,0.004790008594490328,0.014715183286864926
3.883207,0.001820136889463364,0.008119735443852454,0.004754923903211274,0.014694796236527091
3.885509,0.0018357827653040235,0.008119735443852454,0.004758242725359292,0.014713760934515768
3.88781,0.001860910990139021,0.008119735443852454,0.0047610874300575935,0.014741733864049068
3.890112,0.0019045297955129809,0.008119261326402739,0.0048042321179818355,0.014828023239897556
3.892414,0.0019595274196801465,0.008116890739154153,0.005256540165011804,0.015332958323846103
3.894715,0.002014525043847313,0.008133958967343964,0.005188741369702281,0.015337225380893556
3.897017,0.002061936788819008,0.008379077688847625,0.005522520054303013,0.015963534531969647
3.899319,0.002104607359293533,0.008123528383450191,0.00573729525902479,0.015965431001768515
3.90162,0.002149174399566926,0.008663074041228078,0.0057173823261366784,0.01652963076693168
3.903922,0.0021994308492369226,0.00858342230967563,0.005721175265734414,0.016504028424646967
3.906223,0.002256324943202957,0.009019136245965505,0.005983362215427886,0.01725882340459635
3.908525,0.002320804916364461,0.00865501404458289,0.0062280068194818326,0.01720382578042919
3.910827,0.0023886037116739854,0.009109692678861442,0.006151199792627686,0.017649496183163114
3.913128,0.002453557802285207,0.009049005645297674,0.006466487896689454,0.017969051344272336
3.91543,0.002510451896251241,0.009534027796358112,0.006701176034299346,0.0187456557269087
3.917732,0.002561656580820671,0.00955109602454792,0.006650919584629349,0.018763672189997943
3.920033,0.0026128612653901016,0.009567690135288014,0.007142579379985825,0.01932313078066394
3.922335,0.002666910654657833,0.009864487658810824,0.007192361712206104,0.01972376002567476
3.924636,0.0027242788660735845,0.010047496994401566,0.007556958031038435,0.020328733891513587
3.926938,0.002782595312388769,0.009994869957482985,0.007717683846492483,0.020495149116364242
3.92924,0.0028418599936033875,0.010589887356877756,0.008034394302903404,0.02146614165338455
3.931541,0.002902547027167157,0.010540105024657477,0.008127795440497644,0.021570447492322276
3.933843,0.002964182295630361,0.01069277084346633,0.00812969191029651,0.0217866450493932
3.936145,0.0030281881513421482,0.011032238937463669,0.00810835662505925,0.02216878371386507
3.938446,0.003093616359403087,0.010979611900545087,0.008599068185516291,0.022672296445464462
3.940748,0.003161889272162327,0.011473642283150148,0.00833782947072225,0.022973361026034724
3.943049,0.0032339551245193035,0.011487865806641656,0.008478642353288185,0.023200463284449142
3.945351,0.0033112362688231664,0.011506830504630331,0.00806284134988642,0.02288090812333992
3.947653,0.003393732705073915,0.011775655098619844,0.008122106031101039,0.0232914938347948
3.949954,0.0034790738460229657,0.011981422071796997,0.008156716604930376,0.02361721252275034
3.952256,0.003565837339321167,0.011992800890590205,0.007780741467304838,0.02333937969721621
3.954558,0.003652126715169652,0.011989956185891902,0.007644195641786354,0.02328627854284791
3.956859,0.0037360455037695525,0.011989482068442185,0.007352139292760716,0.02307766686497245
3.959161,0.003816645470221433,0.011989482068442185,0.007134045265890919,0.022940172804554536
3.961462000000001,0.003895823084324164,0.011993275008039922,0.0069458206383532905,0.022834918730717375
3.963764,0.0039759489333263285,0.0120150844107269,0.006466013779239739,0.02245704712329297
3.966066000000001,0.00405797125212736,0.01162678221940872,0.006082452762418728,0.021767206233954808
3.968367,0.004140941805827826,0.01150920109187892,0.005860565795951197,0.02151070869365794
3.970669,0.004222964124628858,0.011557561071750046,0.005351363654955196,0.0211318888513341
3.972971,0.004305934678329322,0.010953061323360935,0.0050261190844493675,0.02028511508613963
3.975272,0.004394120523976676,0.011058789514647815,0.004779578010596554,0.020232488049221044
3.977574,0.004491788718618367,0.010524459148816816,0.004271324104499986,0.019287571971935168
3.979875,0.004596568675005813,0.010106761675616185,0.004232446473623196,0.018935776824245198
3.982177,0.004705615688440711,0.00992422645747516,0.0037559584366576642,0.018385800582573532
3.984479,0.004815136819325326,0.00957480189703377,0.0035317008829415467,0.01792163959930064
3.98678,0.0049270285374585256,0.008884012772796176,0.003327830379563259,0.01713887168981796
3.989082,0.005044135547538613,0.008625618762700439,0.0030912457721545025,0.016761000082393555
3.991384,0.005166457849565586,0.008093658984118022,0.002576828339211613,0.015836945172895217
3.993685,0.005291624856290859,0.007744234423676631,0.002406146057313512,0.015442005337281003
3.995987,0.005416317745566415,0.007157751138376765,0.0021624496881590006,0.014736518572102184
3.998288,0.00554148475229169,0.006743372487324154,0.001905478030412415,0.014190335270028259
4.00059,0.005670918816064417,0.006647126645031614,0.0017803110236871407,0.014098356484783171
