Wavelength,H2O_40K,CH3OH,H2O_CH3OH_CO_NH3_100K_NASA,all
3.613917,0.0004910257511728063,0.015920810969095506,0.013908635513240512,0.030320472233508824
3.616219,0.0004905352159568496,0.014985360312265796,0.013091894378672357,0.028567789906895003
3.618521,0.0004905352159568496,0.013768342441476851,0.012559663669359176,0.026818541326792882
3.620822,0.0004910257511728063,0.012661204459062244,0.01191460986037592,0.02506684007061097
3.623124,0.0004910257511728063,0.011738998253063366,0.011300950305213898,0.023530974309450076
3.625425,0.0004905352159568496,0.011378454869335084,0.010674046299221043,0.022543036384512983
3.627727,0.0004905352159568496,0.010423382803867095,0.01041504370519583,0.02132896172501977
3.630029,0.0004910257511728063,0.00956936099288622,0.009620867190561688,0.01968125393462072
3.632330000000001,0.0004910257511728063,0.008907138451344474,0.0090592043682911,0.01845736857080838
3.634632,0.0004905352159568496,0.00819782452907087,0.008908119521776387,0.017596479266804105
3.636934,0.0004905352159568496,0.007395308915765462,0.008431809827082288,0.0163176539588046
3.639235,0.0004910257511728063,0.006916056009775622,0.008106584978902895,0.015513666739851318
3.641537000000001,0.0004910257511728063,0.0064966484001325155,0.007463493310783466,0.014451167462088788
3.643838,0.0004905352159568496,0.0061375766220521,0.007356556633704872,0.013984668471713823
3.64614,0.0004910257511728063,0.005747110590150447,0.007009748236023379,0.013247884577346634
3.648442,0.0004910257511728063,0.00538411453034238,0.006470650033686802,0.012345790315201988
3.650743,0.0004905352159568496,0.004912219652591891,0.006426992399466642,0.01182974726801538
3.653045,0.0004905352159568496,0.004534998071521074,0.006120407889493611,0.011145941176971534
3.655347,0.0004910257511728063,0.004488397226005173,0.005944796282181059,0.010924219259359038
3.657648000000001,0.0004934784272525906,0.0039213385163590535,0.005403245403764698,0.009818062347376342
3.65995,0.00048121504685366944,0.003404804933956492,0.005267857684160607,0.009153877664970769
3.662251,0.00035809070764850016,0.003449934173824523,0.004905352159568496,0.008713377041041519
3.664553,0.00040616315881227135,0.003495063413692553,0.004924483032990812,0.008825709605495636
3.666855,0.00047189487775048915,0.002893667238929456,0.004795472271194161,0.008161034387874105
3.669156,0.0005361549910408365,0.0028750269007230948,0.004380970013710623,0.0077921519054745545
3.671458,0.0001574618043221487,0.002455128755864032,0.004397157675837199,0.007009748236023379
3.673759,0.0005273253571536133,0.002458071967159773,0.003901226572504824,0.0068866238968182105
3.676061,0.0004983837794121591,0.0025130119113469396,0.003937526178485631,0.006948921869244729
3.678363,0.0002634174109688282,0.0019076914548561879,0.003513213216682957,0.005684322082507973
3.680664,0.00023055155149971933,0.0019641030046912253,0.003448953103392609,0.005643607659583554
3.682966,0.00017463053688063842,0.0015564682402310836,0.0033469217784735843,0.005078020555585306
3.685268,0.0004983837794121591,0.0014833784930535128,0.002986868929961257,0.004968631202426929
3.687569,0.0002001383681103946,0.001472586718302462,0.00294272076052514,0.004615445846937997
3.689871,4.3657634220159604e-05,0.001470624577438635,0.0028617824498922604,0.004376064661551055
3.692172,0.000524872681073829,0.001499075619964132,0.0024050941638364327,0.0044290424648743935
3.694474,0.0003399409046580967,0.000860889304004271,0.0024664110658310394,0.003667241274493407
3.696776,0.0002540972418656481,0.0013774228864068332,0.0024624867841033845,0.004094006912375866
3.699077,0.0003271869890432186,0.0009825420375615696,0.002274611796391911,0.003584340822996699
3.701379,0.00035956231329637074,0.0009815609671296561,0.002170127795393102,0.0035112510758191287
3.703681,0.00019817622724656718,0.0010242375309179018,0.0020053079628316013,0.00322772172099607
3.705982,6.8674930233958936e-06,0.00044197222957712137,0.0019851960189773703,0.002434035741577888
3.708284,1.030123953509384e-05,0.0004900446807408927,0.0018090938764488609,0.0023094397967248475
3.710585,0.0001819885651199912,0.0004915162863887632,0.001476511000030117,0.0021500158515388714
3.712887,0.0005332117797450953,0.0004910257511728063,0.0014720961830865054,0.002496333714004407
3.715189,0.0001623671564817172,0.0004910257511728063,0.0014657192252790663,0.0021191121329335893
3.71749,0.00034631786246553574,0.0004910257511728063,0.0015206591694662335,0.002358002783104576
3.719792,0.00041155904618779673,0.0004910257511728063,0.001085063897696551,0.001987648695057154
3.722094,2.256461993401508e-05,0.0004910257511728063,0.0009825420375615696,0.001496132408668391
3.724395,0.00021093014286144532,0.0004915162863887632,0.0009771461501860443,0.0016795925794362528
3.726697,5.8864225914821936e-05,0.00047876237077388515,0.0009791082910498717,0.0015167348877385784
3.728998,9.810704319136992e-06,0.00015942394518597607,0.0009869568545051812,0.0011561915040102944
3.7313,0.0003345450172825714,0.00041352118705162416,0.0008819823182904154,0.001630048522624611
3.733602,0.00026881329834435363,0.0005003459202759863,0.000690673584067244,0.001459832802687584
3.735903,0.00013685932525196102,0.00047680022991005783,0.0004875920046611084,0.0011012515598231274
3.738205,0.0004944594976845043,0.000489063610308979,0.0004915162863887632,0.0014750393943822465
3.740507,1.814980299040343e-05,0.0004905352159568496,0.0004910257511728063,0.000999710770120059
3.742808,0.0001702157199370268,0.0004910257511728063,0.0004900446807408927,0.0011512861518507258
3.74511,0.00048023397642175567,0.0004910257511728063,0.0004944594976845043,0.0014657192252790663
3.747411,0.00027715239701562,0.0004910257511728063,0.0004797434412057988,0.0012479215893942252
3.749713,0.0002099490724295316,0.0004895541455249359,0.0004723854129664461,0.0011718886309209134
3.752015,0.0003958619192771776,0.0004454059760888193,0.00015844287475406238,0.000999710770120059
3.754316,0.0004974027089802455,0.0010315955591572547,0.0005464562305759304,0.002075454498713431
3.756618,0.00048808253987706534,0.0009810704319136992,0.0003850701445261269,0.0018542231163168913
3.75892,0.0005523426531674126,0.000993824347528577,2.452676079784248e-06,0.0015486196767757734
3.761221,1.5206591694662335e-05,0.0011596252505219925,7.848563455309591e-06,0.001182680405671964
3.763523,0.00055430479403124,0.0014711151126545914,1.4716056478705488e-06,0.0020268915123337022
3.765824,0.000479252905989842,0.0014892649156449948,3.4337465116979468e-06,0.001971951568146535
3.768126,0.0004905352159568496,0.0016624238468777633,3.9242817276547964e-06,0.002156883344562268
3.770428,0.0004910257511728063,0.001959688187747614,7.210867674565689e-05,0.002522822615666077
3.772729,0.0004905352159568496,0.0019273128634944613,0.00029971701694963507,0.002717565096400946
3.775031,0.0004905352159568496,0.002512030840915026,9.32016910318014e-05,0.003095767747903677
3.777333,0.0004910257511728063,0.002506634953539501,0.00044197222957712137,0.003439632934289429
3.779634,0.0004905352159568496,0.0029746055495623357,0.0004851393285813242,0.003950280094100509
3.781936,0.0004905352159568496,0.0031850451572078236,0.0004949500329004611,0.004170530406065135
3.784237,0.0004910257511728063,0.0034916296671808553,0.00048710146944515157,0.004469756887798814
3.786539,0.0004910257511728063,0.003974806854898353,0.0005013269907079002,0.004967159596779058
3.788841000000001,0.0004905352159568496,0.004180831645600229,0.00048268665250154,0.005154053514058619
3.791142,0.0004910257511728063,0.004453569225672237,0.0009339790511818416,0.005878574028026885
3.793444,0.0004910257511728063,0.004966669061563103,0.0010806490807529394,0.0065383438934888466
3.795746,0.0004905352159568496,0.005172203317049021,0.0014274574784344325,0.007090196011440304
3.798047,0.0004910257511728063,0.005442978756257202,0.0014868122395652107,0.0074208167469952185
3.800349,0.0004905352159568496,0.005942834141317232,0.0014848500987013837,0.007918219455975466
3.80265,0.0004910257511728063,0.00588396991540241,0.001992554047216723,0.008367549713791939
3.804952,0.0004910257511728063,0.006426501864250685,0.00211126356947828,0.009028791184901772
3.807254,0.0004905352159568496,0.0063563553283688574,0.0024310925302821465,0.009277983074607851
3.809555000000001,0.0004910257511728063,0.0069199802915032756,0.002661153546565909,0.010072159589241993
3.811857,0.0004910257511728063,0.007408062831380342,0.0029569462817878893,0.010856034864341037
3.814159,0.0004905352159568496,0.0074061006905165126,0.003162971072489766,0.011059606978963129
3.81646,0.0004910257511728063,0.007521376466266373,0.00346906504724684,0.011481467264686022
3.818762,0.0004910257511728063,0.007908408751656328,0.0035343062309691007,0.011933740733798236
3.821063,0.0004905352159568496,0.00792508694899886,0.003912508882471832,0.012328131047427542
3.823365,0.0004910257511728063,0.008011911682223222,0.003938997784133501,0.01244193521752953
3.825667,0.0004910257511728063,0.007965801371923278,0.004239205336299094,0.01269603245939518
3.827968,0.0004905352159568496,0.008479882278246056,0.004432476211386092,0.013402893705588998
3.83027,0.0004910257511728063,0.008401887178908921,0.004579636776173147,0.013472549706254873
3.832572,0.0004944594976845043,0.008346947234721751,0.004904861624352538,0.013746268356758792
3.834873,0.0004704232721026186,0.008944419127757194,0.004924483032990812,0.014339325432850625
3.837175,0.0006941073305789421,0.00889830881745725,0.004921049286479114,0.014513465434515304
3.839476,0.0005650965687822906,0.00889978042310512,0.004967650131995014,0.014432527123882426
3.841778,0.0008260613036713345,0.008900270958321077,0.005310534247948853,0.015036866509941262
3.84408,0.0009791082910498717,0.008901252028752993,0.0054331680519380645,0.015313528371740931
3.846381,0.000984504178425397,0.008910572197856171,0.005419433065891275,0.01531450944217284
3.848683,0.0009795988262658283,0.008903214169616818,0.00541992360110723,0.015302736596989875
3.850984,0.0009805798966977422,0.009417785611155556,0.005420414136323186,0.015818779644176485
3.853286,0.0009805798966977422,0.009286812708495077,0.005419433065891275,0.01568682567108409
3.855588,0.0009805798966977422,0.009327036596203537,0.0054228668124029706,0.01573048330530425
3.857889,0.0009805798966977422,0.009436916484577871,0.00541207503765192,0.015829571418927532
3.860191,0.0009805798966977422,0.008909100592208301,0.005396377910741303,0.015286058399647343
3.862493,0.0009805798966977422,0.009095503974271904,0.004886221286146178,0.014962305157115824
3.864794,0.0009805798966977422,0.008919401831743395,0.004938218019037604,0.01483819974747874
3.867096,0.0009805798966977422,0.008899289887889163,0.004921049286479114,0.014800919071066019
3.869397,0.0009805798966977422,0.008899289887889163,0.004927426244286553,0.01480729602887346
3.871699,0.0009805798966977422,0.008899289887889163,0.004843054187141975,0.014722923971728882
3.874001,0.0009805798966977422,0.0089625689307476,0.004424627647930782,0.014367776475376124
3.876302,0.0009805798966977422,0.008347928305153665,0.004445720662216927,0.013774228864068335
3.878604,0.0009805798966977422,0.008408754671932313,0.004700798974514489,0.014090133543144544
3.880906,0.0009805798966977422,0.008401887178908921,0.004955877286812051,0.014338344362418712
3.883207,0.0009805798966977422,0.008400906108477005,0.0049195776808312434,0.014301063686005991
3.885509,0.0009805798966977422,0.008400906108477005,0.004923011427342942,0.014304497432517691
3.88781,0.0009805798966977422,0.008400906108477005,0.0049259546386386825,0.01430744064381343
3.890112,0.0009805798966977422,0.00840041557326105,0.004970593343290757,0.014351588813249546
3.892414,0.0009805798966977422,0.008397962897181262,0.00543856393931359,0.014817106733192597
3.894715,0.0009805798966977422,0.008415622164955713,0.0053684174034317605,0.014764619465085215
3.897017,0.0009805798966977422,0.0086692288716054,0.005713754195465383,0.015363562963768526
3.899319,0.0009800893614817854,0.008404830390204659,0.005935966648293836,0.015320886399980282
3.90162,0.0009810704319136992,0.008963059465963555,0.0059153641692236475,0.015859494067100903
3.903922,0.0009854852488573103,0.008880649549682805,0.005919288450951303,0.015785423249491417
3.906223,0.0009329979807499275,0.009331451413147148,0.006190554425375442,0.016455003819272517
3.908525,0.0013739891398951356,0.008954720367292288,0.006443670596809176,0.0167723801039966
3.910827,0.0014598328026875845,0.009425143639394905,0.006364203891824165,0.017249180333906655
3.913128,0.0015133011412268808,0.009362355131752431,0.00669040981043547,0.01756606608341478
3.91543,0.001123325644541185,0.009864172657676288,0.006933224742334112,0.017920723044551584
3.917732,0.0014387397884014395,0.009881831925450734,0.006881228009442685,0.01820179972329486
3.920033,0.0014529653096641885,0.009899000658009223,0.007389913028389938,0.01874187899606335
3.922335,0.001470624577438635,0.010206075703198212,0.007441419226065406,0.019118119506702246
3.924636,0.001466209760495023,0.010395422296557554,0.007818640807136224,0.019680272864188803
3.926938,0.00146670029571098,0.010340972887586343,0.007984932245345595,0.019792605428642918
3.92924,0.00146670029571098,0.010956594583612192,0.00831260976960477,0.020735904648927942
3.931541,0.00146670029571098,0.010905088385936722,0.008409245207148272,0.020781033888795968
3.933843,0.00146670029571098,0.011063040725474827,0.008411207348012099,0.020940948369197902
3.936145,0.00146670029571098,0.011414263940099931,0.008389133263294041,0.021270097499104957
3.938446,0.00146670029571098,0.011359814531128722,0.00889683721180938,0.021723352038649082
3.940748,0.00146670029571098,0.011870952226155758,0.008626552307817156,0.02196420482968389
3.943049,0.00146670029571098,0.011885668282634465,0.008772241266956339,0.022124609845301783
3.945351,0.00146670029571098,0.011905289691272738,0.008342041882562183,0.021714031869545902
3.947653,0.00146670029571098,0.012183423158720272,0.008403358784556789,0.02205348223898804
3.949954,0.00146670029571098,0.012396315442445544,0.008439167855321639,0.02230218359347817
3.952256,0.00146670029571098,0.012408088287628507,0.008050173429067858,0.021924962012407345
3.954558,0.00146670029571098,0.01240514507633277,0.007908899286872283,0.02178074465891603
3.956859,0.001467190830926937,0.012404654541116807,0.007606729593842866,0.02147857496588661
3.959161,0.0014657192252790663,0.012404654541116807,0.0073810833945027144,0.02125145716089859
3.961462000000001,0.0014637570844152391,0.012408578822844466,0.0071863409137678455,0.02105867682102755
3.963764,0.0015289982681375,0.01243114344277848,0.006689919275219513,0.02065006098613549
3.966066000000001,0.0018924848631615254,0.01202939510090982,0.006293076285510422,0.020214956249581768
3.968367,0.0019670462159869667,0.011907742367352522,0.006063505804442617,0.01993829438778211
3.970669,0.0018718823840913376,0.01195777695938012,0.005536670982504961,0.019366330325976417
3.972971,0.0017330609179755491,0.01133234455903514,0.005200163824358562,0.01826556930136925
3.975272,0.00199451618808055,0.011441733912193514,0.004945085512061,0.018381335612335063
3.977574,0.0019601787229635713,0.010888900723810144,0.004419231760555257,0.017268311207328975
3.979875,0.001962631399043355,0.010456739198552159,0.0043790078728467964,0.016798378470442313
3.982177,0.0019631219342593122,0.010267883140408772,0.003886019980810162,0.016117025055478247
3.984479,0.0019631219342593122,0.009906358686248574,0.003653996823662572,0.01552347744417046
3.98678,0.0019631219342593122,0.009191648876599446,0.003443066680801127,0.014597837491659884
3.989082,0.0019631219342593122,0.008924307183902962,0.0031982896080386593,0.014085718726200937
3.991384,0.0019631219342593122,0.008373926671599377,0.002666058898725477,0.013003107504584166
3.993685,0.0019631219342593122,0.008012402217439181,0.002489466220981011,0.012464990372679504
3.995987,0.0019631219342593122,0.007405610155300556,0.0022373311199791906,0.01160606320953906
3.998288,0.0019631219342593122,0.0069768823765542715,0.0019714610329305787,0.010911465343744159
4.00059,0.0019631219342593122,0.006877303727715029,0.0018419597359179696,0.010682385397892312
