Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH4_10_0.6_a_V3,HNCO_NH3,all
3.620822,0.05605544612753654,0.007620812264691159,0.005448055525944906,0.0691243139181726
3.623124,0.05559429574672587,0.00771262135065553,0.005396207266913219,0.06870312436429461
3.625425,0.05539138957916916,0.007430612796277518,0.00534485754883376,0.06816685992428045
3.627727,0.05460618757941045,0.007509259289272087,0.0052930092898020725,0.0674084561584846
3.630029,0.05395609017770545,0.007554012105369414,0.0052416595717226155,0.06675176185479748
3.632330000000001,0.05350889894355716,0.007521763752593398,0.005190309853643157,0.06622097254979371
3.634632,0.053210272913172735,0.00746779712141721,0.005138960135563697,0.06581703017015364
3.636934,0.05272120423903731,0.0073434106178525815,0.005087610417484239,0.06515222527437413
3.639235,0.052138908406835285,0.007437523157586666,0.00503626069940478,0.06461269226382674
3.641537000000001,0.051442446696573114,0.007361838248010303,0.004984910981325321,0.06378919592590873
3.643838,0.05113534547000082,0.007208823104736355,0.00493405980419809,0.06327822837893526
3.64614,0.05078586826248917,0.00725620843942764,0.004882710086118632,0.06292478678803544
3.648442,0.05029480542454483,0.007208823104736355,0.004831858908991401,0.06233548743827257
3.650743,0.04964620364569652,0.007174929427839114,0.00478100773186417,0.0616021408053998
3.653045,0.04917209120012793,0.007190395474578631,0.004730156554736939,0.06109264322944349
3.655347,0.04882710086118632,0.007076209980565598,0.004679305377609707,0.060582616219361625
3.657648000000001,0.048322577417531834,0.00705482076698967,0.004628454200482478,0.06000585238500397
3.65995,0.04787189639671793,0.0069416224674493715,0.004577603023355245,0.05939112188752256
3.662251,0.047297078678799336,0.007048239470504768,0.004528247469084697,0.0588735656183888
3.664553,0.04692716129224634,0.006882719863909508,0.004463935686247317,0.058273816842403174
3.666855,0.04643161158573195,0.006892920873461105,0.004422058246260186,0.05774659070545325
3.669156,0.04586427198209677,0.006881732669436772,0.004388656002460928,0.05713466065399447
3.671458,0.04547989690792917,0.006887984901097428,0.004355253758661667,0.056723135567688265
3.673759,0.04517977525468806,0.006856394677969904,0.00432135297391018,0.05635752290656815
3.676061,0.04470217302245387,0.006817894093533233,0.00428795073011092,0.055808017846098026
3.678363,0.044020667540758535,0.0067346406929992345,0.004254548486311661,0.05500985672006943
3.680664,0.043750956885603313,0.006693178525144358,0.004221146242512401,0.05466528165326008
3.682966,0.04321801660767185,0.006703379534695955,0.004187743998713141,0.05410914014108095
3.685268,0.042749388112577766,0.0066342759216044935,0.004154341754913882,0.053538005789096135
3.687569,0.04231565748413961,0.006656981394477402,0.00412143805206685,0.05309407693068386
3.689871,0.04197116568615023,0.006606963541192154,0.004088035808267589,0.05266616503560997
3.692172,0.04138986693585267,0.0066497419683440116,0.004054633564468332,0.052094242468665015
3.694474,0.041143587705452164,0.006627036495471103,0.0040217298616212985,0.051792354062544566
3.696776,0.040829506905548665,0.006490474593409406,0.003988327617822039,0.05130830911678012
3.699077,0.04028460164476374,0.006442431129069629,0.003955423914975008,0.05068245668880837
3.701379,0.03978955047920157,0.0064806026486820545,0.003922520212127975,0.0501926733400116
3.703681,0.03965095609448226,0.00645822624063339,0.0038896165092809436,0.0499987988443966
3.705982,0.03930945554220625,0.0064361788974089725,0.003856712806433912,0.04960234724604913
3.708284,0.03859953322623392,0.006358848663711386,0.0038238091035868813,0.04878219099353218
3.710585,0.03859255365290274,0.006371024062208452,0.003790905400739849,0.04875448311585104
3.712887,0.03802720821307646,0.006366417154669021,0.0037580016978928155,0.048151627065638296
3.715189,0.037872660517885855,0.00638978075719042,0.003725097995045785,0.04798753927012206
3.71749,0.037500748967523964,0.00623084244708006,0.0036921942921987532,0.04742378570680277
3.719792,0.03724848724569671,0.00613640084252173,0.003659789130303948,0.04704467721852239
3.722094,0.036727013409666484,0.006213731076219317,0.0036268854274569173,0.04656762991334272
3.724395,0.03632967627074096,0.006208795103855642,0.0035944802655621124,0.04613295164015871
3.726697,0.03630474922312957,0.0062061625852616814,0.0035615765627150815,0.04607248837110633
3.728998,0.03598119614513375,0.006174901426958401,0.0035291714008202774,0.04568526897291243
3.7313,0.035531512206224324,0.006133439259103524,0.003496766238925473,0.045161717704253326
3.733602,0.035213941619655235,0.006120934795782213,0.003464361077030669,0.04479923749246812
3.735903,0.03504493623685004,0.0061057978138669405,0.0034319559151358646,0.04458268996585285
3.738205,0.03461718809983862,0.006064335646012064,0.003399550753241061,0.04408107449909175
3.740507,0.034459150617982416,0.005984372893720516,0.003367145591346257,0.0438106691030492
3.742808,0.03409720988666507,0.0060116852741328546,0.0033347404294514524,0.04344363559024938
3.74511,0.03382400944484426,0.0060534765068119755,0.0033023352675566483,0.043179821219212884
3.747411,0.033454092058291265,0.0060054330424721995,0.0032704286466140728,0.042729953747377536
3.749713,0.033433651879249925,0.0060508439882180146,0.003238023484719268,0.04272251935218721
3.752015,0.03318836973075388,0.005921192447465465,0.0032061168637766923,0.042315679041996034
3.754316,0.03281197131182192,0.005843204084119388,0.0031737117018818873,0.0418288870978232
3.756618,0.03238920858433278,0.005957060513308177,0.0031418050809393122,0.04148807417858026
3.75892,0.03224862003580456,0.0059215215122897106,0.0031098984599967354,0.041280040008091004
3.761221,0.031892661795913935,0.0058810465389075705,0.0030779918390541586,0.04085170017387567
3.763523,0.03175855427976467,0.005839584371052694,0.003045586677159355,0.04064372532797672
3.765824,0.031612481780761946,0.005766861044894536,0.0030136800562167785,0.04039302288187326
3.768126,0.03110845687805968,0.005809968536870639,0.002981773435274202,0.039900198850204516
3.770428,0.030837250600047775,0.005840900630349673,0.002950365355283853,0.039628516585681305
3.772729,0.030796370241965108,0.005845836602713349,0.002918458734341277,0.03956066557901973
3.775031,0.03042894556017325,0.005719475710203249,0.002886552113398701,0.0390349733837752
3.777333,0.030161727609779167,0.0056711031810392255,0.0028551440334083525,0.03868797482422675
3.779634,0.030053045682193517,0.0057306639142275795,0.002823237412465776,0.03860694700888688
3.781936,0.029995713472687324,0.005617136549863037,0.0027918293324754274,0.03840467935502579
3.784237,0.029881049053674943,0.005660573106663385,0.002759922711532851,0.03830154487187119
3.786539,0.029563977008058094,0.005529934371438099,0.0027285146315425023,0.03782242601103869
3.788841000000001,0.029119777019623167,0.0055338831493290394,0.002697106551552154,0.03735076672050437
3.791142,0.029117284314862026,0.005576661576480896,0.0026651999306095773,0.037359145821952496
3.793444,0.028969716193002613,0.005669457856918,0.002633791850619229,0.037272965900539835
3.795746,0.028874993412079338,0.005564815242808076,0.002602383770628881,0.03704219242551629
3.798047,0.028437274456023363,0.005540135380989695,0.002570975690638532,0.036548385527651585
3.800349,0.028392904311275093,0.005539477251341207,0.002540066151600412,0.03647244771421671
3.80265,0.028359003526523614,0.005575345317183915,0.002508658071610063,0.036443006915317586
3.804952,0.0280175029742476,0.005539477251341207,0.0024772499916197142,0.036034230217208515
3.807254,0.02785497862382135,0.005462147017643619,0.002446340452581593,0.03576346609404656
3.809555000000001,0.02753042846392108,0.005581597548844573,0.002414932372591245,0.0355269583853569
3.811857,0.027360924540163648,0.005479258388504361,0.0023830257516486678,0.035223208680316684
3.814159,0.027410778635386417,0.005524011204601689,0.0023625855726073304,0.035297375412595436
3.81646,0.02713109716118665,0.005516771778468298,0.0023446380983271307,0.03499250703798208
3.818762,0.027134586947852243,0.0053558590794124655,0.002319212509763516,0.034809658537028235
3.821063,0.026864377751744804,0.005381526135703581,0.002305253363101139,0.034551157250549525
3.823365,0.026530355313752203,0.005352239366345771,0.002276836528824157,0.034159431208922134
3.825667,0.026428652959497742,0.005270631289932997,0.002263874464066235,0.033963158713496984
3.827968,0.026445603351873487,0.00515216795320478,0.002235457629789253,0.03383322893486752
3.83027,0.026221758464323227,0.005084709664234544,0.0022214984831268763,0.03352796661168465
3.832572,0.02596052300535588,0.00503304648682807,0.0021965714355154887,0.03319014092769944
3.834873,0.025621016616888776,0.0050307430330583545,0.002178125420283061,0.032829885070230186
3.837175,0.025512833230255355,0.005026136125518925,0.0021636677326684565,0.03270263708844274
3.839476,0.02537473738648827,0.004924784159651448,0.0021387406850570684,0.03243826223119678
3.841778,0.025332859946501137,0.0049777635963549035,0.002120793210776869,0.03243141675363291
3.84408,0.0251867874474984,0.005088987506949729,0.002100851572687759,0.032376626527135896
3.846381,0.025114997550377608,0.005218309982878035,0.002077420147933055,0.0324107276811887
3.848683,0.02477249991619714,0.005299918059290807,0.0020624639193662217,0.03213488189485417
3.850984,0.024810887569518682,0.005470373638249745,0.0020355427079459232,0.03231680391571435
3.853286,0.024686252331461742,0.005611871512675117,0.0020210850203313184,0.032319208864468166
3.855588,0.024619447843863215,0.005662876560433101,0.0020056302508122572,0.03228795465510857
3.857889,0.024507276129611972,0.00565958591219065,0.001977711957487504,0.03214457399929013
3.860191,0.024484841786761725,0.00560496115136597,0.001965746974634038,0.03205554991276174
3.862493,0.02447237826295603,0.005669128792093756,0.0019373301403570555,0.032078837195406835
3.864794,0.024323813059192158,0.005676039153402902,0.0019233709936946786,0.031923223206289736
3.867096,0.024161787249718143,0.005679658866469598,0.0018994410279877464,0.031740887144175486
3.869397,0.0239239832155055,0.005688214551899971,0.0018804964718030913,0.031492694239208564
3.871699,0.02385867435076366,0.005780681767512829,0.0018625489975228925,0.03150190511579938
3.874001,0.02384371812219684,0.0058224730001919505,0.001838120490863732,0.03150431161325252
3.876302,0.023777412175550544,0.005666825338324041,0.0018241613442013555,0.03126839885807594
3.878604,0.023484270095640625,0.005708945635827407,0.001806712410873384,0.03099992814234142
3.880906,0.02324048357000125,0.0057826561564582974,0.0017812868223097684,0.030804426548769318
3.883207,0.023387054609956208,0.005835964657985998,0.0017683247575518465,0.03099134402549405
3.885509,0.023126816232893317,0.0058122719906403535,0.001739907923274865,0.030678996146808538
3.88781,0.023219544850007684,0.005820169546422236,0.0017274443994691707,0.03076715879589909
3.890112,0.023007166404358664,0.0058326740097435475,0.0017020188109055552,0.030541859225007763
3.892414,0.022938866293903456,0.005685252968481764,0.0016850684185298116,0.030309187680915037
3.894715,0.022620298625429924,0.00582181487054346,0.001665625321392929,0.03010773881736632
3.897017,0.02275041781396137,0.005799109397670551,0.0016426924375904524,0.03019221964922237
3.899319,0.022580415349251703,0.0057523821926277535,0.0016287332909280755,0.02996153083280753
3.90162,0.022381497509312828,0.005806019758979698,0.0016107858166478765,0.029798303084940407
3.903922,0.02230721490743089,0.005780681767512829,0.0015858587690364882,0.029673755443980213
3.906223,0.022411409966446496,0.005792528101185651,0.0015733952452307944,0.029777333312862943
3.908525,0.02217111322747272,0.005835635593161752,0.0015454769519060402,0.029552225772540512
3.910827,0.022018559696091025,0.005905397335901704,0.0015330134281003466,0.029456970460093074
3.913128,0.022038002793227908,0.0058843371871500185,0.0015080863804889585,0.029430426360866888
3.91543,0.02172840886189447,0.005853405093670985,0.0014906374471609872,0.029072451402726445
3.917732,0.021665094160961542,0.0059544279947142155,0.001472689972880788,0.02909221212855655
3.920033,0.02167057811143605,0.005828067102204117,0.0014487600071738554,0.028947405220814026
3.922335,0.02160227800098085,0.005906713595198685,0.0014348008605114787,0.02894379245669101
3.924636,0.02148711504101624,0.005875452436895405,0.0014188475500401905,0.028781415027951836
3.926938,0.021347025033440242,0.005904410141428968,0.0013924248795721193,0.028643860054441327
3.92924,0.021185996305870668,0.005918559928871506,0.0013804598967186534,0.028485016131460837
3.931541,0.02118450068301399,0.005921850577113957,0.0013535386852983546,0.028459889945426305
3.933843,0.02130614467535756,0.0058566957419134355,0.0013395795386359774,0.028502419955906976
3.936145,0.02114760865254913,0.005905068271077458,0.0013176437367379565,0.02837032066036455
3.938446,0.02104690338019913,0.005929090003247346,0.0012977020986488462,0.028273695482095323
3.940748,0.02089135860310407,0.005892234742931902,0.0012832444110342412,0.028066837757070213
3.943049,0.020819070165031046,0.005935013170083758,0.001265296936754042,0.028019380271868847
3.945351,0.02087341112882387,0.006000826134932769,0.0012413669710471095,0.028115604234803748
3.947653,0.020767720446951587,0.0059366584942049825,0.0012289034472414155,0.027933282388397984
3.949954,0.020501998119414198,0.005893880067053128,0.0012014836948688894,0.02759736188133621
3.952256,0.02046510608894934,0.005958047707780911,0.0011890201710631953,0.027612173967793446
3.954558,0.02046111776133152,0.0059241540308836715,0.0011650902053562634,0.02755036199757145
3.956859,0.020396307437541908,0.0059455432444596,0.0011471427310760641,0.027488993413077572
3.959161,0.02036938622612161,0.005985031023369006,0.0011296937977480928,0.027484111047238708
3.961462000000001,0.02017545379570501,0.00597153936557496,0.0011107492415634382,0.02725774240284341
3.963764,0.01994762058053693,0.006080788887224316,0.001091804685378783,0.027120214153140032
3.966066000000001,0.020020407559562185,0.0060409720434906646,0.0010733586701463565,0.0271347382731992
3.968367,0.019988999479571837,0.005972526560047694,0.0010544141139617014,0.02701594015358123
3.970669,0.01998550969290624,0.005984043828896271,0.0010354695577770466,0.027005023079579558
3.972971,0.019966565136721584,0.006059728738472633,0.0010170235425446196,0.02704331741773884
3.975272,0.019647000386343597,0.006118960406836742,0.0009980789863599652,0.0267640397795403
3.977574,0.01962506458444557,0.006022544413332943,0.0009796329711275382,0.02662724196890605
3.979875,0.019641516435869092,0.006021228154035961,0.0009606884149428836,0.02662343300484793
3.982177,0.019697851563470828,0.006094938674666853,0.000944236563519368,0.026737026801657047
3.984479,0.01957770319398393,0.006089673637478933,0.0009302774168569906,0.02659765424831986
3.98678,0.019402715319751997,0.006064006581187819,0.0009158197292423858,0.0263825416301822
3.989082,0.01932594001310892,0.0061541703430309635,0.0009018605825800086,0.02638197093871989
3.991384,0.019248167624561392,0.0061870768254554676,0.0008879014359176315,0.026323145885934488
3.993685,0.019300015883593074,0.006208795103855642,0.0008734437483030264,0.02638225473575174
3.995987,0.019214765380762132,0.006205833520437436,0.0008594846016406494,0.026280083502840217
3.998288,0.019064206013189342,0.006188393084752449,0.0008455254549782724,0.026098124552920068
4.00059,0.019040276047482416,0.006158448185746148,0.0008310677673636675,0.02602979200059223
