Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,HNCO_NH3,all
3.616219,0.05658495691352172,0.00960453831882849,0.0054836041493889565,0.07167309938173916
3.618521,0.05601590828864562,0.009522964854468014,0.005427583818442603,0.07096645696155622
3.620822,0.055253245537516336,0.009436968732401244,0.005370089268260821,0.07006030353817841
3.623124,0.054798694606592,0.009352446829569908,0.00531898300143257,0.06947012443759447
3.625425,0.054598692196985266,0.009279718680622013,0.005268368141016129,0.06914677901862341
3.627727,0.05382472709838435,0.009223698349675659,0.005217261874187878,0.06826568732224789
3.630029,0.053183933137383975,0.009170135050788359,0.005166647013771438,0.06752071520194378
3.632330000000001,0.05274314158599031,0.009097898308252271,0.0051160321533549975,0.06695707204759759
3.634632,0.05244878914531606,0.009004039683596542,0.005065417292938556,0.06651824612185116
3.636934,0.05196671945533035,0.008923940438471495,0.005014802432522116,0.06590546232632398
3.639235,0.05139275676633615,0.008894947460174699,0.004964187572105675,0.06525189179861651
3.641537000000001,0.05070626200903743,0.00890870683970538,0.0049135727116892325,0.06452854156043204
3.643838,0.05040355565936242,0.008911163871764435,0.004863449257684603,0.06417816878881145
3.64614,0.05005907976468352,0.008854160727994461,0.004812834397268163,0.06372607488994615
3.648442,0.049575044449050566,0.008743594285337188,0.004762710943263532,0.06308134967765129
3.650743,0.04893572470728563,0.008609440334913027,0.004712587489258902,0.062257752531457565
3.653045,0.04846839720965422,0.008478726229371542,0.004662464035254271,0.061609587474280025
3.655347,0.048128343972681634,0.00836570275465522,0.00461234058124964,0.061106387308586474
3.657648000000001,0.0476310406839298,0.008282655071059311,0.00456221712724501,0.060475912882234126
3.65995,0.04718680928765347,0.008230565991407441,0.004512093673240378,0.05992946895230127
3.662251,0.046620217694836416,0.008194693323345301,0.004463444438471178,0.0592783554566529
3.664553,0.04625559413727332,0.008159803468106784,0.004400053011347675,0.05881545061672778
3.666855,0.04576713616393408,0.008118033923102924,0.0043587748727556275,0.05824394495979264
3.669156,0.04520791566729418,0.008065453437039244,0.004325850643164349,0.05759921974749777
3.671458,0.04482904132378858,0.008001570603503932,0.0042929264135730715,0.0571235383408656
3.673759,0.0445332146638789,0.007935230737909565,0.004259510777569985,0.05672795617935845
3.676061,0.04406244732136482,0.007878719000551405,0.004226586547978709,0.056167752869894935
3.678363,0.04339069475642041,0.007835966642723926,0.004193662318387431,0.055420323717531764
3.680664,0.043124843887631145,0.007795179910543686,0.004160738088796154,0.05508076188697099
3.682966,0.04259953043340614,0.007742599424480004,0.0041278138592048775,0.05446994371709102
3.685268,0.04213760840630465,0.007676750965297452,0.0040948896296136,0.0539092490012157
3.687569,0.04171008482802985,0.007609428286879466,0.004062456806434133,0.05338196992134345
3.689871,0.041370522997469066,0.007550950923874064,0.004029532576842856,0.05295100649818599
3.692172,0.04079754312129849,0.007500827469869433,0.003996608347251579,0.052294978938419515
3.694474,0.0405547883538643,0.007453652454335664,0.0039641755240721116,0.051972616332272084
3.696776,0.04024520231442393,0.007405494625978274,0.003931251294480836,0.05158194823488305
3.699077,0.03970809510631549,0.007355371171973644,0.0038988184713013687,0.05096228474959049
3.701379,0.03922012853938805,0.0073042649051453905,0.0038663856481219016,0.05039077909265535
3.703681,0.03908351755690485,0.007250210199846279,0.0038339528249424345,0.05016768058169356
3.705982,0.038746904164814924,0.007191732836840876,0.003801520001762968,0.049740157003418765
3.708284,0.03804714143439733,0.007126867190481946,0.003769087178583501,0.04894309580346277
3.710585,0.038040261744632,0.007056104667181289,0.003736654355404034,0.04883302076721732
3.712887,0.03748300687363933,0.0069838679246452045,0.003704221532224567,0.0481710963305091
3.715189,0.0373306708859782,0.006912122588520929,0.0036717887090451,0.04791458218354423
3.71749,0.03696408170276787,0.006835954594690363,0.0036393558858656334,0.04743939218332387
3.719792,0.03671543005839195,0.006747992846976353,0.003607414469097976,0.04707083737446628
3.722094,0.03620141895163858,0.006644306094084422,0.0035749816459185093,0.04642070669164152
3.724395,0.03580976804142593,0.0065327568386035284,0.003543040229150853,0.04588556510918032
3.726697,0.035785197720835424,0.006420224770299014,0.003510607405971386,0.04571602989710583
3.728998,0.035466274959570665,0.006311132546877171,0.003478665989203729,0.04525607349565157
3.7313,0.035023026376117955,0.0062040059491025685,0.0034467245724360725,0.0446737568976566
3.733602,0.03471000049179492,0.006097862164151586,0.0034147831556684155,0.04422264581161491
3.735903,0.034543413718191286,0.005988769940729742,0.003382841738900759,0.043915025397821786
3.738205,0.03412178701685822,0.005873780840366178,0.003350900322133102,0.0433464681793575
3.740507,0.033966011184314415,0.005750929237413652,0.003318958905365445,0.04303589932709352
3.742808,0.03360925012934029,0.005626112008813885,0.003287017488597788,0.04252237962675196
3.74511,0.03333995941566835,0.0055067002507440295,0.003255076071830132,0.04210173573824252
3.747411,0.03297533585810525,0.005395642401674947,0.003223626061474285,0.04159460432125448
3.749713,0.03295518819522103,0.005286550178253103,0.003191684644706628,0.04143342301818076
3.752015,0.032713416240610464,0.005172543890713159,0.0031602346343507816,0.041046194765674414
3.754316,0.03234240439969383,0.005055589164702354,0.0031282932175831237,0.04052628678197931
3.756618,0.031925691762478864,0.00494256568998603,0.003096843207227278,0.039965100659692165
3.75892,0.03178711515434842,0.0048383875306822885,0.0030653931968714315,0.03969089588190214
3.761221,0.031436250976316,0.004742071873967508,0.0030339431865155845,0.03921226603679909
3.763523,0.03130406265153908,0.004647230436488158,0.0030020017697479284,0.03895329485777517
3.765824,0.031160080572878723,0.004552880405420618,0.002970551759392081,0.03868351273769142
3.768126,0.030663268690538707,0.004467867096177469,0.0029391017490362345,0.038070237535752414
3.770428,0.030395943602514006,0.004400544417759485,0.0029081431450921976,0.03770463116536569
3.772729,0.03035564827674558,0.004354352215049335,0.002876693134736351,0.03758669362653127
3.775031,0.02999348175124153,0.0043253592367525386,0.0028452431243805045,0.037164084112374575
3.777333,0.02973008791451132,0.0043091428251628055,0.002814284520436468,0.03685351526011059
3.779634,0.02962296131673672,0.004308651418750996,0.002782834510080621,0.03671444724556834
3.781936,0.02956644957937855,0.00432732486239978,0.002751875906136585,0.036645650347914914
3.784237,0.029453426104662225,0.004369094407403638,0.002720425895780738,0.0365429464078466
3.786539,0.029140891626751,0.0044349428665861924,0.002689467291836701,0.03626530178517389
3.788841000000001,0.0287030485138282,0.004526344459182872,0.0026585086878926647,0.035887901660903734
3.791142,0.028700591481769143,0.0046432991851936755,0.002627058677536818,0.03597094934449964
3.793444,0.028555135183873363,0.004786298451030418,0.002596100073592781,0.035937533708496554
3.795746,0.028461767965629436,0.004955342256693094,0.0025651414696487448,0.03598225169197128
3.798047,0.02803031313606016,0.005144042318828173,0.002534182865704709,0.03570853832059305
3.800349,0.027986577965409064,0.005342570509199455,0.0025037156681724823,0.035832864142780994
3.80265,0.027953162329405985,0.005539133073923497,0.002472757064228445,0.035965052467557934
3.804952,0.027616548937316056,0.005721936259116856,0.0024417984602844085,0.035780283656717315
3.807254,0.02745635044706596,0.0058786949044842786,0.0024113312627521825,0.035746376614302425
3.809555000000001,0.027136444872977585,0.005997615256142325,0.002380372658808145,0.03551443278792805
3.811857,0.026969366692962158,0.006070834811502029,0.0023489226484522986,0.035389124152916486
3.814159,0.027018507334143158,0.006091965287209865,0.002328774985568085,0.03543924760692111
3.81646,0.02674282833711769,0.006061006683265828,0.002311084354742921,0.035114919375126445
3.818762,0.026746268182000363,0.005987787127906122,0.0022860226277406056,0.035020077937647096
3.821063,0.02647992590679929,0.005882134749366949,0.002272263248209923,0.034634323904376166
3.823365,0.02615068361088652,0.005753877675884513,0.002244253082736747,0.03414881436950778
3.825667,0.026050436702877256,0.005612352629283202,0.0022314765160296843,0.033894265848190136
3.827968,0.0260671445208788,0.005466896331387411,0.0022034663505565077,0.03373750720282272
3.83027,0.02584650304197606,0.005327828316845152,0.0021897069710258253,0.03336403832984704
3.832572,0.02558900608218757,0.005204485307480816,0.00216513665043532,0.0329586280401037
3.834873,0.025254358315744883,0.005102272773824314,0.0021469546131983462,0.03250358570276754
3.837175,0.02514772312438209,0.005017259464581166,0.002132703827255853,0.032297686416219114
3.839476,0.02501160354831069,0.004944039909221461,0.002108133506665348,0.0320637769641975
3.841778,0.024970325409718646,0.004883105514157007,0.0020904428758401843,0.03194387379971584
3.84408,0.024826343331058282,0.004837896124270478,0.00207078661936778,0.03173502607469654
3.846381,0.02475558080775763,0.004810868771620922,0.002047690518012705,0.03161414009739126
3.848683,0.024417984602844087,0.004796617985678429,0.002032948325658402,0.031247550914180917
3.850984,0.024455822896553462,0.004787772670265847,0.0020064123794206567,0.031250007946239965
3.853286,0.02433297129360094,0.004775978916382405,0.001992161593478164,0.031101111803461506
3.855588,0.024267122834418384,0.004758779691969051,0.00197692799471205,0.03100283052109948
3.857889,0.024156556391761112,0.0047322437457313045,0.0019494092356506843,0.030838209373143105
3.860191,0.024134443103229656,0.004696371077669168,0.0019376154817672422,0.03076842966266606
3.862493,0.02412215794293441,0.004654110126253498,0.0019096053162940656,0.030685873385481968
3.864794,0.023975718832215,0.004608900736366969,0.0018958459367633827,0.03048046550534535
3.867096,0.02381601174837671,0.004560251501597769,0.0018722584289964977,0.030248521678970974
3.869397,0.02358161088994329,0.004504722577063227,0.0018535849853477137,0.029939918452354237
3.871699,0.02351723664999616,0.004439856930704293,0.00183589435452255,0.029792987935223014
3.874001,0.023502494457641864,0.004365163156109158,0.0018118154403438552,0.029679473054094883
3.876302,0.02343713740487112,0.0042806412532778206,0.0017980560608131726,0.02951583471896212
3.878604,0.023148190434726774,0.00418923966068114,0.0017808568363998183,0.029118286931807732
3.880906,0.02290789269935164,0.00409783806808446,0.0017557951093975027,0.0287615258768336
3.883207,0.02305236618442381,0.004013316165253122,0.0017430185426904404,0.028808700892367367
3.885509,0.02279585203745893,0.003938622390657988,0.0017150083772172644,0.028449482805334183
3.88781,0.022887253630055608,0.003870316899416383,0.0017027232169220118,0.028460293746394007
3.890112,0.02267791449862451,0.00380741687870469,0.0016776614899196964,0.028162992867248892
3.892414,0.022610591820206524,0.0037479567028756654,0.0016609536719181528,0.028019502195000344
3.894715,0.02229658312305987,0.0036889879334584532,0.0016417888218575587,0.027627359878375883
3.897017,0.022424840196542305,0.0036305105704530507,0.001619184126914294,0.02767453489390965
3.899319,0.02225727061011506,0.0035730160202712686,0.0016054247473836114,0.027435711377769942
3.90162,0.022061199451802824,0.003518469908560348,0.0015877341165584475,0.02716740347692162
3.903922,0.02198797989644312,0.003468837860967527,0.001563163795967942,0.02701998155337859
3.906223,0.022090683836511436,0.0034251026903164283,0.0015508786356726895,0.02706666516250055
3.908525,0.02185382594601896,0.0033872643966070502,0.0015233598766113234,0.026764450219237342
3.910827,0.021703455584005073,0.0033553229798393928,0.0015110747163160712,0.026569853280160538
3.913128,0.02172262043406567,0.0033282956271898376,0.001486504395725566,0.02653742045698107
3.91543,0.02141745705233159,0.0033051995258347624,0.0014693051713122122,0.02619196174947857
3.917732,0.02135504843803171,0.003286526082185978,0.0014516145404870485,0.02609318906070474
3.920033,0.02136045390856162,0.003274240921890725,0.0014280270327201633,0.026062721863172503
3.922335,0.02129313123014364,0.0032678526385371944,0.0014142676531894805,0.025975251521870312
3.924636,0.0211796163490155,0.0032649042000663336,0.0013985426480115572,0.02584306319709339
3.926938,0.02104153114729686,0.0032629385744190943,0.0013724981081856215,0.025676967829901573
3.92924,0.0208828068762822,0.0032594987295364226,0.0013607043543021793,0.0255030099601208
3.931541,0.02088133265704677,0.0032560588846537518,0.0013341684080644335,0.025471559949764952
3.933843,0.021001235821528432,0.003251636226947461,0.0013204090285337507,0.02557328107700964
3.936145,0.02084496858257282,0.0032486877884766,0.0012987871464141061,0.025392443517463524
3.938446,0.020745704487387183,0.0032486877884766,0.001279130889941702,0.025273523165805483
3.940748,0.020592385686902425,0.003250653414123841,0.001264880103999209,0.025107919205025475
3.943049,0.020521131757189958,0.00324721356924117,0.001247189473174045,0.025015534799605176
3.945351,0.020574695056077258,0.003229031532004196,0.00122360196540716,0.025027328553488614
3.947653,0.020470516896773518,0.003194633083177489,0.0012113168051119073,0.024876466785062917
3.949954,0.02020859727927873,0.00315286353817363,0.0011842894524623515,0.024545750269914717
3.952256,0.02017223320480479,0.003111585399581581,0.001172004292167099,0.02445582289655347
3.954558,0.0201683019535103,0.003071781480224963,0.001148416784400214,0.024388500218135482
3.956859,0.020104419119974997,0.003029029122397484,0.0011307261535750505,0.024264174395947528
3.959161,0.020077883173737245,0.002979888481216473,0.0011135269291616967,0.024171298584115413
3.961462000000001,0.01988672607954312,0.002923868150270121,0.0010948534855129127,0.02390544771532615
3.963764,0.019662153349345898,0.002859985316734808,0.0010761800418641284,0.023598318707944838
3.966066000000001,0.019733898685470173,0.002790205606257773,0.0010579980046271547,0.0235821022963551
3.968367,0.01970294008152613,0.0027194430829571184,0.0010393245609783706,0.023461707725461627
3.970669,0.019699500236643464,0.0026531032173627536,0.0010206511173295868,0.023373254571335805
3.972971,0.019680826792994682,0.0025926602287101104,0.0010024690800926126,0.023275956101797404
3.975272,0.019365835283024404,0.002535165678528329,0.0009837956364438288,0.02288479659799656
3.977574,0.01934421340090476,0.0024786539411701665,0.0009656135992068553,0.02278848094128178
3.979875,0.01936042981249449,0.002422142203812005,0.0009469401555580713,0.022729512171864568
3.982177,0.01941595873702904,0.0023666132792774628,0.0009307237439683377,0.02271329576027484
3.984479,0.0192975297917828,0.002313049980390161,0.0009169643644376547,0.02252754413661062
3.98678,0.019125046141237452,0.0022609609007382906,0.0009027135784951619,0.02228872062047091
3.989082,0.0190493695538187,0.0022108374467336603,0.0008889541989644789,0.02214916119951684
3.991384,0.01897271015357632,0.00216317102478808,0.0008751948194337959,0.022011075997798196
3.993685,0.019023816420404568,0.00211697882207793,0.0008609440334913027,0.0220017392759738
3.995987,0.018939785923985045,0.0020722608386032106,0.0008471846539606199,0.021859231416548875
3.998288,0.01879138118761839,0.0020280342615403013,0.000833425274429937,0.02165284072358863
4.00059,0.01876779367985151,0.0019862647165364428,0.0008191744884874442,0.0215732328848754
