Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_NH3_10K,H2O_40K,all
3.604711,0.06031499188926491,0.0003001042990752344,0.0004976854047682163,0.061112781593108366
3.607012,0.05957095220913643,0.00029114596178940656,0.0004976854047682163,0.060359783575694034
3.609314,0.05893739868886647,0.0002886575347655655,0.0004981830901729847,0.05972423931380502
3.611616,0.05844469013814595,0.0002891552201703337,0.0004981830901729847,0.05923202844848927
3.613917,0.05781710884273322,0.0002871644785512608,0.0004981830901729847,0.058602456411457476
3.616219,0.057307976673655336,0.00028218762450357867,0.0004976854047682163,0.05808784970292714
3.618521,0.05673165697493375,0.0002777084558606647,0.0004976854047682163,0.05750705083556262
3.620822,0.05595924922673348,0.00027721077045589647,0.0004981830901729847,0.05673464308736236
3.623124,0.055498890227322885,0.0002801968828845058,0.0004981830901729847,0.056277270200380376
3.625425,0.05529633226758221,0.00028268530990834684,0.0004976854047682163,0.056076702982258766
3.627727,0.054512477755072265,0.00028119225369404227,0.0004976854047682163,0.055291355413534526
3.630029,0.05386349598725451,0.00027721077045589647,0.0004981830901729847,0.054638889847883385
3.632330000000001,0.05341707217917743,0.0002727316018129826,0.0004981830901729847,0.054187986871163385
3.634632,0.053118958621721266,0.0002687501185748368,0.0004976854047682163,0.05388539414506431
3.636934,0.05263072923964365,0.00026526632074145933,0.0004976854047682163,0.053393680965153324
3.639235,0.05204943268687436,0.00026377326452715465,0.0004981830901729847,0.0528113890415745
3.641537000000001,0.05135416617641316,0.00026277789371761826,0.0004981830901729847,0.05211512716030377
3.643838,0.05104759196707595,0.00026377326452715465,0.0004976854047682163,0.05180905063637132
3.64614,0.05069871449833343,0.0002662616915509957,0.0004981830901729847,0.05146315928005741
3.648442,0.05020849437463674,0.00026825243317006863,0.0004981830901729847,0.05097492989797979
3.650743,0.049561005663033286,0.00026526632074145933,0.0004976854047682163,0.050323957388542964
3.653045,0.04908770684309872,0.00025581029805086316,0.0004976854047682163,0.0498412025459178
3.655347,0.0487433085429991,0.00024535890455073064,0.0004981830901729847,0.04948685053772282
3.657648000000001,0.04823965091337367,0.00023888899428874385,0.0005006715171968256,0.04897921142485924
3.65995,0.0477897433074632,0.0002383913088839756,0.0004882293820776202,0.0485163639984248
3.662251,0.04721591203576545,0.00023888899428874385,0.0003633103454807979,0.04781811137553499
3.664553,0.04684662946542743,0.00023540519645536635,0.0004120835151480831,0.04749411817703088
3.666855,0.04635193017308783,0.0002289352861933795,0.00047877335938702415,0.04705963881866823
3.669156,0.0457855641824616,0.000225451488360002,0.0005439701474116603,0.04655498581823326
3.671458,0.0454018487353853,0.0002289352861933795,0.00015975701493059743,0.04579054103650928
3.673759,0.04510224212171483,0.00023590288186013452,0.0005350118101258326,0.0458731568137008
3.676061,0.044625459503946883,0.00023938667969351207,0.0005056483712445077,0.0453704945548849
3.678363,0.04394512355562873,0.0002368982526696709,0.0002672570623605322,0.044449278870658936
3.680664,0.043675875751649135,0.0002314237132172206,0.00023391214024106168,0.04414121160510742
3.682966,0.0431438500539519,0.00022694454457430663,0.00017717600409748502,0.0435479706026237
3.685268,0.04267602577346979,0.00022495380295523373,0.0005056483712445077,0.04340662794766953
3.687569,0.04224303947132143,0.00022445611755046558,0.00020305564514543225,0.042670551234017334
3.689871,0.0418991388566266,0.00022445611755046558,4.4294001024371255e-05,0.042167888975201434
3.692172,0.04131883767466685,0.0002239584321456973,0.0005325233831019915,0.04207531948991455
3.694474,0.041072981084711364,0.00022196769052662446,0.0003448959855043738,0.04163984476074235
3.696776,0.040759439279707384,0.00021848389269324693,0.00025780103966993606,0.041235724212070564
3.699077,0.04021546913229572,0.00021400472405033304,0.0003319561649804003,0.04076143002132645
3.701379,0.039721267525360884,0.00020902787000265087,0.00036480340169510266,0.040295098797058636
3.703681,0.03958291098283532,0.00020554407216927332,0.0002010649035263594,0.03998951995853095
3.705982,0.039241996480569086,0.0002045487013597369,6.967595666755029e-06,0.03945351277759559
3.708284,0.038533292464179136,0.000207037128383578,1.0451393500132542e-05,0.03875078098606285
3.710585,0.0385263248685124,0.00021201398243126014,0.00018464128516900826,0.038922980136112666
3.712887,0.037961949619505234,0.0002150000948598695,0.0005409840349830512,0.03871793374934816
3.715189,0.037807667144027085,0.0002135070386455648,0.0001647338689782796,0.03818590805165093
3.71749,0.03743639383207,0.00020902787000265087,0.0003513658957663607,0.03799678759783902
3.719792,0.03718456501725728,0.00020405101595496867,0.0004175580546005335,0.03780617408781278
3.722094,0.03666398608386973,0.0002010649035263594,2.289352861933795e-05,0.03688794451601543
3.724395,0.03626733081626946,0.00020056721812159118,0.00021400472405033304,0.03668190275844138
3.726697,0.03624244654603105,0.00020305564514543225,5.972224857218596e-05,0.03650522443974867
3.728998,0.03591944871833648,0.0002075348137883462,9.953708095364329e-06,0.036136937240220185
3.7313,0.035470536483235546,0.0002110186116217237,0.0003394214460519236,0.0360209765409092
3.733602,0.03515351088039819,0.00021201398243126014,0.0002727316018129826,0.03563825646464243
3.735903,0.03498479552818177,0.00021052092621695552,0.00013885422793033235,0.03533417068232906
3.738205,0.03455778145089063,0.0002095255554074191,0.000501666888006362,0.03526897389430441
3.740507,0.03440001517757911,0.00021052092621695552,1.8414359976424e-05,0.034628950463772484
3.742808,0.034038695573717394,0.00021151629702649192,0.00017269683545457107,0.034422908706198456
3.74511,0.033765963971904414,0.0002095255554074191,0.0004872340112680837,0.03446272353857991
3.747411,0.03339668140156639,0.00020405101595496867,0.00028119225369404227,0.0338819246712154
3.749713,0.033376276299970885,0.0001985764765025183,0.00021300935324079662,0.033787862129714206
3.752015,0.033131415080824934,0.00019559036407390903,0.00040163212164795063,0.033728637566546794
3.754316,0.032755662600224916,0.00019559036407390903,0.0005046530004349714,0.033455905964733815
3.756618,0.03233362537698148,0.00019559036407390903,0.0004951969777443752,0.033024412718799766
3.75892,0.03219327809283685,0.00019409730785960438,0.0005603937657690116,0.03294776916646546
3.761221,0.031837930713832334,0.00019111119543099506,1.5428247547814707e-05,0.032044470156811146
3.763523,0.03170405333994968,0.000188622768407154,0.0005623845073880844,0.03245506061574492
3.765824,0.0315582315163526,0.00018663202678808116,0.00048623864045854736,0.032231102183599224
3.768126,0.031055071572131925,0.0001861343413833129,0.0004976854047682163,0.03173889131828346
3.770428,0.030784330711938018,0.0001871297121928493,0.0004981830901729847,0.03146964351430385
3.772729,0.030743520508747024,0.000188622768407154,0.0004976854047682163,0.031429828681922393
3.775031,0.03037672636543285,0.0001896181392166904,0.0004976854047682163,0.031064029909417763
3.777333,0.030109966988477087,0.0001901158246214586,0.0004981830901729847,0.030798265903271532
3.779634,0.03000147157023762,0.0001896181392166904,0.0004976854047682163,0.03068877511422252
3.781936,0.02994423774868927,0.000188622768407154,0.0004976854047682163,0.03063054592186464
3.784237,0.029829770105592582,0.00018812508300238576,0.0004981830901729847,0.03051607827876795
3.786539,0.02951324218816,0.0001871297121928493,0.0004981830901729847,0.03019855499052583
3.788841000000001,0.02906980449251152,0.0001861343413833129,0.0004976854047682163,0.02975362423866305
3.791142,0.029067316065487674,0.00018464128516900826,0.0004981830901729847,0.029750140440829662
3.793444,0.02892000118567628,0.0001836459143594718,0.0004981830901729847,0.029601830190208737
3.795746,0.028825440958770324,0.0001826505435499354,0.0004976854047682163,0.029505776907088475
3.798047,0.028388473173383826,0.00018165517274039894,0.0004981830901729847,0.029068311436297206
3.800349,0.02834417917235945,0.00017717600409748502,0.0004976854047682163,0.029019040581225158
3.80265,0.02831033656483522,0.0001682176668116571,0.0004981830901729847,0.028976737321819858
3.804952,0.02796942206256899,0.00015726858790675638,0.0004981830901729847,0.028624873740648732
3.807254,0.02780717662061455,0.00015030099224000134,0.0004976854047682163,0.02845516301762277
3.809555000000001,0.02748318342211044,0.00015079867764476954,0.0004981830901729847,0.028132165189928195
3.811857,0.027313970384489253,0.00015577553169245168,0.0004981830901729847,0.027967929006354687
3.814159,0.027363738924966068,0.0001617477565496703,0.0004976854047682163,0.028023172086283958
3.81646,0.027084537412891102,0.00016622692519258422,0.0004981830901729847,0.02774894742825667
3.818762,0.02708802121072448,0.00016622692519258422,0.0004981830901729847,0.027752431226090044
3.821063,0.026818275721340105,0.00015925932952582926,0.0004976854047682163,0.02747522045563415
3.823365,0.0264848265001454,0.0001498033068352331,0.0004981830901729847,0.027132812897153614
3.825667,0.026383298677572685,0.00014532413819231917,0.0004981830901729847,0.027026805905937985
3.827968,0.026400219981334804,0.00015129636304953776,0.0004976854047682163,0.027049201749152558
3.83027,0.02617675923459388,0.0001617477565496703,0.0004981830901729847,0.02683669008131653
3.832572,0.025915972082495332,0.0001682176668116571,0.000501666888006362,0.026585856637313342
3.834873,0.025577048321848168,0.00016722229600212067,0.0004772803031727194,0.02622155092102301
3.837175,0.02546905058901347,0.0001612500711449021,0.0007042248477470263,0.0263345255079054
3.839476,0.025331191731892674,0.00015378479007337883,0.0005733335862929853,0.026058310108259042
3.841778,0.025289386157892144,0.00014781256521616024,0.0008381022216296763,0.02627530094473798
3.84408,0.025143564334295054,0.00014333339657324632,0.0009933800679173598,0.02628027779878566
3.846381,0.025071897636008436,0.00014134265495417342,0.0009988546073698102,0.026212094898332417
3.848683,0.02472998776293267,0.00014134265495417342,0.000993877753322128,0.025865208171208968
3.850984,0.024768309539099826,0.0001423380257637099,0.0009948731241316644,0.0259055206889952
3.853286,0.02464388818790777,0.00014383108197801454,0.0009948731241316644,0.025782592394017447
3.855588,0.024577198343668824,0.0001458218235970874,0.0009948731241316644,0.02571789329139757
3.857889,0.024465219127595982,0.00014681719440662382,0.0009948731241316644,0.025606909446134262
3.860191,0.02444282328438141,0.00014781256521616024,0.0009948731241316644,0.025585508973729233
3.862493,0.024430381149262204,0.00014681719440662382,0.0009948731241316644,0.02557207146780049
3.864794,0.024282070898641275,0.00014482645278755094,0.0009948731241316644,0.02542177047556049
3.867096,0.0241203231420916,0.00014134265495417342,0.0009948731241316644,0.025256538921177442
3.869397,0.02388292720401717,0.00013835654252556412,0.0009948731241316644,0.0250161568706744
3.871699,0.023817730415992527,0.0001368634863112595,0.0009948731241316644,0.02494946702643545
3.874001,0.023802799853849484,0.0001348727446921866,0.0009948731241316644,0.02493254572267333
3.876302,0.02373660769501531,0.00013188663226357733,0.0009948731241316644,0.02486336745141055
3.878604,0.0234439686770116,0.00012740746362066338,0.0009948731241316644,0.024566249264763924
3.880906,0.02320060051407994,0.00012491903659682228,0.0009948731241316644,0.024320392674808428
3.883207,0.0233469200230818,0.00012641209281112693,0.0009948731241316644,0.024468205240024587
3.885509,0.023087128241792786,0.00013089126145404093,0.0009948731241316644,0.02421289262737849
3.88781,0.023179697727079673,0.0001348727446921866,0.0009948731241316644,0.024309443595903524
3.890112,0.02296768374464841,0.00013387737388265017,0.0009948731241316644,0.02409643424266273
3.892414,0.02289950084419517,0.00013089126145404093,0.0009948731241316644,0.024025265229780872
3.894715,0.02258147987054828,0.00013089126145404093,0.0009948731241316644,0.023707244256133984
3.897017,0.022711375761192785,0.00013537043009695482,0.0009948731241316644,0.0238416193154214
3.899319,0.022541665038166826,0.00014034728414463702,0.0009943754387268962,0.02367638776103836
3.90162,0.022343088561664302,0.00013935191333510057,0.0009953708095364329,0.02347781128453584
3.903922,0.02226893343635384,0.00013089126145404093,0.0009998499781793463,0.023399674675987227
3.906223,0.0223729496859504,0.00012193292416821298,0.0009465976398691474,0.02344148024998776
3.908525,0.02213306532085212,0.00011844912633483547,0.001394016818755774,0.023645531265942727
3.910827,0.021980773586993043,0.00011994218254914014,0.001481111764590212,0.023581827534132398
3.913128,0.022000183317779004,0.00012243060957298126,0.0015353594737099474,0.02365797340106193
3.91543,0.02169112068141794,0.00012243060957298126,0.0011396995769192154,0.022953250867910138
3.917732,0.021627914635012374,0.00011994218254914014,0.0014597112921851784,0.023207568109746696
3.920033,0.021633389174464827,0.00011745375552529905,0.0014741441689234568,0.02322498709891358
3.922335,0.02156520627401158,0.00011496532850145798,0.0014920608434951124,0.02317223244600815
3.924636,0.021450240945510124,0.00011347227228715331,0.0014875816748521984,0.023051294892649482
3.926938,0.021310391346770256,0.00011347227228715331,0.0014880793602569668,0.022911942979314374
3.92924,0.02114963896103012,0.00011446764309668975,0.0014880793602569668,0.022752185964383782
3.931541,0.021148145904815816,0.00011446764309668975,0.0014880793602569668,0.022750692908169477
3.933843,0.02126958114357926,0.00011347227228715331,0.0014880793602569668,0.02287113277612338
3.936145,0.02111131718486297,0.00011197921607284868,0.0014880793602569668,0.02271137576119278
3.938446,0.02101078473309979,0.00011098384526331223,0.0014880793602569668,0.02260984793862007
3.940748,0.020855506886812102,0.00011197921607284868,0.0014880793602569668,0.022455565463141917
3.943049,0.020783342503120715,0.00011347227228715331,0.0014880793602569668,0.02238489413566484
3.945351,0.020837590212240447,0.00011247690147761686,0.0014880793602569668,0.022438146473975032
3.947653,0.020732080906429588,0.0001094907890490076,0.0014880793602569668,0.02232965105573556
3.949954,0.02046681458568813,0.00010600699121563008,0.0014880793602569668,0.022060900937160725
3.952256,0.020429985865735283,0.00010451393500132544,0.0014880793602569668,0.022022579160993577
3.954558,0.02042600438249714,0.00010451393500132544,0.0014880793602569668,0.022018597677755433
3.956859,0.02036130527987727,0.00010550930581086186,0.001488577045661735,0.021955391631349862
3.959161,0.02033443026801978,0.00010501162040609363,0.0014870839894474302,0.021926525877873304
3.961462000000001,0.020140830645564944,0.00010302087878702076,0.0014850932478283575,0.021728944772180327
3.963764,0.019913388415585872,0.00010003476635841147,0.0015512854066625304,0.02156470858860681
3.966066000000001,0.019986050484682032,9.555559771549753e-05,0.0019200702915957786,0.02200167637399331
3.968367,0.019954696304181632,9.456022690596108e-05,0.001995718473120548,0.022044975004208142
3.970669,0.019951212506348254,9.953708095364326e-05,0.001899167504595513,0.021949917091897413
3.972971,0.019932300460967063,0.00010899310364423935,0.0017583225350461082,0.021799616099657408
3.975272,0.01961328411651064,0.00011546301390622618,0.0020235888557875678,0.021752335986204428
3.977574,0.019591385958700837,0.00011197921607284868,0.0019887508774537924,0.021692116052227477
3.979875,0.019607809577058183,0.00010152782257271612,0.0019912393044776338,0.02170057670410853
3.982177,0.019664048027797,9.057874366781536e-05,0.0019917369898824018,0.021746363761347216
3.984479,0.019544105845247853,8.410883340582855e-05,0.0019917369898824018,0.021619951668536086
3.98678,0.019369418268174208,8.162040638198748e-05,0.0019917369898824018,0.0214427756644386
3.989082,0.01929277471583991,8.162040638198748e-05,0.0019917369898824018,0.021366132112104298
3.991384,0.019215135792696063,8.261577719152391e-05,0.0019917369898824018,0.02128948855976999
3.993685,0.01926689507479196,8.211809178675569e-05,0.0019917369898824018,0.021340750156461117
3.995987,0.019181790870576598,7.863429395337819e-05,0.0019917369898824018,0.021252162154412373
3.998288,0.01903148987833659,7.266206909615958e-05,0.0019917369898824018,0.021095888937315156
4.00059,0.01900760097890772,6.668984423894099e-05,0.0019917369898824018,0.021066027813029062
