Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,all
3.607012,0.009873873973079466,0.017719630065607492,0.0002382264887545289,0.027831730527441482
3.609314,0.009812475393503555,0.016799142560605454,0.00020187852964559047,0.0268134964837546
3.611616,0.009746656116198179,0.015864901773778414,0.00017830147508844126,0.025789859365065032
3.613917,0.00967641614116334,0.015026442771089794,0.00015570679780450654,0.02485856571005764
3.616219,0.009600281902489212,0.01454213077539502,0.00012967380006432094,0.02427208647794855
3.618521,0.009518744588812406,0.013613293063570658,0.00010855268869020804,0.023240590341073272
3.620822,0.009432786577406132,0.012875036542749924,9.971129323127704e-05,0.02240753441338733
3.623124,0.00934830213190968,0.012259577181081008,9.87289159580625e-05,0.021706608228948748
3.625425,0.009275606213691804,0.011829295935413032,9.136108640895338e-05,0.02119626323551379
3.627727,0.009219610709118573,0.011007046157732452,6.631046594198227e-05,0.02029296733279301
3.630029,0.00916607114772838,0.010652407962101998,2.652418637679292e-05,0.019845003296207173
3.632330000000001,0.009093866418147113,0.010126344932295606,2.112111137411288e-05,0.01924133246181683
3.634632,0.009000049388555122,0.009367458488737363,6.139857957590952e-05,0.0184289064568684
3.636934,0.008919985640788134,0.009289850684153413,6.483690003216047e-05,0.018274673224973708
3.639235,0.008891005511228305,0.008481845376934445,1.4735659098218285e-06,0.017374324454072568
3.641537000000001,0.00890475879305331,0.008403255195077283,0.000103149613687528,0.01741116360181812
3.643838,0.008907214736236345,0.007843300149344984,0.00016651294780986662,0.016917027833391197
3.64614,0.008850236854389902,0.007458208258244881,0.0001198500273321754,0.016428295139966957
3.648442,0.008739719411153266,0.007343761305915386,5.894263639287314e-06,0.016089374980707942
3.650743,0.008605624913359478,0.006904638664788482,0.00013163855461075,0.01564190213275871
3.653045,0.008474968736021942,0.006575542278261607,0.000197457831916125,0.015247968846199672
3.655347,0.00836199534960227,0.006452253930473181,0.00020040496373576868,0.015014654243811218
3.657648000000001,0.00827898447001564,0.005889351752921242,0.00014883015689200467,0.014317166379828888
3.65995,0.008226918474535268,0.005548958027752399,6.483690003216047e-05,0.013840713402319828
3.662251,0.008191061704062938,0.005432055132239868,1.2770904551789182e-05,0.013635887740854596
3.664553,0.00815618731086382,0.005156007118466578,4.715410911429851e-05,0.013359348538444695
3.666855,0.008114436276752202,0.004928586779717409,3.929509092858209e-05,0.013082318147398192
3.669156,0.008061879092635225,0.004758635511451291,1.915635682768377e-05,0.012839670960914198
3.671458,0.00799802456987628,0.004431503879470846,1.1297338641967352e-05,0.012440825787989091
3.673759,0.007931714103934295,0.00436224628170922,1.1788527278574628e-05,0.012305748912922087
3.676061,0.00787522741072446,0.003962909920147505,6.8766409125018676e-06,0.011845013971784463
3.678363,0.007832493999339628,0.003949647826959108,7.859018185716419e-06,0.011790000844484451
3.680664,0.00779172534250122,0.0038479717791814025,2.210348864732743e-05,0.011661800610329951
3.682966,0.0077391681583842435,0.003421128853969679,2.308586592054198e-05,0.011183382878274466
3.685268,0.007673348881078869,0.003449126606256293,7.859018185716419e-06,0.011130334505520877
3.687569,0.0076060560378636705,0.00333075014483394,1.5718036371432834e-05,0.010952524219069044
3.689871,0.007547604590107406,0.002916678124174007,4.027746820179665e-05,0.010504560182483207
3.692172,0.007497503349173463,0.0029530260832829444,6.287214548573135e-05,0.01051340157794214
3.694474,0.0074503492400591655,0.002944675876460621,8.350206822323694e-05,0.010478527184743023
3.696776,0.007402212753671651,0.002485414501232817,0.00010216723641431346,0.00998979449131878
3.699077,0.00735211151273771,0.002469205276224777,0.00011837646142235357,0.00993969325038484
3.701379,0.007301027894530553,0.0024603638807658467,0.00013016498870092814,0.009891556763997328
3.703681,0.007246997144503752,0.002256520596573827,0.00013900638415985915,0.009642524125237438
3.705982,0.007188545696747486,0.0019436334350549922,0.00014932134552861196,0.009281500477331091
3.708284,0.007123708796715327,0.00196917524415857,0.00016602175917325933,0.009258905800047157
3.710585,0.00705297763304388,0.0017368430190433286,0.00018812524782058678,0.008977945899907793
3.712887,0.006980772903462609,0.0017113012099397506,0.0002121934910143433,0.008904267604416703
3.715189,0.006909059362517947,0.0014431122143521776,0.00023577054557149252,0.008587942122441615
3.71749,0.006832925123843821,0.0014794601734611158,0.00025983878876524905,0.008572224086070186
3.719792,0.006745002357891116,0.0014946870211959415,0.0002868541637786493,0.008526543542865708
3.722094,0.0066413615555669814,0.001207832857417292,0.0003168166706116932,0.00816601108359597
3.724395,0.0065298617350571285,0.0009818860845779449,0.00034727036608134433,0.007859018185716419
3.726697,0.006417379537274064,0.0009813948959413376,0.000375268118367959,0.007774042551583361
3.728998,0.006308335659947248,0.0009818860845779449,0.0003978627956518937,0.0076880845401770875
3.7313,0.006201256537166862,0.0009843420277609813,0.00041505439793314833,0.007600652962860991
3.733602,0.00609515979165969,0.0009705887459359779,0.00042536935930190115,0.007491117896897569
3.735903,0.005986115914332875,0.0009145932413627485,0.0004317548115777957,0.0073324639672734185
3.738205,0.0058711777733667725,0.0008355118708689768,0.00043863145249029765,0.007145321096726049
3.740507,0.005748380614214953,0.0004877503161510253,0.00044894641385905047,0.006685077344225029
3.742808,0.005623618700516705,0.000506906672978709,0.00046024375250101776,0.006590769125996432
3.74511,0.005504259861821137,0.0004902062593340616,0.0004690851479599488,0.006463551269115147
3.747411,0.005393251229947892,0.0004911886366072762,0.0004744882229626288,0.0063589280895177975
3.749713,0.005284207352621077,0.0004911886366072762,0.000478417732055487,0.0062538137212838395
3.752015,0.005170251588928189,0.0004911886366072762,0.0004833296184215598,0.006144769843957025
3.754316,0.005053348693415657,0.0004946269570635271,0.00048676793887781066,0.006034743589356995
3.756618,0.0049403753069959845,0.00041800152975279197,0.00048529437296798895,0.005843671209716765
3.75892,0.004836243316035241,0.00022840271602238345,0.00047547060023584337,0.005540116632293468
3.761221,0.004739970343260216,0.0005697788184644404,0.00046220850704744687,0.005771957668772103
3.763523,0.004645170936395011,0.0,0.0004533671115885159,0.005098538047983527
3.765824,0.0045508627181664145,6.925759776162593e-05,0.0004533671115885159,0.005073487427516557
3.768126,0.004465887084033355,0.0004568054320447669,0.00046171731841083963,0.005384409834488961
3.770428,0.0043985942408181575,0.0005059242957054945,0.00047547060023584337,0.005379989136759495
3.772729,0.004352422508977074,0.00017437196599558302,0.0004911886366072762,0.005017983111579935
3.775031,0.0043234423794172435,0.00023380579102506342,0.0005029771638858508,0.00506022533432816
3.777333,0.004307233154409205,0.000506906672978709,0.0005073978616153163,0.00532153768900323
3.779634,0.0043067419657725975,0.0004892238820608472,0.0005093626161617454,0.00530532846399519
3.781936,0.004325407133963674,0.0004911886366072762,0.0005186952002572837,0.005335290970828234
3.784237,0.004367158168075293,0.0004906974479706688,0.0005422722548144329,0.005400127870860395
3.786539,0.004432977445380668,0.0004931533911537052,0.0005732171389206914,0.005499347975455064
3.788841000000001,0.004524338531789621,0.0005108361820715673,0.0006021972684805205,0.005637371982341709
3.791142,0.004641241427302152,0.0008811924140734535,0.0006243007571278481,0.0061467345985034534
3.793444,0.004784177320554871,0.0009818860845779449,0.0006439483025921389,0.0064100117077249535
3.795746,0.004953146211547774,0.0009735358777556213,0.0006670341685126812,0.006593716257816075
3.798047,0.005141762648004967,0.0011135246391886953,0.000695523109435903,0.006950810396629565
3.800349,0.0053402028571943065,0.0014858456257370106,0.0007284327480885905,0.007554481231019906
3.80265,0.0055366783118372155,0.0014661980802727196,0.0007652718958341362,0.007768148287944074
3.804952,0.0057194004846551245,0.0015492089598593492,0.0008030934208528965,0.00807170286536737
3.807254,0.005876089659732845,0.001979490205527323,0.0008389501913252278,0.008694530056585395
3.809555000000001,0.005994957309791806,0.0021813687351729134,0.0008718598299779153,0.009048185874942636
3.811857,0.00606814441664629,0.0024647845784953122,0.0009028047140841736,0.009435733709225777
3.814159,0.0060892655280204025,0.0025011325376042503,0.0009347319754636467,0.0095251300410883
3.81646,0.006058320643914144,0.002898012955982929,0.0009691151800261561,0.00992544877992323
3.818762,0.00598513353705966,0.002945658253733835,0.0010064455164083088,0.009937237307201805
3.821063,0.005879527980189096,0.003498245469917021,0.0010481965505199273,0.010425970000626044
3.823365,0.0057513277460345975,0.0034510913608027226,0.0010914211505413678,0.010293840257378688
3.825667,0.005609865418691701,0.003454529681258973,0.0011307162414699494,0.010195111341420624
3.827968,0.0054644735822559475,0.0039918900497073325,0.0011636258801226373,0.010619989512085915
3.83027,0.005325467198096089,0.003942279997409999,0.0011916236324092519,0.010459370827915341
3.832572,0.005202178850307662,0.003955050901961788,0.0012206037619690814,0.010377833514238531
3.834873,0.005100011613893347,0.004410382768096733,0.0012530222119851615,0.010763416593975242
3.837175,0.0050150359797602895,0.004435433388563704,0.0012878966051842779,0.01073836597350827
3.839476,0.004941848872905806,0.0044349421999270965,0.001325226941566431,0.010702018014399337
3.841778,0.004880941481966503,0.004442801218112814,0.0013635396552217991,0.010687282355301116
3.84408,0.004835752127398635,0.004422662484011915,0.0014028347461503806,0.01066124935756093
3.846381,0.004808736752385234,0.004950199079728129,0.0014421298370789627,0.011201065669192326
3.848683,0.0047944922819236225,0.004971811379738849,0.0014794601734611158,0.011245763835123587
3.850984,0.004785650886464692,0.004517461890877119,0.0015148257552968394,0.010817938532638651
3.853286,0.004773862359186118,0.004954619777457595,0.0015482265825861345,0.01127670871922985
3.855588,0.004756670756904864,0.00460734941137625,0.0015806450326022144,0.010944665200883328
3.857889,0.0047301465705280685,0.004420697729465486,0.0016160106144379387,0.010766854914431495
3.860191,0.0046942898000557395,0.0044349421999270965,0.0016513761962736622,0.010780608196256498
3.862493,0.004652047577307512,0.0044349421999270965,0.001681829891743314,0.010768819668977924
3.864794,0.004606858222739644,0.004438871709019954,0.0017014774372076046,0.010747207368967204
3.867096,0.004558230547715523,0.00443788933174674,0.001714739530396001,0.010710859409858263
3.869397,0.004502726231778901,0.004270885195300266,0.001730457566767434,0.010504068993846602
3.871699,0.00443788933174674,0.0039049496610278453,0.0017559993758710125,0.0100988383686456
3.874001,0.004363228658982435,0.003940806431500177,0.0017884178258870925,0.010092452916369704
3.876302,0.0042787442134859825,0.003939824054226961,0.0018203450872665656,0.010038913354979513
3.878604,0.00418738312707703,0.003949647826959108,0.0018478516509165726,0.009984882604952712
3.880906,0.004096022040668076,0.0039260707724019595,0.0018694639509272933,0.009891556763997328
3.883207,0.004011537595171625,0.004355369640796718,0.0018856731759353327,0.010252580411903677
3.885509,0.00393687692240732,0.004440345274929777,0.0019018824009433735,0.010279104598280471
3.88781,0.0038686017019189077,0.004432486256744059,0.001927915398683559,0.010229003357346526
3.890112,0.003805729556433176,0.0044221712953753075,0.0019731047532514285,0.010201005605059913
3.892414,0.003746295731403695,0.004637311918209294,0.0020300826350978718,0.010413690284710862
3.894715,0.0036873530950108217,0.004951672645637951,0.0020870605169443167,0.01072608625759309
3.897017,0.0036289016472545563,0.004933007477446874,0.002136179380605044,0.010698088505306477
3.899319,0.0035714325767715045,0.004894694763791507,0.002180386357899699,0.010646513698462713
3.90162,0.003516910638108097,0.005253753657151425,0.002226558089740783,0.010997222385000305
3.903922,0.0034673005858107627,0.005432546320876475,0.0022786240852211547,0.011178470991908392
3.906223,0.0034235847971527157,0.00543696701860594,0.0023375667216140273,0.01119811853737268
3.908525,0.003385763272133955,0.005374586061756816,0.002404368376192617,0.011164717710083387
3.910827,0.0033538360107544817,0.005851530227902481,0.002474608351227457,0.011679974589884422
3.913128,0.0033268206357410816,0.005926682089303394,0.0025419011944426547,0.01179540391948713
3.91543,0.00330373476982054,0.006286232171299921,0.0026008438308355274,0.012190810771955987
3.917732,0.003285069601629463,0.00638201395543834,0.0026538922035891127,0.012320975760656916
3.920033,0.003272789885714281,0.006904638664788482,0.0027069405763427,0.01288436912684546
3.922335,0.0032664044334383864,0.006910041739791162,0.002762936080915929,0.012939382254145477
3.924636,0.003263457301618743,0.006875658535228651,0.002822369905945409,0.012961485742792805
3.926938,0.0032614925470723145,0.0072941512536180515,0.002882786108248104,0.013438429908938471
3.92924,0.003258054226616063,0.007408107017310941,0.0029441846878240138,0.013610345931751016
3.931541,0.0032546159061598123,0.007497012160536855,0.003007056833309745,0.013758684900006413
3.933843,0.0032501952084303468,0.00786245650617267,0.003070911356068691,0.01418356307067171
3.936145,0.003247248076610703,0.007915996067562861,0.003137221822010673,0.014300465966184237
3.938446,0.003247248076610703,0.00791452250165304,0.0032050058538624767,0.014366776432126218
3.940748,0.0032492128311571323,0.007913540124379826,0.003275737017533925,0.014438489973070885
3.943049,0.0032457745107008808,0.00791304893574322,0.0033503976902982307,0.014509221136742332
3.945351,0.003227600531146412,0.007914031313016434,0.003430461438065217,0.014572093282228063
3.947653,0.003193217326583902,0.007930240538024474,0.0035159282608348825,0.014639386125443259
3.949954,0.003151466292472284,0.007750956685662821,0.0036043422154241928,0.014506765193559297
3.952256,0.003110206446997273,0.007427754562775231,0.0036942297359233243,0.014232190745695828
3.954558,0.0030704201674320837,0.007414492469586835,0.0037836260677858494,0.014268538704804766
3.956859,0.0030276867560472503,0.007162512699007302,0.0038705664564653358,0.014060765911519887
3.959161,0.002978567892386523,0.006874676157955438,0.0039540685246885745,0.013807312575030534
3.961462000000001,0.002922572387813293,0.0069581782261786745,0.004036097027001989,0.013916847640993959
3.963764,0.0028587178650543482,0.0063933112940803075,0.004119107906588618,0.013371137065723272
3.966066000000001,0.0027889690786561143,0.006146734598503454,0.0042040835407216775,0.013139787217881244
3.968367,0.002718237914984667,0.005941417748401613,0.004290041552127951,0.01294969721551423
3.970669,0.0026519274490426838,0.005531766425471145,0.004375017186261009,0.012558711060774837
3.972971,0.002591511246739989,0.005315152236727335,0.0044609751976672826,0.012367638681134606
3.975272,0.002534042176256938,0.004806771997838804,0.004552336284076236,0.011893150458171978
3.977574,0.0024775554830471012,0.004481605120404788,0.004653521143217335,0.011612681746669223
3.979875,0.0024210687898372643,0.0044486954817521,0.004762073831907543,0.011631838103496907
3.982177,0.0023655644739006424,0.003923123640582315,0.004875047218327215,0.011163735332810171
3.984479,0.002312024912510449,0.003861233872369798,0.004988511793383497,0.011161770578263744
3.98678,0.002259958917030077,0.0035419612585750678,0.005104432311622814,0.010906352487227959
3.989082,0.002209857676096136,0.003021792492407963,0.005225755904864812,0.010457406073368909
3.991384,0.00216221237834523,0.002951552517373123,0.005352482573109489,0.010466247468827844
3.993685,0.0021160406465041462,0.0026244208853926764,0.00548215637317381,0.010222617905070631
3.995987,0.002071342480572884,0.002489835198962283,0.005611338984601522,0.010172516664136691
3.998288,0.0020271355032782288,0.00207379842375592,0.005741012784665844,0.009841946711699991
4.00059,0.001985384469166611,0.0019657369237023195,0.0058751072824596295,0.00982622867532856
