Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH3OH_CO_NH3_120K_NASA,H2O_CH3OH_CO_NH3_100K_NASA,all
3.618521,0.009357319766443098,0.013382430328033974,0.012363115501316323,0.0351028655957934
3.620822,0.009272819484739831,0.012656693622891093,0.011728156241660372,0.033657669349291285
3.623124,0.00918976777929434,0.012051671605895726,0.011124099942170187,0.032365539327360256
3.625425,0.00911830468391101,0.011628687338626818,0.010507006456360069,0.0312539984788979
3.627727,0.009063258786115741,0.01082038178679103,0.010252057034992507,0.030135697607899282
3.630029,0.00901062718208342,0.010471757767420995,0.009470308714549174,0.028952693664053588
3.632330000000001,0.00893964694545268,0.009954616043397022,0.008917435442833537,0.02781169843168324
3.634632,0.008847420923707975,0.009208599270645351,0.008768714947035792,0.026824735141389118
3.636934,0.008768714947035792,0.009132307587736121,0.00829985909827083,0.026200881633042745
3.639235,0.008740226280632979,0.008338004939725445,0.007979723745303608,0.025057954965662037
3.641537000000001,0.0087537463257055,0.008260747539311034,0.007346695920658019,0.024361189785674555
3.643838,0.008756160619468451,0.0077102885613583435,0.00724143271259338,0.02370788189342017
3.64614,0.008700149004168002,0.007331727299327725,0.006900051574512196,0.022931927878007918
3.648442,0.008591505784835234,0.0072192212099742355,0.0063693898054157025,0.02218011680022517
3.650743,0.008459685345378144,0.006787545485158708,0.006326415376435185,0.021573646206972042
3.653045,0.008331244917189182,0.006464030120923356,0.0060246286560663885,0.020819903694178923
3.655347,0.008220187404093466,0.00634283257402325,0.00585176522263914,0.020414785200755854
3.657648000000001,0.008138584274905743,0.00578947644355502,0.005318689159779695,0.019246749878240457
3.65995,0.008087401247131195,0.005454855328010096,0.005185420144064834,0.018727676719206124
3.662251,0.008052152558192121,0.005339934944893659,0.004828587525900767,0.018220675028986544
3.664553,0.008017869586758224,0.005068568325938035,0.0048474190172517785,0.017933856929948037
3.666855,0.007976826592788068,0.00484500472348883,0.00472042716532059,0.01754225848159749
3.669156,0.00792516070626093,0.004677935595092663,0.004312411519381975,0.016915507820735566
3.671458,0.00786238906842422,0.004356351665867672,0.0043283458582174476,0.016547086592509343
3.673759,0.0077972031368245594,0.004288268581752471,0.0038401756593488797,0.01592564737792591
3.676061,0.007741674380276701,0.003895704415896739,0.0038759072070405453,0.015513286003213987
3.678363,0.007699665668801364,0.003882667229576807,0.00345823438605013,0.015040567284428303
3.680664,0.0076595883923363875,0.003782715467790661,0.003394979889460829,0.014837283749587876
3.682966,0.007607922505809248,0.0033631112117898845,0.003294545268922093,0.014265578986521229
3.685268,0.0075432194329621794,0.0033906341606875184,0.002940126944520977,0.013873980538170674
3.687569,0.007477067783857337,0.0032742652013133104,0.0028966696567878703,0.013648002641958515
3.689871,0.0074196075922991185,0.002867215272879876,0.0028169979626105077,0.013103820827789502
3.692172,0.00737035599953493,0.002902946820571541,0.0023674564639491464,0.012640759284055616
3.694474,0.007324001559286284,0.00289473822177751,0.002427813808022906,0.0126465535890867
3.696776,0.007276681401532455,0.002443265288105789,0.0024239509380021853,0.012143897627640428
3.699077,0.007227429808768269,0.002427330949270316,0.002239016035760185,0.011893776793798768
3.701379,0.0071772124984989,0.0024186394917236945,0.0021361671214584995,0.011732019111681093
3.703681,0.0071240980357139905,0.0022182531093988124,0.0019739265805882337,0.011316277725701035
3.705982,0.007066637844155772,0.0019106720839989337,0.0019541293717320407,0.010931439299886743
3.708284,0.007002900488813883,0.0019357807391336176,0.0017807830795522031,0.010719464307499704
3.710585,0.006933368828440912,0.0017073885491585114,0.001453404845296131,0.010094162222895551
3.712887,0.006862388591810171,0.0016822798940238275,0.0014490591165228204,0.009993727602356818
3.715189,0.006791891213932018,0.0014186390151096455,0.001442781952739149,0.009653312181780813
3.71749,0.0067170481072805575,0.001454370562801311,0.001496862133029238,0.009668280803111108
3.719792,0.006630616390566933,0.0014693391841316035,0.0010680835607292498,0.009168039135427786
3.722094,0.006528733193770428,0.0011873496726189983,0.0009671660814379237,0.008683248947827349
3.724395,0.00641912425693248,0.0009652346464275633,0.0009618546351594328,0.008346213538519475
3.726697,0.0063085496025893535,0.0009647517876749732,0.0009637860701697929,0.008237087460434118
3.728998,0.006201354959514354,0.0009652346464275633,0.0009715118102112341,0.008138101416153152
3.7313,0.006096091751449719,0.0009676489401905136,0.000868180037156958,0.007931920728797191
3.733602,0.005991794260890262,0.0009541288951179916,0.000679865123646828,0.007625788279655081
3.735903,0.005884599617815265,0.0008990829973227228,0.0004799616000745361,0.007263644215212525
3.738205,0.0057716106697091865,0.0008213427381557207,0.0004838244700952568,0.007076777877960166
3.740507,0.005650895981561667,0.0004794787413219461,0.0004833416113426667,0.00661371633422628
3.742808,0.005528249858403788,0.0004983102326729591,0.0004823758938374866,0.006508935984914235
3.74511,0.0054109151815244,0.00048189303508489647,0.00048672162261079725,0.006379529839220094
3.747411,0.005301789103439042,0.00048285875259007665,0.00047223586003309503,0.006256883716062214
3.749713,0.005194594460364046,0.00048285875259007665,0.00046499297874424386,0.006142446191698366
3.752015,0.005082571229763148,0.00048285875259007665,0.00015596337708659476,0.00572139335943982
3.754316,0.004967650846646709,0.0004862387638582073,0.0005379046503853455,0.005991794260890263
3.756618,0.004856593333550991,0.00041091279845415526,0.00037904412078321024,0.005646550252788356
3.75892,0.004754227278001896,0.0002245293199543857,2.414293762950384e-06,0.004981170891719232
3.761221,0.004659586962494241,0.000560116153004489,7.725740041441228e-06,0.005227428855540171
3.763523,0.004566395223244354,0.0,1.4485762577702299e-06,0.004567843799502125
3.765824,0.004473686342747061,6.80830841152008e-05,3.380011268130537e-06,0.004545149438130392
3.768126,0.004390151778548977,0.0004490586399087714,3.862870020720613e-06,0.004843073288478468
3.770428,0.0043240001294441366,0.000497344515167779,7.098023663074129e-05,0.004892324881242657
3.772729,0.0042786114067006695,0.00017141485716947718,0.00029502669783253686,0.004745052961702683
3.775031,0.0042501227402978545,0.00022984076623287653,9.174316299211456e-05,0.004571706669522846
3.777333,0.004234188401462382,0.0004983102326729591,0.0004350557360836592,0.005167554370219001
3.779634,0.004233705542709794,0.0004809273175797165,0.00047754730631158584,0.005192180166601096
3.781936,0.004252054175308215,0.00048285875259007665,0.0004872044813633873,0.005222117409261679
3.784237,0.004293097169278372,0.0004823758938374866,0.0004794787413219461,0.0052549518044378045
3.786539,0.004357800242125442,0.0004847901876004369,0.0004934816451470584,0.0053360720748729384
3.788841000000001,0.004447611970107197,0.0005021731026936798,0.00047513301254863556,0.005424918085349512
3.791142,0.0045625323532236355,0.0008662486021465978,0.0009193630649315061,0.006348144020301739
3.793444,0.0047030442502273475,0.0009652346464275633,0.001063737831955939,0.006732016728610849
3.795746,0.0048691476611183344,0.000957026047633532,0.0014051189700371234,0.007231292678788991
3.798047,0.005054565422112922,0.001094640792121704,0.0014635448791005224,0.00761275109333515
3.800349,0.005249640358159314,0.001460647726584982,0.0014616134440901618,0.008171901528834458
3.80265,0.005442783859195344,0.001441333376481379,0.0019613722530208914,0.008845489488697615
3.804952,0.005622407315158853,0.001522936505669102,0.0020782240711476898,0.009223567891975645
3.807254,0.005776439257235089,0.001945920772938009,0.0023930479778364205,0.01011540800800952
3.809555000000001,0.005893291075361886,0.0021443757202525304,0.002619508732801166,0.010657175528415585
3.811857,0.005965237029497808,0.002422985220497005,0.0029106725606129827,0.011298894810607795
3.814159,0.005985999955859181,0.002458716768188671,0.003113473236700815,0.011558189960748668
3.81646,0.005955579854446006,0.002848866640281453,0.003414777098317023,0.01221922359304448
3.818762,0.005883633900310084,0.0028957039392826893,0.003478997312411502,0.012258335152004276
3.821063,0.005779819268503218,0.0034389200359465264,0.0038512814106584524,0.013070020715108195
3.823365,0.0056537931340772075,0.0033925655956978788,0.003877355783298315,0.012923714513073404
3.825667,0.0055147298133312655,0.003395945606966009,0.004172865339883443,0.013083540760180718
3.827968,0.005371803622564603,0.003924193082299553,0.004363111688403933,0.013659108393268088
3.83027,0.0052351545955816115,0.0038754243482879563,0.004507969314180956,0.013618548258050523
3.832572,0.005113957048681502,0.0038879786758552978,0.004828104667148178,0.013830040391684976
3.834873,0.0050135224281427655,0.0043355887395063,0.0048474190172517785,0.014196530184900844
3.837175,0.004929987863944682,0.004360214535888393,0.004844039005983649,0.014134241405816724
3.839476,0.004858041909808762,0.0043597316771358035,0.004889910587479706,0.014107684174424269
3.841778,0.004798167424487593,0.004367457417177244,0.005227428855540171,0.01439305369720501
3.84408,0.004753744419249304,0.00434766020832105,0.00534814354368769,0.014449548171258044
3.846381,0.004727187187856852,0.0048662505086027935,0.005334623498615168,0.014928061195074813
3.848683,0.004713184284031739,0.0048874962937167565,0.005335106357367758,0.014935786935116253
3.850984,0.0047044928264851175,0.004440851947570936,0.005335589216120347,0.0144809339901764
3.853286,0.0046929042164229546,0.004870596237376104,0.005334623498615168,0.014898123952414228
3.855588,0.004676004160082303,0.004529215099294919,0.005338003509883298,0.01454322276926052
3.857889,0.004649929787442438,0.00434572877331069,0.0053273806173263155,0.014323039178079445
3.860191,0.004614681098503363,0.0043597316771358035,0.0053119291372434345,0.0142863419128826
3.862493,0.004573155245780615,0.0043597316771358035,0.004809756034549754,0.013742642957466172
3.864794,0.00452873224054233,0.0043635945471565225,0.004860939062324303,0.013753265850023157
3.867096,0.004480929224035912,0.004362628829651343,0.004844039005983649,0.013687597059670905
3.869397,0.004426366184993233,0.004198456853770717,0.00485031616976732,0.013475139208531273
3.871699,0.004362628829651343,0.00383872708309111,0.004767264464321828,0.01296862037706428
3.874001,0.004289234299257652,0.003873975772030186,0.0043553859483624925,0.01251859601965033
3.876302,0.0042061825938121584,0.003873010054525005,0.004376148874723865,0.01245534152306103
3.878604,0.004116370865830404,0.003882667229576807,0.004627235426070704,0.012626273521477915
3.880906,0.004026559137848649,0.0038594900094524828,0.004878321977417545,0.012764371124718676
3.883207,0.003943507432403156,0.0042815085592162105,0.00484259042972588,0.013067606421345246
3.885509,0.0038701129020094656,0.004365043123414293,0.00484597044099401,0.013081126466417773
3.88781,0.0038029955353994453,0.004357317383372852,0.00484886759350955,0.01300918051228185
3.890112,0.003741189615067915,0.004347177349568461,0.004892807739995247,0.012981174704631622
3.892414,0.0036827637060045148,0.004558669483202914,0.005353454989966182,0.01359488817917361
3.894715,0.0036248206556937054,0.004867699084860564,0.0052844061883458,0.01377692592890007
3.897017,0.003567360464135487,0.004849350452262141,0.005624338750169214,0.01404104966656684
3.899319,0.003510865990082448,0.004811687469560114,0.005843073765092519,0.014165627224735081
3.90162,0.003457268668544949,0.00516465721770346,0.005822793697483735,0.014444719583732144
3.903922,0.0034084999345333515,0.005340417803646248,0.005826656567504454,0.014575574305684057
3.906223,0.003365525505552835,0.00534476353241956,0.006093677457686768,0.01480396649565916
3.908525,0.003328345381603399,0.00528344047084062,0.00634283257402325,0.014954618426467269
3.910827,0.0032969595626850443,0.005752296319605585,0.0062646094561036566,0.015313865338394284
3.913128,0.0032704023312925897,0.005826173708751866,0.006585710526576054,0.01568228656662051
3.91543,0.0032477079699208557,0.006179626315647803,0.0068247256091081435,0.016252059894676804
3.917732,0.003229359337322433,0.006273783772402867,0.006773542581333596,0.016276685691058897
3.920033,0.003217287868507681,0.006787545485158708,0.007274267107769506,0.0172791004614359
3.922335,0.0032110107047240103,0.0067928569314372,0.007324967276791464,0.017328834912952673
3.924636,0.0032081135522084693,0.006759056818755893,0.007696285657533232,0.017663456028497594
3.926938,0.0032061821171981103,0.007170452475962639,0.00785997477466127,0.018236609367822017
3.92924,0.003202802105929979,0.007282475706563538,0.008182524421391441,0.01866780223388496
3.931541,0.0031994220946618486,0.007369873140782339,0.008277647595651687,0.01884694283109588
3.933843,0.003195076365888538,0.007729120052709358,0.008279579030662045,0.01920377544925994
3.936145,0.003192179213372997,0.007781751656741677,0.008257850386795494,0.01923178125691017
3.938446,0.003192179213372997,0.0077803030804839066,0.00875760919572622,0.01973009148958312
3.940748,0.003194110648383357,0.007779337362978727,0.008491554023049089,0.01946500203441117
3.943049,0.003190730637115227,0.007778854504226136,0.008634963072568341,0.019604548213909702
3.945351,0.003172864863269394,0.007779820221731315,0.008211495946546845,0.019164181031547555
3.947653,0.003139064750588089,0.007795754560566788,0.008271853290620605,0.019206672601775485
3.949954,0.0030980217566179322,0.007619511115871411,0.008307101979559679,0.019024634852049024
3.952256,0.0030574616214003657,0.007301790056667139,0.00792419498875575,0.018283446666823255
3.954558,0.003018350062440569,0.0072887528703472065,0.007785131668009806,0.018092234600797584
3.956859,0.002976341350965233,0.007041046330268499,0.007487690676414319,0.01750507835764805
3.959161,0.002928055475706225,0.006758091101250714,0.007265575650222884,0.016951722227179826
3.961462000000001,0.002873009577910957,0.0068401770891910255,0.007073880725444623,0.01678706739254661
3.963764,0.002810237940074247,0.006284889523712438,0.006585227667823466,0.01568035513161015
3.966066000000001,0.0027416719972064556,0.00604249442991222,0.0061945949369780935,0.014978761364096769
3.968367,0.002672140336833485,0.005840659471329567,0.005968617040765938,0.01448141684892899
3.970669,0.002606954405233824,0.005437955271669443,0.005450026740484196,0.013494936417387464
3.972971,0.0025475627786652444,0.0052250145617772185,0.005118785636207403,0.012891362976649869
3.975272,0.002491068304612206,0.00472525575284649,0.004867699084860564,0.01208402314231926
3.977574,0.002435539548064347,0.00440560325863186,0.004350074502084001,0.011191217308780208
3.979875,0.0023800107915164887,0.004373251722208324,0.004310480084371614,0.011063742598096426
3.982177,0.002325447752473809,0.003856592856936943,0.0038252070380185885,0.010007247647429341
3.984479,0.0022728161484414913,0.003795752654110593,0.003596814848043481,0.009665383650595565
3.98678,0.002221633120666943,0.003481894464927043,0.0033891855844297484,0.009092713170023732
3.989082,0.0021723815279027555,0.002970547045934152,0.0031482390668873005,0.008291167640724208
3.991384,0.002125544228901518,0.0029014982443137712,0.002624337320327067,0.007651379793542357
3.993685,0.0020801555061580506,0.00257991431508878,0.002450508169394639,0.007110577990641471
3.995987,0.0020362153596723536,0.0024476110168790985,0.0022023187705633397,0.006686145147114792
3.998288,0.001992758071939247,0.002038629653435304,0.0019406093266595183,0.00597199705203407
4.00059,0.0019517150779690905,0.0019324007278654872,0.001813134615975738,0.005697250421810315
