Wavelength,H2O_40K,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,all
3.613917,0.0004990905770230181,0.01525292600628189,0.005615641527482771,0.021367658110787682
3.616219,0.0004985919850379803,0.014761314309034443,0.005563787961038822,0.02082369425511125
3.618521,0.0004985919850379803,0.013818476865327622,0.005506948474744493,0.01982401732511009
3.620822,0.0004990905770230181,0.01306909311181554,0.005448613212495049,0.01901679690133361
3.623124,0.0004990905770230181,0.012444357354562952,0.005396759646051099,0.018340207577637067
3.625425,0.0004985919850379803,0.01200759077566968,0.005345404671592187,0.017851587432299847
3.627727,0.0004985919850379803,0.011172947792716102,0.005293551105148237,0.01696509088290232
3.630029,0.0004990905770230181,0.01081296437951868,0.005242196130689325,0.016554251087231023
3.632330000000001,0.0004990905770230181,0.010278972363543002,0.005190841156230413,0.015968904096796434
3.634632,0.0004985919850379803,0.009508647746659323,0.005139486181771501,0.015146725913468804
3.636934,0.0004985919850379803,0.009429870213023321,0.005088131207312589,0.015016593405373887
3.639235,0.0004990905770230181,0.008609686397635844,0.005036776232853677,0.01414555320751254
3.641537000000001,0.0004990905770230181,0.008529911680029768,0.004985421258394764,0.01401442351544755
3.643838,0.0004985919850379803,0.00796151681708647,0.00493456487592089,0.013394673678045341
3.64614,0.0004990905770230181,0.007570620700816694,0.004883209901461979,0.01295292117930169
3.648442,0.0004990905770230181,0.007454448768302844,0.004832353518988104,0.012785892864313966
3.650743,0.0004985919850379803,0.007008707533678889,0.004781497136514231,0.0122887966552311
3.653045,0.0004985919850379803,0.006674650903703442,0.004730640754040357,0.01190388364278178
3.655347,0.0004990905770230181,0.00654950431545891,0.004679784371566484,0.011728379264048412
3.657648000000001,0.0005015835369482081,0.005978117900605384,0.0046289279890926105,0.011108629426646205
3.65995,0.0004891187373222588,0.005632593654974064,0.004578071606618735,0.010699783998915056
3.662251,0.00036397214907772565,0.005513928762535025,0.004528711000099974,0.010406611911712726
3.664553,0.0004128341636114477,0.005233720066943679,0.004464392634030076,0.010110946864585205
3.666855,0.000479645489606537,0.005002871977871094,0.0044225109072868855,0.009905028374764516
3.669156,0.0005449610396465125,0.004830359151047952,0.0043891052442893395,0.009764425434983806
3.671458,0.00016004802719719167,0.0044982968890126575,0.004355699581291796,0.009014044497501645
3.673759,0.0005359863839158288,0.004427995419122303,0.004321795326309214,0.009285777129347346
3.676061,0.000506569456798588,0.004022640135286425,0.004288389663311669,0.008817599255396682
3.678363,0.00026774389596539544,0.004009178151690399,0.0042549840003141244,0.008531906047969919
3.680664,0.00023433823296785077,0.003905969610787538,0.004221578337316579,0.008361886181071969
3.682966,0.00017749874667352097,0.003472693175789533,0.004188172674319034,0.007838364596782091
3.685268,0.000506569456798588,0.003501112918936697,0.00415476701132149,0.008162449387056774
3.687569,0.000203425529895496,0.003380952250542545,0.004121859940308983,0.007706237720747023
3.689871,4.437468666838024e-05,0.0029606392071555273,0.0040884542773114395,0.007093468171135345
3.692172,0.0005334934239906388,0.002997535014048337,0.0040550486143138935,0.00758607705235287
3.694474,0.0003455242456313203,0.002989058950302692,0.0040221415433013856,0.007356724739235399
3.696776,0.00025827064824967384,0.0025228754442921802,0.003988735880303842,0.0067698819728456965
3.699077,0.0003325608540203329,0.002506421908785927,0.003955828809291336,0.006794811572097596
3.701379,0.0003654679250328396,0.002497447253055244,0.003922921738278829,0.006785836916366912
3.703681,0.00020143116195534404,0.0022905315792644816,0.003890014667266322,0.006381977408486147
3.705982,6.980287790531725e-06,0.0019729284847952878,0.0038571075962538157,0.005837016368839636
3.708284,1.0470431685797583e-05,0.0019988552680172632,0.0038242005252413095,0.00583352622494437
3.710585,0.0001849776264490907,0.0017630212590942983,0.0037912934542288015,0.00573929233977219
3.712887,0.0005419694877362845,0.0017370944758723235,0.0037583863832162953,0.006037450346824904
3.715189,0.0001650339470475715,0.0014648632520415862,0.003725479312203789,0.005355376511292947
3.71749,0.00035200594143681405,0.0015017590589343967,0.003692572241191282,0.005546337241562492
3.719792,0.0004183186754468655,0.0015172154104705741,0.003660163762163813,0.005595697848081253
3.722094,2.293523131174709e-05,0.0012260376912083936,0.003627256691151307,0.004876229613671447
3.724395,0.00021439455356633152,0.0009966853780909225,0.0035948482121238366,0.0048059281437810904
3.726697,5.983103820455763e-05,0.0009961867861058848,0.0035619411411113313,0.004617958965421774
3.728998,9.971839700759607e-06,0.0009966853780909225,0.003529532662083863,0.004536189879875545
3.7313,0.00034003973379590256,0.0009991783380161124,0.003497124183056394,0.00483634225486841
3.733602,0.00027322840780081317,0.0009852177624350492,0.003464715704028925,0.0047231618742647865
3.735903,0.0001391071638255965,0.0009283782761407193,0.003432307225001457,0.0044997926649677725
3.738205,0.000502580720918284,0.0008481049665496046,0.003399898745973988,0.004750584433441877
3.740507,1.844790344640527e-05,0.0004951018411427145,0.003367490266946519,0.003881040011535639
3.742808,0.00017301141880817918,0.0005145469285591956,0.00333508178791905,0.004022640135286425
3.74511,0.0004881215533521826,0.0004975948010679044,0.003302673308891581,0.004288389663311669
3.747411,0.00028170447154645886,0.0004985919850379803,0.0032707634218491505,0.00405105987843359
3.749713,0.00021339736959625558,0.0004985919850379803,0.003238354942821682,0.003950344297455918
3.752015,0.00040236373192565017,0.0004985919850379803,0.0032064450557792515,0.004107400772742882
3.754316,0.0005055722728285121,0.0005020821289332462,0.003174036576751782,0.00418169097851354
3.756618,0.0004960990251127904,0.00042430177926732117,0.003142126689709352,0.0040625274940894645
3.75892,0.0005614145751527658,0.00023184527304266088,0.003110216802666921,0.003903476650862348
3.761221,1.545635153617739e-05,0.0005783667026440573,0.0030783069156244897,0.003672129969804725
3.763523,0.0005634089430929177,0.0,0.003045898436597022,0.00360930737968994
3.765824,0.00048712436938210674,7.030146989035521e-05,0.003013988549554591,0.003571414388827053
3.768126,0.0004985919850379803,0.00046369054608532166,0.00298207866251216,0.003944361193635461
3.770428,0.0004990905770230181,0.0005135497445891197,0.0029506673674547677,0.003963307689066904
3.772729,0.0004985919850379803,0.00017700015468848302,0.002918757480412337,0.0035943496201388
3.775031,0.0004985919850379803,0.00023732978487807867,0.002886847593369906,0.0036227693632859648
3.777333,0.0004990905770230181,0.0005145469285591956,0.002855436298312513,0.003869073803894728
3.779634,0.0004985919850379803,0.0004965976170978284,0.002823526411270083,0.003818716013405892
3.781936,0.0004985919850379803,0.0004985919850379803,0.0027921151162126896,0.00378929908628865
3.784237,0.0004990905770230181,0.0004980933930529424,0.002760205229170259,0.0037573891992462205
3.786539,0.0004990905770230181,0.0005005863529781322,0.002728793934112866,0.003728470864114016
3.788841000000001,0.0004985919850379803,0.0005185356644394996,0.002697382639055473,0.003714510288532953
3.791142,0.0004990905770230181,0.0008944740211581367,0.002665472752013043,0.004059037350194198
3.793444,0.0004990905770230181,0.0009966853780909225,0.0026340614569556496,0.00412983741206959
3.795746,0.0004985919850379803,0.000988209314345277,0.0026026501618982576,0.004089451461281515
3.798047,0.0004990905770230181,0.0011303080300811015,0.0025712388668408643,0.004200637473944984
3.800349,0.0004985919850379803,0.0015082407547398905,0.0025403261637685103,0.004547158903546381
3.80265,0.0004990905770230181,0.0014882970753383716,0.002508914868711117,0.004496302521072507
3.804952,0.0004990905770230181,0.00157255912080979,0.0024775035736537237,0.004549153271486531
3.807254,0.0004985919850379803,0.0020093256997030604,0.002446590870581369,0.00495450855532241
3.809555000000001,0.0004990905770230181,0.0022142470055536703,0.002415179575523976,0.0051285171581006645
3.811857,0.0004990905770230181,0.002501934580920585,0.002383269688481545,0.005384294846425147
3.814159,0.0004985919850379803,0.002538830387813396,0.0023628274170949893,0.005400249789946365
3.81646,0.0004990905770230181,0.002941692711724084,0.002344878105633621,0.005785661394380724
3.818762,0.0004990905770230181,0.002990056134272768,0.002319449914396684,0.00580859662569247
3.821063,0.0004985919850379803,0.003550972117440496,0.002305489338815621,0.006355053441294097
3.823365,0.0004990905770230181,0.0035031072868768496,0.002277069595668456,0.006279267459568324
3.825667,0.0004990905770230181,0.003506597430772116,0.0022641062040574685,0.006269794211852603
3.827968,0.0004985919850379803,0.004052057062403665,0.002235686460910304,0.006786335508351949
3.83027,0.0004990905770230181,0.00400169927191483,0.00222172588532924,0.006722515734267088
3.832572,0.000502580720918284,0.004014662663525817,0.0021967962860773415,0.006714039670521443
3.834873,0.00047814971365142315,0.004476857433656026,0.002178348382630936,0.007133355529938384
3.837175,0.0007055076588287423,0.004502285624892962,0.0021638892150648344,0.007371682498786539
3.839476,0.0005743779667637532,0.004501787032907925,0.002138959615812935,0.007215124615484613
3.841778,0.0008396289028039588,0.004509764504668532,0.002121010304351568,0.007470403711824058
3.84408,0.0009951896021358087,0.004489322233281975,0.0021010666249500487,0.007585578460367833
3.846381,0.0010006741139712266,0.005024810025212765,0.002077632801653264,0.008103116940837256
3.848683,0.0009956881941208468,0.005046748072554436,0.0020626750421021247,0.008105111308777408
3.850984,0.0009966853780909225,0.004585550486394305,0.0020357510749100735,0.007617986939395301
3.853286,0.0009966853780909225,0.005029297353078108,0.002021291907343972,0.008047274638513003
3.855588,0.0009966853780909225,0.004676792819656254,0.0020058355558077944,0.007679313753554972
3.857889,0.0009966853780909225,0.004487327865341823,0.001977914404645668,0.007461927648078414
3.860191,0.0009966853780909225,0.004501787032907925,0.0019659481970047566,0.0074644206080036034
3.862493,0.0009966853780909225,0.004501787032907925,0.0019375284538575915,0.007436000864856437
3.864794,0.0009966853780909225,0.0045057757687882284,0.001923567878276528,0.0074260290251556785
3.867096,0.0009966853780909225,0.004504778584818152,0.0018996354629947046,0.00740109942590378
3.869397,0.0009966853780909225,0.004335257309905238,0.0018806889675632614,0.007212631655559422
3.871699,0.0009966853780909225,0.003963806281051943,0.0018627396561018946,0.006823231315244761
3.874001,0.0009966853780909225,0.004000203495959716,0.001838308648835033,0.006835197522885672
3.876302,0.0009966853780909225,0.003999206311989639,0.0018243480732539699,0.006820239763334532
3.878604,0.0009966853780909225,0.004009178151690399,0.0018068973537776407,0.006812760883558963
3.880906,0.0009966853780909225,0.0039852457364085775,0.0017814691625407035,0.0067634002770402026
3.883207,0.0009966853780909225,0.004421015131331771,0.001768505770929716,0.007186206280352409
3.885509,0.0009966853780909225,0.004507271544743343,0.0017400860277825513,0.007244042950616815
3.88781,0.0009966853780909225,0.0044992940729827345,0.0017276212281566016,0.007223600679230256
3.890112,0.0009966853780909225,0.004488823641296937,0.0017021930369196649,0.0071877020563075236
3.892414,0.0009966853780909225,0.004707206930743572,0.0016852409094283733,0.007389133218262869
3.894715,0.0009966853780909225,0.0050263058011678794,0.001665795822011892,0.0076887870012706935
3.897017,0.0009966853780909225,0.0050073593057364365,0.0016428605907001454,0.007646905274527505
3.899319,0.0009961867861058848,0.004968469130903474,0.0016289000151190815,0.0075935559321284405
3.90162,0.0009971839700759603,0.005332939871966237,0.0016109507036577144,0.007941074545699912
3.903922,0.0010016712979413023,0.005514427354520061,0.0015860211044058153,0.00810211975686718
3.906223,0.0009483219555422387,0.005518914682385403,0.001573556304779866,0.008040792942707506
3.908525,0.0013965561500913829,0.005455593500285579,0.0015456351536177386,0.008397784803994703
3.910827,0.0014838097474730294,0.0059397263177574594,0.0015331703539917894,0.008956706419222278
3.913128,0.0015381562738421696,0.00601601089146827,0.0015082407547398905,0.009062407920050327
3.91543,0.0011417756457369748,0.006380980224516072,0.001490790035263561,0.009013545905516607
3.917732,0.0014623702921163961,0.006478205661598478,0.0014728407238021935,0.00941341667751707
3.920033,0.0014768294596824976,0.007008707533678889,0.0014489083085203705,0.009934445301881758
3.922335,0.0014947787711438653,0.007014192045514307,0.0014349477329393071,0.00994391854959748
3.924636,0.001490291443278523,0.006979290606561647,0.001418992789418092,0.009888574839258264
3.926938,0.001490790035263561,0.007404090977814008,0.001392567414211079,0.010287448427288648
3.92924,0.001490790035263561,0.007519764318342819,0.0013806012065701676,0.010391155560176548
3.931541,0.001490790035263561,0.007610009467634692,0.0013536772393781165,0.01045447674227637
3.933843,0.001490790035263561,0.007980961904502952,0.0013397166637970528,0.010811468603563568
3.936145,0.001490790035263561,0.008035308430872091,0.001317778616455382,0.010843877082591031
3.938446,0.001490790035263561,0.008033812654916976,0.0012978349370538628,0.0108224376272344
3.940748,0.001490790035263561,0.0080328154709469,0.0012833757694877613,0.010806981275698223
3.943049,0.001490790035263561,0.008032316878961863,0.001265426458026394,0.01078853337225182
3.945351,0.001490790035263561,0.008033314062931939,0.001241494042744571,0.010765598140940072
3.947653,0.001490790035263561,0.008049767598438192,0.0012290292431186213,0.010769586876820376
3.949954,0.001490790035263561,0.007867781523899331,0.0012016066839415323,0.010560178243104424
3.952256,0.001490790035263561,0.007539707997744337,0.0011891418843155831,0.010219639917323484
3.954558,0.001490790035263561,0.007526246014148312,0.00116520946903376,0.010182245518445631
3.956859,0.001491288627248599,0.007270468325823828,0.0011472601575723926,0.00990901711064482
3.959161,0.0014897928512934851,0.006978293422591573,0.0011298094380960634,0.009597895711981122
3.961462000000001,0.0014877984833533333,0.00706305406004803,0.00111086294266462,0.009661715486065984
3.963764,0.0015541112173633846,0.006489673277254352,0.0010919164472331768,0.009135700941850913
3.966066000000001,0.001923567878276528,0.006239380100765286,0.0010734685437867716,0.009236416522828585
3.968367,0.0019993538600023013,0.0060309686510194105,0.0010545220483553282,0.009084844559377041
3.970669,0.0019026270149049328,0.005615142935497735,0.001035575552923885,0.008553345503326553
3.972971,0.0017615254831391844,0.005395263870095984,0.0010171276494774797,0.008173917002712647
3.975272,0.002027275011164428,0.004879221165581675,0.0009981811540460362,0.007904677330792139
3.977574,0.0019923735722117697,0.004549153271486532,0.000979733250599631,0.007521260094297932
3.979875,0.001994866532136959,0.004515747608488987,0.0009607867551681881,0.007471400895794135
3.982177,0.0019953651241219968,0.003982254184498349,0.0009443332196619348,0.006921952528282281
3.984479,0.0019953651241219968,0.003919431594383563,0.0009303726440808713,0.006845169362586432
3.98678,0.0019953651241219968,0.003595346804108876,0.0009159134765147699,0.006506625404745642
3.989082,0.0019953651241219968,0.003067337891953655,0.0009019529009337065,0.0059646559170093575
3.991384,0.0019953651241219968,0.0029960392380932238,0.0008879923253526428,0.005879396687567864
3.993685,0.0019953651241219968,0.002663976976057929,0.0008735331577865414,0.005532875257966467
3.995987,0.0019953651241219968,0.002527362772157522,0.0008595725822054778,0.005382300478484997
3.998288,0.0019953651241219968,0.0021050553608303532,0.0008456120066244147,0.004946032491576764
4.00059,0.0019953651241219968,0.0019953651241219968,0.0008311528390583133,0.004821883087302308
