Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.600108,0.05967632027101431,0.00017382617376625017,0.019874806066203187,0.07972495251098374
3.602409,0.05934407003239664,0.0001723057429780508,0.018894844137439075,0.07841121991281377
3.604711,0.05886803898876315,0.00017077069266304188,0.017939343815658888,0.07697815349708508
3.607012,0.0581418487742406,0.00016923564234803295,0.016981846628002457,0.07529293104459109
3.609314,0.05752349416347994,0.00016771521155983362,0.016059793809649264,0.07375100318468904
3.611616,0.05704260566021752,0.0001661801612448247,0.015078334231477974,0.07228712005294033
3.613917,0.05643008000101155,0.0001646597304566253,0.014154783763717604,0.07074952349518578
3.616219,0.055933161880973734,0.00016313929966842606,0.013323588342733268,0.06941988952337542
3.618521,0.055370668055945566,0.00016147267361213058,0.012781938473803538,0.06831407920336124
3.620822,0.05461679032153823,0.00015976218897540637,0.012125468816990084,0.06690202132750371
3.623124,0.05416747530586375,0.00015824175818720702,0.01150094901419645,0.0658266660782474
3.625425,0.05396977669896697,0.00015673594692581732,0.010862950366738205,0.06498946301263099
3.627727,0.053204726807413116,0.00015521551613761797,0.010599364071074705,0.06395930639462545
3.630029,0.05257131407180283,0.00015370970487622827,0.009791132607667112,0.06251615638434617
3.632330000000001,0.052135599943089306,0.00015220389361483855,0.009219529750593805,0.06150733358729794
3.634632,0.0518446381113174,0.00015069808235344882,0.009065771078123426,0.06106110727179428
3.636934,0.051368121321721014,0.00014919227109205912,0.008581031886666497,0.060098345479479565
3.639235,0.05080077003706393,0.00014768645983066937,0.008250051367679942,0.059198507864574534
3.641537000000001,0.050122182926904735,0.00014618064856927965,0.0075955785767427295,0.05786394215221675
3.643838,0.049822963413763695,0.00014468945683469956,0.007486749386487724,0.057454402257086125
3.64614,0.04948245549377687,0.00014318364557330986,0.007133803342862544,0.05675944248221273
3.648442,0.04900399572032891,0.00014169245383872974,0.006585164443365976,0.05573085261753361
3.650743,0.048372040222607285,0.00014020126210414964,0.0065407341776196675,0.05505297566233111
3.653045,0.04791009581189764,0.0001387100703695695,0.006228723884457379,0.054277529766724585
3.655347,0.04757395960557683,0.0001372188786349894,0.00605000438853402,0.05376118287274585
3.657648000000001,0.0470823846911308,0.00013572768690040928,0.005498869406692157,0.052716981784723366
3.65995,0.046643270340677036,0.00013423649516582916,0.00536108566123169,0.05213859249707456
3.662251,0.04608320524546334,0.00013278916201167788,0.004992164690596601,0.051208159098071616
3.664553,0.04572278174099797,0.00013090324305323835,0.005011634132889927,0.050865319116941136
3.666855,0.045239950253883984,0.0001296752028012312,0.004880340201527237,0.050249965658212464
3.669156,0.04468717134811366,0.00012869569450498741,0.004458502285171824,0.04927436932779048
3.671458,0.04431266121072445,0.0001277161862087436,0.004474976428650793,0.04891535382558399
3.673759,0.04402024214106386,0.0001267220583856902,0.003970268578431477,0.04811723277788103
3.676061,0.043554897508613966,0.0001257425500894464,0.00400721059714189,0.0476878506558453
3.678363,0.042890882777341516,0.0001247630417932026,0.003575388351405286,0.04659103417054001
3.680664,0.04262809421141731,0.0001237835334969588,0.0035099909939584704,0.04626186873887274
3.682966,0.042108831777086485,0.00012280402520071498,0.003406153968394061,0.04563778977068126
3.685268,0.04165223057196863,0.00012182451690447119,0.00303972908010427,0.04481378416897737
3.687569,0.04122963158425317,0.00012085962813503702,0.002994799597888901,0.04434529081027711
3.689871,0.04089398112389527,0.00011988011983879318,0.002912428880494057,0.043926290124228114
3.692172,0.040327601331163976,0.00011890061154254942,0.0024476583477995137,0.042894160290506037
3.694474,0.040087642825495665,0.0001179357227731152,0.002510060406431971,0.042715638954700735
3.696776,0.03978162286887412,0.00011695621447687144,0.002506066674679493,0.04240464575803048
3.699077,0.039250702531433895,0.00011599132570743723,0.0023148667670296443,0.04168156062417098
3.701379,0.0387683567902828,0.00011502643693800305,0.002208533659119936,0.041091916886340736
3.703681,0.038633319412599024,0.00011406154816856885,0.0020407969255158906,0.040788177886283486
3.705982,0.03830058342801846,0.00011309665939913466,0.0020203290502844445,0.04043400913770204
3.708284,0.0376088811768612,0.00011213177062970049,0.0018411103378920266,0.03956212328538293
3.710585,0.037602080733380734,0.00011116688186026629,0.001502641571869577,0.039215889187110574
3.712887,0.037051244811461964,0.00011020199309083209,0.00149814862364804,0.038659595428200834
3.715189,0.03690066356296564,0.0001092371043213979,0.0014916588095502644,0.0385015594768373
3.71749,0.03653829707464872,0.00010827221555196373,0.0015475710540849466,0.03819414034428563
3.719792,0.0362925096174257,0.00010732194630933913,0.001104266829559968,0.037504098393295014
3.722094,0.035784419340241375,0.00010635705753990495,0.0009999305875264992,0.036890706985307775
3.724395,0.035397279807816984,0.00010540678829728036,0.000994439206366843,0.0364971258024811
3.726697,0.035372992509672414,0.00010444189952784618,0.0009964360722430816,0.036473870481443335
3.728998,0.03505774337975594,0.0001034916302852216,0.0010044235357480364,0.0361656585457892
3.7313,0.034619600521227964,0.00010254136104259702,0.000897591211369269,0.03561973309363982
3.733602,0.03431018034286618,0.00010159109179997243,0.0007028967884360013,0.03511466822310216
3.735903,0.03414551246144603,0.00010064082255734786,0.0004962211702453019,0.03474237445424868
3.738205,0.033728742425285264,9.969055331472328e-05,0.0005002149019977793,0.034328647880597765
3.740507,0.033574760955048716,9.874028407209872e-05,0.0004997156855287197,0.03417321692464953
3.742808,0.033222109385989615,9.779001482947413e-05,0.0004987172525906005,0.03381861665340968
3.74511,0.03295592059832516,9.683974558684953e-05,0.0005032102008121373,0.033555970544724145
3.747411,0.03259549709385979,9.590409587103456e-05,0.00048823370674034753,0.03317963489647117
3.749713,0.032575581509381245,9.495382662840998e-05,0.00048074545970445276,0.03315128079571411
3.752015,0.03233659449563872,9.4018176912595e-05,0.00016124691950627018,0.032591859592057584
3.754316,0.031969856293655764,9.306790766997042e-05,0.0005561271465324613,0.03261905134785819
3.756618,0.031557943717123914,9.213225795415545e-05,0.0003918849282118332,0.032041960903289896
3.75892,0.031420963355588555,9.11966082383405e-05,2.496082345298301e-06,0.031514656046172186
3.761221,0.031074140738084143,9.026095852252552e-05,7.987463504954561e-06,0.031172389160111624
3.763523,0.030943475074066376,8.931068927990095e-05,1.4976494071789802e-06,0.031034283412753456
3.765824,0.030801151506939226,8.837503956408597e-05,3.4945152834176218e-06,0.030893021061786725
3.768126,0.03031006233845608,8.7439389848271e-05,3.9937317524772814e-06,0.030401495460056837
3.770428,0.0300458165346432,8.651835965926563e-05,7.338482095177004e-05,0.030205719715254237
3.772729,0.030005985365686112,8.558270994345066e-05,0.0003050212625954523,0.03039658933822502
3.775031,0.0296479905910352,8.464706022763571e-05,9.48511291213354e-05,0.02982748878038417
3.777333,0.02938763075492545,8.372603003863033e-05,0.0004497940386227538,0.02992115082358683
3.779634,0.029281738135015136,8.279038032281537e-05,0.0004937250879000039,0.02985825360323796
3.781936,0.02922587734928264,8.186935013380999e-05,0.000503709417281197,0.029811456116697638
3.784237,0.029114155777817632,8.093370041799503e-05,0.0004957219537762424,0.029690811432011868
3.786539,0.028805221345418738,8.001267022898965e-05,0.0005101992313789726,0.029395433247026707
3.788841000000001,0.02837242169248257,7.90916400399843e-05,0.0004912290055547057,0.028942742338077258
3.791142,0.028369992962668112,7.815599032416932e-05,0.0009505081570895928,0.029398657110081883
3.793444,0.02822621215765228,7.723496013516396e-05,0.0010997738813384313,0.029403220999125877
3.795746,0.028133920424702932,7.631392994615861e-05,0.001452719924963611,0.0296629542796127
3.798047,0.027707435469284336,7.539289975715324e-05,0.0015131251177198295,0.02929595348676132
3.800349,0.02766420407858701,7.448648909495749e-05,0.001511128251843591,0.029249818819525555
3.80265,0.0276311733531104,7.356545890595213e-05,0.0020278172973203393,0.029732556109336693
3.804952,0.02729843736852984,7.264442871694675e-05,0.002148627682832777,0.02951970948007956
3.807254,0.027140084184627263,7.173801805475101e-05,0.0024741168206596762,0.029685939023341688
3.809555000000001,0.02682386356278501,7.081698786574563e-05,0.0027082493446486558,0.02960292989529941
3.811857,0.02665870993540196,6.988133814993067e-05,0.003009276875491632,0.029737868149043518
3.814159,0.02670728453169109,6.928193755073672e-05,0.003218947792496689,0.029995514261738517
3.81646,0.026434781046509054,6.875563458559078e-05,0.0035304588691899164,0.030033995550284562
3.818762,0.02643818126824929,6.801003871830072e-05,0.003596854659574851,0.030103045966542438
3.821063,0.0261749069563622,6.760069196763169e-05,0.003981750557219849,0.030224258205549675
3.823365,0.025849457161224998,6.676737893948396e-05,0.00400870824654907,0.029924932786713557
3.825667,0.02575036498479517,6.638727124243414e-05,0.004314228725613583,0.030130980981651193
3.827968,0.02576688034753348,6.555395821428643e-05,0.004510920014423089,0.03034335432017085
3.83027,0.02554878041019527,6.514461146361738e-05,0.004660684955140987,0.03027460997679988
3.832572,0.025294249525640213,6.441363512313694e-05,0.00499166547412754,0.030350328634890893
3.834873,0.024963456524911214,6.38727126311814e-05,0.005011634132889927,0.030038963370432326
3.837175,0.0248580496509638,6.344874635370275e-05,0.00500813961760651,0.029929638014924008
3.839476,0.0247234980192429,6.271777001322231e-05,0.005055565182167178,0.0298417809714233
3.841778,0.024682695358360027,6.219146704807638e-05,0.0054045174940398795,0.03014940431944798
3.84408,0.024540371791232862,6.1606685975692e-05,0.005529321611304796,0.030131300088513356
3.846381,0.02447042437257652,6.09195682156404e-05,0.0055153435501711255,0.030046687490963283
3.848683,0.02413671689607017,6.0480982411352135e-05,0.005515842766640185,0.029713040645121713
3.850984,0.02417411933521281,5.969152796363325e-05,0.0055163419831092434,0.029750152846285682
3.853286,0.024052682844489973,5.92675616861546e-05,0.0055153435501711255,0.02962729395634725
3.855588,0.02398759288546253,5.881435635505671e-05,0.005518838065454542,0.029565245307272125
3.857889,0.023878300043811987,5.799566285371861e-05,0.0055078553031352295,0.029444151009800933
3.860191,0.023856441475481875,5.7644794210288016e-05,0.005491880376125321,0.02940596664581748
3.862493,0.023844297826409597,5.68114811821403e-05,0.004972695248303274,0.028873804555895007
3.864794,0.023699545529467972,5.640213443147124e-05,0.005025612194023598,0.028781559857923043
3.867096,0.023541678091528292,5.570039714461002e-05,0.00500813961760651,0.02860551810627942
3.869397,0.02330997726722913,5.5144855125844876e-05,0.005014629431704286,0.028379751554059262
3.871699,0.023246344546090363,5.461855216069895e-05,0.004928764199026024,0.02822972729727708
3.874001,0.023231772167203627,5.390219534702811e-05,0.004502932550918134,0.02778860691346879
3.876302,0.023167167954139083,5.349284859635907e-05,0.004524398859087699,0.027745059661823137
3.878604,0.022881549327958974,5.298116515802276e-05,0.004783991422998722,0.027718521916115717
3.880906,0.02264401955210512,5.22355692907327e-05,0.005043583986909746,0.0277398391083056
3.883207,0.022786828865195168,5.1855461593682864e-05,0.005006641968199332,0.027845326294988183
3.885509,0.02253326947256589,5.102214856553516e-05,0.00501013648348275,0.027594428104614183
3.88781,0.022623618221663682,5.065666039529493e-05,0.005013131782297107,0.027687406664356082
3.890112,0.022416690441471977,4.9911064528004885e-05,0.005058560480981536,0.02752516198698152
3.892414,0.02235014324455586,4.9414000616478167e-05,0.005534812992464453,0.027934370237636792
3.894715,0.022039751574268303,4.8843839070903415e-05,0.00546342503738892,0.027552020450728132
3.897017,0.02216653127058294,4.817134083766142e-05,0.005814873431606921,0.028029576043027526
3.899319,0.022000891897237,4.776199408699237e-05,0.0060410184920909465,0.028089672383414938
3.90162,0.021807079258043358,4.723569112184645e-05,0.006020051400390442,0.02787436634955564
3.903922,0.021734703109572547,4.6504714781365993e-05,0.006024045132142919,0.027805252956496832
3.906223,0.02183622401581684,4.613922661112577e-05,0.006300111839532911,0.028182475081960874
3.908525,0.021602094461703216,4.532053310978767e-05,0.006557707537567696,0.0282051225323807
3.910827,0.02145345619705847,4.495504493954745e-05,0.006476834469580031,0.02797524571157805
3.913128,0.02147240028961123,4.4224068599067e-05,0.006808813421504703,0.028325437779715
3.91543,0.021170752046655708,4.3712385160730686e-05,0.007055925573689236,0.028270390005505682
3.917732,0.021109062309368515,4.3186082195584773e-05,0.007003008627968912,0.028155257019533014
3.920033,0.02111440551496032,4.248434490872354e-05,0.00752069610638378,0.028677585966252826
3.922335,0.021047858318044208,4.207499815805449e-05,0.007573113835635044,0.028663047151837307
3.924636,0.02093565100061631,4.160717330014701e-05,0.00795701130034192,0.028934269474258374
3.926938,0.020799156385043847,4.0832338379237734e-05,0.008126245683353147,0.02896623440677623
3.92924,0.020642260439029947,4.0481469735807124e-05,0.008459722284685,0.029142464193450755
3.931541,0.020640803201141276,3.969201528808824e-05,0.008558067929089754,0.02923856314551912
3.933843,0.020759325216086755,3.928266853741919e-05,0.008560064794965992,0.02935867267959016
3.936145,0.020604857999887316,3.863940935779639e-05,0.008537600053858308,0.02918109746310342
3.938446,0.02050673731538327,3.805462828541205e-05,0.009054289099335056,0.02959908104300374
3.940748,0.020355184574961167,3.763066200793338e-05,0.008779220824883183,0.02917203606185229
3.943049,0.02028475141034193,3.710435904278746e-05,0.0089274881161939,0.029249343885578618
3.945351,0.02033769772029708,3.640262175592623e-05,0.00848967527282858,0.02886377561488158
3.947653,0.020234719576164118,3.603713358568601e-05,0.008552077331461037,0.02882283404121085
3.949954,0.019975816977943043,3.523305961115752e-05,0.008588520133702393,0.0285995701712566
3.952256,0.019939871776689086,3.4867571440917294e-05,0.00819264147373808,0.028167380821868086
3.954558,0.019935985808985958,3.4165834154056066e-05,0.0080488671306489,0.028019018773788908
3.956859,0.019872838833810084,3.3639531188910153e-05,0.0077413497857081485,0.027647828150707144
3.959161,0.019846608551813947,3.312784775057383e-05,0.007511710209940705,0.027391446609505227
3.961462000000001,0.019657653372249218,3.257230573180869e-05,0.00731352127172402,0.027003746949705053
3.963764,0.019435667467207884,3.201676371304354e-05,0.006808314205035644,0.026275998435956568
3.966066000000001,0.019506586377790014,3.147584122108802e-05,0.006404448081566379,0.025942510300577485
3.968367,0.019475984382127862,3.092029920232288e-05,0.006170814774046459,0.025677719455376644
3.970669,0.019472584160387624,3.0364757183557745e-05,0.005634656286276385,0.025137605203847564
3.972971,0.01945412581379776,2.982383469160221e-05,0.005292193788501457,0.02477614343699082
3.975272,0.01914276265158441,2.926829267283707e-05,0.0050326012245904325,0.024204632168847686
3.977574,0.019121389829217197,2.8727370180881538e-05,0.004497441169758478,0.02364755836915655
3.979875,0.01913741944599261,2.81718281621164e-05,0.004456505419295586,0.023622096693450317
3.982177,0.01919230873979933,2.768938377739931e-05,0.003954792867890628,0.02317479099146736
3.984479,0.01907524396274252,2.728003702673026e-05,0.003718663478025408,0.022821187477794654
3.98678,0.018904747129767658,2.6856070749251606e-05,0.0035040003963297548,0.022435603596846668
3.989082,0.0188299422514824,2.644672399858255e-05,0.003254891378268984,0.022111280353749964
3.991384,0.018754165881271347,2.6037377247913502e-05,0.0027132415093392525,0.021493444767858517
3.993685,0.018804683461412047,2.5613410970434838e-05,0.002533523580477775,0.02136382045286026
3.995987,0.018721620901757628,2.520406421976579e-05,0.002276926315381109,0.021023751281358503
3.998288,0.018574925620964446,2.479471746909674e-05,0.002006350989150774,0.020606071327584317
4.00059,0.01855160981474567,2.4370751191618084e-05,0.0018745578413190238,0.02045053840725631
