Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH3OH_CO_NH3_120K_NASA,all
3.602409,0.05783990796263209,0.0003210586931723355,0.019633467123258214,0.07779443377906264
3.604711,0.05737594262058383,0.00031903945610835857,0.01828598742581025,0.07598096950250244
3.607012,0.05666815875694895,0.0003171148707817555,0.01735463408976625,0.07433990771749696
3.609314,0.0560654772463087,0.0003151429595864655,0.01645310715188068,0.07283372735777584
3.611616,0.055596777564035436,0.00031302907078511463,0.015538110227730013,0.07144791686255056
3.613917,0.05499977726166516,0.00031077320437770283,0.014716922136496996,0.07002747260253986
3.616219,0.05451545425664947,0.00030832803449554327,0.014242586191590287,0.0690663684827353
3.618521,0.053967217658596515,0.00030570933642819816,0.013332881047758049,0.06760580804278278
3.620822,0.053232448055679255,0.0003029486607547921,0.012609831427885044,0.0661452281443191
3.623124,0.05279452158486839,0.00030023531095007313,0.012007049542521854,0.06510180643834032
3.625425,0.0526018339377116,0.0002979005680948498,0.011585631400799462,0.06448536590660592
3.627727,0.05185617535227687,0.0002961021850847453,0.010780318650521743,0.06293259618788337
3.630029,0.05123881738693917,0.0002943826785224525,0.0104329854332574,0.061966185498719024
3.632330000000001,0.05081414706875825,0.00029206371095679134,0.009917758458617351,0.061023969238332386
3.634632,0.050530560089281806,0.0002890506306503883,0.009174503859346698,0.05999411457927889
3.636934,0.05006612131321104,0.00028647925845173014,0.009098494651136496,0.059451095222799274
3.639235,0.0495131503749331,0.00028554851636755326,0.008307132958061916,0.05810583184936258
3.641537000000001,0.04885176304550305,0.00028599022447529823,0.008230161607975635,0.057367914877953986
3.643838,0.04856012768764415,0.00028606910092310984,0.007681740738610879,0.056527937527178135
3.64614,0.048228250437872884,0.0002842391673338807,0.007304581123188099,0.05581707072839487
3.648442,0.04776191792571212,0.00028068972718235874,0.007192491594624953,0.05523509924751943
3.650743,0.04714598026244192,0.00027638307313184536,0.006762414176017857,0.05418477751159162
3.653045,0.0466957445070461,0.00027218684610826825,0.006440096647531553,0.05340802800068592
3.655347,0.04636812816347731,0.00026855852950893465,0.0063193478420837,0.05295603453506994
3.657648000000001,0.0458890129327091,0.00026589250557290266,0.00576804054709071,0.05192294598537271
3.65995,0.04546102857637069,0.00026422032487929666,0.005434658387029503,0.05115990728827949
3.662251,0.044915159148430216,0.0002630687287412473,0.00532016350377616,0.05049839138094763
3.664553,0.044563871103736524,0.00026194868318232264,0.005049801636598096,0.04987562142351694
3.666855,0.04409327768537328,0.00026060778356952545,0.0048270657922859185,0.04918095126122872
3.669156,0.0435545097677703,0.00025891982758635717,0.004660615247724336,0.04847404484308099
3.671458,0.04318949213642415,0.0002568690399432557,0.00434022200299019,0.0477865831793576
3.673759,0.042904484854880215,0.0002547393758523424,0.0042723910007266535,0.0474316152314592
3.676061,0.0424509350613269,0.00025292521755267567,0.0038812803281007375,0.04658514060698031
3.678363,0.04180375075257181,0.0002515527673607538,0.0038682914127736775,0.04592359493270624
3.680664,0.04154762294640026,0.00025024341832708124,0.0037687097285995508,0.045566576093326885
3.682966,0.04104152197634965,0.000248555462343913,0.0033506590834434355,0.044640736522137
3.685268,0.040596493995201315,0.0002464415735425621,0.003378080126911673,0.044221015695655536
3.687569,0.04018460639562784,0.0002442803588725243,0.003262142030844212,0.043691028785344574
3.689871,0.03985746348608156,0.00024240309941460825,0.002856599230077117,0.04295646581557329
3.692172,0.03930543941584862,0.00024079401987925155,0.002892198479492022,0.042438431915219885
3.694474,0.03907156300873449,0.0002392795920812689,0.002884020273545355,0.04219486287436111
3.696776,0.0387732995745606,0.00023773361370416153,0.002434218946478648,0.041445252134743406
3.699077,0.038255836187970016,0.00023612453416880488,0.002418343605523353,0.040910304327662184
3.701379,0.03778571620362927,0.00023448390405432357,0.0024096843286386463,0.040429884436322235
3.703681,0.03765410154537477,0.0002327486222024684,0.002210039889352353,0.04009689005692959
3.705982,0.03732979923996348,0.00023087136274455234,0.0019035977018213462,0.03946426830452937
3.708284,0.036655629191925984,0.00022878902452232609,0.0019286133905993875,0.0388130316070477
3.710585,0.03664900111561101,0.00022651738282535204,0.001701066836906818,0.03857658533534318
3.712887,0.036112126934098016,0.00022419841525969102,0.0016760511481287768,0.03801237649748648
3.715189,0.03596536238712355,0.00022189522298359234,0.0014133864159593414,0.03760064402606648
3.71749,0.035612180606339874,0.00021945005310143272,0.0014489856653742464,0.037280616324815566
3.719792,0.03537262299095576,0.00021662627626977744,0.0014638988644534634,0.037053148131679
3.722094,0.03487741100342261,0.00021329769017212796,0.0011829534366385366,0.03627366213023328
3.724395,0.03450008408749152,0.00020971669944148133,0.0009616608051404775,0.035671461592073475
3.726697,0.0344764123863666,0.00020610415813171004,0.0009611797342024387,0.035643696278700746
3.728998,0.03416915370576525,0.00020260204384887505,0.0009616608051404775,0.0353334165547546
3.7313,0.033742116217471835,0.00019916303072428927,0.0009640661598306738,0.0349053454080268
3.733602,0.03344053874514046,0.00019575556817882814,0.000950596173565575,0.03458689048688487
3.735903,0.033280044611513564,0.00019225345389599317,0.0008957540866290994,0.034368052152038656
3.738205,0.03287383822021007,0.00018856203613841027,0.0008183016656047787,0.033880701921953256
3.740507,0.032723759635078134,0.00018461821374783028,0.0004777034414729837,0.033386081290298936
3.742808,0.03238004653474441,0.00018061129019900104,0.0004964652080565147,0.03305712303299993
3.74511,0.032120604690415375,0.00017677789483535732,0.00048010879616317996,0.032777491381413906
3.747411,0.03176931664572168,0.00017321267939427294,0.0004810709380392585,0.03242360026315522
3.749713,0.03174990585079925,0.00016971056511143798,0.0004810709380392585,0.03240068735394995
3.752015,0.031516976311730116,0.00016605069793297972,0.0004810709380392585,0.032164097947702364
3.754316,0.031159533624743958,0.00016229617901714755,0.0004844384346055333,0.03180626823836664
3.756618,0.03075806157366545,0.00015866786241781395,0.00040939136827140897,0.03132612080435467
3.75892,0.03062455317932095,0.00015532350103060214,0.0002236979861882552,0.031003574666539805
3.761221,0.030286521287257208,0.00015223154427638746,0.0005580422881255398,0.03099679511965913
3.763523,0.030159167535205176,0.00014918691339085966,0.0,0.030308354448596038
3.765824,0.0300204513666132,0.0001461580577948943,6.783100226353544e-05,0.030234440426671626
3.768126,0.029541809569867482,0.00014342893270061292,0.0004473959723765104,0.0301326344749446
3.770428,0.029284261461628432,0.00014126771803057506,0.0004955030661804362,0.02992103224583945
3.772729,0.02924543987178358,0.000139784840811717,0.00017078018300393678,0.029556004895599237
3.775031,0.028896518997202383,0.00013885409872754008,0.00022898976650668706,0.029264362862436614
3.777333,0.028642758361143324,0.00013833351417198356,0.0004964652080565147,0.029277557083371826
3.779634,0.02853954974423872,0.00013831773888242128,0.00047914665428710145,0.029157014137408236
3.781936,0.02848510483165141,0.0001389171998857894,0.0004810709380392585,0.029105092969576463
3.784237,0.02837621500647682,0.0001402580994985866,0.00048058986710121935,0.028997062973076623
3.786539,0.028075110968167942,0.0001423719882999375,0.00048299522179141553,0.028700478178259287
3.788841000000001,0.027653281254122013,0.000145306192158529,0.0005003137755608289,0.028298901221841376
3.791142,0.02765091408400952,0.00014906071107436108,0.0008630412628424298,0.02866301605792632
3.793444,0.02751077761335004,0.00015365132033699625,0.0009616608051404775,0.02862608973882752
3.795746,0.02742082514907538,0.0001590780199464343,0.0009534825991938102,0.028533385768215624
3.798047,0.02700515007732192,0.00016513573113836514,0.0010905878165349992,0.028260873624995287
3.800349,0.026963014449319582,0.00017150894812154244,0.001455239587568757,0.02858976298500988
3.80265,0.026930820935789704,0.00017781906394647037,0.0014359967500471866,0.028544636749783362
3.804952,0.02660651863037841,0.00018368747166365342,0.0015172977385758213,0.02830750384061789
3.807254,0.026452179139043984,0.00018871978903403346,0.001938715880298212,0.02857961480837623
3.809555000000001,0.02614397359039763,0.00019253740910811493,0.002136436035832347,0.02847294703533809
3.811857,0.02598300602274824,0.00019488792725290055,0.0024140139670809986,0.02859190791708214
3.814159,0.026030349424998052,0.00019556626470408031,0.0024496132164959048,0.02867552890619804
3.81646,0.025764752938376545,0.00019457242146165416,0.002838318534431625,0.028797643894269826
3.818762,0.02576806697653403,0.00019222190331686848,0.002884982415421433,0.02884527129527233
3.821063,0.02551146573633999,0.00018883021606096967,0.003426187220715599,0.02912648317311656
3.823365,0.02519426494126617,0.00018471286548520425,0.00338000441066383,0.028758982217415206
3.825667,0.02509768440067653,0.00018016958209125602,0.003383371907230105,0.028661225889997893
3.827968,0.025113781157441468,0.00017550009638080935,0.003909663513445053,0.02919894476726733
3.83027,0.02490120928133976,0.00017103568943467286,0.0038610753487030892,0.028933320319477526
3.832572,0.024653129853550684,0.00016707609175453048,0.0038735831930921095,0.02869378913839732
3.834873,0.024330721284229383,0.00016379483152556798,0.004319535952654502,0.02881405206840945
3.837175,0.024227986101347267,0.00016106570643128655,0.004344070570494504,0.028733122378273062
3.839476,0.024096844877115255,0.00015871518828650095,0.004343589499556465,0.02859914956495822
3.841778,0.024057076419225405,0.0001567590523807733,0.004351286634565093,0.028565122106171268
3.84408,0.02391836025063342,0.0001553077257410398,0.0043315627261054845,0.028405230702479942
3.846381,0.023850185751393683,0.00015444008481511223,0.004848232913559647,0.028852858749768437
3.848683,0.023524936577937385,0.00015398260141780495,0.004869400034833374,0.028548319214188562
3.850984,0.02356139099766975,0.00015369864620568317,0.004424409417147061,0.02813949906102249
3.853286,0.023443032492045192,0.00015332003925618752,0.004852562552002001,0.02844891508330338
3.855588,0.023379592333030427,0.00015276790412150634,0.0045124453988082455,0.028044805635960176
3.857889,0.023273069677968324,0.00015191603848514103,0.004329638442353326,0.027754624158806796
3.860191,0.023251765146955903,0.0001507644423470917,0.004343589499556465,0.027746119088859458
3.862493,0.023239929296393447,0.00014940776744473214,0.004343589499556465,0.027732926563394645
3.864794,0.023098845957688973,0.00014795644080499874,0.004347438067060779,0.02759424046555475
3.867096,0.022944979900377048,0.00014639468713832906,0.0043464759251847,0.02743785051270008
3.869397,0.022719151871645388,0.00014461207941778693,0.004182911806251352,0.02704667575731453
3.871699,0.022657132014698118,0.00014252974119556067,0.0038245139574121048,0.026624175713305786
3.874001,0.02264292899402317,0.00014013189718208803,0.003859632135888971,0.02664269302709423
3.876302,0.02257996226903091,0.00013741854737736898,0.0038586699940128923,0.026576050810421168
3.878604,0.022301583063801943,0.00013448434351877748,0.0038682914127736775,0.0263043588200944
3.880906,0.022070073826800304,0.00013155013966018598,0.003845200007747793,0.026046823974208284
3.883207,0.022209263429414792,0.00012883678985546699,0.004265656007594105,0.02660375622686436
3.885509,0.02196213086967071,0.00012643894584199436,0.0043488812798748964,0.0264374510953876
3.88781,0.022050189597855374,0.0001242461805928319,0.004341184144866268,0.02651561992331448
3.890112,0.02184850670427113,0.00012222694352885492,0.004331081655167443,0.02630181530296743
3.892414,0.02178364624318887,0.00012031813349181418,0.0045417907260286395,0.026445755102709318
3.894715,0.0214811219028125,0.00011842509874433579,0.0048496761263737646,0.026449223127930604
3.897017,0.021604688182684538,0.00011654783928641972,0.004831395430728273,0.026552631452699232
3.899319,0.02144324718101264,0.00011470213040762827,0.004793871897561211,0.026351821208981475
3.90162,0.021254347006035842,0.00011295107326621079,0.0051455347532679075,0.02651283283256996
3.903922,0.021183805336683605,0.00011135776902041648,0.0053206445747141975,0.02661580768041822
3.906223,0.02128275304738574,0.00010995376824937,0.005324974213156552,0.026717681028791657
3.908525,0.02105455784854159,0.00010873907095307136,0.005263878204025567,0.026427175123520226
3.910827,0.020909687037657127,0.00010771367713152056,0.0057309980848616856,0.02674839879965033
3.913128,0.02092815096453456,0.00010684603620559295,0.005804601938381693,0.026839598939121842
3.91543,0.02063414843656315,0.00010610459759616392,0.0061567458650264315,0.026896998899185745
3.917732,0.020574022315705882,0.00010550513659279576,0.0062505546979440855,0.02693008215024276
3.920033,0.020579230089953358,0.00010511075435373776,0.006762414176017857,0.027446755020324957
3.922335,0.0205143696288711,0.0001049056755894276,0.006767705956336289,0.02738698126079681
3.924636,0.02040500636967401,0.00010481102385205367,0.006734030990673539,0.0272438483841996
3.926938,0.020271971409352003,0.00010474792269380442,0.007143903429882989,0.0275206227619288
3.92924,0.02011905222008507,0.00010463749566686818,0.007255511887508097,0.02747920160326004
3.931541,0.020117631918017582,0.00010452706863993195,0.007342585727293202,0.027564744713950717
3.933843,0.020233149819507145,0.00010438509103387106,0.007700502505194411,0.028038037415735427
3.936145,0.0200825978003527,0.00010429043929649712,0.007752939237440689,0.02793982747708989
3.938446,0.019986964127808062,0.00010429043929649712,0.007751496024626572,0.02784275059173114
3.940748,0.01983925271278861,0.00010435354045474642,0.007750533882750494,0.02769414013599385
3.943049,0.019770604779526368,0.00010424311342781018,0.0077500528118124535,0.027624900704766638
3.945351,0.019822209087978673,0.00010365942771400431,0.007751014953688533,0.027676883469381214
3.947653,0.01972184107520905,0.00010255515744464196,0.007766890294643828,0.027591286527297518
3.949954,0.01946950074121749,0.00010121425783184474,0.0075912994022595,0.02716201440130884
3.952256,0.01943446662355262,9.988913350860988e-05,0.007274754725029667,0.026809110482090896
3.954558,0.01943067915137264,9.861133505406196e-05,0.007261765809702606,0.026791056296129302
3.956859,0.019369132728447862,9.723888486214012e-05,0.007014976418488467,0.026481348031798475
3.959161,0.01934356729123296,9.566135590590812e-05,0.006733068848797463,0.02617229749593633
3.961462000000001,0.019159401456481144,9.386297289580366e-05,0.006814850908264136,0.02606811533764108
3.963764,0.01894304210819945,9.181218525270208e-05,0.006261619329518988,0.02529647362297114
3.966066000000001,0.019012163475484192,8.957209413485263e-05,0.006020121718623281,0.025121857288242327
3.968367,0.018982337132066804,8.730045243787857e-05,0.00581903406652287,0.024888671651027552
3.970669,0.018979023093909315,8.517078834696537e-05,0.00541782090419813,0.02448201478645441
3.972971,0.018961032601054386,8.32304277308e-05,0.0052056686205228155,0.024249931649308
3.975272,0.01865756139263301,8.138471885200859e-05,0.004707760199652185,0.023446706311137204
3.977574,0.01863673029564309,7.957056055234178e-05,0.004389291238670196,0.023105592094865627
3.979875,0.01865235361838553,7.7756402252675e-05,0.004357059485821564,0.023087169506459768
3.982177,0.01870585166292784,7.597379453213282e-05,0.0038423135821195587,0.022624139039579532
3.984479,0.018591754063505758,7.425428796983996e-05,0.003781698643926611,0.02244770699540221
3.98678,0.018425578721608882,7.258210727623406e-05,0.0034690025342010928,0.021967163363086205
3.989082,0.01835266988214415,7.097302774087743e-05,0.0029595484108175182,0.021383191320702547
3.991384,0.018278814174634426,6.944282465333239e-05,0.002890755266677905,0.021239012265965657
3.993685,0.01832805131297424,6.795994743447432e-05,0.0025703620219437577,0.020966373282352468
3.995987,0.018247094095127044,6.65243960843032e-05,0.002438548584921001,0.020752167076132345
3.998288,0.01810411702033257,6.510462002369439e-05,0.002031081500401749,0.020200303140758016
4.00059,0.018081392187252663,6.376372041089722e-05,0.0019252458940331129,0.020070401801696672
