Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,all
3.602409,0.0569252343818048,0.020145615751855285,0.0004795517952487592,0.07755040192890884
3.604711,0.05646860613374127,0.018762986384979204,0.00047527952827937863,0.07570687204699984
3.607012,0.05577201508184845,0.017807338239933832,0.00047100726130999807,0.07405036058309228
3.609314,0.055178864306557766,0.01688229452928557,0.00046677568259746857,0.0725279345184408
3.611616,0.054717576586575216,0.015943429461167644,0.000462503415628088,0.07112350946337095
3.613917,0.054130017177587364,0.01510082027542774,0.0004582718369155586,0.06968910928993066
3.616219,0.053653353200272084,0.014614111044531697,0.0004540402582030293,0.0687215045030068
3.618521,0.05311378635205008,0.013680675795419707,0.0004494017969219875,0.06724386394439177
3.620822,0.05239063631021887,0.012938765071244505,0.000444641270870392,0.06577404265233376
3.623124,0.05195963515770993,0.012320259324477018,0.0004404096921578626,0.06472030417434481
3.625425,0.051769994650605985,0.011887848283640371,0.0004362188017021845,0.06409406173594855
3.627727,0.05103612782336104,0.011061528554918286,0.00043198722298965517,0.06252964360126897
3.630029,0.050428532685121416,0.010705134980164793,0.00042779633253397717,0.06156146399782018
3.632330000000001,0.050010578053985726,0.010176468056950123,0.00042360544207829896,0.06061065155301415
3.634632,0.04973147568603669,0.009413825296570423,0.0004194145516226208,0.05956471553422973
3.636934,0.04927438149078127,0.009335833350848744,0.0004152236611669428,0.05902543850279695
3.639235,0.048730155170640256,0.008523828599505956,0.00041103277071126464,0.057665016540857476
3.641537000000001,0.04807922694355378,0.008444849413965016,0.00040684188025558654,0.05693091823777439
3.643838,0.04779220347334243,0.007882122716985816,0.0004026916780567596,0.05607701786838501
3.64614,0.047465574491819436,0.007495124707835209,0.0003985007876010816,0.05535919998725573
3.648442,0.0470066165077964,0.007380111268891216,0.00039435058540225474,0.05478107836208988
3.650743,0.046400419211132485,0.006938815069681214,0.0003902003832034279,0.053729434664017126
3.653045,0.045957303431634115,0.006608089730228528,0.0003860501810046009,0.052951443342867235
3.655347,0.045634867974838234,0.006484191132911179,0.0003818999788057741,0.05250095908655518
3.657648000000001,0.045163329416633854,0.005918502716474195,0.00037774977660694724,0.051459581909715
3.65995,0.04474211315515485,0.005576424119099998,0.0003735995744081203,0.05069213684866297
3.662251,0.04420487604289236,0.00545894258060785,0.0003695714369798472,0.050033390060480055
3.664553,0.043859143226501404,0.0051815281913952975,0.0003643226518460368,0.04940499406974274
3.666855,0.043395991717751256,0.004952982173236203,0.0003609048382705324,0.048709878729257985
3.669156,0.042865743813367295,0.004782189684503921,0.00035817872506149897,0.04800611222293271
3.671458,0.042506498528411193,0.004453438824689757,0.00035545261185246564,0.04731538996495342
3.673759,0.04222599831888646,0.004383838417431804,0.0003526858103865811,0.04696252254670485
3.676061,0.041779620909044766,0.003982525430901903,0.0003499596971775477,0.04611210603712422
3.678363,0.04114267109771535,0.003969197693341868,0.00034723358396851435,0.04545910237502573
3.680664,0.0408905936668966,0.0038670183720482774,0.0003445074707594811,0.045102119509704365
3.682966,0.04039249611875384,0.0034380626705790467,0.00034178135755044773,0.044172340146883336
3.685268,0.03995450575836639,0.0034661990054280067,0.00033905524434141434,0.043759760008135806
3.687569,0.039549131701412034,0.0033472366072069657,0.00033636981938923235,0.04323273812800823
3.689871,0.03922716219180805,0.002931115023388138,0.000333643706180199,0.04249192092137639
3.692172,0.03868386776605085,0.0029676428967008225,0.0003309175929711656,0.041982428255722834
3.694474,0.03845368985325148,0.002959251358237097,0.0003282321680189835,0.041741173379507564
3.696776,0.038160143122353496,0.002497716742732229,0.00032550605480995024,0.04098336591989568
3.699077,0.0376508628416051,0.0024814272857144105,0.00032282062985776813,0.04045511075717728
3.701379,0.03718817728004685,0.002472542127341055,0.00032013520490558597,0.03998085461229349
3.703681,0.03705864396069823,0.002267689864844241,0.00031744977995340387,0.03964378360549587
3.705982,0.03673947013424566,0.0019532539824093733,0.0003147643550012218,0.039007488471656256
3.708284,0.036075961332977836,0.00197892221771018,0.00031207893004903977,0.03836696248073705
3.710585,0.03606943807229122,0.0017454400004547751,0.00030939350509685766,0.038124271577842865
3.712887,0.03554105395667486,0.0017197717651539696,0.0003067080801446756,0.037567533801973516
3.715189,0.03539661032718537,0.0014502552944955114,0.00030402265519249345,0.03715088827687337
3.71749,0.035049013722026824,0.0014867831678081966,0.0003013372302403114,0.03683713412007533
3.719792,0.034813244442924635,0.0015020853850067535,0.0002986924935449805,0.03661402232147637
3.722094,0.03432586368019561,0.0012138113577823224,0.0002960070685927985,0.03583568210657073
3.724395,0.03395450376825007,0.0009867461993521198,0.00029336233189746765,0.03523461229949966
3.726697,0.03393120640865499,0.000986252579442489,0.00029067690694528555,0.035208135895042764
3.728998,0.03362880668111088,0.0009867461993521198,0.0002880321702499547,0.03490358505071296
3.7313,0.03320852231401568,0.000989214298900274,0.00028538743355462385,0.034483124046470574
3.733602,0.03291171395277439,0.0009753929414306095,0.00028274269685929303,0.0341698495910643
3.735903,0.03275375785471977,0.00091912027173269,0.00028009796016396216,0.03395297608661642
3.738205,0.032353975164068224,0.000839647466282119,0.0002774532234686313,0.03347107585381897
3.740507,0.03220626990423543,0.000490164570263459,0.00027480848677330046,0.032971242961272185
3.742808,0.031867992242914915,0.0005094157467390633,0.0002721637500779696,0.032649571739731945
3.74511,0.03161265318175285,0.0004926326698116135,0.0002695190133826388,0.032374804864947114
3.747411,0.0312669203653619,0.0004936199096308753,0.0002669149649441592,0.032027455239936935
3.749713,0.03124781653049393,0.0004936199096308753,0.0002642702282488283,0.032005706668373636
3.752015,0.031018570512078375,0.0004936199096308753,0.00026166617981034866,0.0317738566015196
3.754316,0.0306667803821927,0.0004970752489982915,0.00025902144311501784,0.031422877074306015
3.756618,0.03027165716346018,0.00042007054309587484,0.00025641739467653835,0.030948145101232595
3.75892,0.03014026005534395,0.00022953325797835702,0.0002538133462380587,0.030623606659560362
3.761221,0.029807573760326236,0.0005725990951718152,0.00025120929779957906,0.030631382153297627
3.763523,0.02968223396570472,0.0,0.00024856456110424824,0.029930798526808963
3.765824,0.029545711438477562,6.960040725795342e-05,0.00024596051266576865,0.029861272358401282
3.768126,0.029074638827465086,0.00045906651595671415,0.00024335646422728906,0.029777061807649087
3.770428,0.02882116355507064,0.0005084285069198017,0.00024079310404566065,0.029570385166036106
3.772729,0.028782955885334718,0.00017523506791896072,0.00023818905560718106,0.029196380008860857
3.775031,0.02843955280490327,0.00023496307698429663,0.00023558500716870147,0.028910100889056267
3.777333,0.028189805110044038,0.0005094157467390633,0.0002330216469870731,0.02893224250377017
3.779634,0.0280882286222095,0.0004916454299923518,0.00023041759854859351,0.028810291650750445
3.781936,0.028034644695140814,0.0004936199096308753,0.00022785423836696513,0.028756118843138657
3.784237,0.02792747684100346,0.0004931262897212445,0.00022525018992848554,0.028645853320653187
3.786539,0.027631134426954067,0.0004955943892693989,0.00022268682974685718,0.028349415645970332
3.788841000000001,0.02721597547896979,0.0005133647060161104,0.00022012346956522882,0.027949463654551133
3.791142,0.02721364574301028,0.0008855541178777902,0.0002175194211267492,0.028316719282014825
3.793444,0.02707572537420742,0.0009867461993521198,0.00021495606094512084,0.028277427634504658
3.795746,0.026987195407746127,0.0009783546608883946,0.00021239270076349253,0.02817794276939801
3.798047,0.02657809377325656,0.0011190363351331943,0.00020982934058186417,0.027906959448971612
3.800349,0.02653662447317732,0.0014932002266333981,0.0002073066686570871,0.028237131368467807
3.80265,0.026504940064128017,0.0014734554302481627,0.00020474330847545868,0.028183138802851636
3.804952,0.02618576623767545,0.0015568771949757807,0.00020217994829383032,0.02794482338094506
3.807254,0.026033867453115544,0.0019892882358124274,0.0001996572763690532,0.028222812965297026
3.809555000000001,0.02573053583118763,0.002192166018670717,0.00019709391618742483,0.028119795766045768
3.811857,0.025572113785941108,0.0024769847065277324,0.00019448986774894524,0.028243588360217783
3.814159,0.02561870850513126,0.0025135125798404173,0.00019282164921804424,0.028325042734189718
3.81646,0.025357312130474492,0.0029123574668221642,0.0001913568719713995,0.02846102646926805
3.818762,0.0253605737608178,0.002960238598056359,0.00018928177087198603,0.028510094129746144
3.821063,0.02510803038280716,0.0035155609963910942,0.00018814249968015123,0.028811733878878407
3.823365,0.024795845764233115,0.00346817348506653,0.00018582326903963034,0.028449842518339274
3.825667,0.0247007925370852,0.003471628824433946,0.000184765374361498,0.028357186735880637
3.827968,0.02471663474160985,0.004011649005570122,0.0001824461437209771,0.02891072989090095
3.83027,0.024507424452446056,0.003961793394697407,0.00018130687252914223,0.028650524719672606
3.832572,0.02426326812388964,0.003974627512347808,0.00017927245968658008,0.028417168095924032
3.834873,0.023945958086204675,0.00443221316857563,0.00017776699418308402,0.028555938248963388
3.837175,0.023844847545562042,0.004457387783966804,0.000176587034734398,0.028478822364263245
3.839476,0.02371578017340531,0.0044568941640571735,0.00017455262189183582,0.028347226959354318
3.841778,0.023676640609285583,0.004464792082611268,0.00017308784464519102,0.028314520536542036
3.84408,0.023540118082058425,0.004444553666316401,0.00017146031437114128,0.02815613206274597
3.846381,0.0234730216864246,0.0049747014492599615,0.00016954796629913284,0.028617271101983695
3.848683,0.023152915965588237,0.00499642072528372,0.0001683273185935955,0.02831766400946555
3.850984,0.02318879389936465,0.004539822308875161,0.00016613015272362832,0.02789474636096344
3.853286,0.023072307101389262,0.00497914402844664,0.00016495019327494227,0.02821640132311085
3.855588,0.023009870177674453,0.004630154752337611,0.00016368885731255368,0.027803713787324616
3.857889,0.022905032059496608,0.0044425791866778775,0.0001614103149288841,0.02750902156110337
3.860191,0.022884064435861037,0.0044568941640571735,0.00016043379676445422,0.027501392396682662
3.862493,0.022872415756063497,0.0044568941640571735,0.00015811456612393332,0.027487424486244603
3.864794,0.02273356349287684,0.00446084312333422,0.0001569752949320985,0.027351381911143155
3.867096,0.02258213065550883,0.0044598558835149595,0.00015502225860323878,0.027197008797627025
3.869397,0.02235987384497179,0.004292025114240461,0.00015347610484289152,0.026805375064055142
3.871699,0.022298834762832682,0.003924278281565459,0.00015201132759624673,0.026375124371994383
3.874001,0.02228485634707564,0.003960312534968514,0.0001500176030105358,0.026395186485054692
3.876302,0.02222288537055273,0.00395932529514925,0.00014887833181870098,0.026331088997520687
3.878604,0.021948908421714614,0.003969197693341868,0.00014745424282890744,0.026065560357885396
3.880906,0.02172106024487476,0.003945503937679586,0.000145379141729494,0.02581194332428384
3.883207,0.021858048719293813,0.004376927738696972,0.00014432124705136167,0.026379297705042142
3.885509,0.0216148242851212,0.004462323983063113,0.00014200201641084077,0.02621915028459516
3.88781,0.02170149046281489,0.004454426064509019,0.00014098480998955967,0.026296901337313463
3.890112,0.02150299695906483,0.0044440600464067705,0.00013890970889014626,0.02608596671436175
3.892414,0.021439162193774317,0.004660265566825094,0.00013752630815720395,0.02623695406875661
3.894715,0.021141421938149225,0.004976182308988854,0.00013593946614000543,0.026253543713278087
3.897017,0.021263034155235533,0.004957424752422881,0.00013406780632484826,0.026354526713983258
3.899319,0.0211041461627971,0.004918922399471673,0.00013292853513301346,0.026155997097401785
3.90162,0.020918233233228382,0.005279758553411842,0.00013146375788636866,0.026329455544526592
3.903922,0.020848807101635048,0.00545943620051748,0.00012942934504380646,0.02643767264719633
3.906223,0.020946190064742472,0.005463878779704158,0.00012841213862252535,0.026538480983069157
3.908525,0.020721603518245927,0.005401189051181038,0.0001261335962388557,0.02624892616566582
3.910827,0.02057902367752405,0.005880493983432618,0.00012511638981757458,0.026584634050774242
3.913128,0.02059719561800821,0.0059560178296061425,0.00012308197697501246,0.026676295424589363
3.91543,0.02030784241183734,0.006317347603455942,0.00012165788798521888,0.0267468479032785
3.917732,0.020248667118465846,0.006413603485833964,0.00012019311073857412,0.026782463715038386
3.920033,0.020253792537576764,0.006938815069681214,0.0001182400744097144,0.02731084768166769
3.922335,0.02018995777228625,0.006944244888687155,0.00011710080321787959,0.027251303464191284
3.924636,0.02008232397095699,0.006909691495012992,0.00011579877899863977,0.027107814244968626
3.926938,0.019951392810032654,0.007330255658018498,0.00011364230138552386,0.02739529076943668
3.92924,0.01980089186704845,0.007444775477052861,0.00011266578322109404,0.027358333127322405
3.931541,0.01979949402547275,0.007534120680696048,0.00011046861735112683,0.027444083323519927
3.933843,0.01991318514029673,0.007901373893461421,0.00010932934615929204,0.02792388837991744
3.936145,0.01976501393327203,0.007955178463611186,0.00010753906285783729,0.027827731459741056
3.938446,0.01967089260050792,0.007953697603882294,0.00010591153258378756,0.027730501736974
3.940748,0.019525517076634632,0.007952710364063033,0.00010473157313510148,0.02758295901383277
3.943049,0.01945795473380891,0.007952216744153402,0.0001032667958884567,0.02751343827385077
3.945351,0.019508742977726173,0.007953203983972664,0.00010131375955959699,0.02756326072125844
3.947653,0.019409962173043048,0.007969493440990481,0.0001002965531383159,0.027479752167171845
3.949954,0.01916161231975952,0.007789322173975214,9.80586990114975e-05,0.027048993192746233
3.952256,0.01912713222755881,0.007464520273438096,9.70414925902164e-05,0.02668869399358712
3.954558,0.019123404650023598,0.007451192535878062,9.508845626135672e-05,0.02666968564216301
3.956859,0.019062831515076397,0.007197965522237423,9.362367901471194e-05,0.02635442071632853
3.959161,0.019037670366713704,0.006908704255193732,9.21995900249184e-05,0.026038574211932355
3.961462000000001,0.018856416909064,0.006992619639830979,9.065343626457111e-05,0.025939689985159557
3.963764,0.01864347904236499,0.006424956743755473,8.910728250422387e-05,0.025157543068624687
3.966066000000001,0.018711507332382617,0.006177159549120774,8.760181700072784e-05,0.02497626869850412
3.968367,0.01868215265929282,0.005970826426895067,8.605566324038056e-05,0.024739034749428263
3.970669,0.01867889102894951,0.005559147422262919,8.450950948003333e-05,0.024322547960692463
3.972971,0.01866118503565725,0.005341461042115701,8.300404397653729e-05,0.02408565012174949
3.975272,0.018362512885648358,0.004830564435647746,8.145789021619003e-05,0.02327453521151229
3.977574,0.018342011209204683,0.004503788055472107,7.995242471269399e-05,0.022925751689389484
3.979875,0.01835738746653744,0.004470715521526837,7.840627095234675e-05,0.02290650925901662
3.982177,0.01841003949922232,0.003942542218221802,7.706355847625571e-05,0.02242964527592037
3.984479,0.01829774622597404,0.003880346109608311,7.592428728442089e-05,0.02225401662286677
3.98678,0.018134198761616597,0.0035594931683482407,7.474432783573481e-05,0.021768436257800568
3.989082,0.018062442894063755,0.003036749684049145,7.360505664389999e-05,0.0211727976347568
3.991384,0.01798975513212711,0.00296616203697193,7.246578545206516e-05,0.02102838295455111
3.993685,0.018038213640084868,0.0026374111771577673,7.128582600337909e-05,0.020746910643246016
3.995987,0.0179585366702697,0.0025021593219189072,7.014655481154426e-05,0.020530842547000158
3.998288,0.01781782061831544,0.0020840632584615557,6.900728361970945e-05,0.0199708911603967
4.00059,0.017795455153104163,0.001975466878342763,6.782732417102336e-05,0.019838749355617948
