Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,all
3.620822,0.009190326716059249,0.01254409726522313,0.012352193442418521,0.034086617423700886
3.623124,0.009108013854407394,0.011944457639352365,0.011452494722037798,0.032504966215797564
3.625425,0.00903718650833487,0.011525236320706877,0.011100750807420866,0.031663173636462615
3.627727,0.00898263030933306,0.010724121609048724,0.010168988356047851,0.029875740274429637
3.630029,0.008930466926076944,0.010378599015370596,0.009335809913397409,0.028644875854844945
3.632330000000001,0.008860118143153557,0.009866057882643066,0.008689749662060186,0.02741592568785681
3.634632,0.00876871258166807,0.009126677817223804,0.007997747348405653,0.02589313774729753
3.636934,0.008690706788358463,0.009051064839659893,0.007214818036414768,0.024956589664433124
3.639235,0.00866247156255928,0.00826382845932676,0.006747261839706278,0.023673561861592318
3.641537000000001,0.008675871330735165,0.00818725835546457,0.006338090347192704,0.02320122003339244
3.643838,0.008678264146480858,0.007641696365446472,0.005987782122023188,0.02230774263395052
3.64614,0.008622750821180771,0.007266502856521745,0.005606845855308797,0.021496099533011317
3.648442,0.008515074112624567,0.007154997642772433,0.005252709124946173,0.02092278088034317
3.650743,0.008384426372909705,0.0067271621874424505,0.004792331375474761,0.019903919935826915
3.653045,0.008257128575238817,0.006406524877519536,0.0044243163137871145,0.019087969766545462
3.655347,0.00814705905093692,0.006286405527085728,0.00437885281461894,0.018812317392641588
3.657648000000001,0.008066181878732485,0.005737972158172797,0.0038256338142146225,0.017629787851119905
3.65995,0.008015454184923783,0.00540632789581969,0.003321706818171591,0.01674348889891506
3.662251,0.00798051907503666,0.005292429866324684,0.00336573462789235,0.016638683569253694
3.664553,0.007946541091447814,0.005023477376508744,0.003409762437613109,0.016379780905569668
3.666855,0.007905863223771025,0.004801902638457535,0.002823044016769085,0.015530809878997643
3.669156,0.007854656966813188,0.00463631978885555,0.002804858617101815,0.015295835372770553
3.671458,0.0077924437574251595,0.004317596731529189,0.0023952085614391033,0.014505249050393453
3.673759,0.0077278377322914345,0.004250119327500634,0.0023980799403339353,0.014376037000126003
3.676061,0.007672802970140487,0.0038610474872508857,0.0024516790130374674,0.013985529470428842
3.678363,0.007631167976165423,0.0038481262822241406,0.001861132087000334,0.013340426345389898
3.680664,0.007591447234786911,0.0037490637103524335,0.0019161668491512825,0.013256677794290628
3.682966,0.007540240977829072,0.0033331923337509197,0.0015184808722170375,0.01239191418379703
3.685268,0.007476113515844489,0.0033604704332518237,0.001447174962995374,0.012283758912091686
3.687569,0.007410550364412489,0.0032451367143094025,0.001436646573714323,0.012092333652436213
3.689871,0.007353601349664986,0.002841707979585493,0.0014347323211177686,0.011630041650368248
3.692172,0.007304787908452841,0.0028771216526217555,0.0014624889837678119,0.011644398544842408
3.694474,0.007258845846135528,0.0028689860790863985,0.0008398783267383867,0.010967710251960314
3.696776,0.007211946657519935,0.0024215295346417306,0.0013438053227814188,0.010977281514943088
3.699077,0.007163133216307792,0.002405736950720154,0.00095856198772478,0.010527432154752726
3.701379,0.007113362648797367,0.0023971228140356577,0.0009576048614265025,0.010468090324259528
3.703681,0.007060720702392113,0.0021985191071431046,0.0009992398554015678,0.010258479664936784
3.705982,0.00700377168764461,0.0018936743811417648,0.0004311853973739524,0.009328631466160326
3.708284,0.006940601351958304,0.0019185596648969763,0.00047808458598954333,0.009337245602844824
3.710585,0.006871688258482334,0.0016921992953543793,0.0004795202754369592,0.009043407829273672
3.712887,0.006801339475558947,0.001667314011599168,0.0004790417122878206,0.008947695199445936
3.715189,0.0067314692557847,0.0014060185321694474,0.0004790417122878206,0.008616529500241969
3.71749,0.006657291967668204,0.00144143220520571,0.0004790417122878206,0.008577765885161735
3.719792,0.00657162916397238,0.0014562676628290091,0.0004790417122878206,0.00850693853908921
3.722094,0.006470652339504118,0.0011767867837320187,0.0004790417122878206,0.008126480835523956
3.724395,0.006362018504649639,0.0009566477351282251,0.0004795202754369592,0.007798186515214822
3.726697,0.006252427543496879,0.0009561691719790867,0.0004670776335593536,0.007675674349035318
3.728998,0.0061461865243880925,0.0009566477351282251,0.00015553302347007158,0.0072583672829863895
3.7313,0.006041859757875859,0.0009590405508739184,0.0004034287347239089,0.007404329043473688
3.733602,0.005938490117661904,0.0009456407826980356,0.0004881344121214555,0.007372265312481395
3.735903,0.005832249098553117,0.0008910845836962258,0.00046516338096279884,0.007188497063212141
3.738205,0.005720265321654665,0.0008140359166848982,0.00047712745969126594,0.0070114286980308286
3.740507,0.0056006245343699955,0.0004752132070947111,0.0004785631491386818,0.006554400890603388
3.742808,0.005479069494488769,0.0004938771699111198,0.0004790417122878206,0.006451988376687709
3.74511,0.005362778649248071,0.0004776060228404045,0.0004790417122878206,0.006319426384376293
3.747411,0.005254623377542728,0.0004785631491386818,0.0004790417122878206,0.00621222823896923
3.749713,0.0051483823584339405,0.0004785631491386818,0.0004776060228404045,0.0061045515304130275
3.752015,0.005037355707833766,0.0004785631491386818,0.0004345353394179232,0.005950454196390371
3.754316,0.004923457678338759,0.00048191309118265273,0.0010064183026386481,0.00641178907216006
3.756618,0.004813388154036861,0.00040725723991701833,0.0009571262982773636,0.006177771692231244
3.75892,0.004711932766419462,0.0002225318643494871,0.0009695689401549696,0.005904033570923919
3.761221,0.004618134389188281,0.000555133253000871,0.001131323284563844,0.006304590926752996
3.763523,0.004525771701404515,0.0,0.001435210884266907,0.005960982585671422
3.765824,0.004433887576769888,6.747740402855415e-05,0.0014529177207850384,0.005954282701583481
3.768126,0.004351096151968895,0.0004450637286989742,0.001621850512430993,0.006418010393098863
3.770428,0.004285533000536896,0.0004929200436128424,0.0019118597808090343,0.006690312824958774
3.772729,0.00424054806451786,0.00016988991794423207,0.0018802746129658813,0.006290712595427974
3.775031,0.004212312838718678,0.00022779605899001255,0.0024507218867391893,0.006890830784447881
3.777333,0.0041965202547971005,0.0004938771699111198,0.0024454576920986647,0.0071358551168068845
3.779634,0.004196041691647964,0.00047664889654212725,0.0029020069363769672,0.007574697524567058
3.781936,0.004214227091315232,0.0004785631491386818,0.0031073105273574622,0.007800100767811377
3.784237,0.004254904958992021,0.00047808458598954333,0.003406412495569139,0.008139402040550702
3.786539,0.004319032420976605,0.00048047740173523664,0.00387779719747074,0.00867730702018258
3.788841000000001,0.0044080451667164,0.0004977056751042292,0.004078793720108986,0.008984544561929616
3.791142,0.004521943196211404,0.0008585422895547954,0.004344874831030093,0.009725360316796293
3.793444,0.004661205072610762,0.0009566477351282251,0.004845451885029155,0.010463304692768141
3.795746,0.004825830795914469,0.0009485121615928673,0.005045969844518262,0.010820312802025596
3.798047,0.005009599045183722,0.001084902659097392,0.005310136702842814,0.01140463840712393
3.800349,0.005202938557435749,0.0014476535261445126,0.005797792551815132,0.012448384635395394
3.80265,0.005394363817091222,0.0014285110001789655,0.00574036497391849,0.012563239791188677
3.804952,0.005572389308570812,0.0015093881723834027,0.006269655816865872,0.013351433297820087
3.807254,0.0057250509531460506,0.0019286094910288879,0.006201221286539041,0.01385488173071398
3.809555000000001,0.005840863235237613,0.0021252989453248864,0.006751090344899386,0.014717252525461888
3.811857,0.005912169144459275,0.0024014298823779056,0.007227260678292375,0.015540859705129556
3.814159,0.00593274735987224,0.0024368435554141684,0.0072253464256958186,0.015594937340982228
3.81646,0.005902597881476503,0.0028235225799182234,0.007337808765743409,0.016063929227138136
3.818762,0.005831291972254839,0.002869943205384675,0.00771539509041383,0.016416630268053345
3.821063,0.005728400895190023,0.003408326748165693,0.007731666237484545,0.01686839388084026
3.823365,0.0056034959132648275,0.0033623846858483798,0.007816371914882094,0.0167822525139953
3.825667,0.005465669726312886,0.00336573462789235,0.0077713869788630565,0.01660279133306829
3.827968,0.005324015034167836,0.0038892827130500673,0.008272921159160394,0.017486218906378297
3.83027,0.0051885816629615895,0.0038409478349870608,0.008196829618447345,0.017226359116395994
3.832572,0.00506846231252778,0.003853390476864667,0.008143230545743809,0.017065083335136257
3.834873,0.004968921177506935,0.004297018516116225,0.008726120461394727,0.017992060155017885
3.837175,0.0048861297527059405,0.0043214252367222965,0.00868113552537569,0.017888690514803927
3.839476,0.004814823843484279,0.004320946673573159,0.008682571214823106,0.017818341731880544
3.841778,0.004755482012991082,0.004328603683959378,0.008683049777972246,0.01776713547492271
3.84408,0.0047114542032703245,0.004308982594844692,0.008684006904270524,0.017704443702385542
3.846381,0.004685133230067696,0.004822959417019637,0.008693099604104157,0.01820119225119149
3.848683,0.004671254898742675,0.004844016195581738,0.008685921156867076,0.01820119225119149
3.850984,0.004662640762058178,0.004401345282628458,0.009187933900313557,0.01825191994500019
3.853286,0.00465115524647885,0.004827266485361885,0.009060157539493529,0.01853857927133426
3.855588,0.004634405536258996,0.004488922338920836,0.009099399717722898,0.018222727592902728
3.857889,0.0046085631262055065,0.004307068342248137,0.009206597863129962,0.018122229331583604
3.860191,0.004573628016318383,0.004320946673573159,0.008691663914656741,0.017586238604548284
3.862493,0.004532471585492456,0.004320946673573159,0.00887351791132944,0.017726936170395054
3.864794,0.004488443775771698,0.004324775178766269,0.008701713740788654,0.01751493269532662
3.867096,0.004441066024006968,0.004323818052467991,0.008682092651673967,0.017446976728148926
3.869397,0.0043869883881542966,0.0041611065817608395,0.008682092651673967,0.017230187621589104
3.871699,0.004323818052467991,0.0038045770356525217,0.008682092651673967,0.01681048773979448
3.874001,0.004251076453798912,0.0038395121455396452,0.008743827297912858,0.016834415897251414
3.876302,0.0041687635921470595,0.003838555019241367,0.008144187672042091,0.016151506283430515
3.878604,0.004079750846407263,0.0038481262822241406,0.008203529502535284,0.01613140663116669
3.880906,0.003990738100667468,0.003825155251065485,0.008196829618447345,0.016012722970180297
3.883207,0.0039084252390156156,0.004243419443412693,0.008195872492149066,0.016347717174577375
3.885509,0.003835683640346536,0.0043262108682136854,0.008195872492149066,0.01635776700070929
3.88781,0.0037691633626162594,0.0043185538578274655,0.008195872492149066,0.01628358971259279
3.890112,0.0037079072795265077,0.004308504031695554,0.008195393928999928,0.01621180524022199
3.892414,0.0036500011384807273,0.004518114691018296,0.008193001113254234,0.016361116942753256
3.894715,0.003592573560584085,0.0048243951064670535,0.008210229386623228,0.016627198053674366
3.897017,0.003535624545836582,0.004806209706799782,0.008457646534727923,0.01679948078736429
3.899319,0.003479632657387356,0.0047688817811669644,0.008199700997342177,0.016448215435896498
3.90162,0.0034265121478329625,0.0051187114431873425,0.008744305861061997,0.0172895294520823
3.903922,0.003378177269769956,0.005292908429473822,0.008663907252006697,0.017334992951250475
3.906223,0.003335585149496613,0.005297215497816071,0.009103706786065143,0.017736507433377825
3.908525,0.003298735787012935,0.005236437977875458,0.008736170287526641,0.01727134405241503
3.910827,0.00326762918231892,0.005701122795689117,0.009195112347550634,0.018163864325558672
3.913128,0.003241308209116293,0.0057743429575073365,0.009133856264460885,0.018149507431084514
3.91543,0.003218815741106775,0.006124651182676851,0.009623426366029756,0.01896689328981338
3.917732,0.003200630341439505,0.006217970996758896,0.009640654639398748,0.019059255977597143
3.920033,0.003188666262711037,0.0067271621874424505,0.0096574043496186,0.01957323279977209
3.922335,0.0031824449417722344,0.006732426382082978,0.009956984880979416,0.019871856204834632
3.924636,0.0031795735628774024,0.0066989269616432685,0.010141710256546949,0.020020210781067617
3.926938,0.0031776593102808485,0.0071066627647094266,0.010088589746992551,0.02037291182198283
3.92924,0.003174309368236877,0.0072176894153096,0.0106891864991616,0.02108118528270808
3.931541,0.0031709594261929066,0.007304309345303702,0.01063893736850204,0.021114206139998648
3.933843,0.003166652357850659,0.007660360328262881,0.010793034702524693,0.02162004738863824
3.936145,0.0031637809789558263,0.007712523711518997,0.011135685917307993,0.02201199060778281
3.938446,0.0031637809789558263,0.007711088022071581,0.011082565407753596,0.021957434408781003
3.940748,0.003165695231552381,0.007710130895773304,0.011581228209156105,0.02245705433648179
3.943049,0.0031623452895084107,0.007709652332624166,0.011595585103630264,0.022467582725762842
3.945351,0.003144638452990279,0.007710609458922444,0.01161472762959581,0.02246997554150853
3.947653,0.0031111390325505714,0.0077264020428440185,0.011886072935157444,0.022723614010552038
3.949954,0.0030704611648737826,0.007551726493408402,0.012093769341883632,0.022715957000165814
3.952256,0.003030261860346134,0.007236831941275148,0.012105254857462958,0.022372348659084242
3.954558,0.0029914982452659005,0.0072239107362484034,0.012102383478568127,0.022317792460082437
3.956859,0.0029498632512908354,0.006978407840740259,0.012101904915418987,0.02203017600745008
3.959161,0.0029020069363769672,0.006697969835344993,0.012101904915418987,0.021701881687140948
3.961462000000001,0.002847450737375157,0.006779325570698568,0.0121057334206121,0.021732509728685824
3.963764,0.0027852375279871287,0.0062289779491890825,0.012127747325472477,0.02114196280264869
3.966066000000001,0.002717281560809436,0.005988739248321466,0.011735804106327895,0.0204418249154588
3.968367,0.002648368467333466,0.005788699851981496,0.011617120445341505,0.020054188764656467
3.970669,0.002583762442199744,0.005389578185599837,0.011665933886553648,0.019639274514353232
3.972971,0.0025248991748556856,0.005178531836829678,0.01105576587140183,0.01875919688308719
3.975272,0.0024689072864064604,0.004683218977471141,0.011162485453659757,0.01831461171753736
3.977574,0.0024138725242555115,0.0043664101727413345,0.010623144784580459,0.0174034274815773
3.979875,0.002358837762104564,0.004334346441749042,0.010201530650189285,0.01689471485404289
3.982177,0.002304760126251892,0.003822283872170653,0.010017283837770891,0.016144327836193434
3.984479,0.0022525967429957764,0.003761984915379178,0.00966458279685568,0.01567916445523063
3.98678,0.0022018690491870754,0.003450918868439035,0.008967316288560623,0.014620104206186731
3.989082,0.00215305560797493,0.0029441204935011715,0.008706499372280041,0.013803675473756143
3.991384,0.0021066349825084787,0.00287568596317434,0.008169551518946437,0.013151872464629255
3.993685,0.002061650046489442,0.002556962905847977,0.007816850478031231,0.012435463430368651
3.995987,0.0020181007999178213,0.0024258366029839785,0.007224867862546681,0.011668805265448482
3.998288,0.0019750301164953407,0.002020493615663515,0.006806603670199473,0.010802127402358329
4.00059,0.0019343522488185526,0.001915209722853005,0.0067094553509243204,0.010559017322595876
