Wavelength,H2O_CH4_10_0.6_a_V3,CO_CH3OH_10K,HNCO_NH3,all
3.611616,0.011811399189426657,0.00017993696096029363,0.005634554918004567,0.01762589106839152
3.613917,0.011677066086340598,0.00015713503202317654,0.005583002730842389,0.017417203849206163
3.616219,0.011648811522222866,0.00013086324433475902,0.005531450543680211,0.01731112531023784
3.618521,0.011695902462419085,0.0001095483977196278,0.005474941415444748,0.01728039227558346
3.620822,0.011479779831623802,0.0001006259037877124,0.0054169452048872975,0.016997350940298812
3.623124,0.011618078487568493,9.963451557305514e-05,0.00536539301772512,0.01708310602086667
3.625425,0.011193268637587852,9.219910396312568e-05,0.00531433652467027,0.01659980426622125
3.627727,0.011311739529239395,6.691870448936539e-05,0.005262784337508092,0.016641442571236856
3.630029,0.01137915392783609,2.6767481795746165e-05,0.005211727844453244,0.01661764925408508
3.632330000000001,0.011330575905317884,2.1314846615131204e-05,0.005160671351398393,0.01651256210333141
3.634632,0.011249282071715987,6.196176341607908e-05,0.005109614858343546,0.016420858693475614
3.636934,0.011061909699145766,6.543162216737951e-05,0.005058558365288696,0.01618589968660184
3.639235,0.011203678213841757,1.4870823219858981e-06,0.005007501872233847,0.016212667168397588
3.641537000000001,0.011089668569156169,0.00010409576253901285,0.0049564453791789975,0.016150209710874178
3.643838,0.010859170809248355,0.00016804030238440647,0.0049058845802314776,0.015933095691864237
3.64614,0.010930550760703676,0.00012094936218818635,0.004854828087176628,0.01590632821006849
3.648442,0.010859170809248355,5.9483292879435925e-06,0.004804267288229108,0.015669386426765405
3.650743,0.010808114316193506,0.0001328460207640735,0.0047537064892815865,0.01569466682623917
3.653045,0.01083141193923795,0.00019926903114611031,0.004703145690334066,0.015733826660718125
3.655347,0.010659406083994915,0.0002022431957900821,0.004652584891386546,0.01551423417117154
3.657648000000001,0.010627185967018556,0.00015019531452057568,0.004602024092439026,0.015379405373978156
3.65995,0.010456667194097505,6.543162216737951e-05,0.004551463293491504,0.015073562109756387
3.662251,0.01061727208487198,1.2888046790544447e-05,0.004502389576865971,0.015132549708528497
3.664553,0.010367937948885679,4.758663430354873e-05,0.004438445037020578,0.014853969620209809
3.666855,0.010383304466212868,3.9655528586290616e-05,0.004396806732004972,0.01481976672680413
3.669156,0.010366450866563695,1.9332070185816672e-05,0.0043635952268139535,0.014749378163563462
3.671458,0.010375869054602938,1.140096446855855e-05,0.004330383721622935,0.014717653740694432
3.673759,0.01032828242029939,1.1896658575887185e-05,0.0042966765223245865,0.014636855601199863
3.676061,0.01027028620974194,6.939717502600857e-06,0.004263465017133571,0.014540690944378109
3.678363,0.010144875600587794,7.931105717258121e-06,0.004230253511942551,0.014383060218247604
3.680664,0.010082418143064388,2.230623482978847e-05,0.004197042006751532,0.01430176638464571
3.682966,0.010097784660391577,2.329762304444573e-05,0.004163830501560514,0.014284912784996537
3.685268,0.009993688897852564,7.931105717258121e-06,0.004130618996369496,0.014132238999939315
3.687569,0.010027891791258238,1.5862211434516242e-05,0.004097903185285807,0.01414165718797856
3.689871,0.009952546286944286,4.064691680094787e-05,0.0040646916800947865,0.014057884883840022
3.692172,0.010016986520897008,6.344884573806497e-05,0.004031480174903769,0.01411191554153884
3.694474,0.00998278362749133,8.426799824586754e-05,0.003998764363820079,0.014065815989557277
3.696776,0.00977707057294995,0.0001031043743243556,0.003965552858629061,0.013845727805903369
3.699077,0.00970469923327997,0.00011946227986620046,0.003932837047545371,0.013756998560691541
3.701379,0.009762199749730091,0.00013135893844208764,0.0039001212364616813,0.013793679924633859
3.703681,0.009728492550431742,0.00014028143237400302,0.0038674054253779924,0.013736179408183738
3.705982,0.009695281045240726,0.00015069100862790432,0.0038346896142943017,0.013680661668162931
3.708284,0.009578792930018495,0.00016754460827707784,0.003801973803210612,0.013548311341506188
3.710585,0.009597133611989656,0.00018985084310686628,0.0037692579921269225,0.013556242447223444
3.712887,0.009590193894487054,0.0002141398543659693,0.003736542181043232,0.013540875929896256
3.715189,0.009625388176107391,0.00023793317151774365,0.003703826369959543,0.013567147717584677
3.71749,0.009385967922267658,0.0002622221827768466,0.003671110558875853,0.013319300663920359
3.719792,0.00924370371346434,0.00028948535867992145,0.0036388904418994924,0.013172079514043752
3.722094,0.009360191828686571,0.00031972269922696814,0.0036061746308158026,0.013286089158729341
3.724395,0.00935275641707664,0.0003504557338813433,0.0035739545138394405,0.013277166664797424
3.726697,0.009348790864218009,0.00037871029799907527,0.0035412387027557515,0.013268739864972838
3.728998,0.009301699924021791,0.00040151222693619236,0.0035090185857793907,0.013212230736737373
3.7313,0.009239242466498385,0.00041886152069269455,0.003476798468803029,0.013134902455994107
3.733602,0.009220406090419894,0.00042927109694659583,0.003444578351826668,0.013094255539193158
3.735903,0.009197604161482778,0.000435715120341868,0.003412358234850307,0.013045677516674951
3.738205,0.00913514670395937,0.00044265483784446894,0.003380138117873945,0.012957939659677785
3.740507,0.009014693035878513,0.0004530644140983703,0.003347918000897585,0.012815675450874468
3.742808,0.009055835646786787,0.00046446537856692873,0.0033156978839212234,0.012835998909274941
3.74511,0.009118788798417526,0.00047338787249884414,0.003283477766944862,0.012875654437861232
3.747411,0.009046417458747544,0.0004788405076794592,0.00325175334407583,0.012777011310502831
3.749713,0.009114823245558895,0.00048280606053808817,0.003219533227099469,0.012817162533196452
3.752015,0.008919519767271416,0.0004877630016113745,0.0031878088042304365,0.012595091573113226
3.754316,0.00880204026383453,0.0004912328603626749,0.003155588687254075,0.01244886181145128
3.756618,0.008973550424970236,0.0004897457780406891,0.003123864264385043,0.012587160467395971
3.75892,0.008920015461378744,0.0004798318958941164,0.0030921398415160103,0.01249198719878887
3.761221,0.008859045086177322,0.0004664481549962434,0.0030604154186469773,0.012385908659820543
3.763523,0.008796587628653915,0.0004575256610643278,0.0030281953016706173,0.01228230859138886
3.765824,0.008687039230934286,0.0004575256610643278,0.002996470878801584,0.0121410357708002
3.768126,0.008751975158994339,0.00046595246088891465,0.002964746455932552,0.012182674075815804
3.770428,0.008798570405083228,0.0004798318958941164,0.0029335177271708475,0.012211920028148191
3.772729,0.008806005816693158,0.0004956941073286326,0.0029017933043018157,0.012203493228323606
3.775031,0.008615659279478964,0.0005075907659045197,0.002870068881432783,0.011993318926816264
3.777333,0.008542792245701654,0.0005120520128704775,0.00283884015267108,0.011893684411243213
3.779634,0.008632512879128137,0.000514034789299792,0.0028071157298020467,0.011953663398229977
3.781936,0.008461498412099758,0.0005234529773390362,0.0027758870010403426,0.011760838390479138
3.784237,0.008526930034267141,0.0005472462944908104,0.0027441625781713104,0.011818338906929259
3.786539,0.00833013947365767,0.0005784750232525142,0.0027129338494096067,0.011621548346319793
3.788841000000001,0.008336087802945612,0.0006077209755849035,0.0026817051206479018,0.01162551389917842
3.791142,0.008400528036898338,0.0006300272104146921,0.00264998069777887,0.0116805359450919
3.793444,0.008540313775165011,0.0006498549747078372,0.002618751969017166,0.011808920718890014
3.795746,0.008382683049034508,0.0006731525977522831,0.002587523240255463,0.011643358887042252
3.798047,0.008345505990984858,0.0007019028559773437,0.0025562945114937586,0.01160370335845596
3.800349,0.008344514602770203,0.0007351143611683622,0.0025255614768393835,0.011605190440777948
3.80265,0.008398545260469022,0.0007722914192180096,0.00249433274807768,0.011665169427764709
3.804952,0.008344514602770203,0.0008104598654823143,0.0024631040193159753,0.011618078487568493
3.807254,0.008228026487547974,0.0008466455353173044,0.0024323709846616,0.011507043007526878
3.809555000000001,0.008407963448508268,0.0008798570405083231,0.002401142255899896,0.011688962744916487
3.811857,0.008253802581129059,0.0009110857692700268,0.002369417833030864,0.011534306183429951
3.814159,0.008321216979725756,0.0009433058862463881,0.00234909437463039,0.011613617240602534
3.81646,0.008310311709364526,0.0009780044737593922,0.002331249386766559,0.011619565569890477
3.818762,0.008067917290880824,0.0010156772259163683,0.002305968987292799,0.01138956350408999
3.821063,0.008106581431252455,0.001057811225039302,0.002292089552287597,0.011456482208579356
3.823365,0.00806246465570021,0.0011014323064842217,0.0022638349881698647,0.011427731950354295
3.825667,0.007939532517082709,0.001141087835070512,0.0022509469413793206,0.011331567293532541
3.827968,0.007761082638444401,0.0011742993402615307,0.0022226923772615892,0.01115807435596752
3.83027,0.007659465346442031,0.0012025539043792628,0.0022088129422563867,0.01107083219307768
3.832572,0.007581641371591436,0.001231799856711652,0.0021840282368899553,0.010997469465193043
3.834873,0.007578171512840135,0.001264515667795342,0.002165687554918796,0.011008374735554272
3.837175,0.007571231795337534,0.0012997099494156744,0.002151312425806265,0.011022254170559477
3.839476,0.007418558010280315,0.0013373827015726507,0.0021265277204398337,0.010882468432292802
3.841778,0.007498364761560227,0.0013760468419442842,0.002108682732576003,0.010983094336080513
3.84408,0.007665909369837304,0.0014157023705305748,0.0020888549682828573,0.011170466708650736
3.846381,0.007860717154017456,0.0014553578991168652,0.0020655573452384125,0.011381632398372732
3.848683,0.007983649292634957,0.0014930306512738415,0.0020506865220185533,0.011527366465927351
3.850984,0.008240418840231188,0.001528720627001503,0.0020239190402228067,0.011793058507455498
3.853286,0.008453567306382501,0.00156242782629985,0.002009543911110277,0.012025539043792628
3.855588,0.008530399893018441,0.0015951436373835394,0.0019941773937830892,0.012119720924185071
3.857889,0.008525442951945154,0.001630833613111201,0.001966418523772685,0.01212269508882904
3.860191,0.0084431577301286,0.0016665235888388627,0.0019545218651967986,0.01206420318416426
3.862493,0.008539818081057683,0.0016972566234932382,0.0019262673010790664,0.012163342005629987
3.864794,0.008550227657311584,0.001717084387786383,0.0019123878660738645,0.012179699911171831
3.867096,0.0085556802924922,0.0017304681286842564,0.0018885945489220907,0.012174742970098549
3.869397,0.008568568339282745,0.0017463303401187725,0.0018697581728436019,0.01218465685224512
3.871699,0.008707858383442091,0.0017721064336998613,0.0018519131849797715,0.012331878002121722
3.874001,0.008770811535072826,0.0018048222447835515,0.0018276241737206684,0.012403257953577045
3.876302,0.008536348222306383,0.0018370423617599125,0.0018137447387154672,0.01218713532278176
3.878604,0.008599797068044448,0.001864801231770316,0.0017963954449589645,0.012260993744773728
3.880906,0.008710832548086059,0.0018866117724927762,0.0017711150454852048,0.012368559366064041
3.883207,0.0087911349934733,0.0019029696780346207,0.0017582269986946598,0.01245233167020258
3.885509,0.008755445017745637,0.0019193275835764653,0.0017299724345769278,0.01240474503589903
3.88781,0.008767341676321526,0.0019455993712648829,0.0017175800818937119,0.012430521129480121
3.890112,0.008786178052400014,0.0019912032291391174,0.0016922996824199515,0.012469680963959085
3.892414,0.008564107092316786,0.0020487037455892377,0.0016754460827707782,0.012288256920676805
3.894715,0.008769820146858167,0.0021062042620393602,0.0016561140125849615,0.012532138421482491
3.897017,0.008735617253452494,0.0021557736727722235,0.0016333120836478446,0.01252470300987256
3.899319,0.008665228690211826,0.0022003861424318,0.001619432648642643,0.01248504748128627
3.90162,0.008746026829706394,0.002246981388520692,0.001601587660778812,0.012594595879005898
3.903922,0.008707858383442091,0.0022995249638975267,0.0015768029554123805,0.012584186302751996
3.906223,0.00872570337130592,0.002359008256776963,0.0015644106027291646,0.012649122230812044
3.908525,0.00879063929936597,0.0024264226553736565,0.0015366517327187609,0.012753713687458387
3.910827,0.00889572645011964,0.002497306912721651,0.0015242593800355456,0.012917292742876837
3.913128,0.008864002027250606,0.0025652170054256736,0.0014994746746691135,0.012928693707345394
3.91543,0.008817406781161717,0.00262470029830511,0.0014821253809126115,0.012924232460379437
3.917732,0.008969584872111608,0.002678235261896602,0.0014642803930487807,0.013112100527056992
3.920033,0.008779238334897414,0.0027317702254880945,0.0014404870758970062,0.012951495636282515
3.922335,0.008897709226548955,0.0027882793537235585,0.0014266076408918046,0.013112596221164318
3.924636,0.008850618286352736,0.002848258340710323,0.0014107454294572884,0.013109622056520349
3.926938,0.008894239367797655,0.002909228715911745,0.0013844736417688711,0.013187941725478271
3.92924,0.008915554214412787,0.002971190479327824,0.0013725769831929838,0.013259321676933595
3.931541,0.008920511155486073,0.003034639325065889,0.0013458095013972374,0.013300959981949198
3.933843,0.008822363722235,0.003099079559018612,0.001331930066392036,0.01325337334764565
3.936145,0.008895230756012312,0.0031659982635079765,0.001310119525669576,0.013371348545189864
3.938446,0.008931416425847303,0.0032344040503193283,0.0012902917613764311,0.013456112237543064
3.940748,0.008875898685826495,0.003305784001774651,0.0012759166322639005,0.013457599319865048
3.943049,0.008940338919779217,0.003381129506088603,0.0012580716444000695,0.01357954007026789
3.945351,0.009039477741244945,0.0034619276455831703,0.0012342783272482954,0.013735683714076413
3.947653,0.00894281739031586,0.0035481784202583523,0.0012218859745650793,0.01371288178513929
3.949954,0.008878377156363141,0.003637403359577506,0.0011946227986620046,0.013710403314602649
3.952256,0.008975037507292222,0.0037281153812186454,0.0011822304459787887,0.013885383334489656
3.954558,0.008923981014237373,0.0038183317087524572,0.0011584371288270144,0.013900749851816848
3.956859,0.008956201131213735,0.003906069565749625,0.0011405921409631838,0.014002862837926544
3.959161,0.00901568442409317,0.003990337563995493,0.0011232428472066815,0.014129264835295344
3.961462000000001,0.008995360965692697,0.004073118479919375,0.0011044064711281934,0.014172885916740268
3.963764,0.009159931409325802,0.004156890784057913,0.0010855700950497052,0.01440239228843342
3.966066000000001,0.009099952422339037,0.0042426458646257674,0.001067229413078546,0.014409827700043353
3.968367,0.008996848048014683,0.004329392333408277,0.001048393037000058,0.014374633418423016
3.970669,0.009014197341771184,0.0044151474139761315,0.00102955666092157,0.014458901416668885
3.972971,0.00912820698645677,0.00450189388275864,0.0010112159789504103,0.014641316848165819
3.975272,0.009217431925775923,0.004594092986721767,0.0009923796028719224,0.014803904515369613
3.977574,0.009072193552328635,0.004696205972831466,0.0009740389209007631,0.014742438446060862
3.979875,0.009070210775899321,0.004805754370551093,0.000955202544822275,0.014831167691272688
3.982177,0.009181246255940934,0.004919764015236678,0.0009388446392804302,0.01503985491045804
3.984479,0.009173315150223677,0.005034269354029593,0.0009249652042752283,0.015132549708528497
3.98678,0.009134651009852042,0.005151253163359151,0.0009105900751626982,0.01519649424837389
3.989082,0.009270471195260086,0.005273689607869322,0.0008967106401574965,0.015440871443286909
3.991384,0.009320040605992952,0.00540157868756011,0.0008828312051522945,0.015604450498705355
3.993685,0.00935275641707664,0.0055324419318948685,0.0008684560760397643,0.015753654425011268
3.995987,0.009348295170110684,0.005662809482122299,0.0008545766410345626,0.015865681293267545
3.998288,0.009322023382422264,0.005793672726457057,0.0008406972060293611,0.015956393314908682
4.00059,0.00927691521865536,0.005928997217757775,0.0008263220769168306,0.01603223451332996
