Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,HNCO_NH3,all
3.616219,0.009577724606529852,0.011515811115551371,0.005468295159082458,0.026561830881163682
3.618521,0.009496378876947662,0.011562364394529132,0.0054124312243091464,0.02647117449578594
3.620822,0.009410622836725469,0.011348709345746987,0.0053550971859891655,0.02611442936846162
3.623124,0.009326336900049944,0.011485428975586938,0.005304133596371406,0.02611589947200829
3.625425,0.00925381179174775,0.01106546939575598,0.005253660041269203,0.025572941228772933
3.627727,0.009197947856974436,0.011182587644973716,0.005202696451651443,0.025583231953599597
3.630029,0.0091445340947789,0.011249232339089248,0.00515222289654924,0.02554598933041739
3.632330000000001,0.00907249902099226,0.011201208956564821,0.005101749341447036,0.025375457319004115
3.634632,0.00897890242852118,0.011120843296013738,0.005051275786344831,0.02515102151087975
3.636934,0.008899026802485655,0.010935610249133804,0.005000802231242628,0.024835439282862092
3.639235,0.008870114766067888,0.011075760120582643,0.004950328676140424,0.02489620356279096
3.641537000000001,0.008883835732503441,0.010963052182004905,0.004899855121038218,0.024746743035546564
3.643838,0.008886285905081217,0.010735186132271654,0.004849871600451571,0.02447134363780444
3.64614,0.008829441901276791,0.010805751102511628,0.004799398045349368,0.02443459104913779
3.648442,0.008719184135276833,0.010735186132271654,0.004749414524762721,0.02420378479231121
3.650743,0.008585404712530213,0.010684712577169452,0.004699431004176071,0.023969548293875736
3.653045,0.008455055531392483,0.010707744199400552,0.004649447483589422,0.023812247214382458
3.655347,0.008342347592814747,0.01053770222250284,0.0045994639630027746,0.02347951377832036
3.657648000000001,0.008259531759685891,0.010505849978991741,0.004549480442416125,0.02331486218109376
3.65995,0.008207588101037017,0.010337278105640687,0.004499496921829476,0.023044363128507186
3.662251,0.008171815581401476,0.010496049288680632,0.0044509835047894936,0.023118848374871603
3.664553,0.008137023130797045,0.010249561927356276,0.0043877690522828505,0.022774354110436167
3.666855,0.008095370196974837,0.010264752997338492,0.004346606152976199,0.022706729347289525
3.669156,0.008042936503810412,0.01024809182380961,0.004313773840433989,0.02260480216805401
3.671458,0.007979232016788214,0.010257402479605162,0.004280941527891779,0.022517576024285155
3.673759,0.007913077357188238,0.010210359166111849,0.004247619180834013,0.022371055704134096
3.676061,0.007856723387899368,0.010153025127791869,0.004214786868291803,0.02222453538398304
3.678363,0.007814090385046052,0.010029046395356357,0.004181954555749592,0.022025091336152
3.680664,0.007773417520254953,0.009967302046396379,0.004149122243207382,0.021889841809858715
3.682966,0.007720983827090528,0.009982493116378595,0.004116289930665171,0.021819766874134297
3.685268,0.007655319202006108,0.00987958586811197,0.004083457618122961,0.02161836268824104
3.687569,0.00758818447337502,0.009913398249685287,0.004051115340096306,0.021552698063156614
3.689871,0.007529870366023931,0.009838913003320869,0.004018283027554096,0.021387066396898892
3.692172,0.007479886845437282,0.009902617490343069,0.003985450715011885,0.02136795505079224
3.694474,0.007432843531943967,0.009868805108769745,0.0039531084369852304,0.021254757077698944
3.696776,0.007384820149419539,0.009665440784814265,0.003920276124443021,0.020970537058676825
3.699077,0.00733483662883289,0.009593895745543184,0.0038879338464163655,0.02081666622079244
3.701379,0.007283873039215131,0.009650739749347605,0.003855591568389711,0.020790204356952446
3.703681,0.0072299692425040404,0.009617417402289838,0.0038232492903630564,0.02067063593515693
3.705982,0.00717165513515295,0.009584585089747627,0.0037909070123364006,0.020547147237236985
3.708284,0.00710697057909964,0.009469426978592115,0.003758564734309746,0.020334962292001504
3.710585,0.007036405608859666,0.009487558255667664,0.0037262224562830907,0.020250186320810427
3.712887,0.006964370535073026,0.009480697772449887,0.0036938801782564357,0.02013894848577935
3.715189,0.006892825495801939,0.00951549022305432,0.003661537900229781,0.020069853619086045
3.71749,0.006816870145890858,0.009278803552041071,0.0036291956222031267,0.01972486932013506
3.719792,0.006729153967606444,0.00913816364607668,0.0035973433786920268,0.01946466099237515
3.722094,0.00662575668482426,0.009253321757232194,0.003565001100665372,0.019444079542721825
3.724395,0.006514518849793189,0.009245971239498862,0.003533148857154272,0.01929363894644632
3.726697,0.006402300945731007,0.00924205096337442,0.0035008065791276174,0.019145158488233043
3.728998,0.006293513283277714,0.00919549768439666,0.003468954335616517,0.01895796530329089
3.7313,0.006186685758886642,0.009133753335436682,0.003437102092105418,0.018757541186428743
3.733602,0.0060808383035266785,0.009115132023845576,0.003405249848594318,0.018601220175966573
3.735903,0.005972050641073386,0.009092590436130029,0.003373397605083219,0.01843803868228664
3.738205,0.005857382564433428,0.009030846087170051,0.003341545361572119,0.0182297740131756
3.740507,0.0057348739355445825,0.008911767699890097,0.00330969311806102,0.0179563347534957
3.742808,0.005610405168593517,0.008952440564681191,0.00327784087454992,0.017840686607824632
3.74511,0.005491326781313561,0.009014674948156724,0.003245988631038821,0.01775199036050911
3.747411,0.0053805789807980465,0.008943129908885641,0.003214626422043277,0.017538335311726962
3.749713,0.00527179131834475,0.009010754672032282,0.003182774178532177,0.01746532016890921
3.752015,0.005158103310735904,0.008817681072903464,0.0031514119695366326,0.017127196353176
3.754316,0.005041475096033725,0.008701542892716838,0.0031195597260255327,0.016862577714776096
3.756618,0.004928767157455986,0.008871094835099,0.003088197517029989,0.016888059509584975
3.75892,0.004824879840158247,0.00881817110741902,0.003056835308034445,0.016699886255611713
3.761221,0.0047288330751093935,0.008757896862005706,0.003025473099038901,0.016512203036154
3.763523,0.0046342564136072064,0.00869615251304573,0.0029936208555278016,0.016324029782180737
3.765824,0.004540169786620574,0.008587854885107991,0.002962258646532257,0.016090283318260817
3.768126,0.004455393815429492,0.008652049406645747,0.0029308964375367127,0.016038339659611954
3.770428,0.0043882590867984055,0.00869811265110795,0.0029000242630567237,0.01598639600096308
3.772729,0.0043421958423362,0.008705463168841281,0.00286866205406118,0.015916321065238662
3.775031,0.004313283805918433,0.008517289914868017,0.002837299845065636,0.015667873565852086
3.777333,0.0042971126669051046,0.008445254841081377,0.0028064276705856467,0.015548795178572128
3.779634,0.00429662263238955,0.008533951088396899,0.002775065461590103,0.015605639182376552
3.781936,0.004315243943980654,0.008364889180530294,0.002744193287110114,0.015424326411621062
3.784237,0.0043568968778028615,0.008429573736583606,0.00271283107811457,0.015499301692501037
3.786539,0.004422561502887282,0.00823503003390812,0.0026819589036345807,0.015339550440429985
3.788841000000001,0.0045137079227805825,0.00824091044809478,0.002651086729154592,0.015405705100029957
3.791142,0.004630336137482762,0.00830461493511698,0.002619724520159048,0.01555467559275879
3.793444,0.004772936181509377,0.008442804668503598,0.002588852345679059,0.015804593195692034
3.795746,0.0049415080548604285,0.00828697369255699,0.002557980171199071,0.01578646191861649
3.798047,0.005129681308833692,0.008250221103890336,0.002527107996719082,0.01590701040944311
3.800349,0.005327655253118064,0.008249241034859226,0.002496725856754649,0.016073622144731937
3.80265,0.005523669059340215,0.008302654797054762,0.00246585368227466,0.016292177538669638
3.804952,0.005705961899126815,0.008249241034859226,0.00243498150779467,0.016390184441780708
3.807254,0.005862282909588981,0.008134082923703713,0.002404599367830237,0.016400965201122934
3.809555000000001,0.0059808712623533825,0.008311965452850314,0.0023737271933502485,0.016666563908553946
3.811857,0.006053886405171134,0.00815956471851259,0.0023423649843547045,0.01655581610803843
3.814159,0.0060749578893400154,0.008226209412628123,0.002322273569216934,0.016623440871185072
3.81646,0.006044085714860026,0.008215428653285905,0.00230463232665694,0.01656414669480287
3.818762,0.005971070572042275,0.007975801775179325,0.002279640566363616,0.016226512913585216
3.821063,0.005865713151197869,0.008014024467392643,0.002265919599928066,0.016145657218518582
3.823365,0.005737814142637915,0.007970411395508217,0.002237987632541409,0.01594621317068754
3.825667,0.005596684202157966,0.007848882835650483,0.0022252467351369693,0.015670813772945418
3.827968,0.005451633985553575,0.007672470410050545,0.002197314767750313,0.015321419163354432
3.83027,0.005312954217651404,0.0075720133343616935,0.002183593801314762,0.01506856135332786
3.832572,0.005189955554247003,0.007495077915419498,0.0021590920755369934,0.014844125545203497
3.834873,0.005088028375011485,0.007491647673810611,0.002140960798461444,0.01472063684728354
3.837175,0.005003252403820404,0.007484787190592837,0.002126749797510339,0.014614789391923578
3.839476,0.004930237261002653,0.007333856559801779,0.002102248071732569,0.014366341892537004
3.841778,0.004869472981073786,0.007412752116806196,0.0020846068291725762,0.01436683192705256
3.84408,0.004824389805642692,0.007578383783063914,0.002065005448550361,0.014467779037256968
3.846381,0.004797437907287146,0.007770967347677176,0.0020419738263192586,0.014610379081283582
3.848683,0.004783226906336041,0.00789249590753491,0.002027272790852597,0.014702995604723547
3.850984,0.004774406285056043,0.008146333786592595,0.0020008109270126064,0.014921550998661244
3.853286,0.0047626454566827145,0.008357048628281408,0.0019865999260615013,0.015106294011025624
3.855588,0.004745494248638276,0.008433003978192494,0.0019714088560792834,0.015149907082910053
3.857889,0.004719032384798285,0.00842810363303694,0.0019439669232081827,0.01509110294104341
3.860191,0.004683259865162743,0.008346757903454745,0.0019322060948348534,0.014962223863452341
3.862493,0.0046411168968249795,0.008442314633988044,0.0019042741274481968,0.014987705658261219
3.864794,0.004596033721393886,0.008452605358814706,0.0018905531610126465,0.014939192241221241
3.867096,0.004547520304353903,0.008457995738485817,0.0018670315042659887,0.01487254754710571
3.869397,0.004492146404096145,0.008470736635890257,0.001848410192674884,0.014811293232661287
3.871699,0.004427461848042835,0.008608436334761316,0.0018307689501148906,0.01486666713291904
3.874001,0.004352976601678419,0.00867067071823685,0.001806757258852677,0.014830404578767943
3.876302,0.004268690665002893,0.008438884392379156,0.0017930362924171266,0.014500611349799176
3.878604,0.004177544245109593,0.008501608810370244,0.001775885084372688,0.014455038139852525
3.880906,0.004086397825216293,0.008611376541854648,0.0017508933240793635,0.014448667691150304
3.883207,0.004002111888540769,0.008690762133374622,0.001738152426674924,0.014431026448590312
3.885509,0.003927626642176351,0.008655479648254633,0.0017102204592882675,0.014293326749719254
3.88781,0.003859511844514154,0.008667240476627962,0.001697969596399383,0.0142247219175415
3.890112,0.003796787426523066,0.00868586178821907,0.001672977836106059,0.01415562705084819
3.892414,0.003737493250140864,0.008466326325250257,0.001656316662577176,0.013860136237968295
3.894715,0.0036786891082742188,0.008669690649205739,0.0016372053164705161,0.013985585073950473
3.897017,0.003620375000923129,0.00863587826763242,0.001614663728754969,0.013870916997310516
3.899319,0.00356304096260315,0.008566293366423554,0.0016009427623194185,0.013730277091346122
3.90162,0.003508647131376503,0.008646168992459081,0.001583301519759425,0.01373811764359501
3.903922,0.00345915364530541,0.008608436334761316,0.0015587997939816556,0.013626389774048382
3.906223,0.0034155405734209816,0.008626077577321312,0.0015465489310927715,0.013588167081835065
3.908525,0.0033778079157232178,0.008690272098859066,0.0015191069982216706,0.013587187012803951
3.910827,0.003345955672212118,0.008794159416156805,0.001506856135332786,0.013646971223701707
3.913128,0.0033190037738565718,0.00876279720716126,0.001482354409555017,0.013564155390572848
3.91543,0.003295972151625469,0.008716733962699055,0.0014652032015105786,0.013477909315835104
3.917732,0.003277350840034365,0.008867174558974556,0.0014475619589505852,0.013592087357959508
3.920033,0.0032650999771454805,0.008679001305001292,0.001424040302203927,0.0133681415843507
3.922335,0.00325872952844326,0.008796119554219026,0.0014103193357683766,0.013465168418430665
3.924636,0.0032557893213499287,0.00874956627524127,0.0013946382312706046,0.0133999938278618
3.926938,0.0032538291832877072,0.008792689312610139,0.0013686664019461694,0.013415184897844016
3.92924,0.003250398941678819,0.008813760796779022,0.0013569055735728405,0.013421065312030682
3.931541,0.003246968700069932,0.008818661141934575,0.00133044370973285,0.013396073551737357
3.933843,0.0032425583894299327,0.008721634307854609,0.0013167227432972993,0.013280915440581841
3.936145,0.003239618182336601,0.008793669381641249,0.0012951612246128628,0.013328448788590713
3.938446,0.003239618182336601,0.008829441901276791,0.001275559843990648,0.01334461992760404
3.940748,0.0032415783203988227,0.008774558035534591,0.0012613488430395414,0.013277485198972956
3.943049,0.0032381480787899352,0.008838262522556789,0.0012437076004795482,0.013320118201826272
3.945351,0.003220016801714385,0.008936269425667866,0.00122018594373289,0.01337647217111514
3.947653,0.003185714385625509,0.008840712695134565,0.0012079350808440056,0.01323436216160408
3.949954,0.0031440614518033023,0.008777008208112367,0.00118098318248846,0.01310205284240413
3.952256,0.00310289855249665,0.008872564938645666,0.0011687323195995751,0.013144195810741893
3.954558,0.003063205756736665,0.008822091383543463,0.001145210662852917,0.013030507803133043
3.956859,0.0030205727538833477,0.008853943627054562,0.0011275694202929234,0.013002085801230832
3.959161,0.002971569302327809,0.008912747768921207,0.0011104182122484854,0.012994735283497502
3.961462000000001,0.002915705367554497,0.008892656353783434,0.001091796900657381,0.012900158621995313
3.963764,0.0028520008805322976,0.00905534781294782,0.0010731755890662767,0.012980524282546394
3.966066000000001,0.002782415979323433,0.008996053636565622,0.0010550443119907275,0.012833513927879785
3.968367,0.00271185100908346,0.008894126457330101,0.0010364230003996233,0.012642400466813185
3.970669,0.0026456963494834837,0.00891127766537454,0.0010178016888085194,0.012574775703666543
3.972971,0.0025854221040701717,0.009023985603952277,0.00099967041173297,0.012609078119755418
3.975272,0.002528088065750193,0.009112191816752246,0.0009810491001418658,0.012621328982644306
3.977574,0.0024717340964613248,0.00896861170369452,0.0009629178230663168,0.012403263623222164
3.979875,0.0024153801271724557,0.008966651565632297,0.0009442965114752123,0.012326328204279964
3.982177,0.002360006226914698,0.009076419297116705,0.0009281253724618849,0.012364550896493286
3.984479,0.002306592464719162,0.009068578744867816,0.0009144044060263344,0.012289575615613314
3.98678,0.0022546488060702923,0.009030356052654495,0.0009001934050752285,0.01218519826380002
3.989082,0.0022046652854836443,0.00916462550991667,0.0008864724386396779,0.012255763234039992
3.991384,0.002157131937474772,0.009213628961472207,0.0008727514722041272,0.012243512371151108
3.993685,0.0021110686930125664,0.009245971239498862,0.0008585404712530214,0.01221558040376445
3.995987,0.0020664755520970273,0.009241560928858866,0.0008448195048174707,0.012152855985773365
3.998288,0.0020223724456970432,0.009215589099534427,0.0008310985383819203,0.012069060083613392
4.00059,0.001980719511874836,0.00917099595861889,0.0008168875374308142,0.01196860300792454
