Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_NH3_10K,HNCO_NH3,all
3.602409,0.05979249460912564,0.00030490643558197346,0.00576826203815271,0.06586566308286032
3.604711,0.059312866508210174,0.00029511810699186185,0.0057168733130546255,0.06532485792825668
3.607012,0.05858118894609934,0.00028630861126076155,0.0056654845879565395,0.06453298214531664
3.609314,0.057958161831338735,0.0002838615291132337,0.005614585279287959,0.06385660863973994
3.611616,0.05747363956612823,0.0002843509455427392,0.005563196554189875,0.06332118706586083
3.613917,0.05685648544852169,0.00028239327982471687,0.005512297245521294,0.0626511759738677
3.616219,0.056355812441137486,0.0002774991155296612,0.005461397936852715,0.062094709493519876
3.618521,0.05578906821577004,0.000273094367664111,0.0054056044638890795,0.06146776704732323
3.620822,0.05502949391717739,0.00027260495123460543,0.005348342741636927,0.06065044161004893
3.623124,0.05457678371988473,0.0002755414498116389,0.005297443432968347,0.06014976860266472
3.625425,0.05437759123307595,0.0002779885319591667,0.005247033540729273,0.059902613305764386
3.627727,0.053606760356604666,0.0002765202826706501,0.005196134232060693,0.059079414871336014
3.630029,0.0529685613325294,0.00027260495123460543,0.005145724339821619,0.05838689062358561
3.632330000000001,0.052529554795262896,0.00026820020336905533,0.005095314447582544,0.0578930694462145
3.634632,0.052236394353989066,0.00026428487193301065,0.00504490455534347,0.057545583781265536
3.636934,0.051756276836644084,0.00026085895692647164,0.004994494663104396,0.05701163045667496
3.639235,0.05118463844698158,0.0002593907076379549,0.004944084770865322,0.056388113925484866
3.641537000000001,0.050500923694962285,0.0002584118747789438,0.004893674878626247,0.05565301044836748
3.643838,0.05019944317438686,0.0002593907076379549,0.004843754402816678,0.0553025882848415
3.64614,0.04985636225730345,0.0002618377897854828,0.004793344510577605,0.05491154455766654
3.648442,0.049374287074240464,0.0002637954555035051,0.004743424034768036,0.054381506564512
3.650743,0.048737556299453706,0.00026085895692647164,0.004693503558958468,0.05369191881533865
3.653045,0.04827212127499391,0.00025156004476586567,0.004643583083148897,0.05316726440290867
3.655347,0.04793344510577605,0.00024128229974624857,0.00459366260733933,0.052768390012861634
3.657648000000001,0.047438155679116405,0.00023491988616267608,0.004543742131529761,0.05221681769680885
3.65995,0.04699572322684336,0.00023443046973317056,0.004493821655720192,0.051723975352296725
3.662251,0.04643142608362343,0.00023491988616267608,0.00444536942919914,0.05111171539898525
3.664553,0.046068279092930285,0.00023149397115613716,0.004382234709792921,0.05068200777387935
3.666855,0.04558179916200175,0.0002251315575725646,0.0043411237297144535,0.05014805444928877
3.669156,0.04502484326522442,0.00022170564256602558,0.004308332828937579,0.04955488173672802
3.671458,0.04464750319807561,0.0002251315575725646,0.004275541928160706,0.049148176683808886
3.673759,0.04435287450751325,0.00023198338758564268,0.004242261610954328,0.048827119506053215
3.676061,0.04388401356804692,0.00023540930259218168,0.004209470710177453,0.04832889358081655
3.678363,0.04321498130891279,0.00023296222044465385,0.0041766798094005795,0.04762462333875802
3.680664,0.04295020702055028,0.00022757863972009253,0.004143888908623706,0.04732167456889408
3.682966,0.04242702085740882,0.00022317389185454232,0.004111098007846832,0.0467612927571102
3.685268,0.04196696941367358,0.00022121622613652,0.0040783071070699594,0.046266492746880064
3.687569,0.04154117712000372,0.00022072680970701446,0.004046005622722591,0.04580790955243333
3.689871,0.04120299036721537,0.00022072680970701446,0.004013214721945718,0.045436931898868105
3.692172,0.04063233081041187,0.0002202373932775089,0.003980423821168843,0.04483299202485822
3.694474,0.04039055909423612,0.00021827972755948655,0.003948122336821475,0.04455696115861709
3.696776,0.040082226743647614,0.00021485381255294755,0.0039153314360446025,0.04421241199224516
3.699077,0.03954729458619801,0.00021044906468739737,0.0038830299516972346,0.04364077360258264
3.701379,0.03906130407169897,0.0002055549003923416,0.0038507284673498666,0.043117587439441184
3.703681,0.03892524630429643,0.0002021289853858026,0.0038184269830024977,0.042945802272684734
3.705982,0.038589996050085104,0.00020115015252679142,0.0037861254986551298,0.04257727170126703
3.708284,0.03789306705446916,0.0002035972346743193,0.0037538240143077627,0.041850488303451235
3.710585,0.037886215224456087,0.00020849139896937508,0.0037215225299603947,0.04181622915338586
3.712887,0.03733121699339677,0.00021142789754640851,0.003689221045613026,0.0412318659365562
3.715189,0.03717949790025003,0.00020995964825789182,0.003656919561265658,0.04104637710977359
3.71749,0.03681439324383888,0.0002055549003923416,0.0036246180769182908,0.040644566221149515
3.719792,0.036566748530509056,0.0002006607360972859,0.003592806009000428,0.04036021527560677
3.722094,0.03605481894524623,0.0001977242375202524,0.00356050452465306,0.03981304770741954
3.724395,0.03566475405093029,0.00019723482109074687,0.003528692456735197,0.039390681328756234
3.726697,0.035640283229455005,0.00019968190323827476,0.0034963909723878302,0.03933635610508111
3.728998,0.035322651966705886,0.0002040866511038249,0.0034645789044699675,0.03899131752227968
3.7313,0.034881198347291864,0.00020751256611036396,0.0034327668365521052,0.038521477749954326
3.733602,0.034569440081696816,0.00020849139896937508,0.0034009547686342425,0.03817888624930043
3.735903,0.03440352791209442,0.0002070231496808584,0.003369142700716381,0.037979693762491655
3.738205,0.03398360861557863,0.0002060443168218472,0.003337330632798517,0.037526983565198985
3.740507,0.03382846360742536,0.0002070231496808584,0.003305518564880656,0.03734100532198688
3.742808,0.03347314727960432,0.00020800198253986948,0.003273706496962793,0.03695485575910698
3.74511,0.03320494707623526,0.0002060443168218472,0.0032418944290449306,0.036652885822102035
3.747411,0.03284180008554212,0.0002006607360972859,0.003210571777556574,0.03625303259919598
3.749713,0.0328217340119324,0.0001952771553727245,0.0031787597096387113,0.03619577087694383
3.752015,0.03258094112861565,0.0001923406567956911,0.0031474370581503546,0.035920718843561704
3.754316,0.032211431724338935,0.0001923406567956911,0.0031156249902324924,0.035519397371367126
3.756618,0.031796406592118215,0.0001923406567956911,0.0030843023387441357,0.035073049587658035
3.75892,0.03165839115899765,0.00019087240750717438,0.0030529796872557787,0.0349022432537606
3.761221,0.031308947828330665,0.00018793590893014086,0.0030216570357674217,0.034518540773028225
3.763523,0.031177294808793662,0.00018548882678261303,0.0029898449678495602,0.03435262860342584
3.765824,0.031033895794948533,0.00018353116106459077,0.002958522316361203,0.03417594927237433
3.768126,0.030539095784718393,0.0001830417446350852,0.0029271996648728453,0.033649337194226324
3.770428,0.030272853247067355,0.00018402057749409632,0.0028963664298139943,0.033353240254375444
3.772729,0.030232721099847905,0.00018548882678261303,0.0028650437783256373,0.033283253704956155
3.775031,0.02987202119130229,0.00018646765964162418,0.0028337211268372807,0.032892209977781195
3.777333,0.029609693985087306,0.00018695707607112972,0.0028028878917784297,0.032599538952936866
3.779634,0.029503001203455087,0.00018646765964162418,0.002771565240290073,0.032461034103386785
3.781936,0.02944671831406195,0.00018548882678261303,0.0027407320052312213,0.03237293914607578
3.784237,0.029334152535275663,0.00018499941035310746,0.0027094093537428647,0.032228561299371634
3.786539,0.02902288368611012,0.00018402057749409632,0.002678576118684013,0.03188548038228823
3.788841000000001,0.02858681364742065,0.0001830417446350852,0.0026477428836251624,0.0314175982756809
3.791142,0.028584366565273123,0.00018157349534656848,0.002616420232136805,0.0313823602927565
3.793444,0.02843949930213948,0.00018059466248755728,0.002585586997077954,0.031205680961704983
3.795746,0.02834651018053342,0.00017961582962854609,0.0025547537620191035,0.031080879772181068
3.798047,0.027916802555427517,0.00017863699676953497,0.002523920526960252,0.030619360079157307
3.800349,0.027873244493201527,0.00017423224890398482,0.0024935767083309065,0.030541053450436405
3.80265,0.027839964175995147,0.00016542275317288444,0.002462743473272055,0.03046813040244008
3.804952,0.027504713921783826,0.00015465559172376183,0.0024319102382132033,0.03009127975172079
3.807254,0.02734516416576501,0.00014780376171068374,0.0024015664195838576,0.02989453434705955
3.809555000000001,0.02702655407015688,0.0001482931781401893,0.0023707331845250067,0.029545580432822075
3.811857,0.026860152484124985,0.00015318734243524506,0.0023394105330366496,0.02935275035959688
3.814159,0.026909094127075543,0.00015906033958931195,0.002319344459426921,0.029387498926091774
3.81646,0.02663453151012292,0.00016346508745486215,0.0023017254679647205,0.029099722065542493
3.818762,0.02663795742512945,0.00016346508745486215,0.002276765230059936,0.02907818774264425
3.821063,0.02637269372033743,0.00015661325744178412,0.0022630615700337804,0.028792368547812995
3.823365,0.02604478471256869,0.00014731434528117814,0.0022351648335519627,0.028427263891401832
3.825667,0.02594494376094956,0.000142909597415628,0.002222440006384817,0.028310293364749998
3.827968,0.02596158391955275,0.00014878259456969488,0.002194543269903,0.028304909784025445
3.83027,0.025741835942704745,0.00015906033958931195,0.0021808396098768434,0.0280817358921709
3.832572,0.025485381733643824,0.00016542275317288444,0.002156368788401565,0.027807173275218276
3.834873,0.025152089145150526,0.00016444392031387332,0.0021382603805098588,0.027454793445974256
3.837175,0.02504588577994781,0.0001585709231598064,0.002124067304054197,0.027328524007161816
3.839476,0.02491031742897477,0.00015122967671722272,0.002099596482578918,0.02716114358827091
3.841778,0.024869206448896303,0.00014535667956315588,0.002081977491116717,0.027096540619576174
3.84408,0.024725807435051168,0.00014095193169760568,0.0020624008339364943,0.026929160200685268
3.846381,0.02465533146920237,0.00013899426597958336,0.002039398261749733,0.02683372399693168
3.848683,0.02431910238213204,0.00013899426597958336,0.0020247157688645647,0.026482812416976184
3.850984,0.02435678744720397,0.00013997309883859453,0.001998287281671264,0.026495047827713825
3.853286,0.02423443333982757,0.00014144134812711128,0.0019840942052156024,0.026359968893170285
3.855588,0.024168851538273826,0.00014339901384513356,0.0019689222959009293,0.026281172848019885
3.857889,0.02405873284163507,0.00014437784670414468,0.0019415149758486173,0.026144625664187838
3.860191,0.02403670910230732,0.00014535667956315588,0.0019297689815404835,0.02611183476341096
3.862493,0.02402447369156968,0.00014437784670414468,0.0019018722450586656,0.02607072378333249
3.864794,0.023878627595577014,0.00014242018098612242,0.0018881685850325094,0.025909216361595648
3.867096,0.02371956725598771,0.00013899426597958336,0.0018646765964162421,0.02572323811838353
3.869397,0.023486115619113547,0.00013605776740254993,0.0018460787720950302,0.025468252158611128
3.871699,0.02342200206684832,0.0001345895181140332,0.001828459780632829,0.025385051365595174
3.874001,0.02340731957396315,0.00013263185239601092,0.0018044783755870558,0.02534442980194622
3.876302,0.023342227188838903,0.00012969535381897744,0.0017907747155609004,0.025262697258218784
3.878604,0.023054450328289632,0.00012529060595342726,0.0017736451405282047,0.024953386074771263
3.880906,0.022815125694261404,0.00012284352380589937,0.0017486849026234206,0.024686654120690724
3.883207,0.022959014124536044,0.00012431177309441612,0.0017359600754562755,0.024819285973086736
3.885509,0.02270353874833413,0.00012871652095996632,0.0017080633389744578,0.02454031860826856
3.88781,0.022794570204222167,0.00013263185239601092,0.0016958279282368186,0.024623029984855
3.890112,0.022586078805252797,0.00013165301953699975,0.001670867690332034,0.024388599515121828
3.892414,0.02251902875441053,0.00012871652095996632,0.0016542275317288446,0.024301972807099344
3.894715,0.02220629165595647,0.00012871652095996632,0.001635140290978127,0.023970148467894564
3.897017,0.022334029344057427,0.00013312126882551647,0.0016126271352208707,0.024079777748103808
3.899319,0.022167138341596018,0.00013801543312057222,0.0015989234751947149,0.02390407724991131
3.90162,0.021971861186223296,0.00013703660026156107,0.001581304483732514,0.023690202270217373
3.903922,0.021898938138226968,0.00012871652095996632,0.0015568336622572348,0.023584488321444167
3.906223,0.022001226171993637,0.00011990702522886594,0.0015445982515195954,0.02366573144874209
3.908525,0.021765327452971942,0.00011648111022232692,0.0015171909314672836,0.023398999494661555
3.910827,0.02161556602554324,0.00011794935951084363,0.001504955520729644,0.02323847090578373
3.913128,0.02163465326629396,0.00012039644165837151,0.0014804846992543651,0.02323553440720669
3.91543,0.02133072566357099,0.00012039644165837151,0.0014633551242216702,0.022914477229451037
3.917732,0.021268569777023787,0.00011794935951084363,0.0014457361327594696,0.0228322552692941
3.920033,0.021273953357748347,0.00011550227736331577,0.0014222441441432015,0.022811699779254863
3.922335,0.021206903306906083,0.00011305519521578789,0.0014085404841170455,0.02272849898623892
3.924636,0.02109384811169029,0.00011158694592727116,0.0013928791583728672,0.02259831421599043
3.926938,0.02095632209499923,0.00011158694592727116,0.0013669400876090718,0.02243484912853557
3.92924,0.02079824058826893,0.0001125657787862823,0.001355194093300938,0.022266000460356147
3.931541,0.020796772338980408,0.0001125657787862823,0.001328765606107637,0.02223810372387433
3.933843,0.02091618994777977,0.00011158694592727116,0.0013150619460814811,0.02234283883978852
3.936145,0.020760555523197,0.00011011869663875445,0.0012935276231832355,0.022164201843018986
3.938446,0.020661693404436875,0.00010913986377974327,0.0012739509660030124,0.02204478423421963
3.940748,0.02050899547843113,0.00011011869663875445,0.0012597578895473507,0.021878872064617232
3.943049,0.020438030096152828,0.00011158694592727116,0.00124213889808515,0.02179175594016525
3.945351,0.020491376486968933,0.00011060811306826,0.0012186469094688825,0.021820631509506076
3.947653,0.02038762020391375,0.00010767161449122656,0.001206411498731243,0.021701703317136216
3.949954,0.02012676124698728,0.00010424569948468754,0.0011794935951084365,0.0214105005415804
3.952256,0.020090544431203863,0.0001027774501961708,0.001167258184370797,0.021360580065770837
3.954558,0.020086629099767817,0.0001027774501961708,0.0011437661957545294,0.02133317274571852
3.956859,0.020023004963932098,0.00010375628305518196,0.0011261472042923288,0.02125290845127961
3.959161,0.019996576476738796,0.00010326686662567636,0.0011090176292596337,0.021208860972624102
3.961462000000001,0.01980619348566113,0.00010130920090765408,0.0010904198049384217,0.0209979224915072
3.963764,0.019582530177377083,9.837270233062062e-05,0.0010718219806172098,0.02075272486032491
3.966066000000001,0.01965398497608489,9.396795446507046e-05,0.0010537135727255037,0.020801666503275463
3.968367,0.01962315174102604,9.29891216060593e-05,0.0010351157484042915,0.020751256611036398
3.970669,0.0196197258260195,9.788328590111506e-05,0.0010165179240830798,0.02073412703600369
3.972971,0.01960112800169829,0.000107182198061721,0.0009984095161913737,0.020706719715951387
3.975272,0.019287412070385212,0.00011354461164529344,0.0009798116918701618,0.020380768373900668
3.977574,0.01926587774748697,0.00011011869663875445,0.0009617032839784553,0.020337699728104182
3.979875,0.019282028489660652,9.984095161913737e-05,0.0009431054596572435,0.02032497490093704
3.982177,0.019337332546194786,8.907379017001471e-05,0.0009269547174835596,0.02035336105384836
3.984479,0.019219383186683942,8.271137658644222e-05,0.0009132510574574038,0.020215345620727788
3.98678,0.01904759801992749,8.026429443891436e-05,0.0008990579810017418,0.020026920295368143
3.989082,0.018972227889783626,8.026429443891436e-05,0.0008853543209755857,0.019937846505198125
3.991384,0.018895878926780758,8.124312729792549e-05,0.0008716506609494295,0.01984877271502811
3.993685,0.01894677823544933,8.075371086841992e-05,0.0008574575844937679,0.01988498953081152
3.995987,0.018863088026003883,7.732779586188091e-05,0.0008437539244676118,0.019784169746333374
3.998288,0.0187152842642932,7.1454798707814e-05,0.0008300502644414557,0.019616789327442468
4.00059,0.01869179227567693,6.558180155374709e-05,0.000815857187985794,0.019573231265216474
