Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,HNCO_NH3,all
3.604711,0.00029947322823150333,0.012094645981959863,0.0058012384394232,0.01819535764961457
3.607012,0.0002905337288813092,0.011939198021037043,0.005749091359880402,0.017978823109798755
3.609314,0.0002880505346173663,0.011820997974073369,0.00569744091919039,0.017806489427881118
3.611616,0.00028854717347015485,0.01183391058424587,0.005645293839647592,0.017767751597363615
3.613917,0.0002865606180590006,0.011699321455140169,0.005593643398957579,0.01757952547215675
3.616219,0.000281594229531115,0.011671013040531222,0.00554199295826757,0.017494600228329906
3.618521,0.00027712447985601794,0.011718193731546134,0.005485376129049675,0.017480694340451828
3.620822,0.0002766278410032294,0.011501659191730322,0.0054272693832734115,0.017205556416006962
3.623124,0.0002796076741199608,0.011640221431658332,0.005375618942583402,0.017295448048361698
3.625425,0.00028209086838390355,0.011214601934818531,0.00532446514074618,0.016821157943948617
3.627727,0.00028060095182553786,0.011333298620635,0.005272814700056169,0.016886714272516704
3.630029,0.0002766278410032294,0.011400841504614245,0.0052216608982189475,0.016899130243836418
3.632330000000001,0.00027215809132813244,0.011352170897040964,0.005170507096381726,0.016794836084750818
3.634632,0.0002681849805058238,0.01127072212518364,0.005119353294544504,0.01665826040023396
3.636934,0.0002647085085363039,0.011082992638829564,0.005068199492707282,0.01641590064007315
3.639235,0.0002632185919779382,0.011225031350727091,0.0050170456908700594,0.01650529563357509
3.641537000000001,0.0002622253142723611,0.011110804414585724,0.004965891889032837,0.016338921617890922
3.643838,0.0002632185919779382,0.010879867348039042,0.004915234726048404,0.016058320666065384
3.64614,0.00026570178624188103,0.010951383342840593,0.004864080924211183,0.016081166053293655
3.648442,0.0002676883416530353,0.010879867348039042,0.004813423761226749,0.015960979450918827
3.650743,0.0002647085085363039,0.01082871354620182,0.004762766598242316,0.01585618865298044
3.653045,0.0002552723703333212,0.010852055572282882,0.004712109435257882,0.015819437377874085
3.655347,0.00024484295442476134,0.01067972189036525,0.004661452272273449,0.01558601711706346
3.657648000000001,0.00023838664933851006,0.010647440364933994,0.0046107951092890145,0.015496622123561518
3.65995,0.0002378900104857215,0.010476596599574728,0.004560137946304581,0.015274624556365031
3.662251,0.00023838664933851006,0.010637507587878223,0.004510970699878514,0.015386864937095247
3.664553,0.00023491017736899014,0.010387698244925577,0.00444690428786879,0.015069512710163355
3.666855,0.0002284538722827388,0.01040309404936202,0.0044051866242345505,0.015036734545879312
3.669156,0.0002249774003132189,0.010386208328367213,0.004371911821097717,0.014983097549778147
3.671458,0.0002284538722827388,0.010395644466570193,0.004338637017960883,0.014962735356813816
3.673759,0.00023540681622177866,0.010347967136702493,0.004304865575971261,0.014888239528895527
3.676061,0.00023888328819129858,0.01028986039092623,0.004271590772834428,0.014800334451951957
3.678363,0.0002364000939273558,0.010164210761170722,0.004238315969697593,0.01463892682479567
3.680664,0.00023093706654668165,0.010101634265719365,0.0042050411665607605,0.014537612498826803
3.682966,0.00022646731687158453,0.010117030070155807,0.004171766363423926,0.01451526375045132
3.685268,0.00022448076146043032,0.010012735911070212,0.004138491560287092,0.014375708232817738
3.687569,0.0002239841226076417,0.010047003991912622,0.004105713396003048,0.01437670151052331
3.689871,0.0002239841226076417,0.00997151488628876,0.004072438592866214,0.014267937601762615
3.692172,0.00022348748375485323,0.010036077937151274,0.004039163789729379,0.014298729210635509
3.694474,0.00022150092834369891,0.01000180985630886,0.004006385625445335,0.014229696410097891
3.696776,0.000218024456374179,0.009795704732401609,0.003973110822308501,0.01398684001108429
3.699077,0.00021355470669908195,0.009723195459894479,0.0039403326580244565,0.01387708282461802
3.701379,0.00020858831817119631,0.009780805566817952,0.003907554493740411,0.013896948378729559
3.703681,0.0002051118462016764,0.009747034124828328,0.0038747763294563657,0.01382692230048637
3.705982,0.00020411856849609925,0.009713759321691495,0.0038419981651723204,0.013759876055359915
3.708284,0.00020660176276004205,0.009597049191286185,0.003809220000888275,0.013612870954934502
3.710585,0.0002115681512879277,0.00961542482883936,0.0037764418366042314,0.01360343481673152
3.712887,0.00021454798440465907,0.00960847188490032,0.003743663672320185,0.013566683541625164
3.715189,0.00021305806784629335,0.00964373324344831,0.0037108855080361398,0.013567676819330745
3.71749,0.00020858831817119631,0.009403856677551434,0.0036781073437520953,0.013290552339474723
3.719792,0.00020362192964331068,0.009261321326801115,0.0036458258183208383,0.013110769074765265
3.722094,0.00020064209652657933,0.009378031457206427,0.003613047654036793,0.0131917212077698
3.724395,0.00020014545767379078,0.0093705818744146,0.003580766128605537,0.013151493460693926
3.726697,0.0002026286519377336,0.00936660876359229,0.0035479879643214914,0.013117225379851516
3.728998,0.00020709840161283063,0.009319428072577378,0.0035157064388902353,0.013042232913080444
3.7313,0.00021057487358235052,0.00925685157712602,0.0034834249134589783,0.012950851364167348
3.733602,0.0002115681512879277,0.009237979300720052,0.003451143388027721,0.012900690840035702
3.735903,0.000210078234729562,0.009215133913491779,0.0034188618625964648,0.012844074010817807
3.738205,0.0002090849570239849,0.00915255741804042,0.003386580337165208,0.012748222712229612
3.740507,0.000210078234729562,0.0090318741768128,0.003354298811733952,0.012596251223276315
3.742808,0.0002110715124351391,0.009073095201594251,0.003322017286302695,0.012606184000332086
3.74511,0.0002090849570239849,0.009136168335898398,0.0032897357608714386,0.012634989053793821
3.747411,0.00020362192964331068,0.00906365906339127,0.0032579508742929713,0.01252523186732755
3.749713,0.0001981589022626365,0.009132195225076087,0.0032256693488617143,0.012556023476200441
3.752015,0.00019517906914590512,0.008936519517077395,0.003193884462283246,0.012325583048506544
3.754316,0.00019517906914590512,0.008818816108966506,0.003161602936851989,0.0121755981149644
3.756618,0.00019517906914590512,0.00899065315203135,0.003129818050273522,0.012315650271450776
3.75892,0.00019368915258753943,0.008937016155930184,0.003098033163695054,0.01222873847221278
3.761221,0.00019070931947080802,0.00887592957703719,0.003066248277116585,0.012132887173624584
3.763523,0.00018822612520686524,0.008813353081585833,0.003033966751685329,0.012035545958478028
3.765824,0.00018623956979571096,0.00870359589511956,0.0030021818651068607,0.01189201733002213
3.768126,0.00018574293094292244,0.008768655584834863,0.002970396978528393,0.011924795494306178
3.770428,0.00018673620864849956,0.008815339636996988,0.002939108730802713,0.0119411845764482
3.772729,0.00018822612520686524,0.008822789219788815,0.002907323844224245,0.011918339189219926
3.775031,0.00018921940291244242,0.008632079900318007,0.0028755389576457773,0.011696838260876226
3.777333,0.0001897160417652309,0.008559073988958088,0.0028442507099200984,0.011593040740643415
3.779634,0.00018921940291244242,0.008648965621312819,0.0028124658233416307,0.01165065084756689
3.781936,0.00018822612520686524,0.008477625217100762,0.0027811775756159513,0.011447028917923579
3.784237,0.00018772948635407665,0.008543181545668856,0.0027493926890374827,0.011480303721060415
3.786539,0.00018673620864849956,0.008346015921111795,0.0027181044413118033,0.011250856571072096
3.788841000000001,0.00018574293094292244,0.008351975587345257,0.002686816193586124,0.011224534711874304
3.791142,0.00018425301438455675,0.00841653863820777,0.002655031307007656,0.011255822959599985
3.793444,0.00018325973667897958,0.008556590794694145,0.002623743059281976,0.0113635935906551
3.795746,0.0001822664589734025,0.008398659639507384,0.0025924548115562967,0.011173380910037084
3.798047,0.00018127318126782532,0.00836141172554824,0.0025611665638306173,0.011103851470646684
3.800349,0.00017680343159272828,0.008360418447842664,0.0025303749549577268,0.01106759683439312
3.80265,0.00016786393224253415,0.008414552082796616,0.002499086707232047,0.011081502722271196
3.804952,0.0001569378774811858,0.008360418447842664,0.002467798459506367,0.010985154784830215
3.807254,0.00014998493354214594,0.008243708317437353,0.002437006850633477,0.010830700101612977
3.809555000000001,0.00015048157239493448,0.0084239882209996,0.002405718602907797,0.01098018839630233
3.811857,0.0001554479609228201,0.008269533537782356,0.0023739337163293287,0.010798915215034505
3.814159,0.00016140762715628285,0.0083370764217616,0.0023535715233649985,0.01085205557228288
3.81646,0.0001658773768313799,0.008326150367000254,0.0023356925246646103,0.010827720268496243
3.818762,0.0001658773768313799,0.008083293967986644,0.002310363943172393,0.010559535287990418
3.821063,0.00015892443289234004,0.008122031798504153,0.0022964580552943138,0.010577414286690809
3.823365,0.00014948829468935734,0.008077830940605973,0.0022681496406853656,0.010495468875980695
3.825667,0.00014501854501426027,0.007954664505114407,0.002255237030512863,0.01035492008064153
3.827968,0.00015097821124772305,0.007775874518110525,0.0022269286159039147,0.010153781345262163
3.83027,0.00016140762715628285,0.0076740635532888705,0.002213022728025835,0.010048493908470988
3.832572,0.00016786393224253415,0.007596091253401066,0.002188190785386407,0.009952145971030005
3.834873,0.00016687065453695703,0.0075926147814315455,0.00216981514783323,0.009929300583801731
3.837175,0.0001609109883034943,0.007585661837492506,0.002155412621102362,0.009901985446898362
3.839476,0.00015346140551166583,0.007432697070833628,0.0021305806784629334,0.009716739154808227
3.841778,0.0001475017392782031,0.007512655926132587,0.002112701679762545,0.009772859345173336
3.84408,0.00014303198960310604,0.00768051985837512,0.0020928361256510033,0.00991638797362923
3.846381,0.00014104543419195178,0.007875698927521027,0.0020694940995699407,0.01008623846128292
3.848683,0.00014104543419195178,0.007998865363012591,0.002054594933986284,0.010194505731190826
3.850984,0.00014203871189752892,0.008256124288757065,0.002027776435935701,0.010425939436590296
3.853286,0.0001435286284558946,0.008469678995456148,0.0020133739092048327,0.010626581533116877
3.855588,0.00014551518386704887,0.008546658017638377,0.001997978104768387,0.010690151306273812
3.857889,0.00014650846157262601,0.00854169162911049,0.0019701663290122282,0.010658366419695343
3.860191,0.0001475017392782031,0.008459249579547587,0.0019582469965453027,0.010564998315371093
3.862493,0.00014650846157262601,0.008556094155841356,0.0019299385819363548,0.010632541199350335
3.864794,0.00014452190616147173,0.00856652357174992,0.0019160326940582746,0.010627078171969664
3.867096,0.00014104543419195178,0.00857198659913059,0.0018921940291244238,0.010605226062446968
3.869397,0.0001380656010752204,0.008584899209303096,0.0018733217527184586,0.010596286563096774
3.871699,0.00013657568451685474,0.00872445472693668,0.0018554427540180695,0.010716473165471602
3.874001,0.00013458912910570045,0.008787527861240828,0.0018311074502314305,0.01075322444057796
3.876302,0.0001316092959889691,0.008552617683871838,0.0018172015623533508,0.010501428542214156
3.878604,0.00012713954631387203,0.008616187457028773,0.0017998192025057511,0.010543146205848395
3.880906,0.0001246563520499292,0.008727434560053409,0.0017744906210135339,0.010626581533116877
3.883207,0.00012614626860829492,0.008807890054205158,0.0017615780108410316,0.010695614333654485
3.885509,0.00013061601828339196,0.008772132056804379,0.0017332695962320836,0.010636017671319857
3.88781,0.00013458912910570045,0.008784051389271305,0.0017208536249123693,0.010639494143289378
3.890112,0.0001335958514001233,0.008802923665677273,0.0016955250434201527,0.010632044560497548
3.892414,0.00013061601828339196,0.008580429459627998,0.0016786393224253414,0.010389684800336729
3.894715,0.00013061601828339196,0.00878653458353525,0.0016592704071665876,0.01057642100898523
3.897017,0.00013508576795848902,0.008752266502692839,0.001636425019938314,0.01052377729058964
3.899319,0.00014005215648637463,0.008681743785596864,0.0016225191320602345,0.010444315074143472
3.90162,0.00013905887878079752,0.008762695918601399,0.001604640133359846,0.010506394930742043
3.903922,0.00013061601828339196,0.00872445472693668,0.0015798081907204176,0.010434878935940488
3.906223,0.00012167651893319785,0.008742333725637067,0.0015673922194007035,0.010431402463970969
3.908525,0.0001182000469636779,0.008807393415352369,0.0015395804436445439,0.01046517390596059
3.910827,0.0001196899635220436,0.008912680852143544,0.00152716447232483,0.010559535287990418
3.913128,0.00012217315778598642,0.008880895965565077,0.001502332529685402,0.010505401653036464
3.91543,0.00012217315778598642,0.00883421191340295,0.0014849501698378025,0.010441335241026741
3.917732,0.0001196899635220436,0.00898668004120904,0.001467071171137414,0.010573441175868498
3.920033,0.00011720676925810076,0.008795970721738234,0.0014432325062035626,0.010356409997199898
3.922335,0.00011472357499415797,0.0089146674075547,0.0014293266183254831,0.010458717600874341
3.924636,0.00011323365843579229,0.008867486716539787,0.0014134341750362493,0.010394154550011829
3.926938,0.00011323365843579229,0.00891119093558518,0.0013871123158384555,0.010411536909859428
3.92924,0.0001142269361413694,0.008932546406255088,0.0013751929833715302,0.010421966325767987
3.931541,0.0001142269361413694,0.008937512794782974,0.0013483744853209475,0.010400114216245293
3.933843,0.00011323365843579229,0.008839178301930836,0.001334468597442868,0.010286880557809495
3.936145,0.00011174374187742661,0.008912184213290757,0.001312616487920171,0.010336544443088356
3.938446,0.00011075046417184948,0.008948438849544322,0.0012927509338086286,0.0103519402475248
3.940748,0.00011174374187742661,0.008892815298032005,0.0012783484070777599,0.010282907446987193
3.943049,0.00011323365843579229,0.008957378348894516,0.0012604694083773716,0.010331081415707679
3.945351,0.00011224038073021516,0.009056706119452229,0.001236630743443521,0.010405577243625966
3.947653,0.00010926054761348378,0.008959861543158457,0.001224214772123807,0.010293336862895748
3.949954,0.00010578407564396385,0.008895298492295945,0.001196899635220436,0.010197982203160346
3.952256,0.00010429415908559816,0.008992143068589715,0.0011844836639007218,0.010280920891576034
3.954558,0.00010429415908559816,0.008940989266752493,0.0011606449989668712,0.010205928424804963
3.956859,0.00010528743679117527,0.00897327079218375,0.0011427660002664827,0.010221324229241407
3.959161,0.0001047907979383867,0.009032867454518376,0.001125383640418883,0.010263041892875644
3.961462000000001,0.00010280424252723246,0.009012505261554045,0.0011065113640129176,0.010221820868094195
3.963764,9.982440941050108e-05,0.009177389360679848,0.001087639087606952,0.0103648528576973
3.966066000000001,9.535465973540404e-05,0.009117296059492434,0.0010692634500537753,0.010281914169281613
3.968367,9.436138202982691e-05,0.009013995178112409,0.0010503911736478098,0.010158747733790049
3.970669,9.932777055771252e-05,0.009031377537960012,0.0010315188972418446,0.01016222420575957
3.972971,0.0001087639087606952,0.00914560447410138,0.0010131432596886675,0.010267511642550744
3.975272,0.00011522021384694651,0.00923499946760332,0.0009942709832827024,0.01034449066473297
3.977574,0.00011174374187742661,0.009089484283736274,0.0009758953457295256,0.010177123371343228
3.979875,0.00010131432596886678,0.00908749772832512,0.00095702306932356,0.010145835123617546
3.982177,9.038827120751841e-05,0.009198744831349756,0.0009406339871815377,0.010229767089738813
3.984479,8.393196612126706e-05,0.00919079860970514,0.000926728099303458,0.010201458675129864
3.98678,8.144877185732427e-05,0.009152060779187631,0.0009123255725725897,0.010145835123617546
3.989082,8.144877185732427e-05,0.009288139824851698,0.0008984196846945098,0.010268008281403531
3.991384,8.24420495629014e-05,0.009337803710130555,0.0008845137968164301,0.010304759556509887
3.993685,8.194541071011283e-05,0.0093705818744146,0.0008701112700855617,0.010322638555210274
3.995987,7.84689387405929e-05,0.009366112124739505,0.0008562053822074819,0.010300786445687576
3.998288,7.250927250713014e-05,0.009339790265541707,0.0008422994943294022,0.01025459903237824
4.00059,6.65496062736674e-05,0.00929459612993795,0.0008278969675985339,0.010189042703810151
