Wavelength,H2O_40K,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,all
3.620822,0.000483912152805122,0.012671633715612245,0.01247777879725575,0.02563332466567312
3.623124,0.000483912152805122,0.012065897524338705,0.011568932795983393,0.024118742473127217
3.625425,0.000483428724081041,0.01164241396204371,0.011213612683783828,0.023339455369908575
3.627727,0.000483428724081041,0.010833154277932048,0.01027237695799804,0.02158895996001113
3.630029,0.000483912152805122,0.010484118739145535,0.009430727549372948,0.02039875844132361
3.632330000000001,0.000483912152805122,0.00996636657565474,0.008778098771863542,0.01922837750032341
3.634632,0.000483428724081041,0.00921946919694953,0.008079060836842358,0.01778195875787293
3.636934,0.000483428724081041,0.009143087458544728,0.007288171444245773,0.016914687626871542
3.639235,0.000483912152805122,0.008347847207431416,0.006815861580818597,0.015647620941055134
3.641537000000001,0.000483912152805122,0.00827049861157845,0.006402530021729307,0.015156940786112882
3.643838,0.000483428724081041,0.0077193898661260625,0.006048660195701985,0.014251478785909091
3.64614,0.000483912152805122,0.007340381746446527,0.005663850931333475,0.013488144830585124
3.648442,0.000483912152805122,0.0072277428537356435,0.0053061136755135066,0.013017768682054271
3.650743,0.000483428724081041,0.0067955575744071935,0.0048410552429475435,0.01212004154143578
3.653045,0.000483428724081041,0.006471660329272895,0.0044692985541292226,0.011424387607483159
3.655347,0.000483912152805122,0.006350319719528555,0.004423372825341525,0.011257604697675205
3.657648000000001,0.00048632929642552716,0.005796310401731682,0.0038645292203038414,0.01014716891846105
3.65995,0.0004742435783235013,0.00546129429594352,0.003355478773846505,0.009291016648113527
3.662251,0.00035290296857915985,0.0053462382596122324,0.003399954216461961,0.009099095444653354
3.664553,0.00040027898353910184,0.005074551316678687,0.0034444296590774174,0.008919259959295206
3.666855,0.0004650584325659613,0.004850723817429165,0.002851746043354061,0.008167528293349187
3.669156,0.0005283875954205778,0.004683457478897125,0.002833375751838981,0.008045220826156683
3.671458,0.00015518062043001416,0.004361493948659152,0.00241956076402561,0.006936235333114776
3.673759,0.0005196858783871191,0.004293330498563725,0.002422461336370096,0.007235477713320939
3.676061,0.0004911635836663377,0.003900302945885839,0.002476605353467173,0.006868071883019349
3.678363,0.00025960122483151905,0.0038872503703356494,0.0018800543079511684,0.006026905903118338
3.680664,0.00022721150031808932,0.003787180624450875,0.001935648611220488,0.005950040735989453
3.682966,0.0001721006257728506,0.0033670810632244513,0.0015339193415091431,0.0050731010305064455
3.685268,0.0004911635836663377,0.003394636500497069,0.001461888461621068,0.005347688545784475
3.687569,0.00019723891942506478,0.0032781301779935394,0.001451253029691285,0.004926622127109889
3.689871,4.3025156443212655e-05,0.002870599763593222,0.0014493193147949608,0.004362944234831395
3.692172,0.0005172687347667138,0.0029063734891752184,0.0014773581807916614,0.004901000404733593
3.694474,0.00033501610578816137,0.002898155200865841,0.0008484174107622268,0.0040815887174162286
3.696776,0.00025041607907397924,0.002446149343850068,0.0013574678572195631,0.00405403328014361
3.699077,0.0003224469589620543,0.002430196195955393,0.0009683077343343252,0.0037209508892517727
3.701379,0.00035435325475140304,0.0024214944789219344,0.0009673408768861633,0.0037431886105595007
3.703681,0.00019530520452874054,0.0022208715584283024,0.0010093991758812137,0.003425575938838257
3.705982,6.768002137134575e-06,0.0019129274611886797,0.00043556928039701785,0.002355264743722832
3.708284,1.015200320570186e-05,0.0019380657548408935,0.00048294529535695995,0.002431163053403555
3.710585,0.0001793520566340662,0.001709403968350561,0.00048439558152920303,0.00237315160651383
3.712887,0.0005254870230760914,0.001684265674698347,0.000483912152805122,0.0026936648505795605
3.715189,0.0001600149076708246,0.0014203135913500985,0.000483912152805122,0.002064240651826045
3.71749,0.0003413006792012149,0.0014560873169320956,0.000483912152805122,0.0022813001489384323
3.719792,0.00040559669950399334,0.0014710736073786075,0.000483912152805122,0.002360582459687723
3.722094,2.2237721307727886e-05,0.0011887512325152794,0.000483912152805122,0.0016949011066281295
3.724395,0.0002078743513548476,0.0009663740194380008,0.00048439558152920303,0.0016586439523220515
3.726697,5.8011446889724916e-05,0.0009658905907139199,0.000471826434703096,0.001495728472306741
3.728998,9.668574481620821e-06,0.0009663740194380008,0.0001571143353263383,0.0011331569292459599
3.7313,0.00032969838982326987,0.0009687911630584061,0.00040753041440031747,0.0017060199672819935
3.733602,0.0002649189407964105,0.0009552551587841373,0.0004930972985626617,0.0017132713981432095
3.735903,0.00013487661401861045,0.0009001442842388982,0.0004698927198067719,0.0015049136180642804
3.738205,0.00048729615387368936,0.0008223122596618508,0.00048197843790879786,0.001791586851444338
3.740507,1.7886862790998515e-05,0.00048004472301247373,0.000483428724081041,0.0009813603098845134
3.742808,0.00016774976725612124,0.0004988984432516343,0.000483912152805122,0.0011505603633128775
3.74511,0.00047327672087533904,0.0004824618666328789,0.000483912152805122,0.0014396507403133401
3.747411,0.00027313722910578817,0.000483428724081041,0.000483912152805122,0.0012404781059919513
3.749713,0.00020690749390668559,0.000483428724081041,0.0004824618666328789,0.0011727980846206055
3.752015,0.00039012698033340015,0.000483428724081041,0.0004389532814655852,0.0013125089858800265
3.754316,0.0004901967262181756,0.0004868127251496083,0.0010166506067424293,0.001993660058110213
3.756618,0.00048101158046063577,0.0004113978441929659,0.000966857448162082,0.0018592668728156835
3.75892,0.0005443407433152522,0.0002247943566976841,0.000979426594988189,0.0017485616950011253
3.761221,1.4986290446512271e-05,0.0005607773199340075,0.001142825503727581,0.0017185891141081008
3.763523,0.0005462744582115762,0.0,0.001449802743519042,0.001996077201730618
3.765824,0.00047230986342717705,6.816345009542677e-05,0.0014676896063100405,0.002008162919832644
3.768126,0.000483428724081041,0.0004495887133953682,0.0016383399459106481,0.002571357383387057
3.770428,0.000483912152805122,0.0004979315858034723,0.001931297752703759,0.002913141491312353
3.772729,0.000483428724081041,0.00017161719704876952,0.0018993914569144104,0.002554437378044221
3.775031,0.000483428724081041,0.00023011207266257548,0.0024756384960190106,0.003189179292762627
3.777333,0.000483912152805122,0.0004988984432516343,0.002470320780054119,0.0034531313761108754
3.779634,0.000483428724081041,0.00048149500918471687,0.002931511782827433,0.0038964355160931905
3.781936,0.000483428724081041,0.000483428724081041,0.0031389027054581995,0.004105760153620281
3.784237,0.000483912152805122,0.00048294529535695995,0.0034410456580088503,0.004407903106170933
3.786539,0.000483912152805122,0.0004853624389773651,0.003917222951228675,0.004886497543011162
3.788841000000001,0.000483428724081041,0.0005027658730442827,0.004120263015342713,0.005106457612468036
3.791142,0.000483912152805122,0.0008672711310013876,0.004389049385931771,0.00574023266973828
3.793444,0.000483912152805122,0.0009663740194380008,0.00489471583132054,0.006345002003563663
3.795746,0.000483428724081041,0.0009581557311286233,0.005097272466710496,0.00653885692192016
3.798047,0.000483912152805122,0.0010959329174917204,0.005364125122403232,0.006943970192700073
3.800349,0.000483428724081041,0.001462371890345149,0.0058567389922418115,0.007802539606668001
3.80265,0.000483912152805122,0.0014430347413819074,0.0057987275453520865,0.007725674439539115
3.804952,0.000483912152805122,0.0015247341957516033,0.006333399714185718,0.008342046062742442
3.807254,0.000483428724081041,0.0019482177580465948,0.006264269406642129,0.008695915888769766
3.809555000000001,0.000483912152805122,0.002146906963643903,0.006819729010611246,0.00945054812706027
3.811857,0.000483912152805122,0.002425845337438664,0.0073007405910718816,0.010210498081315668
3.814159,0.000483428724081041,0.002461619063020661,0.007298806876175556,0.010243854663277258
3.81646,0.000483912152805122,0.0028522294720781413,0.0074124126263346015,0.010748554251217865
3.818762,0.000483912152805122,0.002899122058314002,0.007793837889634544,0.011176872100753668
3.821063,0.000483428724081041,0.003442979372905174,0.007810274466253299,0.011736682563239512
3.823365,0.000483912152805122,0.0033965702153933943,0.007895841350415643,0.01177632371861416
3.825667,0.000483912152805122,0.003399954216461961,0.007850399050352024,0.011734265419619107
3.827968,0.000483428724081041,0.003928825240606618,0.008357032353188956,0.012769286317876615
3.83027,0.000483912152805122,0.0038799989394744353,0.00828016718606007,0.012644078278339629
3.832572,0.00048729615387368936,0.003892568086300542,0.008226023168962994,0.012605887409137224
3.834873,0.00046360814639371834,0.004340706513523668,0.008814839354893701,0.013619154014811088
3.837175,0.000684051644574673,0.0043653613784518,0.008769397054830083,0.013818810077856557
3.839476,0.0005569098901413591,0.004364877949727721,0.008770847341002327,0.013692635180871406
3.841778,0.0008140939713524731,0.004372612809313017,0.008771330769726408,0.013958037550391898
3.84408,0.0009649237332657578,0.004352792231625693,0.008772297627174571,0.014090013592066018
3.846381,0.0009702414492306493,0.004871994681288731,0.008781482772932109,0.01462371890345149
3.848683,0.0009654071619898387,0.004893265545148296,0.008774231342070895,0.014632904049209028
3.850984,0.0009663740194380008,0.004446093975373334,0.009281348073631906,0.01469381606844324
3.853286,0.0009663740194380008,0.0048763455398054606,0.009152272604302271,0.014994992163545731
3.855588,0.0009663740194380008,0.004534561431880164,0.009191913759676913,0.014692849210995075
3.857889,0.0009663740194380008,0.0043508585167293685,0.009300201793871064,0.014617434330038434
3.860191,0.0009663740194380008,0.004364877949727721,0.008780032486759867,0.014111284455925587
3.862493,0.0009663740194380008,0.004364877949727721,0.008963735401910661,0.014294987371076382
3.864794,0.0009663740194380008,0.004368745379520368,0.008790184489965571,0.014125303888923937
3.867096,0.0009663740194380008,0.004367778522072205,0.008770363912278244,0.014104516453788447
3.869397,0.0009663740194380008,0.004203412755884651,0.008770363912278244,0.013940150687600895
3.871699,0.0009663740194380008,0.0038432583564442756,0.008770363912278244,0.01357999628816052
3.874001,0.0009663740194380008,0.003878548653302192,0.008832726217684701,0.013677648890424894
3.876302,0.0009663740194380008,0.003877581795854029,0.008226990026411156,0.013070945841703187
3.878604,0.0009663740194380008,0.0038872503703356494,0.008286935188197203,0.013140559577970857
3.880906,0.0009663740194380008,0.003864045791579761,0.00828016718606007,0.01311058699707783
3.883207,0.0009663740194380008,0.004286562496426591,0.008279200328611905,0.0135321368444765
3.885509,0.0009663740194380008,0.004370195665692611,0.008279200328611905,0.01361577001374252
3.88781,0.0009663740194380008,0.004362460806107313,0.008279200328611905,0.013608035154157221
3.890112,0.0009663740194380008,0.0043523088029016116,0.008278716899887828,0.01359739972222744
3.892414,0.0009663740194380008,0.004564050584049108,0.008276299756267421,0.01380672435975453
3.894715,0.0009663740194380008,0.004873444967460974,0.00829370319033434,0.014133522177233312
3.897017,0.0009663740194380008,0.004855074675945896,0.008543635840684238,0.014365084536068131
3.899319,0.0009658905907139199,0.004817367235467575,0.008283067758404556,0.01406632558458605
3.90162,0.000966857448162082,0.005170753632770814,0.00883320964640878,0.014970820727341676
3.903922,0.0009712083066788113,0.005346721688336313,0.008751993620763164,0.015069923615778287
3.906223,0.0009194814332021401,0.005351072546853042,0.009196264618193641,0.015466818598248822
3.908525,0.001354083856150996,0.0052896770988947505,0.008824991358099403,0.01546875231314515
3.910827,0.0014386838828651784,0.005759086389977441,0.00928859950449312,0.016486369777335738
3.913128,0.0014913776137900115,0.005833050984761841,0.009226720627810749,0.0165511492263626
3.91543,0.0011070517781455835,0.0061869208107891635,0.009721268212545656,0.0170152408014804
3.917732,0.001417896447729693,0.006281189411984966,0.00973867164661257,0.017437757506327232
3.920033,0.0014319158807280436,0.0067955575744071935,0.009755591651955407,0.017983065107090645
3.922335,0.0014493193147949608,0.006800875290372085,0.01005821803323014,0.018308412638397185
3.924636,0.0014449684562782314,0.0067670352796864106,0.01024482152072542,0.018456825256690058
3.926938,0.0014454518850023125,0.007178916552603459,0.010191160932352424,0.018815529369958197
3.92924,0.0014454518850023125,0.0072910720165902596,0.010797863981074131,0.019534387882666704
3.931541,0.0014454518850023125,0.0073785726156489284,0.010747103965045622,0.019571128465696863
3.933843,0.0014454518850023125,0.007738243586365223,0.010902768014199718,0.02008646348556725
3.936145,0.0014454518850023125,0.007790937317290057,0.011248902980641743,0.02048529218293411
3.938446,0.0014454518850023125,0.007789487031117813,0.011195242392268748,0.020430181308388883
3.940748,0.0014454518850023125,0.007788520173669652,0.011698975122761192,0.02093294718143316
3.943049,0.0014454518850023125,0.00778803674494557,0.011713477984483623,0.020946966614431503
3.945351,0.0014454518850023125,0.007789003602393733,0.011732815133446864,0.020967270620842908
3.947653,0.0014454518850023125,0.007804956750288406,0.012006919220000816,0.02125732785529153
3.949954,0.0014454518850023125,0.007628505265998828,0.012216727286251988,0.021290684437253127
3.952256,0.0014454518850023125,0.007310409165553502,0.01222832957562993,0.020984190626185745
3.954558,0.0014454518850023125,0.007297356590003312,0.012225429003285444,0.020968237478291067
3.956859,0.0014459353137263936,0.007049357654549739,0.012224945574561365,0.020720238542837496
3.959161,0.0014444850275541505,0.00676606842223825,0.012224945574561365,0.02043549902435376
3.961462000000001,0.0014425513126578265,0.0068482513053320275,0.012228813004354014,0.02051961562234387
3.963764,0.0015068473329606048,0.006292308272638829,0.01225105072566174,0.02005020633126117
3.966066000000001,0.0018650680175046558,0.006049627053150148,0.011855122600639369,0.019769817671294168
3.968367,0.0019385491835649746,0.005847553846484272,0.01173523227706727,0.019521335307116517
3.970669,0.001844764011093252,0.005444374290600684,0.011784542006923537,0.019073680308617467
3.972971,0.0017079536821783176,0.005231182223280944,0.01116817038372021,0.018107306289179472
3.975272,0.0019656211921135125,0.0047308334938570675,0.01127597498919028,0.01797242967516086
3.977574,0.0019317811814278398,0.004410803678515418,0.010731150817150948,0.01707373567709421
3.979875,0.0019341983250482449,0.004378413954001988,0.01030525011123555,0.016617862390285783
3.982177,0.0019346817537723266,0.0038611452192352743,0.01011913005246435,0.01591495702547195
3.984479,0.0019346817537723266,0.003800233200001063,0.009762843082816622,0.015497758036590013
3.98678,0.0019346817537723266,0.0034860045293483863,0.009058487431830546,0.01447917371495126
3.989082,0.0019346817537723266,0.002974053510546564,0.008795018777206379,0.01370375404152527
3.991384,0.0019346817537723266,0.0029049232030029753,0.00825261174878745,0.01309221670556275
3.993685,0.0019346817537723266,0.002582959672765002,0.007896324779139725,0.012413966205677055
3.995987,0.0019346817537723266,0.0024505002023667965,0.007298323447451475,0.0116835054035906
3.998288,0.0019346817537723266,0.002041036073070155,0.006875806742604646,0.010851524569447126
4.00059,0.0019346817537723266,0.0019346817537723266,0.0067776707116161935,0.010647034219160849
