Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,HNCO_NH3,all
3.616219,0.014185824015205663,0.014637665940705187,0.005346875977358643,0.0341703659332695
3.618521,0.013279744395778724,0.01344888564678756,0.0052922524572028146,0.0320208824997691
3.620822,0.012559576406355834,0.01236743577843928,0.005236191475990254,0.03016320366078537
3.623124,0.011959196838327305,0.011466626849553695,0.005186359492690201,0.028612183180571207
3.625425,0.011539458209761466,0.011114448890654278,0.005137006663075724,0.027790913763491472
3.627727,0.010737354940104834,0.010181536664835004,0.005087174679775671,0.026006066284715502
3.630029,0.010391405979117922,0.00934733009824468,0.005037821850161195,0.0247765579275238
3.632330000000001,0.009878232381864485,0.008700472622715139,0.0049884690205467186,0.023567174025126345
3.634632,0.009137939937647341,0.008007616393370163,0.004939116190932243,0.022084672521949747
3.636934,0.009062233655326105,0.0072237209637654705,0.0048897633613177675,0.02117571798040934
3.639235,0.008274025842551219,0.006755587812956314,0.00484041053170329,0.019870024187210827
3.641537000000001,0.00819736125285883,0.006345911411787603,0.004791057702088813,0.019334330366735247
3.643838,0.0076511260513005466,0.005995170913944918,0.0047421840261599145,0.01838848099140538
3.64614,0.007275469561807834,0.005613764580225276,0.004692831196545439,0.017582065338578548
3.648442,0.0071638267530682925,0.005259190852897971,0.00464395752061654,0.017066975126582805
3.650743,0.006735463358162061,0.0047982450073724755,0.0045950838446876426,0.016128792210222183
3.653045,0.006414430388825177,0.004429775823163424,0.004546210168758742,0.015390416380747344
3.655347,0.00629416281374524,0.004384256223033568,0.004497336492829843,0.015175755529608653
3.657648000000001,0.005745052690073495,0.0038303545625060476,0.004448462816900946,0.014023870069480488
3.65995,0.005412999185968329,0.0033258057315930047,0.004399589140972045,0.013138394058533379
3.662251,0.0052989606088009,0.003369887870666129,0.004352152926099879,0.013021001405566907
3.664553,0.005029676237506378,0.003413970009739254,0.00429034210066039,0.012733988347906022
3.666855,0.004807828081084022,0.002826527591221313,0.004250093191071886,0.011884448863377223
3.669156,0.004642040905874229,0.0028083197511693703,0.004217989894138197,0.011668350551181796
3.671458,0.004322924551279656,0.0023981641963150826,0.004185886597204508,0.01090697534479925
3.673759,0.004255363881613236,0.0024010391184285467,0.004153304146585242,0.010809707146627023
3.676061,0.003865811935238779,0.0024547043312132203,0.004121200849651554,0.010441717116103555
3.678363,0.0038528747857281866,0.0018634286832106609,0.004089097552717865,0.009805401021656713
3.680664,0.003753689972813658,0.001918531357052066,0.004056994255784177,0.009729215585649905
3.682966,0.003337305420046864,0.0015203546443372142,0.004024890958850488,0.008882551023234566
3.685268,0.003364617180124777,0.0014489607451861758,0.0039927876619168,0.008806365587227753
3.687569,0.0032491411419006146,0.001438419364103472,0.003961163518668689,0.008648724024672774
3.689871,0.0028452145849588327,0.0014365027493611624,0.003929060221735001,0.008210777556054996
3.692172,0.002880671957691564,0.0014642936631246535,0.0038969569248013115,0.008241922545617529
3.694474,0.002872526345036748,0.0008409147181884058,0.0038653327815532006,0.0075787738447783545
3.696776,0.002424517649021842,0.0013454635491014489,0.0038332294846195134,0.007603210682742805
3.699077,0.0024087055773977864,0.0009597448322116104,0.0038016053413714016,0.007170055750980798
3.701379,0.0024000808110573924,0.0009587865248404557,0.0037699811981232907,0.007128848534021139
3.703681,0.0022012320315427554,0.0010004728954856928,0.00373835705487518,0.006940061981903629
3.705982,0.0018960111338299265,0.00043171747070527264,0.003706732911627069,0.006034461516162269
3.708284,0.001920927125479953,0.0004786745318918617,0.003675108768378958,0.006074710425750775
3.710585,0.0016942874322018247,0.00048011199294859387,0.003643484625130847,0.005817884050281266
3.712887,0.001669371440551798,0.0004796328392630165,0.003611860481882736,0.00576086476169755
3.715189,0.001407753528226516,0.0004796328392630165,0.003580236338634625,0.0054676227061241575
3.71749,0.0014432109009592466,0.0004796328392630165,0.003548612195386514,0.005471455935608777
3.719792,0.0014580646652121473,0.0004796328392630165,0.00351746720582398,0.0054551647102991435
3.722094,0.0011782389128349227,0.0004796328392630165,0.0034858430625758696,0.005143714814673809
3.724395,0.0009578282174693008,0.00048011199294859387,0.0034546980730133354,0.004892638283431229
3.726697,0.0009573490637837234,0.0004676539971235805,0.003423073929765225,0.004848076990672529
3.728998,0.0009578282174693008,0.00015572494781266767,0.0033919289402026915,0.00450548210548466
3.7313,0.0009602239858971877,0.0004039265569417811,0.0033607839506401573,0.004724934493479127
3.733602,0.0009468076827010198,0.0004887367592889878,0.003329638961077624,0.004765183403067632
3.735903,0.0008921841625451918,0.0004657373823812708,0.003298493971515091,0.004656415516441553
3.738205,0.000815040419167224,0.0004777162245207068,0.0032673489819525572,0.0045601056256404865
3.740507,0.000475799609778397,0.0004791536855774392,0.003236203992390024,0.00419115728774586
3.742808,0.0004944866035159171,0.0004796328392630165,0.0032050590028274897,0.0041791784456064246
3.74511,0.00047819537820628416,0.0004796328392630165,0.0031739140132649567,0.004131742230734257
3.747411,0.0004791536855774392,0.0004796328392630165,0.0031432481773880005,0.004102034702228456
3.749713,0.0004791536855774392,0.00047819537820628416,0.003112103187825467,0.0040694522516091895
3.752015,0.0004791536855774392,0.00043507154650431466,0.003081437351948511,0.003995662584030265
3.754316,0.00048250776137648114,0.0010076602007693543,0.003050292362385977,0.004540460324531813
3.756618,0.0004077597864264007,0.0009583073711548784,0.003019626526509021,0.0043856936840903004
3.75892,0.00022280646379350917,0.0009707653669798916,0.0029889606906320647,0.004182532521405466
3.761221,0.0005558182752698293,0.0011327193127050662,0.002958294854755109,0.004646832442730005
3.763523,0.0,0.0014369819030467398,0.002927149865192576,0.0043641317682393144
3.765824,6.75606696664189e-05,0.001454710589413105,0.0028964840293156193,0.004418755288395143
3.768126,0.00044561292758701833,0.0016238518404219412,0.002865818193438663,0.004935282961447622
3.770428,0.0004935282961447623,0.0019142189738818691,0.0028356315112472844,0.005243378781273915
3.772729,0.00017009955837999084,0.0018825948306337586,0.002804965675370328,0.0048576600643840786
3.775031,0.00022807715433486098,0.0024537460238420656,0.002774299839493373,0.0054561230176703
3.777333,0.0004944866035159171,0.0024484753333007137,0.0027441131573019933,0.005687075094118624
3.779634,0.0004772370708351294,0.0029055879493415904,0.002713447321425038,0.006096272341601758
3.781936,0.0004791536855774392,0.0031111448804543125,0.002683260639233659,0.00627355920526541
3.784237,0.0004786745318918617,0.003410615933940212,0.002652594803356703,0.006541885269188777
3.786539,0.00048107030031974883,0.003882582314233989,0.002622408121165324,0.0069860607357190635
3.788841000000001,0.0004983198330005367,0.004083826862176514,0.002592221438973945,0.007174368134150995
3.791142,0.0008596017119259257,0.0043502363113575694,0.002561555603096989,0.0077713936263804845
3.793444,0.0009578282174693008,0.004851431066471571,0.0025313689209056104,0.008340628204846483
3.795746,0.0009496826048144842,0.005052196460728518,0.002501182238714232,0.008503061304257235
3.798047,0.0010862414052040543,0.005316689295167264,0.002470995556522853,0.008873926256894172
3.800349,0.0014494398988717534,0.005804946900770675,0.0024412880280170524,0.00969567482765948
3.80265,0.0014302737514486556,0.005747448458501382,0.002411101345825673,0.009588823555775712
3.804952,0.001511250724311243,0.006277392434750029,0.002380914663634295,0.010169557822695569
3.807254,0.0019309893528770797,0.006208873457712457,0.002351207135128493,0.01049106994571803
3.809555000000001,0.002127921517649407,0.0067594210424409325,0.0023210204529371145,0.011208363013027457
3.811857,0.002404393194227589,0.0072361789595904846,0.002290354617060159,0.011930926770878234
3.814159,0.0024398505669603198,0.0072342623448481734,0.002270709315951484,0.011944822227759978
3.81646,0.0028270067449068905,0.007346863460958874,0.002253459783270696,0.01242732998913646
3.818762,0.002873484652407902,0.007724915718879473,0.0022290229453062467,0.012827423316593624
3.821063,0.003412532548682521,0.007741206944189106,0.002215606642110079,0.013369346134981705
3.823365,0.003366533794867087,0.007826017146536314,0.0021882948820321642,0.013380845823435563
3.825667,0.003369887870666129,0.007780976700092033,0.002175836886207151,0.013326701456965314
3.827968,0.003894082002687847,0.008283129762577189,0.002148525126129237,0.014325736891394271
3.83027,0.0038456874804445257,0.008206944326570377,0.0021351088229330686,0.014187740629947971
3.832572,0.0038581454762695398,0.008153279113785704,0.0021111511386541965,0.01412257572870944
3.834873,0.004302320942799826,0.008736888302819025,0.002093422452287831,0.015132631697906684
3.837175,0.004326757780764275,0.008691847856374744,0.0020795269954060856,0.015098132632545103
3.839476,0.004326278627078697,0.008693285317431477,0.002055569311127213,0.01507513325563739
3.841778,0.004333945086047937,0.008693764471117055,0.002038319778446426,0.015066029335611415
3.84408,0.004314299784939262,0.008694722778488213,0.0020191536310233283,0.015028176194450803
3.846381,0.004828910843249431,0.008703826698514182,0.001996633407801189,0.015529370949564802
3.848683,0.004849993605414838,0.00869663939323052,0.001982258797233865,0.015528891795879225
3.850984,0.004406776446255707,0.009199271609401255,0.001956384498212684,0.015562432553869644
3.853286,0.004833223226419628,0.009071337575352077,0.0019424890413309386,0.01584704984310264
3.855588,0.004494461570716379,0.009110628177569429,0.0019276352770780372,0.015532725025363844
3.857889,0.004312383170196952,0.009217958603138772,0.0019008026706857008,0.015431144444021425
3.860191,0.004326278627078697,0.00870238923745745,0.0018893029822318426,0.01491797084676799
3.862493,0.004326278627078697,0.008884467637976876,0.0018619912221539286,0.0150727374872095
3.864794,0.004330111856563317,0.008712451464854576,0.0018485749189577601,0.014891138240375653
3.867096,0.004329153549192162,0.0086928061637459,0.001825575542050043,0.014847535254988106
3.869397,0.004166241296095833,0.0086928061637459,0.0018073677019981,0.014666415161839832
3.871699,0.0038092718003406405,0.0086928061637459,0.0017901181693173126,0.014292196133403852
3.874001,0.003844250019387794,0.008754616989185391,0.0017666396387240179,0.014365506647297204
3.876302,0.0038432917120166383,0.00815423742115686,0.0017532233355278498,0.013750752468701348
3.878604,0.0038528747857281866,0.00821365247816846,0.0017364529565326392,0.013802980220429287
3.880906,0.003829875408820471,0.008206944326570377,0.0017120161185681898,0.013748835853959038
3.883207,0.004248655730015152,0.00820598601919922,0.0016995581227431766,0.01415419987195755
3.885509,0.00433154931762005,0.00820598601919922,0.0016722463626652625,0.01420978169948453
3.88781,0.0043238828586508096,0.00820598601919922,0.0016602675205258266,0.014190136398375856
3.890112,0.004313820631253684,0.008205506865513645,0.001635830682561377,0.014155158179328706
3.892414,0.004523689945536602,0.008203111097085757,0.001619539457251744,0.014346340499874103
3.894715,0.004830348304306164,0.008220360629766546,0.001600852463514224,0.01465156139758693
3.897017,0.004812140464254221,0.00846808308521008,0.001578811393977662,0.014859034943441962
3.899319,0.00477476647677918,0.008209819248683841,0.0015653950907814935,0.014549980816244515
3.90162,0.0051250278209362884,0.008755096142870967,0.001548145558100706,0.01542826952190796
3.903922,0.005299439762486475,0.008674598323693956,0.0015241878738218337,0.015498225960002266
3.906223,0.005303752145656673,0.009114940560739623,0.0015122090316823976,0.01593090173807869
3.908525,0.0052428996275883395,0.00874695053021615,0.001485376425290061,0.01547522658309455
3.910827,0.005708157856284032,0.009206458914684914,0.0014733975831506252,0.01638801435411957
3.913128,0.0057814683701773815,0.009145127242931005,0.0014494398988717534,0.016376035511980136
3.91543,0.006132208868020066,0.009635301463276723,0.001432669519876543,0.017200179851173333
3.917732,0.006225643836707667,0.00965255099595751,0.001415419987195755,0.01729361481986094
3.920033,0.006735463358162061,0.00966932137495272,0.001392420610288038,0.01779720534340282
3.922335,0.006740734048703414,0.009969271582124198,0.0013790043070918696,0.01808900993791948
3.924636,0.00670719329071299,0.010154224904757087,0.0013636713891533915,0.018225089584623468
3.926938,0.00711543223082497,0.010101038845657993,0.0013382762438177876,0.01855474732030075
3.92924,0.007226595885878938,0.01070237672105768,0.0013267765553639287,0.019255749162300547
3.931541,0.007313322702968451,0.010652065584072048,0.0013009022563427472,0.01926629054338325
3.933843,0.007669813045038069,0.010806353070827984,0.001287485953146579,0.019763652069012632
3.936145,0.007722040796766008,0.01114942710970143,0.0012664031909811716,0.02013787109744861
3.938446,0.007720603335709277,0.011096241050602336,0.001247237043558074,0.020064081429869686
3.940748,0.007719645028338122,0.011595519190974023,0.0012333415866763284,0.020548505805988482
3.943049,0.007719165874652544,0.01160989380154135,0.0012160920539955405,0.020545151730189438
3.945351,0.007720124182023698,0.011629059948964448,0.0011930926770878233,0.02054227680807597
3.947653,0.007735936253647754,0.011900740088686856,0.0011811138349483873,0.020817790177283
3.949954,0.007561045158411991,0.012108692788227463,0.0011547603822416282,0.020824498328881082
3.952256,0.007245762033302034,0.01212019247668132,0.0011427815401021922,0.020508736050085543
3.954558,0.0072328248837914425,0.012117317554567856,0.0011197821631944752,0.020469924601553773
3.956859,0.006987019043090217,0.012116838400882278,0.0011025326305136873,0.020206390074486186
3.959161,0.006706234983341839,0.012116838400882278,0.0010857622515184774,0.019908835635742597
3.961462000000001,0.006787691109890003,0.0121206716303669,0.0010675544114665343,0.01997591715172344
3.963764,0.0062366643714759475,0.012142712699903463,0.0010493465714145917,0.019428723642793997
3.966066000000001,0.0059961292213160725,0.011750285831415538,0.0010316178850482264,0.01877803293777984
3.968367,0.005795842980744703,0.011631455717392335,0.0010134100449962836,0.01844070874313332
3.970669,0.005396228806973121,0.011680329393321231,0.000995202204944341,0.01807176040523869
3.972971,0.005184922031633468,0.011069408444209998,0.0009774735185779757,0.01723180399442144
3.975272,0.004688997967060819,0.011176259716093769,0.000959265678526033,0.016824523361680617
3.977574,0.004371798227208555,0.010636253512447992,0.0009415369921596676,0.015949588731816212
3.979875,0.004339694930274866,0.010214119115454268,0.000923329152107725,0.01547714319783686
3.982177,0.0038270004867070064,0.010029644946506957,0.0009075170804836696,0.01476416251369763
3.984479,0.003766627122324249,0.00967650868023638,0.0008941007772875014,0.014337236579848131
3.98678,0.003455177226698913,0.008978381760350054,0.0008802053204057556,0.013313764307454724
3.989082,0.0029477534736724056,0.00871724300171035,0.0008667890172095874,0.012531785492592344
3.991384,0.002879234496634832,0.008179632566492463,0.0008533727140134191,0.011912239777140714
3.993685,0.002560118142040257,0.007826496300221891,0.0008394772571316732,0.011226091699393821
3.995987,0.002428830032192039,0.0072337831911625985,0.0008260609539355049,0.01048867417729014
3.998288,0.002022986860507948,0.006815002869967916,0.0008126446507393367,0.009650634381215202
4.00059,0.0019175730496809114,0.006717734671795696,0.000798749193857591,0.0094340569153342
